ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1.-77,B1_1.1,B1_1.2,B1_2.-77,B1_2.1,B1_2.2,B1_3.-77,B1_3.1,B1_3.2,B1_4.-77,B1_4.1,B1_4.2,B1_5.-77,B1_5.1,B1_5.2,B1_6.-77,B1_6.1,B1_6.2,B1_7.-77,B1_7.1,B1_7.2,B1_8.-77,B1_8.1,B1_8.2,B1_9.-77,B1_9.1,B1_9.2,B1_10.-77,B1_10.1,B1_10.2,B1_11.-77,B1_11.1,B1_11.2,B1_12.-77,B1_12.1,B1_12.2,B1_13.-77,B1_13.1,B1_13.2,B1_14.-77,B1_14.1,B1_14.2,B1b_x1.-99,B1b_x1.-77,B1b_x1.1,B1b_x1.2,B1b_x2.-99,B1b_x2.-77,B1b_x2.1,B1b_x2.2,B1b_x3.-99,B1b_x3.-77,B1b_x3.1,B1b_x3.2,B1b_x4.-99,B1b_x4.-77,B1b_x4.1,B1b_x4.2,B1b_x5.-99,B1b_x5.-77,B1b_x5.1,B1b_x5.2,B1b_x6.-99,B1b_x6.-77,B1b_x6.1,B1b_x6.2,B1b_x7.-99,B1b_x7.-77,B1b_x7.1,B1b_x7.2,B1b_x8.-99,B1b_x8.-77,B1b_x8.1,B1b_x8.2,B1b_x9.-99,B1b_x9.-77,B1b_x9.1,B1b_x9.2,B1b_x10.-99,B1b_x10.-77,B1b_x10.1,B1b_x10.2,B1b_x11.-99,B1b_x11.-77,B1b_x11.1,B1b_x11.2,B1b_x12.-99,B1b_x12.-77,B1b_x12.1,B1b_x12.2,B1b_x13.-99,B1b_x13.-77,B1b_x13.1,B1b_x13.2,B1b_x14.-99,B1b_x14.-77,B1b_x14.1,B1b_x14.2,B3.-99,B3.-77,B3.1,B3.2,B5.-99,B5.1,B5.2,B6.-99,B6.-77,B6.1,B6.2,B7.-99,B7.-77,B7.1,B7.2,B8.-99,B8.-77,B8.1,B8.2,B8.3,B9.-99,B9.-77,B9.1,B9.2,B9.3,B10.-99,B10.1,B10.2,B10.3,B11.-99,B11.-77,B11.1,B11.2,V1.-99,V1.-77,V1.1,V1.2,V1.3,V2.-99,V2.-77,V2.1,V2.2,V2.3,V2a.-99,V2a.1,V2a.2,V2a.3,V3.-99,V3.1,V3.2,V3.3,V3.4,V4_1.-99,V4_1.-77,V4_1.1,V4_1.2,V4_1.3,V4_2.-99,V4_3.-99,V4_3.-77,V4_3.1,V4_3.2,V4_3.3,V4_4.-99,V4_4.-77,V4_4.1,V4_4.2,V4_4.3,V4_5.-99,V4_5.-77,V4_5.1,V4_5.2,V4_5.3,V4_6.-99,V4_6.-77,V4_6.1,V4_6.2,V4_6.3,V5a_1.-99,V5a_1.-77,V5a_1.0,V5a_1.1,V5a_2.-99,V5a_2.-77,V5a_2.0,V5a_2.1,V5a_3.-99,V5a_3.-77,V5a_3.0,V5a_3.1,V5a_4.-99,V5a_4.-77,V5a_4.0,V5a_4.1,V5a_5.-99,V5a_5.-77,V5a_5.0,V5a_5.1,V5a_6.-99,V5a_6.-77,V5a_6.0,V5a_6.1,V5a_7.-99,V5a_7.-77,V5a_7.0,V5a_7.1,V5a_8.-99,V5a_8.-77,V5a_8.0,V5a_8.1,V5a_9.-99,V5a_9.-77,V5a_9.0,V5a_9.1,V5a_10.-99,V5b_1.-99,V5b_1.0,V5b_1.1,V5b_2.-99,V5b_2.0,V5b_2.1,V5b_3.-99,V5b_3.0,V5b_3.1,V5b_4.-99,V5b_4.0,V5b_4.1,V5b_5.-99,V5b_5.0,V5b_5.1,V5b_6.-99,V5b_6.0,V5b_6.1,V5b_7.-99,V5b_7.0,V5b_7.1,V5b_8.-99,V5b_8.0,V5b_8.1,V5b_9.-99,V5b_9.0,V5b_9.1,V5b_10.-99,V5c_1.-99,V5c_1.0,V5c_1.1,V5c_2.-99,V5c_2.0,V5c_2.1,V5c_3.-99,V5c_3.0,V5c_3.1,V5c_4.-99,V5c_4.0,V5c_4.1,V5c_5.-99,V5c_5.0,V5c_5.1,V5c_6.-99,V5c_6.0,V5c_6.1,V5c_7.-99,V5c_7.0,V5c_7.1,V5c_8.-99,V5c_8.0,V5c_8.1,V5c_9.-99,V5c_9.0,V5c_9.1,V5c_10.-99,V5d_1.-99,V5d_1.1,V5d_2.-99,V5d_2.1,V5d_3.-99,V5d_3.0,V5d_4.-99,V5d_4.0,V5d_5.-99,V5d_5.1,V5d_6.-99,V5d_6.1,V5d_7.-99,V5d_7.0,V5d_8.-99,V5d_8.0,V5d_9.-99,V5d_9.0,V5d_10.-99,V6_1.-99,V6_1.0,V6_1.1,V6_2.-99,V6_2.0,V6_2.1,V6_3.-99,V6_3.0,V6_3.1,V6_4.-99,V6_4.0,V6_4.1,V6_5.-99,V6_5.0,V6_5.1,V6_6.-99,V6_6.0,V6_6.1,V6_7.-99,V6_7.0,V6_7.1,V9.-99,V9.-77,V9.1,V9.2,V9.3,V9.4,V10_1.-99,V10_1.-77,V10_1.0,V10_1.1,V10_2.-99,V10_2.-77,V10_2.0,V10_2.1,V10_3.-99,V10_3.-77,V10_3.0,V10_3.1,V10_4.-99,V10_4.-77,V10_4.0,V10_4.1,V10_5.-99,V10_5.-77,V10_5.0,V10_5.1,V10_6.-99,V10_6.-77,V10_6.0,V10_6.1,V10_7.-99,V10_7.-77,V10_7.0,V10_7.1,V10_8.-99,V10_8.-77,V10_8.0,V10_8.1,V10_9.-99,V10_9.-77,V10_9.0,V10_9.1,V10_10.-99,V10_10.-77,V10_10.0,V10_10.1,V11.-99,V11.-77,V11.1,V11.2,V12.-99,V12.-77,V12.1,V12.2,V13.-99,V15.-99,V16.-99,B12_1.-99,B12_1.-77,B12_1.1,B12_1.2,B12_2.-99,B12_2.-77,B12_2.1,B12_2.2,B12_3.-99,B12_3.-77,B12_3.1,B12_3.2,B12_4.-99,B12_4.-77,B12_4.1,B12_4.2,B12_5.-99,B12_5.-77,B12_5.1,B12_5.2,B12_6.-99,B12_6.-77,B12_6.1,B12_6.2,B13_1.-99,B13_1.-77,B13_1.2,B13_2.-99,B13_2.-77,B13_2.2,B13_3.-99,B13_3.-77,B13_3.2,B13_4.-99,B13_4.-77,B13_4.2,B13_5.-99,B13_5.-77,B13_5.2,B13_6.-99,B13_6.-77,B13_6.1,B13_7.-99,B13_7.-77,B13_7.1,B14_1.-99,B14_1.2,B14_2.-99,B14_2.2,B14_3.-99,B14_3.2,B14_4.-99,B14_4.1,B14_5.-99,B14_5.2,C0_1.-99,C0_1.-77,C0_1.1,C0_1.2,C0_2.-99,C0_2.-77,C0_2.1,C0_2.2,C0_3.-99,C0_3.-77,C0_3.1,C0_3.2,C0_4.-99,C0_4.-77,C0_4.1,C0_4.2,C0_5.-99,C0_5.-77,C0_5.1,C0_5.2,C0_6.-99,C0_6.-77,C0_6.1,C0_6.2,C1_m.-99,C1_m.-77,C1_m.1,C1_m.2,C2.-99,C2.1,C2.2,C2.3,C2.4,C7.-99,C7.-77,C7.1,C7.2,C7.3,C7.4,C8.-99,C8.-77,C8.1,C8.2,C3.-99,C3.-77,C3.1,C3.2,C5.-99,C5.-77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6.-99,C6.-77,C6.1,C6.2,C6.3,C6.4,C14.-99,C14.-77,C14.1,C14.2,C14.3,C14.4,C9.-99,C9a.-99,C9a.-77,C9a.1,C9a.2,C9a.3,C12.-99,C12.-77,C12.1,C12.2,C12.3,C13_1.-99,C13_1.-77,C13_1.1,C13_1.2,C13_2.-99,C13_2.-77,C13_2.1,C13_2.2,C13_3.-99,C13_3.-77,C13_3.1,C13_3.2,C13_4.-99,C13_4.-77,C13_4.1,C13_4.2,C13_5.-99,C13_5.-77,C13_5.1,C13_5.2,C13_6.-99,C13_6.-77,C13_6.1,C13_6.2,D1.-99,D1.-77,D1.1,D1.2,D1.3,D1.4,D1.5,D2.-99,D2.-77,D2.1,D2.2,D2.3,D2.4,D2.5,D3.-99,D3.-77,D3.1,D3.2,D3.3,D3.4,D4.-99,D4.-77,D4.1,D4.2,D4.3,D4.4,D5.-99,D5.-77,D5.1,D5.2,D5.3,D5.4,D6_1.-99,D6_1.-77,D6_1.1,D6_1.2,D6_2.-99,D6_2.-77,D6_2.1,D6_2.2,D6_3.-99,D6_3.-77,D6_3.1,D6_3.2,D7.-99,D7.-77,D7.1,D7.2,D8.-99,D8.-77,D8.1,D8.2,D9.-99,D9.1,D9.2,D9.3,D9.5,D9.6,D9.7,D10.-99,D10.1,D10.2,D10.4,D10.5,D10.6,D10.7,D10.8,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3.-99,E3.-77,E3.1,E3.2,E3.3,E3.4,E4.-99,E4.-77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2.-99,E2.-77,E2.1,E2.2,E2.3,E7.-99,E7.-77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
ALA,Aland Islands,-99,2021-02-22,2021-02-07,100,19,3862271.609904554,7,470233.8888996096,22,59,8059237.446878694,0,25,26,49,26,30,44,29,25,46,26,31,43,29,27,44,23,34,43,25,30,45,27,25,48,30,28,42,29,21,50,25,28,47,28,30,42,31,20,49,31,21,48,74,12,12,2,70,10,14,6,75,9,9,7,69,11,12,8,73,10,10,7,66,15,15,4,70,8,16,6,75,11,9,5,72,10,13,5,79,12,5,4,72,10,12,6,70,14,10,6,80,8,9,3,79,9,10,2,38,3,11,48,93,5,2,42,7,19,32,82,0,13,5,87,1,3,7,2,87,1,5,5,2,95,3,1,1,65,1,7,27,49,4,8,37,2,92,0,3,3,2,95,3,1,1,62,18,8,4,8,73,5,7,9,6,89,73,5,11,6,5,73,4,12,6,5,73,7,7,6,7,73,4,11,6,6,92,0,4,4,92,0,5,3,92,0,6,2,92,0,6,2,92,0,6,2,92,0,7,1,92,0,5,3,92,0,7,1,92,0,7,1,0,96,2,2,96,2,2,96,3,1,96,2,2,96,2,2,96,2,2,96,3,1,96,4,0,96,3,1,0,93,6,1,93,6,1,93,6,1,93,6,1,93,4,3,93,5,2,93,5,2,93,5,2,93,6,1,0,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,0,98,2,0,98,0,2,98,0,2,98,0,2,98,0,2,98,1,1,98,2,0,69,1,7,4,10,9,76,0,21,3,76,0,23,1,76,0,19,5,76,0,23,1,76,0,22,2,76,0,23,1,76,0,22,2,76,0,23,1,76,0,23,1,76,0,9,15,100,0,0,0,100,0,0,0,0,0,0,94,4,0,2,94,4,1,1,94,3,1,2,94,4,2,0,94,3,3,0,94,4,1,1,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,100,0,100,0,77,5,5,13,77,6,10,7,77,5,8,10,77,7,5,11,77,6,3,14,77,5,3,15,78,0,6,16,94,2,2,1,1,79,1,2,4,5,9,79,1,18,2,85,2,3,10,85,1,5,6,1,1,0,1,85,2,6,1,6,0,86,0,5,3,2,4,89,89,0,6,2,3,91,0,4,4,1,96,2,2,0,91,1,8,0,92,1,6,1,96,1,1,2,97,1,2,0,97,2,0,1,92,0,1,0,0,1,6,92,0,1,0,0,2,5,93,0,1,3,2,1,93,0,0,1,1,5,93,0,0,1,0,6,99,0,1,0,99,0,0,1,99,0,0,1,94,0,1,5,95,0,3,2,99,0,0,0,0,0,1,98,0,0,0,0,0,0,0,2,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,40,148.7691164186976,6.5,4.949747468305833,0,0,0,0
ALA,Aland Islands,-99,2021-02-23,2021-02-07,100,17,3811245.0210882626,7,470233.8888996096,23,61,8396709.478902727,0,25,24,51,26,27,47,30,24,46,26,30,44,29,27,44,24,34,42,24,30,46,27,25,48,30,28,42,28,21,51,24,29,47,28,30,42,31,21,48,31,22,47,76,11,11,2,73,8,13,6,76,8,10,6,70,10,12,8,73,9,10,8,66,14,15,5,70,8,16,6,75,10,10,5,72,8,14,6,79,11,6,4,71,11,12,6,70,13,10,7,79,8,9,4,78,8,11,3,36,3,12,49,92,6,2,40,6,20,34,82,0,11,7,89,1,3,6,1,89,1,4,4,2,96,3,1,0,61,2,9,28,48,4,8,37,3,92,0,3,3,2,95,3,1,1,61,20,8,4,7,74,4,8,10,4,88,74,4,13,5,4,74,2,15,6,3,74,4,8,7,7,74,3,13,6,4,93,0,3,4,93,0,4,3,93,0,5,2,93,0,6,1,93,0,5,2,93,0,6,1,93,0,4,3,93,0,6,1,93,0,6,1,0,96,2,2,96,2,2,96,3,1,96,2,2,96,2,2,96,2,2,96,3,1,96,4,0,96,3,1,0,93,6,1,93,6,1,93,6,1,93,6,1,93,5,2,93,5,2,93,5,2,93,4,3,93,6,1,0,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,0,98,2,0,98,0,2,98,0,2,98,0,2,98,0,2,98,1,1,98,2,0,70,1,7,2,9,11,76,1,20,3,76,1,22,1,76,1,18,5,76,1,22,1,76,1,21,2,76,1,22,1,76,1,21,2,76,1,22,1,76,1,22,1,76,1,9,14,100,0,0,0,100,0,0,0,0,0,0,92,5,1,2,92,5,2,1,92,3,3,2,92,6,2,0,92,5,3,0,92,6,1,1,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,100,0,100,0,77,7,4,12,77,7,10,6,77,5,8,10,77,8,5,10,77,6,4,13,77,5,3,15,78,0,8,14,92,2,4,1,1,78,1,2,4,6,9,78,1,20,1,85,2,3,10,85,1,5,6,1,1,0,1,85,2,6,1,6,0,86,0,5,3,2,4,88,89,0,6,2,3,91,0,4,4,1,97,2,1,0,91,1,8,0,92,1,6,1,96,1,1,2,96,1,2,1,97,2,0,1,92,0,1,0,0,1,6,92,0,1,0,0,2,5,93,0,1,3,2,1,93,0,0,1,1,5,93,0,0,1,0,6,99,0,1,0,99,0,0,1,99,0,0,1,94,0,1,5,95,0,3,2,99,0,0,0,0,0,1,98,0,0,0,0,0,0,0,2,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,38.92857142857143,140.51807016297954,4.666666666666667,4.725815626252608,0,0,0,0
ALA,Aland Islands,-99,2021-02-24,2021-02-08,100,16,3484306.9073906294,7,470233.8888996096,25,62,8170974.446178895,0,25,21,54,24,27,49,28,23,49,24,30,46,27,27,46,22,34,44,22,29,49,25,24,51,28,28,44,27,19,54,23,28,49,27,30,43,29,20,51,29,22,49,79,10,9,2,73,9,12,6,77,7,10,6,70,10,12,8,73,10,9,8,66,14,14,6,71,8,15,6,76,10,9,5,72,8,13,7,81,10,5,4,72,10,12,6,70,13,10,7,80,8,8,4,78,8,10,4,35,3,12,50,92,6,2,39,6,18,37,84,0,10,6,90,1,2,6,1,90,1,3,4,2,97,2,1,0,59,2,10,29,46,4,8,38,4,92,0,3,3,2,95,3,1,1,59,22,9,4,6,73,4,8,11,4,85,73,4,13,5,5,73,2,15,6,4,73,4,7,7,9,73,3,13,6,5,94,0,2,4,94,0,4,2,94,0,4,2,94,0,5,1,94,0,4,2,94,0,5,1,94,0,3,3,94,0,5,1,94,0,5,1,0,96,2,2,96,2,2,96,3,1,96,2,2,96,2,2,96,2,2,96,3,1,96,4,0,96,3,1,0,93,6,1,93,6,1,93,6,1,93,6,1,93,5,2,93,5,2,93,5,2,93,4,3,93,6,1,0,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,0,98,2,0,98,0,2,98,0,2,98,0,2,98,0,2,98,1,1,98,2,0,69,1,7,2,10,11,74,1,22,3,74,1,24,1,74,1,20,5,74,1,24,1,74,1,23,2,74,1,24,1,74,1,23,2,74,1,24,1,74,1,24,1,74,1,9,16,100,0,0,0,100,0,0,0,0,0,0,91,6,1,2,91,6,2,1,91,3,4,2,91,6,3,0,91,5,4,0,91,6,2,1,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,100,0,100,0,75,7,5,13,75,7,11,7,75,5,9,11,75,8,6,11,75,6,5,14,75,5,4,16,76,0,8,16,92,2,4,1,1,76,1,2,5,6,10,76,1,22,1,83,2,3,12,83,1,6,7,1,1,0,1,83,2,6,1,6,2,84,0,6,4,2,4,85,87,0,6,4,3,89,0,4,5,2,96,2,2,0,90,1,9,0,91,1,7,1,95,1,2,2,95,1,3,1,96,2,1,1,91,0,1,0,0,1,7,91,0,1,0,0,2,6,92,0,1,3,3,1,92,0,0,1,2,5,92,0,0,1,0,7,99,0,1,0,99,0,0,1,99,0,0,1,93,0,2,5,95,0,3,2,99,0,0,0,0,0,1,97,0,1,0,0,0,0,0,2,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,37.724137931034484,138.1383614227117,4.25,3.947573094109004,0,0,0,0
ALA,Aland Islands,-99,2021-02-25,2021-02-10,100,16,3484306.9073906294,7,470233.8888996096,24,64,8097829.740259865,0,21,21,58,21,28,51,25,23,52,20,32,48,23,28,49,19,35,46,19,28,53,22,24,54,25,28,47,23,19,58,22,26,52,25,29,46,26,20,54,26,23,51,79,10,9,2,72,9,12,7,77,7,10,6,68,10,13,9,72,10,9,9,65,14,15,6,72,8,14,6,76,10,9,5,72,8,13,7,81,10,5,4,74,9,11,6,71,12,10,7,80,8,8,4,77,8,11,4,35,1,11,53,92,6,2,38,4,20,38,82,0,10,8,90,1,2,6,1,90,1,3,4,2,97,2,1,0,56,2,10,32,44,4,7,41,4,93,0,2,3,2,96,3,0,1,56,23,8,6,7,71,4,9,12,4,80,71,4,14,6,5,71,2,15,7,5,71,4,7,8,10,71,3,14,7,5,93,0,3,4,93,0,5,2,93,0,4,3,93,0,6,1,93,0,5,2,93,0,6,1,93,0,4,3,93,0,6,1,93,0,6,1,0,94,4,2,94,4,2,94,5,1,94,3,3,94,4,2,94,3,3,94,5,1,94,6,0,94,5,1,0,94,5,1,94,5,1,94,5,1,94,5,1,94,4,2,94,4,2,94,5,1,94,3,3,94,5,1,0,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,0,97,3,0,97,0,3,97,1,2,97,1,2,97,1,2,97,1,2,97,3,0,68,1,7,4,9,11,74,1,22,3,74,1,24,1,74,1,20,5,74,1,24,1,74,1,23,2,74,1,24,1,74,1,23,2,74,1,23,2,74,1,24,1,74,1,10,15,100,0,0,0,100,0,0,0,0,0,0,91,6,1,2,91,6,2,1,91,3,4,2,91,6,3,0,91,5,4,0,91,6,2,1,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,100,0,100,0,75,7,5,13,75,7,10,8,75,5,9,11,75,8,6,11,75,6,5,14,75,5,4,16,76,0,8,16,92,2,4,1,1,77,1,2,5,6,9,77,1,21,1,84,2,3,11,84,1,6,7,1,0,0,1,84,2,6,1,5,2,85,0,6,3,2,4,80,88,0,5,4,3,90,0,3,5,2,96,2,2,0,91,1,8,0,91,1,7,1,95,1,2,2,95,1,3,1,96,2,1,1,92,0,1,0,0,1,6,92,0,1,0,0,2,5,93,0,1,2,3,1,93,0,0,1,2,4,93,0,0,1,0,6,99,0,1,0,99,0,0,1,99,0,0,1,94,0,2,4,96,0,2,2,99,0,0,0,0,0,1,97,0,1,0,0,0,0,0,2,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,34.46875,131.68657422321064,4.25,3.947573094109004,0,0,0,0
ALA,Aland Islands,-99,2021-02-26,2021-02-10,100,15,2972027.2869145605,7,470233.8888996096,24,63,7802587.481470616,0,22,19,59,22,26,52,26,22,52,20,32,48,24,26,50,20,32,48,19,27,54,22,23,55,25,27,48,23,18,59,22,25,53,26,26,48,27,19,54,27,20,53,81,10,7,2,74,8,12,6,78,7,9,6,68,10,13,9,74,9,9,8,68,13,13,6,73,7,14,6,77,10,9,4,73,8,13,6,82,9,6,3,75,8,12,5,74,11,9,6,81,8,8,3,80,7,10,3,36,1,11,52,92,6,2,39,5,20,36,82,0,10,8,90,1,2,6,1,90,1,3,4,2,97,2,1,0,58,2,9,31,44,4,6,42,4,94,0,1,3,2,97,2,0,1,55,23,9,7,6,69,5,9,12,5,76,69,5,15,6,5,69,3,16,7,5,69,5,7,9,10,69,4,14,8,5,94,0,3,3,94,0,4,2,94,0,3,3,94,0,5,1,94,0,4,2,94,0,5,1,94,0,3,3,94,0,5,1,94,0,5,1,0,93,4,3,93,4,3,93,5,2,93,3,4,93,4,3,93,3,4,93,5,2,93,6,1,93,5,2,0,93,6,1,93,5,2,93,6,1,93,6,1,93,4,3,93,4,3,93,6,1,93,4,3,93,6,1,0,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,0,96,3,1,96,0,4,96,1,3,96,1,3,96,1,3,96,1,3,96,3,1,67,1,6,5,9,12,72,1,24,3,72,1,26,1,72,1,22,5,72,1,26,1,72,1,25,2,72,1,26,1,72,1,25,2,72,1,25,2,72,1,26,1,72,1,10,17,100,0,0,0,100,0,0,0,0,0,0,91,6,1,2,91,6,2,1,91,3,4,2,91,6,3,0,91,5,4,0,91,6,2,1,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,100,0,100,0,73,7,5,15,73,7,11,9,73,5,9,13,73,8,7,12,73,6,5,16,73,5,5,17,74,0,8,18,92,2,4,1,1,75,1,3,5,6,10,75,1,22,2,82,2,4,12,82,1,6,7,1,0,1,2,82,2,7,1,5,3,83,0,6,3,2,6,76,86,0,5,5,4,88,0,3,6,3,96,2,2,0,90,1,8,1,91,1,7,1,94,1,2,3,95,1,3,1,95,2,1,2,90,0,1,0,0,1,8,90,0,1,0,0,2,7,91,0,1,2,3,3,91,0,0,1,2,6,91,0,0,1,0,8,99,0,1,0,99,0,0,1,99,0,0,1,93,0,3,4,96,0,2,2,99,0,0,0,0,0,1,96,0,1,0,0,0,1,0,2,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,36.53333333333333,135.89086222694155,4.25,3.947573094109004,0,0,0,0
ALA,Aland Islands,-99,2021-02-27,2021-02-11,100,15,2955039.9059786145,7,453246.5079636635,23,64,7921013.081208957,0,21,19,60,23,24,53,25,22,53,19,33,48,23,27,50,20,32,48,19,27,54,22,23,55,25,26,49,22,19,59,22,25,53,26,25,49,27,19,54,27,20,53,81,10,6,3,76,8,11,5,78,7,8,7,67,11,12,10,73,10,9,8,68,13,12,7,73,7,14,6,77,10,8,5,74,8,13,5,81,10,5,4,75,8,11,6,75,11,8,6,81,8,7,4,80,7,9,4,35,1,10,54,93,5,2,38,5,19,38,82,0,10,8,90,1,2,6,1,90,1,3,4,2,97,2,1,0,56,2,9,33,42,4,6,44,4,94,0,1,3,2,97,2,0,1,53,23,9,8,7,69,5,9,12,5,72,69,5,15,6,5,69,3,16,7,5,69,5,7,9,10,69,4,14,8,5,93,1,3,3,93,1,4,2,93,1,3,3,93,1,5,1,93,1,4,2,93,1,5,1,93,1,3,3,93,1,5,1,93,1,5,1,0,92,5,3,92,4,4,92,6,2,92,4,4,92,5,3,92,4,4,92,6,2,92,7,1,92,6,2,0,93,6,1,93,5,2,93,6,1,93,6,1,93,4,3,93,4,3,93,6,1,93,4,3,93,6,1,0,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,0,96,3,1,96,0,4,96,1,3,96,1,3,96,1,3,96,1,3,96,3,1,67,1,6,5,9,12,72,1,24,3,72,1,26,1,72,1,22,5,72,1,26,1,72,1,25,2,72,1,26,1,72,1,25,2,72,1,25,2,72,1,26,1,72,1,10,17,100,0,0,0,100,0,0,0,0,0,0,91,6,1,2,91,6,2,1,91,3,4,2,91,6,3,0,91,5,4,0,91,6,2,1,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,100,0,100,0,73,7,5,15,73,7,11,9,73,5,9,13,73,8,7,12,73,6,5,16,73,5,5,17,74,0,8,18,92,2,4,1,1,75,1,3,5,6,10,75,1,22,2,82,2,4,12,82,1,6,7,1,0,1,2,82,2,7,1,5,3,83,0,6,3,2,6,72,86,0,5,5,4,88,0,3,6,3,96,2,2,0,90,1,8,1,91,1,7,1,94,1,2,3,95,1,3,1,95,2,1,2,90,0,1,0,0,1,8,90,0,1,0,0,2,7,91,0,1,2,3,3,91,0,0,1,2,6,91,0,0,1,0,8,99,0,1,0,99,0,0,1,99,0,0,1,93,0,3,4,96,0,2,2,99,0,0,0,0,0,1,96,0,1,0,0,0,1,0,2,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,35.58064516129032,133.7120723030269,4.25,3.947573094109004,0,0,0,0
ALA,Aland Islands,-99,2021-02-28,2021-02-12,100,17,3325838.200555559,8,765652.9752343815,23,63,8398477.443208514,0,19,21,60,22,25,53,24,23,53,18,34,48,22,28,50,20,32,48,18,28,54,22,23,55,24,27,49,21,20,59,22,24,54,25,25,50,27,19,54,27,21,52,79,12,6,3,75,10,10,5,77,7,8,8,66,11,13,10,72,10,10,8,68,13,12,7,72,8,14,6,77,10,8,5,73,8,14,5,80,11,5,4,76,8,11,5,75,11,9,5,81,8,7,4,79,7,9,5,36,1,10,53,93,5,2,39,3,21,37,81,0,11,8,89,1,2,7,1,89,1,4,4,2,96,2,2,0,57,2,9,32,44,3,7,42,4,93,0,2,3,2,96,2,1,1,55,22,9,8,6,70,5,9,11,5,68,70,4,15,6,5,70,2,16,7,5,70,4,7,9,10,70,3,14,8,5,94,1,3,2,94,1,3,2,94,1,2,3,94,1,4,1,94,1,3,2,94,1,4,1,94,1,2,3,94,1,4,1,94,1,4,1,0,92,5,3,92,4,4,92,6,2,92,4,4,92,5,3,92,4,4,92,6,2,92,7,1,92,6,2,0,93,6,1,93,5,2,93,6,1,93,6,1,93,4,3,93,4,3,93,6,1,93,4,3,93,6,1,0,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,0,96,3,1,96,0,4,96,1,3,96,1,3,96,1,3,96,1,3,96,3,1,67,1,6,5,10,11,72,1,24,3,72,1,26,1,72,1,22,5,72,1,26,1,72,1,25,2,72,1,26,1,72,1,25,2,72,1,25,2,72,1,26,1,72,1,10,17,100,0,0,0,100,0,0,0,0,0,0,91,6,1,2,91,6,2,1,91,3,4,2,91,6,3,0,91,5,4,0,91,6,2,1,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,100,0,100,0,73,7,5,15,73,7,10,10,73,5,8,14,73,8,7,12,73,6,5,16,73,5,5,17,74,0,8,18,92,2,4,1,1,75,1,3,5,6,10,75,1,22,2,81,2,4,13,81,1,7,7,1,0,1,2,81,2,8,1,5,3,82,0,6,4,2,6,68,85,0,5,6,4,87,0,3,7,3,96,2,2,0,91,1,7,1,92,1,6,1,94,1,2,3,95,1,3,1,95,2,1,2,89,0,1,0,0,1,9,89,0,1,0,0,2,8,90,0,1,3,3,3,90,0,0,1,2,7,90,0,0,1,0,9,99,0,1,0,99,0,0,1,99,0,0,1,92,0,3,5,95,0,2,3,99,0,0,0,0,0,1,96,0,1,0,0,0,1,0,2,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,35.58064516129032,133.7120723030269,4.25,3.947573094109004,0,0,0,0
