ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V2..99,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C9a..99,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BY,BLR,Belarus,-99,2021-01-15,2021-01-14,100,7,199713.3438988353,5,158940.24238719582,84,75,2665097.9632160063,0,8,12,80,5,18,77,7,14,79,6,42,52,4,35,61,7,24,69,7,12,81,9,9,82,10,1,89,9,10,81,8,7,85,9,22,69,8,12,80,5,32,63,88,2,7,3,82,4,6,8,86,0,9,5,58,5,19,18,65,5,11,19,76,5,11,8,88,3,4,5,91,3,5,1,99,0,0,1,90,2,8,0,93,2,5,0,78,4,8,10,88,2,8,2,68,4,17,11,23,2,42,33,68,0,12,20,34,1,36,29,64,1,13,22,87,0,6,5,2,87,0,3,10,0,97,3,0,0,49,1,20,30,100,100,0,43,0,7,15,16,19,46,10,14,15,15,46,9,10,18,17,46,6,18,17,13,46,10,8,14,22,46,13,2,5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,23,18,8,3,0,0,0,0,0,0,0,0,0,0,0,0,86,10,2,2,86,8,3,3,86,10,3,1,86,8,4,2,86,11,1,2,86,11,2,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,56,1,22,21,56,2,37,5,56,4,15,25,56,3,19,22,56,4,5,35,56,2,17,25,57,0,24,19,76,0,13,4,2,5,60,0,0,4,21,15,60,1,39,0,63,0,12,25,63,0,26,5,2,3,0,1,63,1,13,4,7,12,64,1,4,19,6,6,68,1,2,29,0,0,73,1,1,25,0,78,0,21,1,63,0,34,3,85,0,12,3,81,0,15,4,95,0,4,1,83,0,17,0,78,0,0,2,5,6,9,78,0,0,2,2,8,10,80,1,4,11,3,1,80,0,1,5,6,8,80,0,6,9,3,2,86,2,11,1,86,6,5,3,86,8,3,3,86,0,4,10,90,0,9,1,98,0,0,0,1,0,0,0,1,96,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,9.91304347826087,9.865373985041535,3.3333333333333335,1.8786728732554485,0,0,0,0
BY,BLR,Belarus,3,2021-01-15,2021-01-14,100,1,13446.850080268701,0,0,129,100,1934796.7511471512,94,6,3,91,7,19,74,6,12,82,5,44,51,6,31,63,6,17,77,7,12,81,7,8,85,6,6,88,5,3,92,7,9,84,6,16,78,5,7,88,4,37,59,97,0,2,1,81,0,11,8,88,0,9,3,56,3,19,22,69,1,13,17,83,2,10,5,88,0,5,7,92,0,4,4,94,2,2,2,97,1,2,0,91,0,7,2,84,2,8,6,93,0,4,3,63,2,18,17,0,0,48,52,52,0,20,28,0,0,56,44,44,0,14,42,86,0,6,7,1,86,0,4,10,0,96,2,2,0,14,0,32,54,100,100,0,0,0,12,25,18,45,0,5,12,38,45,0,4,15,30,51,0,3,33,34,30,0,4,11,25,60,0,4,4,11,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,33,7,8,0,0,0,0,0,0,0,0,0,0,0,0,68,15,8,9,68,22,3,7,68,16,11,5,68,15,12,5,68,21,2,9,68,19,6,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,4,60,36,0,7,79,14,0,10,27,63,0,7,56,37,0,13,17,70,0,7,37,56,0,0,72,28,28,0,45,16,7,4,0,0,0,13,37,50,0,0,100,0,0,0,31,69,0,0,61,22,4,7,1,5,0,0,33,12,24,31,0,2,14,32,37,15,0,0,12,88,0,0,0,1,16,83,0,40,1,54,5,21,1,77,1,73,2,22,3,44,1,40,15,83,1,15,1,63,0,34,3,0,0,0,4,18,30,48,0,0,0,8,23,36,33,0,0,35,56,9,0,0,0,2,18,31,49,0,0,15,55,21,9,30,10,49,11,30,33,10,27,30,24,22,24,0,1,74,25,75,0,10,15,90,1,1,0,1,0,0,1,6,16,0,2,14,9,3,1,5,14,9,0,4,4,2,1,4,12,0,2,38,60,0,0,0,0,0,0,100,0,0,0,0,3,3,68,21,5,3,2,23,50,17,2,3,7.906249999999999,8.403927180996517,3.189189189189189,1.7925437827883628,13.379310344827585,5.63469604493847,2.595505617977528,1.1253191579967186
BY,BLR,Belarus,-99,2021-01-16,2021-01-15,100,7,175546.2013131254,6,151603.8349464587,84,69,3114958.5466695507,0,5,11,84,4,23,73,7,12,81,2,42,56,6,27,67,7,21,72,6,12,82,5,14,81,6,6,88,6,14,80,5,13,82,5,21,74,5,13,82,2,38,60,89,4,4,3,77,6,10,7,88,1,7,4,58,5,16,21,73,5,10,12,79,6,9,6,88,3,5,4,86,4,6,4,94,3,2,1,86,4,9,1,87,4,6,3,79,4,6,11,87,7,6,0,62,7,19,12,30,1,37,32,70,0,10,20,38,3,30,29,70,1,6,23,94,0,5,1,0,94,0,0,6,0,100,0,0,0,49,0,19,32,100,100,0,46,0,7,12,14,21,46,9,9,13,23,46,6,13,13,22,46,6,15,17,16,46,8,9,11,26,46,9,4,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,22,16,8,6,0,0,0,0,0,0,0,0,0,0,0,0,86,7,4,3,86,11,1,2,86,9,2,3,86,7,4,3,86,11,0,3,86,11,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,55,3,23,19,55,1,36,8,55,5,11,29,55,3,27,15,55,5,5,35,55,2,16,27,59,1,24,16,76,0,16,6,0,2,64,1,0,6,16,13,64,3,33,0,69,0,10,21,69,0,21,6,3,0,0,1,69,1,8,6,6,10,69,0,4,14,10,3,74,0,3,23,0,0,79,1,3,17,0,78,0,18,4,65,1,32,2,89,0,9,2,74,0,18,8,95,0,5,0,85,1,14,0,83,0,0,1,5,4,7,83,0,0,0,6,3,8,86,0,4,6,2,2,86,0,0,2,6,6,86,0,4,6,2,2,93,3,4,0,93,4,3,0,93,4,3,0,92,1,2,5,95,0,5,0,99,0,0,0,0,0,0,0,1,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,8.878048780487806,9.006095496804427,3.0434782608695654,2.055552588159142,0,0,0,0
BY,BLR,Belarus,3,2021-01-16,2021-01-15,100,4,97002.4211867472,3,68094.2652901792,101,100,2241274.7993502147,95,3,7,90,4,26,70,3,9,88,4,42,54,3,34,63,3,24,73,4,12,84,4,13,83,3,7,90,4,7,89,4,10,86,4,23,73,3,9,88,3,41,56,93,1,5,1,74,3,15,8,91,0,7,2,58,2,23,17,66,2,12,20,76,3,14,7,88,2,4,6,87,2,6,5,93,3,3,1,93,2,5,0,90,1,6,3,77,4,11,8,91,2,5,2,59,4,20,17,0,0,39,61,61,0,17,22,0,0,59,41,41,1,15,43,85,0,11,4,0,85,0,4,11,0,96,1,2,1,16,0,34,50,100,100,0,0,0,10,31,19,40,0,4,11,45,40,0,5,18,31,46,0,2,28,37,33,0,4,12,29,55,0,4,3,13,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,31,9,5,0,0,0,0,0,0,0,0,0,0,0,0,66,13,9,12,66,19,5,10,66,16,10,8,66,15,10,9,66,20,1,13,66,16,7,11,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,3,57,40,0,6,71,23,0,8,26,66,0,3,55,42,0,9,15,76,0,4,36,60,0,0,61,39,39,0,36,14,4,7,0,0,0,13,33,54,0,0,100,0,0,0,25,75,0,0,64,22,5,3,0,6,0,0,35,12,20,33,0,1,18,35,41,5,0,0,10,90,0,0,0,1,11,88,0,43,0,56,1,29,0,69,2,74,1,22,3,45,1,43,11,85,0,14,1,64,0,35,1,0,1,0,6,16,31,46,0,1,0,7,24,29,39,0,0,39,52,8,1,0,0,4,17,29,50,0,0,15,52,19,14,33,10,46,11,33,23,12,32,33,16,24,27,0,3,76,21,79,0,9,12,91,0,1,0,0,0,1,0,7,15,0,1,17,7,5,0,6,7,7,0,5,3,2,1,4,20,0,3,40,57,0,0,0,0,0,0,100,0,0,0,0,2,3,72,18,5,2,2,17,49,26,1,3,9.558823529411764,8.956582425485333,2.9375,1.522678031330581,13.320224719101123,5.69701237043834,2.4731182795698925,1.2031787413696955
BY,BLR,Belarus,4,2021-01-16,2021-01-14,100,2,32737.5943922024,2,32737.5943922024,142,99,2445413.5825232198,97,5,4,91,4,16,80,5,13,82,2,35,63,4,26,70,5,19,76,5,9,86,4,16,80,6,6,88,5,8,87,5,9,86,4,20,76,6,8,86,3,41,56,96,0,4,0,84,2,10,4,87,0,11,2,65,3,17,15,74,2,9,15,81,1,11,7,91,0,5,4,84,0,14,2,94,0,5,1,92,0,7,1,91,0,7,2,80,1,7,12,92,0,6,2,59,1,24,16,0,1,50,49,50,0,20,30,0,1,53,46,47,0,12,41,88,0,10,2,0,88,0,4,8,0,96,2,2,0,13,2,31,54,100,100,0,0,0,18,25,21,36,0,11,19,29,41,0,11,17,29,43,0,11,35,23,31,0,14,9,18,59,0,15,1,9,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,35,12,11,0,0,0,0,0,0,0,0,0,0,0,0,69,22,4,5,69,20,3,8,69,17,7,7,69,17,8,6,69,17,6,8,69,16,9,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,5,52,43,0,5,74,21,0,13,21,66,0,3,47,50,0,9,18,73,0,7,34,59,0,0,66,34,34,0,35,18,7,6,0,2,1,4,46,47,0,1,99,0,0,0,26,74,0,0,71,17,4,4,2,2,0,2,32,12,17,37,0,2,13,46,24,15,0,0,19,80,1,0,0,2,16,81,1,48,2,44,6,26,2,69,3,79,0,18,3,53,2,29,16,82,1,14,3,66,2,29,3,0,2,2,7,18,24,47,0,2,1,1,22,30,44,0,1,38,47,9,5,0,1,5,18,27,49,0,0,23,50,17,10,27,5,61,7,27,33,23,17,27,30,25,18,0,0,74,26,74,0,13,13,87,0,0,0,0,1,6,0,6,13,0,1,12,7,12,2,2,4,7,0,5,2,3,2,13,15,0,4,42,54,0,0,0,0,0,0,0,100,0,0,0,1,4,49,37,9,1,2,28,39,23,7,0,9,9.870064934851332,3.3589743589743595,1.9666586609777814,12.718478260869565,5.974596944386614,2.3440860215053765,1.1179817185243468
BY,BLR,Belarus,-99,2021-01-17,2021-01-16,100,8,138667.8742227711,8,138667.8742227711,52,70,2911411.6114662327,0,4,10,86,3,23,74,4,17,79,1,34,65,4,29,67,3,18,79,3,14,83,3,10,87,4,6,90,4,13,83,3,15,82,4,26,70,5,12,83,3,39,58,90,2,5,3,77,2,11,10,83,0,12,5,66,1,19,14,71,5,15,9,82,3,11,4,86,2,8,4,90,1,6,3,94,2,3,1,87,2,10,1,85,2,7,6,74,2,10,14,88,4,6,2,61,4,19,16,30,0,27,43,78,0,8,14,35,1,27,37,73,3,9,15,91,0,6,3,0,91,0,2,7,0,98,1,1,0,49,1,18,32,100,100,0,38,1,9,14,20,18,43,8,12,12,25,43,11,10,10,26,43,9,15,13,20,43,11,8,13,25,43,12,3,5,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,27,17,5,5,0,0,0,0,0,0,0,0,0,0,0,0,83,9,6,2,83,11,3,3,83,11,3,3,83,12,1,4,83,11,2,4,83,12,3,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,52,5,24,19,52,2,33,13,52,5,14,29,52,5,30,13,52,7,8,33,52,4,21,23,53,1,28,18,72,0,19,7,1,1,60,1,0,9,19,11,60,3,37,0,64,0,11,25,64,0,23,6,5,0,0,2,64,0,10,6,9,11,65,1,5,15,10,4,71,0,2,27,0,0,76,1,4,19,0,76,0,14,10,67,1,28,4,86,1,9,4,70,0,20,10,92,0,6,2,79,1,17,3,82,0,0,0,5,7,6,82,0,0,0,5,5,8,85,0,5,7,3,0,85,0,0,1,4,10,85,0,2,3,8,2,96,3,1,0,96,1,3,0,96,2,2,0,89,1,5,5,95,0,5,0,100,0,0,0,0,0,0,0,0,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,8.742857142857142,8.620573398230869,2.7142857142857144,2.0913216810491813,0,0,0,0
BY,BLR,Belarus,2,2021-01-17,2021-01-14,100,3,46165.1610099322,1,15190.7312473118,96,100,2045472.90977991,98,1,5,94,0,15,85,1,3,96,0,41,59,0,39,61,1,11,88,1,12,87,1,5,94,1,3,96,0,7,93,1,9,90,1,25,74,1,4,95,0,19,81,95,1,2,2,85,2,8,5,97,0,1,2,59,4,11,26,61,5,12,22,89,0,5,6,88,1,3,8,95,0,4,1,97,0,1,2,93,0,7,0,91,0,4,5,75,2,8,15,96,2,1,1,81,2,7,10,0,0,35,65,65,0,10,25,0,0,50,50,50,0,17,33,83,0,9,6,2,83,0,4,13,0,96,2,2,0,17,0,24,59,100,100,0,0,0,8,28,19,45,0,0,14,37,49,0,1,13,39,47,0,0,44,32,24,0,1,8,20,71,0,1,1,10,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,37,11,9,0,0,0,0,0,0,0,0,0,0,0,0,76,8,5,11,76,6,9,9,76,8,8,8,76,7,7,10,76,9,3,12,76,9,9,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,0,40,60,0,3,66,31,0,3,34,63,0,1,56,43,0,4,20,76,0,2,37,61,0,0,54,46,46,0,39,8,4,3,0,0,1,10,32,57,0,0,100,0,0,0,30,70,0,0,67,17,6,5,1,4,0,1,26,17,32,24,0,0,12,43,36,9,0,0,11,86,3,0,0,2,14,83,1,60,1,31,8,34,1,64,1,66,2,28,4,44,1,31,24,80,0,15,5,63,0,35,2,0,0,2,7,21,24,46,0,0,0,10,20,25,45,0,0,37,56,5,2,0,0,6,20,24,50,0,0,21,46,19,14,33,7,41,19,33,17,19,31,33,15,26,26,0,1,73,26,74,0,15,11,85,0,3,1,0,0,5,1,5,12,0,2,9,4,8,2,5,6,8,0,3,9,3,2,5,22,0,2,30,68,0,0,0,0,0,100,0,0,0,0,0,1,2,67,24,6,1,1,37,37,22,1,1,7.53125,8.031621532694656,3.103448275862069,1.6112290691582285,11.842696629213483,5.36009853285556,2.1739130434782608,1.1349463428491584
BY,BLR,Belarus,3,2021-01-17,2021-01-16,100,4,80013.1729687854,4,80013.1729687854,119,100,2038104.2228836094,99,2,6,92,2,21,77,1,6,93,1,33,66,2,26,72,2,20,78,2,9,89,1,8,91,2,4,94,2,6,92,2,9,89,3,22,75,2,6,92,1,26,73,94,0,5,1,79,2,11,8,94,2,4,0,67,3,16,14,74,3,8,15,80,3,11,6,91,3,5,1,92,2,3,3,96,2,1,1,94,2,4,0,91,1,6,2,78,5,6,11,94,2,2,2,74,3,12,11,0,0,49,51,51,0,21,28,0,1,51,48,49,1,10,40,90,0,7,3,0,90,0,3,7,0,97,1,1,1,12,0,28,60,100,100,0,0,0,9,28,19,44,0,6,12,44,38,0,6,16,40,38,0,4,27,40,29,0,6,8,30,56,0,8,1,9,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,32,11,4,0,0,0,0,0,0,0,0,0,0,0,0,72,13,6,9,72,14,5,9,72,15,6,7,72,11,10,7,72,14,4,10,72,14,4,10,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,2,48,50,0,4,69,27,0,4,35,61,0,5,47,48,0,5,15,80,0,2,29,69,0,0,66,34,34,0,37,20,2,7,0,3,1,13,33,50,0,3,97,0,0,1,20,79,0,0,66,20,6,3,1,4,0,0,26,13,19,42,0,0,16,34,43,7,0,0,15,85,0,0,0,1,12,86,1,52,3,43,2,31,4,62,3,65,4,29,2,53,2,37,8,85,1,13,1,71,3,26,0,0,2,1,8,17,26,46,0,1,1,8,20,30,40,0,0,36,55,7,2,0,0,5,13,27,55,0,0,17,45,20,18,38,5,45,12,38,25,10,27,38,21,19,22,0,2,70,28,72,0,13,15,87,0,0,0,0,1,3,1,8,17,0,0,15,8,6,3,7,4,9,0,2,5,1,1,4,18,0,1,43,56,0,0,0,0,0,0,100,0,0,0,0,1,3,66,25,5,1,0,22,41,31,5,0,8.355,8.759235803676413,2.891891891891892,1.897129173013556,12.937499999999998,5.596495465400904,2.4947368421052634,1.2105360533227323
BY,BLR,Belarus,4,2021-01-17,2021-01-15,100,5,79631.5335606326,4,63208.4573638859,107,99,2242675.7059562067,99,5,6,89,4,18,78,5,12,83,4,38,58,4,27,69,5,19,76,5,8,87,4,16,80,5,6,89,5,9,86,5,14,81,4,18,78,5,6,89,4,30,66,94,1,4,1,82,3,8,7,88,1,9,2,62,4,19,15,73,3,12,12,81,3,9,7,92,1,4,3,84,1,13,2,94,0,6,0,91,1,7,1,86,1,8,5,82,3,5,10,94,1,3,2,70,1,15,14,0,1,45,54,55,0,22,23,0,2,53,45,47,1,14,38,86,0,10,3,1,86,1,2,11,0,98,1,1,0,17,0,27,56,100,100,0,0,0,13,24,19,44,0,9,22,29,40,0,12,18,30,40,0,9,33,26,32,0,13,9,26,52,0,11,3,13,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,38,8,8,0,0,0,0,0,0,0,0,0,0,0,0,73,17,3,7,73,17,4,6,73,15,5,7,73,12,11,4,73,18,2,7,73,16,5,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,8,45,47,0,2,76,22,0,12,26,62,0,8,48,44,0,10,14,76,0,10,34,56,0,0,60,40,40,0,41,13,4,2,0,0,2,10,40,48,0,1,99,0,0,0,26,74,0,0,69,18,6,6,1,0,0,1,26,10,22,41,0,1,16,50,21,12,0,0,20,78,2,0,0,0,19,79,2,55,1,40,4,24,1,75,0,74,0,25,1,52,1,31,16,86,1,13,0,66,1,32,1,0,2,2,7,23,24,42,0,1,1,2,30,26,40,0,0,37,48,8,7,0,0,6,20,23,51,0,0,21,51,18,10,28,7,55,10,28,30,23,19,28,27,31,14,0,0,72,28,72,0,13,15,87,2,1,0,1,0,2,0,7,15,0,1,11,7,10,4,1,6,9,0,3,2,4,0,6,21,0,7,33,59,0,1,0,0,0,0,0,100,0,0,0,0,1,55,35,9,0,1,25,46,22,5,1,9.155932203389831,9.850612989615744,2.878787878787879,1.7276714053454971,11.37888888888889,5.65197577951593,2.326530612244898,1.1467166054784563
