ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..99,B1_1..77,B1_1.1,B1_1.2,B1_2..99,B1_2..77,B1_2.1,B1_2.2,B1_3..99,B1_3..77,B1_3.1,B1_3.2,B1_4..99,B1_4..77,B1_4.1,B1_4.2,B1_5..99,B1_5..77,B1_5.1,B1_5.2,B1_6..99,B1_6..77,B1_6.1,B1_6.2,B1_7..99,B1_7..77,B1_7.1,B1_7.2,B1_8..99,B1_8..77,B1_8.1,B1_8.2,B1_9..99,B1_9..77,B1_9.1,B1_9.2,B1_10..99,B1_10..77,B1_10.1,B1_10.2,B1_11..99,B1_11..77,B1_11.1,B1_11.2,B1_12..99,B1_12..77,B1_12.1,B1_12.2,B1_13..99,B1_13..77,B1_13.1,B1_13.2,B1_14..99,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C9a..99,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
DO,DOM,Dominican Republic,-99,2021-01-14,2021-01-14,162,8,119511.05940859264,3,69733.9716318691,74,114,2370638.549675739,0,1,7,9,145,1,7,25,129,1,5,10,146,1,5,30,126,1,6,33,122,1,6,27,128,1,7,16,138,1,7,14,140,1,10,12,139,1,7,17,137,1,8,25,128,1,3,50,108,1,6,11,144,1,7,38,116,153,1,5,3,137,3,14,8,152,1,3,6,132,4,18,8,129,2,18,13,135,1,15,11,146,1,8,7,148,1,9,4,150,1,8,3,145,1,12,4,137,2,19,4,112,2,35,13,151,2,5,4,124,3,23,12,47,1,28,86,138,1,11,12,55,0,40,67,123,1,9,29,153,0,0,8,1,153,1,1,7,0,161,0,1,0,0,68,4,14,76,61,1,0,95,5,162,0,0,0,0,0,62,0,24,38,25,13,74,10,27,30,21,74,11,27,32,18,74,13,31,27,17,74,13,29,29,17,74,13,9,14,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,48,11,14,6,0,0,0,0,0,0,0,0,0,0,0,0,150,1,5,6,150,4,4,4,150,3,4,5,150,4,3,5,150,4,4,4,150,4,5,3,162,0,0,0,162,0,0,0,162,0,0,0,162,0,0,0,162,0,0,0,162,0,0,0,162,0,0,0,162,0,0,0,162,0,0,0,162,0,0,0,162,0,0,0,162,0,0,0,91,4,31,36,91,5,40,26,91,5,22,44,91,4,34,33,91,6,10,55,91,6,14,51,99,3,29,31,133,1,18,3,2,5,105,1,1,13,20,22,105,2,54,1,107,2,10,43,107,1,43,5,0,0,0,6,107,2,15,14,10,14,109,2,20,23,8,0,113,1,6,36,6,0,122,5,4,27,4,135,3,24,0,126,2,33,1,144,3,14,1,132,4,20,6,154,3,4,1,148,3,11,0,133,1,0,0,3,6,19,133,1,0,0,6,5,17,140,0,10,10,1,1,140,0,5,7,5,5,140,0,8,8,3,3,150,0,10,2,150,2,4,6,150,2,5,5,148,0,6,8,154,0,4,4,158,0,0,1,0,0,0,0,3,154,0,0,0,0,0,1,2,0,1,0,0,0,1,1,0,2,162,0,0,0,0,0,162,0,0,0,0,0,0,0,0,162,0,0,0,0,162,0,0,0,0,0,0,3.3454545454545457,2.7903151409578433,3.1904761904761907,1.7210185245675778,0,0,0,0
DO,DOM,Dominican Republic,-99,2021-01-15,2021-01-15,147,4,67319.21400767501,1,11741.2896711921,61,100,2251883.659933359,0,0,7,10,130,0,6,24,117,0,10,5,132,0,8,14,125,0,6,24,117,0,9,28,110,0,8,16,123,0,7,12,128,0,8,10,129,0,8,7,132,0,5,16,126,0,8,34,105,0,7,12,128,0,10,30,107,137,5,4,1,123,5,12,7,142,0,3,2,133,1,9,4,123,4,11,9,119,3,17,8,131,3,4,9,135,2,7,3,137,4,3,3,140,2,4,1,131,5,7,4,113,6,17,11,135,4,6,2,117,3,19,8,46,1,33,67,121,0,7,19,54,1,33,59,114,1,11,21,136,0,1,9,1,136,0,2,9,0,145,0,2,0,0,69,3,16,59,56,1,1,87,2,146,0,1,0,0,0,57,0,23,25,18,24,65,17,33,15,17,65,16,27,19,20,65,15,34,14,19,65,12,31,20,19,65,18,9,12,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,3,47,8,9,12,0,0,0,0,0,0,0,0,0,0,0,0,131,4,6,6,131,3,8,5,131,4,6,6,131,4,6,6,131,5,4,7,131,5,4,7,147,0,0,0,147,0,0,0,147,0,0,0,147,0,0,0,147,0,0,0,147,0,0,0,147,0,0,0,147,0,0,0,147,0,0,0,147,0,0,0,147,0,0,0,147,0,0,0,76,4,31,36,76,5,36,30,76,7,17,47,76,5,29,37,76,7,10,54,76,4,22,45,79,3,36,29,111,1,20,10,3,2,81,2,0,13,18,33,81,2,64,0,83,1,13,50,83,1,48,5,1,2,1,6,83,2,15,16,18,13,89,0,27,22,7,2,96,0,5,42,4,0,106,2,6,28,5,116,2,29,0,111,4,32,0,130,3,13,1,118,5,16,8,137,1,6,3,125,2,20,0,111,3,0,0,2,3,28,111,0,0,1,7,1,27,118,1,11,12,2,3,118,0,5,9,4,11,118,0,13,7,1,8,129,1,15,2,129,9,4,5,129,7,7,4,127,0,9,11,136,0,7,4,144,0,1,0,1,0,0,0,1,139,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,3,147,0,0,0,0,0,147,0,0,0,0,0,0,0,0,147,0,0,0,0,147,0,0,0,0,0,0,3.5135135135135136,2.3643371354546905,2.8666666666666667,1.6417180315870614,0,0,0,0
DO,DOM,Dominican Republic,2,2021-01-15,2021-01-14,100,2,25571.5561259066,1,14657.7287242627,45,100,1150757.9203014853,100,0,2,7,91,0,2,11,87,0,1,6,93,0,2,12,86,0,0,17,83,0,2,15,83,0,2,12,86,0,1,3,96,0,2,10,88,0,1,6,93,0,1,11,88,0,0,27,73,0,2,5,93,0,0,22,78,93,0,6,1,89,0,7,4,94,0,6,0,88,0,10,2,83,0,12,5,85,0,5,10,88,0,8,4,97,0,3,0,90,0,8,2,94,1,5,0,89,1,7,3,73,0,11,16,95,0,4,1,78,2,14,6,0,0,21,79,79,0,10,11,0,0,33,67,67,1,11,21,89,0,0,11,0,89,0,3,8,0,97,0,1,2,0,12,1,14,73,0,0,1,98,1,99,0,0,0,1,0,1,0,21,40,23,15,1,9,34,31,25,1,11,32,34,22,1,6,48,26,19,1,9,35,31,24,1,11,7,13,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,11,12,13,0,0,0,0,0,0,0,0,0,0,0,0,86,7,2,5,86,8,2,4,86,5,4,5,86,9,1,4,86,7,3,4,86,7,4,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,6,45,49,0,4,51,45,0,7,23,70,0,3,53,44,0,7,13,80,0,6,23,71,0,0,55,45,45,0,37,12,1,5,0,1,4,25,42,28,0,2,98,0,0,1,22,77,0,0,76,9,1,2,2,10,0,0,28,22,30,20,0,2,33,42,18,5,0,0,3,83,14,0,0,2,8,77,13,55,3,42,0,49,2,49,0,77,0,23,0,47,0,33,20,87,0,11,2,77,1,22,0,0,0,0,4,8,16,72,0,1,0,5,12,21,61,0,0,52,37,5,6,0,0,33,31,20,16,0,0,48,28,17,7,24,3,68,5,24,18,30,28,24,13,33,30,0,0,46,54,46,0,27,27,73,0,9,1,9,2,1,1,4,27,1,2,2,2,6,2,4,8,4,1,6,1,1,3,3,27,0,0,45,55,0,0,0,0,0,100,0,0,0,0,0,0,3,57,25,15,0,1,25,45,23,5,1,2.9607843137254903,2.087685649840277,2.411764705882353,1.8048138245194352,11.295454545454545,7.6851238458886115,2.9263157894736844,1.517571585210201
DO,DOM,Dominican Republic,3,2021-01-15,2021-01-14,100,1,11977.3988804282,0,0,72,100,1088503.7713262714,97,0,3,4,93,0,4,8,88,0,4,2,94,0,5,16,79,0,5,21,74,0,4,17,79,0,3,9,88,0,6,2,92,0,5,4,91,0,4,4,92,0,6,6,88,0,3,23,74,0,3,2,95,0,3,25,72,96,0,3,1,92,0,6,2,98,0,1,1,84,0,8,8,79,0,12,9,83,0,6,11,91,0,5,4,98,0,1,1,96,0,4,0,96,0,3,1,94,1,2,3,77,1,9,13,98,0,1,1,75,0,12,13,0,0,30,70,70,0,9,21,0,3,43,54,57,0,14,29,86,0,2,8,4,86,0,5,9,0,95,0,3,2,0,17,1,10,72,0,0,0,98,2,100,0,0,0,0,0,0,0,32,33,21,14,0,9,32,35,24,0,11,36,32,21,0,9,47,23,21,0,9,34,33,24,0,14,7,21,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,18,16,9,0,0,0,0,0,0,0,0,0,0,0,0,90,2,6,2,90,3,4,3,90,4,1,5,90,4,2,4,90,4,2,4,90,3,4,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,4,48,48,0,2,63,35,0,7,18,75,0,6,54,40,0,6,17,77,0,5,23,72,0,0,57,43,43,0,34,8,9,6,0,0,1,13,35,51,0,3,97,0,0,2,25,73,0,0,87,5,3,2,0,3,0,0,20,24,27,29,0,0,38,41,17,4,0,0,15,79,6,0,0,1,15,74,10,52,2,44,2,37,2,61,0,82,1,15,2,46,2,41,11,83,0,13,4,77,2,20,1,0,0,0,1,10,14,75,0,0,1,2,12,13,72,0,0,40,41,13,6,0,1,20,26,15,38,0,1,38,23,18,20,39,4,51,6,39,13,26,22,39,15,30,16,0,0,54,46,54,0,22,24,78,2,6,0,3,2,2,0,7,24,0,1,3,3,11,3,1,7,3,0,7,8,2,6,4,17,0,2,55,42,0,1,0,0,0,0,100,0,0,0,0,2,6,61,14,17,2,0,15,40,35,7,1,2.97,2.500122030919996,2.8260869565217392,1.8986160967936494,13.23913043478261,6.685016155088095,3.3846153846153846,1.443523703913685
DO,DOM,Dominican Republic,-99,2021-01-16,2021-01-16,150,7,105066.38626067678,5,60186.73289903028,54,104,2427999.9852358736,0,0,8,8,134,0,6,27,117,0,8,14,128,0,9,29,112,0,5,39,106,0,6,37,107,0,7,16,127,0,7,12,131,0,8,18,124,0,8,15,127,0,6,22,122,0,8,37,105,0,7,19,124,0,5,43,102,142,1,5,2,123,2,17,8,136,3,9,2,121,2,16,11,111,2,15,22,113,3,21,13,134,2,8,6,138,2,7,3,132,2,10,6,135,2,9,4,128,2,11,9,113,1,16,20,131,2,13,4,107,4,26,13,46,0,25,79,129,0,10,11,53,3,23,71,127,1,9,13,141,0,1,8,0,141,0,3,6,0,147,1,2,0,0,67,3,17,63,58,1,1,88,2,149,0,0,1,0,0,66,0,26,20,15,23,72,10,30,19,19,72,15,23,20,20,72,9,34,15,20,72,12,24,18,24,72,17,11,11,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,3,46,7,7,13,0,0,0,0,0,0,0,0,0,0,0,0,133,7,4,6,133,7,4,6,133,4,5,8,133,6,8,3,133,7,2,8,133,5,4,8,150,0,0,0,150,0,0,0,150,0,0,0,150,0,0,0,150,0,0,0,150,0,0,0,150,0,0,0,150,0,0,0,150,0,0,0,150,0,0,0,150,0,0,0,150,0,0,0,80,8,28,34,80,8,36,26,80,10,12,48,80,9,30,31,80,9,7,54,80,5,18,47,84,0,30,36,120,1,17,3,6,3,89,2,2,16,15,26,89,0,60,1,95,4,8,43,95,2,43,3,2,0,1,4,95,1,23,11,13,7,97,5,20,14,9,5,105,1,4,32,8,0,112,3,4,23,8,123,1,26,0,114,1,35,0,138,0,10,2,121,0,22,7,143,0,7,0,132,0,17,1,118,1,0,3,1,6,21,118,1,2,0,2,7,20,128,1,11,7,1,2,128,0,7,4,4,7,128,0,10,8,0,4,134,1,14,1,134,5,5,6,134,3,5,8,133,1,7,9,141,0,3,6,149,0,1,0,0,0,0,0,0,143,0,1,0,0,1,0,0,1,0,0,3,0,0,0,0,1,150,0,0,0,0,0,150,0,0,0,0,0,0,0,0,150,0,0,0,0,150,0,0,0,0,0,0,3.4146341463414633,2.1092132390549985,3.230769230769231,2.24179415327122,0,0,0,0
DO,DOM,Dominican Republic,1,2021-01-16,2021-01-14,100,1,19074.4728338081,0,0,48,98,1658527.0434713876,95,0,2,2,96,0,2,12,86,0,2,8,90,0,2,19,79,0,2,22,76,0,1,15,84,0,2,8,90,0,2,6,92,0,2,12,86,0,2,7,91,0,1,12,87,0,2,29,69,0,1,3,96,0,2,21,77,98,0,1,1,88,1,8,3,92,0,6,2,81,0,8,11,78,1,10,11,85,0,7,8,92,0,3,5,94,0,4,2,88,0,5,7,93,0,6,1,88,0,6,6,71,0,10,19,97,1,1,1,79,0,12,9,0,2,20,78,80,0,9,11,0,1,33,66,67,1,16,16,84,0,4,11,1,84,0,4,12,0,96,0,3,1,0,18,1,13,68,0,0,0,98,2,100,0,0,0,0,0,0,0,20,40,17,23,0,6,41,31,22,0,8,31,34,27,0,6,45,30,19,0,6,29,33,32,0,7,11,18,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,17,14,7,0,0,0,0,0,0,0,0,0,0,0,0,87,4,4,5,87,7,3,3,87,2,6,5,87,7,3,3,87,6,4,3,87,6,3,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,7,32,61,0,4,45,51,0,7,26,67,0,5,62,33,0,8,11,81,0,7,28,65,0,0,54,46,46,0,39,10,1,4,0,1,6,23,45,25,0,0,99,1,0,5,22,73,0,0,73,7,2,1,0,17,0,1,22,28,31,18,0,1,34,38,20,7,0,0,6,74,20,0,0,1,9,75,15,68,0,32,0,55,0,44,1,74,0,25,1,38,0,44,18,89,0,10,1,72,0,28,0,0,0,2,5,13,21,59,0,0,3,13,16,19,49,0,2,41,37,8,12,0,0,20,31,22,27,0,0,41,25,19,15,34,2,58,6,34,17,18,31,34,13,34,19,0,0,33,67,33,0,28,39,72,0,11,0,2,6,1,1,7,39,0,2,3,1,9,0,2,2,2,0,6,4,0,7,0,23,0,1,36,62,1,0,0,0,100,0,0,0,0,0,0,4,4,54,22,16,4,0,18,27,42,8,1,2.933333333333333,2.3133120043302697,2.75,2.016597794967223,12.271604938271604,6.837419735687968,2.8555555555555556,1.503263200403672
DO,DOM,Dominican Republic,2,2021-01-16,2021-01-15,100,0,0,0,0,40,100,1303088.8869748733,97,0,2,3,95,0,2,14,84,0,1,8,91,0,2,12,86,0,1,23,76,0,2,16,82,0,2,13,85,0,2,4,94,0,2,7,91,0,2,10,88,0,2,7,91,0,1,30,69,0,2,6,92,0,0,15,85,97,0,2,1,86,0,8,6,92,0,7,1,88,0,6,6,77,0,13,10,84,0,6,10,87,0,7,6,96,0,3,1,93,0,5,2,90,0,10,0,93,0,4,3,70,0,11,19,94,0,4,2,85,0,9,6,0,0,15,85,85,0,5,10,0,1,38,61,62,0,16,22,84,0,5,10,1,84,0,2,14,0,98,0,1,1,0,17,2,16,65,0,1,0,99,0,100,0,0,0,0,0,0,0,28,38,19,15,0,12,35,32,21,0,10,36,34,20,0,4,48,26,22,0,13,33,26,28,0,11,9,18,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,10,15,9,0,0,0,0,0,0,0,0,0,0,0,0,84,5,6,5,84,7,3,6,84,5,4,7,84,7,4,5,84,5,4,7,84,6,1,9,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,9,46,45,0,7,54,39,0,13,17,70,0,9,51,40,0,12,14,74,0,11,24,65,0,0,59,41,41,0,35,15,3,6,0,2,5,23,40,30,0,2,98,0,0,1,21,78,0,1,80,9,2,2,1,5,0,0,19,24,31,26,0,3,20,52,19,6,0,0,6,81,13,0,0,3,9,73,15,54,1,44,1,46,2,51,1,83,0,17,0,49,1,34,16,86,0,11,3,76,1,23,0,0,0,0,3,8,14,75,0,1,0,4,14,23,58,0,1,58,25,10,6,0,1,34,21,27,17,0,1,46,28,19,6,26,2,63,9,26,16,27,31,26,14,30,30,0,0,56,44,56,0,23,21,77,0,8,1,7,1,0,1,5,21,1,2,2,4,5,2,3,7,5,1,10,2,3,6,3,23,0,2,43,55,0,0,0,0,0,100,0,0,0,0,0,2,4,57,27,10,2,0,16,48,26,6,2,2.4918032786885247,1.9461324965143232,2.7857142857142856,1.8050600428356278,11.931034482758621,7.590987776898976,3.10989010989011,1.5235233247716693
DO,DOM,Dominican Republic,3,2021-01-16,2021-01-15,100,5,64211.0401010232,1,11155.8954196704,81,100,1254716.3751863525,94,0,3,7,90,0,2,16,82,0,3,8,89,0,4,14,82,0,1,27,72,0,1,20,79,0,2,12,86,0,5,5,90,0,2,3,95,0,3,5,92,0,4,9,87,0,3,23,74,0,3,4,93,0,3,24,73,93,1,4,2,84,2,5,9,92,0,5,3,86,1,7,6,73,1,10,16,80,0,9,11,88,0,5,7,95,0,2,3,97,1,1,1,95,0,4,1,91,1,6,2,77,2,10,11,96,0,3,1,76,1,15,8,0,0,27,73,73,0,8,19,0,1,47,52,53,1,19,27,81,0,6,11,2,81,0,4,15,0,96,0,3,1,0,21,1,17,61,0,0,1,97,2,99,0,1,0,0,0,1,1,28,28,26,16,1,11,28,39,21,1,9,35,34,21,1,9,39,25,26,1,10,26,36,27,1,16,5,19,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,19,18,13,0,0,0,0,0,0,0,0,0,0,0,0,83,2,8,7,83,4,3,10,83,4,4,9,83,4,3,10,83,4,4,9,83,2,7,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,5,56,39,0,1,70,29,0,8,20,72,0,7,53,40,0,6,13,81,0,6,26,68,0,0,49,51,51,0,28,10,6,5,0,0,2,14,40,44,0,2,97,1,0,2,23,75,0,0,87,6,2,2,1,2,0,0,22,23,30,25,0,1,34,44,12,9,0,0,14,80,6,0,0,3,18,65,14,44,1,52,3,30,1,68,1,80,0,17,3,47,1,35,17,87,0,12,1,74,2,24,0,0,1,1,1,8,16,73,0,0,2,2,9,21,66,0,0,49,32,14,5,0,0,25,35,13,27,0,0,37,34,16,13,29,7,61,3,29,16,27,28,29,15,38,18,0,0,60,40,60,0,22,18,78,3,4,1,2,0,2,0,10,18,0,1,6,5,11,4,2,7,5,1,8,8,1,2,3,18,0,3,54,42,0,1,0,0,0,0,100,0,0,0,0,4,3,61,22,10,4,0,16,35,35,8,2,3.6866666666666665,2.898127195783141,3.25,2.1315436333487443,12.4,7.280694378855486,3.2795698924731185,1.432279965632854
