ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1..77,V5d_1.0,V5d_2..99,V5d_2..77,V5d_2.0,V5d_3..99,V5d_3..77,V5d_3.0,V5d_4..99,V5d_4..77,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5..77,V5d_5.0,V5d_6..99,V5d_6..77,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7..77,V5d_7.0,V5d_8..99,V5d_8..77,V5d_8.0,V5d_9..99,V5d_9..77,V5d_9.0,V5d_9.1,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1.1,B13_1.2,B13_2..99,B13_2.1,B13_2.2,B13_3..99,B13_3.2,B13_4..99,B13_4.1,B13_4.2,B13_5..99,B13_5.2,B13_6..99,B13_6.1,B13_6.2,B13_7..99,B13_7.1,B13_7.2,B14_1..99,B14_1.2,B14_2..99,B14_2.1,B14_2.2,B14_3..99,B14_3.1,B14_3.2,B14_4..99,B14_4.1,B14_4.2,B14_5..99,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.3,D9.4,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AS,ASM,American Samoa,-99,2021-02-20,2021-02-06,100,15,2401144.087413747,12,1466100.1509736327,18548,71,8793818.111565968,0,19,19,62,21,24,55,23,18,59,19,25,56,20,18,62,23,26,51,20,19,61,24,17,59,21,22,57,22,19,59,17,23,60,19,24,57,24,18,58,25,24,51,81,6,12,1,76,5,15,4,82,5,12,1,75,8,14,3,82,2,13,3,74,5,13,8,81,6,10,3,83,3,11,3,78,5,15,2,81,3,12,4,77,6,16,1,76,6,15,3,82,3,12,3,76,6,17,1,26,3,19,52,84,12,4,31,4,23,42,78,0,14,8,86,1,6,6,1,86,8,5,1,92,3,2,2,1,50,2,10,38,35,5,8,40,12,92,3,3,1,1,94,1,1,3,1,48,3,15,12,10,12,66,6,10,8,10,100,66,5,8,7,14,66,4,11,7,12,66,4,6,7,17,66,2,17,7,8,91,0,7,2,91,0,6,3,91,0,8,1,91,0,5,4,91,0,8,1,91,0,8,1,91,0,9,0,91,0,8,1,91,0,8,1,0,92,0,6,2,92,0,4,4,92,0,6,2,92,0,4,4,92,0,6,2,92,0,7,1,92,0,6,2,92,0,7,1,92,0,8,0,0,89,0,10,1,89,0,11,0,89,0,11,0,89,0,11,0,89,0,7,4,89,0,6,5,89,0,10,1,89,0,10,1,89,0,9,2,0,99,0,1,99,0,1,99,0,1,99,0,1,0,99,0,1,99,0,0,1,99,0,1,99,0,1,99,0,1,0,0,97,0,3,0,97,0,2,1,97,0,2,1,97,0,2,1,97,0,0,3,97,0,2,1,97,0,3,0,62,4,9,5,5,15,67,2,24,7,67,2,30,1,67,2,30,1,67,2,29,2,67,2,29,2,67,2,29,2,67,2,29,2,67,2,29,2,67,2,28,3,67,2,12,19,100,0,0,0,100,0,0,0,0,0,0,91,4,3,2,91,4,3,2,91,2,4,3,91,2,4,3,91,3,3,3,91,2,3,4,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,74,3,12,11,74,4,11,11,74,4,7,15,74,4,12,10,74,3,9,14,74,1,12,13,77,0,10,13,90,0,4,2,1,3,79,2,3,1,5,10,79,4,15,2,83,1,1,15,83,0,8,3,1,1,4,0,83,2,7,4,2,2,84,1,5,4,1,5,100,100,100,89,1,5,5,90,1,7,2,94,0,3,3,89,1,4,6,92,1,3,4,89,0,8,3,89,0,2,0,1,4,4,89,1,1,1,1,0,7,94,0,2,1,1,2,94,0,0,1,1,4,94,0,1,3,0,2,97,0,3,0,97,0,3,0,97,1,1,1,96,0,1,3,97,0,1,2,100,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,17.62962962962963,32.58497547613972,2317.125,6141.404991356387,0,0,0,0
AS,ASM,American Samoa,-99,2021-02-21,2021-02-07,100,16,2243728.2521987422,13,1308684.3157586283,18540,75,8907353.47200367,0,19,19,62,19,24,57,21,17,62,18,23,59,20,18,62,21,23,56,21,18,61,24,15,61,19,21,60,22,16,62,18,21,61,19,22,59,23,16,61,22,22,56,81,6,12,1,76,6,14,4,83,3,13,1,77,6,13,4,82,2,14,2,77,3,14,6,82,4,11,3,85,3,10,2,79,5,15,1,84,2,11,3,79,5,15,1,78,5,15,2,84,3,11,2,78,4,17,1,23,2,22,53,83,12,5,31,4,23,42,78,0,13,9,87,1,6,5,1,87,7,5,1,93,3,2,1,1,49,3,10,38,35,4,8,40,13,92,3,2,1,2,94,1,2,3,0,47,3,16,12,7,15,65,9,9,8,9,100,65,7,9,7,12,65,6,12,7,10,65,6,8,5,16,65,4,16,7,8,88,0,9,3,88,0,9,3,88,0,11,1,88,0,6,6,88,0,10,2,88,0,11,1,88,0,12,0,88,0,11,1,88,0,10,2,0,94,0,4,2,94,0,2,4,94,0,4,2,94,0,3,3,94,0,4,2,94,0,6,0,94,0,4,2,94,0,5,1,94,0,6,0,0,89,0,9,2,89,0,10,1,89,0,10,1,89,0,10,1,89,0,7,4,89,0,5,6,89,0,9,2,89,0,9,2,89,0,8,3,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,0,96,0,3,1,96,0,2,2,96,0,2,2,96,0,2,2,96,0,0,4,96,0,2,2,96,0,3,1,61,3,10,5,4,17,66,3,24,7,66,3,30,1,66,3,30,1,66,3,29,2,66,3,30,1,66,3,30,1,66,3,29,2,66,3,29,2,66,3,28,3,66,3,10,21,100,0,0,0,100,0,0,0,0,0,0,91,4,3,2,91,4,3,2,91,3,3,3,91,1,6,2,91,3,3,3,91,2,2,5,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,73,6,10,11,73,7,10,10,73,6,7,14,73,6,11,10,73,6,8,13,73,3,11,13,76,0,9,15,91,0,5,1,1,2,80,1,4,0,5,10,80,3,15,2,85,2,0,13,85,0,8,3,1,0,3,0,85,2,6,3,1,3,86,1,5,3,0,5,100,100,100,91,1,5,3,91,1,8,0,94,0,5,1,90,1,5,4,93,1,4,2,90,1,7,2,90,0,2,0,0,3,5,90,1,0,0,1,0,8,94,0,1,1,1,3,94,0,1,0,1,4,94,0,2,2,0,2,97,1,2,0,97,0,3,0,97,1,1,1,96,0,1,3,97,0,0,3,100,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,20.26923076923077,34.62318031874911,2646.4285714285716,6556.74334450528,0,0,0,0
AS,ASM,American Samoa,-99,2021-02-22,2021-02-08,100,15,2235699.496643011,12,1300655.560202897,18541,73,8749859.190951403,0,19,20,61,21,23,56,23,16,61,19,24,57,22,18,60,23,22,55,22,18,60,25,16,59,20,20,60,24,15,61,20,21,59,20,23,57,25,17,58,24,22,54,80,6,13,1,77,6,13,4,84,3,12,1,76,6,15,3,82,2,14,2,78,3,13,6,82,4,12,2,84,3,11,2,80,5,14,1,85,2,11,2,79,5,15,1,77,5,16,2,83,3,12,2,78,4,17,1,25,2,23,50,82,12,6,33,3,22,42,79,0,13,8,87,1,6,5,1,87,7,5,1,93,3,2,1,1,50,4,10,36,37,3,8,39,13,92,3,2,1,2,94,1,2,3,0,49,2,17,11,7,14,65,9,9,7,10,98,65,8,9,7,11,65,7,11,7,10,65,7,8,5,15,65,5,16,6,8,88,0,9,3,88,0,9,3,88,0,11,1,88,0,6,6,88,0,10,2,88,0,11,1,88,0,12,0,88,0,11,1,88,0,10,2,0,93,0,5,2,93,0,2,5,93,0,4,3,93,0,3,4,93,0,4,3,93,0,6,1,93,0,5,2,93,0,6,1,93,0,7,0,0,90,0,8,2,90,0,9,1,90,0,9,1,90,0,9,1,90,0,6,4,90,0,5,5,90,0,8,2,90,0,8,2,90,0,7,3,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,0,95,0,3,2,95,0,2,3,95,0,2,3,95,0,3,2,95,0,1,4,95,0,2,3,95,0,3,2,61,3,11,5,4,16,66,3,23,8,66,3,30,1,66,3,30,1,66,3,29,2,66,3,30,1,66,3,30,1,66,3,29,2,66,3,29,2,66,3,28,3,66,3,11,20,100,0,0,0,100,0,0,0,0,0,0,91,4,2,3,91,4,3,2,91,3,4,2,91,1,5,3,91,3,2,4,91,2,3,4,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,73,6,10,11,73,8,9,10,73,7,7,13,73,7,11,9,73,7,8,12,73,4,10,13,76,0,10,14,90,1,5,1,1,2,80,1,4,0,5,10,80,3,15,2,85,2,0,13,85,0,8,3,1,0,3,0,85,2,5,4,1,3,86,1,4,3,1,5,98,100,100,91,1,5,3,92,1,7,0,94,0,5,1,90,1,5,4,93,1,4,2,91,1,7,1,90,0,2,0,0,3,5,90,1,0,0,1,0,8,94,0,1,1,1,3,94,0,1,0,1,4,94,0,2,2,0,2,97,1,2,0,97,0,3,0,97,1,1,1,96,0,1,3,97,0,0,3,100,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,20.68,35.27241604048883,2315.75,6141.996016884786,0,0,0,0
AS,ASM,American Samoa,-99,2021-02-23,2021-02-10,100,15,1695029.8601793058,12,1214293.9111964498,18556,77,9626559.489486149,0,15,20,65,20,22,58,19,15,66,17,24,59,19,19,62,22,22,56,19,20,61,22,16,62,16,22,62,21,17,62,19,22,59,16,23,61,23,16,61,22,21,57,80,7,12,1,78,7,13,2,85,3,10,2,76,7,14,3,81,4,12,3,78,4,12,6,80,5,14,1,84,3,9,4,78,7,14,1,83,4,12,1,78,6,13,3,77,6,16,1,84,4,11,1,79,4,16,1,21,2,24,53,83,10,7,31,3,25,41,76,0,15,9,85,1,6,7,1,85,8,6,1,92,3,2,2,1,50,4,10,36,36,3,8,40,13,92,3,3,0,2,93,1,2,4,0,49,1,18,10,9,13,65,9,9,6,11,96,65,8,8,8,11,65,7,11,6,11,65,7,7,4,17,65,5,16,6,8,89,0,8,3,89,0,8,3,89,0,10,1,89,0,6,5,89,0,9,2,89,0,10,1,89,0,11,0,89,0,10,1,89,0,9,2,0,91,0,7,2,91,0,5,4,91,0,6,3,91,0,5,4,91,0,6,3,91,0,7,2,91,0,7,2,91,0,8,1,91,0,8,1,0,91,0,6,3,91,0,7,2,91,0,8,1,91,0,8,1,91,0,5,4,91,0,5,4,91,0,7,2,91,0,7,2,91,0,6,3,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,0,95,0,3,2,95,0,2,3,95,0,2,3,95,0,3,2,95,0,1,4,95,0,2,3,95,0,3,2,62,2,11,3,6,16,68,2,22,8,68,2,29,1,68,2,29,1,68,2,29,1,68,2,29,1,68,2,29,1,68,2,28,2,68,2,28,2,68,2,27,3,68,2,10,20,100,0,0,0,100,0,0,0,0,0,0,91,5,1,3,91,5,2,2,91,4,3,2,91,2,5,2,91,4,1,4,91,3,2,4,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,74,5,12,9,74,7,10,9,74,7,7,12,74,7,11,8,74,7,7,12,74,5,10,11,77,0,10,13,90,1,5,1,1,2,82,0,4,0,6,8,82,2,14,2,87,1,1,11,87,0,6,3,1,0,3,0,87,1,4,4,1,3,87,1,4,2,1,5,96,100,100,89,1,7,3,91,2,7,0,94,0,5,1,90,1,6,3,94,1,3,2,91,1,7,1,90,0,2,0,0,4,4,90,1,0,0,1,1,7,95,0,1,1,0,3,95,0,1,0,1,3,95,0,2,1,0,2,97,1,2,0,97,0,3,0,97,1,1,1,96,0,1,3,97,0,0,3,100,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,19.208333333333332,36.069955179715244,2648.4285714285716,6555.809989547258,0,0,0,0
AS,ASM,American Samoa,-99,2021-02-24,2021-02-12,100,14,1466458.6664290025,12,1140677.1670719667,18555,77,10757797.975842148,0,17,17,66,20,24,56,18,16,66,15,28,57,19,21,60,20,25,55,17,22,61,20,19,61,16,22,62,20,19,61,19,23,58,15,24,61,22,16,62,21,21,58,83,6,11,0,76,7,14,3,84,3,11,2,72,9,14,5,79,4,13,4,75,4,14,7,78,5,15,2,81,3,12,4,78,7,14,1,81,5,13,1,77,6,14,3,76,5,17,2,84,4,12,0,79,4,15,2,21,2,23,54,83,9,8,30,3,23,44,78,0,14,8,86,0,6,7,1,86,7,6,1,93,2,2,2,1,48,4,9,39,35,4,8,41,12,92,3,3,0,2,93,1,2,4,0,47,1,16,12,10,14,62,8,9,8,13,85,62,8,9,8,13,62,7,11,6,14,62,7,8,3,20,62,5,15,7,11,88,0,10,2,88,0,10,2,88,0,10,2,88,0,7,5,88,0,11,1,88,0,11,1,88,0,12,0,88,0,11,1,88,0,8,4,0,90,0,7,3,90,0,6,4,90,0,7,3,90,0,6,4,90,0,6,4,90,0,8,2,90,0,8,2,90,0,9,1,90,0,9,1,0,89,0,8,3,89,0,8,3,89,0,10,1,89,0,10,1,89,0,6,5,89,0,6,5,89,0,9,2,89,0,9,2,89,0,7,4,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,0,94,0,4,2,94,0,3,3,94,0,3,3,94,0,4,2,94,0,2,4,94,0,3,3,94,0,3,3,59,2,11,4,7,17,66,2,25,7,66,2,31,1,66,2,31,1,66,2,31,1,66,2,31,1,66,2,31,1,66,2,30,2,66,2,30,2,66,2,29,3,66,2,9,23,100,0,0,0,100,0,0,0,0,0,0,92,5,1,2,92,5,2,1,92,4,3,1,92,2,4,2,92,4,1,3,92,3,2,3,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,72,6,12,10,72,7,13,8,72,7,9,12,72,7,14,7,72,7,10,11,72,5,12,11,76,0,12,12,88,1,4,2,2,3,80,0,5,0,7,8,80,1,16,3,85,1,2,12,85,1,7,2,2,0,3,0,85,2,3,4,2,4,85,2,4,2,2,5,85,100,100,89,1,7,3,88,2,9,1,92,0,6,2,87,1,8,4,91,1,6,2,89,1,9,1,88,1,2,0,0,4,5,88,2,0,0,1,2,7,94,0,1,2,1,2,94,0,1,0,1,4,94,0,2,1,1,2,97,1,2,0,97,0,3,0,97,1,1,1,95,0,2,3,97,0,0,3,100,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,21.85185185185185,39.38928368878609,2317.375,6141.303606087461,0,0,0,0
AS,ASM,American Samoa,-99,2021-02-25,2021-02-13,100,12,1036224.4299570199,10,710442.9305999839,1066,77,10929099.10617322,0,19,15,66,22,22,56,20,14,66,17,27,56,20,20,60,22,23,55,16,23,61,21,20,59,18,19,63,21,18,61,19,21,60,17,21,62,24,13,63,23,18,59,85,5,10,0,78,7,12,3,86,3,10,1,73,7,15,5,80,4,13,3,77,4,12,7,77,5,16,2,80,3,14,3,81,6,13,0,82,5,12,1,79,6,12,3,79,5,14,2,87,3,10,0,82,3,13,2,21,2,25,52,81,10,9,30,3,23,44,78,0,15,7,85,0,7,7,1,85,8,6,1,92,2,3,2,1,49,5,8,38,35,5,7,42,11,93,2,2,1,2,95,1,1,3,0,46,1,15,13,10,15,62,10,8,8,12,78,62,10,8,8,12,62,8,10,7,13,62,9,8,2,19,62,6,15,7,10,87,1,10,2,87,1,10,2,87,1,10,2,87,1,7,5,87,1,11,1,87,1,11,1,87,1,12,0,87,1,11,1,87,1,8,4,0,90,0,8,2,90,0,7,3,90,0,7,3,90,0,7,3,90,0,6,4,90,0,8,2,90,0,9,1,90,0,10,0,90,0,9,1,0,88,0,9,3,88,0,9,3,88,0,10,2,88,0,11,1,88,0,7,5,88,0,7,5,88,0,10,2,88,0,10,2,88,0,8,4,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,0,94,0,4,2,94,0,3,3,94,0,2,4,94,0,4,2,94,0,3,3,94,0,4,2,94,0,3,3,60,2,11,4,6,17,67,2,24,7,67,2,30,1,67,2,29,2,67,2,30,1,67,2,30,1,67,2,29,2,67,2,29,2,67,2,28,3,67,2,27,4,67,2,9,22,100,0,0,0,100,0,0,0,0,0,0,93,4,1,2,93,4,2,1,93,4,2,1,93,2,3,2,93,3,1,3,93,3,1,3,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,71,7,12,10,71,10,11,8,71,9,9,11,71,10,12,7,71,10,9,10,71,8,11,10,76,0,12,12,88,1,5,2,2,2,81,0,4,0,6,9,81,1,15,3,86,1,3,10,86,1,8,1,2,0,2,0,86,2,3,4,2,3,86,2,4,2,2,4,78,100,100,89,2,6,3,90,2,7,1,92,0,6,2,89,1,7,3,92,1,5,2,90,1,8,1,89,1,2,0,0,5,3,89,2,1,0,1,2,5,95,0,1,2,1,1,95,0,1,0,0,4,95,0,1,0,1,3,99,1,0,0,99,0,1,0,99,1,0,0,95,0,2,3,97,0,0,3,100,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,21.88888888888889,39.37329564890918,131,351.2699409692942,0,0,0,0
