ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1..77,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2..77,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3..77,V5d_3.0,V5d_4..99,V5d_4..77,V5d_4.0,V5d_5..99,V5d_5..77,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6..77,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7..77,V5d_7.0,V5d_7.1,V5d_8..99,V5d_8..77,V5d_8.0,V5d_9..99,V5d_9..77,V5d_9.0,V5d_9.1,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
FI,FIN,Finland,-99,2021-02-08,2021-02-06,100,1,9068.50618624496,0,0,22,83,1576149.4583692942,0,1,1,98,2,10,88,1,6,93,1,21,78,1,26,73,1,11,88,1,10,89,1,3,96,1,2,97,1,3,96,1,5,94,1,15,84,0,8,92,0,20,80,99,1,0,0,90,2,6,2,94,1,3,2,79,1,6,14,74,0,9,17,89,2,4,5,90,2,4,4,97,0,1,2,98,0,0,2,97,0,3,0,95,0,2,3,85,2,6,7,92,0,4,4,80,1,10,9,17,0,12,71,91,4,5,23,1,28,48,72,0,4,24,96,0,0,4,0,96,0,4,0,100,0,0,0,28,2,1,69,23,0,3,69,5,97,0,2,1,0,98,0,1,1,0,29,0,37,13,12,9,43,4,17,28,8,100,43,5,21,25,6,43,4,25,21,7,43,5,8,27,17,43,4,29,20,4,91,0,4,5,91,0,6,3,91,0,5,4,91,0,8,1,91,0,6,3,91,0,7,2,91,0,8,1,91,0,9,0,91,0,8,1,0,91,0,5,4,91,0,6,3,91,0,7,2,91,0,9,0,91,0,1,8,91,0,4,5,91,0,8,1,91,0,9,0,91,0,9,0,0,88,0,6,6,88,0,11,1,88,0,12,0,88,0,12,0,88,0,6,6,88,0,6,6,88,0,11,1,88,0,12,0,88,0,10,2,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,94,0,6,0,94,0,3,3,94,0,2,4,94,0,3,3,94,0,5,1,94,0,5,1,94,0,6,0,40,2,10,14,16,18,43,3,48,6,43,3,53,1,43,3,51,3,43,3,48,6,43,3,41,13,43,3,53,1,43,3,52,2,43,3,53,1,43,3,48,6,43,3,26,28,100,0,0,0,100,0,0,0,0,0,0,99,0,1,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,1,0,99,0,1,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,52,1,17,30,52,0,36,12,52,1,10,37,52,1,17,30,52,1,1,46,52,1,3,44,56,0,13,31,87,0,10,3,0,0,56,1,1,1,15,26,56,1,42,1,64,2,5,29,64,1,20,9,2,3,1,0,64,2,11,7,9,7,68,0,9,15,4,4,100,69,0,11,18,2,72,0,9,17,2,83,0,13,4,65,1,30,4,90,1,6,3,83,0,7,10,99,1,0,0,97,0,3,0,78,0,0,1,2,3,16,78,0,0,2,1,6,13,82,0,3,4,7,4,82,0,0,0,2,16,82,0,1,5,6,6,95,0,2,3,95,1,1,3,95,1,2,2,88,0,6,6,94,0,4,2,99,0,0,0,0,0,0,0,1,97,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,6.15625,9.463373793124052,2.25,1.58113883008419,0,0,0,0
FI,FIN,Finland,2,2021-02-08,2021-02-06,100,0,0,0,0,9,100,1018778.8650304859,99,0,1,99,0,8,92,0,0,100,0,28,72,0,29,71,0,18,82,0,12,88,0,1,99,0,5,95,0,2,98,0,2,98,0,24,76,0,7,93,0,22,78,99,0,1,0,92,0,1,7,100,0,0,0,72,0,9,19,71,0,3,26,82,0,4,14,88,0,7,5,99,0,0,1,95,0,2,3,98,0,0,2,98,0,2,0,76,0,5,19,93,0,5,2,78,0,5,17,0,0,6,94,94,4,2,0,0,58,42,42,0,10,48,90,0,1,9,0,90,1,8,1,99,1,0,0,10,0,5,85,0,0,7,92,1,93,0,0,7,0,100,0,0,0,0,7,0,58,24,7,4,7,0,33,55,5,100,7,0,60,27,6,7,0,53,35,5,7,0,10,64,19,7,0,66,23,4,96,0,1,3,96,0,3,1,96,0,2,2,96,0,3,1,96,0,2,2,96,0,3,1,96,0,4,0,96,0,3,1,96,0,3,1,0,93,0,0,7,93,0,6,1,93,0,6,1,93,0,7,0,93,0,1,6,93,0,3,4,93,0,7,0,93,0,7,0,93,0,7,0,0,76,1,10,13,76,1,19,4,76,1,23,0,76,1,23,0,76,1,10,13,76,1,9,14,76,1,23,0,76,1,23,0,76,1,22,1,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,97,0,3,0,97,0,1,2,97,0,0,3,97,0,2,1,97,0,0,3,97,0,3,0,97,0,3,0,0,0,8,18,50,24,0,6,78,16,0,6,94,0,0,6,94,0,0,6,92,2,0,6,84,10,0,6,94,0,0,6,92,2,0,6,91,3,0,6,77,17,0,6,37,57,35,0,3,62,1,0,14,85,0,0,0,95,1,0,4,95,1,0,4,95,1,1,3,95,0,2,3,95,1,0,4,95,1,0,4,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,0,0,29,71,0,0,68,32,0,0,32,68,0,0,56,44,0,0,3,97,0,0,18,82,0,0,54,46,46,0,46,3,3,2,0,0,1,9,40,50,0,0,100,0,0,0,23,77,0,0,41,36,10,6,4,3,0,0,18,28,38,16,0,0,17,59,21,3,100,0,0,37,62,1,0,0,40,57,3,71,0,22,7,32,0,57,11,68,0,19,13,44,0,11,45,97,0,1,2,82,0,15,3,0,0,1,2,14,18,65,0,0,1,3,18,20,58,0,0,13,49,31,7,0,0,4,3,8,85,0,0,15,16,26,43,69,0,24,7,69,2,2,27,69,1,7,23,0,0,73,27,73,0,15,12,85,0,0,1,1,2,2,3,6,12,0,1,6,1,7,3,4,16,3,0,2,19,0,1,2,23,0,0,34,63,1,2,0,0,0,100,0,0,0,0,0,0,1,62,28,9,0,1,63,24,10,0,2,5.1692307692307695,7.548942870464609,1.5,0.5477225575051661,14.180412371134022,5.527481327709637,1.898989898989899,1.0448605950854088
FI,FIN,Finland,3,2021-02-08,2021-02-06,100,2,32843.023651489835,0,0,21,100,1066662.388962472,98,0,3,97,0,7,93,0,0,100,0,18,82,0,40,60,0,15,85,0,13,87,0,1,99,0,2,98,0,0,100,0,3,97,0,12,88,0,6,94,0,11,89,97,0,3,0,93,0,4,3,100,0,0,0,82,0,6,12,60,0,13,27,85,0,3,12,87,0,11,2,99,0,1,0,98,0,1,1,100,0,0,0,97,0,3,0,88,0,5,7,94,0,5,1,89,0,5,6,0,0,12,88,88,8,4,0,0,58,42,42,0,9,49,91,0,0,6,3,91,0,9,0,100,0,0,0,9,0,1,90,0,0,7,93,0,93,0,1,6,0,99,0,0,1,0,7,0,60,22,6,5,7,1,37,50,5,100,7,2,44,41,6,7,1,52,33,7,7,2,10,62,19,7,2,51,38,2,95,0,1,4,95,0,2,3,95,0,2,3,95,0,3,2,95,0,2,3,95,0,4,1,95,0,5,0,95,0,5,0,95,0,5,0,0,94,0,2,4,94,0,5,1,94,0,5,1,94,0,5,1,94,0,4,2,94,0,6,0,94,0,6,0,94,0,6,0,94,0,6,0,0,78,1,10,11,78,1,15,6,78,1,19,2,78,1,19,2,78,1,11,10,78,1,9,12,78,1,20,1,78,1,21,0,78,1,20,1,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,94,0,6,0,94,0,4,2,94,0,1,5,94,0,4,2,94,0,5,1,94,0,6,0,94,0,5,1,0,1,8,18,50,23,0,2,88,10,0,2,96,2,0,2,94,4,0,2,95,3,0,2,84,14,0,2,97,1,0,2,95,3,0,2,96,2,0,2,76,22,0,2,40,58,42,0,1,57,1,0,15,84,0,0,0,99,0,1,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,0,0,35,65,0,1,60,39,0,2,26,72,0,2,47,51,0,2,5,93,0,2,11,87,0,0,44,56,56,0,32,6,4,2,0,0,0,2,34,64,0,1,99,0,0,0,17,83,0,0,53,33,5,3,3,3,0,0,23,24,26,27,0,0,31,44,19,6,100,0,0,48,51,1,0,0,43,51,6,65,0,28,7,40,0,56,4,74,0,24,2,53,0,22,25,95,0,5,0,89,0,11,0,0,0,1,1,8,17,73,0,1,2,2,10,17,68,0,1,13,49,26,11,0,1,0,2,13,84,0,0,2,16,27,55,82,0,12,6,82,2,0,16,82,2,4,12,0,0,81,19,81,0,9,10,91,0,1,0,1,0,0,0,7,10,0,1,7,2,9,1,5,12,8,0,3,13,5,0,4,20,0,1,42,57,0,0,0,0,0,0,100,0,0,0,0,1,3,44,29,23,1,2,27,24,25,10,11,7.295081967213115,9.793440427645235,1.7272727272727273,1.1908743922772957,14.789473684210524,5.059528059822369,3.0927835051546393,1.5280875453951428
FI,FIN,Finland,4,2021-02-08,2021-02-06,100,0,0,0,0,10,99,1107733.705772781,100,0,0,100,0,5,95,0,0,100,0,12,88,0,26,74,0,10,90,0,3,97,0,1,99,0,3,97,0,0,100,0,4,96,0,18,82,0,5,95,0,9,91,100,0,0,0,95,0,3,2,100,0,0,0,88,0,3,9,74,0,8,18,90,0,4,6,97,0,1,2,99,0,0,1,97,0,1,2,100,0,0,0,96,0,2,2,82,0,6,12,95,0,2,3,91,0,4,5,0,1,5,94,95,2,3,0,0,36,64,64,1,9,26,91,0,0,9,0,91,1,8,0,99,0,1,0,10,0,4,86,0,0,5,94,1,95,0,3,2,0,97,0,0,2,1,5,0,66,14,9,6,5,0,29,59,7,100,5,0,52,40,3,5,1,50,36,8,5,0,17,58,20,5,0,63,27,5,94,0,2,4,94,0,5,1,94,0,2,4,94,0,6,0,94,0,3,3,94,0,4,2,94,0,6,0,94,0,6,0,94,0,5,1,0,91,0,4,5,91,0,6,3,91,0,9,0,91,0,9,0,91,0,3,6,91,0,8,1,91,0,8,1,91,0,9,0,91,0,8,1,0,86,0,7,7,86,0,10,4,86,0,13,1,86,0,14,0,86,0,8,6,86,0,7,7,86,0,14,0,86,0,14,0,86,0,13,1,0,99,0,0,1,99,0,0,1,99,0,1,99,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,1,99,0,1,0,0,95,0,4,1,95,0,4,1,95,0,2,3,95,0,4,1,95,0,3,2,95,0,4,1,95,0,5,0,0,1,11,24,38,26,0,1,88,11,0,1,98,1,0,1,98,1,0,1,92,7,0,1,74,25,0,1,99,0,0,1,94,5,0,1,95,4,0,1,87,12,0,1,42,57,38,0,0,62,0,0,19,81,0,0,0,96,2,0,2,96,2,0,2,96,2,0,2,96,1,2,1,96,1,1,2,96,2,1,1,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,0,1,30,69,0,0,69,31,0,1,26,73,0,1,43,56,0,1,5,94,0,1,11,88,0,0,41,59,59,0,31,3,3,4,0,0,0,3,38,59,0,1,99,0,0,0,16,84,0,0,55,25,10,5,3,2,0,0,26,28,24,22,0,1,20,49,26,4,100,0,0,45,55,0,0,0,43,53,4,70,1,21,8,31,0,61,8,74,0,19,7,57,0,17,26,95,0,3,2,89,0,11,0,0,0,0,1,7,14,78,0,0,0,2,8,22,68,0,0,10,48,37,5,0,0,0,2,10,88,0,0,7,16,28,49,77,1,19,3,77,3,1,19,77,0,6,17,0,0,84,16,84,0,7,9,93,0,0,0,1,0,0,0,6,9,0,3,5,2,7,0,6,17,6,0,3,16,8,0,4,14,0,3,38,59,0,0,0,0,0,0,0,100,0,0,0,0,1,45,32,22,0,1,27,23,28,14,7,7.285714285714286,9.472130402153503,2.25,1.5,14.15979381443299,5.161731375263344,2.6363636363636362,1.2893167424406085
FI,FIN,Finland,5,2021-02-08,2021-02-06,100,1,12695.9289388696,0,0,16,100,1216293.4103159239,99,0,1,99,0,8,92,0,2,98,0,6,94,0,22,78,0,6,94,0,1,99,0,1,99,0,3,97,0,0,100,0,1,99,0,13,87,0,3,97,0,5,95,99,0,0,1,92,0,2,6,98,0,2,0,94,0,1,5,78,0,6,16,94,0,2,4,99,0,1,0,99,0,1,0,97,0,2,1,100,0,0,0,99,0,0,1,87,0,4,9,97,0,2,1,95,0,2,3,0,0,9,91,91,0,9,0,1,41,58,59,0,5,36,95,0,0,3,2,95,1,4,0,99,1,0,0,6,1,4,89,0,0,6,90,4,94,0,4,2,0,96,0,1,3,0,6,1,78,9,5,1,6,4,35,48,7,100,6,4,52,36,2,6,5,55,31,3,6,4,21,53,16,6,2,62,28,2,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,99,0,0,1,0,95,0,4,1,95,0,5,0,95,0,5,0,95,0,5,0,95,0,2,3,95,0,4,1,95,0,5,0,95,0,5,0,95,0,5,0,0,91,0,6,3,91,0,5,4,91,0,9,0,91,0,9,0,91,0,5,4,91,0,4,5,91,0,9,0,91,0,9,0,91,0,9,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,3,8,15,38,36,0,0,81,19,0,0,98,2,0,0,94,6,0,0,91,9,0,0,69,31,0,0,99,1,0,0,98,2,0,0,96,4,0,0,88,12,0,0,47,53,39,0,2,59,1,0,16,83,0,0,0,96,1,1,2,96,0,1,3,96,1,1,2,96,1,0,3,96,1,0,3,96,1,0,3,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,0,1,20,79,0,0,67,33,0,0,25,75,0,0,38,62,0,1,4,95,0,1,14,85,0,0,37,63,63,0,33,3,0,1,0,0,0,7,38,55,0,0,98,2,0,0,15,85,0,0,50,32,6,1,5,6,0,0,29,23,26,22,0,1,26,48,17,8,100,0,0,52,47,1,0,0,54,44,2,80,0,14,6,33,1,60,6,75,0,21,4,62,0,18,20,96,0,2,2,86,1,10,3,0,0,0,1,7,18,74,0,0,0,2,9,17,72,0,0,16,41,38,5,0,0,2,4,7,87,0,0,5,16,22,57,79,0,18,3,79,6,5,10,79,5,6,10,0,1,71,28,72,0,16,12,84,1,2,0,3,2,2,0,6,13,0,4,10,2,5,1,2,17,6,0,3,13,6,2,0,16,0,1,39,59,0,1,0,0,0,0,0,0,100,0,0,0,1,38,31,30,0,1,37,20,21,14,7,7.46875,9.814355433783982,1.6666666666666667,0.8660254037844386,14.208333333333334,5.549616708749811,1.8585858585858583,0.8331168549991617
FI,FIN,Finland,6,2021-02-08,2021-02-06,100,0,0,0,0,6,98,1666121.5209096738,98,0,1,99,0,9,91,0,1,99,0,10,90,0,15,85,0,9,91,0,5,95,0,1,99,0,1,99,0,0,100,1,5,94,0,7,93,0,2,98,0,7,93,99,0,0,1,91,0,5,4,99,0,1,0,90,0,5,5,85,0,7,8,91,0,2,7,95,0,1,4,99,0,1,0,99,0,0,1,100,0,0,0,95,0,4,1,93,0,4,3,98,0,1,1,93,0,0,7,0,2,2,96,98,2,0,0,1,22,77,78,0,6,16,94,0,0,5,1,94,0,6,0,100,0,0,0,7,0,1,92,0,1,0,97,2,100,0,0,0,0,100,0,0,0,0,0,0,84,11,3,2,0,5,41,50,4,100,0,7,55,35,3,0,3,61,34,2,0,6,20,52,22,0,3,68,27,2,98,0,2,0,98,0,2,0,98,0,2,0,98,0,2,0,98,0,0,2,98,0,2,0,98,0,2,0,98,0,2,0,98,0,2,0,0,97,0,1,2,97,0,2,1,97,0,3,0,97,0,3,0,97,0,2,1,97,0,3,0,97,0,3,0,97,0,3,0,97,0,3,0,0,89,1,4,6,89,1,9,1,89,1,10,0,89,1,9,1,89,1,6,4,89,1,8,2,89,1,10,0,89,1,10,0,89,1,10,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,9,16,38,37,0,0,88,12,0,0,97,3,0,0,90,10,0,0,82,18,0,0,47,53,0,0,99,1,0,0,96,4,0,0,87,13,0,0,85,15,0,0,71,29,47,0,0,53,0,0,3,97,0,0,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,0,1,6,93,0,0,57,43,0,2,23,75,0,2,37,61,0,3,3,94,0,3,11,86,0,0,29,71,71,0,23,2,4,0,0,1,1,9,45,44,0,0,98,2,0,2,11,87,0,0,54,23,13,4,3,3,0,2,37,26,30,5,0,1,22,55,19,3,100,0,0,64,34,2,0,1,64,32,3,94,0,3,3,43,0,55,2,77,0,18,5,63,1,15,21,97,0,1,2,89,0,10,1,0,0,0,1,3,5,91,0,0,0,1,3,12,84,0,0,9,38,39,14,0,0,0,0,4,96,0,0,0,4,8,88,96,1,1,2,96,2,1,1,96,1,1,2,0,0,14,86,14,0,10,76,90,0,0,0,0,4,0,0,6,76,0,0,1,2,3,1,3,4,0,0,2,1,2,0,0,5,0,0,47,53,0,0,0,0,0,0,0,0,0,100,0,0,5,36,28,31,0,2,50,22,17,3,6,6.800000000000001,9.151596808094805,3,1.4142135623730951,13.298913043478262,5.225707682559776,1.7065217391304348,0.6718523431162449
