ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V2..99,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C9a..99,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8.1,D8.2,D9..99,D9..77,D9.1,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AD,AND,Andorra,-99,2021-01-19,2021-01-14,100,14,721074.0260319781,6,221040.58529301605,345,77,3145977.080262116,0,13,18,69,13,28,59,15,19,66,19,28,53,15,29,56,13,27,60,16,22,62,16,20,64,11,19,70,14,20,66,16,20,64,14,25,61,18,22,60,19,27,54,82,2,11,5,72,5,13,10,81,2,13,4,72,2,16,10,71,4,17,8,73,4,16,7,78,4,9,9,80,2,13,5,81,3,9,7,80,4,12,4,80,5,13,2,75,3,17,5,78,3,13,6,73,4,14,9,22,1,17,60,85,11,4,30,3,21,46,79,0,8,13,92,5,3,0,92,3,4,1,97,3,0,42,5,9,44,100,100,0,34,1,24,16,10,15,44,15,17,12,12,44,13,22,9,12,44,14,20,12,10,44,15,20,8,13,44,16,3,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,4,26,6,10,10,0,0,0,0,0,0,0,0,0,0,0,0,91,1,4,4,91,1,3,5,91,2,4,3,91,1,3,5,91,1,2,6,91,0,5,4,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,54,6,17,23,54,5,20,21,54,9,9,28,54,8,16,22,54,9,6,31,54,9,8,29,61,1,13,25,87,1,7,2,1,2,63,1,6,3,15,12,63,3,32,2,67,5,6,22,67,2,19,3,3,2,3,1,67,4,11,8,6,4,69,2,10,9,5,5,76,1,7,10,6,0,82,3,6,6,3,85,1,13,1,82,1,15,2,92,0,7,1,84,1,8,7,94,0,5,1,92,0,7,1,83,0,3,1,2,5,6,83,5,2,0,2,3,5,90,1,3,3,1,2,90,1,0,1,4,4,90,1,2,2,3,2,97,1,2,0,97,0,2,1,97,0,3,0,93,0,2,5,95,2,3,99,0,0,0,1,0,0,0,98,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,8.794871794871796,12.057274474203894,28.333333333333332,54.396412537682096,0,0,0,0
AD,AND,Andorra,-99,2021-01-20,2021-01-15,100,14,675470.4366833098,6,221040.58529301605,153,78,3266856.834875777,0,12,19,69,11,26,63,13,18,69,17,27,56,11,28,61,11,29,60,14,22,64,13,20,67,9,18,73,12,21,67,13,20,67,12,28,60,15,24,61,15,31,54,81,3,10,6,74,4,12,10,82,2,12,4,73,2,16,9,72,4,16,8,71,4,18,7,78,4,9,9,80,3,13,4,82,3,9,6,79,5,12,4,80,5,12,3,72,3,18,7,76,4,13,7,69,4,16,11,21,1,18,60,84,10,6,30,4,20,46,80,0,8,12,92,5,3,0,92,3,4,1,97,3,0,43,4,8,45,100,100,0,35,0,25,16,11,13,44,14,16,13,13,44,12,21,11,12,44,14,21,11,10,44,14,20,8,14,44,16,4,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3,26,8,11,8,0,0,0,0,0,0,0,0,0,0,0,0,92,1,4,3,92,1,3,4,92,2,4,2,92,1,3,4,92,1,2,5,92,0,4,4,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,55,5,15,25,55,4,22,19,55,8,9,28,55,7,15,23,55,8,6,31,55,8,8,29,61,1,10,28,90,1,6,2,1,0,63,2,4,3,14,14,63,4,32,1,66,5,7,22,66,2,19,4,3,2,3,1,66,4,14,7,7,2,68,2,12,9,5,4,75,1,8,12,4,0,80,3,8,6,3,87,1,12,0,80,1,18,1,92,0,8,0,85,1,7,7,94,0,6,0,92,0,8,0,80,0,3,1,3,5,8,80,5,2,0,3,5,5,87,2,4,4,1,2,87,2,0,2,4,5,87,2,2,4,3,2,96,1,2,1,96,0,2,2,96,0,3,1,92,0,2,6,94,2,4,99,0,0,0,1,0,0,0,98,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,8.128205128205128,11.720830505825463,12.166666666666666,15.867825269641669,0,0,0,0
AD,AND,Andorra,-99,2021-01-21,2021-01-16,100,13,360206.4069069054,6,110844.14554315766,106,78,3210194.5719521837,0,12,17,71,11,22,67,15,16,69,13,26,61,13,26,61,11,29,60,12,22,66,11,21,68,12,12,76,14,19,67,13,19,68,14,24,62,15,20,65,16,26,58,83,4,8,5,78,3,11,8,84,3,9,4,74,4,13,9,74,3,15,8,71,4,16,9,78,5,8,9,79,5,12,4,88,2,5,5,81,4,11,4,81,5,10,4,76,3,15,6,80,5,10,5,74,4,11,11,21,1,19,59,84,10,6,29,4,18,49,82,2,6,10,94,5,1,0,94,4,1,1,96,3,1,42,2,6,50,100,100,0,33,2,25,16,9,15,43,13,16,13,15,43,12,21,9,15,43,12,22,9,14,43,14,20,7,16,43,14,4,10,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,23,9,13,11,0,0,0,0,0,0,0,0,0,0,0,0,95,0,3,2,95,0,3,2,95,0,4,1,95,0,3,2,95,0,2,3,95,0,3,2,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,52,4,15,29,52,3,25,20,52,7,10,31,52,7,14,27,52,7,7,34,52,7,10,31,58,0,9,33,91,0,4,3,1,1,60,1,3,6,14,16,60,2,36,2,64,2,7,27,64,1,19,5,2,1,5,3,64,2,17,8,6,3,65,2,11,11,6,5,70,1,10,14,5,0,76,2,10,8,4,87,2,11,0,77,1,20,2,91,1,7,1,86,2,6,6,93,1,5,1,90,1,9,0,76,0,3,0,3,7,11,76,3,2,0,3,10,6,83,2,5,7,1,2,83,2,0,4,5,6,83,2,2,6,4,3,94,1,4,1,94,1,3,2,94,1,4,1,89,0,2,9,91,4,5,99,0,0,0,1,0,0,0,98,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,8.131578947368421,11.750034048556945,8.818181818181818,10.870309855916544,0,0,0,0
AD,AND,Andorra,-99,2021-01-22,2021-01-17,100,13,324378.79776347784,6,75016.53639973006,101,77,3218788.4178949776,0,11,17,72,11,21,68,15,14,71,12,28,60,13,23,64,11,30,59,14,21,65,11,19,70,13,10,77,13,18,69,12,21,67,12,24,64,14,20,66,14,27,59,83,6,8,3,79,3,9,9,86,3,8,3,72,5,13,10,77,3,13,7,70,5,16,9,79,6,7,8,81,6,10,3,90,1,5,4,82,5,10,3,79,7,9,5,76,4,15,5,80,6,10,4,73,6,11,10,22,1,19,58,85,10,5,30,3,17,50,83,2,6,9,94,5,1,0,94,4,1,1,96,3,1,42,2,5,51,100,100,0,33,2,20,16,10,19,44,12,13,16,15,44,12,17,12,15,44,12,18,12,14,44,15,16,9,16,44,13,2,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,24,8,11,11,0,0,0,0,0,0,0,0,0,0,0,0,96,0,3,1,96,0,2,2,96,0,3,1,96,0,1,3,96,0,3,1,96,0,3,1,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,55,3,17,25,55,3,24,18,55,6,11,28,55,6,15,24,55,6,9,30,55,6,12,27,61,0,12,27,88,0,6,3,1,2,63,2,3,6,13,13,63,2,33,2,66,2,8,24,66,1,19,5,1,0,5,3,66,2,15,8,6,3,67,2,9,12,5,5,72,1,9,14,4,0,78,2,8,8,4,84,2,14,0,77,1,20,2,90,1,8,1,85,2,7,6,91,1,6,2,88,1,10,1,78,0,3,0,2,6,11,78,2,2,0,3,9,6,85,2,4,7,1,1,85,2,0,4,4,5,85,2,1,6,3,3,95,0,4,1,95,1,2,2,95,1,3,1,92,0,1,7,93,4,3,99,0,0,0,1,0,0,0,98,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,8.538461538461538,11.874001129948072,8.363636363636363,10.920372954004156,0,0,0,0
AD,AND,Andorra,-99,2021-01-23,2021-01-17,100,13,324378.79776347784,6,75016.53639973006,100,74,3307492.0475386856,0,10,17,73,12,19,69,14,13,73,11,29,60,12,23,65,11,30,59,14,19,67,11,18,71,13,11,76,13,19,68,12,21,67,12,23,65,14,19,67,14,29,57,83,6,8,3,81,3,8,8,87,2,9,2,71,5,14,10,77,2,14,7,70,5,17,8,81,5,6,8,82,6,10,2,89,1,6,4,81,5,11,3,79,6,10,5,77,3,15,5,81,5,8,6,71,5,12,12,25,1,18,56,86,10,4,33,3,18,46,83,2,6,9,94,5,1,0,94,4,1,1,96,3,1,46,2,4,48,100,100,0,37,2,20,15,9,17,46,12,10,18,14,46,11,17,12,14,46,11,19,10,14,46,12,16,11,15,46,11,3,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,25,7,12,9,0,0,0,0,0,0,0,0,0,0,0,0,97,0,3,0,97,0,1,2,97,0,3,0,97,0,1,2,97,0,3,0,97,0,2,1,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,58,2,16,24,58,3,26,13,58,5,12,25,58,5,16,21,58,5,10,27,58,5,11,26,64,1,13,22,87,0,7,3,1,2,66,3,3,7,9,12,66,1,31,2,70,0,8,22,70,0,17,4,2,0,4,3,70,0,13,8,5,4,72,1,6,11,5,5,76,0,8,14,2,0,80,1,8,9,2,85,2,13,0,75,1,22,2,89,1,9,1,84,2,8,6,90,1,7,2,89,1,9,1,80,0,3,0,2,5,10,80,1,2,0,2,8,7,87,1,4,6,1,1,87,1,0,3,4,5,87,1,1,5,3,3,96,0,3,1,96,1,2,1,96,1,2,1,93,0,1,6,94,3,3,99,0,0,0,1,0,0,0,98,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,8.64102564102564,11.824344155590683,9.1,11.219526628952657,0,0,0,0
AD,AND,Andorra,-99,2021-01-24,2021-01-18,100,10,202202.78004914508,6,84162.37319913057,121,77,3037125.8505859133,0,8,15,77,10,18,72,10,13,77,8,27,65,12,19,69,10,25,65,12,18,70,9,15,76,12,8,80,12,16,72,9,18,73,11,19,70,11,17,72,10,27,63,85,6,7,2,82,3,9,6,87,2,9,2,73,5,14,8,81,2,12,5,75,4,13,8,82,5,6,7,85,6,7,2,92,1,4,3,84,4,9,3,82,6,7,5,81,3,11,5,83,4,6,7,73,5,11,11,22,1,18,59,86,10,4,30,2,17,51,84,3,6,7,94,4,1,1,94,3,2,1,97,2,1,43,2,7,48,100,100,0,34,2,22,12,12,18,43,12,8,21,16,43,13,17,12,15,43,11,19,10,17,43,13,15,11,18,43,12,5,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,25,9,12,10,0,0,0,0,0,0,0,0,0,0,0,0,94,1,5,0,94,1,3,2,94,2,4,0,94,2,2,2,94,2,4,0,94,2,3,1,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,56,3,17,24,56,5,24,15,56,8,11,25,56,8,13,23,56,8,10,26,56,8,9,27,62,1,14,23,86,0,8,2,1,3,65,3,3,6,9,14,65,1,31,3,71,1,8,20,71,0,17,4,1,0,4,3,71,0,15,8,2,4,73,1,5,12,5,4,76,0,5,17,2,0,81,1,4,11,3,84,2,14,0,77,1,21,1,90,1,7,2,87,1,7,5,90,1,6,3,91,1,7,1,82,0,2,0,2,4,10,82,1,2,0,1,9,5,88,1,3,5,2,1,88,1,1,3,2,5,88,1,2,4,2,3,95,0,4,1,95,1,2,2,95,1,2,2,93,0,1,6,94,2,4,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,8,11.60220285597141,12.333333333333334,18.681541692269406,0,0,0,0
AD,AND,Andorra,-99,2021-01-25,2021-01-19,100,9,271803.71523278765,5,191951.1961784648,85,78,3165907.3385339244,0,7,14,79,9,14,77,8,12,80,6,25,69,10,21,69,9,26,65,10,16,74,7,12,81,10,8,82,11,14,75,8,16,76,9,18,73,9,16,75,9,28,63,86,6,6,2,86,2,7,5,88,3,7,2,75,6,11,8,79,3,13,5,74,4,12,10,84,5,5,6,88,7,3,2,92,2,3,3,86,4,6,4,84,6,6,4,82,3,9,6,84,5,5,6,72,6,12,10,21,1,17,61,87,8,5,28,1,16,55,85,3,6,6,94,4,1,1,94,3,2,1,97,2,1,39,2,8,51,100,100,0,32,2,22,12,12,20,43,13,5,20,19,43,14,16,11,16,43,11,17,11,18,43,12,14,12,19,43,12,5,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,21,9,12,12,0,0,0,0,0,0,0,0,0,0,0,0,93,1,6,0,93,1,4,2,93,2,5,0,93,3,2,2,93,2,5,0,93,2,4,1,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,55,3,15,27,55,5,23,17,55,8,9,28,55,8,11,26,55,8,9,28,55,8,9,28,62,2,13,23,87,0,8,2,0,3,65,3,3,5,9,15,65,1,30,4,70,1,7,22,70,0,17,6,1,0,3,3,70,0,16,9,1,4,72,1,6,12,5,4,75,0,6,16,3,0,81,1,5,9,4,86,2,12,0,78,2,19,1,92,1,5,2,89,2,5,4,91,1,5,3,91,1,7,1,83,0,2,0,2,4,9,83,1,1,0,2,8,5,89,1,3,6,1,0,89,1,2,3,1,4,89,1,2,4,2,2,95,0,3,2,95,1,1,3,95,1,1,3,94,0,1,5,95,2,3,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,6.783783783783784,11.33121336823186,9.25,19.001879606276546,0,0,0,0
AD,AND,Andorra,-99,2021-01-26,2021-01-19,100,8,265006.65014219924,4,176486.0051706289,141,76,2960729.8136253003,0,9,13,78,9,15,76,10,10,80,5,21,74,11,22,67,10,25,65,11,16,73,9,10,81,12,8,80,12,11,77,10,17,73,9,21,70,10,13,77,9,26,65,87,5,6,2,85,2,8,5,90,2,6,2,79,7,9,5,78,3,13,6,75,5,11,9,84,5,8,3,90,5,3,2,92,1,3,4,89,3,6,2,83,6,6,5,79,4,8,9,87,4,4,5,74,6,11,9,22,2,16,60,88,8,4,28,3,19,50,82,3,8,7,92,3,4,1,92,3,5,0,97,2,1,44,1,7,48,100,100,0,33,3,16,12,14,22,45,10,6,20,19,45,12,14,12,17,45,9,17,11,18,45,8,15,14,18,45,9,8,7,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,18,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,94,1,4,1,94,1,3,2,94,2,3,1,94,3,1,2,94,2,4,0,94,2,3,1,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,57,3,14,26,57,4,23,16,57,4,10,29,57,5,14,24,57,5,9,29,57,5,12,26,62,3,13,22,87,0,8,2,0,3,65,3,3,4,9,16,65,1,30,4,70,1,6,23,70,1,17,6,1,0,2,3,70,1,16,7,2,4,73,0,8,11,5,3,74,0,6,16,4,0,81,1,5,10,3,87,1,12,0,78,1,20,1,91,1,6,2,87,2,6,5,91,1,5,3,88,1,9,2,84,0,2,0,2,4,8,84,0,1,0,2,8,5,89,1,3,6,1,0,89,1,2,3,1,4,89,1,2,4,2,2,95,0,3,2,95,1,1,3,95,1,1,3,94,0,1,5,95,2,3,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,6.435897435897436,10.379115852708294,16.375,25.15629713837642,0,0,0,0
AD,AND,Andorra,-99,2021-01-27,2021-01-20,100,6,205644.20308976207,4,176486.0051706289,140,76,3001153.995782157,0,9,10,81,9,16,75,10,9,81,5,21,74,11,24,65,10,23,67,11,18,71,9,9,82,12,10,78,12,9,79,9,18,73,9,21,70,10,13,77,9,26,65,90,4,6,0,84,2,9,5,91,2,5,2,79,6,7,8,76,3,14,7,77,4,9,10,82,5,8,5,91,4,2,3,90,1,4,5,91,2,6,1,82,5,7,6,79,3,8,10,87,3,4,6,74,5,11,10,23,1,15,61,89,8,3,30,2,22,46,79,3,9,9,91,3,5,1,91,4,5,0,96,2,2,46,1,8,45,100,100,0,35,3,16,11,13,22,47,9,7,19,18,47,12,13,12,16,47,8,16,10,19,47,7,15,15,16,47,8,8,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,19,9,10,11,0,0,0,0,0,0,0,0,0,0,0,0,93,2,4,1,93,2,3,2,93,2,4,1,93,4,1,2,93,3,4,0,93,3,3,1,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,59,3,14,24,59,4,21,16,59,4,10,27,59,5,14,22,59,5,8,28,59,5,11,25,65,3,12,20,88,0,7,2,0,3,68,2,3,4,8,15,68,0,28,4,74,1,5,20,74,1,14,5,1,0,2,3,74,1,14,6,1,4,77,0,7,10,3,3,78,0,4,14,4,0,84,1,3,9,3,88,1,11,0,81,1,17,1,92,1,5,2,88,2,6,4,92,1,4,3,89,1,8,2,87,0,2,0,2,3,6,87,0,1,0,2,6,4,92,0,2,5,1,0,92,0,2,2,1,3,92,0,2,2,2,2,96,0,3,1,96,1,1,2,96,1,1,2,95,0,1,4,96,2,2,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,6.717948717948719,10.523029176521964,16.375,25.15629713837642,0,0,0,0
