ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5a_10..77,V5a_10.0,V5a_10.1,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5b_10..77,V5b_10.0,V5b_10.1,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5c_10..77,V5c_10.0,V5c_10.1,V5d_1..99,V5d_1..77,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2..77,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3..77,V5d_3.0,V5d_3.1,V5d_4..99,V5d_4..77,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5..77,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6..77,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7..77,V5d_7.0,V5d_7.1,V5d_8..99,V5d_8..77,V5d_8.0,V5d_8.1,V5d_9..99,V5d_9..77,V5d_9.0,V5d_9.1,V5d_10..99,V5d_10..77,V5d_10.0,V5d_10.1,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V13..77,V13.1,V13.2,V13.3,V13.4,V15..99,V15..77,V15.1,V15.2,V16..99,V16..77,V16.1,V16.2,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CM,CMR,Cameroon,-99,2021-03-03,2021-03-02,100,3,252493.8121352393,2,203570.46927809643,15,83,9176521.197744358,0,7,9,84,7,17,76,6,4,90,6,32,62,6,15,79,5,18,77,4,4,92,6,4,90,7,5,88,7,5,88,6,8,86,7,27,66,7,5,88,4,19,77,91,1,4,4,83,0,13,4,96,0,2,2,68,0,11,21,85,0,5,10,82,0,6,12,96,0,2,2,96,0,2,2,95,0,2,3,95,1,3,1,92,1,2,5,73,1,9,17,95,0,3,2,81,1,8,10,17,0,10,73,90,0,5,5,20,0,27,53,73,0,12,15,88,0,1,10,1,88,0,0,12,0,100,0,0,0,33,1,25,41,24,0,1,73,2,99,0,1,0,0,99,0,0,0,1,26,0,10,17,15,32,36,18,15,14,17,36,22,12,13,17,36,17,11,13,23,36,22,7,6,29,36,17,19,12,16,70,0,9,21,70,0,17,13,70,0,16,14,70,0,28,2,70,0,20,10,70,0,25,5,70,0,30,0,70,0,29,1,70,0,25,5,70,0,16,14,85,0,5,10,85,0,12,3,85,0,11,4,85,0,14,1,85,0,7,8,85,0,13,2,85,0,13,2,85,0,15,0,85,0,13,2,85,0,7,8,85,0,5,10,85,0,7,8,85,0,14,1,85,0,15,0,85,0,6,9,85,0,12,3,85,0,12,3,85,0,15,0,85,0,15,0,85,0,15,0,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,99,0,0,1,99,0,1,0,99,0,1,0,99,0,1,0,99,0,0,1,81,0,19,0,81,0,11,8,81,0,17,2,81,0,6,13,81,0,16,3,81,0,11,8,81,0,14,5,43,1,41,4,6,5,47,0,50,3,47,0,51,2,47,0,52,1,47,0,49,4,47,0,48,5,47,0,51,2,47,0,52,1,47,0,53,0,47,0,51,2,47,0,12,41,100,0,0,0,100,0,0,0,64,0,6,9,10,11,75,0,0,25,76,3,2,19,77,9,5,9,77,7,9,7,77,8,8,7,77,4,9,10,77,10,4,9,77,8,6,9,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,52,3,31,14,52,6,23,19,52,9,17,22,52,3,28,17,52,7,12,29,52,3,25,20,54,1,26,19,74,0,16,5,1,4,58,0,3,11,16,12,58,2,38,2,60,2,7,31,60,0,9,9,11,7,4,0,60,0,14,11,12,3,61,0,6,18,12,3,62,1,1,35,1,63,0,2,32,3,70,2,21,7,77,1,17,5,83,1,11,5,72,4,11,13,88,0,6,6,75,2,18,5,71,0,0,0,6,7,16,71,0,1,0,5,9,14,76,0,13,6,2,3,76,0,7,7,6,4,76,0,11,5,4,4,87,1,10,2,87,5,4,4,87,4,6,3,82,0,9,9,91,0,4,5,96,0,1,0,0,1,0,1,1,87,0,2,2,2,0,0,0,1,0,0,1,1,1,0,1,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.52,3.327314293565197,1.714285714285714,0.9511897312113419,0,0,0,0
CM,CMR,Cameroon,-99,2021-03-04,2021-03-03,100,3,261087.474468344,1,114133.00210854699,19,82,9922056.501538575,0,6,9,85,5,19,76,7,4,89,5,38,57,5,14,81,5,23,72,2,9,89,6,5,89,7,11,82,5,5,90,3,11,86,5,27,68,7,3,90,4,22,74,91,1,2,6,81,2,8,9,96,0,1,3,62,2,11,25,86,1,4,9,77,1,5,17,91,1,5,3,95,0,4,1,89,0,4,7,95,0,3,2,89,1,2,8,73,3,10,14,97,0,0,3,78,1,12,9,18,0,12,70,88,0,5,7,18,0,34,48,68,0,13,19,87,0,0,13,0,87,0,1,12,0,99,0,1,0,34,0,20,46,24,1,0,75,0,100,0,0,0,0,100,0,0,0,0,28,0,10,19,15,28,39,13,14,13,21,39,12,17,12,20,39,12,13,12,24,39,13,7,6,35,39,10,19,11,21,74,0,12,14,74,0,15,11,74,0,15,11,74,0,24,2,74,0,18,8,74,0,23,3,74,0,25,1,74,0,25,1,74,0,20,6,74,0,14,12,85,0,6,9,85,0,9,6,85,0,10,5,85,0,13,2,85,0,6,9,85,0,12,3,85,0,10,5,85,0,15,0,85,0,13,2,85,0,12,3,82,0,5,13,82,0,10,8,82,0,18,0,82,0,17,1,82,0,6,12,82,0,12,6,82,0,13,5,82,0,18,0,82,0,16,2,82,0,16,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,84,0,15,1,84,0,7,9,84,0,13,3,84,0,4,12,84,0,13,3,84,0,8,8,84,0,14,2,45,2,35,6,5,7,50,1,46,3,50,1,47,2,50,1,48,1,50,1,47,2,50,1,47,2,50,1,47,2,50,1,48,1,50,1,49,0,50,1,48,1,50,1,10,39,100,0,0,0,100,0,0,0,60,0,8,8,14,10,72,0,0,28,74,1,1,24,82,4,5,9,82,3,6,9,82,4,6,8,82,2,5,11,82,4,3,11,82,3,3,12,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,55,2,26,17,55,4,20,21,55,5,17,23,55,3,27,15,55,5,14,26,55,2,19,24,58,0,26,16,74,0,18,5,0,3,63,0,4,11,13,9,63,0,34,3,63,1,7,29,63,0,9,11,5,9,2,1,63,0,16,8,9,4,63,0,5,18,11,3,63,2,0,33,2,67,1,0,29,3,75,2,17,6,81,1,14,4,84,0,10,6,73,1,11,15,86,0,10,4,82,0,14,4,75,0,1,1,4,5,14,75,0,1,0,4,9,11,81,0,10,4,2,3,81,0,6,6,4,3,81,0,8,5,3,3,90,0,9,1,90,4,2,4,90,3,6,1,88,0,7,5,95,0,2,3,98,0,0,0,0,1,0,0,1,91,0,1,1,2,0,0,0,0,0,0,2,0,1,0,0,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.82,3.342307647144898,1.6,1.0749676997731399,0,0,0,0
CM,CMR,Cameroon,-99,2021-03-05,2021-03-04,100,10,870424.509255363,5,514492.2989183029,14,81,10246548.692399377,0,5,14,81,3,18,79,5,5,90,5,29,66,5,23,72,6,20,74,3,10,87,6,8,86,4,9,87,4,6,90,5,11,84,5,28,67,6,3,91,6,20,74,86,0,4,10,82,1,6,11,95,0,2,3,71,1,11,17,77,2,7,14,80,1,9,10,90,1,5,4,92,0,7,1,91,0,2,7,94,0,4,2,89,1,3,7,72,1,11,16,97,0,1,2,80,0,11,9,18,1,8,73,92,0,3,5,19,2,33,46,68,1,11,20,89,0,3,8,0,89,0,1,10,0,99,0,1,0,38,1,13,48,26,2,0,72,0,100,0,0,0,0,100,0,0,0,0,30,0,12,20,16,22,42,17,15,4,22,42,15,11,10,22,42,18,10,7,23,42,14,13,4,27,42,14,15,7,22,80,0,10,10,80,0,16,4,80,0,9,11,80,0,17,3,80,0,16,4,80,0,16,4,80,0,19,1,80,0,20,0,80,0,16,4,80,0,12,8,84,1,3,12,84,1,5,10,84,1,10,5,84,1,12,3,84,1,4,11,84,1,10,5,84,1,9,6,84,1,14,1,84,1,14,1,84,1,14,1,81,0,5,14,81,0,12,7,81,0,19,0,81,0,18,1,81,0,9,10,81,0,15,4,81,0,17,2,81,0,19,0,81,0,18,1,81,0,16,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,84,0,15,1,84,0,8,8,84,0,13,3,84,0,7,9,84,0,13,3,84,0,10,6,84,0,12,4,48,0,29,6,7,10,50,1,47,2,50,1,49,0,50,1,48,1,50,1,48,1,50,1,48,1,50,1,48,1,50,1,48,1,50,1,47,2,50,1,48,1,50,1,10,39,100,0,0,0,100,0,0,0,57,0,10,6,16,11,69,0,1,30,71,0,1,28,87,3,3,7,87,2,5,6,87,1,6,6,87,2,3,8,87,3,3,7,87,2,3,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,52,2,29,17,52,7,24,17,52,5,20,23,52,6,28,14,52,6,15,27,52,6,23,19,57,0,25,18,75,0,17,3,2,3,59,4,1,6,16,14,59,5,33,3,65,1,8,26,65,0,10,16,2,4,2,1,65,1,17,5,6,6,69,2,11,12,5,1,70,2,1,27,0,74,0,0,23,3,72,3,21,4,77,4,12,7,81,2,10,7,73,3,13,11,85,2,11,2,79,3,12,6,77,0,1,2,2,7,11,77,1,0,0,3,8,11,81,1,7,4,4,3,81,0,7,4,2,6,81,0,11,3,1,4,87,3,10,0,87,10,2,1,87,7,5,1,83,0,12,5,95,0,2,3,98,0,0,0,2,0,0,0,0,87,0,1,1,0,1,0,0,1,1,0,3,0,0,0,1,4,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,5,4.101281850898914,2.25,1.5,0,0,0,0
CM,CMR,Cameroon,-99,2021-03-06,2021-03-05,100,5,463946.0236425747,3,324090.43461569963,15,83,9622999.705711244,0,13,10,77,8,14,78,11,2,87,10,27,63,12,14,74,11,17,72,11,10,79,11,6,83,11,4,85,10,5,85,13,12,75,12,20,68,13,1,86,15,16,69,90,0,1,9,86,1,6,7,98,0,1,1,73,3,7,17,86,1,4,9,83,1,8,8,90,0,7,3,94,0,5,1,96,0,1,3,95,0,2,3,88,2,4,6,80,1,8,11,99,0,1,0,84,0,4,12,15,2,6,77,94,0,4,2,18,4,29,49,71,1,13,15,87,0,3,10,0,87,0,2,11,0,98,1,0,1,40,3,14,43,27,1,1,69,2,99,0,0,1,0,100,0,0,0,0,30,0,15,15,15,25,42,15,10,10,23,42,12,8,18,20,42,16,8,8,26,42,13,10,8,27,42,15,13,9,21,76,0,11,13,76,0,16,8,76,0,17,7,76,0,23,1,76,0,15,9,76,0,21,3,76,0,23,1,76,0,23,1,76,0,20,4,76,0,13,11,85,0,4,11,85,0,9,6,85,0,11,4,85,0,13,2,85,0,6,9,85,0,13,2,85,0,11,4,85,0,13,2,85,0,12,3,85,0,11,4,86,0,6,8,86,0,11,3,86,0,13,1,86,0,14,0,86,0,9,5,86,0,11,3,86,0,13,1,86,0,14,0,86,0,13,1,86,0,13,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,88,0,11,1,88,0,8,4,88,0,12,0,88,0,8,4,88,0,11,1,88,0,6,6,88,0,6,6,47,3,30,4,7,9,48,2,47,3,48,2,49,1,48,2,49,1,48,2,49,1,48,2,49,1,48,2,49,1,48,2,50,0,48,2,48,2,48,2,46,4,48,2,10,40,100,0,0,0,100,0,0,0,61,1,6,10,12,10,71,0,1,28,73,0,1,26,87,9,0,4,87,4,7,2,87,4,4,5,87,8,3,2,87,8,2,3,87,5,5,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,51,6,30,13,51,12,21,16,51,11,14,24,51,9,27,13,51,9,15,25,51,9,25,15,57,0,22,21,78,0,12,2,3,5,59,6,1,3,17,14,59,7,32,2,66,3,13,18,66,2,15,12,1,1,1,2,66,3,15,2,7,7,71,2,11,12,3,1,73,1,1,24,1,77,0,0,21,2,72,1,25,2,80,3,14,3,87,2,8,3,76,3,14,7,87,2,11,0,76,2,19,3,80,0,1,1,2,8,8,80,1,0,0,1,6,12,82,1,6,4,3,4,82,0,5,3,3,7,82,0,8,4,3,3,88,5,7,0,88,7,4,1,88,4,6,2,82,0,11,7,93,0,5,2,95,0,1,0,2,0,0,0,2,86,0,2,2,1,1,0,0,2,1,0,0,0,0,0,1,4,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.264705882352941,4.099584779635481,3.25,1.707825127659933,0,0,0,0
CM,CMR,Cameroon,-99,2021-03-07,2021-03-06,100,3,331169.2917350415,3,331169.2917350415,22,77,9797540.65858638,0,10,9,81,8,18,74,9,6,85,8,34,58,9,11,80,8,22,70,9,7,84,8,7,85,8,4,88,9,8,83,9,10,81,8,25,67,10,5,85,8,19,73,91,0,4,5,82,0,8,10,94,0,3,3,66,3,14,17,89,1,6,4,78,0,9,13,93,0,5,2,93,0,5,2,96,0,2,2,92,1,3,4,90,1,4,5,75,1,11,13,95,1,1,3,81,1,10,8,22,1,11,66,90,0,7,3,25,1,32,42,68,2,11,19,89,0,0,11,0,89,0,2,9,0,98,1,0,1,40,3,17,40,28,1,1,67,3,99,0,0,1,0,100,0,0,0,0,33,0,18,15,13,21,41,15,11,16,17,41,13,13,18,15,41,12,10,19,18,41,15,8,7,29,41,11,19,11,18,79,0,6,15,79,0,14,7,79,0,17,4,79,0,21,0,79,0,11,10,79,0,17,4,79,0,20,1,79,0,21,0,79,0,18,3,79,0,15,6,88,0,8,4,88,0,9,3,88,0,10,2,88,0,12,0,88,0,4,8,88,0,11,1,88,0,11,1,88,0,11,1,88,0,9,3,88,0,9,3,85,0,9,6,85,0,10,5,85,0,13,2,85,0,14,1,85,0,6,9,85,0,8,7,85,0,13,2,85,0,15,0,85,0,11,4,85,0,12,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,92,0,6,2,92,0,8,0,92,0,4,4,92,0,1,7,92,0,7,1,92,0,6,2,92,0,6,2,42,2,31,7,10,8,45,2,51,2,45,2,51,2,45,2,52,1,45,2,50,3,45,2,51,2,45,2,51,2,45,2,51,2,45,2,51,2,45,2,49,4,45,2,10,43,100,0,0,0,100,0,0,0,57,0,13,9,13,8,67,0,0,33,68,1,3,28,84,12,2,2,84,9,6,1,84,9,6,1,84,10,3,3,84,10,4,2,84,8,6,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,48,5,34,13,48,9,32,11,48,12,21,19,48,6,33,13,48,10,26,16,48,7,33,12,54,1,25,20,75,0,15,2,3,5,59,2,2,10,12,15,59,1,34,6,66,0,8,26,66,0,12,10,6,5,0,1,66,0,12,3,15,4,69,1,8,13,5,4,70,0,1,27,2,72,0,0,25,3,66,2,28,4,69,2,24,5,79,1,12,8,68,1,16,15,76,3,17,4,67,2,24,7,74,0,1,2,2,10,11,74,1,0,1,3,5,16,79,1,10,3,3,4,79,0,6,4,3,8,79,0,8,6,2,5,87,4,8,1,87,7,4,2,87,6,5,2,83,0,9,8,92,0,7,1,94,0,2,0,0,0,0,0,4,86,0,2,1,1,1,0,1,1,0,0,2,2,0,0,0,3,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2.8157894736842106,2.5769798283187777,2.375,1.5059406173077154,0,0,0,0
