ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1.-77,B1_1.1,B1_1.2,B1_2.-77,B1_2.1,B1_2.2,B1_3.-77,B1_3.1,B1_3.2,B1_4.-77,B1_4.1,B1_4.2,B1_5.-77,B1_5.1,B1_5.2,B1_6.-77,B1_6.1,B1_6.2,B1_7.-77,B1_7.1,B1_7.2,B1_8.-77,B1_8.1,B1_8.2,B1_9.-77,B1_9.1,B1_9.2,B1_10.-77,B1_10.1,B1_10.2,B1_11.-77,B1_11.1,B1_11.2,B1_12.-77,B1_12.1,B1_12.2,B1_13.-77,B1_13.1,B1_13.2,B1_14.-77,B1_14.1,B1_14.2,B1b_x1.-99,B1b_x1.-77,B1b_x1.1,B1b_x1.2,B1b_x2.-99,B1b_x2.-77,B1b_x2.1,B1b_x2.2,B1b_x3.-99,B1b_x3.-77,B1b_x3.1,B1b_x3.2,B1b_x4.-99,B1b_x4.-77,B1b_x4.1,B1b_x4.2,B1b_x5.-99,B1b_x5.-77,B1b_x5.1,B1b_x5.2,B1b_x6.-99,B1b_x6.-77,B1b_x6.1,B1b_x6.2,B1b_x7.-99,B1b_x7.-77,B1b_x7.1,B1b_x7.2,B1b_x8.-99,B1b_x8.-77,B1b_x8.1,B1b_x8.2,B1b_x9.-99,B1b_x9.-77,B1b_x9.1,B1b_x9.2,B1b_x10.-99,B1b_x10.-77,B1b_x10.1,B1b_x10.2,B1b_x11.-99,B1b_x11.-77,B1b_x11.1,B1b_x11.2,B1b_x12.-99,B1b_x12.-77,B1b_x12.1,B1b_x12.2,B1b_x13.-99,B1b_x13.-77,B1b_x13.1,B1b_x13.2,B1b_x14.-99,B1b_x14.-77,B1b_x14.1,B1b_x14.2,B3.-99,B3.-77,B3.1,B3.2,B5.-99,B5.-77,B5.1,B5.2,B6.-99,B6.-77,B6.1,B6.2,B7.-99,B7.-77,B7.1,B7.2,B8.-99,B8.-77,B8.1,B8.2,B8.3,B9.-99,B9.-77,B9.1,B9.2,B9.3,B10.-99,B10.-77,B10.1,B10.2,B10.3,B11.-99,B11.-77,B11.1,B11.2,V1.-99,V1.-77,V1.1,V1.2,V1.3,V2.-99,V2.-77,V2.1,V2.2,V2.3,V2a.-99,V2a.-77,V2a.1,V2a.2,V2a.3,V3.-99,V3.-77,V3.1,V3.2,V3.3,V3.4,V4_1.-99,V4_1.-77,V4_1.1,V4_1.2,V4_1.3,V4_3.-99,V4_3.-77,V4_3.1,V4_3.2,V4_3.3,V4_4.-99,V4_4.-77,V4_4.1,V4_4.2,V4_4.3,V4_5.-99,V4_5.-77,V4_5.1,V4_5.2,V4_5.3,V4_6.-99,V4_6.-77,V4_6.1,V4_6.2,V4_6.3,V5a_1.-99,V5a_1.-77,V5a_1.0,V5a_1.1,V5a_2.-99,V5a_2.-77,V5a_2.0,V5a_2.1,V5a_3.-99,V5a_3.-77,V5a_3.0,V5a_3.1,V5a_4.-99,V5a_4.-77,V5a_4.0,V5a_4.1,V5a_5.-99,V5a_5.-77,V5a_5.0,V5a_5.1,V5a_6.-99,V5a_6.-77,V5a_6.0,V5a_6.1,V5a_7.-99,V5a_7.-77,V5a_7.0,V5a_7.1,V5a_8.-99,V5a_8.-77,V5a_8.0,V5a_8.1,V5a_9.-99,V5a_9.-77,V5a_9.0,V5a_9.1,V5a_10.-99,V5a_10.-77,V5a_10.0,V5a_10.1,V5b_1.-99,V5b_1.-77,V5b_1.0,V5b_1.1,V5b_2.-99,V5b_2.-77,V5b_2.0,V5b_2.1,V5b_3.-99,V5b_3.-77,V5b_3.0,V5b_3.1,V5b_4.-99,V5b_4.-77,V5b_4.0,V5b_4.1,V5b_5.-99,V5b_5.-77,V5b_5.0,V5b_5.1,V5b_6.-99,V5b_6.-77,V5b_6.0,V5b_6.1,V5b_7.-99,V5b_7.-77,V5b_7.0,V5b_7.1,V5b_8.-99,V5b_8.-77,V5b_8.0,V5b_8.1,V5b_9.-99,V5b_9.-77,V5b_9.0,V5b_9.1,V5b_10.-99,V5b_10.-77,V5b_10.0,V5b_10.1,V5c_1.-99,V5c_1.-77,V5c_1.0,V5c_1.1,V5c_2.-99,V5c_2.-77,V5c_2.0,V5c_2.1,V5c_3.-99,V5c_3.-77,V5c_3.0,V5c_3.1,V5c_4.-99,V5c_4.-77,V5c_4.0,V5c_4.1,V5c_5.-99,V5c_5.-77,V5c_5.0,V5c_5.1,V5c_6.-99,V5c_6.-77,V5c_6.0,V5c_6.1,V5c_7.-99,V5c_7.-77,V5c_7.0,V5c_7.1,V5c_8.-99,V5c_8.-77,V5c_8.0,V5c_8.1,V5c_9.-99,V5c_9.-77,V5c_9.0,V5c_9.1,V5c_10.-99,V5c_10.-77,V5c_10.0,V5c_10.1,V5d_1.-99,V5d_1.0,V5d_1.1,V5d_2.-99,V5d_2.0,V5d_2.1,V5d_3.-99,V5d_3.0,V5d_3.1,V5d_4.-99,V5d_4.0,V5d_4.1,V5d_5.-99,V5d_5.0,V5d_5.1,V5d_6.-99,V5d_6.0,V5d_6.1,V5d_7.-99,V5d_7.0,V5d_8.-99,V5d_8.0,V5d_9.-99,V5d_9.0,V5d_9.1,V5d_10.-99,V5d_10.0,V5d_10.1,V6_1.-99,V6_1.-77,V6_1.0,V6_1.1,V6_2.-99,V6_2.-77,V6_2.0,V6_2.1,V6_3.-99,V6_3.-77,V6_3.0,V6_3.1,V6_4.-99,V6_4.-77,V6_4.0,V6_4.1,V6_5.-99,V6_5.-77,V6_5.0,V6_5.1,V6_6.-99,V6_6.-77,V6_6.0,V6_6.1,V6_7.-99,V6_7.-77,V6_7.0,V6_7.1,V9.-99,V9.-77,V9.1,V9.2,V9.3,V9.4,V10_1.-99,V10_1.-77,V10_1.0,V10_1.1,V10_2.-99,V10_2.-77,V10_2.0,V10_2.1,V10_3.-99,V10_3.-77,V10_3.0,V10_3.1,V10_4.-99,V10_4.-77,V10_4.0,V10_4.1,V10_5.-99,V10_5.-77,V10_5.0,V10_5.1,V10_6.-99,V10_6.-77,V10_6.0,V10_6.1,V10_7.-99,V10_7.-77,V10_7.0,V10_7.1,V10_8.-99,V10_8.-77,V10_8.0,V10_8.1,V10_9.-99,V10_9.-77,V10_9.0,V10_9.1,V10_10.-99,V10_10.-77,V10_10.0,V10_10.1,V11.-99,V11.-77,V11.1,V11.2,V12.-99,V12.-77,V12.1,V12.2,V13.-99,V13.-77,V13.1,V13.2,V13.3,V13.4,V15.-99,V15.-77,V15.1,V15.2,V16.-99,V16.-77,V16.1,V16.2,B12_1.-99,B12_1.-77,B12_1.1,B12_1.2,B12_2.-99,B12_2.-77,B12_2.1,B12_2.2,B12_3.-99,B12_3.-77,B12_3.1,B12_3.2,B12_4.-99,B12_4.-77,B12_4.1,B12_4.2,B12_5.-99,B12_5.-77,B12_5.1,B12_5.2,B12_6.-99,B12_6.-77,B12_6.1,B12_6.2,B13_1.-99,B13_1.-77,B13_1.1,B13_1.2,B13_2.-99,B13_2.-77,B13_2.1,B13_2.2,B13_3.-99,B13_3.-77,B13_3.1,B13_3.2,B13_4.-99,B13_4.-77,B13_4.1,B13_4.2,B13_5.-99,B13_5.-77,B13_5.1,B13_5.2,B13_6.-99,B13_6.-77,B13_6.1,B13_6.2,B13_7.-99,B13_7.-77,B13_7.1,B13_7.2,B14_1.-99,B14_1.-77,B14_1.1,B14_1.2,B14_2.-99,B14_2.-77,B14_2.1,B14_2.2,B14_3.-99,B14_3.-77,B14_3.1,B14_3.2,B14_4.-99,B14_4.-77,B14_4.1,B14_4.2,B14_5.-99,B14_5.-77,B14_5.1,B14_5.2,C0_1.-99,C0_1.-77,C0_1.1,C0_1.2,C0_2.-99,C0_2.-77,C0_2.1,C0_2.2,C0_3.-99,C0_3.-77,C0_3.1,C0_3.2,C0_4.-99,C0_4.-77,C0_4.1,C0_4.2,C0_5.-99,C0_5.-77,C0_5.1,C0_5.2,C0_6.-99,C0_6.-77,C0_6.1,C0_6.2,C1_m.-99,C1_m.-77,C1_m.1,C1_m.2,C2.-99,C2.-77,C2.1,C2.2,C2.3,C2.4,C7.-99,C7.-77,C7.1,C7.2,C7.3,C7.4,C8.-99,C8.-77,C8.1,C8.2,C3.-99,C3.-77,C3.1,C3.2,C5.-99,C5.-77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6.-99,C6.-77,C6.1,C6.2,C6.3,C6.4,C14.-99,C14.-77,C14.1,C14.2,C14.3,C14.4,C9a.-99,C9a.-77,C9a.1,C9a.2,C9a.3,C12.-99,C12.-77,C12.1,C12.2,C12.3,C13_1.-99,C13_1.-77,C13_1.1,C13_1.2,C13_2.-99,C13_2.-77,C13_2.1,C13_2.2,C13_3.-99,C13_3.-77,C13_3.1,C13_3.2,C13_4.-99,C13_4.-77,C13_4.1,C13_4.2,C13_5.-99,C13_5.-77,C13_5.1,C13_5.2,C13_6.-99,C13_6.-77,C13_6.1,C13_6.2,D1.-99,D1.-77,D1.1,D1.2,D1.3,D1.4,D1.5,D2.-99,D2.-77,D2.1,D2.2,D2.3,D2.4,D2.5,D3.-99,D3.-77,D3.1,D3.2,D3.3,D3.4,D4.-99,D4.-77,D4.1,D4.2,D4.3,D4.4,D5.-99,D5.-77,D5.1,D5.2,D5.3,D5.4,D6_1.-99,D6_1.-77,D6_1.1,D6_1.2,D6_2.-99,D6_2.-77,D6_2.1,D6_2.2,D6_3.-99,D6_3.-77,D6_3.1,D6_3.2,D7.-99,D7.-77,D7.1,D7.2,D8.-99,D8.-77,D8.1,D8.2,D9.-99,D9.-77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10.-99,D10.-77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3.-99,E3.-77,E3.1,E3.2,E3.3,E3.4,E4.-99,E4.-77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2.-99,E2.-77,E2.1,E2.2,E2.3,E7.-99,E7.-77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
ALB,Albania,-99,2021-03-05,2021-03-02,100,8,676609.6044375335,4,210483.51929297028,84,70,4561882.205846534,0,7,10,83,9,19,72,7,8,85,6,26,68,8,21,71,6,19,75,6,13,81,3,13,84,6,9,85,3,12,85,8,16,76,6,22,72,8,11,81,6,22,72,90,3,5,2,81,4,9,6,92,4,3,1,74,6,11,9,79,5,7,9,81,6,7,6,87,5,5,3,87,4,6,3,91,3,4,2,88,5,6,1,84,5,6,5,78,5,8,9,89,4,6,1,78,5,11,6,29,1,32,38,71,0,10,19,35,0,34,31,66,2,10,22,90,1,2,6,1,90,0,4,6,0,96,0,3,1,0,48,2,5,45,39,0,1,58,2,99,0,0,0,1,100,0,0,0,0,42,0,27,13,11,7,57,5,15,14,9,57,7,17,13,6,57,7,15,13,8,57,10,4,9,20,57,9,21,9,4,94,0,2,4,94,0,5,1,94,0,4,2,94,0,4,2,94,0,6,0,94,0,5,1,94,0,5,1,94,0,6,0,94,0,4,2,94,0,4,2,91,0,4,5,91,0,5,4,91,0,6,3,91,0,7,2,91,0,7,2,91,0,5,4,91,0,7,2,91,0,6,3,91,0,8,1,91,0,6,3,87,0,7,6,87,0,11,2,87,0,12,1,87,0,13,0,87,0,9,4,87,0,12,1,87,0,13,0,87,0,13,0,87,0,13,0,87,0,12,1,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,96,0,3,1,96,0,2,2,96,0,2,2,96,0,2,2,96,0,3,1,96,0,2,2,96,0,2,2,60,1,13,11,6,9,61,0,38,1,61,0,38,1,61,0,38,1,61,0,37,2,61,0,34,5,61,0,35,4,61,0,37,2,61,0,38,1,61,0,36,3,61,0,13,26,100,0,0,0,100,0,0,0,56,0,10,8,12,14,64,0,0,36,64,0,4,32,96,2,0,2,96,2,0,2,96,1,2,1,96,2,0,2,96,2,0,2,96,2,1,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,65,5,15,15,65,3,20,12,65,2,21,12,65,3,10,22,65,5,3,27,65,4,5,26,68,1,14,17,86,0,7,3,2,2,70,0,3,4,11,12,70,1,25,4,78,1,1,20,78,0,11,7,1,1,2,0,78,0,9,5,3,5,80,1,5,8,6,0,82,0,1,17,0,83,0,1,16,0,85,0,14,1,80,0,19,1,79,1,17,3,90,0,9,1,97,0,3,0,95,0,5,0,87,0,1,0,4,2,6,87,0,1,0,2,3,7,90,0,4,1,1,4,90,0,2,0,5,3,90,1,2,1,3,3,98,0,2,0,98,0,1,1,98,0,2,0,92,0,7,1,99,0,0,1,100,0,0,0,0,0,0,0,0,94,0,0,1,1,1,0,0,0,0,0,2,0,1,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,5.675675675675675,5.312741780401644,3.736842105263158,1.8809603121561158,0,0,0,0
ALB,Albania,-99,2021-03-06,2021-03-04,100,7,1006990.4237117161,3,50255.7591693741,79,70,3570620.115549167,0,7,9,84,9,18,73,7,7,86,4,26,70,7,17,76,5,18,77,8,13,79,2,16,82,7,9,84,6,11,83,8,13,79,5,25,70,8,8,84,8,20,72,91,3,4,2,82,4,8,6,93,2,4,1,74,4,13,9,83,5,6,6,82,4,8,6,87,4,4,5,84,3,9,4,91,4,3,2,89,3,7,1,87,3,6,4,75,5,12,8,92,2,6,0,80,3,11,6,29,1,33,37,72,0,10,18,36,1,28,35,74,1,9,16,91,1,1,6,1,91,0,3,5,1,97,0,2,1,0,50,2,3,45,41,1,3,52,3,97,0,1,1,1,99,0,1,0,0,48,0,18,17,11,6,58,4,15,15,8,58,4,17,10,11,58,4,14,16,8,58,9,4,13,16,58,6,18,10,8,95,0,4,1,95,0,4,1,95,0,5,0,95,0,4,1,95,0,5,0,95,0,4,1,95,0,4,1,95,0,5,0,95,0,3,2,95,0,4,1,91,0,5,4,91,0,6,3,91,0,7,2,91,0,7,2,91,0,7,2,91,0,6,3,91,0,7,2,91,0,7,2,91,0,9,0,91,0,6,3,83,0,12,5,83,0,14,3,83,0,17,0,83,0,17,0,83,0,15,2,83,0,13,4,83,0,16,1,83,0,17,0,83,0,17,0,83,0,15,2,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,98,0,2,0,98,0,1,1,98,0,1,1,98,0,1,1,98,0,1,1,98,0,1,1,98,0,1,1,58,1,10,12,10,9,58,2,40,0,58,2,38,2,58,2,38,2,58,2,37,3,58,2,35,5,58,2,36,4,58,2,39,1,58,2,38,2,58,2,37,3,58,2,14,26,100,0,0,0,100,0,0,0,59,0,11,10,9,11,67,0,1,32,67,2,3,28,98,2,0,0,98,2,0,0,98,1,1,0,98,2,0,0,98,2,0,0,98,2,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,65,4,15,16,65,2,23,10,65,2,19,14,65,2,12,21,65,4,3,28,65,3,9,23,70,0,11,19,89,0,8,2,0,1,73,0,1,3,9,14,73,1,24,2,78,1,2,19,78,0,11,6,1,1,1,2,78,0,11,4,4,3,80,1,5,9,4,1,81,0,2,17,0,81,0,2,14,3,85,0,12,3,77,0,21,2,81,1,14,4,88,0,10,2,97,0,3,0,91,0,8,1,85,0,1,0,4,3,7,85,0,1,0,3,4,7,90,0,5,1,1,3,90,0,1,3,4,2,90,1,1,5,1,2,95,1,3,1,95,1,4,0,95,0,5,0,91,0,5,4,96,0,1,3,99,0,0,0,0,0,0,0,1,95,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,5.2592592592592595,4.579155049641907,3.705882352941177,2.3389288649495343,0,0,0,0
ALB,Albania,-99,2021-03-07,2021-03-05,100,7,784539.8218311048,5,86722.18317362877,78,69,3308659.2075178097,0,13,8,79,11,17,72,11,7,82,10,20,70,11,18,71,12,15,73,14,13,73,8,11,81,11,9,80,12,8,80,12,16,72,9,25,66,13,4,83,13,21,66,92,3,4,1,83,2,7,8,93,2,3,2,80,2,14,4,82,4,8,6,85,1,9,5,87,2,3,8,89,2,6,3,91,3,4,2,92,2,5,1,84,3,10,3,75,6,13,6,96,0,4,0,79,3,13,5,31,0,26,43,78,0,8,14,42,2,21,35,81,1,5,13,95,0,0,4,1,95,0,2,2,1,98,0,1,1,0,53,2,2,43,46,1,4,48,1,96,0,1,2,1,98,0,1,0,1,54,0,13,13,6,14,61,4,14,13,8,61,3,14,7,15,61,2,12,11,14,61,6,4,10,19,61,3,15,10,11,88,0,8,4,88,0,9,3,88,0,11,1,88,0,10,2,88,0,10,2,88,0,10,2,88,0,11,1,88,0,11,1,88,0,10,2,88,0,7,5,95,0,4,1,95,0,5,0,95,0,3,2,95,0,5,0,95,0,4,1,95,0,4,1,95,0,5,0,95,0,5,0,95,0,5,0,95,0,2,3,87,0,8,5,87,0,11,2,87,0,13,0,87,0,13,0,87,0,12,1,87,0,10,3,87,0,12,1,87,0,13,0,87,0,13,0,87,0,12,1,99,1,0,99,0,1,99,1,0,99,1,0,99,1,0,99,1,0,99,1,99,1,99,1,0,99,1,0,98,0,2,0,98,0,1,1,98,0,1,1,98,0,1,1,98,0,2,0,98,0,2,0,98,0,2,0,61,2,10,8,10,9,60,2,36,2,60,2,36,2,60,2,36,2,60,2,35,3,60,2,32,6,60,2,38,0,60,2,38,0,60,2,37,1,60,2,34,4,60,2,13,25,100,0,0,0,100,0,0,0,70,0,8,8,6,8,74,0,1,25,74,2,2,22,98,1,1,0,98,1,0,1,98,0,2,0,98,1,0,1,98,1,1,0,98,1,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,65,5,14,16,65,7,20,8,65,6,12,17,65,6,10,19,65,6,4,25,65,4,9,22,67,0,13,20,87,1,8,2,0,2,70,0,1,2,10,17,70,1,27,2,73,0,5,22,73,0,14,9,1,0,0,3,73,1,15,8,2,1,73,2,9,6,5,5,77,1,4,17,1,78,1,2,14,5,86,2,10,2,80,3,16,1,88,3,8,1,90,2,5,3,96,1,3,0,91,2,6,1,83,0,2,0,2,6,7,83,0,1,0,2,3,11,88,0,7,1,2,2,88,0,3,3,3,3,88,0,4,5,2,1,93,1,5,1,93,1,4,2,93,0,6,1,92,0,2,6,94,1,3,2,99,0,0,0,0,0,0,0,1,97,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.25,3.870175818947405,4.0588235294117645,3.0304823921962925,0,0,0,0
ALB,Albania,2,2021-03-07,2021-03-02,100,4,54642.7165899321,3,44309.7683675001,177,100,1325727.6402270428,99,1,5,94,1,12,87,1,3,96,1,25,74,1,18,81,0,20,80,1,9,90,0,6,94,1,9,90,1,4,95,1,12,87,1,28,71,1,7,92,1,22,77,95,2,3,0,88,2,3,7,97,1,2,0,75,3,7,15,82,4,4,10,80,0,10,10,91,2,6,1,94,0,4,2,91,1,5,3,96,1,2,1,88,0,8,4,72,4,11,13,93,1,2,4,78,2,14,6,0,0,44,56,56,0,17,27,0,0,49,51,51,0,15,34,85,0,6,9,0,85,0,6,9,0,94,0,3,2,1,15,1,9,75,0,0,3,96,1,97,0,2,1,0,98,0,0,2,0,3,0,37,20,24,16,3,1,30,40,26,3,2,45,33,17,3,3,25,34,35,3,4,9,21,63,3,2,53,34,8,84,0,7,9,84,0,6,10,84,0,14,2,84,0,16,0,84,0,9,7,84,0,14,2,84,0,16,0,84,0,16,0,84,0,16,0,84,0,9,7,76,0,13,11,76,0,15,9,76,0,22,2,76,0,23,1,76,0,17,7,76,0,18,6,76,0,24,0,76,0,24,0,76,0,21,3,76,0,18,6,80,0,8,12,80,0,14,6,80,0,18,2,80,0,19,1,80,0,12,8,80,0,9,11,80,0,18,2,80,0,20,0,80,0,19,1,80,0,17,3,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,94,0,3,3,94,0,5,1,94,0,4,2,94,0,5,1,94,0,5,1,94,0,4,2,94,0,5,1,3,0,32,29,25,11,0,1,96,3,0,1,95,4,0,1,99,0,0,1,99,0,0,1,96,3,0,1,96,3,0,1,93,6,0,1,97,2,0,1,93,6,0,1,17,82,54,0,3,43,1,0,42,57,19,0,14,17,26,24,43,0,1,56,43,1,4,52,91,1,3,5,91,1,1,7,91,1,5,3,91,0,3,6,91,1,2,6,91,1,2,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,52,47,0,1,81,18,0,1,60,39,0,1,57,42,0,1,20,79,0,0,18,82,0,0,59,41,41,0,32,14,6,7,0,0,1,5,34,60,0,0,98,2,0,2,27,71,0,0,47,30,11,7,2,3,0,0,33,10,25,32,0,0,22,48,25,5,0,0,4,94,2,0,0,5,92,3,48,1,43,8,19,0,76,5,40,0,41,19,43,0,35,22,80,0,14,6,82,0,14,4,0,0,4,6,17,23,50,0,0,3,6,18,19,54,0,0,51,33,11,5,0,1,12,13,33,41,0,1,25,42,11,21,33,5,48,14,33,6,44,17,33,5,38,24,0,0,67,33,67,0,13,20,87,0,3,1,2,2,0,2,3,20,0,1,8,8,7,5,7,9,1,0,4,8,2,4,2,14,0,3,53,43,0,1,0,0,0,100,0,0,0,0,0,0,2,76,8,14,0,0,24,45,22,6,3,4.431372549019608,4.780187870620921,4.2439024390243905,2.939221732065123,15.035714285714285,4.4514853307053075,2.7142857142857144,1.6181955076661556
ALB,Albania,-99,2021-03-08,2021-03-06,100,6,614155.4845575312,5,107902.83705292016,76,71,4151513.6687830114,0,11,8,81,11,15,74,12,10,78,10,23,67,10,24,66,12,18,70,13,13,74,8,13,79,11,6,83,11,11,78,10,18,72,9,29,62,11,7,82,12,27,61,92,2,5,1,85,2,9,4,90,2,6,2,77,3,15,5,76,3,13,8,82,1,11,6,87,1,4,8,87,2,9,2,94,1,3,2,89,1,8,2,82,2,12,4,71,5,17,7,93,0,5,2,73,3,18,6,29,0,31,40,75,0,8,17,41,2,17,40,85,2,4,9,96,0,0,2,2,96,1,1,1,1,99,0,1,0,0,52,2,7,39,45,2,3,49,1,97,0,1,1,1,98,0,1,0,1,53,0,14,9,8,16,62,3,13,14,8,62,2,10,7,19,62,2,12,8,16,62,5,8,7,18,62,3,13,10,12,85,0,10,5,85,0,10,5,85,0,13,2,85,0,12,3,85,0,11,4,85,0,12,3,85,0,14,1,85,0,13,2,85,0,13,2,85,0,9,6,92,0,6,2,92,0,6,2,92,0,5,3,92,0,7,1,92,0,6,2,92,0,5,3,92,0,8,0,92,0,8,0,92,0,6,2,92,0,6,2,91,0,6,3,91,0,7,2,91,0,9,0,91,0,8,1,91,0,9,0,91,0,6,3,91,0,9,0,91,0,9,0,91,0,9,0,91,0,9,0,99,1,0,99,0,1,99,1,0,99,1,0,99,1,0,99,1,0,99,1,99,1,99,1,0,99,1,0,97,0,2,1,97,0,2,1,97,0,1,2,97,0,2,1,97,0,3,0,97,0,3,0,97,0,2,1,62,1,13,5,9,10,61,2,35,2,61,2,35,2,61,2,35,2,61,2,35,2,61,2,30,7,61,2,37,0,61,2,37,0,61,2,36,1,61,2,34,3,61,2,14,23,100,0,0,0,100,0,0,0,72,1,9,4,5,9,77,0,1,22,77,3,2,18,93,1,4,2,93,2,2,3,93,2,4,1,93,3,0,4,93,3,2,2,93,3,1,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,64,3,18,15,64,5,20,11,64,5,11,20,64,5,11,20,64,4,6,26,64,2,9,25,68,1,12,19,88,1,6,3,0,2,70,0,0,5,10,15,70,1,29,0,72,0,5,23,72,0,17,6,1,0,0,4,72,1,13,9,3,2,74,3,8,3,7,5,77,1,5,15,2,80,1,1,14,4,82,2,14,2,80,3,16,1,89,2,5,4,89,2,6,3,94,1,4,1,91,2,6,1,84,1,1,0,1,7,6,84,0,0,0,0,6,10,88,0,6,1,3,2,88,0,3,1,3,5,88,0,4,3,2,3,95,1,3,1,95,1,2,2,95,0,4,1,92,0,1,7,93,1,4,2,98,0,0,0,0,1,0,0,1,97,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.1,3.7171550114718572,3.8125,3.310966626228661,0,0,0,0
