ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
IN,IND,India,5,2020-12-22,2020-12-22,121,0,0,0,0,15,121,14480758.326604713,117,1,1,119,1,8,112,1,0,120,1,3,117,1,10,110,1,6,114,1,6,114,1,2,118,1,1,119,0,0,121,1,3,117,1,4,116,2,2,117,1,4,116,120,0,0,1,113,0,5,3,121,0,0,0,118,0,0,3,111,0,2,8,115,0,1,5,115,0,0,6,119,0,1,1,120,0,0,1,121,0,0,0,118,0,1,2,117,0,2,2,119,0,0,2,117,0,2,2,0,0,9,112,112,2,2,5,0,5,35,81,86,0,7,28,114,0,2,5,0,114,0,5,2,0,116,0,1,4,0,12,1,3,105,121,0,0,0,0,0,0,0,61,31,17,12,0,6,66,21,28,0,14,57,29,21,0,11,61,29,20,0,6,68,28,19,0,13,17,22,69,0,118,0,0,3,118,0,0,3,118,0,0,3,118,0,1,2,118,0,1,2,118,0,0,3,121,0,0,0,121,0,0,0,121,0,0,0,121,0,0,0,121,0,0,0,121,0,0,0,121,0,0,0,121,0,0,0,121,0,0,0,121,0,0,0,121,0,0,0,121,0,0,0,0,1,43,77,0,1,72,48,0,1,23,97,0,1,40,80,0,1,15,105,0,1,12,108,0,0,37,84,84,1,22,11,2,1,0,0,0,13,53,55,0,0,121,0,0,1,12,108,0,0,89,23,3,0,2,4,0,2,64,18,22,15,0,0,53,54,12,2,0,0,10,109,2,0,1,4,110,6,78,0,43,0,49,0,70,2,98,0,20,3,81,0,36,4,106,0,11,4,109,0,11,1,0,1,1,0,7,25,87,0,1,0,2,8,21,89,0,0,22,32,38,29,0,0,3,6,26,86,0,0,7,15,23,76,99,0,20,2,99,7,8,7,99,6,10,6,0,0,73,48,73,0,24,24,97,2,3,1,1,1,0,2,14,24,1,5,7,1,6,1,11,6,8,5,2,16,2,5,4,17,0,2,111,8,0,0,0,0,0,0,0,0,121,0,0,4,2,72,26,17,4,1,15,46,38,14,3,3.9600000000000004,4.168133075290823,2.2,1.0954451150103321,16.448275862068964,3.7168121628181807,2.5575221238938055,1.438861486293349
IN,IND,India,-99,2020-12-23,2020-12-23,2219,25,2459310.9971596985,8,949473.6804898912,306.5,1972,190403537.27497247,0,95,57,2067,95,200,1924,111,49,2059,116,108,1995,104,177,1938,101,189,1929,102,121,1996,102,66,2051,111,60,2048,110,45,2064,110,106,2003,107,193,1919,114,119,1986,107,214,1898,2162,16,21,20,2019,18,78,104,2170,8,19,22,2111,13,39,56,2042,22,72,83,2030,23,85,81,2098,18,44,59,2153,10,33,23,2159,10,13,37,2174,13,13,19,2113,13,54,39,2026,19,85,89,2100,17,35,67,2005,23,108,83,234,13,179,1793,2079,1,53,86,322,46,605,1246,1634,16,156,413,2063,1,27,120,8,2063,3,48,100,5,2172,0,15,28,4,597,45,120,1457,2219,0,0,0,0,0,573,37,651,406,246,306,937,116,593,318,255,937,183,584,281,234,937,180,665,261,176,937,175,668,261,178,937,190,281,219,592,0,2118,37,28,36,2118,37,25,39,2118,40,28,33,2118,39,29,33,2118,43,21,37,2118,39,23,39,2219,0,0,0,2219,0,0,0,2219,0,0,0,2219,0,0,0,2219,0,0,0,2219,0,0,0,2219,0,0,0,2219,0,0,0,2219,0,0,0,2219,0,0,0,2219,0,0,0,2219,0,0,0,1108,50,462,599,1108,66,628,417,1108,73,329,709,1108,70,332,709,1108,71,246,794,1108,73,224,814,1198,17,247,757,1972,4,134,49,24,36,1284,11,26,106,384,408,1284,43,839,53,1422,26,115,656,1422,20,504,159,37,11,19,47,1422,22,467,119,97,92,1454,24,281,300,97,63,1519,33,44,516,107,1703,42,57,325,92,1783,31,352,53,1622,37,498,62,1909,22,243,45,1908,26,225,60,1986,23,168,42,2008,18,175,18,1811,20,16,9,33,56,274,1811,22,19,16,41,64,246,1967,15,65,54,42,76,1967,15,24,34,48,131,1967,15,55,58,43,81,2124,9,75,11,2124,32,32,31,2124,27,36,32,2034,6,86,93,2126,2,63,28,2207,0,4,1,1,0,0,1,5,2145,0,8,7,8,10,1,4,7,5,1,2,1,0,0,2,18,2219,0,0,0,0,0,2219,0,0,0,0,0,0,0,0,2219,0,0,0,0,2219,0,0,0,0,0,0,3.1864312267657993,3.339730625059695,2.482142857142857,2.014176307132378,0,0,0,0
IN,IND,India,1,2020-12-23,2020-12-23,516,1,61722.8330612813,0,0,62,516,38983020.26059707,492,9,3,504,7,48,461,8,5,503,8,27,481,8,78,430,9,42,465,8,13,495,7,7,502,8,9,499,8,7,501,9,15,492,6,45,465,8,32,476,7,42,467,513,0,1,2,468,1,12,35,511,0,1,4,489,1,5,21,438,0,27,51,474,0,14,28,503,0,3,10,509,0,4,3,507,0,4,5,509,0,5,2,501,0,4,11,471,1,17,27,484,1,10,21,474,0,19,23,0,0,31,485,485,0,10,21,0,6,139,371,377,2,37,100,479,0,5,32,0,479,0,11,26,0,505,0,2,7,2,45,4,17,450,516,0,0,0,0,0,0,0,202,180,80,54,0,9,258,154,95,0,17,259,155,85,0,10,344,108,54,0,16,312,128,60,0,18,96,103,299,0,499,8,4,5,499,5,8,4,499,4,9,4,499,8,7,2,499,6,6,5,499,6,8,3,516,0,0,0,516,0,0,0,516,0,0,0,516,0,0,0,516,0,0,0,516,0,0,0,516,0,0,0,516,0,0,0,516,0,0,0,516,0,0,0,516,0,0,0,516,0,0,0,0,2,204,310,0,3,298,215,0,4,178,334,0,6,167,343,0,3,120,393,0,2,120,394,0,0,130,386,386,0,78,29,10,13,0,1,10,80,224,201,0,7,488,21,0,2,45,469,0,1,293,120,29,14,17,42,0,3,293,86,75,59,0,2,145,279,67,23,0,6,26,389,95,0,12,33,365,106,312,4,175,25,218,6,273,19,338,6,161,11,349,3,123,41,396,4,86,30,396,4,103,13,0,6,9,17,74,99,311,0,3,13,27,87,114,272,0,10,147,155,88,116,0,8,41,89,137,241,0,6,115,145,125,125,256,8,209,43,256,53,75,132,256,57,98,105,0,4,231,281,235,0,68,213,448,0,25,1,4,6,1,2,29,217,0,39,25,12,61,2,13,17,12,0,10,24,5,8,4,67,0,6,417,85,1,7,0,0,516,0,0,0,0,0,0,12,8,228,105,163,12,5,126,154,118,48,53,2.588235294117647,2.36608441760237,2.2916666666666665,1.5457984194658723,13.788421052631579,5.10160194824865,2.3787234042553194,1.5757945395242225
IN,IND,India,2,2020-12-23,2020-12-23,1075,2,303068.67321015603,0,0,172,1074,84841255.39941277,1039,9,12,1054,7,74,994,7,12,1056,9,58,1008,8,110,957,8,70,997,7,40,1028,8,11,1056,11,15,1049,7,15,1053,6,30,1039,6,62,1007,9,37,1029,7,79,989,1063,1,1,10,1001,2,15,57,1063,0,5,7,1017,0,10,48,965,3,29,78,1005,1,17,52,1035,2,16,22,1064,0,6,5,1060,1,3,11,1060,0,10,5,1045,0,13,17,1013,0,18,44,1038,1,11,25,996,1,32,46,0,1,80,994,995,0,23,57,0,13,355,707,720,3,88,264,987,0,14,73,1,987,0,27,61,0,1048,0,11,13,3,104,15,43,913,1075,0,0,0,0,0,0,3,412,309,195,156,0,22,556,278,219,0,52,580,223,220,0,42,668,201,164,0,41,645,231,158,0,47,251,201,576,0,1032,9,16,18,1032,14,12,17,1032,13,17,13,1032,13,8,22,1032,14,13,16,1032,13,10,20,1075,0,0,0,1075,0,0,0,1075,0,0,0,1075,0,0,0,1075,0,0,0,1075,0,0,0,1075,0,0,0,1075,0,0,0,1075,0,0,0,1075,0,0,0,1075,0,0,0,1075,0,0,0,0,8,468,599,0,11,674,390,0,15,355,705,0,14,386,675,0,16,235,824,0,15,217,843,0,1,329,745,746,0,204,66,25,34,0,2,14,115,441,503,0,8,1040,27,0,4,175,896,0,0,708,223,56,30,16,42,0,3,543,206,182,141,0,4,338,521,157,55,0,2,55,886,132,0,19,76,836,144,607,16,414,38,401,17,611,46,720,14,307,34,689,13,294,79,840,8,186,41,858,10,192,15,0,11,13,34,141,190,686,0,7,20,51,153,213,631,0,11,296,341,215,212,0,4,98,142,304,527,0,5,242,271,253,304,562,34,393,86,562,113,210,190,562,123,209,181,0,6,657,412,663,1,202,209,873,4,66,13,19,13,2,18,67,216,4,52,56,34,100,8,62,68,59,2,21,181,18,11,16,167,0,9,853,209,0,4,0,0,0,1075,0,0,0,0,0,27,18,618,197,215,27,8,263,371,247,87,72,2.9006060606060604,3.3392661947978923,2.232876712328767,1.9896995023342194,15.252561475409836,5.592576911320703,2.528497409326425,1.5793225349306437
IN,IND,India,3,2020-12-23,2020-12-23,479,0,0,0,0,119,478,33477930.647502422,464,3,7,469,3,26,450,4,0,475,5,10,464,3,32,444,3,28,448,5,12,462,4,2,473,4,4,471,5,1,473,4,11,464,3,33,443,5,15,459,3,22,454,472,0,2,5,453,0,5,21,479,0,0,0,469,0,5,5,447,0,11,21,451,0,6,22,467,0,2,10,477,0,1,1,475,0,1,3,478,1,0,0,468,0,1,10,446,0,8,25,464,0,1,14,457,0,9,13,0,1,46,432,433,0,19,27,0,4,162,313,317,3,26,133,453,0,3,23,0,453,0,6,20,0,473,0,2,1,3,33,5,16,425,479,0,0,0,0,0,0,1,194,136,88,60,0,13,235,122,109,0,18,257,124,80,0,16,290,96,77,0,16,288,97,78,0,15,101,83,280,0,463,5,4,7,463,5,3,8,463,4,6,6,463,5,5,6,463,6,0,10,463,5,5,6,479,0,0,0,479,0,0,0,479,0,0,0,479,0,0,0,479,0,0,0,479,0,0,0,479,0,0,0,479,0,0,0,479,0,0,0,479,0,0,0,479,0,0,0,479,0,0,0,0,1,231,247,0,1,333,145,0,4,164,311,0,4,190,285,0,5,121,353,0,5,69,405,0,2,167,310,312,0,101,35,12,19,0,1,2,47,202,227,0,2,466,11,0,2,89,388,0,0,338,91,20,2,10,18,0,1,218,82,95,83,0,1,152,240,64,22,0,1,28,406,44,0,1,34,392,52,248,5,209,17,146,5,312,16,315,4,146,14,289,3,149,38,358,3,98,20,410,1,61,7,0,1,6,13,55,77,327,0,2,6,18,73,81,299,0,4,120,183,89,83,0,2,26,64,152,235,0,3,81,111,139,145,287,13,154,25,287,48,78,66,287,43,69,80,0,1,329,149,330,0,58,91,421,1,13,1,4,5,0,9,25,92,0,27,45,13,49,5,26,32,20,1,10,70,5,7,3,74,0,4,408,61,0,6,0,0,0,0,479,0,0,0,0,11,7,281,88,92,11,4,86,195,116,42,25,3.026050420168067,2.897002020934861,2.8947368421052633,2.555222248589554,16.403611738148985,4.373545271064648,3.1070615034168565,1.558573365153164
IN,IND,India,4,2020-12-23,2020-12-23,170,0,0,0,0,22,170,19793751.81499498,165,0,1,169,0,12,158,0,0,170,1,4,165,0,12,158,0,11,159,0,7,163,0,0,170,0,3,167,0,1,169,0,2,168,0,9,161,0,7,163,0,9,161,169,0,0,1,158,0,1,11,170,0,0,0,166,0,0,4,158,2,0,10,159,0,4,7,163,2,0,5,170,0,0,0,167,0,1,2,169,0,0,1,168,0,2,0,161,0,1,8,163,1,3,3,161,0,4,5,0,0,10,160,160,0,2,8,0,3,60,107,110,0,11,49,159,0,2,9,0,159,0,3,8,0,167,0,0,3,0,14,1,4,151,170,0,0,0,0,0,0,0,81,39,27,23,0,3,87,38,42,0,7,98,31,34,0,7,100,29,34,0,5,108,30,27,0,8,29,32,101,0,166,0,0,4,166,0,0,4,166,0,0,4,166,0,1,3,166,0,0,4,166,0,1,3,170,0,0,0,170,0,0,0,170,0,0,0,170,0,0,0,170,0,0,0,170,0,0,0,170,0,0,0,170,0,0,0,170,0,0,0,170,0,0,0,170,0,0,0,170,0,0,0,0,0,90,80,0,1,111,58,0,0,59,111,0,0,62,108,0,1,34,135,0,0,28,142,0,0,61,109,109,0,35,11,4,11,0,0,3,16,78,73,0,2,163,5,0,1,25,144,0,0,128,27,5,3,2,5,0,0,88,22,32,28,0,0,67,76,21,6,0,0,5,147,18,0,3,4,143,20,80,2,84,4,59,3,103,5,111,4,48,7,108,2,52,8,136,2,29,3,142,3,22,3,0,1,2,0,15,23,129,0,0,5,1,13,34,117,0,1,46,42,43,38,0,0,9,21,37,103,0,0,27,41,37,65,102,3,56,9,102,17,28,23,102,19,25,24,0,0,112,58,112,0,28,30,142,0,3,2,4,3,0,2,14,30,0,8,15,9,19,2,11,5,12,0,2,22,7,2,3,23,0,2,155,10,0,3,0,0,0,0,0,170,0,0,0,5,1,102,35,27,5,0,37,58,49,14,7,4.435897435897436,4.552586724483194,2.2,1.6193277068654826,17.01923076923077,3.8612569470210234,2.694267515923567,1.4704892800861475
IN,IND,India,5,2020-12-23,2020-12-23,107,0,0,0,0,50,107,12068312.83380955,101,1,0,106,1,3,103,1,1,105,1,3,103,1,7,99,1,7,99,1,3,103,1,0,106,1,0,106,1,1,105,1,2,104,1,3,103,1,4,102,1,2,104,107,0,0,0,104,0,0,3,106,0,0,1,104,0,1,2,100,0,2,5,100,0,2,5,104,0,1,2,107,0,0,0,107,0,0,0,106,0,1,0,105,0,1,1,104,0,1,2,103,0,1,3,105,0,2,0,0,0,17,90,90,0,1,16,0,0,51,56,56,1,16,34,91,0,0,16,0,91,0,6,10,0,101,0,0,6,0,17,1,5,84,107,0,0,0,0,0,0,0,50,33,15,9,0,7,57,22,21,0,12,57,17,21,0,10,59,17,21,0,6,67,22,12,0,7,17,12,71,0,102,1,2,2,102,2,1,2,102,2,2,1,102,0,4,1,102,2,2,1,102,2,2,1,107,0,0,0,107,0,0,0,107,0,0,0,107,0,0,0,107,0,0,0,107,0,0,0,107,0,0,0,107,0,0,0,107,0,0,0,107,0,0,0,107,0,0,0,107,0,0,0,0,0,61,46,0,0,68,39,0,0,28,79,0,0,36,71,0,1,20,86,0,1,18,88,0,0,40,67,67,0,24,8,3,5,0,1,0,15,44,47,0,1,104,2,0,1,13,93,0,0,87,15,2,0,0,3,0,0,47,18,22,20,0,0,44,49,11,3,0,1,9,89,8,0,1,8,89,9,46,1,55,5,39,2,62,4,79,2,21,5,71,1,29,6,87,1,17,2,89,0,15,3,0,1,0,0,7,14,85,0,0,0,0,7,13,87,0,0,14,34,31,28,0,0,1,4,19,83,0,0,2,14,27,64,91,0,14,2,91,7,3,6,91,6,6,4,0,0,62,45,62,0,19,26,88,0,2,1,2,0,0,0,14,26,0,4,8,4,7,1,10,7,13,0,3,11,4,1,0,8,0,1,102,4,0,0,0,0,0,0,0,0,107,0,0,5,4,66,21,11,5,2,8,39,35,14,4,3.4999999999999996,2.4070973488953085,3.7499999999999996,2.527125567985025,16.884615384615383,3.854911612469888,2.5353535353535355,1.3799817457616361
IN,IND,India,6,2020-12-23,2020-12-21,100,0,0,0,0,10,100,13688193.943052266,92,4,1,95,3,4,93,4,1,95,6,2,92,3,7,90,4,8,88,4,3,93,4,0,96,4,1,95,4,0,96,4,4,92,4,3,93,4,3,93,4,5,91,99,0,0,1,96,0,2,2,99,0,0,1,98,0,1,1,93,0,2,5,92,0,4,4,97,0,1,2,100,0,0,0,99,0,0,1,100,0,0,0,96,0,2,2,97,0,1,2,97,0,1,2,95,0,2,3,0,0,4,96,96,0,1,3,0,0,28,72,72,0,6,22,94,0,2,4,0,94,0,5,1,0,95,0,1,4,0,6,2,1,91,100,0,0,0,0,0,0,0,49,29,10,12,0,13,48,14,25,0,19,48,16,17,0,14,61,13,12,0,12,63,13,12,0,19,13,10,58,0,99,0,1,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,5,22,73,0,1,61,38,0,7,12,81,0,6,22,72,0,5,13,82,0,7,10,83,0,1,21,78,79,0,16,3,1,1,0,0,0,8,47,45,0,0,98,2,0,1,12,87,0,0,74,17,2,0,0,7,0,0,62,10,17,11,0,1,42,47,9,1,0,0,2,97,1,0,0,5,92,3,78,0,20,2,39,0,57,4,88,0,11,1,78,0,19,3,87,0,11,2,90,1,8,1,0,1,0,1,5,12,81,0,1,1,0,11,12,75,0,1,11,38,25,25,0,2,1,4,22,71,0,1,3,11,21,64,86,3,9,2,86,9,3,2,86,7,2,5,0,1,25,74,26,0,11,63,89,1,1,0,0,0,1,1,7,64,0,4,4,0,1,1,3,4,2,0,1,7,0,0,1,8,0,4,95,1,0,0,0,0,0,0,0,0,0,100,0,5,6,58,22,9,5,4,12,29,33,15,2,4.2,4.163331998932265,3,1,16.604395604395606,3.711481048731298,2.6555555555555554,1.601692301041614
IN,IND,India,-99,2020-12-24,2020-12-24,2027,21,1683859.8254040882,4,159053.8953453121,222,1801,189186028.75814056,0,86,52,1889,82,184,1761,90,61,1876,93,105,1829,98,175,1754,84,179,1764,97,105,1825,93,63,1871,94,62,1871,92,50,1885,84,86,1857,85,203,1739,99,89,1839,92,188,1747,1975,13,11,28,1843,22,63,99,1966,11,26,24,1922,13,37,55,1852,14,64,97,1848,19,76,84,1922,13,40,52,1964,9,25,29,1965,12,20,30,1977,10,25,15,1941,12,37,37,1824,18,67,118,1938,10,36,43,1839,17,91,80,210,16,126,1675,1920,2,42,63,272,43,587,1125,1449,11,172,395,1855,0,26,128,18,1855,1,45,118,8,1986,1,21,13,6,540,31,83,1373,2027,0,0,0,0,0,454,36,625,402,253,257,823,63,591,282,268,823,145,604,245,210,823,131,671,217,185,823,133,652,243,176,823,150,288,199,567,0,1959,30,12,26,1959,28,15,25,1959,31,20,17,1959,31,12,25,1959,33,11,24,1959,35,11,22,2027,0,0,0,2027,0,0,0,2027,0,0,0,2027,0,0,0,2027,0,0,0,2027,0,0,0,2027,0,0,0,2027,0,0,0,2027,0,0,0,2027,0,0,0,2027,0,0,0,2027,0,0,0,984,42,444,557,984,49,597,397,984,63,320,660,984,65,312,666,984,57,250,736,984,59,215,769,1070,15,217,725,1810,2,130,39,20,26,1127,10,15,123,370,382,1127,29,812,59,1254,22,96,655,1254,8,488,145,45,20,14,53,1254,16,474,114,94,75,1279,19,289,285,100,55,1345,19,38,521,104,1538,34,54,309,92,1612,26,345,44,1463,31,486,47,1735,19,240,33,1735,16,229,47,1800,18,180,29,1831,16,162,18,1658,10,12,11,32,43,261,1658,12,10,17,36,47,247,1804,8,53,57,38,67,1804,9,28,33,51,102,1804,9,54,58,38,64,1929,9,70,19,1929,23,39,36,1929,25,40,33,1863,2,74,88,1939,2,65,21,2009,2,4,1,0,0,1,1,9,1954,1,5,7,3,9,0,3,8,6,0,5,4,2,0,5,15,2027,0,0,0,0,0,2027,0,0,0,0,0,0,0,0,2027,0,0,0,0,2027,0,0,0,0,0,0,3.1244532803180913,3.0847811834076904,2.4761904761904763,2.2708328929381327,0,0,0,0
IN,IND,India,1,2020-12-24,2020-12-24,462,2,396397.05500512,0,0,98,461,40286447.37981261,443,3,8,451,3,34,425,4,7,451,3,22,437,2,55,405,3,34,425,2,9,451,2,4,456,2,7,453,4,5,453,2,20,440,3,47,412,3,18,441,2,56,404,454,0,2,6,428,0,7,27,455,1,0,6,440,1,5,16,407,1,18,36,428,0,12,22,453,1,6,2,458,0,1,3,455,0,2,5,457,0,1,4,442,1,7,12,415,0,13,34,444,1,5,12,406,1,21,34,0,1,47,414,415,0,13,34,0,8,134,320,328,2,40,92,422,0,3,35,2,422,0,6,34,0,456,0,0,5,1,50,7,24,381,462,0,0,0,0,0,0,2,192,136,78,54,0,2,220,159,81,0,7,229,140,86,0,9,275,117,61,0,7,262,134,59,0,10,83,107,262,0,438,7,6,11,438,9,6,9,438,7,6,11,438,7,5,12,438,7,5,12,438,7,5,12,462,0,0,0,462,0,0,0,462,0,0,0,462,0,0,0,462,0,0,0,462,0,0,0,462,0,0,0,462,0,0,0,462,0,0,0,462,0,0,0,462,0,0,0,462,0,0,0,0,7,174,281,0,5,259,198,0,11,140,311,0,9,150,303,0,9,111,342,0,8,93,361,0,5,130,327,332,0,95,18,6,11,0,4,16,54,209,179,0,8,436,18,0,6,56,400,0,1,286,94,25,11,8,37,0,3,239,99,70,51,0,2,152,215,63,30,0,0,28,325,109,0,5,39,314,104,288,3,150,21,203,5,234,20,322,3,119,18,312,3,108,39,351,3,93,15,369,3,82,8,0,1,6,19,78,89,269,0,3,14,26,76,95,248,0,6,132,139,88,97,0,8,50,70,104,230,0,6,111,114,98,133,237,14,178,33,237,53,73,99,237,47,85,93,0,5,196,261,201,2,62,197,400,1,15,0,5,6,2,7,26,204,1,38,22,10,57,0,6,12,7,2,11,37,2,3,4,46,0,2,362,95,1,2,0,0,462,0,0,0,0,0,0,15,3,231,83,130,15,3,99,130,127,42,46,3.1798780487804876,3.2998825016830464,2.230769230769231,1.925747134047328,13.843601895734597,5.282444758346699,2.4543325526932085,1.6472052621134012
