ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3.0,V5d_3.1,V5d_4..99,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7.0,V5d_7.1,V5d_8..99,V5d_8.0,V5d_8.1,V5d_9..99,V5d_9.0,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
GT,GTM,Guatemala,-99,2021-02-07,2021-02-06,100,4,64946.77513585871,2,47333.279659330496,32,83,3150143.258123223,0,2,4,94,1,15,84,1,4,95,0,13,87,1,20,79,2,15,83,1,11,88,1,4,95,2,6,92,1,3,96,1,10,89,1,14,85,1,5,94,1,19,80,96,0,1,3,85,2,8,5,96,0,2,2,87,1,6,6,80,2,9,9,85,1,8,6,89,0,7,4,96,0,3,1,94,2,2,2,97,0,1,2,90,2,5,3,86,2,8,4,95,1,2,2,81,2,10,7,17,0,15,68,86,0,4,10,21,0,22,57,79,1,3,17,97,0,3,0,97,0,0,3,0,100,0,0,27,3,6,64,23,1,0,74,2,100,0,0,0,0,100,0,0,0,0,24,0,33,19,15,9,37,11,18,17,17,100,37,7,31,15,10,37,11,18,21,13,37,14,8,7,34,37,6,39,13,5,91,0,5,4,91,0,6,3,91,0,7,2,91,0,9,0,91,0,6,3,91,0,6,3,91,0,8,1,91,0,9,0,91,0,7,2,0,86,0,6,8,86,0,8,6,86,0,9,5,86,0,11,3,86,0,3,11,86,0,8,6,86,0,8,6,86,0,12,2,86,0,10,4,0,82,0,9,9,82,0,12,6,82,0,17,1,82,0,17,1,82,0,12,6,82,0,14,4,82,0,14,4,82,0,17,1,82,0,17,1,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,93,0,7,0,93,0,2,5,93,0,3,4,93,0,3,4,93,0,6,1,93,0,4,3,93,0,4,3,40,0,25,16,9,10,46,4,45,5,46,4,49,1,46,4,49,1,46,4,44,6,46,4,44,6,46,4,50,0,46,4,49,1,46,4,49,1,46,4,47,3,46,4,18,32,100,0,0,0,100,0,0,0,0,0,0,94,1,3,2,94,2,2,2,94,2,3,1,94,2,2,2,94,2,1,3,94,2,3,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,52,7,18,23,52,4,31,13,52,6,15,27,52,6,17,25,52,6,13,29,52,4,14,30,54,1,26,19,74,0,19,2,2,3,59,2,1,2,14,22,59,3,37,1,60,3,2,35,60,1,32,2,1,1,0,3,60,1,13,13,9,4,66,0,14,14,3,3,100,71,0,6,19,4,74,0,5,17,4,83,0,17,0,69,0,30,1,86,0,14,0,84,1,13,2,88,2,9,1,86,1,13,0,77,0,0,0,3,3,17,77,1,0,0,2,4,16,81,1,8,4,1,5,81,0,5,3,5,6,81,1,5,5,4,4,92,1,6,1,92,3,3,2,92,3,3,2,86,0,7,7,93,0,3,4,98,0,0,0,1,1,0,0,0,94,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.0588235294117645,2.268909449300822,2.5454545454545454,1.8090680674665818,0,0,0,0
GT,GTM,Guatemala,2,2021-02-07,2021-02-06,100,1,39839.942488993904,0,0,46,100,2555446.1345148496,95,0,4,96,0,11,89,0,1,99,0,11,89,0,24,76,0,7,93,0,12,88,0,6,94,0,7,93,0,1,99,0,9,91,0,19,81,0,3,97,0,18,82,96,0,2,2,89,3,5,3,99,0,0,1,89,1,7,3,76,1,8,15,93,0,4,3,88,1,6,5,94,0,2,4,93,0,3,4,99,0,1,0,91,0,8,1,81,0,11,8,97,0,2,1,82,1,9,8,0,0,14,86,86,0,7,7,0,2,25,73,75,0,4,21,96,1,3,0,96,0,1,3,0,99,0,1,6,0,16,78,0,0,0,99,1,100,0,0,0,0,100,0,0,0,0,0,0,51,31,10,8,0,7,46,28,19,100,0,7,54,23,16,0,5,45,29,21,0,6,11,17,66,0,4,68,20,8,92,0,5,3,92,0,7,1,92,0,8,0,92,0,8,0,92,0,4,4,92,0,7,1,92,0,8,0,92,0,7,1,92,0,7,1,0,90,0,4,6,90,0,9,1,90,0,8,2,90,0,8,2,90,0,6,4,90,0,2,8,90,0,6,4,90,0,9,1,90,0,10,0,0,69,0,11,20,69,0,23,8,69,0,29,2,69,0,29,2,69,0,13,18,69,0,14,17,69,0,23,8,69,0,31,0,69,0,31,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,96,0,4,0,96,0,1,3,96,0,2,2,96,0,3,1,96,0,4,0,96,0,4,0,96,0,3,1,0,0,35,27,20,18,0,6,84,10,0,6,93,1,0,6,94,0,0,6,93,1,0,6,91,3,0,6,93,1,0,6,88,6,0,6,94,0,0,6,81,13,0,6,27,67,59,1,0,40,5,1,20,74,0,0,0,84,3,3,10,84,6,6,4,84,4,8,4,84,6,6,4,84,4,5,7,84,5,5,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,4,41,55,0,5,63,32,0,8,35,57,0,6,54,40,0,8,24,68,0,6,16,78,0,0,61,39,39,0,40,11,6,4,0,1,2,10,38,49,0,1,98,1,0,1,13,86,0,0,82,8,2,3,1,4,0,0,23,30,25,22,0,0,35,43,16,6,100,0,1,19,75,5,0,1,23,57,19,59,1,39,1,37,3,56,4,65,2,31,2,46,2,34,18,76,1,18,5,84,2,14,0,0,1,2,4,14,22,57,0,1,0,8,7,27,57,0,1,43,31,13,12,0,0,20,25,26,29,0,0,32,32,20,16,36,4,52,8,36,15,31,18,36,15,35,14,0,0,61,39,61,0,14,25,86,0,3,0,4,3,1,0,3,25,1,5,7,4,8,3,5,7,3,0,4,6,2,4,4,12,0,1,55,44,0,0,0,0,0,100,0,0,0,0,0,4,1,48,34,13,4,0,30,31,20,8,7,2.8653846153846154,1.9706557697619154,3.4615384615384617,2.1061570302086774,12.467391304347826,5.921558836488031,2.7311827956989245,1.7012769177900295
GT,GTM,Guatemala,-99,2021-02-08,2021-02-07,100,3,45947.93290912581,0,0,17,84,3420694.7853657217,0,3,3,94,2,14,84,2,4,94,2,8,90,1,21,78,2,12,86,2,11,87,2,7,91,3,5,92,1,4,95,2,10,88,2,16,82,2,6,92,2,22,76,97,0,2,1,86,0,8,6,96,1,2,1,92,0,5,3,79,2,13,6,88,0,10,2,89,0,8,3,93,1,5,1,95,0,4,1,96,1,3,0,90,0,6,4,84,0,11,5,94,0,4,2,78,0,15,7,16,0,7,77,93,0,3,4,20,3,16,61,86,0,3,11,97,0,3,0,97,0,0,3,0,100,0,0,30,1,12,57,28,2,0,67,3,100,0,0,0,0,100,0,0,0,0,29,1,37,23,5,5,37,12,28,16,7,100,37,8,35,14,6,37,10,25,20,8,37,14,6,11,32,37,9,40,9,5,96,0,3,1,96,0,3,1,96,0,3,1,96,0,4,0,96,0,3,1,96,0,2,2,96,0,4,0,96,0,4,0,96,0,4,0,0,95,0,5,0,95,0,4,1,95,0,4,1,95,0,5,0,95,0,3,2,95,0,4,1,95,0,5,0,95,0,5,0,95,0,5,0,0,80,0,7,13,80,0,12,8,80,0,18,2,80,0,19,1,80,0,11,9,80,0,12,8,80,0,16,4,80,0,19,1,80,0,19,1,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,96,0,4,0,96,0,1,3,96,0,3,1,96,0,0,4,96,0,4,0,96,0,3,1,96,0,4,0,40,0,21,17,11,11,44,1,49,6,44,1,54,1,44,1,55,0,44,1,51,4,44,1,49,6,44,1,55,0,44,1,55,0,44,1,54,1,44,1,53,2,44,1,17,38,100,0,0,0,100,0,0,0,0,0,0,90,6,1,3,90,5,3,2,90,4,2,4,90,4,2,4,90,6,3,1,90,5,2,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,48,9,25,18,48,9,34,9,48,10,16,26,48,12,20,20,48,10,12,30,48,8,17,27,51,1,26,22,74,1,14,7,3,1,53,0,1,1,18,27,53,2,45,0,55,3,1,41,55,0,37,3,2,1,0,2,55,1,13,10,14,7,58,1,14,17,7,3,100,64,0,4,30,2,66,0,5,25,4,77,2,20,1,67,2,31,0,85,2,13,0,82,1,14,3,90,0,10,0,83,2,15,0,71,0,0,1,7,4,17,71,1,0,2,3,8,15,75,1,10,9,1,4,75,0,2,9,7,7,75,1,6,12,3,3,86,2,9,3,86,4,6,4,86,5,5,4,86,0,8,6,94,0,3,3,97,0,0,0,0,2,0,0,1,90,0,2,0,1,1,0,0,0,0,0,1,1,1,0,0,3,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3,2.206052281036573,3,2.8284271247461903,0,0,0,0
GT,GTM,Guatemala,1,2021-02-08,2021-02-06,100,0,0,0,0,33,100,1962277.4865971294,93,0,2,98,0,4,96,0,3,97,0,14,86,0,17,83,0,12,88,0,10,90,0,4,96,0,6,94,0,4,96,0,16,84,1,21,78,0,2,98,0,18,82,98,0,1,1,96,0,4,0,97,0,0,3,86,0,8,6,83,0,8,9,88,0,5,7,90,0,10,0,96,0,0,4,94,0,4,2,96,0,4,0,84,0,7,9,79,0,11,10,98,0,1,1,82,0,10,8,0,0,14,86,86,0,5,9,0,0,33,67,67,0,14,19,86,1,13,0,86,0,6,7,1,94,3,3,14,0,14,72,0,0,0,97,3,100,0,0,0,0,100,0,0,0,0,0,0,45,36,13,6,0,4,41,37,18,100,0,3,57,28,12,0,4,35,41,20,0,4,9,23,64,0,2,68,25,5,94,0,2,4,94,0,5,1,94,0,6,0,94,0,6,0,94,0,5,1,94,0,5,1,94,0,5,1,94,0,6,0,94,0,6,0,0,87,0,4,9,87,0,7,6,87,0,13,0,87,0,11,2,87,0,4,9,87,0,7,6,87,0,11,2,87,0,13,0,87,0,12,1,0,64,0,12,24,64,0,23,13,64,0,33,3,64,0,30,6,64,0,14,22,64,0,18,18,64,0,25,11,64,0,35,1,64,0,34,2,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,97,0,1,2,97,0,0,3,97,0,0,3,97,0,1,2,97,0,1,2,97,0,2,1,97,0,2,1,0,0,33,30,24,13,0,3,90,7,0,3,94,3,0,3,97,0,0,3,96,1,0,3,93,4,0,3,97,0,0,3,94,3,0,3,92,5,0,3,87,10,0,3,26,71,52,0,2,46,5,0,15,80,0,0,0,86,4,5,5,86,3,5,6,86,4,7,3,86,3,5,6,86,4,4,6,86,5,3,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,4,39,57,0,3,66,31,0,7,33,60,0,6,51,43,0,9,18,73,0,6,23,71,0,0,54,46,46,0,38,10,3,3,0,1,1,13,38,47,0,0,99,1,0,0,14,86,0,0,84,11,1,3,0,1,0,0,26,28,25,21,0,0,27,54,18,1,100,0,0,13,75,12,0,0,14,66,20,61,0,39,0,34,0,65,1,67,0,33,0,49,1,36,14,82,0,18,0,77,0,23,0,0,0,1,4,15,36,44,0,0,8,8,22,29,33,0,1,51,31,8,9,0,0,18,31,28,23,0,0,33,31,26,10,36,7,49,8,36,16,27,21,36,15,32,17,0,0,46,54,46,0,10,44,90,0,2,1,1,2,1,1,2,44,0,5,5,2,1,4,1,7,2,0,5,0,1,1,4,18,0,2,51,45,0,2,0,0,100,0,0,0,0,0,0,3,2,51,33,11,3,2,12,23,33,17,10,2.574074074074074,1.7112485991212412,2.4615384615384617,1.9839096340048947,11.37037037037037,5.247486170645056,2.902173913043478,1.9275890687004662
GT,GTM,Guatemala,2,2021-02-08,2021-02-07,100,0,0,0,0,42,100,2759010.590273503,94,0,1,99,0,10,90,0,0,100,0,10,90,0,28,72,0,12,88,0,11,89,0,4,96,1,7,92,0,0,100,0,12,88,0,23,77,0,5,95,0,26,74,99,0,1,0,90,1,6,3,100,0,0,0,90,1,4,5,72,2,7,19,88,0,7,5,89,1,5,5,96,0,2,2,93,1,2,4,100,0,0,0,88,0,7,5,77,2,12,9,95,0,3,2,74,1,13,12,0,0,18,82,82,0,4,14,0,2,26,72,74,1,3,22,97,0,3,0,97,0,2,1,0,98,1,1,6,1,15,78,0,0,1,98,1,99,0,0,1,0,100,0,0,0,0,1,0,55,32,9,3,1,8,52,26,13,100,1,7,56,28,8,1,7,44,33,15,1,8,11,19,61,1,2,73,19,5,97,0,2,1,97,0,1,2,97,0,3,0,97,0,3,0,97,0,2,1,97,0,2,1,97,0,2,1,97,0,3,0,97,0,2,1,0,91,0,3,6,91,0,8,1,91,0,8,1,91,0,7,2,91,0,4,5,91,0,3,6,91,0,7,2,91,0,8,1,91,0,9,0,0,68,0,9,23,68,0,22,10,68,0,29,3,68,0,30,2,68,0,16,16,68,0,20,12,68,0,23,9,68,0,32,0,68,0,31,1,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,96,0,4,0,96,0,1,3,96,0,1,3,96,0,3,1,96,0,4,0,96,0,4,0,96,0,4,0,0,0,35,30,16,19,0,6,81,13,0,6,92,2,0,6,94,0,0,6,93,1,0,6,92,2,0,6,92,2,0,6,88,6,0,6,92,2,0,6,80,14,0,6,32,62,47,1,0,52,6,0,11,83,0,0,0,85,3,3,9,85,3,7,5,85,2,7,6,85,3,5,7,85,2,2,11,85,2,5,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,3,39,58,0,4,63,33,0,7,34,59,0,4,55,41,0,6,26,68,0,7,22,71,0,0,65,35,35,0,41,8,9,7,0,3,2,7,33,55,0,2,98,0,0,3,7,90,0,0,80,9,2,4,0,5,0,1,22,39,24,14,0,1,31,45,19,4,100,0,0,22,71,7,0,0,17,66,17,61,1,36,2,37,2,60,1,66,1,31,2,45,3,35,17,74,0,22,4,78,1,21,0,0,1,1,5,10,25,58,0,1,2,4,12,29,52,0,2,46,33,10,9,0,0,20,28,28,24,0,0,32,38,19,11,30,6,57,7,30,22,27,21,30,16,33,21,0,0,58,42,58,0,10,32,90,0,2,0,1,3,0,0,4,32,1,7,7,5,6,1,3,5,1,0,4,3,2,3,3,17,0,2,41,57,0,0,0,0,0,100,0,0,0,0,0,4,3,57,22,14,4,0,18,35,21,17,5,2.6785714285714284,1.5966686097467593,2.7142857142857144,1.8156825980064073,13.047058823529412,5.569700945962088,2.89010989010989,1.6563047857642454
GT,GTM,Guatemala,3,2021-02-08,2021-02-06,100,0,0,0,0,19,100,2310677.2166286097,95,0,1,99,0,8,92,0,2,98,0,10,90,0,19,81,0,13,87,0,7,93,0,2,98,0,5,95,0,0,100,0,3,97,0,18,82,0,3,97,0,18,82,99,0,0,1,92,0,2,6,98,0,1,1,90,0,4,6,81,0,6,13,87,0,7,6,93,0,3,4,98,0,1,1,95,0,3,2,100,0,0,0,97,0,2,1,82,0,8,10,97,0,3,0,82,0,15,3,0,0,10,90,90,0,1,9,0,0,39,61,61,0,7,32,93,0,7,0,93,0,2,5,0,98,0,2,7,1,12,80,0,0,0,99,1,100,0,0,0,0,100,0,0,0,0,0,1,49,30,12,8,0,7,46,26,21,100,0,5,52,26,17,0,4,45,30,21,0,8,9,19,64,0,3,76,13,8,92,0,2,6,92,0,6,2,92,0,7,1,92,0,7,1,92,0,6,2,92,0,7,1,92,0,8,0,92,0,6,2,92,0,7,1,0,88,0,5,7,88,0,6,6,88,0,12,0,88,0,12,0,88,0,2,10,88,0,7,5,88,0,9,3,88,0,12,0,88,0,12,0,0,70,0,12,18,70,0,21,9,70,0,29,1,70,0,30,0,70,0,16,14,70,0,15,15,70,0,21,9,70,0,30,0,70,0,28,2,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,98,0,1,1,98,0,0,2,98,0,1,1,98,0,1,1,98,0,1,1,98,0,1,1,98,0,1,1,0,0,37,23,31,9,0,6,89,5,0,6,93,1,0,6,93,1,0,6,86,8,0,6,85,9,0,6,92,2,0,6,91,3,0,6,92,2,0,6,76,18,0,6,35,59,55,0,1,44,3,0,21,76,0,0,0,88,5,2,5,88,6,0,6,88,4,2,6,88,4,2,6,88,6,0,6,88,4,3,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,3,39,58,0,5,72,23,0,4,36,60,0,4,49,47,0,5,14,81,0,6,13,81,0,0,59,41,41,0,35,13,6,5,0,0,0,5,26,69,0,0,100,0,0,0,16,84,0,0,86,10,1,0,1,2,0,1,20,26,24,29,0,0,38,48,11,3,100,0,0,17,82,1,0,0,18,72,10,61,0,38,1,28,0,71,1,64,0,35,1,51,0,28,21,86,0,11,3,87,0,11,2,0,0,1,5,17,17,60,0,0,3,2,8,18,69,0,0,42,40,12,6,0,0,17,25,23,35,0,0,33,24,23,20,43,8,44,5,43,14,26,17,43,13,33,11,0,0,57,43,57,0,18,25,82,1,7,1,2,1,0,2,4,25,0,2,8,0,4,0,5,11,3,0,8,9,5,2,4,14,0,0,55,43,1,1,0,0,0,0,100,0,0,0,0,2,2,58,31,7,2,2,21,28,33,12,2,2.375,1.5928697506554612,1.9,0.7378647873726218,14.32183908045977,4.973170466154534,3.25531914893617,1.5164770308912605
