"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_infected","p_infected_low","p_infected_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_recent","p_recent_low","p_recent_high","p_daily","p_daily_low","p_daily_high","p_active","p_active_low","p_active_high"
"2022/07/01","CLVS",1815902,15,446,15,446,0.336322869955157,0.292476132090389,0.380169607819925,0.00721153846153846,0,0.0153425344774962,0.0112107623318386,0.00143951289682157,0.0209820117668556,0.00160153747597694,0,0.00531262473655848,0.00896860986547085,0.000219035367447547,0.0177181843634942
"2022/07/02","CLVS",1815902,29,731,29,731,0.299589603283174,0.266382647529718,0.332796559036629,0.00587371512481645,0.000134509920409944,0.0116129203292229,0.0136798905608755,0.00525935609214563,0.0221004250296054,0.00195427008012507,0,0.00515579520554833,0.00957592339261286,0.00251615702947983,0.0166356897557459
"2022/07/03","CLVS",1815902,29,731,29,731,0.299589603283174,0.266382647529718,0.332796559036629,0.00587371512481645,0.000134509920409944,0.0116129203292229,0.0136798905608755,0.00525935609214563,0.0221004250296054,0.00195427008012507,0,0.00515579520554833,0.00957592339261286,0.00251615702947983,0.0166356897557459
"2022/07/04","CLVS",1815902,29,731,29,731,0.299589603283174,0.266382647529718,0.332796559036629,0.00587371512481645,0.000134509920409944,0.0116129203292229,0.0136798905608755,0.00525935609214563,0.0221004250296054,0.00195427008012507,0,0.00515579520554833,0.00957592339261286,0.00251615702947983,0.0166356897557459
"2022/07/05","CLVS",1815902,29,731,29,731,0.299589603283174,0.266382647529718,0.332796559036629,0.00587371512481645,0.000134509920409944,0.0116129203292229,0.0136798905608755,0.00525935609214563,0.0221004250296054,0.00195427008012507,0,0.00515579520554833,0.00957592339261286,0.00251615702947983,0.0166356897557459
"2022/07/06","CLVS",1815902,29,731,29,731,0.299589603283174,0.266382647529718,0.332796559036629,0.00587371512481645,0.000134509920409944,0.0116129203292229,0.0136798905608755,0.00525935609214563,0.0221004250296054,0.00195427008012507,0,0.00515579520554833,0.00957592339261286,0.00251615702947983,0.0166356897557459
"2022/07/07","CLVS",1815902,29,731,29,731,0.299589603283174,0.266382647529718,0.332796559036629,0.00587371512481645,0.000134509920409944,0.0116129203292229,0.0136798905608755,0.00525935609214563,0.0221004250296054,0.00195427008012507,0,0.00515579520554833,0.00957592339261286,0.00251615702947983,0.0166356897557459
"2022/07/08","CLVS",1815902,29,731,29,731,0.299589603283174,0.266382647529718,0.332796559036629,0.00587371512481645,0.000134509920409944,0.0116129203292229,0.0136798905608755,0.00525935609214563,0.0221004250296054,0.00195427008012507,0,0.00515579520554833,0.00957592339261286,0.00251615702947983,0.0166356897557459
"2022/07/09","CLVS",1815902,29,731,29,731,0.299589603283174,0.266382647529718,0.332796559036629,0.00587371512481645,0.000134509920409944,0.0116129203292229,0.0136798905608755,0.00525935609214563,0.0221004250296054,0.00195427008012507,0,0.00515579520554833,0.00957592339261286,0.00251615702947983,0.0166356897557459
"2022/07/10","CLVS",1815902,29,731,29,731,0.299589603283174,0.266382647529718,0.332796559036629,0.00587371512481645,0.000134509920409944,0.0116129203292229,0.0136798905608755,0.00525935609214563,0.0221004250296054,0.00195427008012507,0,0.00515579520554833,0.00957592339261286,0.00251615702947983,0.0166356897557459
