"Timestamp","Country","ISO.3166.1.a2","Region","ISO.3166.2","Language","Reach","Cases","Visibility","Recovered","Fatalities","RecentCases","RecentCases14","PositiveTest14Days","PositiveTest07Days","LongCovid","StillSick","Tested","Positive","Hospital","Severe","ICU","Vaccinated","RecentVaccinated","VaccineSideEffects","RefuseVaccine","ContactsDoctors","Surveyfirst","Surveyknown","Surveyforward","Dataset","Cookie","Campaign"
"2022-08-22","Romania","RO","Prahova","ROPH","en",25,10,20,,2,0,,,,,0,,,2,,,23,,,,,,,,"limesurvey-43838","qauzpmn4pvfnkf9711",20220822
"2022-10-31","Romania","RO","Caraș-Severin","ROCS","en",50,8,30,,0,0,,,,,0,,,1,,,10,,,,,,,,"limesurvey-72245","vz7q78n4vqk1widj6j",20221031
"2022-12-05","Romania","RO","Caraș-Severin","ROCS","en",50,10,30,,0,0,,,,,0,,,1,,,5,,,,,,,,"limesurvey-84929","nz03zpvvfg6w05s2um",20221205
"2022-12-12","Romania","RO","Brăila","ROBR","en",10,8,10,,,2,,,,,2,,,,,,6,,,,,,,,"limesurvey-86711","eqto4yllbyffwj12x7",20221212
"2023-01-30","Romania","RO","Caraș-Severin","ROCS","en",50,20,25,,0,0,,,,,0,,,0,,,7,,,,,,,,"limesurvey-102909","4zv70z3m13q3m2z8fh",20230130
"2023-02-13","Romania","RO","București","ROB","en",7,7,7,,,0,,,,,0,,,,,,4,,,,,,,,"limesurvey-105929","w7zxmqisfsskb1rrsi",20230213
"2023-03-27","Romania","RO","București","ROB","en",7,3,7,,,0,,,,,0,,,,,,7,,,,,,,,"limesurvey-112500","w7zxmqisfsskb1rrsi",20230327
"2023-04-24","Romania","RO","Brașov","ROBV","en",6,3,6,,,0,,,,,0,,,,,,6,,,,,,,,"limesurvey-114102","w7zxmqisfsskb1rrsi",20230424
"2023-06-19","Romania","RO","Ilfov","ROIF","en",5,2,5,,,0,,,,,0,,,,,,5,,,,,,,,"limesurvey-117503","w7zxmqisfsskb1rrsi",20230619
"2023-09-18","Romania","RO","Brașov","ROBV","en",7,1,7,,0,,,,,,0,,,0,,,1,,,,,,,,"limesurvey-124104","qwerhz4nyu66frtehi",20230918
"2023-12-04","Romania","RO","Argeș","ROAG","en",2,2,6,,1,0,,,,,0,,,1,,,0,,,,,,,,"limesurvey-129862","r1du713wcyelkn481i",20231204
"2023-12-04","Romania","RO","Argeș","ROAG","en",2,2,6,,1,0,,,,,0,,,1,,,0,,,,,,,,"limesurvey-129865","r1du713wcyelkn481i",20231204
"2023-12-04","Romania","RO","Argeș","ROAG","en",2,2,6,,1,0,,,,,0,,,1,,,0,,,,,,,,"limesurvey-129864","r1du713wcyelkn481i",20231204
