"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"BR",2021-04-03,204453710,0.0508744038155803,0.0294117647058824,0.00874403815580286,1258,9,0.0904964065513618,12167,0.120299211005311,0.0164083614809982,12167,0.0867835961646494,0.111782532610921,0.111782532610921,"BRAC",803513,0.0657142857142857,0.0657142857142857,0,0,0,0,350,1,0.0657142857142857,0.0657142857142857,0,0,0,0
"BR",2021-04-03,204453710,0.0508744038155803,0.0294117647058824,0.00874403815580286,1258,9,0.0904964065513618,12167,0.120299211005311,0.0164083614809982,12167,0.0867835961646494,0.111782532610921,0.111782532610921,"BRAL",3340932,0.25,0.25,0.01,0.01,0.015,0.015,200,1,0.25,0.25,0.01,0.01,0.015,0.015
"BR",2021-04-03,204453710,0.0508744038155803,0.0294117647058824,0.00874403815580286,1258,9,0.0904964065513618,12167,0.120299211005311,0.0164083614809982,12167,0.0867835961646494,0.111782532610921,0.111782532610921,"BRAM",3938336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR",2021-04-03,204453710,0.0508744038155803,0.0294117647058824,0.00874403815580286,1258,9,0.0904964065513618,12167,0.120299211005311,0.0164083614809982,12167,0.0867835961646494,0.111782532610921,0.111782532610921,"BRAP",766679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR",2021-04-03,204453710,0.0508744038155803,0.0294117647058824,0.00874403815580286,1258,9,0.0904964065513618,12167,0.120299211005311,0.0164083614809982,12167,0.0867835961646494,0.111782532610921,0.111782532610921,"BRBA",15203934,0.0438448566610455,0.107175697865353,0.00843170320404722,0.103809523809524,0.00505902192242833,0.0533333333333333,593,7,0.0438448566610455,0.107175697865353,0.00843170320404722,0.103809523809524,0.00505902192242833,0.0533333333333333
"BR",2021-04-03,204453710,0.0508744038155803,0.0294117647058824,0.00874403815580286,1258,9,0.0904964065513618,12167,0.120299211005311,0.0164083614809982,12167,0.0867835961646494,0.111782532610921,0.111782532610921,"BRCE",8904459,0,0,0,0,0,0,12,1,0,0,0,0,0,0
"BR",2021-04-03,204453710,0.0508744038155803,0.0294117647058824,0.00874403815580286,1258,9,0.0904964065513618,12167,0.120299211005311,0.0164083614809982,12167,0.0867835961646494,0.111782532610921,0.111782532610921,"BRDF",2914830,0.141935483870968,0.138299319727891,0.000921658986175115,0.00952380952380952,0.000921658986175115,0.00952380952380952,1085,7,0.141935483870968,0.138299319727891,0.000921658986175115,0.00952380952380952,0.000921658986175115,0.00952380952380952
"BR",2021-04-03,204453710,0.0508744038155803,0.0294117647058824,0.00874403815580286,1258,9,0.0904964065513618,12167,0.120299211005311,0.0164083614809982,12167,0.0867835961646494,0.111782532610921,0.111782532610921,"BRES",3929911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR",2021-04-03,204453710,0.0508744038155803,0.0294117647058824,0.00874403815580286,1258,9,0.0904964065513618,12167,0.120299211005311,0.0164083614809982,12167,0.0867835961646494,0.111782532610921,0.111782532610921,"BRFN",3061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR",2021-04-03,204453710,0.0508744038155803,0.0294117647058824,0.00874403815580286,1258,9,0.0904964065513618,12167,0.120299211005311,0.0164083614809982,12167,0.0867835961646494,0.111782532610921,0.111782532610921,"BRGO",6610681,0.183333333333333,0.183333333333333,0.336666666666667,0.336666666666667,0.07,0.07,300,1,0.183333333333333,0.183333333333333,0.336666666666667,0.336666666666667,0.07,0.07
"BR",2021-04-03,204453710,0.0508744038155803,0.0294117647058824,0.00874403815580286,1258,9,0.0904964065513618,12167,0.120299211005311,0.0164083614809982,12167,0.0867835961646494,0.111782532610921,0.111782532610921,"BRMA",6904241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR",2021-04-03,204453710,0.0508744038155803,0.0294117647058824,0.00874403815580286,1258,9,0.0904964065513618,12167,0.120299211005311,0.0164083614809982,12167,0.0867835961646494,0.111782532610921,0.111782532610921,"BRMG",20869101,0.140088105726872,0.157899659863946,0.891629955947137,1.0360119047619,0.0475770925110132,0.0731462585034014,1135,14,0.140088105726872,0.157899659863946,0.891629955947137,1.0360119047619,0.0475770925110132,0.0731462585034014
"BR",2021-04-03,204453710,0.0508744038155803,0.0294117647058824,0.00874403815580286,1258,9,0.0904964065513618,12167,0.120299211005311,0.0164083614809982,12167,0.0867835961646494,0.111782532610921,0.111782532610921,"BRMS",2651235,0.1,0.1,0,0,0,0,50,1,0.1,0.1,0,0,0,0
