"date","region","population","sample_size","reach","p_cases","p_cases_error"
"2020/04/13","FRARA",7773595,0,0,NA,NA
"2020/04/14","FRARA",7773595,0,0,NA,NA
"2020/04/15","FRARA",7773595,0,0,NA,NA
"2020/04/16","FRARA",7773595,0,0,NA,NA
"2020/04/17","FRARA",7773595,0,0,NA,NA
"2020/04/18","FRARA",7773595,0,0,NA,NA
"2020/04/19","FRARA",7773595,0,0,NA,NA
"2020/04/20","FRARA",7773595,0,0,NA,NA
"2020/04/21","FRARA",7773595,0,0,NA,NA
"2020/04/22","FRARA",7773595,0,0,NA,NA
"2020/04/23","FRARA",7773595,0,0,NA,NA
"2020/04/24","FRARA",7773595,0,0,NA,NA
"2020/04/25","FRARA",7773595,0,0,NA,NA
"2020/04/26","FRARA",7773595,0,0,NA,NA
"2020/04/27","FRARA",7773595,0,0,NA,NA
"2020/04/13","FRHDF",6069298,0,0,NA,NA
"2020/04/14","FRHDF",6069298,0,0,NA,NA
"2020/04/15","FRHDF",6069298,0,0,NA,NA
"2020/04/16","FRHDF",6069298,0,0,NA,NA
"2020/04/17","FRHDF",6069298,0,0,NA,NA
"2020/04/18","FRHDF",6069298,0,0,NA,NA
"2020/04/19","FRHDF",6069298,0,0,NA,NA
"2020/04/20","FRHDF",6069298,0,0,NA,NA
"2020/04/21","FRHDF",6069298,0,0,NA,NA
"2020/04/22","FRHDF",6069298,0,0,NA,NA
"2020/04/23","FRHDF",6069298,0,0,NA,NA
"2020/04/24","FRHDF",6069298,0,0,NA,NA
"2020/04/25","FRHDF",6069298,0,0,NA,NA
"2020/04/26","FRHDF",6069298,0,0,NA,NA
"2020/04/27","FRHDF",6069298,0,0,NA,NA
"2020/04/13","FRPAC",4984058,0,0,NA,NA
"2020/04/14","FRPAC",4984058,0,0,NA,NA
"2020/04/15","FRPAC",4984058,0,0,NA,NA
"2020/04/16","FRPAC",4984058,0,0,NA,NA
"2020/04/17","FRPAC",4984058,0,0,NA,NA
