"Timestamp","Country","ISO.3166.1.a2","Region","ISO.3166.2","Language","Reach","Cases","Visibility","Recovered","Fatalities","RecentCases","RecentCases14","PositiveTest14Days","PositiveTest07Days","LongCovid","StillSick","Tested","Positive","Hospital","Severe","ICU","Vaccinated","RecentVaccinated","VaccineSideEffects","RefuseVaccine","ContactsDoctors","Surveyfirst","Surveyknown","Surveyforward","Dataset","Cookie","Campaign"
"2024-01-01","United States","US","Texas","USTX","en",25,25,15,,0,0,,,,,0,,,0,,,25,,,,,,,,"limesurvey-132416","rzry9dilj4x0cphjx4",20240101
"2024-01-01","United States","US","Florida","USFL","en",20,0,15,,0,0,,,,,0,,,9000,,,13,,,,,,,,"limesurvey-132294","shjw2nru3ru6mgm508",20240101
"2024-01-01","United States","US","New York","USNY","en",20,3,3,,0,0,,,,,0,,,0,,,15,,,,,,,,"limesurvey-132397","x6yjwhlor80mp4riuq",20240101
"2024-01-01","United States","US","Arizona","USAZ","en",15,0,0,,0,0,,,,,0,,,0,,,7,,,,,,,,"limesurvey-132335","flifhgt5nj39aq0tf4",20240101
"2024-01-01","United States","US","Ohio","USOH","en",15,10,10,,0,1,,,,,0,,,0,,,5,,,,,,,,"limesurvey-132353","06d1dlvcayr64gci84",20240101
"2024-01-01","United States","US","Arizona","USAZ","en",15,0,0,,0,0,,,,,0,,,0,,,7,,,,,,,,"limesurvey-132334","flifhgt5nj39aq0tf4",20240101
"2024-01-01","United States","US","Illinois","USIL","en",60,16,5,,1,0,,,,,0,,,3,,,10,,,,,,,,"limesurvey-132326","ji3zoxfppy06zclbom",20240101
"2024-01-01","United States","US","Utah","USUT","en",20,3,10,,0,1,,,,,1,,,0,,,15,,,,,,,,"limesurvey-132434","prfzejnvykajkhsxk0",20240101
"2024-01-01","United States","US","New Jersey","USNJ","en",4,10,7,,1,0,,,,,0,,,0,,,10,,,,,,,,"limesurvey-132319","0xda8d93grileyn1qp",20240101
"2024-01-01","United States","US","California","USCA","en",20,20,10,,0,0,,,,,0,,,0,,,15,,,,,,,,"limesurvey-132373","t1asttgkrou3ccf0vx",20240101
"2024-01-01","United States","US","Wisconsin","USWI","en",100,75,100,,0,7,,,,,50,,,3,,,10,,,,,,,,"limesurvey-132405","nzy2qc2y3lgk2tsn8j",20240101
"2024-01-01","United States","US","Ohio","USOH","en",21,17,16,,0,0,,,,,0,,,2,,,21,,,,,,,,"limesurvey-132394","at9us4261rdpohylws",20240101
"2024-01-01","United States","US","Kentucky","USKY","en",3,2,3,,0,0,,,,,0,,,0,,,2,,,,,,,,"limesurvey-132398","qv6mnmj08k6o66mab3",20240101
"2024-01-01","United States","US","Oregon","USOR","en",20,5,10,,0,1,,,,,1,,,0,,,220,,,,,,,,"limesurvey-132383","lnq5257p3uz7amixq0",20240101
"2024-01-01","United States","US","New York","USNY","en",20,2,10,,3,1,,,,,1,,,3,,,20,,,,,,,,"limesurvey-132387","529pehop50qgceculy",20240101
"2024-01-01","United States","US","Wisconsin","USWI","en",100,75,100,,0,7,,,,,50,,,3,,,10,,,,,,,,"limesurvey-132406","nzy2qc2y3lgk2tsn8j",20240101
"2024-01-01","United States","US","Texas","USTX","en",15,15,1,,,0,,,,,0,,,,,,5,,,,,,,,"limesurvey-132362","q55gx3u3v3elv2l5jz",20240101
"2024-01-01","United States","US","Oklahoma","USOK","en",300,100,30,,0,0,,,,,0,,,0,,,50,,,,,,,,"limesurvey-132419","gbc6m8p8332bv64qfx",20240101
"2024-01-01","United States","US","Tennessee","USTN","en",50,11,4,,1,2,,,,,2,,,1,,,10,,,,,,,,"limesurvey-132367","lhvf11uohbbu2g3j9x",20240101
"2024-01-01","United States","US","Minnesota","USMN","en",50,40,5,,1,1,,,,,4,,,1,,,20,,,,,,,,"limesurvey-132302","hteecstthblw5p48wd",20240101
