"Timestamp","Country","ISO.3166.1.a2","Region","ISO.3166.2","Language","Reach","Cases","Visibility","Recovered","Fatalities","RecentCases","RecentCases14","PositiveTest14Days","PositiveTest07Days","LongCovid","StillSick","Tested","Positive","Hospital","Severe","ICU","Vaccinated","RecentVaccinated","VaccineSideEffects","RefuseVaccine","ContactsDoctors","Surveyfirst","Surveyknown","Surveyforward","Dataset","Cookie","Campaign"
"2024-03-04","Turkey","TR","Eskişehir","TR26","en",11,1,9,,0,0,,,,,0,,,1,,,11,,,,,,,,"limesurvey-136380","f5sn9jbj686n095ol7",20240304
"2024-03-04","Turkey","TR","İstanbul","TR34","en",6,6,4,,0,0,,,,,3,,,3,,,15,,,,,,,,"limesurvey-136440","f4297njyo2no4idwl5",20240304
"2024-04-29","Turkey","TR","Muğla","TR48","en",30,0,0,,0,0,,,,,0,,,0,,,0,,,,,,,,"limesurvey-140272","f4297njyo2no4idwl5",20240429
"2024-04-29","Turkey","TR","Muğla","TR48","en",30,0,0,,0,0,,,,,0,,,0,,,0,,,,,,,,"limesurvey-140269","f4297njyo2no4idwl5",20240429
"2024-06-03","Turkey","TR","İstanbul","TR34","en",50,15,20,,0,0,,,,,0,,,2,,,30,,,,,,,,"limesurvey-143040","8uytvgcmpygz3l9fj6",20240603
"2024-07-08","Turkey","TR","Hatay","TR31","en",37,18,9,,3,0,,,,,0,,,6,,,31,,,,,,,,"limesurvey-145717","juvdvuuyxn8tchliuj",20240708
"2024-09-02","Turkey","TR","","","en",50,45,20,,2,0,,,,,0,,,10,,,30,,,,,,,,"limesurvey-149930","ltmfif56v7902711f6",20240902
"2024-09-16","Turkey","TR","Edirne","TR22","en",50,15,50,,0,0,,,,,0,,,0,,,48,,,,,,,,"limesurvey-151484","37bbgacj1xkav1d7p2",20240916
"2024-10-07","Turkey","TR","","","en",30,25,10,,2,4,,,,,0,,,5,,,15,,,,,,,,"limesurvey-152790","ltmfif56v7902711f6",20241007
"2024-11-04","Turkey","TR","","","en",30,25,10,,3,2,,,,,0,,,5,,,10,,,,,,,,"limesurvey-154787","lyzj7ccs7c3dyhzsqx",20241104
"2024-11-11","Turkey","TR","İstanbul","TR34","en",50,35,50,,0,0,,,,,0,,,0,,,50,,,,,,,,"limesurvey-155345","7nywx7y6bj4o9llwtg",20241111
"2024-11-11","Turkey","TR","Bursa","TR16","en",5,5,3,,0,0,,,,,0,,,1,,,5,,,,,,,,"limesurvey-155352","7nywx7y6bj4o9llwtg",
"2024-11-11","Turkey","TR","İstanbul","TR34","en",16,12,16,,1,0,,,,,0,,,2,,,11,,,,,,,,"limesurvey-155498","kysit3jo2bt04iycf0",20241111
"2024-12-16","Turkey","TR","","","en",20,15,10,,3,3,,,,,3,,,5,,,30,,,,,,,,"limesurvey-157874","py72ep7wlxb0z8m60j",20241216
"2024-12-16","Turkey","TR","","","en",20,15,10,,3,3,,,,,3,,,5,,,30,,,,,,,,"limesurvey-157873","py72ep7wlxb0z8m60j",20241216
