"date","population","total_responses","pct_cli","pct_cli_smooth","pct_cli_smooth_low","pct_cli_smooth_high","number_cli","batched_pct_cli","batched_pct_cli_smooth","batched_pct_cli_smooth_low","batched_pct_cli_smooth_high","estimate_cli","cum_estimate_cli","number_cli_smooth","cum_number_cli_smooth","b_size_denom","p_symptom","p_symptom_high","p_symptom_low"
2020-04-23,25203200,983,0.9156,0.944470926853785,0.744699848140544,1.14424200556703,9.000348,NA,0.90514903808806,0.733478547946321,1.0768195282298,228126.52236741,228126.52236741,238036.896636813,238036.896636813,15000,0.90514903808806,1.0768195282298,0.733478547946321
2020-04-24,25203200,1050,0.5714,0.931090029123939,0.75145867361077,1.11072138463711,5.9997,NA,0.893677388332564,0.739926449370749,1.04742832729438,225235.299536233,453361.821903643,234664.482220165,472701.378856978,15000,0.893677388332564,1.04742832729438,0.739926449370749
2020-04-25,25203200,1090,1.1009,0.917862072317991,0.755890778317967,1.07983336631802,11.99981,0.861864616818076,0.88235025237494,0.744476247019765,1.02022425773012,222380.498806561,675742.320710204,231330.613810448,704031.992667426,15000,0.88235025237494,1.02022425773012,0.744476247019765
2020-04-26,25203200,1170,0.8547,0.904815722798375,0.757992701406614,1.05163874419014,9.99999,NA,0.87114452496781,0.746641382680837,0.995647667254782,219556.296916687,895298.617626891,228042.51624832,932074.508915746,15000,0.87114452496781,0.995647667254782,0.746641382680837
2020-04-27,25203200,1012,1.3834,0.891977948354655,0.757779184399508,1.0261767123098,14.000008,NA,0.860091570741564,0.746371406809259,0.973811734673868,216770.598757138,1112069.21638403,224806.986279721,1156881.49519547,15000,0.860091570741564,0.973811734673868,0.746371406809259
2020-04-28,25203200,1024,0.9766,0.87937408153864,0.755340331796671,1.00340783128061,10.000384,NA,0.849244834268161,0.743786299933907,0.954703368602416,214036.874070273,1326106.0904543,221630.408518347,1378511.90371381,15000,0.849244834268161,0.954703368602416,0.743786299933907
2020-04-29,25203200,1059,0.7554,0.867027890443118,0.750888803286914,0.983166977599322,7.999686,NA,0.838654996179321,0.739090662660516,0.938219329698126,211367.895997067,1537473.98645137,218518.77328416,1597030.67699797,15000,0.838654996179321,0.938219329698126,0.739090662660516
2020-04-30,25203200,930,0.9677,0.854961656052865,0.744774630240428,0.965148681865302,8.99961,0.929916873315364,0.828370120468696,0.732628097207783,0.924112143729608,208775.778201966,1746249.76465333,215477.696098316,1812508.37309629,15000,0.828370120468696,0.924112143729608,0.732628097207783
2020-05-01,25203200,831,0.4813,0.843196255362312,0.737451258392252,0.948941252332372,3.999603,NA,0.818435830264036,0.724883130489258,0.911988530038814,206272.019173105,1952521.78382644,212512.438631474,2025020.81172776,15000,0.818435830264036,0.911988530038814,0.724883130489258
2020-05-02,25203200,671,1.4903,0.831759289549069,0.729387080930256,0.934131498167882,9.999913,NA,0.808895509435036,0.716424967664461,0.901366051205611,203867.553033931,2156389.33686037,209629.957263631,2234650.76899139,15000,0.808895509435036,0.901366051205611,0.716424967664461
2020-05-03,25203200,1893,0.7396,0.820734659151381,0.720917922986152,0.92055139531661,14.000628,NA,0.799790527730071,0.707817886901657,0.891763168558485,201572.806284865,2357962.14314524,206851.397615241,2441502.16660663,15000,0.799790527730071,0.891763168558485,0.707817886901657
2020-05-04,25203200,2038,0.9323,0.810227126904772,0.712266026721944,0.908188227087601,19.000274,NA,0.791165714675808,0.699498870158503,0.882832559193112,199399.077401173,2557361.22054641,204203.163248064,2645705.3298547,15000,0.791165714675808,0.882832559193112,0.699498870158503
2020-05-05,25203200,1926,0.8827,0.80033628562005,0.703620262460913,0.897052308779186,17.000802,NA,0.78308604021057,0.691632896777423,0.874539183643717,197362.74088635,2754723.96143276,201710.354737392,2847415.68459209,15000,0.78308604021057,0.874539183643717,0.691632896777423
2020-05-06,25203200,1959,0.6126,0.791157204966105,0.695179331429055,0.887135078503155,12.000834,NA,0.775619959155956,0.684267473119024,0.866972445192887,195481.049545994,2950205.01097875,199396.932682017,3046812.61727411,15000,0.775619959155956,0.866972445192887,0.684267473119024
2020-05-07,25203200,1720,0.814,0.782781314329755,0.687172518093965,0.878390110565544,14.0008,0.684179866175475,0.768834019620215,0.677440642450819,0.860227396789611,193770.775632922,3143975.78661168,197285.940213157,3244098.55748726,15000,0.768834019620215,0.860227396789611,0.677440642450819
