"date","population","total_responses","pct_cli","pct_cli_smooth","pct_cli_smooth_low","pct_cli_smooth_high","number_cli","batched_pct_cli","batched_pct_cli_smooth","batched_pct_cli_smooth_low","batched_pct_cli_smooth_high","estimate_cli","cum_estimate_cli","number_cli_smooth","cum_number_cli_smooth","b_size_denom","p_symptom","p_symptom_high","p_symptom_low"
2020-04-23,30417858,151,0.6623,1.46276881880277,0.341344917618944,2.5841927199866,1.000073,NA,1.341577677945,0.745191117620155,1.93796423826984,408079.193037006,408079.193037006,444942.942171704,444942.942171704,15000,1.341577677945,1.93796423826984,0.745191117620155
2020-04-24,30417858,178,2.2472,1.46298861138002,0.49878068248753,2.4271965402725,4.000016,NA,1.35835265065085,0.782753485465772,1.93395181583593,413181.780414212,821260.973451218,445009.798365745,889952.740537449,15000,1.35835265065085,1.93395181583593,0.782753485465772
2020-04-25,30417858,195,1.5385,1.4622455289707,0.627016969032533,2.29747408890886,3.000075,1.38890944444444,1.37533742830497,0.819957405633283,1.93071745097665,418348.185962657,1239609.15941387,444783.768613656,1334736.50915111,15000,1.37533742830497,1.93071745097665,0.819957405633283
2020-04-26,30417858,196,1.0204,1.46073045815288,0.725263046988707,2.19619786931706,1.999984,NA,1.39253846559513,0.856541398919477,1.92853553227078,423580.373060105,1663189.53247398,444322.916523693,1779059.4256748,15000,1.39253846559513,1.92853553227078,0.856541398919477
2020-04-27,30417858,180,1.6667,1.4586349473369,0.792997630795614,2.12427226387818,3.00006,NA,1.40996609326217,0.892357650785247,1.9275745357391,428881.484096635,2092071.01657061,443685.507019312,2222744.93269411,15000,1.40996609326217,1.9275745357391,0.892357650785247
2020-04-28,30417858,213,2.3474,1.45615032541385,0.832138813817109,2.0801618370106,4.999962,NA,1.42763069158989,0.927310194821175,1.9279511883586,434254.67653223,2526325.69310284,442929.738250924,2665674.67094503,15000,1.42763069158989,1.9279511883586,0.927310194821175
2020-04-29,30417858,210,1.9048,1.45346706969634,0.848577474376579,2.0583566650161,4.00008,NA,1.44554304967781,0.961313149154977,1.92977295020065,439703.232179867,2966028.92528271,442113.549336994,3107788.22028203,15000,1.44554304967781,1.92977295020065,0.961313149154977
2020-04-30,30417858,196,0,1.45077442313969,0.851494733885699,2.05005411239368,0,1.59453798405467,1.46371437869144,0.994308645068592,1.93312011231429,445230.561235945,3411259.48651866,441294.50393095,3549082.72421298,15000,1.46371437869144,1.93312011231429,0.994308645068592
2020-05-01,30417858,299,0.6689,1.44826026029619,0.850818606028364,2.04570191456403,2.000011,NA,1.48215632588036,1.02628056888892,1.9380320828718,450840.206544305,3862099.69306296,440529.749447327,3989612.47366031,15000,1.48215632588036,1.9380320828718,1.02628056888892
2020-05-02,30417858,260,3.4615,1.44618861946313,0.85371263470095,2.03866460422532,8.9999,NA,1.50088098940879,1.05726062673742,1.94450135208015,456535.848107359,4318635.54117032,439899.600680457,4429512.07434076,15000,1.50088098940879,1.94450135208015,1.05726062673742
