"date","population","total_responses","pct_cli","pct_cli_smooth","pct_cli_smooth_low","pct_cli_smooth_high","number_cli","batched_pct_cli","batched_pct_cli_smooth","batched_pct_cli_smooth_low","batched_pct_cli_smooth_high","estimate_cli","cum_estimate_cli","number_cli_smooth","cum_number_cli_smooth","b_size_denom","p_symptom","p_symptom_high","p_symptom_low"
2020-04-23,46937060,1954,0.9212,0.999581720951448,0.866605236324091,1.1325582055788,18.000248,NA,1.06203589939013,0.951229573458054,1.1728422253222,498488.427318283,498488.427318283,469174.272112014,469174.272112014,15000,1.06203589939013,1.1728422253222,0.951229573458054
2020-04-24,46937060,1417,0.988,0.975428847383209,0.863760193403816,1.0870975013626,13.99996,NA,1.02597747752893,0.937931813609024,1.11402314144885,481563.664214242,980052.091532526,457837.623353565,927011.895465579,15000,1.02597747752893,1.11402314144885,0.937931813609024
2020-04-25,46937060,2465,0.9736,0.951747844206232,0.856797226159801,1.04669846225266,23.99924,0.988938883071553,0.9911417991222,0.920852696984565,1.06143090125984,465212.820939067,1445264.91247159,446722.456683786,1373734.35214936,15000,0.9911417991222,1.06143090125984,0.920852696984565
2020-04-26,46937060,2759,1.0511,0.928576102052247,0.84594433016376,1.01120787394073,28.999849,NA,0.957481090570929,0.898377356758351,1.01658482438351,449413.473969932,1894678.38644152,435846.322165924,1809580.67431529,15000,0.957481090570929,1.01658482438351,0.898377356758351
2020-04-27,46937060,2735,0.9506,0.905946756588878,0.83150111147134,0.980392401706416,25.99891,NA,0.925119787913156,0.871591756271266,0.978647819555045,434224.029924671,2328902.41636619,425224.772708176,2234805.44702346,15000,0.925119787913156,0.978647819555045,0.871591756271266
2020-04-28,46937060,2696,0.7789,0.88388893109391,0.814079898123675,0.953697964064145,20.999144,NA,0.894213538849057,0.842384611767488,0.946042465930626,419717.545257705,2748619.9616239,414871.477920907,2649676.92494437,15000,0.894213538849057,0.946042465930626,0.842384611767488
2020-04-29,46937060,2552,0.8621,0.862427987976855,0.794677290975298,0.930178684978411,22.000792,NA,0.864892582973554,0.812507864108325,0.917277301838782,405955.150605847,3154575.11222975,404798.342173489,3054475.26711786,15000,0.864892582973554,0.917277301838782,0.812507864108325
2020-04-30,46937060,2449,0.6533,0.841585786341874,0.774477599307669,0.908693973376079,15.999317,0.855708971493977,0.837264969089764,0.783338906115394,0.891191032064135,392987.560900644,3547562.67313039,395015.625486757,3449490.89260462,15000,0.837264969089764,0.891191032064135,0.783338906115394
2020-05-01,46937060,1946,1.0791,0.821380943003764,0.754552193817229,0.888209692190298,20.999286,NA,0.811419873696106,0.755867887829499,0.866971859562713,380856.632968665,3928419.30609906,385532.066046242,3835022.95865086,15000,0.811419873696106,0.866971859562713,0.755867887829499
2020-05-02,46937060,1826,0.8762,0.801830301642638,0.735609323906418,0.868051279378859,15.999412,NA,0.787430960963856,0.730789350349763,0.844072571577948,369596.942606181,4298016.24870524,376355.569780186,4211378.52843105,15000,0.787430960963856,0.844072571577948,0.730789350349763
2020-05-03,46937060,4143,0.8448,0.782956482740786,0.717707188245686,0.848205777235886,35.000064,NA,0.765359742893025,0.708562442920219,0.822157042865831,359237.361737545,4657253.61044278,367496.754077932,4578875.28250898,15000,0.765359742893025,0.822157042865831,0.708562442920219
2020-05-04,46937060,4473,0.7378,0.764782474351627,0.70058302843985,0.828981920263403,33.001794,NA,0.745222309315436,0.68927784703195,0.801166771598922,349785.442456772,5007039.05289955,358966.408855908,4937841.69136489,15000,0.745222309315436,0.801166771598922,0.68927784703195
2020-05-05,46937060,4608,0.4774,0.747327919595651,0.683978450023655,0.810677389167648,21.998592,NA,0.726881961081896,0.672311347032043,0.781452575131749,341177.022202186,5348216.07510174,350773.754017363,5288615.44538225,15000,0.726881961081896,0.781452575131749,0.672311347032043
2020-05-06,46937060,4525,0.7072,0.730609474582095,0.66776331511958,0.79345563404461,32.0008,NA,0.710177094452931,0.656912333421122,0.76344185548474,333336.248929629,5681552.32403137,342926.607450283,5631542.05283253,15000,0.710177094452931,0.76344185548474,0.656912333421122
2020-05-07,46937060,4579,0.8736,0.714641181388335,0.651983867844742,0.777298494931927,40.002144,0.653818092095022,0.694962020997987,0.642512422015736,0.747411619980237,326194.740773038,6007747.06480441,335431.560092951,5966973.61292548,15000,0.694962020997987,0.747411619980237,0.642512422015736
2020-05-08,46937060,4493,0.6009,0.699434836417995,0.636840351609549,0.76202932122644,26.998437,NA,0.681104952697875,0.628832992789507,0.733376912606242,319690.640310773,6327437.70511518,328294.148830416,6295267.7617559,15000,0.681104952697875,0.733376912606242,0.628832992789507
2020-05-09,46937060,4646,0.5811,0.685000353010927,0.622612067605977,0.747388638415877,26.997906,NA,0.668486246196292,0.615902181170991,0.721070311221592,313767.790468901,6641205.49558408,321519.026692951,6616786.78844885,15000,0.668486246196292,0.721070311221592,0.615902181170991
2020-05-10,46937060,4795,0.6048,0.671344971853356,0.609549235139096,0.733140708567615,29.00016,NA,0.656996869842129,0.603969785408359,0.710023954275899,308375.014995922,6949580.51058,315109.592245793,6931896.38069464,15000,0.656996869842129,0.710023954275899,0.603969785408359
2020-05-11,46937060,4385,0.7754,0.658436612951227,0.597585938765481,0.719287287136973,34.00129,NA,0.646537062647555,0.593361322125123,0.699712803169986,303465.48901712,7253045.99959712,309050.788082885,7240947.16877753,15000,0.646537062647555,0.699712803169986,0.593361322125123
2020-05-12,46937060,4239,0.6134,0.646199404128338,0.58633383600433,0.706064972252345,26.002026,NA,0.637006080183481,0.584269817803535,0.689742342563426,298991.926059368,7552037.92565649,303307.00203536,7544254.17081289,15000,0.637006080183481,0.689742342563426,0.584269817803535
2020-05-13,46937060,4263,0.6803,0.634559969261121,0.575434943618328,0.693684994903914,29.001189,NA,0.628240967229597,0.576327117383007,0.680154817076187,294877.839733136,7846915.76538963,297843.793508074,7842097.96432096,15000,0.628240967229597,0.680154817076187,0.576327117383007
2020-05-14,46937060,4997,0.7204,0.62344983589025,0.564665080465926,0.682234591314573,35.998388,0.646086301161125,0.620056581987929,0.568922848788603,0.671190315187255,291036.329921623,8137952.09531125,292629.023541708,8134726.98786267,15000,0.620056581987929,0.671190315187255,0.568922848788603
2020-05-15,46937060,4988,0.5814,0.612804959648393,0.553973433222211,0.671636486074574,29.000232,NA,0.612277815373054,0.561545495915945,0.663010134830164,287385.20556834,8425337.30087959,287632.631593142,8422359.61945581,15000,0.612277815373054,0.663010134830164,0.561545495915945
