"date","population","total_responses","pct_cli","pct_cli_smooth","pct_cli_smooth_low","pct_cli_smooth_high","number_cli","batched_pct_cli","batched_pct_cli_smooth","batched_pct_cli_smooth_low","batched_pct_cli_smooth_high","estimate_cli","cum_estimate_cli","number_cli_smooth","cum_number_cli_smooth","b_size_denom","p_symptom","p_symptom_high","p_symptom_low"
2020-04-23,21323734,198,0,0.64939577967218,0.121305475120772,1.17748608422359,0,NA,0.727298706447482,0.314586998823023,1.14001041407194,155087.241548302,155087.241548302,138475.428664522,138475.428664522,15000,0.727298706447482,1.14001041407194,0.314586998823023
2020-04-24,21323734,158,1.2658,0.63449107942382,0.145704930950596,1.12327722789704,1.999964,NA,0.705334856303329,0.330091021787463,1.0805786908192,150403.728567404,305490.970115706,135297.190030064,273772.618694586,15000,0.705334856303329,1.0805786908192,0.330091021787463
2020-04-25,21323734,200,0.5,0.619972248706918,0.167295232579766,1.07264926483407,1,0.795763925729443,0.684035842033738,0.342225010488472,1.025846673579,145861.983419934,451352.953535641,132201.233188082,405973.851882668,15000,0.684035842033738,1.025846673579,0.342225010488472
2020-04-26,21323734,198,1.5152,0.605873563200666,0.186087546453663,1.02565957994767,3.000096,NA,0.663453985826966,0.350831360820975,0.976076610832957,141473.16315014,592826.11668578,129194.866993232,535168.7188759,15000,0.663453985826966,0.976076610832957,0.350831360820975
2020-04-27,21323734,168,0,0.592211353275527,0.202168111586989,0.982254594964066,0,NA,0.643638324115782,0.356053898763946,0.931222749467619,137247.724156507,730073.840842288,126281.573690274,661450.292566173,15000,0.643638324115782,0.931222749467619,0.356053898763946
2020-04-28,21323734,209,0.4785,0.578999752874416,0.215637241818259,0.942362263930572,1.000065,NA,0.624605775426448,0.358133448465545,0.891078102387352,133189.274100573,863263.114942861,123464.367163598,784914.659729771,15000,0.624605775426448,0.891078102387352,0.358133448465545
2020-04-29,21323734,202,0.495,0.566250894220621,0.226626042116076,0.905875746325166,0.9999,NA,0.606368988416345,0.357357209478622,0.855380767354069,129300.510148392,992563.625091253,120745.834456227,905660.494185998,15000,0.606368988416345,0.855380767354069,0.357357209478622
2020-04-30,21323734,203,0.4926,0.553975102307918,0.235306681161246,0.87264352345459,0.999978,0.555944614315497,0.588936848868944,0.35408610506737,0.823787592670519,125583.327080796,1118146.95217205,118128.177242368,1023788.67142837,15000,0.588936848868944,0.823787592670519,0.35408610506737
2020-05-01,21323734,162,0,0.542181088063218,0.241893694135863,0.842468481990572,0,NA,0.572314973029026,0.348758603200892,0.79587134285716,122038.922490881,1240185.87466293,115613.253016906,1139401.92444527,15000,0.572314973029026,0.79587134285716,0.348758603200892
2020-05-02,21323734,112,0.8929,0.530876139297241,0.24663418975245,0.815118088842031,1.000048,NA,0.556506184854487,0.341867964937194,0.77114440477178,118667.898551919,1358853.77321485,113202.615813213,1252604.54025849,15000,0.556506184854487,0.77114440477178,0.341867964937194
2020-05-03,21323734,383,1.0444,0.520067211261343,0.24977740922245,0.790357013300236,4.000052,NA,0.54151097555318,0.333917274481995,0.749104676624365,115470.360007765,1474324.13322261,110897.748750587,1363502.28900907,15000,0.54151097555318,0.749104676624365,0.333917274481995
2020-05-04,21323734,381,0.2625,0.509765029490279,0.251509623508451,0.768020435472107,1.000125,NA,0.527327385347797,0.325337684351769,0.729317086343826,112445.888960719,1586770.02218333,108700.938913529,1472203.2279226,15000,0.527327385347797,0.729317086343826,0.325337684351769
