"date","population","total_responses","pct_cli","pct_cli_smooth","pct_cli_smooth_low","pct_cli_smooth_high","number_cli","batched_pct_cli","batched_pct_cli_smooth","batched_pct_cli_smooth_low","batched_pct_cli_smooth_high","estimate_cli","cum_estimate_cli","number_cli_smooth","cum_number_cli_smooth","b_size_denom","p_symptom","p_symptom_high","p_symptom_low"
2020-04-23,1366417756,2265,0.7506,0.729375943080721,0.568782767471605,0.889969118689837,17.00109,NA,0.71959084005564,0.604958350653233,0.834223329458047,9832617.00906982,9832617.00906982,9966322.39424743,9966322.39424743,15000,0.71959084005564,0.834223329458047,0.604958350653233
2020-04-24,1366417756,2702,0.5181,0.714029001266104,0.569609739941903,0.858448262590305,13.999062,NA,0.704804828764836,0.601586183476094,0.808023474053577,9630578.32538811,19463195.3344579,9756619.05628951,19722941.4505369,15000,0.704804828764836,0.808023474053577,0.601586183476094
2020-04-25,1366417756,2763,0.941,0.699048449022504,0.56879610817267,0.829300789872337,25.99983,0.722879008636876,0.690323847186503,0.597228527456536,0.78341916691647,9432707.62185868,28895902.9563166,9551922.1304861,29274863.581023,15000,0.690323847186503,0.78341916691647,0.597228527456536
2020-04-26,1366417756,2922,0.6845,0.684461978325135,0.566386192012429,0.802537764637842,20.00109,NA,0.676200860127692,0.591752800513282,0.760648919742102,9239728.6190095,38135631.5753261,9352610.00490352,38627473.5859266,15000,0.676200860127692,0.760648919742102,0.591752800513282
2020-04-27,1366417756,2670,0.5618,0.670294452949107,0.562437360018941,0.778151545879273,15.00006,NA,0.662494807118622,0.58520548403495,0.739784130202294,9052446.6770468,47188078.2523729,9159022.42257966,47786496.0085062,15000,0.662494807118622,0.739784130202294,0.58520548403495
2020-04-28,1366417756,3142,0.9548,0.656568112662463,0.557053645560039,0.756082579764886,29.999816,NA,0.649241298973058,0.577679285305322,0.720803312640793,8871348.38845291,56059426.6408258,8971463.27165397,56757959.2801602,15000,0.649241298973058,0.720803312640793,0.577679285305322
2020-04-29,1366417756,3130,0.7668,0.643302783657295,0.55041120236848,0.73619436494611,24.00084,NA,0.636472553399266,0.569298578467243,0.70364652833129,8696873.98171416,64756300.62254,8790203.46073554,65548162.7408957,15000,0.636472553399266,0.70364652833129,0.569298578467243
2020-04-30,1366417756,2659,0.6017,0.63051609330508,0.542764167643025,0.718268018967135,15.999203,0.637367525132138,0.624217713135202,0.560240642277389,0.688194783993014,8529421.66837654,73285722.2909165,8615483.85335814,74163646.5942539,15000,0.624217713135202,0.688194783993014,0.560240642277389
2020-05-01,1366417756,1782,0.6734,0.618223687608466,0.534423169323852,0.702024205893081,11.999988,NA,0.612503175650084,0.550738208848982,0.674268142451185,8369352.14814661,81655074.4390631,8447518.23928006,82611164.8335339,15000,0.612503175650084,0.674268142451185,0.550738208848982
2020-05-02,1366417756,1328,0.6777,0.606442130197291,0.525701431116641,0.68718282927794,8.999856,NA,0.601352931655429,0.541060393647913,0.661645469662946,8216993.23436633,89872067.6734295,8286532.94688042,90897697.7804144,15000,0.601352931655429,0.661645469662946,0.541060393647913
2020-05-03,1366417756,4587,0.3706,0.595205457776767,0.516817376260725,0.673593539292809,16.999422,NA,0.590788910275045,0.531478393503614,0.650099427046476,8072644.57047712,97944712.2439066,8132993.05974283,99030690.8401572,15000,0.590788910275045,0.650099427046476,0.531478393503614
2020-05-04,1366417756,5270,0.6831,0.584553198996596,0.507916753078922,0.661189644914271,35.99937,NA,0.580831437136451,0.522212482510559,0.639450391762343,7936583.88946244,105881296.133369,7987438.70435551,107018129.544513,15000,0.580831437136451,0.639450391762343,0.522212482510559
2020-05-05,1366417756,5360,0.6716,0.574521892194706,0.499125873551349,0.649917910838062,35.99776,NA,0.571499922179309,0.513364702264241,0.629635142094376,7809076.41218425,113690372.545553,7850369.14705564,114868498.691568,15000,0.571499922179309,0.629635142094376,0.513364702264241
2020-05-06,1366417756,5305,0.3205,0.565145578431375,0.490575077434541,0.63971607942821,17.002525,NA,0.56281286025823,0.504985253108968,0.620640467407492,7690374.85561992,121380747.401173,7722249.53093522,122590748.222504,15000,0.56281286025823,0.620640467407492,0.504985253108968
2020-05-07,1366417756,6133,0.5544,0.556456352819674,0.482408716374956,0.630503989264393,34.001352,0.530417042681409,0.554788076732147,0.497116664368726,0.612459489095567,7580722.78863895,128961470.189812,7603518.40931804,130194266.631822,15000,0.554788076732147,0.612459489095567,0.497116664368726
2020-05-08,1366417756,5939,0.5388,0.548484933130101,0.474783060474384,0.622186805785818,31.999332,NA,0.547443102805207,0.489810432457108,0.605075773153306,7480359.76072768,136441829.95054,7494595.51527443,137688862.147096,15000,0.547443102805207,0.605075773153306,0.489810432457108
2020-05-09,1366417756,5966,0.5867,0.541261245859585,0.467854849404233,0.614667642314937,35.002522,NA,0.540795557560021,0.483133193472149,0.598457921647892,7389526.52215932,143831356.472699,7395889.76977219,145084751.916868,15000,0.540795557560021,0.598457921647892,0.483133193472149
2020-05-10,1366417756,6185,0.3719,0.534814390141629,0.461760917836009,0.60786786244725,23.002015,NA,0.534863538737768,0.477164350797086,0.592562726678451,7308470.36368281,151139826.836382,7307798.78853834,152392550.705407,15000,0.534863538737768,0.592562726678451,0.477164350797086
2020-05-11,1366417756,5995,0.4003,0.529152350585766,0.456530555339124,0.601774145832408,23.997985,NA,0.529666024978231,0.47198703019479,0.587345019761672,7237450.61280194,158377277.449184,7230431.67469527,159622982.380102,15000,0.529666024978231,0.587345019761672,0.47198703019479
2020-05-12,1366417756,5651,0.5486,0.524258882001226,0.452080272773567,0.596437491228885,31.001386,NA,0.525219696793374,0.467663543044603,0.582775850542146,7176695.19499403,165553972.644178,7163566.45107184,166786548.831174,15000,0.525219696793374,0.582775850542146,0.467663543044603
2020-05-13,1366417756,4609,0.4773,0.52011921324056,0.448326381092703,0.591912045388416,21.998757,NA,0.521515246480413,0.464156096202247,0.578874396758579,7126076.92815553,172680049.572333,7107001.28208651,173893550.11326,15000,0.521515246480413,0.578874396758579,0.464156096202247
2020-05-14,1366417756,5859,0.4779,0.516721628326221,0.445212383640561,0.58823087301188,28.000161,0.453040630917851,0.518533252625591,0.461383779747963,0.575682725503219,7085330.43464041,179765380.006974,7060576.0785418,180954126.191802,15000,0.518533252625591,0.575682725503219,0.461383779747963
2020-05-15,1366417756,6289,0.5247,0.514057425930887,0.442720575879251,0.585394275982523,32.998383,NA,0.51625733011244,0.459279433727231,0.57323522649765,7054231.82530792,186819611.832282,7024171.94395618,187978298.135758,15000,0.51625733011244,0.57323522649765,0.459279433727231
2020-05-16,1366417756,6644,0.3612,0.512120898727631,0.440873942063621,0.583367855391641,23.998128,NA,0.51467406568807,0.457802142284682,0.571545989091458,7032597.81908889,193852209.651371,6997710.89240113,194976009.028159,15000,0.51467406568807,0.571545989091458,0.457802142284682
2020-05-17,1366417756,6670,0.4048,0.510909332787847,0.439728950134547,0.582089715441147,27.00016,NA,0.513772898958489,0.456942521258311,0.570603276658668,7020284.11688474,200872493.768255,6981155.84027427,201957164.868434,15000,0.513772898958489,0.570603276658668,0.456942521258311
2020-05-18,1366417756,6869,0.5678,0.510423027203637,0.439359925151194,0.58148612925608,39.002182,NA,0.513546023738458,0.456721197224184,0.570370850252731,7017184.05359426,207889677.82185,6974510.87442321,208931675.742857,15000,0.513546023738458,0.570370850252731,0.456721197224184
2020-05-19,1366417756,6207,0.6605,0.510662579670507,0.439811341373442,0.581513817967571,40.997235,NA,0.513988308562924,0.457180638408761,0.570795978717088,7023227.51196786,214912905.333818,6977784.16186545,215909459.904722,15000,0.513988308562924,0.570795978717088,0.457180638408761
2020-05-20,1366417756,6670,0.6747,0.511621972307694,0.441020681101415,0.582223263513972,45.00249,NA,0.515096864150409,0.458367257574473,0.571826470726344,7038375.01235038,221951280.346168,6990893.47320973,222900353.377932,15000,0.515096864150409,0.571826470726344,0.458367257574473
2020-05-21,1366417756,7070,0.5799,0.513296058580054,0.442902119658811,0.583689997501297,40.99893,0.544949574512681,0.51686545780641,0.460266114355193,0.573464801257627,7062541.39009747,229013821.736265,7013768.48528602,229914121.863218,15000,0.51686545780641,0.573464801257627,0.460266114355193
2020-05-22,1366417756,6770,0.4431,0.515682593926697,0.445389039975635,0.585976147877758,29.99787,NA,0.519285530665438,0.462811330840288,0.575759730490588,7095609.69535137,236109431.431617,7046378.52801576,236960500.391234,15000,0.519285530665438,0.575759730490588,0.462811330840288
2020-05-23,1366417756,7029,0.441,0.518782155755828,0.44845052741099,0.589113784100666,30.99789,NA,0.522350606969073,0.465942997962668,0.578758215975478,7137491.44219919,243246922.873816,7088731.49120721,244049231.882441,15000,0.522350606969073,0.578758215975478,0.465942997962668
2020-05-24,1366417756,7095,0.4651,0.522598082695843,0.452099681487007,0.593096483904679,32.998845,NA,0.526056287625742,0.469623181708917,0.582489393542567,7188126.52067257,250435049.394489,7140872.99447157,251190104.876913,15000,0.526056287625742,0.582489393542567,0.469623181708917
2020-05-25,1366417756,7195,0.4864,0.527136431938564,0.456392725801146,0.597880138075982,34.99648,NA,0.530400125828822,0.473844892314054,0.586955359343591,7247481.49717137,257682530.89166,7202885.8043534,258392990.681266,15000,0.530400125828822,0.586955359343591,0.473844892314054
2020-05-26,1366417756,7491,0.4939,0.532405953696217,0.461418202669726,0.603393704722707,36.998049,NA,0.535381514508207,0.478634283207198,0.592128745809215,7315548.07658185,264998078.968242,7274889.48530624,265667880.166572,15000,0.535381514508207,0.592128745809215,0.478634283207198
2020-05-27,1366417756,7602,0.513,0.538416871888612,0.467268331874543,0.60956541190268,38.99826,NA,0.541001584053285,0.484045271075616,0.597957897030954,7392341.70474535,272390420.672987,7357023.73878576,273024903.905358,15000,0.541001584053285,0.597957897030954,0.484045271075616
2020-05-28,1366417756,8170,0.5875,0.54516758099079,0.473931565334231,0.616403596647348,47.99875,0.518087966614207,0.547262987165595,0.490144936081487,0.604381038249703,7477898.62864669,279868319.301634,7449266.62661383,280474170.531972,15000,0.547262987165595,0.604381038249703,0.490144936081487
2020-05-29,1366417756,8582,0.536,0.552648751180702,0.481318711348143,0.623978791013261,45.99952,NA,0.554164756075255,0.496949822664696,0.611379689485813,7572205.62450637,287440524.92614,7551490.66444537,288025661.196417,15000,0.554164756075255,0.611379689485813,0.496949822664696
2020-05-30,1366417756,8693,0.4601,0.560851969133355,0.489342882932127,0.632361055334583,39.996493,NA,0.561700069326919,0.504400142051732,0.618999996602107,7675169.48274733,295115694.408888,7663580.8911138,295689242.087531,15000,0.561700069326919,0.618999996602107,0.504400142051732
2020-05-31,1366417756,8818,0.5443,0.569769589856601,0.497943997206933,0.641595182506269,47.996374,NA,0.569862246219955,0.512429604618494,0.627294887821415,7786698.9170899,302902393.325977,7785432.84408897,303474674.93162,15000,0.569862246219955,0.627294887821415,0.512429604618494
2020-06-01,1366417756,7904,0.582,0.579394435585645,0.507105201460328,0.651683669710962,46.00128,NA,0.578645005176228,0.520988517512576,0.63630149283988,7906708.09493509,310809101.420913,7916948.44511824,311391623.376738,15000,0.578645005176228,0.63630149283988,0.520988517512576
2020-06-02,1366417756,7917,0.5179,0.589719497356446,0.516859716252343,0.662579278460548,41.002143,NA,0.588042247813625,0.530057491547379,0.646027004079872,8035113.6869069,318844215.107819,8058031.92247243,319449655.299211,15000,0.588042247813625,0.646027004079872,0.530057491547379
2020-06-03,1366417756,7165,0.5862,0.600737637168054,0.527285676421433,0.674189597914674,42.00123,NA,0.598047843910429,0.539653970676346,0.656441717144513,8171831.92856727,327016047.036387,8208585.74123914,327658241.04045,15000,0.598047843910429,0.656441717144513,0.539653970676346
2020-06-04,1366417756,6497,0.6926,0.612441194084451,0.538486436338062,0.686395951830841,44.998222,0.611063427381327,0.608655416118438,0.549829713886499,0.667481118350376,8316775.67869802,335332822.715085,8368505.22102836,336026746.261478,15000,0.608655416118438,0.667481118350376,0.549829713886499
2020-06-05,1366417756,6741,0.6379,0.624813071281876,0.550497034764646,0.699129107799106,43.000839,NA,0.619858108866655,0.560657600901653,0.679058616831657,8469851.26155978,343802673.976644,8537556.74780449,344564303.009283,15000,0.619858108866655,0.679058616831657,0.560657600901653
2020-06-06,1366417756,7268,0.6192,0.637818607490015,0.563208587017772,0.712428627962257,45.003456,NA,0.631644734032473,0.572172226236829,0.691117241828117,8630905.80065869,352433579.777303,8715266.70381551,353279569.713098,15000,0.631644734032473,0.691117241828117,0.572172226236829
2020-06-07,1366417756,7404,0.6618,0.651417961260563,0.576481008660892,0.726354913860234,48.999672,NA,0.643994353692063,0.584301810052717,0.703686897331409,8799653.1964858,361233232.973789,8901090.68843754,362180660.401536,15000,0.643994353692063,0.703686897331409,0.584301810052717
2020-06-08,1366417756,7318,0.6013,0.665567086782548,0.590186706648556,0.740947466916541,44.003134,NA,0.656882674928279,0.596948464950953,0.716816884905605,8975761.50630776,370208994.480097,9094426.85188867,371275087.253424,15000,0.656882674928279,0.716816884905605,0.596948464950953
2020-06-09,1366417756,7217,0.7344,0.68021719948686,0.60423783972589,0.75619655924783,53.001648,NA,0.670282846075457,0.610024200194636,0.730541491956277,9158863.82419719,379367858.304294,9294608.59315439,380569695.846579,15000,0.670282846075457,0.730541491956277,0.610024200194636
