"CountryName","CountryCode","RegionName","RegionCode","Jurisdiction","Date","C1_School.closing","C1_Flag","C2_Workplace.closing","C2_Flag","C3_Cancel.public.events","C3_Flag","C4_Restrictions.on.gatherings","C4_Flag","C5_Close.public.transport","C5_Flag","C6_Stay.at.home.requirements","C6_Flag","C7_Restrictions.on.internal.movement","C7_Flag","C8_International.travel.controls","E1_Income.support","E1_Flag","E2_Debt.contract.relief","E3_Fiscal.measures","E4_International.support","H1_Public.information.campaigns","H1_Flag","H2_Testing.policy","H3_Contact.tracing","H4_Emergency.investment.in.healthcare","H5_Investment.in.vaccines","H6_Facial.Coverings","H6_Flag","H7_Vaccination.policy","H7_Flag","M1_Wildcard","ConfirmedCases","ConfirmedDeaths","StringencyIndex","StringencyIndexForDisplay","StringencyLegacyIndex","StringencyLegacyIndexForDisplay","GovernmentResponseIndex","GovernmentResponseIndexForDisplay","ContainmentHealthIndex","ContainmentHealthIndexForDisplay","EconomicSupportIndex","EconomicSupportIndexForDisplay","cases","deaths","population","iso2"
"China","CHN","","","NAT_TOTAL",2020-01-01,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,1,1,0,0,1,0,0,NA,NA,NA,NA,0,0,0,0,6.39,6.39,7.37,7.37,0,0,NA,NA,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-01-02,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,1,1,0,0,1,0,0,NA,NA,NA,NA,0,0,0,0,6.39,6.39,7.37,7.37,0,0,NA,NA,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-01-03,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,1,1,0,0,1,0,0,NA,NA,NA,NA,0,0,0,0,6.39,6.39,7.37,7.37,0,0,NA,NA,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-01-04,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,1,1,0,0,1,0,0,NA,NA,NA,NA,0,0,0,0,6.39,6.39,7.37,7.37,0,0,NA,NA,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-01-05,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,1,0,1,2,0,0,1,0,0,NA,NA,NA,NA,2.78,2.78,4.76,4.76,11.39,11.39,13.14,13.14,0,0,NA,NA,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-01-06,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,1,0,1,2,0,0,1,0,0,NA,NA,NA,NA,2.78,2.78,4.76,4.76,11.39,11.39,13.14,13.14,0,0,NA,NA,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-01-07,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,1,0,1,2,0,0,1,0,0,NA,NA,NA,NA,2.78,2.78,4.76,4.76,11.39,11.39,13.14,13.14,0,0,NA,NA,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-01-08,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,1,0,1,2,0,0,1,0,0,NA,NA,NA,NA,2.78,2.78,4.76,4.76,11.39,11.39,13.14,13.14,0,0,NA,NA,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-01-09,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,1,0,1,2,0,0,1,0,0,NA,NA,NA,NA,2.78,2.78,4.76,4.76,11.39,11.39,13.14,13.14,0,0,NA,NA,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-01-10,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,1,0,1,2,0,0,1,0,0,NA,NA,NA,NA,2.78,2.78,4.76,4.76,11.39,11.39,13.14,13.14,0,0,NA,NA,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-01-11,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,1,0,1,2,0,0,1,0,0,NA,NA,NA,NA,2.78,2.78,4.76,4.76,11.39,11.39,13.14,13.14,0,0,NA,NA,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-01-12,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,1,0,1,2,0,0,1,0,0,NA,NA,NA,NA,2.78,2.78,4.76,4.76,11.39,11.39,13.14,13.14,0,0,NA,NA,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-01-13,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,1,0,1,2,0,0,1,0,0,NA,NA,NA,NA,2.78,2.78,4.76,4.76,11.39,11.39,13.14,13.14,0,0,NA,NA,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-01-14,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,1,0,1,2,0,0,1,0,0,NA,NA,NA,NA,2.78,2.78,4.76,4.76,11.39,11.39,13.14,13.14,0,0,NA,NA,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-01-15,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,0,1,2,0,0,1,0,0,NA,NA,NA,NA,8.33,8.33,9.52,9.52,14.72,14.72,16.99,16.99,0,0,NA,NA,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-01-16,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,0,1,2,0,0,1,0,0,NA,NA,NA,NA,8.33,8.33,9.52,9.52,14.72,14.72,16.99,16.99,0,0,NA,NA,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-01-17,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,0,1,2,0,0,1,0,0,NA,NA,NA,NA,8.33,8.33,9.52,9.52,14.72,14.72,16.99,16.99,0,0,NA,NA,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-01-18,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,0,1,2,0,0,1,0,0,NA,NA,NA,NA,8.33,8.33,9.52,9.52,14.72,14.72,16.99,16.99,0,0,NA,NA,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-01-19,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,0,1,2,0,0,1,0,0,NA,NA,NA,NA,8.33,8.33,9.52,9.52,14.72,14.72,16.99,16.99,0,0,NA,NA,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-01-20,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,0,1,2,0,0,1,1,0,NA,NA,NA,NA,8.33,8.33,9.52,9.52,15.56,15.56,17.95,17.95,0,0,NA,NA,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-01-21,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,0,1,2,0,0,2,1,0,NA,NA,NA,NA,8.33,8.33,9.52,9.52,17.22,17.22,19.87,19.87,0,0,NA,NA,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-01-22,0,NA,0,NA,2,0,4,0,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,0,1,2,0,0,3,0,0,NA,NA,547,17,26.39,26.39,20.95,20.95,28.89,28.89,33.33,33.33,0,0,NA,NA,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-01-23,0,NA,0,NA,2,0,4,0,2,0,1,0,2,0,0,0,NA,0,0,0,2,0,1,2,0,0,3,0,0,NA,NA,639,18,44.91,44.91,40,40,40,40,46.15,46.15,0,0,92,1,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-01-24,0,NA,0,NA,2,0,4,0,2,0,1,0,2,0,0,0,NA,0,0,0,2,0,1,2,0,0,3,0,0,NA,NA,916,26,44.91,44.91,40,40,40,40,46.15,46.15,0,0,277,8,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-01-25,0,NA,0,NA,2,0,4,0,2,0,1,0,2,0,0,0,NA,0,0,0,2,1,1,2,0,0,3,0,0,NA,NA,1399,42,47.69,47.69,44.76,44.76,41.67,41.67,48.08,48.08,0,0,483,16,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-01-26,3,1,3,1,2,0,4,0,2,0,1,0,2,0,0,0,NA,0,0,0,2,1,1,2,0,0,3,0,0,NA,NA,2062,56,69.91,69.91,73.33,73.33,55,55,63.46,63.46,0,0,663,14,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-01-27,3,1,3,1,2,0,4,0,2,0,1,0,2,0,0,0,NA,0,0,0,2,1,1,2,0,0,3,0,0,NA,NA,2863,82,69.91,69.91,73.33,73.33,55,55,63.46,63.46,0,0,801,26,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-01-28,3,1,3,1,2,0,4,0,2,0,1,0,2,0,0,0,NA,0,0,0,2,1,1,2,0,0,3,0,0,NA,NA,5494,131,69.91,69.91,73.33,73.33,55,55,63.46,63.46,0,0,2631,49,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-01-29,3,1,3,1,2,0,4,0,2,0,1,0,2,0,0,0,NA,0,0,0,2,1,1,2,0,0,3,0,0,NA,NA,6070,133,69.91,69.91,73.33,73.33,55,55,63.46,63.46,0,0,576,2,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-01-30,3,1,3,1,2,0,4,0,2,0,1,0,2,0,0,0,NA,0,0,0,2,1,1,2,0,0,3,0,0,NA,NA,8124,171,69.91,69.91,73.33,73.33,55,55,63.46,63.46,0,0,2054,38,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-01-31,3,1,3,1,2,0,4,0,2,0,1,0,2,0,0,0,NA,0,0,0,2,1,1,2,0,0,3,0,0,NA,NA,9783,213,69.91,69.91,73.33,73.33,55,55,63.46,63.46,0,0,1659,42,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-02-01,3,1,3,1,2,0,4,0,2,0,3,0,2,0,0,0,NA,0,0,0,2,1,1,2,0,0,3,0,0,NA,NA,11871,259,77.31,77.31,74.52,74.52,59.44,59.44,68.59,68.59,0,0,2088,46,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-02-02,3,1,3,1,2,0,4,0,2,0,3,0,2,0,0,0,NA,0,0,0,2,1,1,2,0,0,3,0,0,NA,NA,16607,361,77.31,77.31,74.52,74.52,59.44,59.44,68.59,68.59,0,0,4736,102,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-02-03,3,1,3,1,2,0,4,0,2,0,3,0,2,0,0,0,NA,0,0,0,2,1,1,2,0,0,3,0,0,NA,NA,19693,425,77.31,77.31,74.52,74.52,59.44,59.44,68.59,68.59,0,0,3086,64,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-02-04,3,1,3,1,2,0,4,0,2,0,3,0,2,0,0,0,NA,0,2.4244e+11,0,2,1,1,2,0,0,3,0,0,NA,NA,23680,490,77.31,77.31,74.52,74.52,59.44,59.44,68.59,68.59,0,0,3987,65,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-02-05,3,1,3,1,2,0,4,0,2,0,3,0,2,0,0,0,NA,0,0,0,2,1,1,2,0,0,3,0,0,NA,NA,27409,562,77.31,77.31,74.52,74.52,59.44,59.44,68.59,68.59,0,0,3729,72,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-02-06,3,1,3,1,2,0,4,0,2,0,3,0,2,0,0,0,NA,0,0,0,2,1,1,2,0,0,3,0,0,NA,NA,30553,632,77.31,77.31,74.52,74.52,59.44,59.44,68.59,68.59,0,0,3144,70,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-02-07,3,1,3,1,2,0,4,0,2,0,3,0,2,0,0,0,NA,0,0,0,2,1,1,2,0,0,3,0,0,NA,NA,34075,717,77.31,77.31,74.52,74.52,59.44,59.44,68.59,68.59,0,0,3522,85,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-02-08,3,1,3,1,2,0,4,0,2,0,3,0,2,0,0,0,NA,0,0,0,2,1,1,2,0,0,3,0,0,NA,NA,36778,804,77.31,77.31,74.52,74.52,59.44,59.44,68.59,68.59,0,0,2703,87,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-02-09,3,1,3,1,2,0,4,0,2,0,3,0,2,0,0,0,NA,0,0,0,2,1,1,2,0,0,3,0,0,NA,NA,39790,904,77.31,77.31,74.52,74.52,59.44,59.44,68.59,68.59,0,0,3012,100,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-02-10,3,1,3,0,2,0,4,0,2,0,3,0,2,0,0,0,NA,0,0,0,2,1,1,2,0,0,3,0,0,NA,NA,42306,1011,75.46,75.46,70.95,70.95,58.33,58.33,67.31,67.31,0,0,2516,107,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-02-11,3,1,3,0,2,0,4,0,2,0,3,0,2,0,0,0,NA,0,0,0,2,1,1,2,0,0,3,0,0,NA,NA,44327,1111,75.46,75.46,70.95,70.95,58.33,58.33,67.31,67.31,0,0,2021,100,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-02-12,3,1,3,0,2,0,4,0,2,0,3,0,2,0,0,0,NA,0,0,0,2,1,1,2,0,0,3,0,0,NA,NA,44699,1116,75.46,75.46,70.95,70.95,58.33,58.33,67.31,67.31,0,0,372,5,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-02-13,3,1,3,0,2,0,4,0,2,0,3,0,2,0,0,0,NA,0,0,0,2,1,1,2,0,0,3,0,0,NA,NA,59832,1368,75.46,75.46,70.95,70.95,58.33,58.33,67.31,67.31,0,0,15133,252,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-02-14,3,1,3,0,2,0,4,0,2,0,3,0,2,0,0,0,NA,0,0,0,2,1,1,2,0,0,3,0,0,NA,NA,66292,1520,75.46,75.46,70.95,70.95,58.33,58.33,67.31,67.31,0,0,6460,152,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-02-15,3,1,3,0,2,0,4,0,2,0,3,0,2,0,0,0,NA,0,0,0,2,1,1,2,0,0,3,0,0,NA,NA,68347,1662,75.46,75.46,70.95,70.95,58.33,58.33,67.31,67.31,0,0,2055,142,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-02-16,3,1,3,0,2,0,4,0,2,0,3,0,2,0,0,0,NA,0,0,0,2,1,2,2,0,0,3,0,0,NA,NA,70446,1765,75.46,75.46,70.95,70.95,60.56,60.56,69.87,69.87,0,0,2099,103,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-02-17,3,1,3,0,2,0,4,0,2,0,3,0,2,0,0,0,NA,0,0,0,2,1,2,2,0,0,3,0,0,NA,NA,72364,1863,75.46,75.46,70.95,70.95,60.56,60.56,69.87,69.87,0,0,1918,98,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-02-18,3,1,3,0,2,0,4,0,2,0,3,0,2,0,0,0,NA,0,0,0,2,1,2,2,0,0,3,0,0,NA,NA,74139,2002,75.46,75.46,70.95,70.95,60.56,60.56,69.87,69.87,0,0,1775,139,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-02-19,3,1,3,0,2,0,4,0,2,0,3,0,2,0,0,0,NA,0,0,0,2,1,2,2,0,0,3,0,0,NA,NA,74546,2114,75.46,75.46,70.95,70.95,60.56,60.56,69.87,69.87,0,0,407,112,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-02-20,3,1,3,0,2,0,4,0,2,0,3,0,2,0,0,0,NA,0,0,0,2,1,2,2,0,0,3,0,0,NA,NA,74999,2236,75.46,75.46,70.95,70.95,60.56,60.56,69.87,69.87,0,0,453,122,1433783692,"CN"
"China","CHN","","","NAT_TOTAL",2020-02-21,3,1,3,0,2,0,4,0,2,0,3,0,2,0,0,0,NA,0,0,0,2,1,2,2,0,0,3,0,0,NA,NA,75472,2236,75.46,75.46,70.95,70.95,60.56,60.56,69.87,69.87,0,0,473,0,1433783692,"CN"
