ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9.0,V5a_9.1,V5a_10..99,V5a_10.0,V5a_10.1,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5b_10..77,V5b_10.0,V5b_10.1,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5c_10..77,V5c_10.0,V5c_10.1,V5d_1..99,V5d_1..77,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2..77,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3..77,V5d_3.0,V5d_3.1,V5d_4..99,V5d_4..77,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5..77,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6..77,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7..77,V5d_7.0,V5d_8..99,V5d_8..77,V5d_8.0,V5d_8.1,V5d_9..99,V5d_9..77,V5d_9.0,V5d_9.1,V5d_10..99,V5d_10..77,V5d_10.0,V5d_10.1,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V13..77,V13.1,V13.2,V13.3,V13.4,V15..99,V15..77,V15.1,V15.2,V16..99,V16..77,V16.1,V16.2,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
GN,GIN,Guinea,2021-03-05,2021-03-02,100,0,0,0,0,4,91,11105512.55316634,35,8,4,88,6,1,93,7,0,93,5,22,73,6,6,88,7,8,85,6,4,90,8,4,88,6,3,91,6,2,92,7,3,90,8,13,79,7,1,92,8,10,82,96,1,1,2,99,0,0,1,100,0,0,0,78,1,13,8,94,0,3,3,92,0,4,4,96,0,1,3,96,0,1,3,97,0,1,2,98,0,1,1,97,0,1,2,87,0,6,7,99,0,1,0,90,1,4,5,7,2,4,87,96,0,2,2,11,3,32,54,68,0,12,20,88,2,10,0,88,0,3,9,0,97,0,2,0,1,26,0,24,50,13,4,1,81,1,99,0,0,1,0,100,0,0,0,0,14,1,48,22,7,8,22,16,37,8,17,22,18,31,13,16,22,22,29,13,14,22,25,13,11,29,22,17,34,12,15,92,5,3,92,8,0,92,7,1,92,7,1,92,7,1,92,6,2,92,8,0,92,7,1,92,8,0,92,3,5,93,0,4,3,93,0,4,3,93,0,5,2,93,0,5,2,93,0,4,3,93,0,3,4,93,0,7,0,93,0,7,0,93,0,7,0,93,0,5,2,78,0,7,15,78,0,14,8,78,0,21,1,78,0,20,2,78,0,12,10,78,0,14,8,78,0,22,0,78,0,22,0,78,0,19,3,78,0,17,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,96,0,3,1,96,0,1,3,96,0,1,3,96,0,0,4,96,0,4,0,96,0,3,1,96,0,4,0,24,1,34,9,16,16,23,2,73,2,23,2,73,2,23,2,74,1,23,2,74,1,23,2,70,5,23,2,74,1,23,2,73,2,23,2,74,1,23,2,70,5,23,2,11,64,96,0,0,4,65,0,4,31,25,0,14,6,21,34,31,2,0,67,34,3,1,62,76,14,3,7,76,14,3,7,76,10,10,4,76,12,6,6,76,14,3,7,76,11,6,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,25,8,44,23,25,16,25,34,25,14,24,37,25,16,26,33,25,14,19,42,25,11,24,40,29,0,29,42,71,2,10,11,3,3,30,0,2,17,29,22,30,2,66,2,34,2,15,49,34,1,33,20,6,2,1,3,34,3,26,12,13,12,38,1,27,15,16,3,38,1,4,54,3,42,1,2,46,9,56,2,40,2,75,3,19,3,76,1,19,4,75,2,17,6,81,1,17,1,76,4,17,3,46,1,0,0,8,10,35,46,1,0,0,7,7,39,49,0,31,6,8,6,49,1,17,5,13,15,49,1,21,10,11,8,69,4,23,4,69,12,2,17,69,9,9,13,49,0,34,17,83,0,7,10,93,2,3,0,0,0,0,0,2,60,1,0,4,0,4,1,2,4,1,1,1,2,4,1,4,10,64,0,32,3,1,64,0,5,15,9,2,2,2,1,65,0,26,7,2,65,0,9,12,6,4,4,4.75,4.71100290671708,1,0,9.857142857142858,6.507626783183432,3.8857142857142852,3.341111373492963
GN,GIN,Guinea,2021-03-06,2021-03-04,100,0,0,0,0,9,91,10348871.687454471,35,8,4,88,7,2,91,7,2,91,8,21,71,9,10,81,8,9,83,7,2,91,8,5,87,8,5,87,6,4,90,9,3,88,9,14,77,10,3,87,8,12,80,96,1,1,2,98,0,1,1,98,0,2,0,79,1,9,11,90,0,5,5,91,0,4,5,98,0,1,1,95,0,3,2,95,0,3,2,96,0,2,2,97,0,0,3,86,0,8,6,97,0,2,1,88,1,6,5,9,0,6,85,94,0,4,2,14,3,32,51,68,0,13,19,87,2,11,0,87,0,3,10,0,97,0,1,1,1,30,0,25,45,16,3,2,79,0,98,0,0,2,0,100,0,0,0,0,18,1,48,21,5,7,25,16,33,8,18,25,15,33,11,16,25,17,31,12,15,25,25,13,10,27,25,15,29,12,19,93,4,3,93,7,0,93,5,2,93,6,1,93,6,1,93,5,2,93,7,0,93,7,0,93,7,0,93,3,4,95,0,2,3,95,0,3,2,95,0,3,2,95,0,4,1,95,0,2,3,95,0,4,1,95,0,5,0,95,0,5,0,95,0,5,0,95,0,3,2,79,0,10,11,79,0,16,5,79,0,20,1,79,0,20,1,79,0,7,14,79,0,14,7,79,0,21,0,79,0,21,0,79,0,18,3,79,0,16,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,95,0,4,1,95,0,1,4,95,0,1,4,95,0,0,5,95,0,5,0,95,0,4,1,95,0,5,0,27,3,29,9,14,18,26,2,68,4,26,2,70,2,26,2,70,2,26,2,69,3,26,2,63,9,26,2,70,2,26,2,69,3,26,2,70,2,26,2,66,6,26,2,16,56,95,0,0,5,65,0,3,32,26,1,12,6,20,35,32,2,0,66,33,3,1,63,76,14,3,7,76,15,3,6,76,11,8,5,76,14,3,7,76,13,4,7,76,13,3,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,29,9,42,20,29,15,28,28,29,15,21,35,29,16,23,32,29,15,17,39,29,11,20,40,32,1,27,40,73,2,9,10,1,5,33,2,1,16,23,25,33,2,63,2,34,4,13,49,34,2,37,18,5,1,1,2,34,4,29,10,9,14,37,2,26,16,17,2,38,1,2,58,1,43,0,1,49,7,58,1,40,1,72,2,24,2,79,1,17,3,77,1,18,4,83,0,16,1,80,3,14,3,49,0,0,0,5,15,31,49,1,0,0,4,9,37,50,0,30,6,8,6,50,2,14,5,10,19,50,2,19,7,10,12,74,4,18,4,74,9,3,14,74,7,10,9,50,0,35,15,85,0,6,9,94,2,2,0,0,0,1,0,1,61,1,0,4,0,4,1,3,5,0,1,2,2,4,0,4,8,65,0,30,4,1,65,0,4,12,8,3,5,2,1,65,1,27,6,1,65,0,5,13,8,5,4,4.777777777777778,4.472845761520198,1.7500000000000002,1.5,9.166666666666666,5.887840577551898,4.411764705882353,3.585472768445192
GN,GIN,Guinea,2021-03-07,2021-03-04,100,0,0,0,0,9,89,10680174.851791166,33,6,4,90,5,6,89,4,4,92,9,29,62,7,8,85,5,15,80,5,3,92,5,7,88,8,8,84,6,7,87,7,9,84,9,19,72,10,3,87,7,16,77,96,0,2,2,94,0,3,3,96,0,2,2,71,0,13,16,92,0,4,4,85,0,5,10,97,0,2,1,93,1,6,0,92,0,5,3,93,0,4,3,91,1,1,7,81,0,8,11,97,0,2,1,84,1,8,7,11,0,6,83,94,0,2,4,16,3,31,50,69,0,15,16,85,1,14,0,85,0,2,13,0,98,0,0,1,1,34,0,24,42,18,2,2,78,0,98,0,1,1,0,99,0,0,0,1,20,2,49,15,7,7,27,16,28,12,17,27,12,33,14,14,27,16,27,13,17,27,21,15,8,29,27,15,24,15,19,93,5,2,93,7,0,93,6,1,93,7,0,93,6,1,93,6,1,93,7,0,93,7,0,93,7,0,93,2,5,93,0,4,3,93,0,3,4,93,0,6,1,93,0,7,0,93,0,5,2,93,0,6,1,93,0,6,1,93,0,6,1,93,0,6,1,93,0,5,2,86,0,6,8,86,0,11,3,86,0,13,1,86,0,14,0,86,0,3,11,86,0,10,4,86,0,14,0,86,0,14,0,86,0,13,1,86,0,10,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,97,0,3,0,97,0,0,3,97,0,0,3,97,0,0,3,97,0,3,0,97,0,3,0,97,0,3,0,30,2,32,9,12,15,31,3,61,5,31,3,62,4,31,3,65,1,31,3,63,3,31,3,56,10,31,3,65,1,31,3,65,1,31,3,65,1,31,3,59,7,31,3,21,45,92,0,0,8,67,0,5,28,30,1,16,5,19,29,38,1,0,61,38,1,0,61,78,12,3,7,78,15,3,4,78,13,6,3,78,12,4,6,78,11,6,5,78,11,3,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,33,8,39,20,33,11,25,31,33,12,18,37,33,11,23,33,33,12,16,39,33,8,14,45,35,1,22,42,78,0,10,6,2,4,36,2,4,7,19,32,36,2,58,4,36,2,12,50,36,2,36,18,6,1,0,1,36,3,32,9,11,9,37,2,26,20,13,2,39,1,1,58,1,44,1,1,50,4,61,1,38,0,75,2,22,1,82,1,15,2,77,1,18,4,84,0,16,0,86,2,12,0,51,0,0,0,6,14,29,51,1,0,1,1,13,33,54,1,27,7,6,5,54,3,11,7,10,15,54,3,16,6,9,12,78,1,17,4,78,7,5,10,78,5,11,6,54,0,30,16,84,0,4,12,96,0,1,0,0,0,1,0,2,67,0,0,7,1,1,0,1,5,2,0,1,2,3,0,3,7,67,0,25,6,2,67,0,7,11,4,3,5,3,0,67,1,24,8,0,67,0,5,10,9,5,4,5,4.456863960638283,2,1.7320508075688772,10.416666666666666,6.198994775920049,3.75,3.079589415448419
GN,GIN,Guinea,2021-03-08,2021-03-05,100,0,0,0,0,19,89,9207378.828421718,37,8,2,90,8,9,83,7,4,89,8,28,64,10,11,79,8,13,79,8,2,90,7,8,85,10,6,84,8,7,85,8,10,82,9,24,67,12,4,84,11,16,73,98,0,2,0,91,0,4,5,96,0,2,2,72,0,11,17,89,1,5,5,87,0,4,9,98,0,2,0,92,1,5,2,94,0,5,1,93,0,4,3,90,1,1,8,76,0,8,16,96,1,2,1,84,0,9,7,11,0,11,78,89,0,5,6,13,2,38,47,62,1,19,18,81,1,18,0,81,0,1,18,0,99,0,0,1,0,35,2,22,41,15,1,3,80,1,97,0,1,1,1,98,0,0,0,2,18,1,48,16,8,9,25,19,26,14,16,25,16,36,11,12,25,17,29,10,19,25,24,16,8,27,25,18,29,13,15,92,6,2,92,7,1,92,7,1,92,7,1,92,6,2,92,7,1,92,7,1,92,8,0,92,8,0,92,6,2,92,0,4,4,92,0,3,5,92,0,7,1,92,0,8,0,92,0,6,2,92,0,7,1,92,0,7,1,92,0,7,1,92,0,7,1,92,0,4,4,85,0,8,7,85,0,11,4,85,0,13,2,85,0,15,0,85,0,2,13,85,0,12,3,85,0,14,1,85,0,15,0,85,0,13,2,85,0,9,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,96,0,4,0,96,0,0,4,96,0,0,4,96,0,0,4,96,0,4,0,96,0,4,0,96,0,4,0,29,3,32,13,8,15,31,5,60,4,31,5,60,4,31,5,63,1,31,5,61,3,31,5,56,8,31,5,62,2,31,5,63,1,31,5,63,1,31,5,59,5,31,5,17,47,93,0,0,7,63,1,5,31,29,1,15,6,22,27,37,0,0,63,37,1,1,61,80,12,2,6,80,14,3,3,80,9,8,3,80,12,2,6,80,10,6,4,80,10,4,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,32,8,39,21,32,10,23,35,32,10,19,39,32,8,24,36,32,9,16,43,32,6,19,43,34,1,25,40,75,0,13,6,1,5,36,2,3,6,19,34,36,1,60,3,37,3,13,47,37,1,37,17,6,1,0,1,37,2,31,11,13,6,37,1,22,20,17,3,39,0,1,58,2,41,1,1,52,5,61,0,39,0,77,0,22,1,81,0,19,0,76,1,19,4,84,0,16,0,81,0,19,0,47,0,0,0,5,14,34,47,1,0,1,3,15,33,50,2,25,8,6,9,50,3,10,10,10,17,50,3,18,8,8,13,74,2,21,3,74,7,10,9,74,5,14,7,50,2,29,19,81,0,5,14,95,0,1,0,0,0,1,0,3,67,0,3,7,2,2,0,2,3,2,0,2,1,3,0,0,6,62,1,30,6,1,62,0,9,13,5,3,5,3,0,63,1,22,14,0,63,0,7,12,6,9,3,4.22,4.291852746774987,2.142857142857143,1.3451854182690985,11.851851851851851,6.143813046182212,3.314285714285715,3.017316967219763
GN,GIN,Guinea,2021-03-09,2021-03-07,100,0,0,0,0,13,91,10115094.35796622,34,10,2,88,11,8,81,9,2,89,7,31,62,11,8,81,11,11,78,12,4,84,11,5,84,11,2,87,11,4,85,10,7,83,10,21,69,13,2,85,11,17,72,98,0,1,1,92,0,4,4,98,0,0,2,69,0,10,21,92,1,4,3,89,0,3,8,96,0,4,0,95,1,2,2,98,0,2,0,96,0,1,3,93,1,0,6,79,0,7,14,98,1,1,0,83,1,8,8,9,0,8,83,92,0,3,5,9,2,36,53,64,1,15,20,85,0,14,1,85,0,0,15,0,100,0,0,0,0,28,2,21,49,12,0,3,84,1,97,0,2,0,1,97,0,0,1,2,15,0,51,20,5,9,25,21,23,16,15,25,21,31,12,11,25,17,32,10,16,25,28,14,6,27,25,19,30,12,14,92,6,2,92,7,1,92,8,0,92,6,2,92,6,2,92,7,1,92,7,1,92,8,0,92,8,0,92,6,2,95,0,2,3,95,0,3,2,95,0,4,1,95,0,5,0,95,0,3,2,95,0,4,1,95,0,5,0,95,0,5,0,95,0,5,0,95,0,3,2,81,0,9,10,81,0,13,6,81,0,17,2,81,0,18,1,81,0,8,11,81,0,17,2,81,0,17,2,81,0,18,1,81,0,17,2,81,0,12,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,97,0,3,0,97,0,1,2,97,0,2,1,97,0,0,3,97,0,3,0,97,0,3,0,97,0,3,0,29,1,38,14,9,9,31,6,61,2,31,6,60,3,31,6,63,0,31,6,62,1,31,6,60,3,31,6,62,1,31,6,62,1,31,6,63,0,31,6,58,5,31,6,11,52,93,0,0,7,66,1,5,28,28,0,19,5,24,24,30,0,1,69,30,3,5,62,80,11,4,5,80,14,3,3,80,7,11,2,80,11,4,5,80,11,5,4,80,11,3,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,32,7,45,16,32,12,27,29,32,11,27,30,32,10,25,33,32,11,21,36,32,6,25,37,34,0,26,40,74,1,14,6,2,3,36,1,3,6,19,35,36,1,58,5,39,3,12,46,39,0,35,20,5,0,0,1,39,2,30,11,12,6,40,0,23,22,13,2,41,0,1,55,3,43,1,0,47,9,55,1,42,2,73,2,24,1,73,1,24,2,75,2,18,5,79,2,19,0,75,3,21,1,47,0,0,0,9,11,33,47,3,0,1,7,13,29,49,3,28,5,9,6,49,2,16,8,9,16,49,3,25,8,4,11,67,4,26,3,67,15,10,8,67,11,16,6,49,2,29,20,80,1,5,14,95,0,2,0,1,0,0,0,2,67,0,4,9,1,2,0,2,4,2,0,1,0,0,0,2,6,64,1,28,6,1,64,1,9,17,5,1,2,1,0,65,0,15,19,1,65,0,12,8,4,8,3,3.125,3.5826116706920286,2,1.224744871391589,12.419354838709678,5.959721433917232,3.15625,2.8182512880473674
GN,GIN,Guinea,2021-03-10,2021-03-08,100,2,178393.8050733651,1,130569.990653765,10,90,9449619.77892581,31,6,5,89,8,8,84,5,3,92,3,25,72,8,8,84,7,8,85,8,7,85,9,0,91,5,1,94,4,6,90,7,3,90,6,12,82,7,4,89,5,21,74,95,0,2,3,92,1,3,4,97,0,2,1,75,1,9,15,92,1,4,3,92,2,4,2,93,0,5,2,100,0,0,0,99,0,0,1,94,1,2,3,97,0,1,2,88,0,5,7,96,0,3,1,79,3,6,12,10,0,4,86,96,0,2,2,10,1,42,47,59,0,18,23,82,1,16,1,82,0,2,16,0,98,0,1,1,0,32,2,20,46,14,0,4,81,1,96,0,2,1,1,97,0,0,2,1,19,0,41,30,4,6,30,21,18,12,19,30,15,32,8,15,30,16,27,9,18,30,22,10,13,25,30,15,29,14,12,95,2,3,95,5,0,95,5,0,95,4,1,95,4,1,95,5,0,95,5,0,95,5,0,95,4,1,95,3,2,96,0,1,3,96,0,3,1,96,0,3,1,96,0,4,0,96,0,1,3,96,0,3,1,96,0,4,0,96,0,4,0,96,0,4,0,96,0,3,1,70,0,15,15,70,0,19,11,70,0,26,4,70,0,29,1,70,0,13,17,70,0,24,6,70,0,25,5,70,0,29,1,70,0,25,5,70,0,19,11,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,95,0,5,0,95,0,3,2,95,0,4,1,95,0,1,4,95,0,5,0,95,0,5,0,95,0,4,1,33,1,33,10,14,9,32,4,63,1,32,4,63,1,32,4,64,0,32,4,63,1,32,4,62,2,32,4,64,0,32,4,63,1,32,4,63,1,32,4,61,3,32,4,8,56,93,0,0,7,69,0,2,29,27,1,16,5,21,30,29,0,1,70,29,4,5,62,80,9,6,5,80,11,4,5,80,7,10,3,80,9,5,6,80,8,6,6,80,8,8,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,33,2,46,19,33,5,29,33,33,7,26,34,33,7,27,33,33,6,25,36,33,4,23,40,35,1,20,44,80,1,10,5,2,2,36,1,1,5,23,34,36,1,59,4,40,3,20,37,40,0,37,18,1,2,0,2,40,1,36,6,11,6,41,1,25,22,10,1,42,0,2,54,2,43,0,3,43,11,54,2,41,3,71,4,25,0,74,1,22,3,73,1,22,4,75,3,20,2,77,3,19,1,46,1,0,0,10,8,35,46,3,0,1,10,8,32,46,2,28,6,10,8,46,1,22,7,7,17,46,2,31,10,3,8,59,7,32,2,59,20,8,13,59,18,17,6,48,2,31,19,81,1,9,9,91,1,4,0,1,1,1,0,1,61,0,3,9,0,3,0,2,3,0,0,3,1,0,0,4,11,66,1,27,5,1,66,1,4,19,6,1,3,0,0,68,1,15,13,3,68,0,13,5,6,5,3,3.4000000000000004,3.9197839076093137,3,1,12.28,5.898587401516853,3.074074074074074,2.4007358795862497
