ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7.0,V5a_8..99,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9.0,V5a_9.1,V5a_10..99,V5a_10.0,V5a_10.1,V5b_1..99,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8.0,V5b_9..99,V5b_9.0,V5b_9.1,V5b_10..99,V5b_10.0,V5b_10.1,V5c_1..99,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3.0,V5c_4..99,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8.0,V5c_9..99,V5c_9.0,V5c_9.1,V5c_10..99,V5c_10.0,V5c_10.1,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V5d_10..99,V6_1..99,V6_1.0,V6_1.1,V6_2..99,V6_2.0,V6_2.1,V6_3..99,V6_3.0,V6_3.1,V6_4..99,V6_4.0,V6_4.1,V6_5..99,V6_5.0,V6_5.1,V6_6..99,V6_6.0,V6_6.1,V6_7..99,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V13..77,V13.1,V13.2,V13.3,V13.4,V15..99,V15.1,V15.2,V16..99,V16..77,V16.1,V16.2,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_2..99,B13_2..77,B13_3..99,B13_3..77,B13_4..99,B13_4..77,B13_5..99,B13_5..77,B13_6..99,B13_6.1,B13_7..99,B13_7..77,B14_1..99,B14_1..77,B14_2..99,B14_2.1,B14_3..99,B14_3..77,B14_4..99,B14_4.1,B14_5..99,B14_5..77,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9.1,D9.2,D9.3,D9.4,D9.7,D10..99,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
GE,GEO,Georgia,2021-04-18,2021-03-04,100,2,175218.9742664782,2,175218.9742664782,16,95,4191839.1185725085,54,5,2,93,6,9,85,8,4,88,7,15,78,5,16,79,5,10,85,3,8,89,6,5,89,5,6,89,6,3,91,6,8,86,4,18,78,6,3,91,5,16,79,98,1,1,0,91,1,4,4,96,3,1,85,1,6,8,84,1,6,9,90,2,2,6,92,1,5,2,95,1,2,2,94,1,3,2,97,1,1,1,92,1,5,2,82,1,5,12,97,1,1,1,84,1,6,9,5,0,11,84,91,7,2,9,1,59,31,41,1,31,27,69,2,27,2,69,25,5,1,76,8,14,2,42,1,6,51,13,0,19,68,81,1,2,14,2,95,0,1,3,1,35,0,20,14,8,23,40,5,18,20,17,40,5,17,19,19,40,6,15,18,21,40,8,2,14,36,40,5,27,14,14,77,15,8,77,18,5,77,20,3,77,22,1,77,19,4,77,22,1,77,23,77,21,2,77,18,5,77,13,10,93,5,2,93,6,1,93,6,1,93,6,1,93,2,5,93,4,3,93,6,1,93,7,93,7,0,93,5,2,86,9,5,86,13,1,86,14,86,13,1,86,9,5,86,8,6,86,13,1,86,14,86,12,2,86,11,3,100,100,100,100,100,100,100,100,100,100,96,3,1,96,4,0,96,1,3,96,4,0,96,0,4,96,2,2,96,4,0,41,4,20,14,12,9,24,8,66,2,24,8,66,2,24,8,68,0,24,8,61,7,24,8,62,6,24,8,66,2,24,8,66,2,24,8,66,2,24,8,62,6,24,8,22,46,77,1,1,21,46,1,20,33,60,0,11,15,7,7,66,4,30,66,1,8,25,95,2,2,1,95,2,0,3,95,3,0,2,95,2,1,2,95,3,2,95,3,0,2,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,28,4,18,50,28,3,49,20,28,6,37,29,28,6,27,39,28,6,11,55,28,5,19,48,29,1,36,34,64,22,7,5,2,30,4,2,6,24,34,30,6,64,0,34,2,15,49,34,2,42,13,1,4,2,2,34,4,20,11,18,13,34,2,16,21,13,14,38,1,5,56,0,38,0,7,54,1,82,3,10,5,52,2,41,5,63,2,24,11,73,2,12,13,89,2,6,3,81,0,16,3,38,1,1,2,13,11,34,38,1,1,5,12,15,28,40,1,17,24,7,11,40,2,7,5,14,32,40,1,11,15,13,20,74,0,19,7,74,6,12,8,74,6,13,7,40,1,32,27,73,0,8,19,92,1,1,0,2,4,60,1,6,1,4,1,1,2,3,0,7,1,2,3,8,44,4,32,20,0,44,0,6,17,8,12,9,4,46,5,31,16,2,46,4,20,13,11,2,4,3.733333333333334,4.525280203428317,2,1,11.877358490566039,5.741972373183075,2.2222222222222223,1.1259115274642
GE,GEO,Georgia,2021-04-19,2021-03-06,100,2,175218.9742664782,2,175218.9742664782,17,95,4079903.1256683944,54,5,2,93,6,10,84,8,4,88,7,15,78,5,16,79,5,10,85,3,8,89,6,5,89,5,6,89,6,3,91,6,8,86,4,17,79,6,3,91,5,16,79,98,1,1,0,90,1,5,4,96,3,1,85,1,6,8,84,1,6,9,90,2,2,6,92,1,5,2,95,1,2,2,94,1,3,2,97,1,1,1,92,1,5,2,83,1,5,11,97,1,1,1,84,1,6,9,5,0,12,83,90,8,2,9,1,60,30,40,1,30,29,70,2,26,2,70,24,5,1,77,8,13,2,42,1,5,52,14,0,20,66,80,1,2,15,2,95,0,1,3,1,37,0,19,13,8,23,42,5,17,19,17,42,5,15,19,19,42,6,15,16,21,42,8,2,13,35,42,5,25,14,14,77,15,8,77,18,5,77,20,3,77,22,1,77,19,4,77,22,1,77,23,77,21,2,77,18,5,77,13,10,93,5,2,93,6,1,93,6,1,93,6,1,93,2,5,93,4,3,93,6,1,93,7,93,7,0,93,5,2,87,8,5,87,12,1,87,13,87,12,1,87,8,5,87,8,5,87,12,1,87,13,87,11,2,87,10,3,100,100,100,100,100,100,100,100,100,100,96,3,1,96,4,0,96,1,3,96,4,0,96,0,4,96,2,2,96,4,0,43,4,20,12,12,9,25,8,64,3,25,8,65,2,25,8,67,0,25,8,60,7,25,8,61,6,25,8,65,2,25,8,66,1,25,8,65,2,25,8,61,6,25,8,22,45,77,1,1,21,46,1,20,33,62,0,11,13,7,7,68,4,28,68,1,7,24,96,2,2,0,96,2,0,2,96,3,0,1,96,2,1,1,96,3,1,96,3,0,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,29,4,17,50,29,3,49,19,29,6,37,28,29,6,28,37,29,6,12,53,29,5,18,48,30,1,36,33,64,21,7,6,2,30,4,2,6,25,33,30,6,64,0,34,2,15,49,34,2,42,13,1,4,2,2,34,4,19,11,18,14,34,2,15,22,13,14,38,1,6,55,0,38,0,6,54,2,83,3,9,5,52,2,41,5,63,2,24,11,72,2,13,13,88,2,7,3,82,0,15,3,38,1,1,2,13,10,35,38,1,1,5,12,14,29,40,1,16,24,8,11,40,2,7,4,14,33,40,1,11,14,13,21,75,0,19,6,75,6,11,8,75,6,12,7,40,1,32,27,73,0,8,19,92,1,1,0,2,4,60,1,6,1,4,1,2,2,3,0,7,1,2,3,7,44,4,32,20,0,44,0,6,17,8,11,10,4,46,5,31,16,2,46,4,20,13,11,2,4,4,4.653511836644783,2,1,11.701923076923077,5.652744965149732,2.1956521739130435,1.1278212076071732
GE,GEO,Georgia,2021-04-20,2021-03-06,100,2,175218.9742664782,2,175218.9742664782,17,95,3902541.854493066,55,5,2,93,6,9,85,8,4,88,7,14,79,5,16,79,5,10,85,3,8,89,6,5,89,5,6,89,6,3,91,6,8,86,4,17,79,6,3,91,5,15,80,98,1,1,0,91,1,4,4,96,3,1,86,1,5,8,84,1,6,9,90,2,2,6,92,1,5,2,95,1,2,2,94,1,3,2,97,1,1,1,92,1,5,2,83,1,5,11,97,1,1,1,85,1,5,9,5,0,12,83,90,8,2,9,1,59,31,41,1,30,28,70,2,26,2,70,24,5,1,77,8,13,2,42,1,4,53,14,0,20,66,80,1,2,15,2,95,0,1,3,1,37,0,18,14,8,23,42,5,18,18,17,42,5,15,19,19,42,6,14,17,21,42,8,2,12,36,42,5,24,15,14,77,15,8,77,18,5,77,20,3,77,22,1,77,19,4,77,22,1,77,23,77,21,2,77,18,5,77,13,10,93,5,2,93,6,1,93,6,1,93,6,1,93,2,5,93,4,3,93,6,1,93,7,93,7,0,93,5,2,86,8,6,86,12,2,86,14,86,13,1,86,8,6,86,8,6,86,13,1,86,14,86,11,3,86,11,3,100,100,100,100,100,100,100,100,100,100,96,3,1,96,4,0,96,1,3,96,4,0,96,0,4,96,2,2,96,4,0,43,3,21,12,12,9,25,8,64,3,25,8,65,2,25,8,67,0,25,8,61,6,25,8,62,5,25,8,65,2,25,8,66,1,25,8,65,2,25,8,61,6,25,8,21,46,76,1,1,22,45,1,21,33,62,0,10,13,7,8,68,3,29,68,0,7,25,97,1,2,0,97,2,0,1,97,2,0,1,97,1,1,1,97,2,1,97,2,0,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,29,4,16,51,29,3,48,20,29,6,36,29,29,6,27,38,29,6,11,54,29,5,18,48,30,1,35,34,65,21,6,6,2,30,3,2,7,25,33,30,5,65,0,34,2,14,50,34,2,41,13,1,4,2,3,34,4,19,11,18,14,34,2,14,22,14,14,37,1,6,55,1,37,0,6,55,2,84,2,9,5,53,1,41,5,64,1,24,11,73,1,13,13,89,1,7,3,82,0,15,3,37,1,1,2,13,10,36,37,1,1,5,12,14,30,39,1,17,24,8,11,39,2,7,4,15,33,39,1,12,14,13,21,74,0,20,6,74,7,11,8,74,7,12,7,39,1,32,28,72,0,9,19,91,1,1,1,2,4,59,1,6,1,4,1,2,2,3,1,7,1,2,3,7,43,4,32,21,0,43,0,7,17,8,11,10,4,45,5,32,16,2,45,4,20,13,12,2,4,3.4482758620689653,3.6014501731599307,2,1,11.764150943396226,5.616428318219776,2.148936170212766,1.1605606479526687
GE,GEO,Georgia,2021-04-21,2021-03-08,100,2,175218.9742664782,2,175218.9742664782,17,95,3867234.168863862,56,5,2,93,6,9,85,8,4,88,7,13,80,5,16,79,5,11,84,3,9,88,6,5,89,5,7,88,6,3,91,6,8,86,4,17,79,6,3,91,5,16,79,98,1,1,0,91,1,4,4,96,3,1,87,1,5,7,84,1,6,9,89,2,3,6,91,1,5,3,95,1,2,2,93,1,4,2,97,1,1,1,92,1,5,2,83,1,5,11,97,1,1,1,84,1,6,9,5,0,12,83,90,8,2,9,0,60,31,40,1,30,29,70,2,26,2,70,25,4,1,76,8,14,2,41,1,6,52,14,0,21,65,79,1,2,16,2,95,0,1,3,1,38,0,18,14,8,22,44,5,17,18,16,44,5,14,19,18,44,6,13,17,20,44,8,2,11,35,44,5,23,15,13,78,14,8,78,17,5,78,19,3,78,21,1,78,18,4,78,21,1,78,22,78,20,2,78,17,5,78,13,9,93,5,2,93,6,1,93,6,1,93,6,1,93,2,5,93,4,3,93,6,1,93,7,93,7,0,93,5,2,86,8,6,86,12,2,86,14,86,13,1,86,8,6,86,8,6,86,13,1,86,14,86,11,3,86,11,3,100,100,100,100,100,100,100,100,100,100,96,3,1,96,4,0,96,1,3,96,4,0,96,0,4,96,2,2,96,4,0,45,3,20,12,11,9,26,6,65,3,26,6,66,2,26,6,68,0,26,6,62,6,26,6,63,5,26,6,66,2,26,6,67,1,26,6,66,2,26,6,62,6,26,6,21,47,75,1,1,23,44,1,20,35,62,0,10,12,8,8,68,3,29,68,0,8,24,96,1,2,1,96,2,1,1,96,2,1,1,96,1,1,2,96,2,2,96,2,1,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,29,4,16,51,29,3,48,20,29,6,36,29,29,6,28,37,29,6,12,53,29,5,19,47,30,1,36,33,64,21,7,6,2,30,3,2,7,26,32,30,5,65,0,33,2,15,50,33,2,42,13,1,4,2,3,33,4,19,11,19,14,33,2,13,24,14,14,36,1,7,55,1,36,0,7,55,2,84,2,9,5,53,1,41,5,64,1,25,10,72,1,13,14,88,1,8,3,81,0,16,3,36,1,1,2,13,11,36,36,1,1,5,12,14,31,38,1,17,24,10,10,38,2,7,4,16,33,38,1,12,14,15,20,74,0,20,6,74,7,11,8,74,7,12,7,38,1,32,29,71,0,10,19,90,1,1,2,2,4,58,1,7,1,4,1,2,2,3,1,7,1,2,3,7,42,4,32,22,0,42,0,7,17,9,12,10,3,44,5,32,17,2,44,4,19,14,12,3,4,3.517241379310345,3.571921148297534,2,1,11.972222222222221,5.630456822066681,2.1875,1.1233735287545203
GE,GEO,Georgia,2021-04-22,2021-03-10,100,2,175218.9742664782,2,175218.9742664782,16,94,3871637.459018287,56,5,2,93,6,9,85,8,4,88,7,13,80,5,18,77,5,11,84,3,9,88,6,5,89,5,7,88,6,3,91,6,8,86,4,17,79,6,3,91,5,16,79,98,1,1,0,91,1,4,4,96,3,1,87,1,5,7,82,1,7,10,89,2,3,6,91,1,5,3,95,1,2,2,93,1,4,2,97,1,1,1,92,1,5,2,83,1,5,11,97,1,1,1,84,1,6,9,6,0,11,83,91,7,2,10,0,59,31,41,0,30,29,70,1,27,2,70,25,4,1,76,7,15,2,41,1,6,52,15,0,20,65,80,1,2,15,2,95,0,1,3,1,38,0,17,15,9,21,45,5,18,17,15,45,6,13,19,17,45,7,13,17,18,45,9,2,11,33,45,6,22,14,13,79,14,7,79,16,5,79,18,3,79,20,1,79,17,4,79,20,1,79,21,79,19,2,79,17,4,79,12,9,92,5,3,92,6,2,92,6,2,92,7,1,92,2,6,92,4,4,92,7,1,92,8,92,8,0,92,6,2,85,8,7,85,13,2,85,15,85,14,1,85,9,6,85,9,6,85,14,1,85,15,85,12,3,85,12,3,100,100,100,100,100,100,100,100,100,100,95,4,1,95,4,1,95,1,4,95,4,1,95,1,4,95,3,2,95,4,1,46,2,20,13,11,8,28,6,63,3,28,6,64,2,28,6,66,0,28,6,61,5,28,6,61,5,28,6,64,2,28,6,65,1,28,6,64,2,28,6,60,6,28,6,20,46,74,1,1,24,44,1,20,35,62,0,10,12,8,8,68,3,29,69,0,8,23,96,1,2,1,96,2,1,1,96,2,1,1,96,1,1,2,96,2,2,96,2,1,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,31,4,17,48,31,3,46,20,31,6,36,27,31,6,27,36,31,6,12,51,31,4,20,45,31,0,35,34,65,22,6,5,2,31,2,2,6,25,34,31,4,65,0,34,1,16,49,34,1,43,13,1,3,2,3,34,3,20,11,19,13,34,1,13,26,12,14,36,1,7,55,1,36,0,7,55,2,83,2,10,5,54,1,40,5,64,1,25,10,73,1,12,14,88,1,8,3,80,0,17,3,36,2,1,2,13,10,36,36,2,1,5,12,14,30,38,1,17,24,10,10,38,2,7,4,17,32,38,1,12,13,15,21,75,1,19,5,75,7,11,7,75,7,12,6,38,1,32,29,71,0,10,19,90,1,1,2,2,4,58,1,7,1,3,1,2,2,3,1,7,1,2,4,7,42,4,31,23,0,42,0,7,17,9,12,9,4,44,6,32,16,2,44,4,20,13,12,3,4,3.8666666666666667,3.99770048845612,2,1,11.881818181818181,5.618227310680666,2.1458333333333335,1.1296691915200234
GE,GEO,Georgia,2021-04-23,2021-03-11,100,1,115969.609592185,1,115969.609592185,15,95,3897489.0670752344,56,6,1,93,7,8,85,8,4,88,8,12,80,6,17,77,6,10,84,4,8,88,7,4,89,6,6,88,7,2,91,7,7,86,5,16,79,7,2,91,6,15,79,99,0,1,0,92,0,4,4,96,3,1,88,0,5,7,83,0,7,10,90,1,3,6,92,0,5,3,96,0,2,2,94,0,4,2,98,0,1,1,93,0,5,2,84,0,5,11,98,0,1,1,85,0,6,9,5,0,10,85,92,6,2,9,0,61,30,39,0,31,30,69,1,28,2,69,25,5,1,76,7,15,2,41,1,6,52,14,0,19,67,81,1,2,14,2,95,0,1,3,1,36,0,17,15,11,21,43,5,19,17,16,43,6,13,19,19,43,7,13,17,20,43,9,2,11,35,43,6,23,14,14,79,13,8,79,15,6,79,18,3,79,20,1,79,17,4,79,20,1,79,21,79,19,2,79,17,4,79,12,9,90,7,3,90,8,2,90,8,2,90,7,3,90,4,6,90,5,5,90,9,1,90,10,90,9,1,90,8,2,85,8,7,85,13,2,85,15,85,14,1,85,9,6,85,9,6,85,14,1,85,15,85,12,3,85,12,3,100,100,100,100,100,100,100,100,100,100,95,4,1,95,4,1,95,1,4,95,4,1,95,1,4,95,3,2,95,4,1,44,2,20,14,12,8,27,6,64,3,27,6,65,2,27,6,67,0,27,6,62,5,27,6,62,5,27,6,65,2,27,6,66,1,27,6,64,3,27,6,60,7,27,6,22,45,75,1,1,23,44,1,20,35,60,0,10,12,8,10,68,3,29,69,0,8,23,96,1,2,1,96,2,1,1,96,2,1,1,96,1,1,2,96,2,2,96,2,1,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,30,5,19,46,30,3,48,19,30,7,34,29,30,7,27,36,30,7,13,50,30,4,21,45,30,0,36,34,64,23,5,5,3,30,2,3,6,26,33,30,4,66,0,33,1,15,51,33,1,42,14,2,3,2,3,33,2,21,12,19,13,33,1,13,27,13,13,35,1,6,57,1,35,0,7,56,2,81,2,12,5,52,1,42,5,66,1,25,8,73,1,14,12,87,1,9,3,79,0,19,2,35,2,1,3,12,10,37,35,2,2,5,11,14,31,38,1,17,23,11,10,38,2,6,5,18,31,38,1,13,13,15,20,74,1,20,5,74,9,10,7,74,8,12,6,38,1,32,29,71,0,10,19,90,1,1,2,2,4,58,1,8,1,3,1,2,2,3,1,7,1,1,4,7,42,4,32,22,0,42,0,7,17,9,13,8,4,44,6,30,17,3,44,4,19,15,11,3,4,3.8666666666666667,3.99770048845612,2,1,11.827272727272728,5.417066807287205,2.2127659574468086,1.2146957073376883
GE,GEO,Georgia,2021-04-24,2021-03-11,100,1,115969.609592185,1,115969.609592185,14,95,3906664.1452361955,55,6,1,93,7,8,85,8,4,88,8,12,80,6,17,77,6,10,84,4,8,88,7,4,89,6,6,88,7,2,91,7,7,86,5,16,79,7,2,91,6,15,79,99,0,1,0,92,0,4,4,96,3,1,88,0,5,7,83,0,7,10,90,1,3,6,92,0,5,3,96,0,2,2,94,0,4,2,98,0,1,1,93,0,5,2,84,0,5,11,98,0,1,1,85,0,6,9,5,0,9,86,93,5,2,9,0,61,30,39,0,31,30,69,1,28,2,69,25,5,1,76,7,15,2,41,1,6,52,14,0,19,67,82,1,1,14,2,96,0,1,2,1,36,0,17,15,11,21,43,5,19,17,16,43,6,13,19,19,43,7,13,17,20,43,9,2,11,35,43,6,23,14,14,79,13,8,79,15,6,79,18,3,79,20,1,79,17,4,79,20,1,79,21,79,19,2,79,17,4,79,12,9,90,7,3,90,8,2,90,8,2,90,7,3,90,4,6,90,5,5,90,9,1,90,10,90,9,1,90,8,2,85,8,7,85,13,2,85,15,85,14,1,85,9,6,85,9,6,85,14,1,85,15,85,12,3,85,12,3,100,100,100,100,100,100,100,100,100,100,95,4,1,95,4,1,95,1,4,95,4,1,95,1,4,95,3,2,95,4,1,44,2,20,14,12,8,28,6,63,3,28,6,65,1,28,6,66,0,28,6,62,4,28,6,61,5,28,6,64,2,28,6,65,1,28,6,64,2,28,6,59,7,28,6,21,45,75,1,1,23,45,1,19,35,60,0,10,12,8,10,68,3,29,69,0,8,23,96,1,2,1,96,2,1,1,96,2,1,1,96,1,1,2,96,2,2,96,2,1,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,31,5,19,45,31,3,48,18,31,7,34,28,31,7,27,35,31,7,13,49,31,4,21,44,31,0,36,33,64,23,5,5,3,31,2,3,6,26,32,31,4,65,0,34,1,15,50,34,1,42,13,2,3,2,3,34,2,21,11,19,13,34,1,13,26,13,13,36,1,5,57,1,36,0,6,56,2,81,2,12,5,52,1,42,5,66,1,25,8,73,1,14,12,87,1,9,3,79,0,19,2,36,2,1,3,12,9,37,36,2,2,5,11,13,31,39,1,17,23,10,10,39,2,6,5,17,31,39,1,13,13,14,20,74,1,20,5,74,9,10,7,74,8,12,6,39,1,32,28,72,0,10,18,90,1,1,2,2,4,58,1,8,1,3,1,2,2,3,1,7,1,1,4,7,43,4,31,22,0,43,0,7,17,9,13,8,3,45,6,29,17,3,45,4,19,15,10,3,4,3.8666666666666667,3.99770048845612,2.25,0.9574271077563381,11.712962962962964,5.400560638132817,2.1956521739130435,1.2223759235810907
