ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C9a..99,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CR,CRI,Costa Rica,2021-01-14,2021-01-14,447,2,33147.3862530452,2,33147.3862530452,162,416,3251981.917456433,323,3,7,437,4,35,408,4,11,432,4,73,370,2,82,363,5,68,374,7,39,401,7,11,429,4,20,423,5,9,433,3,41,403,3,103,341,7,19,421,6,81,360,440,1,2,4,412,1,21,13,436,1,6,4,374,4,25,44,365,3,38,41,379,2,23,43,408,2,20,17,436,2,3,6,427,1,9,10,438,0,7,2,406,1,22,18,344,5,40,58,428,1,10,8,366,3,38,40,28,3,67,349,381,0,14,52,29,4,69,345,378,0,17,52,430,4,13,0,430,5,12,0,442,0,0,5,0,50,7,33,357,32,2,6,407,0,441,1,4,1,0,0,39,1,239,109,36,23,47,27,163,153,57,47,19,262,94,25,47,21,233,101,45,47,29,233,100,38,47,35,52,109,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,114,87,109,91,0,0,0,0,0,0,0,0,0,0,0,0,414,10,10,13,414,9,11,13,414,10,14,9,414,9,7,17,414,11,6,16,414,10,8,15,447,0,0,0,447,0,0,0,447,0,0,0,447,0,0,0,447,0,0,0,447,0,0,0,447,0,0,0,447,0,0,0,447,0,0,0,447,0,0,0,447,0,0,0,447,0,0,0,46,11,127,263,46,6,248,147,46,16,138,247,46,9,175,217,46,14,37,350,46,11,105,285,52,2,185,208,262,0,135,30,13,7,54,3,1,21,112,256,54,2,390,1,58,3,67,319,58,0,323,41,5,2,0,18,58,0,103,110,119,57,59,6,134,185,46,17,63,2,96,251,35,0,71,4,113,222,37,323,4,112,8,203,5,235,4,311,5,123,8,274,3,109,61,410,4,30,3,344,5,96,2,77,2,5,11,56,79,217,77,0,4,15,52,78,221,81,4,138,154,47,23,81,0,35,75,97,159,81,0,81,109,79,97,260,10,157,20,260,49,42,96,260,35,80,72,89,2,159,197,250,0,63,134,386,1,12,2,12,8,1,2,23,228,0,9,15,9,19,1,7,12,10,0,22,26,11,13,6,59,110,4,148,181,0,4,110,0,55,85,69,53,50,21,4,118,7,162,89,71,118,6,62,119,98,33,11,3.2323232323232323,2.3428399739891494,2.6666666666666665,1.6072751268321592,11.762987012987013,5.553323989768261,2.9415625,1.521215916436606
CR,CRI,Costa Rica,2021-01-15,2021-01-15,470,4,55667.06824390264,1,16077.8258669525,167,436,3200945.497527776,324,6,4,460,6,43,421,5,11,454,6,61,403,4,76,390,7,57,406,5,38,427,7,20,443,6,25,439,5,8,457,6,36,428,4,112,354,7,12,451,6,69,395,466,0,2,2,427,0,26,17,459,0,4,7,409,2,27,32,394,1,37,38,413,3,29,25,432,1,20,17,450,2,7,11,445,0,15,10,462,0,7,1,434,1,13,22,358,3,49,60,458,1,8,3,401,3,37,29,33,1,74,362,398,1,24,47,38,12,67,353,403,1,14,52,456,2,11,1,456,3,11,0,467,0,1,2,0,67,4,38,361,43,3,11,410,3,459,0,9,2,0,0,57,1,252,101,41,18,70,38,175,128,59,70,24,256,91,29,70,35,233,92,40,70,36,233,91,40,70,52,59,120,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,116,89,102,101,0,0,0,0,0,0,0,0,0,0,0,0,432,9,12,17,432,10,9,19,432,10,15,13,432,10,9,19,432,13,4,21,432,10,13,15,470,0,0,0,470,0,0,0,470,0,0,0,470,0,0,0,470,0,0,0,470,0,0,0,470,0,0,0,470,0,0,0,470,0,0,0,470,0,0,0,470,0,0,0,470,0,0,0,61,13,131,265,61,11,254,144,61,14,142,253,61,10,187,212,61,17,40,352,61,16,107,286,69,1,196,204,274,0,140,27,16,13,71,2,1,25,108,263,71,4,392,3,78,10,76,306,78,0,339,28,3,4,0,18,78,0,91,111,115,75,80,3,140,185,51,11,83,0,109,243,35,0,92,8,140,188,42,341,2,116,11,219,3,247,1,329,3,135,3,286,3,129,52,430,5,31,4,366,2,100,2,96,3,3,15,36,75,242,96,0,8,14,42,72,238,98,3,160,148,33,28,98,1,60,80,86,145,98,1,96,111,85,79,266,3,176,25,266,46,61,97,266,39,85,80,107,3,182,178,292,0,77,101,395,5,17,2,13,8,2,3,25,217,0,14,12,14,21,6,11,20,10,0,14,19,10,10,13,79,135,3,157,173,0,2,135,0,51,54,98,70,38,20,4,144,6,180,76,64,144,2,66,105,113,30,10,3.3005291005291006,2.562547298048128,2.4444444444444446,1.5531214955464094,11.71656050955414,5.601167691286484,2.8825396825396825,1.4937811300532229
CR,CRI,Costa Rica,2021-01-16,2021-01-16,445,4,46342.5480976496,2,10363.665903880199,105,417,3271024.5858463105,325,9,8,428,10,41,394,9,10,426,9,70,366,8,80,357,9,69,367,12,45,388,8,13,424,9,19,417,8,13,424,11,30,404,8,90,347,10,20,415,8,71,366,437,2,4,2,404,1,15,25,435,1,5,4,375,1,33,36,365,1,34,45,376,3,32,34,400,2,21,22,432,1,9,3,426,2,11,6,432,1,9,3,415,0,12,18,355,3,33,54,425,2,11,7,374,1,30,40,27,1,52,365,393,0,12,40,28,9,92,316,353,0,16,76,429,3,11,2,429,6,9,1,439,0,2,4,0,55,2,26,362,31,6,12,392,4,433,0,9,2,1,0,44,0,227,105,40,29,56,25,159,132,73,56,24,250,80,35,56,25,225,82,57,56,21,235,77,56,56,33,55,105,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2,108,98,97,91,0,0,0,0,0,0,0,0,0,0,0,0,419,6,7,13,419,6,4,16,419,5,11,10,419,7,6,13,419,8,4,14,419,8,6,12,445,0,0,0,445,0,0,0,445,0,0,0,445,0,0,0,445,0,0,0,445,0,0,0,445,0,0,0,445,0,0,0,445,0,0,0,445,0,0,0,445,0,0,0,445,0,0,0,50,8,149,238,50,9,257,129,50,14,142,239,50,6,197,192,50,11,45,339,50,7,103,285,57,0,198,190,247,0,128,41,10,19,59,1,2,27,105,251,59,1,384,1,64,3,74,304,64,0,327,33,6,3,0,12,64,1,73,118,105,84,65,2,139,183,45,11,68,1,95,242,39,0,74,7,115,209,40,297,3,140,5,189,7,248,1,303,3,137,2,249,4,137,55,401,3,32,9,343,2,97,3,76,1,8,6,39,74,241,76,1,4,18,41,72,233,79,5,155,144,29,33,79,1,47,68,96,154,79,0,76,114,86,90,262,9,154,20,262,53,42,88,262,42,68,73,90,0,182,173,272,0,65,108,383,4,10,3,9,6,1,2,27,201,0,11,17,6,34,5,8,20,18,0,22,17,10,6,9,61,109,5,135,194,0,2,109,1,46,64,88,72,40,22,3,118,5,158,101,63,118,2,45,123,117,31,9,3.0295698924731185,2.2301222431546126,2.2045454545454546,1.6923843844891087,11.987301587301587,5.455654813766355,2.959119496855346,1.4477967090018513
CR,CRI,Costa Rica,2021-01-17,2021-01-17,463,3,29548.54801717133,2,21122.35593281458,160,432,3230171.594995713,317,7,5,451,7,43,413,9,10,444,7,61,395,5,67,391,7,54,402,7,35,421,5,13,445,9,14,440,9,4,450,5,35,423,5,89,369,11,15,437,8,75,380,458,2,3,0,420,2,19,22,453,1,6,3,402,1,25,35,396,1,27,39,409,3,21,30,428,1,19,15,450,1,7,5,449,0,5,9,459,1,2,1,428,3,17,15,374,3,34,52,448,1,9,5,388,2,45,28,31,0,74,358,394,1,19,49,41,9,66,347,397,2,12,52,451,2,10,0,451,7,5,0,456,0,2,5,0,64,15,20,364,42,5,7,404,5,456,1,5,1,0,0,52,1,244,108,41,17,58,40,180,129,56,58,27,276,70,32,58,26,248,98,33,58,23,256,85,41,58,47,58,99,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,5,99,107,101,95,0,0,0,0,0,0,0,0,0,0,0,0,443,7,6,7,443,7,3,10,443,6,5,9,443,10,3,7,443,8,4,8,443,6,7,7,463,0,0,0,463,0,0,0,463,0,0,0,463,0,0,0,463,0,0,0,463,0,0,0,463,0,0,0,463,0,0,0,463,0,0,0,463,0,0,0,463,0,0,0,463,0,0,0,60,9,127,267,60,4,274,125,60,8,141,254,60,6,215,182,60,9,51,343,60,5,102,296,65,1,199,198,264,0,134,38,15,12,68,2,4,27,109,253,68,2,392,1,71,5,55,332,71,0,338,38,2,2,1,11,71,1,81,119,116,75,74,4,140,186,49,10,81,3,82,263,34,0,93,6,114,222,28,337,3,118,5,192,5,262,4,324,2,130,7,251,3,131,78,413,2,39,9,362,3,96,2,100,3,4,9,50,72,225,100,2,4,12,52,74,219,107,2,158,137,36,23,107,0,48,72,94,142,107,0,80,104,89,83,281,7,155,20,281,48,51,83,281,42,65,75,116,0,179,168,295,0,55,113,412,5,9,1,7,3,2,4,20,234,0,16,10,6,19,6,11,14,16,0,19,16,7,11,6,72,137,5,147,173,0,1,137,2,46,61,78,74,42,20,3,141,5,175,81,61,141,2,52,110,100,41,17,2.730337078651685,1.96732658626764,2.377049180327869,1.6749520831576994,11.628664495114007,5.639400304314048,3.1258064516129034,1.4682106631592595
CR,CRI,Costa Rica,2021-01-18,2021-01-18,497,4,51445.39666094226,0,0,134,457,3156153.7258557533,345,5,9,483,4,45,448,5,22,470,6,72,419,6,90,401,6,56,435,4,43,450,7,11,479,7,21,469,5,10,482,6,42,449,6,106,385,7,15,475,6,81,410,488,0,3,6,452,3,17,25,475,1,13,8,425,2,29,41,407,5,29,56,441,3,23,30,454,2,27,14,486,0,9,2,476,1,15,5,487,3,5,2,455,2,23,17,391,5,47,54,482,1,8,6,416,5,43,33,35,5,53,404,446,0,12,39,40,7,71,379,426,2,12,57,485,6,4,2,485,4,8,0,493,0,0,3,1,62,10,32,393,46,1,7,439,4,490,1,6,0,0,0,58,1,269,102,47,20,66,31,181,143,76,66,24,296,70,41,66,23,263,88,57,66,22,271,87,51,66,42,56,107,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,125,105,118,86,0,0,0,0,0,0,0,0,0,0,0,0,467,9,6,15,467,11,7,12,467,8,11,11,467,11,10,9,467,13,4,13,467,12,2,16,497,0,0,0,497,0,0,0,497,0,0,0,497,0,0,0,497,0,0,0,497,0,0,0,497,0,0,0,497,0,0,0,497,0,0,0,497,0,0,0,497,0,0,0,497,0,0,0,65,12,129,291,65,6,280,146,65,13,156,263,65,12,226,194,65,17,57,358,65,12,112,308,65,0,230,202,267,0,164,41,11,14,71,1,0,21,128,276,71,2,423,1,76,4,68,349,76,0,348,45,4,6,2,16,76,0,99,121,137,64,82,6,136,205,53,15,85,3,124,254,31,0,96,7,141,218,35,368,3,121,5,217,7,270,3,341,5,144,7,271,8,141,77,440,3,45,9,385,5,105,2,103,4,9,10,37,76,258,103,1,9,21,30,78,255,104,4,175,134,48,32,104,0,47,84,105,157,104,0,86,114,96,97,299,8,152,38,299,32,61,105,299,29,78,91,110,2,192,193,304,0,65,128,435,2,9,2,10,7,2,5,25,243,1,12,6,10,29,4,11,13,12,0,21,28,10,6,14,77,139,6,159,192,0,1,139,0,52,73,99,65,45,20,4,146,7,190,88,66,146,3,52,116,120,41,19,2.8217821782178216,1.9490834156784678,2.86046511627907,1.8591011057425577,12.115501519756839,5.6943518609771155,3,1.5149208727644699
CR,CRI,Costa Rica,2021-01-19,2021-01-19,457,3,40733.80660014918,1,6102.459756918261,165,423,3419751.350777271,307,10,6,441,9,39,409,7,16,434,6,74,377,7,86,364,7,53,397,9,38,410,9,22,426,12,20,425,11,11,435,10,45,402,10,96,351,9,22,426,9,81,367,451,1,2,3,418,0,12,27,441,5,2,9,383,5,32,37,371,6,33,47,404,1,17,35,419,4,24,10,435,2,8,12,437,2,9,9,446,1,7,3,412,4,20,21,361,5,38,53,435,1,10,11,376,6,39,36,33,1,70,353,390,0,24,43,40,7,73,337,385,2,10,60,447,3,7,0,447,2,8,0,455,0,0,2,0,63,7,27,360,46,2,7,399,3,450,1,5,0,1,0,55,0,225,127,35,15,61,34,171,141,50,61,27,260,86,23,61,27,237,90,42,61,27,237,93,39,61,35,56,109,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,3,102,89,109,95,0,0,0,0,0,0,0,0,0,0,0,0,430,5,9,13,430,8,3,16,430,5,9,13,430,6,2,19,430,7,1,19,430,7,4,16,457,0,0,0,457,0,0,0,457,0,0,0,457,0,0,0,457,0,0,0,457,0,0,0,457,0,0,0,457,0,0,0,457,0,0,0,457,0,0,0,457,0,0,0,457,0,0,0,63,11,155,228,63,10,249,135,63,18,122,254,63,13,207,174,63,20,45,329,63,8,111,275,68,0,190,199,267,0,126,40,12,12,73,0,3,18,125,238,73,1,380,3,79,2,62,314,79,0,315,35,3,7,2,16,79,0,91,107,113,67,84,2,118,189,47,17,89,1,99,226,42,0,96,9,131,182,39,302,6,145,4,210,6,238,3,336,6,111,4,251,6,135,65,412,3,29,13,346,4,104,3,100,4,4,19,45,76,209,100,0,3,23,49,77,205,109,6,152,129,40,21,109,4,61,59,83,141,109,0,93,94,83,78,273,14,150,20,273,43,49,92,273,36,68,80,115,2,178,162,295,1,51,110,407,3,11,2,2,9,3,1,19,231,0,14,14,9,22,3,6,15,10,0,23,19,8,5,7,71,141,4,138,171,0,3,141,0,44,76,83,48,36,24,5,145,6,154,89,63,145,4,38,117,113,30,10,3.0714285714285716,2.456806348880073,2.532258064516129,1.5859810216908037,12.42087542087542,5.403449402674688,3.1125827814569536,1.4943661479551669
CR,CRI,Costa Rica,2021-01-20,2021-01-20,463,4,33918.57117880265,2,27867.83739667621,130,423,3457616.300614953,295,4,10,449,6,33,424,5,16,442,6,73,384,7,94,362,5,69,389,6,44,413,6,25,432,5,26,432,5,8,450,4,34,425,6,105,352,5,25,433,5,78,380,453,0,7,3,430,1,15,17,447,1,7,8,390,0,30,43,369,2,31,61,394,2,25,42,419,0,22,22,438,1,8,16,437,2,16,8,455,0,6,2,429,1,12,21,358,1,44,60,438,1,14,10,385,1,43,34,38,2,55,368,409,0,14,40,43,7,65,348,400,1,11,51,452,1,10,0,452,8,3,0,455,0,3,5,0,64,6,32,361,47,2,6,405,3,457,0,3,2,1,0,55,1,244,96,46,21,69,31,185,119,59,69,30,249,75,40,69,27,244,78,45,69,28,242,75,49,69,33,57,92,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1,114,80,117,82,0,0,0,0,0,0,0,0,0,0,0,0,431,7,7,18,431,8,8,16,431,5,11,16,431,8,7,17,431,7,2,23,431,6,5,21,463,0,0,0,463,0,0,0,463,0,0,0,463,0,0,0,463,0,0,0,463,0,0,0,463,0,0,0,463,0,0,0,463,0,0,0,463,0,0,0,463,0,0,0,463,0,0,0,79,14,138,232,79,13,233,138,79,18,131,235,79,12,201,171,79,18,37,329,79,10,100,274,83,0,182,198,281,0,130,29,10,13,90,1,2,15,118,237,90,1,372,0,95,2,56,310,95,0,300,50,2,5,0,11,95,0,75,111,119,63,100,2,131,161,59,10,106,2,114,210,31,0,114,7,123,186,33,325,0,133,5,232,2,226,3,334,0,119,10,264,2,122,75,427,0,29,7,363,1,96,3,119,1,3,9,48,78,205,119,1,6,16,52,77,192,122,1,146,122,44,28,122,2,54,68,87,130,122,0,94,105,67,75,265,8,167,23,265,52,45,101,265,45,67,86,126,0,159,178,285,0,65,113,402,3,9,0,12,6,2,2,27,245,1,7,8,12,19,0,9,16,3,0,20,19,13,10,7,74,152,1,121,187,1,1,152,0,47,74,62,65,38,20,5,163,2,166,80,52,163,2,48,115,95,27,13,2.7392834253137632,1.9473800236672052,2.630434782608696,1.830102555136963,11.53763440860215,5.5623848589520986,2.935395189003436,1.4652591033120537
CR,CRI,Costa Rica,2021-01-21,2021-01-21,440,3,45065.166910559,1,1955.7015096885,139,412,3282144.9353295965,297,5,3,432,3,38,399,2,12,426,5,67,368,5,76,359,4,50,386,4,37,399,6,13,421,6,18,416,3,4,433,4,32,404,6,95,339,5,17,418,5,83,352,437,1,0,2,402,5,14,19,428,2,5,5,373,4,22,41,364,4,22,50,390,2,22,26,403,5,14,18,427,1,7,5,422,2,10,6,436,1,2,1,408,4,12,16,345,5,33,57,423,3,8,6,357,2,41,40,27,1,64,348,380,0,17,43,35,7,60,338,380,2,8,50,432,3,5,0,432,2,5,1,438,0,2,0,0,52,14,27,347,39,1,12,386,2,428,2,7,2,1,0,54,0,223,109,38,16,62,30,167,120,61,62,26,245,77,30,62,27,219,86,46,62,23,232,76,47,62,41,53,97,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,117,84,100,86,0,0,0,0,0,0,0,0,0,0,0,0,414,8,4,14,414,8,7,11,414,7,8,11,414,6,4,16,414,8,3,15,414,8,3,15,440,0,0,0,440,0,0,0,440,0,0,0,440,0,0,0,440,0,0,0,440,0,0,0,440,0,0,0,440,0,0,0,440,0,0,0,440,0,0,0,440,0,0,0,440,0,0,0,61,12,143,224,61,9,225,145,61,20,111,248,61,14,172,193,61,21,24,334,61,17,112,250,65,1,179,195,261,0,129,30,12,8,68,2,2,22,113,233,68,2,369,1,70,4,69,297,70,1,305,34,4,5,0,21,70,1,93,102,106,68,72,2,129,177,52,8,77,1,110,221,31,0,85,6,128,178,43,298,3,128,11,216,3,219,2,330,3,102,5,269,3,109,59,417,2,16,5,328,1,109,2,88,3,6,11,34,85,213,88,3,2,20,46,80,201,96,5,154,130,30,25,96,0,65,66,79,134,96,1,97,93,73,80,252,11,161,16,252,50,47,91,252,42,75,71,101,0,178,161,279,0,53,108,390,2,8,1,6,9,1,5,18,214,0,22,13,4,17,1,5,19,8,0,14,22,6,9,7,79,127,2,126,182,1,2,127,0,53,73,72,51,39,22,3,139,4,147,89,61,139,1,52,102,100,34,12,2.9735449735449735,2.139879352419998,2.450980392156863,1.769900850219538,11.579661016949153,5.5450774781278875,3.0784982935153584,1.4538500366046816
CR,CRI,Costa Rica,2021-01-22,2021-01-22,402,5,33169.062530683135,1,7599.92740674071,137,375,3028667.5262778527,287,0,15,387,2,46,354,1,8,393,2,55,345,2,74,326,1,61,340,1,36,365,1,14,387,1,18,383,2,5,395,1,29,372,1,85,316,3,21,378,2,67,333,387,1,10,4,356,0,24,22,394,0,5,3,347,1,21,33,328,2,33,39,341,1,23,37,366,2,20,14,388,0,8,6,384,1,10,7,397,0,4,1,373,0,18,11,317,1,33,51,381,0,10,11,335,1,34,32,26,1,59,316,344,0,15,43,28,2,66,306,336,1,15,50,387,7,8,0,387,8,7,0,395,0,1,6,0,48,3,34,317,31,3,8,359,1,394,0,7,1,0,0,40,0,221,92,36,13,46,21,145,132,58,46,18,229,88,21,46,20,217,80,39,46,16,228,75,37,46,29,40,106,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,99,94,92,76,0,0,0,0,0,0,0,0,0,0,0,0,368,12,3,19,368,11,5,18,368,11,11,12,368,11,8,15,368,11,6,17,368,12,2,20,402,0,0,0,402,0,0,0,402,0,0,0,402,0,0,0,402,0,0,0,402,0,0,0,402,0,0,0,402,0,0,0,402,0,0,0,402,0,0,0,402,0,0,0,402,0,0,0,47,12,126,217,47,6,232,117,47,14,123,218,47,9,171,175,47,14,24,317,47,10,86,259,54,0,167,181,235,1,113,29,9,15,56,3,1,15,103,224,56,1,345,0,63,5,81,253,63,0,272,38,4,5,1,19,63,1,74,97,92,75,65,3,110,175,33,16,67,0,106,201,28,0,75,5,117,171,34,278,4,114,6,173,3,224,2,281,2,114,5,232,3,111,56,379,0,18,5,319,2,78,3,77,6,6,8,48,78,179,77,1,8,18,34,76,188,81,5,141,115,35,25,81,2,33,71,82,133,81,1,76,105,61,78,222,6,147,27,222,40,40,100,222,35,67,78,88,0,176,138,264,0,48,90,358,2,4,1,5,6,3,2,21,182,2,19,7,7,22,2,11,17,9,0,14,23,6,7,7,67,110,1,133,154,0,4,110,0,47,65,81,56,26,13,4,115,3,140,80,64,115,3,40,98,101,37,8,2.820809248554913,2.2560578484888016,2.452830188679245,1.6120464506555379,11.738181818181818,5.541860965372754,3.0464285714285713,1.5454829876548521
