ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1..77,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2..77,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3..77,V5d_3.0,V5d_3.1,V5d_4..99,V5d_4..77,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5..77,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6..77,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7..77,V5d_7.0,V5d_7.1,V5d_8..99,V5d_8..77,V5d_8.0,V5d_8.1,V5d_9..99,V5d_9..77,V5d_9.0,V5d_9.1,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BD,BGD,Bangladesh,2021-02-06,2021-02-06,338,16,2367479.1502677547,5,797319.2451847756,169,300,72154147.71270174,189,18,23,297,16,57,265,16,25,297,13,56,269,14,58,266,15,64,259,13,38,287,12,24,302,14,23,301,16,19,303,16,32,290,14,80,244,16,28,294,15,83,240,315,6,7,10,281,6,21,30,313,5,15,5,282,9,20,27,280,12,19,27,274,8,27,29,300,8,10,20,314,4,16,4,315,6,8,9,319,4,12,3,306,4,17,11,258,9,31,40,310,6,11,11,255,10,44,29,36,2,64,236,276,0,35,27,41,5,62,230,277,1,11,49,327,0,3,7,1,327,0,10,1,0,328,0,5,5,0,59,6,24,249,44,1,4,267,22,334,0,0,3,1,337,0,0,0,1,49,3,122,83,49,32,69,18,116,89,46,338,69,21,155,58,35,69,22,98,77,72,69,29,41,51,148,69,29,134,68,38,307,0,21,10,307,0,27,4,307,0,25,6,307,0,26,5,307,0,25,6,307,0,27,4,307,0,29,2,307,0,31,0,307,0,25,6,0,290,0,29,19,290,0,33,15,290,0,44,4,290,0,47,1,290,0,23,25,290,0,28,20,290,0,39,9,290,0,48,0,290,0,43,5,0,259,2,43,34,259,2,52,25,259,2,69,8,259,2,74,3,259,2,36,41,259,2,46,31,259,2,59,18,259,2,74,3,259,2,72,5,0,337,0,1,0,337,0,1,0,337,0,1,0,337,0,1,0,337,0,1,0,337,0,0,1,337,0,1,0,337,0,1,0,337,0,1,0,0,321,1,16,0,321,1,7,9,321,1,8,8,321,1,12,4,321,1,14,2,321,1,13,3,321,1,14,2,71,3,88,66,72,38,80,5,234,19,80,5,250,3,80,5,252,1,80,5,241,12,80,5,224,29,80,5,243,10,80,5,238,15,80,5,242,11,80,5,226,27,80,5,82,171,291,0,0,47,149,0,61,128,0,0,0,314,5,12,7,314,9,7,8,314,8,9,7,314,8,7,9,314,9,5,10,314,7,9,8,338,0,0,0,338,0,0,0,338,0,0,0,338,0,0,0,338,0,0,0,338,0,0,0,338,0,0,0,338,0,0,0,338,0,0,0,338,0,0,0,338,0,0,0,338,0,0,0,85,12,152,89,85,15,156,82,85,21,112,120,85,17,126,110,85,16,115,122,85,18,102,133,88,2,114,134,224,2,63,20,9,20,93,2,12,42,108,81,93,11,216,18,103,2,39,194,103,0,117,63,25,12,13,5,103,1,71,62,62,39,106,1,34,101,56,40,338,108,0,19,183,28,110,4,11,192,21,187,7,132,12,184,7,135,12,227,7,88,16,213,7,91,27,225,6,96,11,237,5,85,11,118,4,9,7,42,37,121,118,3,10,24,42,51,90,128,5,58,58,36,53,128,4,16,38,71,81,128,1,49,56,54,50,235,3,81,19,235,15,43,45,235,15,58,30,131,3,115,89,249,0,33,56,308,1,12,2,0,3,1,3,8,195,0,7,14,3,37,1,8,14,11,0,6,13,3,1,3,22,145,3,145,44,0,1,145,0,73,77,29,10,2,1,1,149,1,117,37,34,149,0,68,32,58,22,9,5.174050632911392,6.617609978822784,3.282608695652174,2.4824991303859805,14.78804347826087,6.3032360912584435,2.5580110497237567,1.6908920787854698
BD,BGD,Bangladesh,2021-02-07,2021-02-07,416,12,2974524.9576106225,3,654494.427923856,210,359,77728264.55768143,214,24,24,368,24,62,330,21,31,364,23,48,345,25,65,326,26,64,326,26,27,363,21,21,374,24,28,364,22,25,369,23,39,354,19,87,310,24,40,352,19,100,297,392,3,14,7,354,4,29,29,385,5,12,14,368,4,22,22,351,8,29,28,352,6,27,31,389,2,10,15,395,2,11,8,388,4,10,14,391,4,13,8,377,2,21,16,329,6,33,48,376,6,17,17,316,12,51,37,56,1,84,275,340,0,34,42,65,8,74,269,342,2,17,55,399,0,3,12,2,399,0,8,8,1,408,0,4,1,3,95,5,25,291,76,0,17,290,33,400,0,10,3,3,403,0,2,9,2,98,2,95,102,79,40,125,26,120,86,59,416,125,22,175,57,37,125,22,110,81,78,125,28,48,57,158,125,21,158,65,47,377,1,24,14,377,1,30,8,377,1,33,5,377,1,31,7,377,1,25,13,377,1,31,7,377,1,34,4,377,1,34,4,377,1,32,6,0,339,1,43,33,339,1,53,23,339,1,70,6,339,1,71,5,339,1,35,41,339,1,51,25,339,1,70,6,339,1,73,3,339,1,66,10,0,315,0,59,42,315,0,81,20,315,0,94,7,315,0,98,3,315,0,48,53,315,0,68,33,315,0,86,15,315,0,100,1,315,0,89,12,0,414,0,2,0,414,0,2,0,414,0,2,0,414,0,2,0,414,0,1,1,414,0,2,0,414,0,2,0,414,0,2,0,414,0,1,1,0,401,0,11,4,401,0,7,8,401,0,6,9,401,0,7,8,401,0,7,8,401,0,8,7,401,0,9,6,116,4,116,63,70,47,123,11,253,29,123,11,277,5,123,11,279,3,123,11,260,22,123,11,252,30,123,11,277,5,123,11,272,10,123,11,270,12,123,11,256,26,123,11,93,189,381,1,2,32,201,0,74,141,0,0,0,394,6,8,8,394,9,3,10,394,6,9,7,394,8,3,11,394,7,4,11,394,9,6,7,416,0,0,0,416,0,0,0,416,0,0,0,416,0,0,0,416,0,0,0,416,0,0,0,416,0,0,0,416,0,0,0,416,0,0,0,416,0,0,0,416,0,0,0,416,0,0,0,131,17,180,88,131,17,174,94,131,27,122,136,131,18,134,133,131,22,118,145,131,18,108,159,137,1,114,164,302,0,61,27,11,15,143,4,1,43,120,105,143,7,249,17,151,4,47,214,151,3,136,71,25,9,13,8,151,4,90,45,72,54,151,5,54,102,77,27,416,155,4,22,205,30,159,3,11,217,26,237,4,152,23,243,7,143,23,295,5,92,24,282,5,95,34,299,4,91,22,310,6,85,15,169,2,11,5,44,52,133,169,3,13,25,47,65,94,177,4,72,51,55,57,177,6,26,37,60,110,177,4,47,64,60,64,306,10,88,12,306,28,34,48,306,23,58,29,180,2,121,113,303,0,40,73,379,1,10,4,1,2,2,2,15,259,1,9,19,7,29,3,6,12,7,0,5,17,3,2,6,31,195,2,185,31,1,2,195,1,81,76,41,11,6,4,1,201,1,114,46,54,201,2,55,59,65,19,15,5.940828402366864,7.467153583729079,3.1016949152542375,2.898839930006706,14.314356435643562,6.1580705312899315,2.711442786069652,1.6481257257746447
BD,BGD,Bangladesh,2021-02-08,2021-02-08,416,14,1313323.7372669417,3,387284.8598039784,190,370,62000587.80476559,215,29,29,358,31,56,329,33,25,358,31,53,332,32,79,305,28,51,337,32,35,349,31,30,355,37,25,354,33,28,355,35,44,337,31,75,310,37,36,343,29,85,302,387,2,15,12,360,5,24,27,391,4,10,11,363,5,14,34,337,6,28,45,365,4,25,22,381,4,19,12,386,3,18,9,391,3,8,14,388,4,12,12,372,2,24,18,341,6,36,33,380,5,21,10,331,7,53,25,44,2,71,299,351,2,41,22,53,3,90,270,327,1,17,71,399,1,5,10,1,399,1,10,5,1,406,0,3,4,3,79,3,22,312,61,2,19,309,25,397,1,11,1,6,398,1,5,10,2,88,2,122,109,65,30,115,22,127,97,55,416,115,19,181,66,35,115,26,115,87,73,115,27,49,64,161,115,29,167,72,33,388,1,18,9,388,1,21,6,388,1,23,4,388,1,25,2,388,1,12,15,388,1,18,9,388,1,25,2,388,1,26,1,388,1,21,6,0,352,0,35,29,352,0,40,24,352,0,52,12,352,0,61,3,352,0,32,32,352,0,46,18,352,0,57,7,352,0,62,2,352,0,59,5,0,307,1,65,43,307,1,77,31,307,1,107,1,307,1,107,1,307,1,43,65,307,1,64,44,307,1,99,9,307,1,107,1,307,1,102,6,0,414,0,2,0,414,0,2,0,414,0,2,0,414,0,2,0,414,0,2,0,414,0,1,1,414,0,2,0,414,0,2,0,414,0,1,1,0,400,1,12,3,400,1,11,4,400,1,9,6,400,1,9,6,400,1,13,2,400,1,14,1,400,1,9,6,105,1,114,77,76,43,110,1,280,25,110,1,300,5,110,1,305,0,110,1,287,18,110,1,262,43,110,1,303,2,110,1,289,16,110,1,302,3,110,1,286,19,110,1,92,213,388,0,0,28,199,1,80,136,0,0,0,395,7,4,10,395,6,4,11,395,8,4,9,395,7,7,7,395,8,3,10,395,7,6,8,416,0,0,0,416,0,0,0,416,0,0,0,416,0,0,0,416,0,0,0,416,0,0,0,416,0,0,0,416,0,0,0,416,0,0,0,416,0,0,0,416,0,0,0,416,0,0,0,122,17,190,87,122,21,185,88,122,27,136,131,122,29,142,123,122,25,121,148,122,25,100,169,129,3,143,141,273,1,81,22,17,22,138,2,5,58,114,99,138,5,257,16,148,2,50,216,148,2,134,75,27,13,9,8,148,2,96,43,64,63,149,0,57,114,63,33,416,152,1,24,215,24,158,1,13,223,21,230,5,157,24,235,7,155,19,284,6,110,16,278,5,102,31,299,6,92,19,319,6,84,7,170,1,5,14,46,49,131,170,3,8,26,45,62,102,184,3,60,56,62,51,184,5,11,43,83,90,184,2,47,54,66,63,315,9,77,15,315,26,35,40,315,22,57,22,186,2,119,109,307,1,35,73,383,0,11,1,4,5,0,3,9,264,0,6,18,2,37,3,7,11,11,0,12,20,2,0,2,21,193,0,194,29,0,0,193,0,65,93,45,14,5,1,0,199,2,119,44,52,199,0,70,49,65,17,16,6.03728813559322,7.6280410844347415,3.387755102040817,3.033262315084016,14.372549019607844,6.695960945068364,2.625615763546798,1.687969660391959
BD,BGD,Bangladesh,2021-02-09,2021-02-09,385,10,1639197.7954196357,5,438721.7430961079,190,337,66573570.97015323,202,27,22,336,30,63,292,27,32,326,30,46,309,31,66,288,31,54,300,32,21,332,35,20,330,33,18,334,30,26,329,31,38,316,34,77,274,34,36,315,29,87,269,363,5,9,8,322,5,28,30,353,6,13,13,339,6,16,24,319,5,33,28,331,6,22,26,364,3,7,11,365,3,13,4,367,3,10,5,359,5,13,8,347,3,23,12,308,7,32,38,349,4,19,13,298,7,50,30,48,0,68,269,324,0,33,28,56,1,75,253,313,0,7,65,378,0,2,5,0,378,0,6,1,0,379,0,6,0,0,69,8,24,284,62,0,28,274,21,357,0,20,2,6,359,1,5,17,3,94,0,129,82,52,28,119,24,120,78,44,385,119,19,166,59,22,119,18,119,70,59,119,26,59,43,138,119,19,148,57,42,358,1,17,9,358,1,17,9,358,1,21,5,358,1,24,2,358,1,14,12,358,1,20,6,358,1,25,1,358,1,24,2,358,1,25,1,0,337,1,23,24,337,1,34,13,337,1,39,8,337,1,40,7,337,1,15,32,337,1,31,16,337,1,43,4,337,1,44,3,337,1,41,6,0,311,2,40,32,311,2,51,21,311,2,66,6,311,2,72,0,311,2,30,42,311,2,44,28,311,2,60,12,311,2,71,1,311,2,68,4,0,382,0,2,1,382,0,3,0,382,0,3,0,382,0,3,0,382,0,2,1,382,0,3,0,382,0,3,0,382,0,3,0,382,0,2,1,0,367,0,17,1,367,0,7,11,367,0,4,14,367,0,5,13,367,0,13,5,367,0,12,6,367,0,17,1,97,4,103,53,73,55,109,11,231,34,109,11,261,4,109,11,264,1,109,11,238,27,109,11,236,29,109,11,259,6,109,11,254,11,109,11,254,11,109,11,247,18,109,11,98,167,344,0,1,40,180,0,65,140,0,0,0,361,2,10,12,361,2,6,16,361,2,7,15,361,2,8,14,361,2,9,13,361,2,10,12,385,0,0,0,385,0,0,0,385,0,0,0,385,0,0,0,385,0,0,0,385,0,0,0,385,0,0,0,385,0,0,0,385,0,0,0,385,0,0,0,385,0,0,0,385,0,0,0,118,16,163,88,118,15,174,78,118,21,122,124,118,19,124,124,118,22,122,123,118,19,102,146,124,0,111,150,274,1,54,23,12,21,129,0,10,38,97,111,129,3,236,17,139,0,46,200,139,0,136,68,18,11,6,7,139,2,90,42,64,48,144,0,43,98,83,17,385,145,0,22,189,29,151,0,15,196,23,224,6,129,26,213,4,153,15,264,5,102,14,263,6,87,29,265,6,96,18,284,4,90,7,157,2,8,12,40,47,119,157,3,10,18,59,42,96,164,2,55,64,53,47,164,0,21,38,69,93,164,0,46,60,59,56,279,5,81,20,279,18,35,53,279,17,47,42,167,0,109,109,276,2,39,68,348,1,14,2,2,3,1,1,13,239,0,5,19,3,30,1,15,9,9,0,3,8,4,1,5,34,175,5,165,37,0,3,175,1,68,82,37,16,4,2,0,180,0,118,55,32,180,0,57,54,66,25,3,5.454545454545454,7.0749080365087025,3.880952380952381,3.3291204504023093,14.72043010752688,5.707966157209185,2.7512953367875648,1.6489614410885691
BD,BGD,Bangladesh,2021-02-10,2021-02-10,434,21,2846994.2684165877,9,1499338.405474393,190,379,76101508.37134828,220,25,47,362,27,88,319,29,37,368,30,70,334,27,81,326,29,79,326,29,41,364,28,32,374,32,37,365,33,23,378,26,45,363,24,101,309,36,41,357,31,90,313,387,11,21,15,346,14,31,43,397,7,13,17,364,9,26,35,353,8,36,37,355,12,27,40,393,7,14,20,402,9,11,12,397,5,12,20,411,6,10,7,389,6,22,17,333,9,37,55,393,8,19,14,344,8,48,34,52,3,83,296,358,0,40,36,60,4,78,292,361,3,12,58,422,0,1,9,2,422,1,9,0,2,426,0,3,5,0,86,9,24,315,76,0,45,288,25,389,1,39,1,4,390,0,6,33,5,122,3,138,88,51,32,147,27,149,75,36,434,147,27,174,56,30,147,29,118,80,60,147,24,55,59,149,147,21,175,50,41,404,0,22,8,404,0,21,9,404,0,29,1,404,0,25,5,404,0,24,6,404,0,20,10,404,0,28,2,404,0,28,2,404,0,21,9,0,385,0,34,15,385,0,40,9,385,0,42,7,385,0,48,1,385,0,25,24,385,0,32,17,385,0,47,2,385,0,47,2,385,0,45,4,0,348,1,52,33,348,1,57,28,348,1,80,5,348,1,84,1,348,1,30,55,348,1,57,28,348,1,73,12,348,1,84,1,348,1,81,4,0,429,0,3,2,429,0,4,1,429,0,4,1,429,0,5,0,429,0,5,0,429,0,2,3,429,0,5,0,429,0,5,0,429,0,5,0,0,420,0,13,1,420,0,6,8,420,0,6,8,420,0,8,6,420,0,11,3,420,0,10,4,420,0,14,0,109,2,97,82,80,64,116,8,279,31,116,8,301,9,116,8,307,3,116,8,286,24,116,8,278,32,116,8,302,8,116,8,293,17,116,8,303,7,116,8,281,29,116,8,93,217,387,3,1,43,211,2,65,156,0,0,0,413,4,8,9,413,5,5,11,413,5,11,5,413,4,5,12,413,6,5,10,413,7,7,7,434,0,0,0,434,0,0,0,434,0,0,0,434,0,0,0,434,0,0,0,434,0,0,0,434,0,0,0,434,0,0,0,434,0,0,0,434,0,0,0,434,0,0,0,434,0,0,0,120,18,175,121,120,25,177,112,120,26,132,156,120,18,149,147,120,25,117,172,120,21,115,178,126,5,141,162,293,1,69,32,10,29,133,4,9,43,135,110,133,6,277,18,142,7,56,229,142,3,143,85,28,6,11,16,142,4,115,47,64,62,145,4,64,119,70,32,434,150,4,17,245,18,152,10,12,241,19,263,8,149,14,261,7,149,17,305,10,107,12,288,9,107,30,320,6,92,16,322,7,99,6,162,5,7,16,44,64,136,162,5,15,24,61,59,108,175,8,70,67,60,54,175,6,32,40,70,111,175,5,59,71,56,68,304,6,105,19,304,33,52,45,304,30,65,35,183,2,145,104,330,1,28,75,411,0,10,4,0,0,0,2,7,269,0,6,14,9,35,4,9,19,12,0,7,16,4,1,3,26,200,4,182,47,0,1,200,1,80,85,36,23,7,2,0,208,3,128,44,51,208,2,62,47,76,28,11,6.036082474226804,7.717400909726856,2.8596491228070176,2.3332885781601105,15.345971563981042,5.589847972985697,2.86046511627907,1.6573455207588152
BD,BGD,Bangladesh,2021-02-11,2021-02-11,427,18,4698192.178055439,7,963130.8120198727,181,381,77652897.65042892,223,30,35,362,35,68,324,35,32,360,38,56,333,36,56,335,38,88,301,38,21,368,37,26,364,36,24,367,36,29,362,33,51,343,33,85,309,39,30,358,37,91,299,392,5,22,8,359,6,30,32,395,4,14,14,371,4,21,31,371,5,20,31,339,8,56,24,406,2,5,14,401,3,16,7,403,5,9,10,398,3,17,9,376,9,23,19,342,5,49,31,397,4,12,14,336,10,42,39,46,0,65,316,364,0,41,22,51,7,82,287,346,2,17,62,410,1,5,11,0,410,2,8,6,1,419,0,6,2,0,79,3,21,324,56,4,68,272,27,360,1,61,2,3,363,0,16,48,0,128,2,145,77,48,27,161,30,124,73,39,427,161,27,170,50,19,161,31,125,57,53,161,37,52,53,124,161,28,142,55,41,402,1,21,3,402,1,23,1,402,1,18,6,402,1,23,1,402,1,13,11,402,1,17,7,402,1,23,1,402,1,22,2,402,1,21,3,0,381,0,27,19,381,0,37,9,381,0,40,6,381,0,45,1,381,0,18,28,381,0,36,10,381,0,41,5,381,0,46,0,381,0,40,6,0,355,0,45,27,355,0,49,23,355,0,68,4,355,0,71,1,355,0,29,43,355,0,40,32,355,0,59,13,355,0,72,0,355,0,69,3,0,427,0,0,0,427,0,0,0,427,0,0,0,427,0,0,0,427,0,0,0,427,0,0,0,427,0,0,0,427,0,0,0,427,0,0,0,0,412,0,14,1,412,0,11,4,412,0,9,6,412,0,11,4,412,0,13,2,412,0,11,4,412,0,11,4,100,4,109,65,82,67,105,6,287,29,105,6,312,4,105,6,313,3,105,6,294,22,105,6,283,33,105,6,312,4,105,6,303,13,105,6,306,10,105,6,294,22,105,6,103,213,378,2,2,45,203,2,67,155,0,0,0,406,6,9,6,406,6,6,9,406,6,9,6,406,9,6,6,406,7,7,7,406,7,7,7,427,0,0,0,427,0,0,0,427,0,0,0,427,0,0,0,427,0,0,0,427,0,0,0,427,0,0,0,427,0,0,0,427,0,0,0,427,0,0,0,427,0,0,0,427,0,0,0,112,20,197,98,112,29,195,91,112,34,149,132,112,31,142,142,112,33,142,140,112,24,136,155,119,5,138,165,289,2,75,18,15,28,125,2,11,51,135,103,125,7,278,17,138,6,67,216,138,3,147,84,25,9,13,8,138,5,102,43,78,61,143,5,54,127,73,25,427,147,5,32,220,23,151,3,16,227,30,232,11,161,23,235,14,162,16,280,14,109,24,287,10,95,35,287,11,109,20,293,11,113,10,163,4,5,19,41,52,143,163,5,11,24,44,63,117,175,5,75,67,47,58,175,2,24,55,59,112,175,5,47,70,50,80,312,9,92,14,312,31,38,46,312,27,57,31,179,5,135,108,319,0,38,70,393,1,15,3,2,2,0,1,10,259,1,8,24,5,34,3,11,21,12,0,11,17,4,0,2,15,193,8,183,43,0,0,193,3,75,76,49,19,8,3,1,201,6,121,56,43,201,4,53,59,70,26,14,6.137566137566138,8.430070063697409,3.5333333333333328,3.152199809079944,15.506912442396311,5.832634732507577,2.7115384615384617,1.6399191503758965
