ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C9a..99,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
FR,FRA,France,2021-01-14,2021-01-14,4238,9,99734.35338668751,7,70880.2868058088,362,4008,39938825.610268235,2806,16,27,4195,18,344,3876,16,79,4143,21,904,3313,18,738,3482,15,361,3862,16,227,3995,19,93,4126,20,96,4122,17,41,4180,14,150,4074,18,540,3680,19,137,4082,17,785,3436,4211,0,16,11,3894,9,124,211,4159,2,39,38,3334,21,311,572,3500,22,249,467,3877,9,149,203,4011,9,88,130,4145,4,43,46,4142,1,49,46,4197,1,29,11,4088,11,64,75,3698,14,184,342,4101,9,71,57,3453,24,317,444,222,8,220,3788,4025,0,96,117,248,48,1939,2003,2304,20,458,1456,3780,0,24,426,8,3780,0,11,443,4,4227,0,0,11,0,783,40,295,3120,280,20,67,3862,9,4171,0,62,4,1,0,370,10,1431,1034,786,607,462,249,830,1915,782,462,149,1720,1394,513,462,227,1157,1667,725,462,232,1165,1670,709,462,284,288,1494,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,31,936,892,1058,895,0,0,0,0,0,0,0,0,0,0,0,0,3955,64,23,196,3955,51,66,166,3955,64,23,196,3955,45,94,144,3955,61,24,198,3955,63,25,195,4238,0,0,0,4238,0,0,0,4238,0,0,0,4238,0,0,0,4238,0,0,0,4238,0,0,0,4238,0,0,0,4238,0,0,0,4238,0,0,0,4238,0,0,0,4238,0,0,0,4238,0,0,0,463,58,1764,1953,463,32,2149,1594,463,59,965,2751,463,31,1731,2013,463,51,191,3533,463,47,421,3307,512,12,1571,2143,2667,4,1060,272,99,136,541,17,23,231,1279,2147,541,19,3666,12,605,24,574,3035,605,2,2816,609,86,52,15,53,605,8,1381,1018,729,497,629,39,899,1898,528,245,654,6,968,2544,66,0,727,36,877,2543,55,2482,10,1605,141,2097,16,2101,24,3277,12,926,23,2517,10,984,727,4050,2,144,42,3819,6,404,9,765,40,35,171,600,802,1825,765,11,53,227,712,785,1685,811,38,1189,1464,546,190,811,7,232,373,650,2165,811,6,503,746,862,1310,3004,60,852,322,3004,182,194,858,3004,161,324,749,866,16,1629,1727,2511,8,440,1279,3831,11,51,3,65,42,27,13,195,2216,5,49,208,75,170,23,107,307,166,0,83,130,153,69,71,406,1322,49,1108,1714,10,35,1322,9,273,488,471,543,589,445,98,1392,93,1091,823,839,1392,55,720,820,851,291,109,10.458667529107373,13.729277267036021,1.7446808510638296,1.0987223519571179,4.065891472868217,2.5139578132640588,2.2597212032281733,1.0741529435313424
FR,FRA,France,2021-01-15,2021-01-15,4286,8,118443.7450692455,4,76580.8333198384,340,4029,41547346.04894955,2783,18,24,4244,19,360,3907,20,90,4176,18,908,3360,17,727,3542,20,362,3904,20,210,4056,16,101,4169,21,110,4155,20,40,4226,19,146,4121,15,535,3736,25,133,4128,23,798,3465,4262,1,10,13,3926,11,136,213,4196,3,46,41,3378,15,315,578,3559,20,256,451,3924,12,138,212,4076,5,86,119,4185,3,43,55,4176,4,55,51,4246,2,17,21,4140,3,62,81,3751,15,186,334,4153,9,62,62,3488,20,320,458,245,12,205,3824,4095,3,77,111,279,37,1930,2040,2361,20,426,1479,3860,0,21,396,9,3860,0,16,406,4,4270,0,1,15,0,780,54,297,3155,325,15,97,3843,6,4189,0,92,3,2,0,440,13,1412,1112,719,590,528,262,909,1878,709,528,154,1717,1375,512,528,219,1155,1651,733,528,228,1185,1613,732,528,298,323,1483,1654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,40,912,903,1090,881,0,0,0,0,0,0,0,0,0,0,0,0,3999,64,15,208,3999,51,57,179,3999,69,25,193,3999,50,87,150,3999,68,20,199,3999,60,37,190,4286,0,0,0,4286,0,0,0,4286,0,0,0,4286,0,0,0,4286,0,0,0,4286,0,0,0,4286,0,0,0,4286,0,0,0,4286,0,0,0,4286,0,0,0,4286,0,0,0,4286,0,0,0,495,74,1786,1931,495,40,2205,1546,495,79,1002,2710,495,54,1683,2054,495,76,180,3535,495,71,424,3296,553,18,1575,2140,2711,2,1025,251,119,178,579,24,30,259,1293,2101,579,16,3673,18,654,22,596,3014,654,1,2829,592,88,51,13,58,654,8,1427,948,700,549,681,37,924,1931,468,245,712,6,1016,2509,43,0,773,38,897,2525,53,2517,15,1595,159,2094,25,2137,30,3290,13,937,46,2614,16,923,733,4107,5,127,47,3867,7,397,15,811,38,42,167,577,807,1844,811,9,65,216,683,779,1723,860,37,1188,1413,547,241,860,5,229,356,660,2176,860,5,509,753,818,1341,3039,65,870,312,3039,244,174,829,3039,193,351,703,907,27,1603,1749,2537,10,453,1286,3862,8,52,6,47,32,40,10,229,2273,2,54,187,80,160,37,89,294,166,2,82,144,181,76,76,383,1378,72,1156,1635,6,39,1378,12,255,462,458,601,586,438,96,1472,100,1100,827,787,1472,62,762,797,811,266,116,10.759894459102902,14.293911593252506,1.8170731707317074,1.2397115118647595,4.11318795430945,2.631016299214573,2.2161555721765147,1.0819510441022204
FR,FRA,France,2021-01-16,2021-01-16,4131,7,88507.74251108327,6,72986.77849618306,370,3897,40435400.87262638,2713,21,27,4083,20,295,3816,22,86,4023,21,864,3246,21,751,3359,23,325,3783,24,193,3914,21,88,4022,23,104,4004,20,42,4069,18,172,3941,18,524,3589,24,134,3973,20,773,3338,4104,1,15,11,3836,9,102,184,4045,2,41,43,3267,18,288,558,3380,24,255,472,3806,7,133,185,3938,8,78,107,4043,3,42,43,4027,4,49,51,4089,3,20,19,3959,9,79,84,3607,13,199,312,3997,4,56,74,3358,22,319,432,222,12,209,3688,3933,0,82,116,268,37,1903,1923,2232,30,449,1420,3682,0,18,423,8,3682,1,17,423,8,4114,0,4,12,1,799,45,269,3018,311,8,94,3712,6,4037,0,88,2,4,0,422,13,1387,1034,721,554,509,244,825,1831,722,509,156,1656,1338,472,509,211,1129,1623,659,509,194,1164,1597,667,509,272,319,1366,1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,39,869,868,1040,879,0,0,0,0,0,0,0,0,0,0,0,0,3874,59,24,174,3874,53,53,151,3874,64,24,169,3874,43,92,122,3874,64,18,175,3874,61,27,169,4131,0,0,0,4131,0,0,0,4131,0,0,0,4131,0,0,0,4131,0,0,0,4131,0,0,0,4131,0,0,0,4131,0,0,0,4131,0,0,0,4131,0,0,0,4131,0,0,0,4131,0,0,0,487,61,1706,1877,487,25,2256,1363,487,62,977,2605,487,40,1650,1954,487,65,129,3450,487,60,414,3170,537,8,1506,2080,2625,1,1057,229,98,121,570,13,22,232,1215,2079,570,15,3531,15,613,22,613,2883,613,1,2770,583,74,25,11,54,613,7,1378,878,667,588,641,46,903,1842,487,212,668,7,1006,2411,39,0,726,32,911,2409,53,2435,11,1546,139,1889,18,2194,30,3160,14,924,33,2495,14,858,764,4005,3,94,29,3719,10,392,10,763,49,38,148,589,720,1824,763,18,55,200,676,763,1656,819,42,1162,1336,547,225,819,7,196,371,634,2104,819,7,469,676,819,1341,2996,51,788,296,2996,198,179,758,2996,170,315,650,863,22,1689,1557,2574,2,373,1182,3781,10,39,6,41,34,31,7,182,2101,3,50,183,75,177,26,104,328,173,1,68,126,186,53,84,393,1310,48,1129,1603,8,33,1310,7,195,443,482,598,606,388,102,1388,110,1098,779,756,1388,68,728,795,792,241,119,10.349573770491803,13.70901795806832,1.9349112426035502,1.3369386308987852,4.025552050473186,2.6868998707600307,2.227734976887519,1.0754938967881476
FR,FRA,France,2021-01-17,2021-01-17,4270,6,68813.66010251913,3,23485.615438338456,390,4024,40812978.74595518,2804,31,24,4215,35,321,3914,30,60,4180,30,825,3415,27,751,3492,30,390,3850,29,200,4041,28,96,4146,32,111,4127,31,32,4207,26,174,4070,30,504,3736,33,133,4104,32,724,3514,4246,4,9,11,3949,8,122,191,4210,2,27,31,3445,9,279,537,3519,13,252,486,3880,7,139,244,4070,6,77,117,4174,4,49,43,4159,0,58,53,4238,2,20,10,4096,1,71,102,3766,9,196,299,4137,2,68,63,3546,8,310,406,236,10,222,3802,4062,0,80,128,281,56,1997,1936,2277,33,400,1560,3870,0,27,370,3,3870,0,20,378,2,4250,0,4,14,2,785,59,278,3148,317,17,98,3833,5,4174,1,91,2,2,0,439,7,1424,1084,715,601,524,261,813,1954,718,524,177,1600,1465,504,524,234,1166,1650,696,524,215,1203,1655,673,524,299,317,1406,1724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,43,912,927,1028,903,0,0,0,0,0,0,0,0,0,0,0,0,4000,61,26,183,4000,50,70,150,4000,64,21,185,4000,55,90,125,4000,67,21,182,4000,72,24,174,4270,0,0,0,4270,0,0,0,4270,0,0,0,4270,0,0,0,4270,0,0,0,4270,0,0,0,4270,0,0,0,4270,0,0,0,4270,0,0,0,4270,0,0,0,4270,0,0,0,4270,0,0,0,505,77,1302,2386,505,33,2163,1569,505,70,969,2726,505,49,1910,1806,505,76,165,3524,505,70,375,3320,553,11,1668,2038,2602,1,1226,258,94,89,582,15,43,299,1315,2016,582,17,3662,9,632,24,583,3031,632,1,2784,643,88,45,6,71,632,12,1325,961,698,642,653,43,919,1926,491,238,679,7,1031,2505,48,0,754,24,931,2491,70,2974,10,1162,124,2122,12,2110,26,3308,12,924,26,2371,17,837,1045,4109,7,101,53,3898,5,357,10,798,46,34,161,609,800,1822,798,23,49,205,713,793,1689,847,49,1134,1471,534,235,847,10,209,344,683,2177,847,8,507,710,813,1385,3070,52,819,329,3070,178,191,831,3070,145,330,725,887,27,1669,1687,2583,4,417,1266,3894,10,38,2,49,25,35,9,208,2232,4,46,183,74,186,27,91,344,182,0,83,116,159,65,80,398,1342,61,1167,1661,8,31,1342,9,272,481,446,580,617,408,115,1430,111,1101,805,823,1430,64,736,798,803,334,105,10.228813559322035,13.888293085161859,1.891304347826087,1.2885076023417434,4.000771604938271,2.455601518487443,2.233481976960238,1.091057478557018
FR,FRA,France,2021-01-18,2021-01-18,4152,5,65604.90911780625,4,40826.441770205856,327,3906,41361715.44396835,2715,20,14,4118,18,316,3818,18,82,4052,18,880,3254,18,749,3385,21,376,3755,22,176,3954,20,81,4051,19,119,4014,22,40,4090,19,162,3971,21,435,3696,22,146,3984,19,744,3389,4138,0,8,6,3836,11,126,179,4070,4,30,48,3272,15,318,547,3403,10,281,458,3776,8,145,223,3976,5,67,104,4071,4,34,43,4033,2,63,54,4112,1,25,14,3990,7,79,76,3717,11,164,260,4006,4,70,72,3408,16,303,425,239,7,200,3706,3958,0,85,109,278,63,1879,1932,2278,18,377,1479,3775,0,22,347,8,3775,0,16,360,1,4136,0,2,13,1,744,52,255,3101,313,10,70,3749,10,4083,2,61,5,1,0,396,9,1426,1008,698,615,473,257,833,1879,710,473,166,1685,1348,480,473,231,1186,1567,695,473,218,1177,1602,682,473,286,307,1413,1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,37,864,899,1028,894,0,0,0,0,0,0,0,0,0,0,0,0,3909,54,15,174,3909,42,61,140,3909,59,28,156,3909,44,75,124,3909,57,29,157,3909,57,21,165,4152,0,0,0,4152,0,0,0,4152,0,0,0,4152,0,0,0,4152,0,0,0,4152,0,0,0,4152,0,0,0,4152,0,0,0,4152,0,0,0,4152,0,0,0,4152,0,0,0,4152,0,0,0,478,60,1493,2121,478,26,1886,1762,478,61,783,2830,478,42,1842,1790,478,59,169,3446,478,56,379,3239,519,4,1622,2007,2530,0,1167,292,78,85,549,17,60,253,1336,1937,549,17,3577,9,608,20,496,3028,608,2,2675,638,111,34,12,72,608,9,1274,1084,741,436,632,38,917,1811,510,244,657,5,968,2467,55,0,736,48,887,2416,65,2670,11,1327,144,2279,17,1822,34,3373,4,745,30,2322,14,871,945,3985,4,119,44,3775,6,368,3,774,39,45,154,587,767,1786,774,17,75,237,665,746,1638,834,38,1067,1432,561,220,834,5,212,357,636,2108,834,5,484,704,783,1342,2981,42,813,316,2981,183,166,822,2981,152,290,729,879,20,1529,1724,2428,5,424,1295,3765,8,43,5,48,32,27,10,214,2243,2,36,201,67,171,25,89,272,182,0,80,113,168,58,74,371,1327,61,1129,1590,5,40,1327,7,278,466,447,500,591,427,109,1414,107,1046,787,798,1414,65,743,753,772,299,106,10.877395476353668,14.534676451481557,1.7283236994219653,1.0179528415563985,4.019678922837907,2.5475023022084975,2.217274472168906,1.0817262063675799
FR,FRA,France,2021-01-19,2021-01-19,4053,12,108716.95528493308,6,55590.72795584727,365,3822,41157875.39638091,2698,33,35,3985,29,304,3720,29,71,3953,29,846,3178,27,716,3310,28,330,3695,34,192,3827,32,78,3943,31,97,3925,26,46,3981,27,163,3863,30,476,3547,33,138,3882,26,752,3275,4018,1,20,14,3749,11,115,178,3982,1,39,31,3207,15,293,538,3337,15,237,464,3723,8,146,176,3861,4,92,96,3975,2,30,46,3956,5,41,51,4007,1,33,12,3890,5,70,88,3577,10,187,279,3915,5,55,78,3301,14,311,427,222,9,229,3593,3833,0,91,129,257,47,1858,1891,2200,32,411,1410,3642,1,20,380,10,3642,0,19,390,2,4034,0,2,15,2,764,50,256,2983,299,14,93,3641,6,3963,1,85,4,0,0,409,8,1282,1011,725,618,484,242,808,1820,699,484,160,1606,1321,482,484,228,1086,1584,671,484,235,1083,1581,670,484,285,284,1289,1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,32,904,901,984,816,0,0,0,0,0,0,0,0,0,0,0,0,3812,53,19,169,3812,40,55,146,3812,55,19,167,3812,34,78,129,3812,54,29,158,3812,55,24,162,4053,0,0,0,4053,0,0,0,4053,0,0,0,4053,0,0,0,4053,0,0,0,4053,0,0,0,4053,0,0,0,4053,0,0,0,4053,0,0,0,4053,0,0,0,4053,0,0,0,4053,0,0,0,457,59,1615,1922,457,26,1916,1654,457,61,827,2708,457,36,1604,1956,457,58,181,3357,457,58,374,3164,491,13,1508,2041,2545,2,1031,241,112,122,519,23,28,262,1288,1933,519,19,3497,18,566,16,554,2917,566,4,2620,612,114,42,11,84,566,9,1314,979,768,417,592,32,879,1818,484,248,618,11,977,2412,35,0,684,28,865,2423,53,2441,11,1450,151,2144,15,1874,20,3228,13,787,25,2453,19,869,712,3872,6,129,46,3680,9,349,15,718,41,33,150,590,787,1734,718,13,43,234,682,780,1583,762,29,1109,1369,570,214,762,11,203,371,670,2036,762,4,499,726,797,1265,2845,45,852,311,2845,188,172,848,2845,162,309,737,807,28,1530,1688,2365,3,447,1238,3634,10,48,6,51,37,41,10,216,2123,3,44,215,73,151,20,94,274,145,3,58,129,169,68,79,405,1236,59,1180,1543,7,28,1236,9,262,480,446,541,552,408,119,1316,111,1049,774,803,1316,61,728,808,801,255,84,11.234534330387492,14.86872455303496,1.7157894736842103,0.9830646164419968,4.107901104681747,2.616940934655906,2.2251834685206644,1.0740939242251404
FR,FRA,France,2021-01-20,2021-01-20,4185,8,98316.29841679569,7,95156.53580651866,471,3951,41096893.203860424,2782,23,24,4138,25,323,3837,29,93,4063,18,942,3225,23,754,3408,20,364,3801,21,229,3935,25,102,4058,27,115,4043,25,47,4113,32,163,3990,26,539,3620,30,126,4029,24,812,3349,4161,2,16,6,3862,9,113,201,4092,6,43,44,3243,17,308,617,3431,15,278,461,3821,11,156,197,3956,10,100,119,4083,4,58,40,4070,3,52,60,4138,2,24,21,4022,5,73,85,3646,14,197,328,4059,7,64,55,3373,21,333,458,226,8,266,3685,3932,1,116,136,272,34,1918,1961,2272,20,416,1477,3769,0,32,375,9,3769,1,15,396,4,4170,0,2,13,0,756,46,267,3116,305,20,114,3738,8,4072,3,106,4,0,0,436,5,1285,1024,721,714,522,226,827,1867,743,522,140,1656,1327,540,522,181,1111,1613,758,522,192,1130,1622,719,522,245,306,1431,1681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,36,982,928,972,836,0,0,0,0,0,0,0,0,0,0,0,0,3933,49,12,191,3933,42,57,153,3933,56,23,173,3933,38,86,128,3933,54,21,177,3933,49,29,174,4185,0,0,0,4185,0,0,0,4185,0,0,0,4185,0,0,0,4185,0,0,0,4185,0,0,0,4185,0,0,0,4185,0,0,0,4185,0,0,0,4185,0,0,0,4185,0,0,0,4185,0,0,0,481,49,1735,1920,481,23,2032,1649,481,53,899,2752,481,30,1714,1960,481,45,169,3490,481,42,423,3239,535,13,1562,2075,2623,2,1041,252,115,152,570,29,33,254,1229,2070,570,23,3576,16,629,35,569,2952,629,0,2717,585,110,56,13,75,629,11,1392,929,783,441,659,41,880,1853,505,247,684,4,978,2467,52,0,738,30,864,2492,61,2463,11,1542,169,2167,21,1954,43,3296,13,840,36,2483,16,946,740,4018,2,115,50,3766,5,391,23,779,38,55,173,587,777,1776,779,14,75,249,733,797,1538,835,46,1108,1420,549,227,835,12,217,346,662,2113,835,6,517,720,844,1263,2965,51,868,301,2965,213,171,836,2965,178,342,700,874,19,1613,1679,2506,4,443,1232,3773,7,56,7,40,34,31,7,230,2176,1,41,183,66,188,29,92,310,159,1,86,129,166,63,90,405,1295,68,1213,1573,11,25,1295,9,289,478,474,604,530,392,114,1377,107,1130,797,774,1377,66,722,859,780,256,125,10.48150192554557,13.934593965463584,1.935483870967742,1.3001010897190457,4.0234215885947044,2.495530656744008,2.2373965387509407,1.0893819457513865
FR,FRA,France,2021-01-21,2021-01-21,4389,10,98574.08830457428,9,93321.10411935356,489,4146,41055759.018049724,2895,28,27,4334,32,335,4022,30,81,4278,25,1020,3344,26,783,3580,26,384,3979,29,230,4130,30,87,4272,28,112,4249,32,41,4316,33,169,4187,24,571,3794,34,136,4219,32,837,3520,4362,4,13,10,4054,11,114,210,4308,6,36,39,3369,34,343,643,3606,19,270,494,4005,17,134,233,4159,11,93,126,4302,3,47,37,4277,4,55,53,4348,4,26,11,4220,5,81,83,3818,16,214,341,4253,5,61,70,3552,26,349,462,228,15,274,3872,4126,0,107,156,262,57,2053,2017,2340,34,460,1555,3929,0,33,420,7,3929,1,20,437,2,4369,0,6,14,0,825,42,278,3244,303,18,128,3933,7,4261,1,121,4,2,0,454,11,1308,1083,838,695,530,254,801,1975,829,530,160,1676,1458,565,530,212,1169,1700,778,530,205,1163,1705,786,530,274,301,1481,1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,32,1094,953,1021,857,0,0,0,0,0,0,0,0,0,0,0,0,4123,40,25,201,4123,35,60,171,4123,43,22,201,4123,31,89,146,4123,41,23,202,4123,42,20,204,4389,0,0,0,4389,0,0,0,4389,0,0,0,4389,0,0,0,4389,0,0,0,4389,0,0,0,4389,0,0,0,4389,0,0,0,4389,0,0,0,4389,0,0,0,4389,0,0,0,4389,0,0,0,470,62,1867,1990,470,34,2271,1614,470,61,983,2875,470,42,1740,2137,470,55,179,3685,470,51,436,3432,528,15,1626,2220,2763,2,1134,246,100,144,554,18,38,252,1330,2197,554,20,3801,14,600,34,611,3144,600,3,2935,613,112,50,15,61,600,11,1511,931,810,526,620,50,940,1966,531,282,642,7,957,2729,54,0,709,30,888,2710,52,2538,13,1680,158,2136,21,2210,22,3413,13,939,24,2664,18,950,757,4216,3,131,39,3958,7,409,15,762,54,55,163,676,846,1833,762,25,80,251,803,786,1682,822,61,1255,1456,560,235,822,11,285,366,687,2218,822,11,570,790,878,1318,3049,53,918,369,3049,196,235,909,3049,171,382,787,886,30,1686,1787,2602,3,465,1319,3947,12,56,4,58,40,37,13,222,2272,5,55,206,81,181,18,110,323,167,2,85,136,176,76,90,406,1381,39,1209,1715,8,37,1381,12,245,554,511,599,604,399,84,1460,122,1164,838,805,1460,75,823,842,833,256,100,10.268307322929171,13.921165138550911,1.9063829787234046,1.2875810911844368,4.046861097380129,2.573018483936467,2.211206896551724,1.0892296599816889
