ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1.1,V1.2,V1.3,V2..99,V2.1,V2.2,V2.3,V2a..99,V2a.1,V2a.2,V2a.3,V3..99,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9.0,V5a_9.1,V5a_10..99,V5a_10.0,V5a_10.1,V5b_1..99,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9.0,V5b_9.1,V5b_10..99,V5b_10.0,V5b_10.1,V5c_1..99,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9.0,V5c_9.1,V5c_10..99,V5c_10.0,V5c_10.1,V5d_1..99,V5d_1.0,V5d_2..99,V5d_2.0,V5d_3..99,V5d_3.0,V5d_4..99,V5d_4.0,V5d_5..99,V5d_5.0,V5d_6..99,V5d_6.0,V5d_7..99,V5d_7.0,V5d_8..99,V5d_8.0,V5d_9..99,V5d_9.0,V5d_10..99,V5d_10.1,V6_1..99,V6_1.0,V6_1.1,V6_2..99,V6_2.0,V6_2.1,V6_3..99,V6_3.0,V6_3.1,V6_4..99,V6_4.0,V6_4.1,V6_5..99,V6_5.0,V6_5.1,V6_6..99,V6_6.0,V6_6.1,V6_7..99,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11.1,V11.2,V12..99,V12.1,V12.2,V13..99,V13.1,V13.2,V13.3,V13.4,V15..99,V15.1,V15.2,V16..99,V16..77,V16.1,V16.2,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1.2,B13_2..99,B13_2.2,B13_3..99,B13_3.2,B13_4..99,B13_4.2,B13_5..99,B13_5.2,B13_6..99,B13_6.1,B13_7..99,B13_7.1,B14_1..99,B14_2..99,B14_3..99,B14_4..99,B14_5..99,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9.1,D9.2,D9.3,D9.7,D10..99,D10.2,D10.3,D10.4,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.4,E4..99,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CG,COG,Republic of the Congo,2021-04-19,2021-03-02,100,6,3515831.225231072,5,3269593.81762589,35,86,63336988.111692324,28,8,9,83,8,21,71,8,8,84,7,29,64,9,21,70,7,17,76,10,6,84,5,15,80,7,14,79,10,8,82,9,7,84,9,16,75,9,7,84,10,20,70,91,1,4,4,79,2,7,12,92,1,2,5,71,2,13,14,79,3,9,9,83,2,9,6,94,0,4,2,85,2,8,5,86,2,8,4,92,1,3,4,93,0,3,4,84,2,7,7,93,1,3,3,80,1,13,6,14,17,69,84,1,8,7,17,0,27,56,73,11,16,89,1,9,1,89,6,4,1,94,2,4,28,0,14,58,20,3,73,4,97,2,1,0,98,1,1,0,26,17,21,12,24,38,15,16,11,20,38,15,21,11,15,38,15,17,8,22,38,16,10,8,28,38,12,21,13,16,77,15,8,77,18,5,77,15,8,77,16,7,77,14,9,77,19,4,77,21,2,77,23,0,77,20,3,77,16,7,90,5,5,90,5,5,90,6,4,90,8,2,90,5,5,90,7,3,90,9,1,90,10,0,90,9,1,90,7,3,79,10,11,79,16,5,79,20,1,79,20,1,79,11,10,79,16,5,79,17,4,79,21,0,79,20,1,79,19,2,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,87,13,0,87,9,4,87,9,4,87,7,6,87,8,5,87,6,7,87,9,4,39,1,37,7,11,5,38,1,59,2,38,1,60,1,38,1,60,1,38,1,58,3,38,1,53,8,38,1,59,2,38,1,59,2,38,1,57,4,38,1,55,6,38,1,15,46,91,0,9,72,3,25,55,14,6,16,9,63,4,33,66,1,5,28,87,7,2,4,87,7,5,1,87,6,6,1,87,7,3,3,87,7,3,3,87,6,3,4,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,100,100,100,100,39,5,31,25,39,6,35,20,39,7,28,26,39,7,29,25,39,7,26,28,39,9,25,27,44,25,31,75,14,2,1,8,46,1,1,13,19,20,46,0,51,3,46,4,12,38,46,0,19,15,7,7,2,4,46,1,24,8,10,11,46,1,16,22,7,8,46,1,3,46,4,49,1,5,37,8,72,2,21,5,68,3,25,4,74,2,18,6,73,1,15,11,75,2,18,5,77,3,15,5,50,1,1,2,9,14,23,50,0,2,3,9,13,23,53,1,16,16,5,9,53,0,11,8,12,16,53,1,14,16,6,10,70,1,20,9,70,6,11,13,70,7,15,8,56,2,21,21,79,0,7,14,95,1,1,0,3,75,5,1,0,1,4,2,1,4,1,0,3,3,69,1,21,7,2,69,10,10,5,3,2,0,1,72,1,12,9,6,72,6,8,6,5,3,5.575,6.912966263775816,2.6363636363636362,1.8586407545691703,8.583333333333334,5.625382434664498,2.5652173913043477,1.8543826945551483
CG,COG,Republic of the Congo,2021-04-20,2021-03-02,100,6,3515831.225231072,5,3269593.81762589,39,86,62425810.68307244,29,8,9,83,8,22,70,8,9,83,7,30,63,9,22,69,7,18,75,10,7,83,5,15,80,7,14,79,10,8,82,9,8,83,9,17,74,9,7,84,10,21,69,91,1,4,4,78,3,7,12,91,2,2,5,70,3,13,14,78,4,9,9,82,3,9,6,93,1,4,2,85,2,8,5,86,2,8,4,92,1,3,4,92,1,3,4,83,3,7,7,93,1,3,3,79,2,13,6,14,18,68,83,1,9,7,17,0,27,56,73,11,16,89,1,9,1,89,6,4,1,94,2,4,28,0,13,59,20,3,73,4,97,2,1,0,98,1,1,0,26,17,21,13,23,37,15,17,11,20,37,15,22,11,15,37,15,18,8,22,37,16,10,8,29,37,12,22,13,16,78,14,8,78,17,5,78,14,8,78,15,7,78,13,9,78,19,3,78,20,2,78,22,0,78,19,3,78,15,7,89,5,6,89,6,5,89,7,4,89,8,3,89,5,6,89,8,3,89,10,1,89,11,0,89,10,1,89,7,4,79,10,11,79,16,5,79,20,1,79,20,1,79,11,10,79,16,5,79,17,4,79,21,0,79,20,1,79,19,2,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,87,13,0,87,9,4,87,9,4,87,7,6,87,8,5,87,6,7,87,9,4,38,1,37,8,11,5,37,1,60,2,37,1,61,1,37,1,61,1,37,1,59,3,37,1,53,9,37,1,60,2,37,1,59,3,37,1,58,4,37,1,56,6,37,1,16,46,90,0,10,71,3,26,54,14,6,17,9,63,4,33,66,1,5,28,88,6,2,4,88,6,5,1,88,6,5,1,88,6,3,3,88,6,3,3,88,5,3,4,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,100,100,100,100,38,5,31,26,38,6,36,20,38,7,29,26,38,7,30,25,38,7,27,28,38,9,26,27,43,25,32,75,14,2,1,8,45,1,1,13,20,20,45,0,52,3,45,4,12,39,45,0,19,16,7,7,2,4,45,1,24,8,10,12,45,1,17,22,7,8,45,1,3,47,4,48,1,5,38,8,72,2,21,5,67,3,26,4,73,2,19,6,72,1,15,12,74,2,19,5,76,3,16,5,49,1,1,3,9,14,23,49,0,2,3,10,13,23,52,1,17,16,5,9,52,0,11,8,13,16,52,1,14,17,6,10,69,1,21,9,69,6,12,13,69,7,16,8,55,2,22,21,79,0,7,14,95,1,1,0,3,74,5,1,1,1,4,2,1,4,1,0,3,3,68,1,21,8,2,68,10,10,5,3,3,0,1,71,1,12,10,6,71,6,8,7,5,3,5.560975609756097,6.82659790996879,2.75,1.8153386861559868,8.84,5.6544967356373395,2.625,1.8371173070873836
CG,COG,Republic of the Congo,2021-04-21,2021-03-04,100,6,3515831.225231072,5,3269593.81762589,39,87,60264358.81086553,33,9,8,83,9,22,69,8,9,83,8,29,63,10,22,68,8,18,74,11,7,82,6,14,80,8,13,79,11,8,81,10,6,84,10,17,73,10,7,83,10,21,69,92,1,4,3,78,3,7,12,91,2,2,5,71,3,12,14,78,4,9,9,82,3,9,6,93,1,4,2,86,2,7,5,87,2,8,3,92,1,3,4,94,1,3,2,83,3,7,7,93,1,3,3,79,2,13,6,13,18,69,83,1,9,7,16,0,26,58,74,11,15,89,1,9,1,89,6,4,1,94,2,4,27,1,14,58,19,3,74,4,97,2,1,0,98,1,1,0,25,16,23,13,23,35,16,18,12,19,35,16,22,12,15,35,16,18,8,23,35,17,9,8,31,35,12,22,13,18,78,14,8,78,17,5,78,14,8,78,15,7,78,13,9,78,19,3,78,20,2,78,22,0,78,19,3,78,15,7,89,5,6,89,6,5,89,7,4,89,8,3,89,5,6,89,8,3,89,10,1,89,11,0,89,10,1,89,7,4,77,11,12,77,18,5,77,22,1,77,22,1,77,12,11,77,18,5,77,19,4,77,23,0,77,22,1,77,21,2,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,87,13,0,87,8,5,87,9,4,87,7,6,87,8,5,87,6,7,87,9,4,36,1,36,8,12,7,35,1,62,2,35,1,62,2,35,1,63,1,35,1,61,3,35,1,55,9,35,1,62,2,35,1,61,3,35,1,60,4,35,1,57,7,35,1,18,46,88,0,12,67,4,29,52,14,6,18,10,62,3,35,64,1,5,30,87,7,2,4,87,7,5,1,87,7,5,1,87,7,3,3,87,6,4,3,87,6,3,4,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,100,100,100,100,36,5,33,26,36,6,36,22,36,7,30,27,36,8,30,26,36,8,28,28,36,10,26,28,40,26,34,74,14,2,1,9,42,1,1,14,21,21,42,0,54,4,42,3,13,42,42,0,20,16,7,8,2,5,42,1,25,9,11,12,42,2,17,24,7,8,42,1,4,49,4,45,1,6,38,10,69,2,23,6,66,3,27,4,72,2,20,6,71,1,15,13,73,2,19,6,75,3,16,6,46,1,1,4,9,14,25,46,0,2,4,10,13,25,49,1,17,17,6,10,49,0,11,8,14,18,49,1,14,17,7,12,69,1,21,9,69,6,13,12,69,7,16,8,52,2,25,21,79,0,7,14,95,1,1,0,3,71,5,2,1,1,4,3,1,4,1,0,3,4,64,1,23,10,2,64,10,13,6,3,3,0,1,67,1,15,11,6,67,7,8,9,6,3,4.926829268292683,5.5963838498732335,2.75,1.8153386861559868,8.892857142857142,5.397799865338042,2.75,2.153807997220014
CG,COG,Republic of the Congo,2021-04-22,2021-03-05,100,6,3515831.225231072,5,3269593.81762589,40,87,60354412.34885082,32,9,9,82,10,22,68,9,9,82,8,30,62,11,22,67,9,18,73,11,8,81,7,14,79,9,13,78,11,9,80,10,7,83,11,17,72,11,7,82,11,21,68,91,2,4,3,78,3,7,12,91,2,2,5,70,4,12,14,78,4,9,9,82,3,9,6,92,2,4,2,86,2,7,5,87,2,8,3,91,2,3,4,93,2,3,2,83,3,7,7,93,1,3,3,79,2,13,6,13,19,68,82,2,9,7,16,0,25,59,75,10,15,90,2,7,1,90,5,4,1,95,3,2,27,1,14,58,21,3,72,4,97,2,1,0,98,1,1,0,27,15,23,13,22,37,16,17,12,18,37,16,21,12,14,37,16,17,8,22,37,17,9,8,29,37,12,21,13,17,79,13,8,79,16,5,79,14,7,79,15,6,79,12,9,79,18,3,79,19,2,79,21,0,79,18,3,79,14,7,89,5,6,89,6,5,89,7,4,89,8,3,89,5,6,89,8,3,89,10,1,89,11,0,89,10,1,89,7,4,77,11,12,77,18,5,77,22,1,77,22,1,77,12,11,77,18,5,77,19,4,77,23,0,77,22,1,77,21,2,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,88,12,0,88,7,5,88,8,4,88,6,6,88,8,4,88,6,6,88,8,4,38,1,35,8,12,6,37,1,60,2,37,1,60,2,37,1,61,1,37,1,59,3,37,1,54,8,37,1,60,2,37,1,59,3,37,1,58,4,37,1,55,7,37,1,17,45,88,0,12,68,3,29,53,14,6,17,10,63,3,34,65,1,5,29,87,7,2,4,87,7,5,1,87,7,5,1,87,7,3,3,87,6,4,3,87,6,3,4,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,100,100,100,100,38,5,32,25,38,6,34,22,38,7,29,26,38,8,30,24,38,8,27,27,38,10,25,27,42,26,32,74,14,2,1,9,44,1,1,14,21,19,44,0,52,4,44,3,13,40,44,0,19,15,7,8,2,5,44,1,24,9,10,12,44,2,17,22,7,8,44,1,4,47,4,47,1,6,36,10,70,2,22,6,68,3,25,4,73,2,19,6,71,1,15,13,74,2,18,6,76,3,15,6,48,1,1,4,8,13,25,48,0,2,3,9,13,25,51,1,16,17,6,9,51,0,11,8,14,16,51,1,14,16,7,11,70,1,21,8,70,6,13,11,70,7,16,7,54,2,23,21,79,0,7,14,95,1,1,0,3,72,5,2,1,1,4,3,1,4,1,0,2,4,65,1,22,10,2,65,10,13,6,2,3,0,1,68,1,14,11,6,68,7,7,9,6,3,4.926829268292683,5.5963838498732335,2.75,1.8153386861559868,9.037037037037036,5.445403718037961,2.75,2.153807997220014
CG,COG,Republic of the Congo,2021-04-23,2021-03-05,100,5,2847689.7078579767,4,2601452.3002527948,39,87,59694062.679825105,33,10,8,82,11,21,68,10,9,81,9,29,62,12,22,66,10,17,73,12,8,80,8,13,79,10,13,77,12,8,80,11,7,82,11,17,72,12,7,81,12,20,68,92,2,4,2,79,3,7,11,91,2,2,5,71,4,12,13,78,4,9,9,83,3,8,6,92,2,4,2,87,2,6,5,87,2,8,3,92,2,2,4,93,2,3,2,83,3,8,6,93,1,3,3,80,2,13,5,13,19,68,82,2,8,8,16,0,25,59,75,10,15,90,2,7,1,90,5,4,1,95,3,2,27,1,15,57,21,4,71,4,96,2,1,1,97,2,1,0,28,15,22,13,22,38,16,16,12,18,38,16,20,12,14,38,16,16,8,22,38,17,8,8,29,38,12,20,13,17,79,13,8,79,16,5,79,14,7,79,15,6,79,12,9,79,18,3,79,19,2,79,21,0,79,18,3,79,14,7,89,5,6,89,6,5,89,7,4,89,8,3,89,5,6,89,8,3,89,10,1,89,11,0,89,10,1,89,7,4,78,11,11,78,17,5,78,21,1,78,21,1,78,11,11,78,17,5,78,19,3,78,22,0,78,21,1,78,20,2,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,88,12,0,88,7,5,88,8,4,88,6,6,88,8,4,88,6,6,88,8,4,39,1,34,8,12,6,37,1,60,2,37,1,60,2,37,1,61,1,37,1,59,3,37,1,54,8,37,1,60,2,37,1,59,3,37,1,58,4,37,1,55,7,37,1,17,45,87,0,13,67,4,29,54,13,6,17,10,64,3,33,66,1,5,28,86,7,3,4,86,8,5,1,86,8,5,1,86,8,3,3,86,7,4,3,86,7,3,4,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,100,100,100,100,38,5,31,26,38,7,33,22,38,8,28,26,38,9,29,24,38,9,27,26,38,11,25,26,42,25,33,75,14,1,1,9,44,1,1,14,20,20,44,0,52,4,44,2,13,41,44,0,19,15,7,8,2,5,44,1,24,10,9,12,44,2,16,23,7,8,44,1,4,47,4,47,1,7,35,10,71,2,21,6,69,3,24,4,74,2,18,6,72,1,14,13,74,2,18,6,76,3,15,6,48,1,2,4,8,13,24,48,0,2,3,9,13,25,50,1,16,17,6,10,50,0,12,8,14,16,50,1,14,17,7,11,69,1,22,8,69,7,13,11,69,8,16,7,53,2,24,21,79,0,7,14,95,1,1,0,3,71,5,2,1,1,4,3,1,4,1,0,2,5,64,1,22,11,2,64,11,13,6,2,3,0,1,67,1,14,12,6,67,7,7,10,6,3,4.609756097560975,5.435430290144874,2.6666666666666665,1.8257418583505536,8.785714285714286,5.506609784863217,2.6551724137931036,2.175773459665149
CG,COG,Republic of the Congo,2021-04-24,2021-03-05,100,5,2847689.7078579767,4,2601452.3002527948,39,87,60027863.547565676,33,10,8,82,11,21,68,10,9,81,9,29,62,12,22,66,10,17,73,12,8,80,8,13,79,10,13,77,12,8,80,11,7,82,11,17,72,12,7,81,12,20,68,92,2,4,2,79,3,7,11,91,2,2,5,71,4,12,13,78,4,9,9,83,3,8,6,92,2,4,2,87,2,6,5,87,2,8,3,92,2,2,4,93,2,3,2,83,3,8,6,93,1,3,3,80,2,13,5,13,19,68,82,2,8,8,16,0,25,59,75,10,15,90,2,7,1,90,5,4,1,95,3,2,27,1,16,56,21,4,71,4,96,2,1,1,97,2,1,0,28,14,22,13,23,38,16,16,12,18,38,16,20,12,14,38,16,17,7,22,38,17,8,7,30,38,12,20,13,17,78,13,9,78,17,5,78,15,7,78,16,6,78,13,9,78,19,3,78,20,2,78,22,0,78,19,3,78,15,7,89,5,6,89,6,5,89,7,4,89,8,3,89,5,6,89,8,3,89,10,1,89,11,0,89,10,1,89,7,4,78,11,11,78,17,5,78,21,1,78,21,1,78,11,11,78,17,5,78,19,3,78,22,0,78,21,1,78,20,2,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,88,12,0,88,7,5,88,8,4,88,6,6,88,8,4,88,6,6,88,8,4,39,1,35,8,11,6,37,1,60,2,37,1,60,2,37,1,61,1,37,1,59,3,37,1,54,8,37,1,60,2,37,1,59,3,37,1,58,4,37,1,55,7,37,1,17,45,88,0,12,67,4,29,55,13,6,16,10,65,3,32,67,1,4,28,85,8,3,4,85,9,5,1,85,9,5,1,85,8,4,3,85,8,4,3,85,8,3,4,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,100,100,100,100,38,6,31,25,38,7,34,21,38,8,29,25,38,10,29,23,38,10,27,25,38,11,26,25,42,25,33,75,14,1,1,9,44,1,1,14,20,20,44,0,52,4,44,2,14,40,44,0,19,16,7,8,2,4,44,1,24,10,9,12,44,2,16,23,7,8,44,1,4,47,4,47,1,8,34,10,71,2,21,6,68,3,25,4,73,2,19,6,72,1,14,13,74,2,18,6,75,3,16,6,48,1,2,4,8,14,23,48,0,2,3,9,14,24,50,1,17,17,5,10,50,0,13,7,14,16,50,1,15,16,7,11,69,2,21,8,69,8,12,11,69,8,17,6,53,2,25,20,80,0,6,14,96,1,0,0,3,71,4,2,1,1,4,3,1,4,1,1,2,5,64,1,23,10,2,64,10,13,7,2,3,0,1,67,1,15,11,6,67,6,8,10,6,3,4.609756097560975,5.435430290144874,2.6666666666666665,1.8257418583505536,8.62962962962963,5.5480290897423,2.793103448275862,2.257990736802896
CG,COG,Republic of the Congo,2021-04-25,2021-03-06,100,5,2847689.7078579767,4,2601452.3002527948,39,86,61435550.350186676,33,9,8,83,10,21,69,9,9,82,8,28,64,11,22,67,9,17,74,11,9,80,7,13,80,9,14,77,11,8,81,10,7,83,10,17,73,11,7,82,11,20,69,92,2,4,2,79,3,7,11,91,2,2,5,72,4,11,13,78,4,9,9,83,3,8,6,91,2,4,3,87,2,6,5,86,2,8,4,92,2,2,4,93,2,3,2,83,3,8,6,93,1,3,3,80,2,13,5,14,19,67,82,2,8,8,17,0,25,58,75,10,15,90,2,7,1,90,5,4,1,95,3,2,28,1,16,55,22,4,70,4,96,2,1,1,97,2,1,0,29,14,22,14,21,38,15,17,12,18,38,15,20,12,15,38,15,17,7,23,38,16,8,7,31,38,12,21,12,17,80,12,8,80,16,4,80,14,6,80,15,5,80,11,9,80,19,1,80,19,1,80,20,0,80,17,3,80,14,6,88,6,6,88,7,5,88,8,4,88,9,3,88,6,6,88,8,4,88,11,1,88,12,0,88,11,1,88,8,4,78,10,12,78,16,6,78,21,1,78,21,1,78,10,12,78,18,4,78,19,3,78,22,0,78,21,1,78,20,2,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,89,11,0,89,6,5,89,7,4,89,5,6,89,8,3,89,6,5,89,7,4,39,1,34,8,11,7,37,1,60,2,37,1,60,2,37,1,61,1,37,1,59,3,37,1,54,8,37,1,60,2,37,1,59,3,37,1,58,4,37,1,55,7,37,1,17,45,88,0,12,67,4,29,53,14,7,16,10,65,3,32,67,0,4,29,85,8,3,4,85,9,5,1,85,9,5,1,85,8,4,3,85,8,4,3,85,8,3,4,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,100,100,100,100,38,6,31,25,38,6,35,21,38,8,29,25,38,9,30,23,38,9,27,26,38,10,27,25,42,26,32,74,14,1,1,10,44,1,1,14,19,21,44,0,52,4,44,3,13,40,44,0,21,16,6,7,2,4,44,1,23,10,9,13,44,2,17,22,8,7,44,0,4,48,4,46,1,8,35,10,71,2,21,6,67,3,26,4,73,1,20,6,71,1,15,13,74,2,19,5,74,3,17,6,47,1,2,4,8,14,24,47,0,2,3,10,14,24,49,1,18,17,4,11,49,0,13,7,13,18,49,1,14,16,7,13,70,2,20,8,70,8,12,10,70,8,16,6,52,2,27,19,81,0,6,13,96,1,0,0,3,69,4,2,1,1,4,3,1,4,1,1,2,7,64,1,23,10,2,64,10,13,7,2,3,0,1,67,1,15,11,6,67,6,8,10,5,4,4.609756097560975,5.435430290144874,2.6666666666666665,1.8257418583505536,9.074074074074074,5.560339820314844,3,2.2677868380553634
