ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C9a..99,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
DK,DNK,Denmark,2021-01-14,2021-01-14,1453,2,10083.394163529829,2,10083.394163529829,234,1420,4022350.295504732,1222,4,5,1444,4,161,1288,5,34,1414,3,126,1324,4,238,1211,2,161,1290,4,58,1391,5,21,1427,4,68,1381,3,25,1425,6,45,1402,3,213,1237,4,31,1418,5,129,1319,1448,0,4,1,1292,2,42,117,1419,0,11,23,1327,2,36,88,1215,1,46,191,1292,3,39,119,1395,1,20,37,1432,0,16,5,1385,1,28,39,1428,0,16,9,1408,1,18,26,1240,2,50,161,1422,0,14,17,1324,1,51,77,30,3,123,1297,1333,1,31,88,39,15,1082,317,375,10,409,659,1044,0,4,388,17,1044,2,407,0,1451,0,2,0,479,10,82,882,53,4,42,1354,0,1411,2,38,0,2,0,101,2,1098,187,39,26,115,101,318,809,110,115,86,534,665,53,115,87,515,681,55,115,56,679,565,38,115,98,224,847,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,12,164,245,495,461,0,0,0,0,0,0,0,0,0,0,0,0,1375,20,10,48,1375,19,15,44,1375,24,4,50,1375,22,18,38,1375,20,9,49,1375,22,6,50,1453,0,0,0,1453,0,0,0,1453,0,0,0,1453,0,0,0,1453,0,0,0,1453,0,0,0,1453,0,0,0,1453,0,0,0,1453,0,0,0,1453,0,0,0,1453,0,0,0,1453,0,0,0,85,8,390,970,85,1,885,482,85,11,15,1342,85,6,650,712,85,8,10,1350,85,8,80,1280,95,5,597,756,856,0,466,73,33,25,100,5,2,33,348,965,100,7,1339,7,116,8,235,1094,116,1,228,358,436,264,29,21,116,2,304,370,462,199,120,10,346,712,218,47,126,0,529,790,8,0,140,11,381,893,28,1065,5,243,140,570,8,863,12,1438,1,11,3,804,9,231,409,1443,3,2,5,1373,2,76,2,144,10,4,9,47,160,1079,144,6,3,18,65,247,970,155,13,281,560,378,66,155,1,10,19,98,1170,155,1,36,64,236,961,1354,4,74,21,1354,23,7,69,1354,18,17,64,167,7,459,820,633,4,128,688,1334,3,30,1,12,7,5,4,57,878,0,10,37,34,55,6,32,83,42,1,12,39,44,13,38,129,201,16,479,751,0,6,201,8,61,98,131,283,284,293,94,217,29,534,320,353,217,17,545,332,219,87,36,9.46111111111111,13.837526839772877,2.0377358490566038,1.2025728632663013,8.561714770797963,5.8819947125043806,2.111390284757119,1.169673044538925
DK,DNK,Denmark,2021-01-15,2021-01-15,1554,3,8453.04902173387,1,4231.30872513801,276,1512,4110975.8891673144,1301,3,8,1543,3,188,1363,3,30,1521,3,131,1420,3,276,1275,2,169,1383,3,84,1467,3,27,1524,3,42,1509,3,21,1530,2,38,1514,3,253,1298,2,41,1511,2,138,1414,1546,1,5,2,1366,5,38,145,1524,0,11,19,1423,1,40,90,1278,7,60,209,1385,5,38,126,1470,0,27,57,1527,2,15,10,1512,0,20,22,1533,3,12,6,1516,0,17,21,1301,2,64,187,1513,0,20,21,1416,3,47,88,41,1,135,1377,1425,1,33,95,49,16,1142,347,414,9,452,679,1102,0,6,428,18,1102,3,448,1,1551,1,2,0,528,8,81,937,55,3,53,1441,2,1501,3,49,1,0,0,110,1,1164,189,58,32,128,103,325,879,119,128,92,563,720,51,128,97,560,695,74,128,55,725,598,48,128,108,249,862,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,20,212,251,518,472,0,0,0,0,0,0,0,0,0,0,0,0,1475,21,12,46,1475,22,10,47,1475,27,3,49,1475,23,17,39,1475,22,14,43,1475,20,12,47,1554,0,0,0,1554,0,0,0,1554,0,0,0,1554,0,0,0,1554,0,0,0,1554,0,0,0,1554,0,0,0,1554,0,0,0,1554,0,0,0,1554,0,0,0,1554,0,0,0,1554,0,0,0,95,11,403,1045,95,5,962,492,95,13,27,1419,95,5,680,774,95,11,12,1436,95,11,92,1356,106,1,651,796,903,1,498,86,42,24,116,7,4,40,360,1027,116,11,1425,2,133,8,294,1119,133,0,251,402,455,248,35,30,133,1,332,422,423,243,133,8,368,764,236,45,141,2,590,810,11,0,165,7,436,923,23,1153,4,241,156,594,9,935,16,1527,3,21,3,878,13,242,421,1542,1,6,5,1462,6,81,5,173,12,3,9,56,146,1155,173,4,3,19,89,255,1011,184,10,314,616,346,84,184,1,4,12,127,1226,184,0,17,71,250,1032,1467,5,61,21,1467,15,7,65,1467,15,14,58,195,2,484,873,681,5,125,743,1433,3,18,2,16,8,5,2,67,952,0,11,47,38,56,10,28,86,34,1,11,56,57,10,28,129,226,34,491,800,1,2,226,3,49,120,133,258,327,323,115,244,43,562,345,360,244,17,611,331,217,95,39,8.707296849087895,11.924637933996863,2.1880341880341883,1.437980048370198,8.3564,5.842883746265871,2.095879556259905,1.1519726121060638
DK,DNK,Denmark,2021-01-16,2021-01-16,1332,0,0,0,0,179,1294,4030264.7918508667,1110,3,4,1325,4,126,1202,3,33,1296,3,114,1215,2,255,1075,3,141,1188,2,62,1268,2,19,1311,3,38,1291,4,24,1304,4,36,1292,3,188,1141,4,29,1299,4,101,1227,1328,0,2,2,1206,4,34,88,1299,2,13,18,1218,2,38,74,1077,5,58,192,1191,3,30,108,1270,2,24,36,1313,0,6,13,1294,3,17,18,1308,1,17,6,1296,2,11,23,1144,5,42,141,1303,1,13,15,1231,4,38,59,37,1,101,1193,1238,0,31,63,51,27,999,255,333,13,400,586,932,0,9,364,27,932,1,399,0,1331,0,1,0,492,9,80,751,57,6,34,1234,1,1298,1,30,1,2,0,96,1,1002,156,49,28,117,67,288,763,97,117,62,467,637,49,117,62,459,643,51,117,42,596,541,36,117,77,190,784,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,7,156,209,475,396,0,0,0,0,0,0,0,0,0,0,0,0,1255,24,10,43,1255,26,12,39,1255,27,1,49,1255,23,16,38,1255,24,13,40,1255,24,10,43,1332,0,0,0,1332,0,0,0,1332,0,0,0,1332,0,0,0,1332,0,0,0,1332,0,0,0,1332,0,0,0,1332,0,0,0,1332,0,0,0,1332,0,0,0,1332,0,0,0,1332,0,0,0,102,12,319,899,102,4,811,415,102,12,32,1186,102,10,628,592,102,13,6,1211,102,11,72,1147,109,2,587,634,745,1,468,79,27,12,117,5,1,36,297,876,117,6,1205,4,127,5,226,974,127,0,187,356,381,233,25,23,127,1,262,316,392,234,127,15,283,646,218,43,132,0,490,704,6,0,140,4,357,811,20,1014,2,173,143,522,2,797,11,1300,0,28,4,704,4,201,423,1326,0,1,5,1260,0,65,7,149,9,3,9,49,141,972,149,1,6,20,66,201,889,158,12,265,521,307,69,158,1,3,18,97,1055,158,1,28,55,207,883,1250,4,63,15,1250,13,7,62,1250,12,14,56,164,10,438,720,612,5,117,598,1224,1,22,2,14,6,5,1,57,789,0,4,50,21,60,11,23,78,39,0,13,49,32,8,26,129,202,10,409,709,1,1,202,0,63,80,101,242,280,271,93,211,40,470,287,324,211,21,519,250,221,84,26,8.412778904665315,11.975181779167569,1.8902439024390243,1.165407760579597,8.27008506616257,5.830434755193935,2.075278810408922,1.1855338965490876
DK,DNK,Denmark,2021-01-17,2021-01-17,1514,1,1124.14339275973,1,1124.14339275973,198,1464,4334697.665401692,1256,6,8,1500,6,182,1326,8,47,1459,7,137,1370,8,277,1229,8,153,1353,7,75,1432,7,21,1486,6,44,1464,8,22,1484,7,52,1455,6,207,1301,7,26,1481,7,129,1378,1506,0,5,3,1332,3,52,127,1467,2,15,30,1377,4,42,91,1237,4,64,209,1361,1,30,122,1439,1,33,41,1493,1,12,8,1470,0,16,28,1492,1,14,7,1462,1,23,28,1307,0,52,155,1488,0,14,12,1385,3,46,80,46,4,102,1362,1412,0,23,79,51,25,1127,311,388,15,428,683,1086,0,6,402,20,1086,6,422,0,1508,1,5,0,520,18,91,885,59,3,47,1404,1,1468,3,42,0,1,0,108,1,1123,215,40,27,128,92,353,848,93,128,82,562,698,44,128,84,546,690,66,128,49,737,561,39,128,104,235,888,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,10,179,223,535,483,0,0,0,0,0,0,0,0,0,0,0,0,1427,21,14,52,1427,20,12,55,1427,27,4,56,1427,25,13,49,1427,23,14,50,1427,22,11,54,1514,0,0,0,1514,0,0,0,1514,0,0,0,1514,0,0,0,1514,0,0,0,1514,0,0,0,1514,0,0,0,1514,0,0,0,1514,0,0,0,1514,0,0,0,1514,0,0,0,1514,0,0,0,100,16,244,1154,100,6,884,524,100,18,28,1368,100,7,730,677,100,14,8,1392,100,11,80,1323,108,3,637,766,877,0,559,62,11,5,116,5,2,48,385,958,116,7,1391,0,129,14,228,1143,129,2,209,350,479,279,31,35,129,2,273,392,467,251,134,10,310,764,254,42,141,2,572,786,13,0,164,7,395,928,20,1270,1,146,97,631,5,867,11,1486,0,27,1,785,7,171,551,1506,0,5,3,1434,0,77,3,176,13,4,11,49,164,1097,176,4,3,14,87,268,962,181,15,278,594,371,75,181,3,4,16,116,1194,181,2,19,79,230,1003,1416,4,77,17,1416,24,11,63,1416,24,18,56,188,6,510,810,704,3,123,684,1411,4,26,2,9,4,4,1,53,904,1,10,49,25,65,13,25,88,48,1,11,53,38,7,41,135,236,14,515,742,4,3,236,2,61,105,134,265,306,295,110,250,46,523,354,341,250,14,559,311,250,94,36,8.14219827586207,12.52818224234491,2.103448275862069,1.1313141438437628,8.232095709570958,5.735764446670924,2.1389802631578947,1.1833941335541178
DK,DNK,Denmark,2021-01-18,2021-01-18,1482,1,2076.01292457718,0,0,240,1445,4054345.552247225,1260,8,6,1468,9,130,1343,8,30,1444,11,121,1350,8,258,1216,7,152,1323,7,57,1418,9,21,1452,9,43,1430,11,22,1449,9,35,1438,8,207,1267,9,26,1447,10,106,1366,1476,0,4,2,1352,2,29,99,1452,0,9,21,1361,2,39,80,1224,5,40,213,1330,1,35,116,1425,1,20,36,1461,0,11,10,1439,2,18,23,1460,1,15,6,1447,0,16,19,1275,5,51,151,1456,1,13,12,1376,2,38,66,34,3,118,1327,1365,0,30,87,42,18,1086,336,397,11,430,644,1052,1,8,407,14,1052,3,427,0,1479,1,2,0,503,17,78,884,49,3,51,1379,0,1431,0,49,1,1,0,106,2,1104,177,56,37,126,91,318,834,113,126,95,526,673,62,126,85,516,677,78,126,50,682,568,56,126,94,233,829,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,15,157,260,498,472,0,0,0,0,0,0,0,0,0,0,0,0,1406,14,17,45,1406,17,11,48,1406,19,5,52,1406,12,16,48,1406,17,12,47,1406,17,4,55,1482,0,0,0,1482,0,0,0,1482,0,0,0,1482,0,0,0,1482,0,0,0,1482,0,0,0,1482,0,0,0,1482,0,0,0,1482,0,0,0,1482,0,0,0,1482,0,0,0,1482,0,0,0,88,17,373,1004,88,7,833,554,88,20,30,1344,88,12,687,695,88,18,19,1357,88,15,98,1281,103,3,595,781,887,0,500,53,26,16,107,6,2,35,351,981,107,9,1360,6,125,7,275,1075,125,0,225,383,454,233,42,20,125,2,285,395,476,199,128,5,333,733,243,40,137,1,559,765,20,0,151,11,411,877,32,1112,5,238,127,652,3,808,19,1452,1,27,2,799,8,212,463,1464,1,12,5,1385,1,91,5,157,8,4,13,53,143,1104,157,6,2,19,91,237,970,163,13,247,573,405,81,163,3,5,22,116,1173,163,0,26,61,221,1011,1397,2,65,18,1397,17,9,59,1397,14,15,56,168,4,457,853,629,4,144,705,1349,0,30,3,14,10,8,0,68,895,0,12,56,22,40,11,27,95,46,0,15,36,42,14,35,136,202,26,480,771,1,2,202,6,61,117,142,249,284,310,111,220,42,558,326,336,220,26,604,287,217,88,40,9.06856925996205,13.119324025438678,2.1862745098039214,1.3180422938034682,8.519376026272578,5.941498053296092,2.101889893179951,1.1539996427064083
DK,DNK,Denmark,2021-01-19,2021-01-19,1412,0,0,0,0,178,1372,4013878.53238082,1194,8,6,1398,9,148,1255,10,31,1371,9,142,1261,6,251,1155,8,157,1247,10,68,1334,9,17,1386,7,42,1363,10,12,1390,11,30,1371,8,232,1172,10,34,1368,10,114,1288,1406,1,2,3,1264,3,35,110,1381,1,12,18,1270,3,42,97,1161,6,62,183,1255,4,33,120,1344,1,29,38,1395,1,10,6,1370,2,16,24,1400,0,8,4,1382,0,13,17,1180,5,64,163,1378,1,12,21,1298,2,33,79,39,1,97,1275,1319,0,27,66,49,19,1051,293,362,13,434,603,978,0,2,414,18,978,3,431,0,1409,1,1,1,516,16,87,793,57,4,58,1293,0,1354,1,56,1,0,0,119,1,1003,202,56,31,135,83,300,794,100,135,70,514,640,53,135,79,485,656,57,135,49,658,531,39,135,95,208,821,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,11,147,226,522,427,0,0,0,0,0,0,0,0,0,0,0,0,1326,18,16,52,1326,24,5,57,1326,25,4,57,1326,23,18,45,1326,22,10,54,1326,21,8,57,1412,0,0,0,1412,0,0,0,1412,0,0,0,1412,0,0,0,1412,0,0,0,1412,0,0,0,1412,0,0,0,1412,0,0,0,1412,0,0,0,1412,0,0,0,1412,0,0,0,1412,0,0,0,90,7,350,965,90,5,817,500,90,7,18,1297,90,3,592,727,90,5,12,1305,90,5,67,1250,101,0,561,750,851,0,444,68,25,24,115,7,2,39,343,906,115,4,1291,2,129,14,257,1012,129,1,249,340,421,215,31,26,129,1,272,384,443,183,132,12,279,722,239,28,142,4,506,752,8,0,151,15,384,840,22,1064,2,216,130,599,1,797,15,1394,0,17,1,823,2,213,374,1400,1,8,3,1345,2,61,4,157,13,4,7,57,151,1023,157,2,3,19,77,260,894,161,13,258,542,369,69,161,1,4,13,121,1112,161,1,23,67,227,933,1324,3,66,19,1324,20,4,64,1324,16,14,58,168,1,452,791,621,7,131,653,1287,3,24,1,19,3,4,1,70,836,1,7,54,18,57,9,37,86,43,0,9,46,51,11,20,127,194,21,455,741,0,1,194,4,56,117,120,231,314,286,90,209,32,512,358,301,209,26,535,289,229,94,30,8.452830188679245,12.59184186598271,1.9176470588235293,1.1772826329132284,8.437335670464504,6.002147970813639,2.156657963446475,1.2053168965307004
DK,DNK,Denmark,2021-01-20,2021-01-20,1354,1,1857.64056057468,0,0,178,1317,4169001.7164866035,1133,2,5,1347,4,128,1222,4,36,1314,5,129,1220,2,228,1124,5,153,1196,5,59,1290,5,17,1332,3,36,1315,3,14,1337,5,37,1312,4,196,1154,2,34,1318,2,124,1228,1349,1,2,2,1226,2,37,89,1318,0,15,21,1225,1,45,83,1126,5,40,183,1201,1,27,125,1295,2,22,35,1337,1,7,9,1318,1,9,26,1340,0,10,4,1317,1,14,22,1158,2,48,146,1320,1,18,15,1230,6,43,75,34,3,99,1218,1256,0,29,69,38,26,1010,280,349,17,422,566,932,0,4,401,17,932,2,419,1,1352,0,2,0,508,12,62,772,49,5,44,1255,1,1311,0,40,2,1,0,96,2,989,185,64,18,113,78,322,757,84,113,66,528,598,49,113,69,498,610,64,113,35,647,511,48,113,85,216,753,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,11,145,214,471,439,0,0,0,0,0,0,0,0,0,0,0,0,1296,20,10,28,1296,19,7,32,1296,20,0,38,1296,16,19,23,1296,14,10,34,1296,19,4,35,1354,0,0,0,1354,0,0,0,1354,0,0,0,1354,0,0,0,1354,0,0,0,1354,0,0,0,1354,0,0,0,1354,0,0,0,1354,0,0,0,1354,0,0,0,1354,0,0,0,1354,0,0,0,81,9,365,899,81,7,776,490,81,14,22,1237,81,8,581,684,81,14,16,1243,81,11,81,1181,89,1,562,702,792,0,439,71,36,16,96,4,1,43,352,858,96,4,1251,3,108,11,244,991,108,0,236,360,396,205,25,24,108,0,269,333,471,173,109,10,263,701,225,46,116,1,513,712,12,0,133,5,378,808,30,991,4,227,132,580,3,759,12,1332,0,19,3,775,5,204,370,1338,0,8,8,1273,0,76,5,141,12,6,12,40,156,987,141,0,5,18,75,268,847,145,15,234,528,360,72,145,6,6,12,101,1084,145,0,25,55,233,896,1275,6,56,17,1275,17,4,58,1275,13,13,53,154,10,470,720,634,7,110,603,1256,1,31,2,12,4,3,0,45,791,0,13,60,31,53,11,28,77,30,2,14,56,32,15,21,120,194,12,472,671,3,2,194,0,80,101,110,256,256,276,81,207,48,491,319,289,207,28,528,260,211,91,29,7.669387755102041,10.968857273674333,1.8777777777777778,1.1399564132982125,8.603960396039604,5.840272005131748,2.1020966271649955,1.1708772904710396
DK,DNK,Denmark,2021-01-21,2021-01-21,1352,4,7562.9390406638795,1,1968.9021727653399,206,1312,4303199.011029943,1119,5,9,1338,6,146,1200,4,39,1309,5,133,1214,3,215,1134,5,143,1204,5,54,1293,6,22,1324,7,31,1314,5,12,1335,7,36,1309,6,204,1142,6,20,1326,6,121,1225,1343,0,3,6,1206,4,38,104,1313,1,17,21,1219,2,51,80,1137,2,56,157,1209,1,33,109,1298,0,29,25,1330,0,14,8,1321,0,21,10,1340,0,8,4,1316,2,21,13,1148,4,48,152,1332,0,6,14,1231,2,50,69,39,1,104,1208,1255,0,28,69,51,19,1035,247,318,18,458,558,894,1,2,431,24,894,3,455,0,1349,1,2,0,552,18,84,698,63,3,50,1232,4,1302,0,46,3,1,0,118,2,986,180,42,24,130,85,273,771,93,130,62,471,643,46,130,69,493,605,55,130,45,604,528,45,130,84,211,786,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,16,142,218,497,391,0,0,0,0,0,0,0,0,0,0,0,0,1272,16,18,46,1272,20,16,44,1272,24,7,49,1272,18,18,44,1272,20,11,49,1272,21,7,52,1352,0,0,0,1352,0,0,0,1352,0,0,0,1352,0,0,0,1352,0,0,0,1352,0,0,0,1352,0,0,0,1352,0,0,0,1352,0,0,0,1352,0,0,0,1352,0,0,0,1352,0,0,0,99,13,338,902,99,6,777,470,99,17,20,1216,99,8,586,659,99,10,8,1235,99,11,82,1160,104,4,567,677,785,1,442,74,30,20,113,8,1,30,293,907,113,6,1232,1,129,9,259,955,129,1,214,352,369,231,32,24,129,3,263,369,394,194,130,11,290,661,223,37,135,0,501,704,12,0,146,8,385,801,12,1014,1,211,126,575,3,760,14,1332,0,14,6,767,5,226,354,1344,1,7,0,1270,0,76,6,157,10,2,7,45,143,988,157,3,4,18,67,235,868,161,10,231,525,357,68,161,4,3,16,83,1085,161,1,16,71,207,896,1266,9,57,20,1266,21,5,60,1266,19,14,53,173,8,437,734,618,4,116,614,1246,1,26,1,15,6,4,1,52,810,1,6,44,29,51,9,29,91,38,1,10,51,44,8,27,103,206,26,425,693,0,2,206,4,42,88,125,250,256,287,94,223,35,485,292,317,223,15,519,280,203,81,31,8.7217659137577,11.859738343781071,2.160919540229885,1.3107211153743417,8.37034990791897,5.825317796915058,2.08356290174472,1.1218893989495557
