ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2.1,V2.2,V2.3,V2a..99,V2a.1,V2a.2,V3..99,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9.0,V5a_9.1,V5a_10..99,V5a_10.0,V5a_10.1,V5b_1..99,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8.0,V5b_9..99,V5b_9.0,V5b_9.1,V5b_10..99,V5b_10.0,V5b_10.1,V5c_1..99,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9.0,V5c_9.1,V5c_10..99,V5c_10.0,V5c_10.1,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V13..77,V13.1,V13.2,V13.3,V13.4,V15..99,V15.1,V15.2,V16..99,V16..77,V16.1,V16.2,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1.2,B13_2..99,B13_2.2,B13_3..99,B13_3.2,B13_4..99,B13_4.2,B13_5..99,B13_5.2,B13_6..99,B13_6.2,B13_7..99,B13_7.2,B14_1..99,B14_2..99,B14_3..99,B14_4..99,B14_5..99,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8.1,D8.2,D9..99,D9.1,D9.3,D9.4,D9.7,D10..99,D10.1,D10.2,D10.3,D10.4,D10.7,D10.8,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3.1,E3.2,E3.3,E3.4,E4..99,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
DM,DMA,Dominica,2021-04-11,2021-03-02,100,5,161864.11757261993,3,107686.39220504112,28,81,3650855.701763506,37,12,7,81,11,16,73,10,10,80,13,13,74,10,15,75,10,13,77,10,8,82,12,8,80,12,9,79,13,7,80,11,10,79,10,19,71,15,8,77,13,18,69,93,3,3,1,84,4,6,6,90,2,7,1,87,2,7,4,85,2,7,6,87,3,5,5,92,2,5,1,92,2,5,1,91,2,4,3,93,1,4,2,90,3,4,3,81,5,11,3,92,1,4,3,82,1,12,5,18,1,12,69,88,1,1,10,23,1,29,47,72,1,10,17,90,0,9,1,90,2,8,98,1,1,36,3,7,54,24,1,8,65,2,92,5,2,1,94,2,4,34,21,19,10,16,41,16,23,10,10,41,15,27,7,10,41,14,24,9,12,41,13,18,8,20,41,11,28,8,12,84,11,5,84,12,4,84,10,6,84,15,1,84,13,3,84,11,5,84,15,1,84,13,3,84,16,0,84,10,6,90,4,6,90,7,3,90,7,3,90,8,2,90,4,6,90,7,3,90,8,2,90,10,90,9,1,90,7,3,81,7,12,81,16,3,81,16,3,81,17,2,81,9,10,81,7,12,81,14,5,81,16,3,81,16,3,81,14,5,100,100,100,100,100,100,100,100,100,100,88,1,8,3,88,1,3,8,88,1,6,5,88,1,4,7,88,1,6,5,88,1,7,4,88,1,9,2,42,2,26,8,10,12,37,5,53,5,37,5,57,1,37,5,58,0,37,5,55,3,37,5,50,8,37,5,57,1,37,5,57,1,37,5,57,1,37,5,53,5,37,5,21,37,83,1,2,14,63,1,4,32,51,1,15,7,21,5,61,1,38,61,0,7,32,93,2,3,2,93,1,3,3,93,2,3,2,93,3,1,3,93,3,0,4,93,2,3,2,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,100,100,100,100,38,7,22,33,38,8,41,13,38,14,19,29,38,9,33,20,38,10,16,36,38,9,17,36,38,2,23,37,77,12,5,3,3,39,3,4,6,27,21,39,5,56,0,41,3,12,44,41,2,40,6,1,1,1,8,41,2,23,10,16,8,43,3,19,17,8,10,47,3,18,29,3,50,1,12,30,7,78,0,20,2,59,2,35,4,81,0,17,2,67,3,19,11,84,1,14,1,83,3,13,1,52,1,1,0,2,9,35,52,2,1,2,4,6,33,55,3,15,10,4,13,55,1,10,12,8,14,55,1,15,19,2,8,68,2,29,1,68,12,11,9,68,10,11,11,59,2,17,22,78,4,18,96,2,0,1,1,79,0,0,2,3,2,1,2,1,0,0,2,8,61,21,17,1,0,61,8,10,9,9,2,1,0,63,1,14,15,7,63,14,12,6,3,2,5.9655172413793105,6.598066592466363,3.6666666666666665,3.6696957185394363,13.76666666666667,12.067863660703717,2.638888888888889,1.6587909155729368
DM,DMA,Dominica,2021-04-12,2021-03-02,100,5,161864.11757261993,3,107686.39220504112,29,81,3666723.344711873,37,12,7,81,11,16,73,10,10,80,13,13,74,10,15,75,10,13,77,10,8,82,12,8,80,12,9,79,13,7,80,11,10,79,10,19,71,15,8,77,13,18,69,93,3,3,1,84,4,6,6,90,2,7,1,87,2,7,4,85,2,7,6,87,3,5,5,92,2,5,1,92,2,5,1,91,2,4,3,93,1,4,2,90,3,4,3,81,5,11,3,92,1,4,3,82,1,12,5,18,1,13,68,87,1,2,10,23,1,27,49,74,1,10,15,90,0,9,1,90,2,8,98,1,1,36,3,7,54,24,1,8,65,2,92,5,2,1,94,3,3,34,21,19,9,17,41,15,23,10,11,41,14,27,7,11,41,14,23,9,13,41,12,18,8,21,41,10,28,8,13,83,11,6,83,13,4,83,10,7,83,16,1,83,14,3,83,12,5,83,16,1,83,14,3,83,17,0,83,10,7,91,4,5,91,7,2,91,7,2,91,7,2,91,4,5,91,7,2,91,7,2,91,9,91,8,1,91,6,3,81,7,12,81,16,3,81,16,3,81,17,2,81,9,10,81,7,12,81,14,5,81,16,3,81,16,3,81,14,5,100,100,100,100,100,100,100,100,100,100,88,1,8,3,88,1,4,7,88,1,7,4,88,1,5,6,88,1,6,5,88,1,6,5,88,1,9,2,42,2,25,8,10,13,37,6,52,5,37,6,56,1,37,6,57,0,37,6,54,3,37,6,49,8,37,6,56,1,37,6,56,1,37,6,56,1,37,6,52,5,37,6,21,36,84,1,1,14,63,1,4,32,52,1,15,7,20,5,61,1,38,61,0,7,32,93,2,3,2,93,0,3,4,93,1,4,2,93,2,1,4,93,2,1,4,93,1,3,3,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,100,100,100,100,37,7,22,34,37,9,40,14,37,14,19,30,37,9,33,21,37,10,16,37,37,8,18,37,37,2,24,37,76,12,6,3,3,38,3,4,8,26,21,38,5,57,0,40,3,13,44,40,2,40,6,2,1,1,8,40,2,23,11,16,8,42,3,20,18,7,10,46,3,19,29,3,49,1,13,30,7,78,0,20,2,60,2,34,4,81,0,17,2,67,3,19,11,84,1,14,1,82,3,14,1,51,1,1,1,2,9,35,51,2,1,3,4,7,32,55,3,15,10,4,13,55,1,10,12,8,14,55,1,15,18,2,9,69,2,28,1,69,11,11,9,69,10,10,11,59,2,17,22,78,4,18,96,2,0,1,1,79,0,0,2,3,2,1,2,1,0,0,2,8,61,22,16,1,0,61,8,10,8,9,2,2,0,63,1,13,15,8,63,14,12,6,3,2,5.9655172413793105,6.598066592466363,3.6666666666666665,3.6696957185394363,12.933333333333334,11.319599521773434,2.611111111111111,1.6949973076721605
DM,DMA,Dominica,2021-04-13,2021-03-03,100,4,105122.54711760591,2,50944.8217500271,29,83,3664901.440137339,37,11,5,84,10,16,74,10,8,82,12,14,74,9,15,76,11,13,76,10,8,82,13,6,81,12,7,81,12,6,82,11,10,79,10,19,71,14,7,79,12,17,71,95,2,2,1,84,4,6,6,92,2,5,1,86,2,7,5,85,1,7,7,87,2,5,6,92,2,6,0,94,1,4,1,93,1,3,3,94,0,5,1,90,2,4,4,81,5,10,4,93,1,4,2,83,1,12,4,16,1,13,70,87,1,2,10,21,1,27,51,74,1,10,15,90,0,9,1,90,2,8,98,1,1,34,3,7,56,22,1,9,66,2,91,5,3,1,94,3,3,33,22,20,8,17,40,15,23,11,11,40,14,27,8,11,40,14,24,10,12,40,12,19,8,21,40,10,28,9,13,83,11,6,83,13,4,83,10,7,83,16,1,83,14,3,83,12,5,83,16,1,83,14,3,83,17,0,83,10,7,92,3,5,92,6,2,92,6,2,92,6,2,92,4,4,92,6,2,92,6,2,92,8,92,7,1,92,5,3,80,8,12,80,17,3,80,17,3,80,18,2,80,10,10,80,7,13,80,14,6,80,17,3,80,17,3,80,15,5,100,100,100,100,100,100,100,100,100,100,88,1,8,3,88,1,4,7,88,1,7,4,88,1,5,6,88,1,6,5,88,1,6,5,88,1,9,2,41,2,25,9,10,13,35,6,54,5,35,6,58,1,35,6,59,0,35,6,56,3,35,6,51,8,35,6,58,1,35,6,58,1,35,6,58,1,35,6,54,5,35,6,21,38,85,1,0,14,63,1,4,32,51,1,16,7,19,6,59,1,40,59,0,8,33,93,2,3,2,93,0,3,4,93,1,4,2,93,2,1,4,93,2,1,4,93,1,3,3,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,100,100,100,100,35,9,23,33,35,10,40,15,35,16,19,30,35,10,34,21,35,12,17,36,35,9,19,37,35,2,25,38,75,11,7,3,4,36,4,4,7,28,21,36,6,58,0,39,3,12,46,39,2,40,7,2,1,1,8,39,2,23,11,17,8,42,3,19,18,8,10,46,3,19,29,3,49,1,13,30,7,77,0,21,2,60,2,34,4,81,0,17,2,66,3,21,10,83,1,15,1,81,3,15,1,51,1,1,1,2,9,35,51,2,1,3,4,7,32,55,2,15,10,4,14,55,1,10,11,8,15,55,1,14,18,2,10,70,2,27,1,70,10,11,9,70,9,10,11,59,2,18,21,79,4,17,96,2,0,1,1,78,0,0,2,4,2,1,2,1,0,0,2,8,61,23,15,1,0,61,7,10,9,9,2,2,0,63,1,12,15,9,63,14,12,6,3,2,6.142857142857143,6.648387639199312,3.6666666666666665,3.6696957185394363,13.333333333333334,11.1674815279973,2.5833333333333335,1.7133926245067956
DM,DMA,Dominica,2021-04-15,2021-03-05,100,4,105122.54711760591,2,50944.8217500271,19,84,3684537.120395286,36,11,5,84,10,16,74,10,8,82,12,14,74,9,15,76,11,13,76,10,8,82,13,5,82,12,7,81,12,5,83,11,10,79,10,18,72,14,7,79,12,16,72,95,2,2,1,84,4,6,6,92,2,5,1,86,2,7,5,85,1,7,7,87,2,5,6,92,2,6,0,95,1,4,0,93,1,3,3,95,0,5,0,90,2,4,4,82,5,9,4,93,1,4,2,84,1,12,3,15,1,12,72,88,1,2,9,20,1,29,50,72,1,10,17,90,0,9,1,90,2,8,98,1,1,33,3,7,57,21,1,9,67,2,91,5,3,1,94,3,3,32,21,21,9,17,39,15,23,12,11,39,16,26,8,11,39,15,23,10,13,39,13,17,9,22,39,11,28,9,13,83,11,6,83,13,4,83,10,7,83,16,1,83,14,3,83,12,5,83,16,1,83,14,3,83,17,0,83,10,7,91,3,6,91,6,3,91,7,2,91,7,2,91,4,5,91,7,2,91,7,2,91,9,91,8,1,91,5,4,79,9,12,79,16,5,79,19,2,79,18,3,79,10,11,79,8,13,79,16,5,79,19,2,79,19,2,79,16,5,100,100,100,100,100,100,100,100,100,100,89,1,7,3,89,1,4,6,89,1,7,3,89,1,5,5,89,1,5,5,89,1,5,5,89,1,9,1,40,2,27,8,10,13,34,6,55,5,34,6,59,1,34,6,60,0,34,6,57,3,34,6,51,9,34,6,59,1,34,6,59,1,34,6,59,1,34,6,55,5,34,6,22,38,85,1,0,14,64,1,4,31,50,1,17,7,19,6,59,1,40,59,0,9,32,93,2,3,2,93,0,3,4,93,1,4,2,93,2,1,4,93,2,1,4,93,1,3,3,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,100,100,100,100,34,10,23,33,34,12,38,16,34,17,21,28,34,10,35,21,34,13,17,36,34,11,18,37,34,2,26,38,74,12,7,3,4,35,4,4,8,28,21,35,6,59,0,38,3,12,47,38,2,40,8,2,1,1,8,38,2,24,10,18,8,41,3,20,17,9,10,46,3,17,30,4,49,1,11,31,8,77,0,21,2,62,2,32,4,79,0,19,2,65,3,22,10,83,1,15,1,82,3,14,1,51,1,1,1,2,9,35,51,2,1,3,6,7,30,55,1,15,10,5,14,55,1,9,13,8,14,55,1,14,19,2,9,69,2,28,1,69,10,11,10,69,10,11,10,60,2,18,20,80,4,16,96,2,0,1,1,78,0,0,2,4,2,0,2,1,1,0,2,8,62,22,15,1,0,62,7,9,10,9,2,1,0,64,1,12,14,9,64,12,12,7,3,2,5.814814814814815,6.540036679719753,2.4,2.1908902300206643,13,11.36410388648648,2.7142857142857144,1.7585326197685147
DM,DMA,Dominica,2021-04-16,2021-03-06,100,4,105122.54711760591,2,50944.8217500271,19,84,3701254.0331815113,36,11,4,85,10,16,74,10,8,82,12,13,75,9,15,76,11,12,77,10,8,82,13,5,82,12,7,81,12,5,83,11,9,80,10,17,73,14,7,79,12,16,72,96,1,2,1,84,4,6,6,92,2,5,1,87,1,7,5,85,1,7,7,88,1,5,6,92,2,6,0,95,1,4,0,93,1,3,3,95,0,5,0,91,1,4,4,83,4,9,4,93,1,4,2,84,1,12,3,15,1,12,72,88,1,2,9,19,1,30,50,71,1,10,18,90,0,9,1,90,2,8,98,1,1,32,3,7,58,20,1,9,68,2,91,5,3,1,94,3,3,31,21,21,9,18,38,15,23,12,12,38,16,26,8,12,38,15,23,10,14,38,13,17,9,23,38,12,28,9,13,82,11,7,82,13,5,82,10,8,82,17,1,82,15,3,82,13,5,82,17,1,82,15,3,82,18,0,82,10,8,91,3,6,91,6,3,91,7,2,91,7,2,91,4,5,91,7,2,91,7,2,91,9,91,8,1,91,5,4,79,9,12,79,16,5,79,19,2,79,18,3,79,10,11,79,8,13,79,16,5,79,19,2,79,19,2,79,16,5,100,100,100,100,100,100,100,100,100,100,88,1,8,3,88,1,4,7,88,1,7,4,88,1,6,5,88,1,6,5,88,1,5,6,88,1,10,1,39,2,28,8,10,13,33,6,56,5,33,6,60,1,33,6,61,0,33,6,58,3,33,6,52,9,33,6,60,1,33,6,60,1,33,6,60,1,33,6,56,5,33,6,22,39,85,1,0,14,64,1,4,31,50,1,17,7,19,6,59,1,40,59,0,9,32,93,2,3,2,93,0,3,4,93,1,4,2,93,2,1,4,93,2,1,4,93,1,3,3,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,100,100,100,100,33,10,23,34,33,12,38,17,33,17,21,29,33,10,35,22,33,13,17,37,33,11,18,38,33,2,26,39,74,12,7,3,4,34,4,4,8,28,22,34,6,60,0,37,3,12,48,37,3,40,8,2,1,1,8,37,3,24,10,18,8,41,3,20,17,9,10,46,3,17,30,4,49,1,11,31,8,77,0,21,2,62,2,32,4,79,0,19,2,65,3,22,10,83,1,15,1,82,3,14,1,51,1,1,1,2,9,35,51,2,1,3,6,7,30,55,1,15,10,5,14,55,1,9,13,8,14,55,1,14,19,2,9,69,2,28,1,69,10,11,10,69,10,11,10,60,2,18,20,80,4,16,96,2,0,1,1,78,0,0,2,4,2,0,2,1,1,0,2,8,62,22,15,1,0,62,7,9,10,9,2,1,0,64,1,12,14,9,64,12,12,7,3,2,5.814814814814815,6.540036679719753,2.4,2.1908902300206643,13,11.36410388648648,2.7142857142857144,1.7585326197685147
DM,DMA,Dominica,2021-04-17,2021-03-08,100,4,105122.54711760591,2,50944.8217500271,19,85,3793772.154638955,37,10,5,85,9,16,75,9,8,83,11,14,75,9,13,78,10,13,77,9,9,82,12,5,83,11,7,82,11,6,83,10,10,80,10,17,73,13,8,79,11,17,72,95,1,2,2,84,4,6,6,92,2,5,1,86,1,8,5,87,1,7,5,87,1,6,6,91,2,7,0,95,1,4,0,93,1,3,3,94,0,5,1,90,1,5,4,83,4,9,4,92,1,4,3,83,1,12,4,14,1,12,73,88,1,2,9,18,1,31,50,70,1,11,18,89,1,9,1,89,2,9,98,1,1,32,3,7,58,19,1,11,67,2,89,6,4,1,93,4,3,32,19,22,9,18,40,15,22,12,11,40,16,24,8,12,40,15,21,10,14,40,13,16,9,22,40,12,26,9,13,82,11,7,82,13,5,82,10,8,82,17,1,82,15,3,82,13,5,82,17,1,82,15,3,82,18,0,82,10,8,91,3,6,91,6,3,91,7,2,91,7,2,91,4,5,91,7,2,91,7,2,91,9,91,8,1,91,5,4,78,9,13,78,17,5,78,19,3,78,19,3,78,11,11,78,9,13,78,17,5,78,20,2,78,20,2,78,17,5,100,100,100,100,100,100,100,100,100,100,87,1,8,4,87,1,5,7,87,1,8,4,87,1,7,5,87,1,7,5,87,1,6,6,87,1,11,1,41,2,28,8,9,12,33,6,56,5,33,6,60,1,33,6,61,0,33,6,58,3,33,6,51,10,33,6,60,1,33,6,60,1,33,6,60,1,33,6,56,5,33,6,23,38,84,1,0,15,63,1,4,32,52,1,15,7,19,6,60,0,40,60,0,8,32,93,2,3,2,93,0,3,4,93,1,4,2,93,2,1,4,93,2,1,4,93,1,3,3,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,100,100,100,100,33,10,22,35,33,12,37,18,33,17,20,30,33,10,35,22,33,13,16,38,33,11,19,37,33,2,25,40,75,12,7,3,3,34,4,4,8,27,23,34,6,60,0,37,3,12,48,37,3,39,8,2,1,1,9,37,3,24,10,19,7,41,4,20,17,9,9,45,3,17,31,4,48,1,11,31,9,78,0,20,2,63,2,31,4,80,0,18,2,65,3,22,10,84,1,14,1,81,3,15,1,50,1,1,1,2,9,36,50,2,1,3,6,7,31,54,1,14,11,5,15,54,1,8,13,8,16,54,1,13,20,2,10,69,2,28,1,69,10,11,10,69,10,11,10,59,2,18,21,79,5,16,95,2,0,2,1,77,1,0,2,3,3,0,2,1,1,0,2,8,61,22,15,1,1,61,8,9,9,10,2,1,0,63,1,12,14,10,63,12,14,7,2,2,5.925925925925926,6.5511356967612056,2.4,2.1908902300206643,12.931034482758621,11.41406098535223,2.7142857142857144,1.7585326197685147
DM,DMA,Dominica,2021-04-18,2021-03-08,100,5,129590.6045013606,2,50944.8217500271,22,85,3814452.191606873,37,9,6,85,8,17,75,9,8,83,12,14,74,8,14,78,10,14,76,8,9,83,11,6,83,10,7,83,11,6,83,9,11,80,9,18,73,12,8,80,10,18,72,94,1,3,2,83,5,6,6,92,2,5,1,86,1,8,5,86,2,7,5,86,2,6,6,91,2,7,0,94,2,4,0,93,1,3,3,94,0,5,1,89,2,5,4,82,5,9,4,92,1,4,3,82,2,12,4,14,1,13,72,87,1,3,9,17,1,33,49,68,2,12,18,88,1,10,1,88,3,9,97,1,2,33,3,7,57,18,1,13,66,2,87,6,5,2,92,5,3,33,19,21,10,17,41,15,22,13,9,41,16,23,9,11,41,15,20,10,14,41,13,15,9,22,41,12,26,10,11,83,11,6,83,13,4,83,9,8,83,17,0,83,15,2,83,12,5,83,16,1,83,15,2,83,17,0,83,9,8,90,4,6,90,7,3,90,8,2,90,8,2,90,5,5,90,7,3,90,8,2,90,10,90,9,1,90,6,4,79,9,12,79,16,5,79,18,3,79,19,2,79,11,10,79,9,12,79,16,5,79,19,2,79,19,2,79,17,4,100,100,100,100,100,100,100,100,100,100,87,1,8,4,87,1,5,7,87,1,8,4,87,1,7,5,87,1,7,5,87,1,6,6,87,1,11,1,42,2,28,8,9,11,32,6,56,6,32,6,61,1,32,6,62,0,32,6,59,3,32,6,52,10,32,6,61,1,32,6,61,1,32,6,61,1,32,6,57,5,32,6,24,38,84,1,0,15,63,1,4,32,52,1,16,7,18,6,61,0,39,61,0,8,31,93,2,3,2,93,0,3,4,93,1,4,2,93,2,1,4,93,2,1,4,93,1,3,3,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,100,100,100,100,32,10,24,34,32,12,37,19,32,17,21,30,32,10,36,22,32,13,16,39,32,11,21,36,32,2,25,41,75,12,7,3,3,33,4,5,8,28,22,33,7,60,0,37,3,13,47,37,3,40,8,2,1,1,8,37,4,22,10,20,7,41,4,19,18,9,9,45,3,16,31,5,48,1,11,31,9,76,2,20,2,63,3,30,4,79,1,18,2,64,4,22,10,84,1,14,1,79,4,15,2,49,1,1,1,2,10,36,49,2,1,3,6,8,31,53,1,15,11,5,15,53,1,8,14,8,16,53,1,13,21,2,10,68,2,29,1,68,11,11,10,68,11,11,10,58,2,19,21,79,5,16,95,2,0,2,1,76,1,0,2,3,3,0,2,1,1,0,2,9,60,22,16,1,1,60,8,9,9,11,2,1,0,62,1,13,14,10,62,12,14,7,2,3,5.821428571428571,6.4524102383216375,2.5,1.9748417658131499,12.9,11.21682849023334,2.6666666666666665,1.75662013130736
