ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2.1,V2.2,V2.3,V2a..99,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1.0,V5d_2..99,V5d_2.0,V5d_3..99,V5d_3.0,V5d_4..99,V5d_4.0,V5d_5..99,V5d_5.0,V5d_6..99,V5d_6.1,V5d_7..99,V5d_7.0,V5d_8..99,V5d_8.0,V5d_9..99,V5d_9.0,V5d_10..99,V6_1..99,V6_1.0,V6_1.1,V6_2..99,V6_2.0,V6_2.1,V6_3..99,V6_3.0,V6_3.1,V6_4..99,V6_4.0,V6_4.1,V6_5..99,V6_5.0,V6_5.1,V6_6..99,V6_6.0,V6_6.1,V6_7..99,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.2,B13_2..99,B13_2..77,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.2,B14_5..99,B14_5..77,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BF,BFA,Burkina Faso,2021-02-09,2021-02-06,100,0,0,0,0,7,83,8766777.652461678,24,5,1,94,4,9,87,5,2,93,4,31,65,3,12,85,3,14,83,5,3,92,4,3,93,4,2,94,3,6,91,4,2,94,4,9,87,5,1,94,5,14,81,99,0,0,1,91,1,4,4,98,0,0,2,69,1,10,20,88,1,5,6,86,0,7,7,97,0,0,3,97,0,0,3,98,0,2,0,94,1,2,3,98,0,2,0,91,0,5,4,99,0,0,1,86,1,8,5,16,1,7,76,93,0,4,3,18,2,17,63,84,5,11,95,1,4,0,95,1,4,0,99,0,1,27,2,18,53,22,2,0,76,0,100,0,0,0,100,0,0,24,0,14,30,15,17,31,14,14,21,20,100,31,11,26,14,18,31,11,21,15,22,31,12,14,12,31,31,12,21,22,14,83,11,6,83,11,6,83,9,8,83,15,2,83,11,6,83,13,4,83,15,2,83,17,0,83,15,2,0,85,6,9,85,11,4,85,13,2,85,12,3,85,9,6,85,9,6,85,11,4,85,15,0,85,13,2,0,70,0,11,19,70,0,19,11,70,0,30,0,70,0,28,2,70,0,14,16,70,0,20,10,70,0,21,9,70,0,30,0,70,0,28,2,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,0,90,10,0,90,7,3,90,6,4,90,2,8,90,8,2,90,7,3,90,9,1,32,3,28,9,20,8,34,1,60,5,34,1,62,3,34,1,65,0,34,1,57,8,34,1,56,9,34,1,62,3,34,1,61,4,34,1,64,1,34,1,62,3,34,1,20,45,99,0,1,76,0,3,21,0,0,0,83,5,2,10,83,5,7,5,83,4,8,5,83,7,0,10,83,4,3,10,83,7,1,9,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,35,5,47,13,35,6,28,31,35,6,37,22,35,5,38,22,35,5,38,22,35,6,4,55,40,3,35,22,65,0,18,3,4,10,40,1,0,11,20,28,40,2,56,2,42,1,11,46,42,1,16,22,14,4,0,1,42,2,13,12,12,19,45,1,10,22,19,3,100,45,0,0,51,4,49,0,0,48,3,55,0,39,6,73,0,23,4,65,0,29,6,63,1,22,14,63,0,32,5,96,0,4,0,50,0,0,1,5,18,26,50,1,0,1,4,16,28,54,0,18,17,2,9,54,15,6,13,12,54,0,16,13,9,8,71,4,20,5,71,6,11,12,71,4,17,8,57,1,24,18,82,1,11,6,91,1,0,0,0,2,0,0,6,68,3,2,1,3,1,3,0,2,1,4,2,3,1,6,76,0,23,1,0,0,76,2,7,8,3,3,1,76,0,22,2,0,76,0,3,8,8,3,2,4.805555555555555,5.543693685850588,1,0,8.19047619047619,6.0549074940831895,3.956521739130434,2.099312893426306
BF,BFA,Burkina Faso,2021-02-10,2021-02-07,100,0,0,0,0,8,84,9722136.98503554,29,6,0,94,6,11,83,6,2,92,4,32,64,4,14,82,4,19,77,5,6,89,5,3,92,6,2,92,4,4,92,5,3,92,4,13,83,7,1,92,6,14,80,100,0,0,0,89,1,4,6,98,0,0,2,68,1,9,22,86,1,4,9,81,0,8,11,94,0,2,4,97,0,0,3,98,0,1,1,96,0,2,2,97,0,0,3,87,0,7,6,99,0,0,1,86,1,7,6,15,1,8,76,92,0,4,4,17,1,17,65,84,3,13,97,0,3,0,97,1,2,0,99,0,1,23,2,20,55,21,2,0,75,2,100,0,0,0,100,0,0,24,0,13,29,17,17,30,11,19,23,17,100,30,7,30,16,17,30,10,24,18,18,30,10,17,12,31,30,9,26,22,13,83,8,9,83,12,5,83,11,6,83,14,3,83,11,6,83,13,4,83,15,2,83,17,0,83,15,2,0,83,9,8,83,13,4,83,14,3,83,14,3,83,9,8,83,11,6,83,13,4,83,17,0,83,14,3,0,71,1,9,19,71,1,14,14,71,1,27,1,71,1,26,2,71,1,13,15,71,1,16,12,71,1,20,8,71,1,28,0,71,1,28,0,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,0,90,9,1,90,5,5,90,6,4,90,1,9,90,9,1,90,6,4,90,10,0,31,2,30,10,17,10,32,2,63,3,32,2,64,2,32,2,66,0,32,2,60,6,32,2,59,7,32,2,64,2,32,2,64,2,32,2,65,1,32,2,64,2,32,2,18,48,98,0,2,71,0,4,25,0,0,0,80,7,1,12,80,7,7,6,80,5,11,4,80,7,3,10,80,6,5,9,80,8,2,10,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,33,6,48,13,33,7,27,33,33,8,31,28,33,7,38,22,33,6,34,27,33,9,6,52,36,3,43,18,57,0,20,2,5,16,36,1,0,10,25,28,36,2,59,3,38,1,12,49,38,1,16,27,13,4,0,1,38,2,17,10,18,15,41,0,8,27,19,5,100,41,0,0,56,3,46,0,1,51,2,53,0,40,7,74,0,20,6,70,0,23,7,62,0,21,17,67,0,30,3,94,0,5,1,47,0,0,1,3,19,30,47,1,0,0,4,17,31,49,0,20,16,8,7,49,14,9,9,19,49,0,19,13,8,11,68,3,25,4,68,6,12,14,68,5,15,12,51,1,26,22,78,0,13,9,89,0,2,0,1,3,0,0,5,65,3,2,0,1,2,6,2,2,1,2,3,3,2,6,70,0,27,3,0,0,70,4,6,9,4,7,0,71,0,26,2,1,71,0,4,8,11,4,2,4.555555555555555,5.437895463385359,1,0,9.16,5.941941321375251,4,2.494438257849294
BF,BFA,Burkina Faso,2021-02-11,2021-02-08,100,0,0,0,0,11,86,9507039.188508393,26,6,1,93,6,8,86,6,1,93,4,29,67,4,16,80,3,16,81,5,6,89,5,3,92,6,1,93,5,3,92,5,4,91,4,12,84,6,1,93,4,13,83,99,0,1,0,92,1,2,5,99,0,0,1,71,1,7,21,84,1,5,10,84,0,7,9,94,0,2,4,97,0,0,3,99,0,0,1,97,0,1,2,96,0,0,4,88,0,7,5,99,0,0,1,87,1,8,4,13,1,9,77,91,0,4,5,14,5,17,64,83,3,14,97,0,3,0,97,0,3,0,100,0,0,24,2,22,52,18,3,0,76,3,100,0,0,0,100,0,0,21,0,14,29,13,23,27,12,22,20,19,100,27,10,28,14,21,27,12,20,18,23,27,11,15,10,37,27,11,27,19,16,77,10,13,77,16,7,77,13,10,77,21,2,77,15,8,77,17,6,77,21,2,77,22,1,77,21,2,0,87,7,6,87,11,2,87,11,2,87,11,2,87,5,8,87,10,3,87,11,2,87,13,0,87,12,1,0,72,1,6,21,72,1,13,14,72,1,26,1,72,1,25,2,72,1,14,13,72,1,19,8,72,1,18,9,72,1,27,0,72,1,25,2,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,0,87,12,1,87,4,9,87,5,8,87,1,12,87,12,1,87,8,5,87,13,0,29,3,35,11,12,10,31,2,65,2,31,2,64,3,31,2,67,0,31,2,62,5,31,2,60,7,31,2,65,2,31,2,65,2,31,2,65,2,31,2,65,2,31,2,17,50,98,0,2,74,0,6,20,0,0,0,78,10,1,11,78,8,9,5,78,6,13,3,78,9,3,10,78,8,5,9,78,10,3,9,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,32,5,48,15,32,9,25,34,32,9,31,28,32,8,38,22,32,7,28,33,32,10,9,49,37,1,43,19,57,0,19,5,6,13,40,1,0,7,22,30,40,1,57,2,41,1,11,47,41,1,20,24,10,4,0,0,41,1,17,10,17,14,43,0,8,27,18,4,100,43,1,0,54,2,46,0,1,51,2,53,0,42,5,77,0,17,6,71,0,21,8,62,0,24,14,73,0,25,2,91,0,8,1,48,0,1,1,3,14,33,48,0,1,0,4,14,33,50,0,24,14,7,5,50,17,6,8,19,50,0,23,11,6,10,66,3,28,3,66,8,10,16,66,4,20,10,52,1,28,19,81,0,11,8,89,0,3,0,1,2,0,0,5,63,4,2,0,1,1,5,3,2,1,0,5,5,2,6,73,0,24,3,0,0,73,5,5,7,5,5,0,74,0,20,4,2,74,0,5,9,9,2,1,3.85,3.662351773494801,1.3333333333333333,0.5163977794943222,9.416666666666666,6.006638839228437,3.653846153846154,2.27933863552229
BF,BFA,Burkina Faso,2021-02-12,2021-02-09,100,0,0,0,0,17,86,9078751.528773613,37,5,2,93,5,7,88,5,1,94,3,27,70,4,20,76,4,13,83,3,7,90,5,5,90,5,4,91,5,2,93,4,5,91,4,15,81,5,1,94,4,12,84,98,1,1,0,93,1,2,4,99,1,0,0,73,1,6,20,80,2,6,12,87,1,7,5,93,1,4,2,95,0,2,3,96,0,2,2,98,0,2,0,95,1,0,4,85,1,9,5,99,1,0,0,88,1,7,4,12,2,10,76,90,0,7,3,12,5,23,60,77,8,15,92,0,8,0,92,0,8,0,100,0,0,26,0,23,51,14,1,1,79,5,99,0,1,0,100,0,0,17,0,19,28,14,22,21,14,19,20,26,100,21,12,28,19,20,21,14,23,22,20,21,18,11,12,38,21,12,31,19,17,78,10,12,78,15,7,78,13,9,78,20,2,78,15,7,78,18,4,78,21,1,78,21,1,78,20,2,0,86,6,8,86,9,5,86,11,3,86,14,0,86,4,10,86,12,2,86,14,0,86,14,0,86,13,1,0,73,1,6,20,73,1,12,14,73,1,23,3,73,1,25,1,73,1,14,12,73,1,18,8,73,1,17,9,73,1,26,0,73,1,24,2,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,0,87,12,1,87,6,7,87,6,7,87,3,10,87,12,1,87,8,5,87,13,0,23,2,28,19,11,17,24,1,73,2,24,1,72,3,24,1,75,0,24,1,71,4,24,1,67,8,24,1,74,1,24,1,74,1,24,1,72,3,24,1,73,2,24,1,16,59,96,0,4,63,0,9,28,0,0,0,77,10,2,11,77,10,8,5,77,7,11,5,77,10,4,9,77,10,5,8,77,11,6,6,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,28,5,48,19,28,10,27,35,28,11,29,32,28,10,38,24,28,9,27,36,28,11,12,49,31,0,41,28,59,0,15,8,4,14,34,1,1,9,32,23,34,1,62,3,36,0,15,49,36,0,24,28,8,4,0,0,36,0,23,12,16,13,36,3,12,28,13,8,100,36,1,1,61,1,39,0,2,56,3,52,0,43,5,74,0,21,5,72,0,21,7,62,1,21,16,73,0,25,2,88,0,11,1,42,0,1,1,3,18,35,42,0,2,0,5,16,35,45,0,28,16,6,5,45,16,10,5,24,45,0,23,11,6,15,66,3,30,1,66,11,8,15,66,7,18,9,46,0,36,18,82,0,12,6,88,0,5,0,1,2,0,0,4,55,5,2,2,4,2,4,6,0,1,1,4,6,1,7,61,0,34,5,0,0,61,6,8,12,7,6,0,63,1,28,6,2,63,0,8,10,13,3,3,4.439024390243903,5.3900314492951,2,1.1547005383792515,9.371428571428572,5.901573640019366,4.081081081081081,2.586056396849784
BF,BFA,Burkina Faso,2021-02-13,2021-02-11,100,1,106465.013444696,1,106465.013444696,15,89,8540967.805952704,40,4,3,93,4,10,86,4,1,95,3,29,68,4,18,78,3,14,83,2,7,91,4,7,89,4,4,92,4,4,92,4,6,90,4,11,85,4,2,94,3,11,86,97,1,1,1,90,1,3,6,99,1,0,0,71,2,8,19,82,3,5,10,86,2,6,6,93,1,2,4,93,0,4,3,96,0,2,2,96,1,2,1,94,2,1,3,89,1,6,4,98,1,1,0,89,1,6,4,8,3,7,82,93,0,6,1,9,5,22,64,78,8,14,92,0,8,0,92,1,7,0,99,1,0,23,0,18,59,11,1,2,82,4,98,1,1,0,99,1,0,15,0,21,26,14,24,19,13,21,21,26,100,19,14,26,19,22,19,12,25,20,24,19,18,13,15,35,19,12,32,19,18,76,12,12,76,17,7,76,16,8,76,21,3,76,18,6,76,20,4,76,23,1,76,23,1,76,19,5,0,86,6,8,86,10,4,86,9,5,86,14,0,86,7,7,86,12,2,86,14,0,86,14,0,86,14,0,0,75,0,8,17,75,0,16,9,75,0,23,2,75,0,23,2,75,0,13,12,75,0,17,8,75,0,17,8,75,0,25,0,75,0,23,2,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,0,87,13,0,87,6,7,87,6,7,87,5,8,87,11,2,87,9,4,87,12,1,21,2,25,19,17,16,23,1,74,2,23,1,74,2,23,1,76,0,23,1,75,1,23,1,71,5,23,1,76,0,23,1,76,0,23,1,74,2,23,1,75,1,23,1,10,66,95,0,5,60,0,11,29,0,0,0,83,6,5,6,83,8,7,2,83,5,9,3,83,9,1,7,83,8,3,6,83,9,5,3,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,28,3,48,21,28,7,31,34,28,7,36,29,28,7,38,27,28,7,32,33,28,5,14,53,31,0,40,29,60,0,16,11,2,11,34,1,4,8,30,23,34,1,62,3,36,0,17,47,36,0,27,22,10,4,0,1,36,0,22,14,14,14,36,3,18,24,13,6,100,37,1,2,56,4,38,0,2,55,5,52,1,42,5,70,0,28,2,65,1,26,8,62,2,21,15,68,0,28,4,86,0,14,0,40,0,1,1,5,16,37,40,0,2,0,10,13,35,44,0,30,17,5,4,44,15,11,7,23,44,0,21,11,10,14,68,4,26,2,68,12,9,11,68,8,19,5,44,0,38,18,82,0,8,10,92,1,3,0,0,1,0,0,3,56,4,2,2,5,1,1,8,0,0,4,2,4,0,11,59,0,36,4,0,1,59,4,15,11,7,4,0,60,1,31,7,1,60,0,13,10,9,3,5,4.813953488372093,6.521962215517835,2.3333333333333335,1.0327955589886444,8,5.672430747769011,3.6923076923076925,2.627324496155198
BF,BFA,Burkina Faso,2021-02-14,2021-02-12,100,2,147019.5317417119,1,106465.013444696,12,87,7740811.994341824,39,3,4,93,3,9,88,3,1,96,2,34,64,3,16,81,3,15,82,1,8,91,3,9,88,3,4,93,3,4,93,3,6,91,3,11,86,3,2,95,3,14,83,96,1,0,3,91,1,2,6,99,1,0,0,66,2,11,21,84,3,4,9,85,2,5,8,92,1,2,5,91,0,4,5,96,0,2,2,96,1,2,1,94,2,2,2,89,1,6,4,98,1,1,0,86,1,5,8,10,3,6,81,94,0,5,1,11,1,20,68,80,11,9,89,0,11,0,89,3,8,0,97,1,2,23,1,20,56,13,0,3,81,3,97,2,1,0,98,2,0,19,0,23,20,16,22,23,11,24,20,22,100,23,14,28,20,15,23,11,27,21,18,23,15,17,18,27,23,12,31,18,16,78,13,9,78,16,6,78,18,4,78,20,2,78,16,6,78,19,3,78,21,1,78,22,0,78,18,4,0,84,7,9,84,11,5,84,11,5,84,16,0,84,11,5,84,12,4,84,16,0,84,16,0,84,15,1,0,80,1,7,12,80,1,12,7,80,1,17,2,80,1,18,1,80,1,8,11,80,1,10,9,80,1,11,8,80,1,19,0,80,1,19,0,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,0,91,9,0,91,5,4,91,5,4,91,4,5,91,7,2,91,6,3,91,8,1,24,0,25,15,20,16,26,1,71,2,26,1,70,3,26,1,73,0,26,1,72,1,26,1,67,6,26,1,73,0,26,1,73,0,26,1,71,2,26,1,71,2,26,1,13,60,96,0,4,61,0,7,32,0,0,0,81,7,5,7,81,9,8,2,81,6,8,5,81,9,3,7,81,10,2,7,81,10,4,5,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,32,5,44,19,32,6,32,30,32,9,31,28,32,8,35,25,32,7,30,31,32,5,14,49,32,0,35,33,65,0,14,7,3,11,32,1,5,12,30,20,32,1,64,3,35,0,15,50,35,0,25,22,10,6,0,2,35,0,23,14,11,17,35,3,18,20,17,7,100,36,0,3,57,4,37,0,2,56,5,56,3,37,4,68,2,27,3,69,1,23,7,65,3,17,15,70,0,27,3,86,1,13,0,40,0,0,1,5,16,38,40,0,1,0,8,13,38,45,0,28,18,5,4,45,12,12,9,22,45,0,17,13,14,11,70,5,23,2,70,13,11,6,70,10,16,4,45,0,32,23,77,0,11,12,89,2,3,0,0,2,0,0,4,58,3,3,2,7,1,2,6,1,0,4,0,3,0,10,59,0,37,3,0,1,59,4,11,13,8,4,1,61,2,31,6,0,61,0,12,7,12,3,5,5.6976744186046515,7.956832594637889,2.2,1.3038404810405297,7.0588235294117645,5.570164985699655,3.6756756756756754,2.7794289386896054
BF,BFA,Burkina Faso,2021-02-15,2021-02-12,100,3,272020.5560808339,2,231466.037783818,7,88,7686484.358524944,40,5,5,90,6,10,84,4,1,95,4,38,58,3,13,84,4,16,80,4,5,91,5,8,87,6,2,92,4,5,91,4,7,89,6,10,84,5,1,94,4,18,78,95,0,1,4,90,0,4,6,99,0,0,1,62,1,13,24,87,2,6,5,84,1,5,10,95,0,1,4,92,0,3,5,98,0,1,1,95,1,2,2,93,1,3,3,90,0,6,4,99,0,1,0,82,0,7,11,10,2,6,82,94,0,3,3,11,1,23,65,77,10,13,90,0,10,0,90,3,6,1,97,1,2,23,2,17,58,14,0,2,81,3,98,2,0,0,98,2,0,19,0,22,17,20,22,23,13,24,19,21,100,23,12,28,16,21,23,12,26,18,21,23,14,16,14,33,23,11,34,15,17,78,12,10,78,19,3,78,17,5,78,19,3,78,18,4,78,18,4,78,21,1,78,22,0,78,18,4,0,80,10,10,80,14,6,80,16,4,80,20,0,80,13,7,80,14,6,80,19,1,80,20,0,80,17,3,0,83,1,9,7,83,1,9,7,83,1,16,0,83,1,15,1,83,1,6,10,83,1,10,6,83,1,12,4,83,1,16,0,83,1,15,1,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,0,91,8,1,91,5,4,91,5,4,91,3,6,91,8,1,91,8,1,91,8,1,24,0,36,9,21,10,27,1,71,1,27,1,69,3,27,1,72,0,27,1,71,1,27,1,69,3,27,1,71,1,27,1,72,0,27,1,70,2,27,1,70,2,27,1,9,63,96,0,4,60,0,5,35,0,0,0,84,8,4,4,84,9,5,2,84,6,7,3,84,9,3,4,84,9,3,4,84,10,2,4,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,32,4,44,20,32,6,31,31,32,7,33,28,32,6,37,25,32,5,32,31,32,4,13,51,34,0,37,29,63,0,15,5,5,12,35,2,5,9,24,25,35,0,60,5,37,1,15,47,37,0,24,19,12,4,2,2,37,0,18,15,13,17,37,0,17,21,17,8,100,38,1,4,53,4,38,0,2,55,5,58,3,35,4,69,3,25,3,68,1,25,6,65,2,19,14,69,0,27,4,88,1,11,0,45,0,0,1,4,16,34,45,0,0,0,8,12,35,49,1,27,13,8,2,49,13,9,10,19,49,0,17,9,14,11,74,5,19,2,74,12,9,5,74,10,13,3,49,1,26,24,76,0,10,14,90,2,1,0,0,2,0,0,5,64,1,4,0,6,1,1,6,2,0,4,0,1,0,10,59,1,37,2,0,1,59,4,12,11,9,4,1,60,1,34,5,0,60,0,10,10,12,4,4,5.954545454545454,8.008584189406768,1,1,6.258064516129032,5.247016561408866,3.4473684210526314,2.627272436423759
