ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2.1,V2.2,V2a..99,V2a.2,V3..99,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7.0,V5a_8..99,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9.0,V5a_9.1,V5a_10..99,V5a_10.0,V5a_10.1,V5b_1..99,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4.0,V5b_5..99,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8.0,V5b_9..99,V5b_9.0,V5b_9.1,V5b_10..99,V5b_10.0,V5b_10.1,V5c_1..99,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3.0,V5c_4..99,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9.0,V5c_9.1,V5c_10..99,V5c_10.0,V5c_10.1,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V5d_10..99,V6_1..99,V6_1.0,V6_2..99,V6_2.0,V6_2.1,V6_3..99,V6_3.0,V6_3.1,V6_4..99,V6_4.0,V6_4.1,V6_5..99,V6_5.0,V6_5.1,V6_6..99,V6_6.0,V6_6.1,V6_7..99,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12.1,V12.2,V13..99,V13.1,V13.2,V13.3,V13.4,V15..99,V15..77,V15.1,V15.2,V16..99,V16..77,V16.1,V16.2,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1.2,B13_2..99,B13_2.2,B13_3..99,B13_3.2,B13_4..99,B13_4.2,B13_5..99,B13_5.2,B13_6..99,B13_6.2,B13_7..99,B13_7.2,B14_1..99,B14_2..99,B14_3..99,B14_4..99,B14_5..99,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9a..99,C12..99,C13_1..99,C13_1.1,C13_1.2,C13_2..99,C13_2.1,C13_2.2,C13_3..99,C13_3.1,C13_3.2,C13_4..99,C13_4.1,C13_4.2,C13_5..99,C13_5.1,C13_5.2,C13_6..99,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8.1,D8.2,D9..99,D9.1,D9.7,D10..99,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.10,D10.11,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.4,E4..99,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
GA,GAB,Gabon,2021-05-07,2021-03-02,100,3,279901.623882524,2,89523.8690427151,20,85,6315542.092321357,55,5,4,91,5,14,81,5,9,86,4,16,80,2,18,80,4,14,82,4,7,89,5,5,90,5,8,87,6,5,89,6,9,85,4,15,81,3,3,94,4,16,80,96,2,2,86,3,11,91,2,7,84,8,8,82,3,4,11,86,1,4,9,93,1,6,95,1,4,92,1,7,95,1,4,91,4,5,85,6,9,97,1,2,84,8,8,14,1,4,81,96,2,2,15,4,40,41,60,3,18,19,82,17,1,82,9,8,1,91,4,5,41,1,6,52,17,3,10,68,2,90,7,3,93,7,29,21,24,9,17,33,10,23,21,13,33,14,21,21,11,33,12,19,22,14,33,13,11,18,25,33,10,25,22,10,84,7,9,84,11,5,84,15,1,84,14,2,84,10,6,84,14,2,84,16,84,14,2,84,13,3,84,9,7,91,6,3,91,5,4,91,8,1,91,9,91,6,3,91,6,3,91,8,1,91,9,91,9,0,91,8,1,76,13,11,76,17,7,76,24,76,22,2,76,17,7,76,17,7,76,19,5,76,23,1,76,21,3,76,21,3,100,100,100,100,100,100,100,100,100,100,98,2,98,1,1,98,1,1,98,1,1,98,1,1,98,0,2,98,2,0,33,1,23,21,12,10,24,2,69,5,24,2,71,3,24,2,68,6,24,2,63,11,24,2,55,19,24,2,71,3,24,2,70,4,24,2,69,5,24,2,62,12,24,2,33,41,76,1,2,21,45,14,41,48,10,20,11,11,56,1,1,42,56,3,5,36,94,2,0,4,94,2,3,1,94,2,1,3,94,2,4,94,2,1,3,94,2,0,4,99,1,99,1,99,1,99,1,99,1,99,1,99,1,100,100,100,100,100,25,4,23,48,25,7,44,24,25,6,26,43,25,4,32,39,25,5,12,58,25,5,19,51,26,0,26,48,74,1,17,4,2,2,27,2,3,7,24,37,27,2,68,3,29,3,11,57,29,1,46,9,4,4,1,6,29,44,9,7,11,29,1,24,18,20,8,100,100,77,20,3,56,42,2,74,24,2,68,18,14,88,7,5,81,16,3,31,2,3,3,6,16,39,31,3,2,8,10,46,31,1,24,16,14,14,31,2,7,12,16,32,31,2,14,13,15,25,73,4,17,6,73,7,11,9,73,5,15,7,34,1,30,35,65,7,28,95,2,3,65,5,2,3,1,0,3,1,2,4,1,13,44,1,31,22,2,44,6,9,5,8,11,13,4,45,5,23,16,11,45,3,9,15,15,5,8,5.8,8.170067319184096,6.333333333333332,7.571877794400366,11.404255319148936,5.976983296337656,2.395348837209302,1.5296986146315745
GA,GAB,Gabon,2021-05-09,2021-03-02,100,3,279901.623882524,2,89523.8690427151,20,85,6326182.822969505,56,5,4,91,5,14,81,5,8,87,4,17,79,2,18,80,4,15,81,4,7,89,5,4,91,5,7,88,6,4,90,6,9,85,4,15,81,3,3,94,4,16,80,96,2,2,86,3,11,92,2,6,83,8,9,82,3,4,11,85,1,5,9,93,1,6,96,1,3,93,1,6,96,1,3,91,4,5,85,6,9,97,1,2,84,8,8,14,1,4,81,96,2,2,15,4,40,41,60,3,18,19,82,17,1,82,9,8,1,91,4,5,41,1,6,52,17,3,10,68,2,90,7,3,93,7,29,21,24,9,17,33,9,23,21,14,33,13,21,21,12,33,11,19,22,15,33,12,11,18,26,33,9,25,22,11,84,7,9,84,11,5,84,15,1,84,14,2,84,10,6,84,14,2,84,16,84,14,2,84,13,3,84,9,7,91,5,4,91,5,4,91,8,1,91,9,91,6,3,91,7,2,91,8,1,91,9,91,9,0,91,8,1,76,13,11,76,17,7,76,24,76,22,2,76,17,7,76,17,7,76,19,5,76,23,1,76,21,3,76,21,3,100,100,100,100,100,100,100,100,100,100,98,2,98,1,1,98,1,1,98,1,1,98,1,1,98,0,2,98,2,0,33,1,23,21,12,10,24,3,68,5,24,3,70,3,24,3,67,6,24,3,62,11,24,3,54,19,24,3,70,3,24,3,69,4,24,3,69,4,24,3,61,12,24,3,32,41,75,1,2,22,44,15,41,48,10,20,11,11,56,1,1,42,56,3,5,36,94,2,0,4,94,2,3,1,94,2,1,3,94,2,4,94,2,1,3,94,2,0,4,99,1,99,1,99,1,99,1,99,1,99,1,99,1,100,100,100,100,100,25,4,23,48,25,6,45,24,25,6,27,42,25,4,33,38,25,6,12,57,25,5,20,50,26,0,27,47,73,1,17,4,2,3,27,2,3,7,25,36,27,2,69,2,29,3,11,57,29,1,47,8,4,4,1,6,29,43,9,8,11,29,1,24,19,20,7,100,100,77,20,3,55,43,2,73,25,2,67,19,14,88,7,5,80,17,3,31,2,2,3,6,16,40,31,3,2,9,10,45,31,1,24,17,14,13,31,2,7,13,16,31,31,2,15,13,15,24,72,4,18,6,72,8,11,9,72,6,15,7,34,1,30,35,65,7,28,95,2,3,65,5,2,3,1,0,3,1,2,4,1,13,43,1,31,23,2,43,7,9,5,8,11,13,4,44,5,24,16,11,44,3,10,15,15,5,8,5.653846153846154,8.03961346181423,6.333333333333332,7.571877794400366,11.354166666666666,5.923230800886234,2.477272727272727,1.6065076431847416
GA,GAB,Gabon,2021-05-11,2021-03-03,100,3,279901.623882524,2,89523.8690427151,20,84,6343169.707731701,55,5,4,91,5,15,80,5,9,86,4,18,78,2,18,80,4,16,80,4,8,88,5,5,90,5,8,87,6,4,90,6,10,84,4,16,80,3,3,94,4,17,79,96,2,2,85,4,11,91,3,6,82,9,9,82,3,4,11,84,1,6,9,92,2,6,95,2,3,92,2,6,96,1,3,90,5,5,84,7,9,97,1,2,83,9,8,15,1,4,80,96,2,2,16,4,40,40,60,3,18,19,82,17,1,82,9,8,1,91,4,5,42,1,6,51,18,3,10,67,2,90,7,3,93,7,30,21,23,9,17,34,9,22,21,14,34,13,20,21,12,34,11,19,22,14,34,12,11,18,25,34,9,24,22,11,84,7,9,84,11,5,84,15,1,84,14,2,84,10,6,84,14,2,84,16,84,14,2,84,13,3,84,9,7,91,5,4,91,5,4,91,8,1,91,9,91,6,3,91,7,2,91,8,1,91,9,91,9,0,91,8,1,77,12,11,77,16,7,77,23,77,21,2,77,16,7,77,16,7,77,18,5,77,22,1,77,21,2,77,20,3,100,100,100,100,100,100,100,100,100,100,98,2,98,1,1,98,1,1,98,1,1,98,1,1,98,0,2,98,2,0,34,1,22,21,12,10,25,3,67,5,25,3,69,3,25,3,66,6,25,3,61,11,25,3,54,18,25,3,69,3,25,3,68,4,25,3,68,4,25,3,60,12,25,3,31,41,75,1,2,22,45,15,40,49,10,20,11,10,57,1,1,41,57,3,5,35,94,2,0,4,94,2,3,1,94,2,1,3,94,2,4,94,2,1,3,94,2,0,4,99,1,99,1,99,1,99,1,99,1,99,1,99,1,100,100,100,100,100,26,4,22,48,26,6,44,24,26,6,27,41,26,4,33,37,26,6,12,56,26,5,20,49,27,0,26,47,74,1,16,4,2,3,28,2,3,7,25,35,28,2,68,2,30,3,11,56,30,1,47,7,4,4,1,6,30,43,8,8,11,30,1,24,19,19,7,100,100,78,19,3,56,42,2,73,25,2,67,19,14,88,7,5,80,17,3,32,2,2,3,6,16,39,32,3,2,9,10,44,32,1,23,17,14,13,32,2,6,13,16,31,32,2,14,13,15,24,73,4,17,6,73,8,10,9,73,6,14,7,35,1,29,35,65,7,28,95,2,3,66,5,2,3,1,0,3,1,2,4,0,13,44,1,30,23,2,44,7,9,5,7,11,13,4,45,5,24,16,10,45,3,10,15,14,5,8,5.653846153846154,8.03961346181423,6.333333333333332,7.571877794400366,11.361702127659575,5.987035021120706,2.441860465116279,1.608050070018186
GA,GAB,Gabon,2021-05-12,2021-03-05,100,3,279901.623882524,2,89523.8690427151,20,84,6400078.767073775,56,5,4,91,5,16,79,5,9,86,4,19,77,2,19,79,4,17,79,4,8,88,5,5,90,5,8,87,6,4,90,6,10,84,4,16,80,3,3,94,4,17,79,96,2,2,84,5,11,91,3,6,81,10,9,81,3,4,12,83,1,7,9,92,2,6,95,2,3,92,2,6,96,1,3,90,5,5,84,7,9,97,1,2,83,9,8,15,1,4,80,96,2,2,16,5,40,39,60,3,17,20,83,16,1,83,8,8,1,92,3,5,42,2,5,51,18,3,9,68,2,91,6,3,94,6,29,22,25,9,15,33,8,23,22,14,33,12,22,21,12,33,10,19,24,14,33,11,11,19,26,33,8,27,21,11,86,5,9,86,9,5,86,13,1,86,12,2,86,9,5,86,12,2,86,14,86,12,2,86,12,2,86,7,7,91,5,4,91,5,4,91,8,1,91,9,91,6,3,91,7,2,91,8,1,91,9,91,9,0,91,8,1,75,13,12,75,17,8,75,25,75,23,2,75,18,7,75,18,7,75,20,5,75,24,1,75,23,2,75,22,3,100,100,100,100,100,100,100,100,100,100,98,2,98,1,1,98,1,1,98,1,1,98,1,1,98,0,2,98,2,0,33,1,22,22,13,9,25,3,66,6,25,3,69,3,25,3,66,6,25,3,62,10,25,3,55,17,25,3,69,3,25,3,68,4,25,3,68,4,25,3,60,12,25,3,31,41,74,1,2,23,44,16,40,46,12,21,11,10,54,1,2,43,54,4,6,36,95,2,0,3,95,2,2,1,95,2,1,2,95,2,3,95,2,1,2,95,2,0,3,99,1,99,1,99,1,99,1,99,1,99,1,99,1,100,100,100,100,100,26,4,21,49,26,6,45,23,26,6,28,40,26,4,34,36,26,6,11,57,26,5,19,50,27,1,26,46,74,1,17,3,2,3,28,2,3,6,27,34,28,2,68,2,30,3,10,57,30,1,49,7,2,4,1,6,30,42,8,10,10,30,1,24,20,19,6,100,100,79,19,2,55,43,2,72,26,2,66,22,12,89,6,5,81,16,3,32,2,2,3,7,14,40,32,3,2,9,9,45,32,1,23,19,14,11,32,2,6,13,16,31,32,2,14,13,16,23,73,4,18,5,73,7,11,9,73,5,16,6,35,1,30,34,66,7,27,95,2,3,65,5,2,3,1,0,3,2,1,4,0,14,43,1,30,24,2,43,7,9,6,7,11,13,4,44,6,25,16,9,44,4,9,15,15,4,9,5.607142857142857,7.780980066395929,6.333333333333332,7.571877794400366,11.729166666666666,5.800732101019785,2.511627906976744,1.6528776209020584
GA,GAB,Gabon,2021-05-13,2021-03-06,100,3,279901.623882524,2,89523.8690427151,20,83,6411960.885421018,56,5,4,91,5,16,79,5,9,86,4,17,79,2,20,78,4,16,80,4,8,88,5,5,90,5,7,88,6,5,89,6,11,83,4,17,79,3,3,94,4,15,81,96,2,2,84,5,11,91,3,6,83,9,8,80,3,4,13,84,1,7,8,92,2,6,95,2,3,93,2,5,95,2,3,89,5,6,83,7,10,97,1,2,85,8,7,16,1,4,79,96,2,2,17,5,38,40,62,3,16,19,84,15,1,84,8,7,1,92,3,5,42,2,6,50,19,3,9,67,2,91,6,3,94,6,30,20,25,10,15,34,8,22,23,13,34,12,20,21,13,34,10,17,24,15,34,11,11,19,25,34,8,25,22,11,86,5,9,86,9,5,86,13,1,86,12,2,86,9,5,86,12,2,86,14,86,12,2,86,12,2,86,7,7,90,6,4,90,6,4,90,9,1,90,10,90,7,3,90,8,2,90,9,1,90,10,90,9,1,90,9,1,75,13,12,75,17,8,75,25,75,23,2,75,18,7,75,18,7,75,20,5,75,24,1,75,23,2,75,22,3,100,100,100,100,100,100,100,100,100,100,98,2,98,1,1,98,1,1,98,1,1,98,1,1,98,0,2,98,2,0,34,1,21,22,13,9,26,3,66,5,26,3,68,3,26,3,65,6,26,3,61,10,26,3,54,17,26,3,68,3,26,3,67,4,26,3,67,4,26,3,59,12,26,3,30,41,74,1,2,23,44,16,40,47,11,21,11,10,56,1,1,42,56,4,5,35,94,2,1,3,94,2,3,1,94,2,2,2,94,2,4,94,2,2,2,94,2,1,3,99,1,99,1,99,1,99,1,99,1,99,1,99,1,100,100,100,100,100,27,4,20,49,27,6,44,23,27,6,27,40,27,4,33,36,27,6,10,57,27,5,18,50,28,1,24,47,76,1,16,3,1,3,29,2,3,6,26,34,29,2,67,2,31,3,9,57,31,1,48,7,2,4,1,6,31,42,8,10,9,31,1,24,20,18,6,100,100,80,18,2,56,42,2,73,25,2,67,22,11,90,5,5,82,15,3,33,2,2,3,8,14,38,33,3,2,10,9,43,33,1,23,18,14,11,33,2,7,13,15,30,33,2,13,14,16,22,73,4,18,5,73,7,11,9,73,5,17,5,36,1,28,35,65,7,28,95,2,3,67,5,2,3,1,0,2,2,1,4,0,13,43,1,30,24,2,43,7,8,7,7,11,13,4,44,6,25,16,9,44,4,8,15,15,5,9,5.884615384615385,8.01162616739909,6.333333333333332,7.571877794400366,11.541666666666666,5.63785961096122,2.511627906976744,1.6528776209020584
GA,GAB,Gabon,2021-05-14,2021-03-07,100,3,279901.623882524,2,89523.8690427151,20,83,6419628.676628085,56,5,4,91,5,15,80,5,9,86,4,18,78,2,19,79,4,16,80,4,7,89,5,5,90,5,7,88,6,5,89,6,11,83,4,17,79,3,3,94,4,14,82,96,2,2,85,5,10,91,3,6,82,9,9,81,3,4,12,84,1,7,8,93,1,6,95,2,3,93,2,5,95,2,3,89,5,6,83,7,10,97,1,2,86,8,6,16,1,4,79,96,2,2,17,5,38,40,62,3,16,19,84,15,1,84,8,7,1,92,3,5,42,2,6,50,19,3,9,67,2,91,6,3,94,6,30,20,25,11,14,34,7,22,23,14,34,11,20,21,14,34,9,17,24,16,34,10,11,19,26,34,7,25,22,12,87,5,8,87,8,5,87,12,1,87,11,2,87,8,5,87,11,2,87,13,87,11,2,87,11,2,87,7,6,89,6,5,89,7,4,89,9,2,89,11,89,7,4,89,8,3,89,10,1,89,11,89,10,1,89,9,2,75,13,12,75,17,8,75,25,75,23,2,75,18,7,75,18,7,75,20,5,75,24,1,75,23,2,75,22,3,100,100,100,100,100,100,100,100,100,100,97,3,97,2,1,97,2,1,97,2,1,97,2,1,97,1,2,97,2,1,34,1,20,23,13,9,26,3,66,5,26,3,68,3,26,3,65,6,26,3,61,10,26,3,54,17,26,3,68,3,26,3,67,4,26,3,68,3,26,3,60,11,26,3,29,42,74,1,2,23,44,17,39,46,11,21,12,10,56,1,1,42,56,4,5,35,94,2,1,3,94,2,3,1,94,2,2,2,94,2,4,94,2,2,2,94,2,1,3,99,1,99,1,99,1,99,1,99,1,99,1,99,1,100,100,100,100,100,27,4,21,48,27,6,43,24,27,6,26,41,27,4,32,37,27,6,9,58,27,5,19,49,28,1,24,47,76,1,16,4,0,3,29,2,4,6,26,33,29,2,67,2,31,3,9,57,31,1,48,7,3,3,1,6,31,43,8,9,9,31,1,24,21,17,6,100,100,79,19,2,57,41,2,74,25,1,68,22,10,91,5,4,81,16,3,33,2,2,3,8,15,37,33,3,2,10,9,43,33,1,23,19,14,10,33,2,8,13,15,29,33,2,14,14,16,21,72,4,19,5,72,7,11,10,72,5,17,6,36,1,27,36,64,7,29,95,2,3,68,5,2,3,1,0,2,2,0,4,0,13,43,1,30,24,2,43,8,8,7,7,10,13,4,44,6,24,17,9,44,4,8,14,15,5,10,5.884615384615385,8.01162616739909,6.333333333333332,7.571877794400366,11.51063829787234,5.694666995743863,2.5238095238095237,1.6709584694828152
GA,GAB,Gabon,2021-05-17,2021-03-07,100,2,89523.8690427151,2,89523.8690427151,5,82,6240026.1897589015,57,6,3,91,6,15,79,6,8,86,5,17,78,2,19,79,5,15,80,5,6,89,5,5,90,6,6,88,7,5,88,7,10,83,5,17,78,4,3,93,5,14,81,97,2,1,85,5,10,92,3,5,83,9,8,81,4,4,11,85,1,7,7,94,1,5,95,2,3,94,2,4,95,2,3,90,4,6,83,7,10,97,1,2,86,8,6,17,1,3,79,97,1,2,18,5,39,38,61,3,17,19,83,16,1,83,8,8,1,92,3,5,44,2,6,48,20,3,8,67,2,92,5,3,95,5,30,20,26,11,13,34,7,22,24,13,34,11,20,21,14,34,9,17,24,16,34,10,11,19,26,34,7,26,22,11,88,4,8,88,7,5,88,11,1,88,10,2,88,7,5,88,10,2,88,12,88,11,1,88,10,2,88,6,6,89,6,5,89,7,4,89,9,2,89,11,89,7,4,89,8,3,89,10,1,89,11,89,10,1,89,9,2,74,14,12,74,18,8,74,26,74,24,2,74,19,7,74,18,8,74,21,5,74,25,1,74,24,2,74,23,3,100,100,100,100,100,100,100,100,100,100,97,3,97,2,1,97,2,1,97,2,1,97,2,1,97,1,2,97,2,1,34,1,20,23,13,9,27,3,65,5,27,3,67,3,27,3,64,6,27,3,60,10,27,3,53,17,27,3,67,3,27,3,66,4,27,3,67,3,27,3,60,10,27,3,28,42,74,1,2,23,43,17,40,45,11,21,12,11,55,1,1,43,55,4,6,35,94,2,1,3,94,2,3,1,94,2,2,2,94,2,4,94,2,2,2,94,2,1,3,99,1,99,1,99,1,99,1,99,1,99,1,99,1,100,100,100,100,100,28,4,21,47,28,6,42,24,28,6,25,41,28,4,32,36,28,6,9,57,28,5,18,49,28,1,24,47,76,1,16,4,0,3,29,2,4,6,26,33,29,2,67,2,31,3,10,56,31,1,48,7,3,3,1,6,31,42,8,9,10,31,1,23,21,17,7,100,100,79,19,2,58,40,2,75,24,1,68,22,10,91,5,4,82,15,3,33,2,2,3,8,15,37,33,3,2,10,10,42,33,1,23,19,13,11,33,2,8,13,15,29,33,2,14,14,16,21,72,4,19,5,72,7,11,10,72,5,17,6,36,1,28,35,65,7,28,95,2,3,67,5,2,3,1,0,2,2,0,5,0,13,43,1,31,23,2,43,8,8,7,8,10,12,4,43,6,25,17,9,43,4,8,14,16,5,10,4.769230769230769,6.370605574403062,2,1.4142135623730951,11.51063829787234,5.694666995743863,2.5348837209302326,1.6525425894562529
