ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B10..99,B10.1,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9.0,V5a_9.1,V5a_10..99,V5a_10.0,V5a_10.1,V5b_1..99,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9.0,V5b_10..99,V5b_10.0,V5b_10.1,V5c_1..99,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9.0,V5c_9.1,V5c_10..99,V5c_10.0,V5c_10.1,V5d_1..99,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3.0,V5d_3.1,V5d_4..99,V5d_4.0,V5d_5..99,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7.0,V5d_8..99,V5d_8.0,V5d_9..99,V5d_9.0,V5d_9.1,V5d_10..99,V5d_10.0,V5d_10.1,V6_1..99,V6_1.0,V6_1.1,V6_2..99,V6_2.0,V6_2.1,V6_3..99,V6_3.0,V6_3.1,V6_4..99,V6_4.0,V6_5..99,V6_5.0,V6_5.1,V6_6..99,V6_6.0,V6_6.1,V6_7..99,V6_7.0,V6_7.1,V9..99,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12.1,V12.2,V13..99,V13..77,V13.1,V13.2,V13.3,V13.4,V15..99,V15.1,V15.2,V16..99,V16..77,V16.1,V16.2,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1.2,B13_2..99,B13_2.2,B13_3..99,B13_3.2,B13_4..99,B13_4.2,B13_5..99,B13_5.2,B13_6..99,B13_6.2,B13_7..99,B13_7.2,B14_1..99,B14_2..99,B14_3..99,B14_4..99,B14_5..99,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3.1,C3.2,C5..99,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8.1,D8.2,D9..99,D9..77,D9.3,D9.4,D9.7,D10..99,D10.1,D10.2,D10.3,D10.4,D10.5,D10.7,D10.8,D10.9,D10.10,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BT,BTN,Bhutan,2021-05-11,2021-03-02,100,10,1247385.4124458204,4,261142.8674027436,523,87,8367607.804151408,37,8,11,81,7,20,73,8,12,80,9,23,68,8,19,73,8,20,72,7,16,77,10,15,75,9,8,83,8,16,76,5,15,80,10,19,71,9,10,81,9,25,66,89,2,6,3,80,2,12,6,88,4,4,4,77,4,9,10,81,3,7,9,80,4,6,10,84,1,10,5,85,2,5,8,92,2,5,1,84,2,9,5,85,3,9,3,81,1,9,9,90,3,4,3,75,4,15,6,12,1,24,63,78,17,5,17,3,40,40,61,2,21,16,79,3,17,1,79,5,16,96,4,46,2,12,40,24,1,19,53,3,81,1,12,6,0,87,1,5,6,1,44,1,18,19,6,12,53,5,18,13,11,53,5,23,7,12,53,6,21,11,9,53,6,9,10,22,53,5,22,13,7,88,8,4,88,10,2,88,9,3,88,9,3,88,9,3,88,9,3,88,9,3,88,9,3,88,11,1,88,8,4,94,2,4,94,5,1,94,5,1,94,5,1,94,4,2,94,3,3,94,6,0,94,5,1,94,6,94,3,3,81,15,4,81,17,2,81,15,4,81,18,1,81,13,6,81,11,8,81,17,2,81,18,1,81,16,3,81,16,3,99,1,0,99,0,1,99,0,1,99,1,99,0,1,99,0,1,99,1,99,1,99,0,1,99,0,1,93,5,2,93,4,3,93,5,2,93,7,93,4,3,93,5,2,93,6,1,55,20,9,8,8,40,2,50,8,40,2,52,6,40,2,53,5,40,2,51,7,40,2,51,7,40,2,49,9,40,2,49,9,40,2,51,7,40,2,50,8,40,2,24,34,87,1,3,9,63,13,24,57,1,14,4,16,8,64,5,31,65,2,12,21,90,3,4,3,90,4,3,3,90,2,5,3,90,5,3,2,90,5,3,2,90,3,4,3,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,100,100,100,100,43,7,27,23,43,8,36,13,43,10,20,27,43,6,26,25,43,10,16,31,43,7,20,30,45,1,24,30,76,10,6,4,4,47,6,10,14,23,47,4,45,4,50,12,38,50,22,7,5,5,7,4,50,1,23,11,9,6,50,0,16,16,9,9,50,1,12,35,2,51,1,8,33,7,74,1,19,6,65,1,29,5,81,1,14,4,74,1,20,5,85,1,11,3,81,2,14,3,56,1,3,4,6,5,25,56,1,3,5,7,9,19,58,3,9,8,7,15,58,1,5,7,5,24,58,1,7,7,10,17,86,10,4,86,5,4,5,86,3,8,3,59,1,18,22,78,6,16,94,1,1,2,2,77,1,4,2,4,1,0,1,2,2,0,1,1,4,61,1,25,8,1,4,61,1,7,11,8,7,3,0,2,63,1,13,10,13,63,2,10,9,3,4,9,5.822222222222222,9.068649515799144,30.352941176470587,48.28164917501083,13.545454545454543,8.212379790181517,3.032258064516129,1.8882773625316442
BT,BTN,Bhutan,2021-05-12,2021-03-05,100,10,1247385.4124458204,4,261142.8674027436,523,87,8054123.936384926,37,8,11,81,7,20,73,8,12,80,9,22,69,8,19,73,8,20,72,7,16,77,10,15,75,9,8,83,8,16,76,5,15,80,10,18,72,9,10,81,9,25,66,89,2,6,3,80,2,12,6,88,4,4,4,78,4,8,10,81,3,7,9,80,4,6,10,84,1,10,5,85,2,5,8,92,2,5,1,84,2,9,5,85,3,9,3,82,1,8,9,90,3,4,3,75,4,15,6,12,1,24,63,78,17,5,17,3,40,40,61,3,21,15,79,3,17,1,79,5,16,96,4,47,2,12,39,24,1,21,51,3,79,1,13,6,1,85,1,5,6,3,46,1,17,18,6,12,55,4,18,12,11,55,5,22,6,12,55,5,21,10,9,55,6,7,10,22,55,5,20,13,7,88,8,4,88,10,2,88,9,3,88,9,3,88,9,3,88,9,3,88,9,3,88,9,3,88,11,1,88,8,4,94,2,4,94,5,1,94,5,1,94,5,1,94,4,2,94,3,3,94,6,0,94,5,1,94,6,94,3,3,82,14,4,82,16,2,82,14,4,82,17,1,82,12,6,82,11,7,82,16,2,82,17,1,82,15,3,82,15,3,97,2,1,97,1,2,97,2,1,97,3,97,2,1,97,2,1,97,3,97,3,97,2,1,97,2,1,93,5,2,93,4,3,93,5,2,93,7,93,4,3,93,5,2,93,6,1,57,19,9,7,8,39,2,51,8,39,2,53,6,39,2,54,5,39,2,51,8,39,2,52,7,39,2,50,9,39,2,50,9,39,2,52,7,39,2,51,8,39,2,25,34,87,1,3,9,63,13,24,59,1,14,4,14,8,66,5,29,67,2,12,19,90,3,4,3,90,4,3,3,90,2,5,3,90,5,3,2,90,5,3,2,90,3,4,3,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,100,100,100,100,42,8,26,24,42,9,36,13,42,11,20,27,42,7,26,25,42,11,16,31,42,8,20,30,44,1,24,31,76,10,6,4,4,46,6,11,15,22,46,4,46,4,49,12,39,49,21,7,6,6,7,4,49,1,24,11,9,6,49,1,16,16,9,9,49,1,13,35,2,50,1,8,33,8,75,1,18,6,65,1,29,5,81,1,14,4,74,1,20,5,85,1,11,3,81,2,14,3,55,1,3,5,6,5,25,55,0,3,6,7,9,20,57,3,10,8,7,15,57,1,6,7,5,24,57,1,8,7,10,17,85,10,5,85,5,4,6,85,3,8,4,59,1,17,23,77,6,17,94,1,1,2,2,78,1,3,2,4,1,0,1,2,2,0,1,1,4,61,1,25,7,1,5,61,1,7,11,7,7,3,1,2,63,1,13,10,13,63,2,10,9,3,4,9,5.931818181818182,9.14329777989073,30.352941176470587,48.28164917501083,13.5,8.339567560537787,3.066666666666667,1.910647720707216
BT,BTN,Bhutan,2021-05-16,2021-03-05,100,10,1247385.4124458204,4,261142.8674027436,523,87,7885214.905411008,37,8,11,81,7,21,72,8,12,80,9,23,68,8,19,73,8,20,72,7,17,76,10,15,75,9,8,83,8,17,75,5,15,80,10,18,72,9,10,81,9,25,66,89,2,6,3,79,2,12,7,88,4,4,4,77,4,8,11,81,3,7,9,80,4,6,10,83,1,10,6,85,2,5,8,92,2,5,1,83,2,9,6,85,3,9,3,82,1,8,9,90,3,4,3,75,4,15,6,12,1,24,63,78,17,5,17,3,39,41,62,3,21,14,79,3,17,1,79,5,16,96,4,47,2,12,39,24,1,22,50,3,78,1,14,6,1,84,1,5,6,4,47,1,17,18,5,12,56,4,17,12,11,56,5,21,6,12,56,5,20,10,9,56,6,7,10,21,56,5,19,13,7,88,8,4,88,10,2,88,9,3,88,9,3,88,9,3,88,9,3,88,9,3,88,9,3,88,11,1,88,8,4,95,1,4,95,4,1,95,4,1,95,4,1,95,3,2,95,3,2,95,5,0,95,4,1,95,5,95,2,3,82,14,4,82,16,2,82,14,4,82,17,1,82,12,6,82,11,7,82,16,2,82,17,1,82,15,3,82,15,3,96,3,1,96,2,2,96,3,1,96,4,96,3,1,96,2,2,96,4,96,4,96,3,1,96,3,1,93,5,2,93,4,3,93,5,2,93,7,93,4,3,93,5,2,93,6,1,58,19,9,7,7,39,2,51,8,39,2,53,6,39,2,54,5,39,2,51,8,39,2,52,7,39,2,50,9,39,2,50,9,39,2,52,7,39,2,51,8,39,2,25,34,87,1,3,9,63,13,24,60,1,14,4,14,7,66,5,29,67,2,12,19,90,3,4,3,90,4,3,3,90,2,5,3,90,5,3,2,90,5,3,2,90,3,4,3,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,100,100,100,100,42,8,26,24,42,9,36,13,42,11,20,27,42,7,26,25,42,11,16,31,42,8,20,30,44,1,24,31,76,10,6,4,4,46,6,11,15,22,46,4,46,4,49,12,39,49,21,7,6,6,7,4,49,1,24,11,9,6,49,1,16,16,9,9,49,1,13,35,2,50,1,8,33,8,75,1,18,6,65,1,29,5,81,1,14,4,74,1,20,5,85,1,11,3,81,2,14,3,55,1,3,5,6,5,25,55,0,3,6,7,9,20,57,3,10,8,7,15,57,1,6,7,5,24,57,1,8,7,10,17,85,10,5,85,5,4,6,85,3,8,4,59,1,17,23,77,6,17,94,1,1,2,2,78,1,3,2,4,1,0,1,2,2,0,1,1,4,61,1,25,7,1,5,61,1,7,11,7,7,3,1,2,63,1,13,10,13,63,2,10,9,3,4,9,5.8,9.081950130991592,30.352941176470587,48.28164917501083,13.5,8.339567560537787,3.066666666666667,1.910647720707216
BT,BTN,Bhutan,2021-05-17,2021-03-06,100,10,1247385.4124458204,4,261142.8674027436,523,87,7992865.354410973,38,8,11,81,7,21,72,8,12,80,9,23,68,8,19,73,8,20,72,7,17,76,10,15,75,9,8,83,8,17,75,5,15,80,10,18,72,9,10,81,9,25,66,89,2,6,3,79,2,12,7,88,4,4,4,77,4,8,11,81,3,7,9,80,4,6,10,83,1,10,6,85,2,5,8,92,2,5,1,83,2,9,6,85,3,9,3,82,1,8,9,90,3,4,3,75,4,15,6,12,1,24,63,78,17,5,17,3,39,41,62,3,21,14,79,3,17,1,79,5,16,96,4,47,2,13,38,24,1,22,50,3,78,1,14,6,1,84,1,5,6,4,47,1,18,17,5,12,56,3,17,12,12,56,4,22,6,12,56,4,21,10,9,56,5,7,10,22,56,5,19,13,7,88,8,4,88,10,2,88,9,3,88,9,3,88,9,3,88,9,3,88,9,3,88,9,3,88,11,1,88,8,4,95,1,4,95,4,1,95,4,1,95,4,1,95,3,2,95,3,2,95,5,0,95,4,1,95,5,95,2,3,83,13,4,83,15,2,83,13,4,83,16,1,83,12,5,83,10,7,83,15,2,83,16,1,83,14,3,83,14,3,96,3,1,96,2,2,96,3,1,96,4,96,3,1,96,2,2,96,4,96,4,96,3,1,96,3,1,93,5,2,93,4,3,93,5,2,93,7,93,4,3,93,5,2,93,6,1,58,19,9,6,8,38,2,52,8,38,2,54,6,38,2,55,5,38,2,52,8,38,2,53,7,38,2,51,9,38,2,51,9,38,2,53,7,38,2,52,8,38,2,25,35,86,2,3,9,62,13,25,60,1,15,4,13,7,66,6,28,67,2,13,18,89,3,4,4,89,4,3,4,89,2,5,4,89,5,3,3,89,5,3,3,89,3,4,4,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,100,100,100,100,41,8,26,25,41,9,36,14,41,11,20,28,41,7,26,26,41,11,16,32,41,8,20,31,43,1,24,32,76,10,6,4,4,45,6,11,15,23,45,4,47,4,48,12,40,48,22,7,6,6,7,4,48,1,25,11,9,6,48,1,16,17,9,9,48,1,13,36,2,49,1,8,34,8,75,1,18,6,65,1,29,5,81,1,14,4,74,1,20,5,85,1,11,3,81,2,14,3,54,1,3,5,6,5,26,54,0,3,6,7,9,21,56,3,10,8,7,16,56,1,6,7,5,25,56,1,8,7,10,18,85,10,5,85,5,4,6,85,3,8,4,58,1,17,24,76,7,17,93,1,1,2,3,77,1,3,2,4,1,0,1,2,2,0,1,1,5,60,2,25,7,1,5,60,1,7,11,7,8,3,1,2,62,1,14,10,13,62,2,11,9,3,4,9,5.8,9.081950130991592,30.352941176470587,48.28164917501083,13.545454545454543,8.212379790181517,3,1.9148542155126762
