ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C9a..99,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
ES,ESP,Spain,2021-01-14,2021-01-14,3287,8,55465.176126741106,4,39620.025613420636,869.3,3180,32741980.500043906,2614,11,16,3260,10,313,2964,11,66,3210,12,272,3003,11,698,2578,11,277,2999,9,227,3051,10,84,3193,12,79,3196,11,33,3243,10,165,3112,11,567,2709,11,132,3144,12,415,2860,3271,2,9,5,2974,7,127,179,3221,6,30,30,3015,9,104,159,2589,13,270,415,3010,8,104,165,3060,7,99,121,3203,2,48,34,3208,5,52,22,3254,1,27,5,3122,5,80,80,2720,10,198,359,3155,7,72,53,2872,9,188,218,97,10,389,2791,2917,0,111,259,127,44,1499,1617,1788,15,364,1120,2923,35,312,17,2923,0,83,281,0,3204,0,21,59,3,554,23,166,2544,143,11,95,3028,10,3192,2,93,0,0,0,259,7,1702,889,324,106,309,112,1131,1329,406,309,77,2081,695,125,309,81,1638,931,328,309,92,1502,1024,360,309,126,317,1076,1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,15,855,833,927,427,0,0,0,0,0,0,0,0,0,0,0,0,3128,46,55,58,3128,50,41,68,3128,34,68,57,3128,65,17,77,3128,64,12,83,3128,63,14,82,3287,0,0,0,3287,0,0,0,3287,0,0,0,3287,0,0,0,3287,0,0,0,3287,0,0,0,3287,0,0,0,3287,0,0,0,3287,0,0,0,3287,0,0,0,3287,0,0,0,3287,0,0,0,258,56,819,2154,258,20,2176,833,258,51,841,2137,258,49,1175,1805,258,64,84,2881,258,53,379,2597,292,5,1015,1975,2272,0,749,152,54,60,315,9,22,248,1192,1501,315,15,2947,10,339,16,808,2124,339,1,2774,99,9,3,2,60,339,3,1003,722,741,479,353,21,786,1577,443,107,366,6,881,1991,43,0,419,30,626,2154,58,2471,3,805,8,1120,11,2144,12,2449,5,810,23,2115,9,925,238,3204,2,71,10,2909,4,370,4,441,16,14,91,414,697,1614,441,8,19,112,483,644,1580,468,23,1264,1176,255,101,468,8,168,372,807,1464,468,4,491,769,724,831,2038,39,1076,134,2038,298,150,801,2038,270,240,739,503,14,1329,1441,1846,4,500,937,2816,8,88,16,96,66,35,13,149,1492,2,35,96,56,193,32,72,192,129,1,80,136,140,117,62,452,604,34,1042,1585,1,21,604,8,151,546,675,601,456,196,50,648,86,1465,905,183,648,49,707,883,773,195,32,3.6218304576144034,3.1044425608918003,2.4493939393939392,1.5213224917732977,12.580888516345349,6.429781615351268,2.684114376489277,1.2337951719973657
ES,ESP,Spain,2021-01-15,2021-01-15,3277,6,78429.94267934734,1,2830.66305794375,969,3173,32984114.810349096,2639,14,17,3246,16,313,2948,16,66,3195,17,289,2971,12,665,2600,15,242,3020,16,204,3057,14,72,3191,16,82,3179,14,40,3223,14,169,3094,12,571,2694,15,136,3126,15,433,2829,3260,1,10,6,2964,4,120,189,3211,1,30,35,2988,7,113,169,2612,8,237,420,3035,5,82,155,3073,5,81,118,3205,1,38,33,3195,2,47,33,3237,2,29,9,3108,1,87,81,2706,6,206,359,3141,5,80,51,2844,6,188,239,96,8,446,2727,2845,2,101,329,118,48,1471,1640,1808,21,384,1064,2893,35,338,11,2893,1,86,295,2,3191,1,26,59,0,574,28,178,2497,140,5,102,3028,2,3175,2,99,1,0,0,256,9,1659,937,307,109,304,125,1054,1405,389,304,86,2072,675,140,304,99,1640,931,303,304,85,1520,1009,359,304,135,311,1059,1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,22,913,789,919,424,0,0,0,0,0,0,0,0,0,0,0,0,3110,53,57,57,3110,58,34,75,3110,43,63,61,3110,67,17,83,3110,70,11,86,3110,66,25,76,3277,0,0,0,3277,0,0,0,3277,0,0,0,3277,0,0,0,3277,0,0,0,3277,0,0,0,3277,0,0,0,3277,0,0,0,3277,0,0,0,3277,0,0,0,3277,0,0,0,3277,0,0,0,248,56,936,2037,248,19,2239,771,248,48,849,2132,248,46,1137,1846,248,51,89,2889,248,46,395,2588,273,4,1046,1954,2231,2,760,166,50,68,300,10,22,249,1197,1499,300,5,2968,4,332,18,775,2152,332,2,2795,72,7,6,3,60,332,4,973,678,727,563,343,22,869,1522,420,101,357,6,852,2013,49,0,409,27,620,2156,65,2345,6,906,20,1047,10,2209,11,2434,6,821,16,2144,2,890,241,3189,2,78,8,2883,3,386,5,439,22,9,94,458,629,1626,439,12,19,107,471,602,1627,462,21,1262,1181,257,94,462,2,169,391,826,1427,462,1,521,715,720,858,2053,33,1040,151,2053,279,149,796,2053,251,242,731,490,13,1334,1440,1837,5,501,934,2796,10,89,16,94,86,30,15,141,1470,3,49,119,73,195,22,54,185,139,4,55,128,124,113,57,487,575,34,1073,1577,1,17,575,10,125,586,667,600,463,218,33,607,71,1460,967,172,607,48,691,896,818,174,43,3.7563118994826317,3.2972204198872292,2.3684210526315788,1.5413569156779112,12.28516787080323,6.444215500571874,2.73741708934842,1.2265412648134582
ES,ESP,Spain,2021-01-16,2021-01-16,3250,8,65879.12922859151,1,4589.45491658534,1033,3138,32922094.305453036,2611,14,14,3222,10,336,2904,13,67,3170,14,278,2958,9,677,2564,13,281,2956,14,224,3012,12,65,3173,12,72,3166,11,42,3197,11,185,3054,11,587,2652,13,112,3125,12,379,2859,3236,1,10,3,2914,10,122,204,3183,2,33,32,2972,9,116,153,2573,21,246,410,2969,9,84,188,3026,6,106,112,3185,1,44,20,3178,4,45,23,3208,3,29,10,3065,9,77,99,2663,11,195,381,3138,5,62,45,2871,11,171,197,104,8,471,2667,2796,0,97,357,134,33,1520,1563,1734,18,368,1130,2882,44,318,6,2882,0,67,301,0,3183,0,19,47,1,563,24,192,2471,156,9,100,2981,4,3151,2,97,0,0,0,268,2,1736,842,279,123,316,124,1124,1329,357,316,89,2037,652,156,316,93,1647,888,306,316,91,1517,986,340,316,136,323,1053,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,23,881,819,870,425,0,0,0,0,0,0,0,0,0,0,0,0,3062,52,63,73,3062,59,36,93,3062,54,74,60,3062,67,23,98,3062,73,10,105,3062,68,15,105,3250,0,0,0,3250,0,0,0,3250,0,0,0,3250,0,0,0,3250,0,0,0,3250,0,0,0,3250,0,0,0,3250,0,0,0,3250,0,0,0,3250,0,0,0,3250,0,0,0,3250,0,0,0,257,50,892,2051,257,15,2313,665,257,49,877,2067,257,42,1144,1807,257,51,102,2840,257,50,361,2582,290,9,1048,1903,2202,0,802,140,53,53,314,11,22,245,1135,1523,314,14,2915,7,344,13,786,2107,344,0,2758,60,5,4,5,74,344,3,911,662,669,661,358,19,861,1527,403,82,367,9,845,1987,42,0,409,27,567,2186,61,2362,4,865,19,947,10,2286,7,2376,4,846,24,2112,5,854,279,3149,0,93,8,2891,3,348,8,431,27,22,89,476,658,1547,431,11,16,113,494,644,1541,466,24,1328,1081,236,115,466,0,152,370,790,1472,466,1,489,718,684,892,2052,35,1031,132,2052,317,122,759,2052,281,241,676,494,13,1372,1371,1879,2,487,882,2784,12,86,16,82,66,30,15,159,1416,4,54,94,57,205,32,65,184,141,3,65,162,124,119,62,463,564,46,1021,1597,3,19,564,9,140,528,681,657,434,199,38,613,83,1414,953,187,613,53,719,845,791,178,51,3.711787072243346,3.2409301261337222,2.3821339950372207,1.5494754085503128,12.354177215189873,6.501428996590499,2.7393196202531644,1.2148031069849707
ES,ESP,Spain,2021-01-17,2021-01-17,3394,3,32732.928478038546,0,0,1116,3288,33304975.775623646,2719,18,12,3364,18,336,3040,17,65,3312,16,270,3108,14,712,2668,19,260,3115,16,253,3125,21,71,3302,20,80,3294,13,41,3340,14,177,3203,17,564,2813,21,113,3260,18,413,2963,3382,0,9,3,3058,9,132,195,3329,3,28,34,3124,6,120,144,2682,17,246,449,3134,9,81,170,3141,6,108,139,3323,3,41,27,3314,3,40,37,3353,5,24,12,3217,9,90,78,2830,10,194,360,3281,7,58,48,2981,13,199,201,100,6,487,2801,2920,0,93,381,132,30,1590,1642,1806,25,436,1127,2958,47,381,8,2958,0,80,355,1,3314,0,26,54,0,629,24,232,2509,158,15,136,3082,3,3258,4,130,2,0,0,310,3,1763,937,280,101,350,118,1169,1364,393,350,77,2158,675,134,350,79,1778,884,303,350,92,1641,974,337,350,136,353,1080,1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,24,905,794,946,489,0,0,0,0,0,0,0,0,0,0,0,0,3167,59,73,95,3167,63,64,100,3167,48,96,83,3167,75,36,116,3167,79,15,133,3167,76,24,127,3394,0,0,0,3394,0,0,0,3394,0,0,0,3394,0,0,0,3394,0,0,0,3394,0,0,0,3394,0,0,0,3394,0,0,0,3394,0,0,0,3394,0,0,0,3394,0,0,0,3394,0,0,0,263,57,745,2329,263,18,2252,861,263,48,977,2106,263,40,1251,1840,263,49,85,2997,263,44,387,2700,294,6,1084,2010,2310,2,862,159,31,30,322,10,25,313,1276,1448,322,16,3046,10,358,14,778,2244,358,1,2878,82,5,2,1,67,358,5,927,727,684,693,371,32,937,1554,411,89,390,6,893,2056,49,0,450,30,650,2201,63,2652,6,726,10,1153,9,2222,10,2421,7,945,21,2148,8,931,307,3310,1,77,6,3010,6,374,4,479,40,27,91,458,665,1634,479,17,27,119,482,662,1608,506,24,1320,1185,266,93,506,3,172,366,831,1516,506,0,508,755,716,909,2141,39,1058,156,2141,296,155,802,2141,286,242,725,530,13,1439,1412,1982,5,481,926,2932,11,86,11,88,53,41,19,153,1505,3,58,107,67,203,36,76,222,131,5,91,149,125,89,66,461,624,45,1122,1573,1,29,624,8,144,574,652,696,439,217,40,656,93,1497,964,184,656,66,679,880,895,180,38,3.749815770081061,3.340918264196268,2.524390243902439,1.6341826109014121,12.555734323432343,6.488250286796308,2.7410236822001526,1.2388461567014295
ES,ESP,Spain,2021-01-18,2021-01-18,3209,6,56113.696895555695,1,8946.2567275775291,1073,3126,32379726.755765323,2542,14,13,3182,14,332,2863,12,62,3135,12,249,2948,14,691,2504,19,261,2929,13,209,2987,19,73,3117,16,81,3112,16,49,3144,17,183,3009,15,574,2620,16,127,3066,15,429,2765,3196,2,10,1,2877,8,136,188,3147,2,24,36,2960,5,103,141,2518,11,232,448,2948,6,81,174,3000,4,85,120,3136,3,34,36,3128,2,40,39,3160,1,36,12,3026,5,91,87,2635,7,203,364,3082,4,85,38,2780,8,186,235,80,3,433,2693,2794,1,79,335,112,37,1457,1603,1755,19,391,1044,2818,51,325,15,2818,0,59,332,0,3150,0,20,38,1,564,12,182,2451,143,13,100,2952,1,3109,0,97,2,1,0,260,8,1681,840,307,113,306,106,1081,1329,387,306,67,2011,668,157,306,81,1634,869,319,306,73,1535,941,354,306,113,329,1007,1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,19,923,746,844,458,0,0,0,0,0,0,0,0,0,0,0,0,3042,35,57,75,3042,46,39,82,3042,30,73,64,3042,52,19,96,3042,49,19,99,3042,52,19,96,3209,0,0,0,3209,0,0,0,3209,0,0,0,3209,0,0,0,3209,0,0,0,3209,0,0,0,3209,0,0,0,3209,0,0,0,3209,0,0,0,3209,0,0,0,3209,0,0,0,3209,0,0,0,257,61,791,2100,257,27,1934,991,257,44,839,2069,257,38,1158,1756,257,49,87,2816,257,41,346,2565,292,7,1033,1877,2176,1,825,136,33,38,318,7,19,272,1172,1421,318,8,2881,2,352,18,696,2143,352,2,2708,79,6,6,0,56,352,1,936,740,738,442,358,25,867,1487,373,99,369,3,787,1999,51,0,416,25,552,2168,48,2425,7,764,13,1282,13,1906,8,2373,10,807,19,2057,8,856,288,3123,2,73,11,2863,8,327,11,442,24,21,90,451,642,1539,442,10,25,114,491,657,1470,473,29,1241,1097,252,117,473,4,190,372,770,1400,473,1,502,757,675,801,1963,34,1061,151,1963,284,150,812,1963,265,248,733,510,13,1239,1447,1762,6,535,906,2701,12,106,11,107,72,36,18,146,1471,1,47,96,64,159,27,69,177,133,3,82,131,122,112,69,446,598,45,1027,1519,3,17,598,10,169,554,609,595,407,218,49,632,97,1355,922,203,632,52,684,880,733,183,45,3.8060060060060064,3.2730798652984396,2.7679558011049723,1.8582065395825669,12.276132404181183,6.480906498623431,2.680747359870024,1.236559997628831
ES,ESP,Spain,2021-01-19,2021-01-19,3285,6,73193.20137257631,4,52958.900020552144,1125,3178,33440716.958191954,2613,15,16,3254,16,323,2946,17,60,3208,17,291,2977,18,678,2589,18,252,3015,19,223,3043,15,91,3179,19,67,3199,16,56,3213,17,169,3099,15,586,2684,17,140,3128,18,462,2805,3269,2,8,6,2962,9,133,181,3225,2,27,31,2994,10,125,156,2607,17,235,426,3033,12,85,155,3062,5,96,122,3194,6,37,48,3218,3,41,23,3229,3,37,16,3116,11,78,80,2699,15,219,352,3145,8,86,46,2823,19,194,249,104,3,489,2689,2812,0,110,363,134,40,1508,1603,1782,13,404,1086,2881,47,342,15,2881,0,74,330,0,3211,1,17,53,3,600,23,203,2459,155,9,123,2995,3,3162,1,117,3,2,0,289,3,1721,856,311,105,337,104,1116,1365,363,337,90,2037,688,133,337,89,1687,901,271,337,88,1541,975,344,337,116,331,1076,1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,22,888,792,918,438,0,0,0,0,0,0,0,0,0,0,0,0,3089,59,66,71,3089,70,43,83,3089,54,93,49,3089,78,22,96,3089,82,15,99,3089,80,27,89,3285,0,0,0,3285,0,0,0,3285,0,0,0,3285,0,0,0,3285,0,0,0,3285,0,0,0,3285,0,0,0,3285,0,0,0,3285,0,0,0,3285,0,0,0,3285,0,0,0,3285,0,0,0,258,48,944,2035,258,27,2157,843,258,58,807,2162,258,47,1111,1869,258,61,85,2881,258,49,418,2560,285,3,991,2006,2294,3,745,140,50,53,312,8,18,253,1141,1553,312,13,2954,6,345,9,791,2140,345,0,2759,86,10,4,1,80,345,1,1049,656,722,512,363,20,933,1488,395,86,385,3,817,2039,41,0,439,30,590,2160,66,2344,6,911,24,1141,10,2125,9,2484,8,775,18,2181,5,874,225,3202,1,72,10,2870,6,397,12,461,24,17,104,491,635,1553,461,8,21,127,510,626,1532,487,28,1314,1121,242,93,487,5,183,388,787,1435,487,2,511,735,713,837,2049,29,1082,125,2049,305,169,762,2049,279,266,691,510,11,1315,1449,1836,4,495,950,2818,11,87,6,81,68,29,23,162,1508,2,35,99,61,163,32,65,193,111,2,89,158,121,122,71,453,593,41,1029,1597,5,20,593,6,129,548,682,630,433,221,43,639,108,1438,930,170,639,80,689,854,803,172,48,3.9153166421207657,3.424589375451076,2.5216346153846154,1.582894472779381,12.247998324958122,6.610679139813525,2.6777777777777776,1.205774704566369
ES,ESP,Spain,2021-01-20,2021-01-20,3311,2,26548.7009490455,0,0,1161,3193,32788886.34548836,2625,5,8,3298,8,348,2955,7,69,3235,7,289,3015,4,677,2630,6,245,3060,5,209,3097,3,74,3234,6,62,3243,4,45,3262,6,191,3114,7,608,2696,8,128,3175,7,448,2856,3303,0,6,2,2963,9,133,206,3242,4,28,37,3022,8,119,162,2634,10,238,429,3066,9,80,156,3102,4,96,109,3237,6,42,26,3249,1,39,22,3266,1,34,10,3120,9,97,85,2703,11,192,405,3183,4,76,48,2863,14,201,233,108,10,466,2727,2855,0,112,344,138,35,1526,1612,1790,21,408,1092,2903,54,342,12,2903,0,75,333,0,3237,1,21,51,1,616,17,191,2487,173,6,112,3019,1,3200,1,101,7,2,0,300,4,1706,860,335,106,348,110,1111,1375,367,348,77,2045,687,154,348,85,1660,920,298,348,92,1528,966,377,348,124,306,1044,1489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,23,907,777,881,471,0,0,0,0,0,0,0,0,0,0,0,0,3128,44,67,72,3128,52,40,91,3128,43,72,68,3128,64,26,93,3128,68,11,104,3128,65,19,99,3311,0,0,0,3311,0,0,0,3311,0,0,0,3311,0,0,0,3311,0,0,0,3311,0,0,0,3311,0,0,0,3311,0,0,0,3311,0,0,0,3311,0,0,0,3311,0,0,0,3311,0,0,0,291,47,974,1999,291,24,2153,843,291,40,775,2205,291,33,1158,1829,291,49,81,2890,291,42,403,2575,321,3,997,1990,2314,1,756,116,61,63,338,5,21,243,1170,1534,338,9,2959,5,376,15,824,2096,376,0,2763,85,7,6,3,71,376,3,922,654,826,530,386,12,918,1474,425,96,401,6,801,2060,43,0,441,21,607,2181,61,2342,5,946,18,1166,14,2120,11,2542,9,739,21,2159,7,922,223,3231,2,67,11,2909,7,384,11,466,20,26,88,479,643,1589,466,6,30,121,467,678,1543,496,20,1301,1162,244,88,496,1,192,358,717,1547,496,0,514,751,687,863,2056,43,1085,127,2056,294,147,814,2056,268,271,716,527,12,1362,1410,1901,2,499,909,2838,9,94,11,79,78,35,10,157,1481,0,63,93,61,210,30,74,195,136,1,84,123,130,107,56,467,613,36,1045,1587,9,21,613,4,152,610,647,650,410,192,33,653,82,1425,965,186,653,61,726,846,809,174,42,3.69719298245614,3.326515956260257,2.6853658536585368,1.8076259235571317,12.537738947368421,6.497654763165866,2.71301261829653,1.2393881839246959
ES,ESP,Spain,2021-01-21,2021-01-21,3255,12,101171.60298471505,3,20495.467778147573,1137,3125,32483672.137385905,2560,6,22,3227,6,361,2888,7,80,3168,7,307,2941,7,645,2603,4,268,2983,5,206,3044,6,73,3176,7,94,3154,5,49,3201,6,199,3050,4,651,2600,7,116,3132,7,467,2781,3233,2,11,9,2894,11,144,206,3175,5,28,47,2948,16,113,178,2610,22,248,375,2987,10,99,159,3049,10,80,116,3182,2,44,27,3161,3,57,34,3206,3,30,16,3056,7,80,112,2604,18,234,399,3139,4,71,41,2788,14,201,252,126,4,468,2657,2809,1,110,335,157,37,1450,1611,1813,11,378,1053,2877,51,316,11,2877,0,69,308,1,3186,0,20,47,2,596,25,190,2444,192,14,121,2925,3,3134,3,106,11,1,0,326,2,1670,825,313,119,379,107,1020,1339,410,379,67,1974,686,149,379,72,1639,859,306,379,80,1456,951,389,379,121,283,995,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,26,861,765,857,472,0,0,0,0,0,0,0,0,0,0,0,0,3073,58,59,65,3073,61,38,83,3073,45,75,62,3073,67,27,88,3073,73,12,97,3073,76,16,90,3255,0,0,0,3255,0,0,0,3255,0,0,0,3255,0,0,0,3255,0,0,0,3255,0,0,0,3255,0,0,0,3255,0,0,0,3255,0,0,0,3255,0,0,0,3255,0,0,0,3255,0,0,0,302,49,942,1962,302,12,2108,833,302,46,739,2168,302,38,1097,1818,302,46,85,2822,302,43,420,2490,331,4,995,1925,2260,0,710,159,57,69,352,6,21,234,1106,1536,352,12,2886,5,386,13,781,2075,386,1,2704,84,5,5,5,65,386,6,941,643,730,549,392,20,885,1452,389,117,409,8,711,2071,56,0,450,30,519,2195,61,2322,5,913,15,1156,7,2084,8,2521,5,711,18,2166,6,862,221,3171,2,72,10,2837,6,404,8,485,20,19,112,480,607,1532,485,6,23,132,497,585,1527,519,19,1238,1113,248,118,519,2,173,368,679,1514,519,1,529,660,689,857,2075,35,1023,122,2075,277,141,762,2075,262,224,694,548,12,1315,1380,1875,2,504,874,2774,11,113,14,89,65,31,17,141,1464,2,53,97,60,153,34,64,190,97,0,84,155,115,133,67,487,627,30,1065,1500,2,31,627,3,161,567,620,640,406,191,40,659,88,1410,905,193,659,52,659,877,783,185,40,3.7392057761732853,3.3402066676518043,2.7022900763358777,1.7351174303987955,12.425155844155844,6.377398318181693,2.665460394049055,1.2129734228236801
