ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3.0,V5d_4..99,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7.0,V5d_7.1,V5d_8..99,V5d_8.0,V5d_9..99,V5d_9.0,V5d_9.1,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AU,AUS,Australia,2021-02-06,2021-02-06,1122,8,93065.24160303932,6,64610.497163863554,46,1088,14234391.470151724,907,2,16,1104,2,84,1036,2,37,1083,3,199,920,2,123,997,2,191,929,2,58,1062,2,20,1100,1,36,1085,4,7,1111,1,51,1070,1,184,937,2,13,1107,3,128,991,1106,1,9,6,1038,2,28,54,1085,0,11,26,923,3,46,150,999,2,33,88,931,3,50,138,1064,1,25,32,1102,0,5,15,1086,2,14,20,1115,1,3,3,1071,1,18,32,938,3,32,149,1109,2,7,4,994,2,41,85,32,2,33,1055,1089,0,22,11,39,12,460,611,664,5,53,400,1069,0,0,52,1,1069,1,52,0,1121,0,0,0,1,114,8,23,977,46,4,1,1069,2,1121,0,0,1,0,1122,0,0,0,0,53,3,559,297,137,73,78,23,298,625,98,1122,78,27,442,455,120,78,20,439,475,110,78,28,102,578,336,78,12,655,336,41,1050,0,28,44,1050,0,48,24,1050,0,53,19,1050,0,62,10,1050,0,39,33,1050,0,61,11,1050,0,70,2,1050,0,66,6,1050,0,53,19,0,985,0,49,88,985,0,95,42,985,0,120,17,985,0,130,7,985,0,48,89,985,0,97,40,985,0,134,3,985,0,134,3,985,0,125,12,0,830,2,150,140,830,2,225,65,830,2,284,6,830,2,283,7,830,2,124,166,830,2,148,142,830,2,277,13,830,2,290,0,830,2,268,22,0,1122,0,0,1122,0,0,1122,0,1122,0,0,1122,0,0,1122,0,0,1122,0,0,1122,0,1122,0,0,0,1080,0,42,0,1080,0,26,16,1080,0,20,22,1080,0,30,12,1080,0,26,16,1080,0,38,4,1080,0,32,10,81,5,199,251,365,221,83,25,796,218,83,25,968,46,83,25,963,51,83,25,921,93,83,25,786,228,83,25,1001,13,83,25,944,70,83,25,941,73,83,25,824,190,83,25,564,450,551,2,14,555,207,1,116,798,0,0,0,1099,3,2,18,1099,3,4,16,1099,5,3,15,1099,5,5,13,1099,4,2,17,1099,4,2,17,1122,0,0,0,1122,0,0,0,1122,0,0,0,1122,0,0,0,1122,0,0,0,1122,0,0,0,1122,0,0,0,1122,0,0,0,1122,0,0,0,1122,0,0,0,1122,0,0,0,1122,0,0,0,96,17,395,614,96,7,758,261,96,13,676,337,96,12,660,354,96,19,289,718,96,18,120,888,110,1,621,390,501,0,319,133,78,91,121,5,5,52,331,608,121,6,992,3,132,8,247,735,132,1,261,132,108,72,391,25,132,0,182,226,288,294,138,6,115,317,345,201,1122,1122,1122,731,5,155,231,370,6,355,391,451,7,268,396,467,5,146,504,836,2,75,209,1002,2,75,43,146,4,6,27,81,132,726,146,0,12,36,93,176,659,157,8,105,286,342,224,157,2,16,27,146,774,157,0,51,170,240,504,903,11,153,55,903,26,35,158,903,21,76,122,170,4,609,339,783,2,100,237,1025,1,21,5,11,4,3,3,49,419,0,15,38,25,98,17,34,106,29,14,22,65,48,15,27,150,187,24,354,542,2,13,187,4,91,186,172,174,163,111,34,205,30,470,275,142,205,13,201,248,242,160,53,6.03486143187067,8.020450249392278,1.4,0.6746646676632054,13.756124721603564,3.89037220465879,2.751131221719457,1.4026543631592063
AU,AUS,Australia,2021-02-07,2021-02-07,1087,6,94083.28194647457,3,33072.93283601167,50,1062,14096447.082383653,871,4,12,1071,4,93,990,4,28,1055,3,220,864,3,132,952,6,174,907,5,57,1025,4,23,1060,5,43,1039,5,17,1065,5,48,1034,3,192,892,4,13,1070,4,102,981,1075,1,6,5,994,1,35,57,1059,2,6,20,867,2,40,178,955,1,32,99,913,4,37,133,1030,1,31,25,1064,0,11,12,1044,1,17,25,1070,2,5,10,1039,1,16,31,895,2,40,150,1074,1,4,8,985,3,30,69,24,1,36,1026,1054,0,21,12,34,16,417,620,672,9,45,361,1042,0,0,43,2,1042,2,43,0,1086,0,1,0,0,107,11,21,948,39,2,0,1042,4,1087,0,0,0,0,1087,0,0,0,0,44,2,534,281,139,87,71,22,287,600,107,1087,71,21,420,438,137,71,23,400,480,113,71,30,116,539,331,71,8,647,309,52,1005,0,30,52,1005,0,61,21,1005,0,60,22,1005,0,66,16,1005,0,51,31,1005,0,73,9,1005,0,81,1,1005,0,79,3,1005,0,70,12,0,948,0,57,82,948,0,114,25,948,0,127,12,948,0,134,5,948,0,43,96,948,0,91,48,948,0,134,5,948,0,139,0,948,0,128,11,0,812,3,136,136,812,3,208,64,812,3,266,6,812,3,268,4,812,3,129,143,812,3,151,121,812,3,256,16,812,3,272,0,812,3,257,15,0,1087,0,0,1087,0,0,1087,0,1087,0,0,1087,0,0,1087,0,0,1087,0,0,1087,0,1087,0,0,0,1048,0,39,0,1048,0,26,13,1048,0,20,19,1048,0,29,10,1048,0,26,13,1048,0,33,6,1048,0,28,11,75,4,191,245,357,215,81,29,729,248,81,29,937,40,81,29,937,40,81,29,890,87,81,29,744,233,81,29,961,16,81,29,906,71,81,29,912,65,81,29,792,185,81,29,576,401,561,1,11,514,210,2,130,745,0,0,0,1066,5,2,14,1066,6,3,12,1066,6,1,14,1066,3,7,11,1066,6,2,13,1066,5,5,11,1087,0,0,0,1087,0,0,0,1087,0,0,0,1087,0,0,0,1087,0,0,0,1087,0,0,0,1087,0,0,0,1087,0,0,0,1087,0,0,0,1087,0,0,0,1087,0,0,0,1087,0,0,0,93,20,337,637,93,10,691,293,93,17,583,394,93,15,618,361,93,23,290,681,93,24,100,870,106,0,586,395,501,2,316,115,67,86,119,6,10,77,287,588,119,5,959,4,135,10,203,739,135,2,246,132,88,77,368,39,135,3,194,205,305,245,142,4,103,298,317,223,1087,1087,1087,752,6,130,199,402,7,342,336,509,9,247,322,474,6,166,441,800,5,91,191,987,1,64,35,153,2,8,22,62,130,710,153,2,7,30,96,176,623,166,9,101,282,309,220,166,2,9,42,128,740,166,0,53,147,227,494,888,8,132,59,888,27,33,139,888,25,67,107,173,2,535,377,710,1,116,260,977,0,30,3,11,2,8,5,51,445,0,16,42,30,57,12,22,97,25,21,27,74,38,16,27,138,199,14,359,502,6,7,199,0,89,143,171,155,171,116,43,208,21,465,236,157,208,8,195,237,242,145,52,5.56981981981982,8.236191067982796,1.4193548387096775,0.7648177799705886,13.486454652532391,3.9147149569273507,2.734192037470726,1.373276002236515
AU,AUS,Australia,2021-02-08,2021-02-08,1076,8,111108.01511287181,7,90256.24554130161,44,1038,13987281.103061726,846,7,17,1052,5,101,970,3,41,1032,5,226,845,4,137,935,4,196,876,5,66,1005,5,24,1047,4,59,1013,7,9,1060,4,39,1033,6,202,868,7,21,1048,6,113,957,1059,0,12,5,975,3,45,53,1035,3,19,19,850,3,47,176,939,4,39,94,880,5,43,148,1010,2,36,28,1052,1,10,13,1017,2,27,30,1067,0,5,4,1037,1,15,23,874,5,51,146,1055,0,9,12,963,1,41,71,37,1,29,1009,1048,0,18,10,46,9,398,623,679,2,58,337,1018,0,0,52,6,1018,4,53,1,1073,0,1,2,0,117,9,25,925,55,7,3,1010,1,1073,1,1,0,1,1073,0,1,2,0,65,2,514,291,136,68,86,15,270,589,116,1076,86,19,422,427,122,86,15,388,469,118,86,18,86,558,328,86,9,621,310,50,1009,0,27,40,1009,0,52,15,1009,0,41,26,1009,0,59,8,1009,0,38,29,1009,0,60,7,1009,0,60,7,1009,0,66,1,1009,0,51,16,0,941,0,55,80,941,0,103,32,941,0,119,16,941,0,128,7,941,0,36,99,941,0,85,50,941,0,127,8,941,0,133,2,941,0,128,7,0,789,5,132,150,789,5,215,67,789,5,273,9,789,5,273,9,789,5,132,150,789,5,136,146,789,5,257,25,789,5,281,1,789,5,258,24,0,1076,0,0,1076,0,0,1076,0,1076,0,0,1076,0,0,1076,0,0,1076,0,0,1076,0,1076,0,0,0,1025,0,51,0,1025,0,35,16,1025,0,26,25,1025,0,37,14,1025,0,35,16,1025,0,40,11,1025,0,36,15,93,4,191,237,341,210,102,27,730,217,102,27,906,41,102,27,911,36,102,27,853,94,102,27,714,233,102,27,929,18,102,27,867,80,102,27,876,71,102,27,766,181,102,27,544,403,554,1,11,510,225,3,133,715,0,0,0,1054,1,3,18,1054,4,3,15,1054,4,1,17,1054,4,6,12,1054,4,1,17,1054,3,1,18,1076,0,0,0,1076,0,0,0,1076,0,0,0,1076,0,0,0,1076,0,0,0,1076,0,0,0,1076,0,0,0,1076,0,0,0,1076,0,0,0,1076,0,0,0,1076,0,0,0,1076,0,0,0,118,12,429,517,118,7,663,288,118,11,539,408,118,9,582,367,118,15,216,727,118,18,133,807,131,2,568,375,508,0,299,113,69,87,136,4,6,50,268,612,136,5,933,2,153,7,214,702,153,0,234,117,99,77,363,33,153,0,174,204,330,215,154,11,108,290,314,199,1076,1076,1076,650,4,172,250,415,7,302,352,539,6,219,312,496,10,162,408,862,5,68,141,944,2,81,49,166,1,7,16,82,138,666,166,0,7,24,109,184,586,175,8,112,250,347,184,175,1,14,51,136,699,175,1,64,162,215,459,853,4,156,63,853,28,33,162,853,18,80,125,183,4,537,352,724,0,93,259,992,0,12,0,9,2,6,4,51,458,0,18,32,31,42,8,29,113,16,15,23,63,44,20,35,129,212,14,333,510,1,6,212,5,108,175,139,152,134,116,35,221,25,440,248,142,221,6,186,216,262,153,32,5.151724137931034,7.280740677191943,1.5555555555555556,0.8006407690254357,13.523493975903614,3.91862212488312,2.733413751507841,1.4005194167072275
AU,AUS,Australia,2021-02-09,2021-02-09,1128,3,42631.4650885498,2,24284.3099666008,62,1091,16727849.767966231,901,3,14,1111,1,103,1024,4,29,1095,1,258,869,2,152,974,2,190,936,2,70,1056,3,17,1108,1,59,1068,3,13,1112,2,41,1085,2,214,912,3,18,1107,3,122,1003,1114,1,8,5,1025,2,32,69,1099,1,9,19,870,2,44,212,976,2,45,105,938,2,42,146,1058,0,33,37,1111,1,4,12,1069,0,28,31,1115,0,7,6,1087,0,18,23,914,3,55,156,1110,1,9,8,1006,0,44,78,35,2,41,1050,1091,0,25,12,46,15,446,621,683,4,51,390,1077,0,0,48,3,1077,3,48,0,1125,1,1,1,0,119,14,25,970,51,3,4,1067,3,1124,0,2,1,1,1125,0,1,1,1,56,2,520,323,141,86,77,18,328,603,102,1128,77,25,462,439,125,77,18,431,478,124,77,22,90,568,371,77,9,681,307,54,1043,0,23,62,1043,0,58,27,1043,0,61,24,1043,0,71,14,1043,0,47,38,1043,0,76,9,1043,0,83,2,1043,0,78,7,1043,0,66,19,0,989,1,60,78,989,1,104,34,989,1,119,19,989,1,132,6,989,1,42,96,989,1,86,52,989,1,131,7,989,1,137,1,989,1,127,11,0,808,2,148,170,808,2,245,73,808,2,307,11,808,2,313,5,808,2,157,161,808,2,163,155,808,2,298,20,808,2,317,1,808,2,298,20,0,1127,1,0,1127,1,0,1127,1,1127,1,0,1127,1,0,1127,0,1,1127,1,0,1127,1,1127,1,0,0,1074,0,54,0,1074,0,40,14,1074,0,27,27,1074,0,37,17,1074,0,41,13,1074,0,44,10,1074,0,35,19,80,3,213,268,357,207,92,25,765,246,92,25,974,37,92,25,961,50,92,25,922,89,92,25,793,218,92,25,995,16,92,25,946,65,92,25,950,61,92,25,833,178,92,25,543,468,581,6,8,533,218,5,140,765,0,0,0,1104,6,4,14,1104,4,5,15,1104,5,3,16,1104,3,7,14,1104,5,7,12,1104,4,8,12,1128,0,0,0,1128,0,0,0,1128,0,0,0,1128,0,0,0,1128,0,0,0,1128,0,0,0,1128,0,0,0,1128,0,0,0,1128,0,0,0,1128,0,0,0,1128,0,0,0,1128,0,0,0,103,13,506,506,103,8,712,305,103,18,608,399,103,12,653,360,103,24,240,761,103,17,163,845,113,2,607,406,521,0,308,110,89,100,124,3,4,55,303,639,124,0,1003,1,140,9,239,740,140,1,260,110,122,75,386,34,140,0,178,186,360,264,144,5,108,315,332,224,1128,1128,1128,628,6,201,293,423,8,318,379,527,9,246,346,481,7,169,471,892,6,83,147,970,3,101,54,156,2,7,22,103,146,692,156,0,10,35,121,184,622,164,4,118,266,358,218,164,0,19,50,134,761,164,0,66,163,244,491,900,6,160,62,900,27,32,169,900,17,92,119,171,1,609,347,781,0,108,239,1022,1,11,3,18,7,4,8,54,421,0,17,48,36,75,8,45,109,22,18,26,67,36,17,25,158,200,15,368,533,3,9,200,5,120,188,154,153,160,115,33,215,24,487,275,127,215,13,217,241,270,138,34,5.272442588726514,6.98514506310781,1.606060606060606,0.9333874443188751,13.613101903695409,3.789822443946992,2.7188208616780045,1.3316489627253574
AU,AUS,Australia,2021-02-10,2021-02-10,1063,1,15741.4984408705,0,0,57,1031,14756301.605078155,837,3,7,1053,4,81,978,4,29,1030,5,201,857,4,125,934,3,155,905,4,57,1002,4,15,1044,3,49,1011,3,13,1047,3,37,1023,3,187,873,3,16,1044,3,97,963,1056,0,3,4,982,1,26,54,1034,1,9,19,862,2,45,154,938,1,36,88,908,1,33,121,1006,0,33,24,1048,0,7,8,1014,0,20,29,1050,0,8,5,1026,1,18,18,876,0,53,134,1047,0,8,8,966,1,37,59,31,1,36,995,1030,0,22,11,45,12,405,601,658,6,57,342,1006,0,0,53,4,1006,2,55,0,1061,0,0,1,1,122,9,24,908,51,3,2,1004,3,1061,0,1,1,0,1062,0,1,0,0,57,1,542,255,132,76,80,20,283,589,91,1063,80,13,405,454,111,80,11,386,465,121,80,23,97,545,318,80,9,609,321,44,989,0,28,46,989,0,52,22,989,0,51,23,989,0,62,12,989,0,42,32,989,0,63,11,989,0,69,5,989,0,71,3,989,0,62,12,0,932,0,44,87,932,0,86,45,932,0,116,15,932,0,126,5,932,0,33,98,932,0,77,54,932,0,121,10,932,0,131,0,932,0,122,9,0,811,2,106,144,811,2,197,53,811,2,240,10,811,2,244,6,811,2,104,146,811,2,121,129,811,2,235,15,811,2,250,0,811,2,232,18,0,1063,0,0,1063,0,0,1063,0,1063,0,0,1063,0,0,1063,0,0,1063,0,0,1063,0,1063,0,0,0,1015,1,47,0,1015,1,28,19,1015,1,22,25,1015,1,36,11,1015,1,33,14,1015,1,37,10,1015,1,32,15,87,0,170,262,323,221,96,24,722,221,96,24,919,24,96,24,902,41,96,24,863,80,96,24,728,215,96,24,927,16,96,24,875,68,96,24,879,64,96,24,780,163,96,24,522,421,532,2,10,519,221,1,135,706,0,0,0,1040,4,5,14,1040,4,4,15,1040,4,3,16,1040,3,7,13,1040,5,2,16,1040,4,6,13,1063,0,0,0,1063,0,0,0,1063,0,0,0,1063,0,0,0,1063,0,0,0,1063,0,0,0,1063,0,0,0,1063,0,0,0,1063,0,0,0,1063,0,0,0,1063,0,0,0,1063,0,0,0,113,16,433,501,113,11,656,283,113,12,571,367,113,10,587,353,113,24,209,717,113,25,112,813,128,3,575,357,488,0,294,119,77,85,139,2,10,48,279,585,139,2,919,3,156,8,224,675,156,1,238,114,84,63,376,31,156,3,178,162,333,231,160,6,107,274,301,215,1063,1063,1063,637,4,188,234,415,4,306,338,500,5,228,330,483,5,164,411,857,4,68,134,954,1,69,39,167,4,13,11,78,138,652,167,2,10,37,86,159,602,176,8,113,273,302,191,176,0,12,36,132,707,176,0,53,149,216,469,862,5,139,57,862,23,20,158,862,15,59,127,179,1,532,351,712,0,82,269,984,1,7,3,9,2,2,9,46,455,1,17,35,28,58,8,34,98,21,12,22,57,31,17,29,140,202,14,316,518,4,9,202,3,82,157,156,148,167,119,29,216,22,432,260,133,216,11,180,211,271,134,40,5.602088669950739,7.722470520837528,1.7,1.0221680811915899,13.71232057416268,3.804986186301792,2.8369829683698295,1.3899568942227194
AU,AUS,Australia,2021-02-11,2021-02-11,1018,3,54722.60143901406,2,47341.114665272005,71,982,14153287.219206251,806,4,7,1007,2,104,912,1,29,988,3,215,800,4,120,894,2,153,863,2,58,958,4,15,999,4,41,973,4,9,1005,4,38,976,3,178,837,6,11,1001,6,92,920,1011,0,5,2,914,5,34,65,989,2,8,19,803,5,40,170,898,1,34,85,865,3,33,117,960,2,25,31,1003,1,3,11,977,1,15,25,1009,1,1,7,980,1,12,25,840,4,44,130,1007,0,2,9,926,2,29,61,34,2,39,943,981,0,23,14,41,9,377,591,642,5,57,314,961,0,0,56,1,961,4,52,1,1014,0,1,3,0,115,6,21,876,47,6,0,963,2,1018,0,0,0,0,1018,0,0,0,0,50,2,525,229,161,51,68,24,279,539,108,1018,68,29,406,394,121,68,22,380,435,113,68,31,100,496,323,68,7,625,274,44,967,0,23,28,967,0,41,10,967,0,36,15,967,0,44,7,967,0,26,25,967,0,44,7,967,0,49,2,967,0,50,1,967,0,41,10,0,861,0,68,89,861,0,119,38,861,0,136,21,861,0,148,9,861,0,42,115,861,0,92,65,861,0,151,6,861,0,155,2,861,0,138,19,0,789,3,108,118,789,3,168,58,789,3,220,6,789,3,222,4,789,3,105,121,789,3,122,104,789,3,213,13,789,3,226,0,789,3,208,18,0,1018,0,0,1018,0,0,1018,0,1018,0,0,1018,0,0,1018,0,0,1018,0,0,1018,0,1018,0,0,0,976,0,42,0,976,0,24,18,976,0,20,22,976,0,34,8,976,0,32,10,976,0,36,6,976,0,35,7,73,5,171,243,301,225,78,20,703,217,78,20,895,25,78,20,878,42,78,20,846,74,78,20,710,210,78,20,895,25,78,20,866,54,78,20,859,61,78,20,738,182,78,20,517,403,494,2,9,513,202,1,125,690,0,0,0,997,4,1,16,997,3,3,15,997,4,2,15,997,4,8,9,997,4,6,11,997,4,2,15,1018,0,0,0,1018,0,0,0,1018,0,0,0,1018,0,0,0,1018,0,0,0,1018,0,0,0,1018,0,0,0,1018,0,0,0,1018,0,0,0,1018,0,0,0,1018,0,0,0,1018,0,0,0,91,10,444,473,91,12,641,274,91,12,544,371,91,16,598,313,91,25,209,693,91,20,118,789,106,1,579,332,439,0,285,108,75,111,112,6,7,50,283,560,112,5,896,5,127,5,226,660,127,1,223,132,75,61,383,16,127,1,164,149,333,244,129,9,95,278,298,209,1018,1018,1018,577,5,187,249,384,8,298,328,480,8,213,317,424,8,162,424,812,2,60,144,902,1,72,43,140,4,10,16,87,114,647,140,1,14,38,92,145,588,150,5,114,266,290,193,150,1,14,53,115,685,150,1,55,140,205,467,824,8,129,57,824,20,28,146,824,13,68,113,155,5,533,325,693,0,104,221,920,1,16,4,13,6,1,3,54,392,0,15,41,23,63,10,28,101,20,14,20,59,34,18,35,145,189,13,300,510,4,2,189,2,101,164,125,149,153,100,35,199,17,416,249,137,199,6,194,216,228,128,47,5.597911227154047,8.1748045958653,1.9142857142857144,1.245496087589873,13.828324873096447,3.752083739381998,2.7346683354192742,1.4220558061044215
