ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
NZL,New Zealand,2021-01-14,2021-01-14,568,0,0,0,0,36,546,3118809.0092290426,456,1,2,565,1,40,527,1,16,551,1,106,461,1,68,499,1,74,493,1,26,541,0,10,558,1,18,549,1,4,563,1,17,550,0,84,484,2,5,561,2,57,509,566,0,0,2,528,1,14,25,552,0,3,13,462,1,16,89,500,0,13,55,494,1,16,57,542,0,13,13,558,0,5,5,550,0,9,9,564,0,3,1,551,1,7,9,484,0,15,69,563,0,3,2,511,0,19,38,22,0,24,522,547,14,7,27,10,161,370,408,3,10,147,558,0,10,0,558,0,10,0,568,0,0,53,5,6,504,32,2,1,531,2,567,1,0,0,0,0,34,2,242,159,93,38,41,10,163,309,45,41,8,279,212,28,41,8,242,232,45,41,10,248,229,40,41,10,79,290,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,123,144,148,106,0,0,0,0,0,0,0,0,0,0,0,0,562,1,3,2,562,3,1,2,562,4,0,2,562,4,1,1,562,4,0,2,562,4,1,1,568,0,0,568,0,0,0,568,0,0,0,568,0,0,0,568,0,0,0,568,0,0,0,568,0,0,0,568,0,0,0,568,0,0,0,568,0,0,0,568,0,0,568,0,0,0,53,5,274,236,53,4,415,96,53,7,341,167,53,2,410,103,53,5,197,313,53,6,80,429,59,0,389,120,179,142,85,57,105,59,5,6,21,167,310,59,3,505,1,65,8,104,391,65,1,6,10,26,39,407,14,65,2,69,73,150,209,68,1,19,85,147,248,568,0,568,297,2,18,251,156,2,26,384,229,4,18,317,161,2,26,379,372,2,9,185,488,0,35,45,79,0,4,9,26,59,391,79,0,2,12,23,77,375,83,4,52,155,150,124,83,1,12,18,85,369,83,1,23,73,142,246,472,2,65,29,472,12,10,74,472,10,28,58,85,1,308,174,394,2,68,104,506,2,10,1,5,3,0,1,40,198,0,12,19,15,51,7,16,57,15,0,9,35,21,16,15,82,101,7,165,291,2,2,101,3,54,62,92,92,84,61,19,106,17,230,134,81,106,11,71,98,157,93,32,5.258373205741627,6.690279920731281,1.6111111111111112,0.7775443160352296,12.981087470449173,5.207506589621984,2.9910514541387023,1.4501926621784507
NZL,New Zealand,2021-01-15,2021-01-15,577,1,5603.58183402891,0,0,36,557,3100474.60651664,474,1,1,575,1,48,528,1,16,560,1,91,485,0,76,501,1,78,498,1,17,559,1,5,571,1,17,559,2,3,572,1,13,563,1,68,508,1,4,572,1,47,529,576,0,1,0,529,1,19,28,561,1,3,12,486,1,18,72,501,1,21,54,499,1,17,60,560,1,6,10,572,0,3,2,560,0,5,12,574,0,3,0,564,0,7,6,509,1,15,52,573,0,3,1,530,0,15,32,19,1,17,540,562,7,8,24,9,153,391,424,1,9,143,568,0,8,1,568,0,9,0,577,0,0,43,13,6,515,24,4,2,547,0,575,0,1,0,1,0,29,0,272,156,95,25,37,11,165,302,62,37,5,274,217,44,37,7,253,227,53,37,5,251,235,49,37,10,74,295,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,106,148,172,114,0,0,0,0,0,0,0,0,0,0,0,0,571,1,0,5,571,1,1,4,571,1,0,5,571,1,0,5,571,0,1,5,571,1,0,5,577,0,0,577,0,0,0,577,0,0,0,577,0,0,0,577,0,0,0,577,0,0,0,577,0,0,0,577,0,0,0,577,0,0,0,577,0,0,0,577,0,0,577,0,0,0,41,2,266,268,41,3,419,114,41,2,367,167,41,2,416,118,41,6,201,329,41,4,84,448,46,2,410,119,167,151,92,60,107,51,9,8,34,143,332,51,5,517,4,58,2,113,404,58,1,7,11,19,46,422,13,58,0,61,67,147,244,61,8,20,70,143,275,577,0,577,314,2,10,251,161,2,33,381,213,3,23,338,163,4,25,385,377,2,16,182,494,1,31,51,68,1,6,3,17,56,426,68,0,1,4,21,75,408,74,7,60,141,152,143,74,1,16,15,66,405,74,0,27,57,130,289,496,4,54,23,496,13,14,54,496,10,26,45,80,4,305,188,389,0,61,127,519,1,7,2,6,2,0,3,37,216,0,17,27,16,50,7,17,48,19,0,11,41,14,8,11,75,97,10,169,300,0,1,97,2,43,79,72,98,89,75,22,99,13,259,122,84,99,5,74,119,176,70,34,5.710243902439024,7.198804533040599,2.2666666666666666,1.624221425205085,13.024886877828054,5.2834028074025925,2.937093275488069,1.427353666442503
NZL,New Zealand,2021-01-16,2021-01-16,599,0,0,0,0,23,574,3144236.439953024,466,6,3,590,4,47,548,6,19,574,7,103,489,4,71,524,4,91,504,5,22,572,5,5,589,4,23,572,5,3,591,5,23,571,6,85,508,7,3,589,6,57,536,596,0,2,1,552,1,13,33,580,0,6,13,496,0,25,78,528,0,17,54,508,0,24,67,577,0,10,12,594,0,1,4,576,1,9,13,596,0,1,2,576,1,9,13,514,1,15,69,596,1,1,1,542,0,17,40,25,0,11,563,588,5,6,27,5,156,411,443,4,10,142,589,0,9,1,589,2,8,0,597,0,2,48,10,9,532,31,2,3,558,5,596,0,1,1,1,0,37,1,271,170,86,34,41,8,186,307,57,41,8,287,231,32,41,8,249,241,60,41,9,263,229,57,41,14,84,307,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,5,112,155,167,117,0,0,0,0,0,0,0,0,0,0,0,0,591,1,4,3,591,2,1,5,591,2,1,5,591,2,2,4,591,2,1,5,591,2,1,5,599,0,0,599,0,0,0,599,0,0,0,599,0,0,0,599,0,0,0,599,0,0,0,599,0,0,0,599,0,0,0,599,0,0,0,599,0,0,0,599,0,0,599,0,0,0,48,2,243,306,48,1,449,101,48,4,374,173,48,2,400,149,48,1,228,322,48,3,71,477,58,0,401,140,198,149,87,61,104,67,6,6,41,135,344,67,5,525,2,78,6,113,402,78,1,17,8,15,31,429,20,78,0,66,66,164,225,82,4,22,70,159,262,599,0,599,359,3,15,222,156,6,32,405,230,4,19,346,204,4,24,367,375,2,12,210,529,0,19,51,89,1,5,6,28,63,407,89,0,4,10,31,77,388,96,2,55,134,173,139,96,3,9,19,63,409,96,0,20,70,122,291,512,2,61,24,512,9,14,64,512,6,24,57,101,0,324,174,425,0,85,89,520,3,3,1,7,2,2,1,60,198,0,27,32,23,45,4,22,58,17,2,18,33,26,10,12,72,121,9,165,300,0,4,121,3,42,70,64,100,118,58,23,132,17,226,122,102,132,7,81,113,147,88,31,5.628366834170855,7.3031465109713265,2.2,1.2292725943057183,12.543333333333333,5.526894156761512,2.8903803131991053,1.4218258924673177
NZL,New Zealand,2021-01-17,2021-01-17,584,0,0,0,0,17,571,3055323.2138331854,459,1,3,580,2,39,543,0,16,568,1,83,500,1,73,510,1,84,499,0,23,561,1,11,572,1,21,562,1,5,578,1,21,562,2,78,504,1,6,577,1,49,534,581,0,2,1,545,0,11,28,568,1,4,11,501,1,18,64,511,2,23,48,500,2,16,66,561,1,6,16,573,1,5,5,563,0,8,13,579,0,2,3,563,0,8,13,506,1,17,60,578,0,4,2,535,0,19,30,13,0,14,557,572,10,2,17,5,161,401,423,3,15,143,569,0,14,1,569,0,15,0,584,0,0,41,7,5,531,20,2,1,560,1,583,0,0,1,0,0,24,1,255,179,86,39,32,21,189,290,52,32,10,295,213,34,32,18,247,231,56,32,12,276,209,55,32,25,88,281,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5,118,144,180,101,0,0,0,0,0,0,0,0,0,0,0,0,579,2,0,3,579,2,0,3,579,2,0,3,579,2,1,2,579,2,0,3,579,2,1,2,584,0,0,584,0,0,0,584,0,0,0,584,0,0,0,584,0,0,0,584,0,0,0,584,0,0,0,584,0,0,0,584,0,0,0,584,0,0,0,584,0,0,584,0,0,0,44,7,223,310,44,5,414,121,44,5,356,179,44,5,407,128,44,4,228,308,44,8,81,451,53,1,397,133,187,154,104,56,83,65,2,3,37,157,320,65,4,514,1,81,6,94,403,81,0,9,11,18,48,402,15,81,2,49,91,141,220,85,6,15,71,148,259,584,0,584,367,2,11,204,175,3,21,385,234,3,13,334,183,1,22,378,361,3,16,204,505,1,32,46,92,1,2,4,26,60,399,92,0,1,9,31,71,380,93,6,70,124,171,120,93,1,10,18,60,402,93,1,23,70,141,256,491,4,63,26,491,12,14,67,491,8,24,61,95,3,293,193,391,0,82,111,508,1,12,0,9,4,1,2,47,217,0,18,25,20,61,12,20,53,18,0,13,24,16,11,17,59,116,7,147,308,1,5,116,2,38,75,63,93,102,68,27,122,8,250,125,79,122,7,72,132,141,82,28,5.199052132701421,6.76181146848716,1.25,0.621581560508061,12.597222222222221,5.381375605078956,2.8775055679287305,1.500195527610544
NZL,New Zealand,2021-01-18,2021-01-18,569,0,0,0,0,30,545,3036791.0895620976,447,0,1,568,2,53,514,1,11,557,2,82,485,1,71,497,1,78,490,0,25,544,1,11,557,1,16,552,1,4,564,1,26,542,1,84,484,0,3,566,0,52,517,568,0,0,1,516,1,17,35,558,1,3,7,487,2,18,62,498,1,18,52,491,2,16,60,544,0,10,15,558,0,4,7,553,2,5,9,565,0,2,2,543,1,9,16,485,1,27,56,566,1,1,1,517,0,21,31,21,3,21,524,549,17,3,25,5,159,380,410,1,9,149,560,0,7,2,560,1,8,0,568,1,0,41,9,4,515,26,0,1,539,3,568,0,1,0,0,0,29,2,238,164,89,47,40,22,169,277,61,40,13,290,175,51,40,13,228,215,73,40,16,249,200,64,40,24,72,263,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4,129,122,163,110,0,0,0,0,0,0,0,0,0,0,0,0,565,2,0,2,565,1,1,2,565,2,0,2,565,2,1,1,565,2,0,2,565,1,1,2,569,0,0,569,0,0,0,569,0,0,0,569,0,0,0,569,0,0,0,569,0,0,0,569,0,0,0,569,0,0,0,569,0,0,0,569,0,0,0,569,0,0,569,0,0,0,46,6,263,254,46,5,402,116,46,6,323,194,46,4,397,122,46,8,177,338,46,9,78,436,55,0,385,129,184,135,98,60,92,59,8,9,22,169,302,59,7,499,4,72,10,112,375,72,0,9,14,23,44,392,15,72,0,68,74,165,190,76,3,15,84,145,246,569,0,569,308,6,11,244,172,6,31,360,250,6,20,293,176,7,23,363,394,5,11,159,492,2,28,47,82,0,8,5,29,52,393,82,1,5,9,21,78,373,87,5,57,115,161,144,87,0,9,38,66,369,87,0,25,85,127,245,460,1,66,42,460,12,25,72,460,11,39,59,92,2,298,177,392,0,60,117,517,2,2,0,4,1,1,2,40,219,0,17,24,14,41,4,11,54,14,0,9,32,17,13,16,84,111,12,166,271,5,4,111,0,44,61,65,83,95,89,21,120,11,224,131,83,120,5,71,117,154,72,30,5.631067961165049,7.190088423435568,1.45,0.6863327411532597,12.315294117647058,5.204372841214036,2.914549653579676,1.460782338260627
NZL,New Zealand,2021-01-19,2021-01-19,584,2,6269.314819918081,1,2799.2060900300207,15,561,3196613.207090452,456,1,4,579,0,47,537,0,8,576,0,90,494,0,84,500,0,86,498,0,29,555,0,15,569,0,16,568,0,7,577,0,15,569,0,78,506,0,7,577,0,68,516,580,0,2,2,537,0,10,37,576,0,2,6,494,1,32,57,500,0,21,63,498,1,22,63,555,0,14,15,569,1,6,8,568,0,7,9,577,0,4,3,569,0,5,10,506,0,21,57,577,0,1,6,516,0,20,48,21,2,11,550,574,7,3,24,11,155,394,429,1,7,147,577,0,7,0,577,0,7,0,584,0,0,45,5,11,523,29,4,1,546,4,583,0,0,1,0,0,34,0,264,167,91,28,46,8,172,301,57,46,8,282,210,38,46,10,243,220,65,46,6,251,236,45,46,13,74,302,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,113,122,187,113,0,0,0,0,0,0,0,0,0,0,0,0,574,2,3,5,574,1,3,6,574,2,2,6,574,1,4,5,574,2,1,7,574,2,3,5,584,0,0,584,0,0,0,584,0,0,0,584,0,0,0,584,0,0,0,584,0,0,0,584,0,0,0,584,0,0,0,584,0,0,0,584,0,0,0,584,0,0,584,0,0,0,54,2,283,245,54,2,422,106,54,2,353,175,54,1,408,121,54,2,200,328,54,3,87,440,60,1,383,140,201,142,83,59,99,68,7,2,32,170,305,68,4,509,3,77,6,115,386,77,0,11,11,32,50,382,21,77,0,58,72,173,204,78,3,23,51,181,248,584,0,584,304,4,33,243,164,7,27,386,233,5,20,326,177,5,25,377,386,2,11,185,498,1,45,40,90,0,0,4,26,67,397,90,0,0,4,49,74,367,97,6,70,128,165,118,97,0,6,20,64,397,97,0,14,71,152,250,501,1,57,25,501,7,12,64,501,6,24,53,102,1,323,158,426,1,46,111,541,0,3,0,6,3,0,2,29,223,0,27,21,30,38,4,14,39,16,0,19,39,19,8,15,72,119,6,183,271,2,3,119,0,35,77,76,97,87,62,31,124,15,229,130,86,124,6,66,113,143,94,38,5.038277511961723,6.851338225508149,1.375,0.7440238091428449,13.060185185185185,5.259823465579501,2.986425339366516,1.4253285033583354
NZL,New Zealand,2021-01-20,2021-01-20,546,1,4475.091610765529,0,0,29,521,3044603.623415245,430,2,3,541,4,37,505,2,11,533,3,94,449,2,73,471,3,75,468,2,22,522,3,8,535,2,17,527,3,7,536,2,27,517,0,87,459,3,8,535,2,53,491,543,0,2,1,509,1,10,26,535,0,5,6,452,3,21,70,473,1,16,56,471,1,13,61,524,1,8,13,538,0,3,5,529,0,7,10,539,1,3,3,519,1,10,16,459,1,19,67,538,0,3,5,493,0,14,39,25,0,17,504,529,13,4,27,8,151,360,395,1,15,135,531,0,14,1,531,0,14,1,546,0,0,52,5,2,487,30,1,0,513,2,546,0,0,0,0,0,33,0,223,167,90,33,38,9,157,284,58,38,4,275,186,43,38,7,214,226,61,38,10,245,200,53,38,13,59,268,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,122,122,163,99,0,0,0,0,0,0,0,0,0,0,0,0,544,0,1,1,544,0,1,1,544,0,0,2,544,0,1,1,544,0,0,2,544,0,1,1,546,0,0,546,0,0,0,546,0,0,0,546,0,0,0,546,0,0,0,546,0,0,0,546,0,0,0,546,0,0,0,546,0,0,0,546,0,0,0,546,0,0,546,0,0,0,49,6,272,219,49,5,389,103,49,2,345,150,49,2,382,113,49,4,191,302,49,3,67,427,55,3,373,115,173,146,61,58,108,60,2,2,28,146,308,60,3,480,3,67,8,127,344,67,0,11,13,15,55,368,17,67,2,60,69,143,205,67,6,18,70,119,266,546,0,546,278,2,11,255,161,4,32,349,205,2,14,325,168,3,22,353,357,2,12,175,479,0,24,43,80,1,2,3,25,41,394,80,1,3,3,28,72,359,88,3,60,118,144,133,88,1,9,21,55,372,88,0,27,61,119,251,459,2,63,22,459,6,11,70,459,5,26,56,91,0,298,157,389,0,47,110,500,4,6,0,4,3,0,2,27,207,0,18,28,26,43,2,14,52,10,0,14,26,13,11,16,66,107,8,147,283,0,1,107,1,41,74,60,90,85,71,17,112,12,225,115,82,112,5,73,108,133,78,37,5.517412935323383,6.980755351223236,1.75,1.390443574307614,12.437655860349127,5.27148968426116,2.8949880668257757,1.4405105047209221
NZL,New Zealand,2021-01-21,2021-01-21,533,1,9125.92137373132,0,0,27,515,3169214.745255228,398,4,9,520,3,42,488,3,9,521,3,87,443,3,65,465,3,71,459,3,27,503,2,5,526,3,13,517,2,8,523,4,14,515,4,79,450,3,2,528,3,44,486,524,0,6,3,491,0,5,37,524,0,3,6,446,1,20,66,468,0,16,49,462,1,12,58,506,0,7,20,528,0,3,2,520,0,6,7,525,0,4,4,519,0,6,8,454,0,17,62,531,0,1,1,489,0,14,30,18,0,17,498,517,10,6,24,16,155,338,378,2,13,140,520,0,13,0,520,0,13,0,533,0,0,55,8,2,468,26,4,0,503,0,533,0,0,0,0,0,27,0,236,140,94,36,39,8,160,273,53,39,9,254,192,39,39,9,229,194,62,39,11,224,204,55,39,10,65,265,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,5,116,113,145,111,0,0,0,0,0,0,0,0,0,0,0,0,531,2,0,0,531,2,0,0,531,2,0,0,531,2,0,0,531,2,0,0,531,1,1,0,533,0,0,533,0,0,0,533,0,0,0,533,0,0,0,533,0,0,0,533,0,0,0,533,0,0,0,533,0,0,0,533,0,0,0,533,0,0,0,533,0,0,533,0,0,0,50,7,254,222,50,5,363,115,50,5,306,172,50,5,365,113,50,7,170,306,50,9,66,408,58,5,353,117,180,141,83,53,76,67,4,3,29,125,305,67,2,464,0,82,3,98,350,82,0,11,5,20,39,362,14,82,1,66,68,132,184,89,1,22,57,144,220,533,0,533,284,4,19,226,175,6,24,328,230,6,10,287,172,4,23,334,365,4,10,154,468,2,27,36,97,0,3,4,23,53,353,97,0,1,10,37,56,332,105,3,55,114,131,125,105,0,6,22,67,333,105,0,27,54,108,239,453,1,57,22,453,11,10,59,453,8,18,54,106,1,275,151,382,0,55,96,483,0,4,2,5,3,2,2,32,212,0,13,22,18,40,6,13,34,21,0,8,26,21,13,11,75,129,8,141,252,1,2,129,0,33,69,55,89,74,63,21,131,17,195,119,71,131,6,66,102,140,60,28,5.106435643564357,7.063310582608194,1.6428571428571428,1.499083969380217,12.484848484848484,5.433466651473105,2.884020618556701,1.467812209291202
NZL,New Zealand,2021-01-22,2021-01-22,511,3,16122.69119762462,0,0,19,491,3081037.7005959894,402,2,5,504,1,37,473,2,12,497,0,87,424,2,56,453,1,64,446,2,24,485,0,5,506,2,15,494,2,4,505,1,19,491,2,73,436,2,6,503,2,45,464,506,0,3,2,474,3,4,30,499,0,1,11,424,2,17,68,455,2,7,47,447,4,18,42,487,1,10,13,506,0,1,4,496,0,7,8,507,0,2,2,492,1,7,11,438,2,18,53,505,2,0,4,466,3,15,27,18,2,15,476,496,11,4,23,5,127,356,384,2,10,115,501,0,10,0,501,0,10,0,511,0,0,41,6,5,459,25,2,2,480,2,510,0,0,0,1,0,29,1,221,126,93,41,36,17,140,273,45,36,11,238,187,39,36,19,186,223,47,36,15,208,192,60,36,21,63,262,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,6,111,110,137,105,0,0,0,0,0,0,0,0,0,0,0,0,506,0,1,4,506,0,2,3,506,0,0,5,506,0,1,4,506,0,2,3,506,0,0,5,511,0,0,511,0,0,0,511,0,0,0,511,0,0,0,511,0,0,0,511,0,0,0,511,0,0,0,511,0,0,0,511,0,0,0,511,0,0,0,511,0,0,511,0,0,0,50,3,246,212,50,3,369,89,50,3,312,146,50,2,350,109,50,4,159,298,50,4,70,387,55,0,355,101,156,112,83,55,105,56,4,5,27,153,266,56,4,448,3,62,3,86,360,62,0,5,11,12,37,369,15,62,2,55,57,112,223,66,4,23,51,130,237,511,0,511,266,1,12,232,145,4,27,335,201,3,14,293,162,4,17,328,353,3,10,145,442,1,28,40,70,0,9,1,19,42,370,70,0,5,6,29,62,339,75,1,53,118,149,115,75,2,8,23,67,336,75,0,21,63,119,233,428,2,52,29,428,10,7,66,428,9,27,47,79,1,286,145,366,1,39,105,472,0,7,1,6,1,0,1,23,188,1,12,15,20,44,6,17,34,14,0,4,30,20,12,17,77,97,11,136,262,1,4,97,2,29,67,63,90,80,59,24,103,14,202,111,81,103,5,65,95,140,71,32,4.824468085106383,5.95311783983979,1.1333333333333333,0.7432233529572065,12.411458333333334,5.5743232640424845,2.845959595959596,1.5553936661151828
