ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V2..99,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C9a..99,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CM,CMR,Cameroon,2021-01-15,2021-01-14,100,4,567255.207800874,3,293581.18027808296,17,87,12073238.37000766,33,8,11,81,8,12,80,10,2,88,7,24,69,8,12,80,9,12,79,10,3,87,8,2,90,7,3,90,6,5,89,11,3,86,8,17,75,10,4,86,7,17,76,89,1,2,8,88,1,4,7,98,1,0,1,76,1,10,13,88,2,5,5,88,1,4,7,97,0,2,1,98,0,0,2,97,1,1,1,95,2,2,1,97,1,2,0,83,1,6,10,96,0,3,1,83,2,9,6,13,0,8,79,92,0,5,3,17,2,30,51,70,0,14,16,86,0,2,11,1,86,4,10,0,97,3,0,33,5,22,40,100,100,0,20,0,17,22,12,29,26,12,23,15,24,26,12,23,18,21,26,12,24,15,23,26,14,21,12,27,26,17,10,6,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,43,9,11,9,0,0,0,0,0,0,0,0,0,0,0,0,80,8,4,8,80,9,5,6,80,5,11,4,80,8,5,7,80,7,7,6,80,10,2,8,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,27,1,50,22,27,3,38,32,27,4,38,31,27,5,38,30,27,6,29,38,27,3,39,31,32,0,35,33,65,0,20,7,4,4,33,1,5,20,18,23,33,0,61,6,35,1,8,56,35,0,10,15,16,13,8,3,35,0,22,17,22,4,35,0,14,21,25,5,37,0,2,55,6,0,39,2,0,53,6,52,3,29,16,65,2,19,14,63,3,18,16,63,4,11,22,73,3,16,8,64,2,21,13,41,1,1,4,10,14,29,41,2,0,4,7,15,31,44,0,24,10,11,11,44,1,16,14,12,13,44,0,30,9,11,6,61,6,31,2,61,13,10,16,61,11,20,8,45,3,33,19,81,1,10,8,92,0,3,2,1,1,0,1,0,61,0,2,7,1,4,2,0,2,2,0,8,2,1,0,0,8,66,0,31,2,0,1,66,0,9,12,5,4,2,1,1,67,1,17,12,3,67,1,9,12,5,4,2,3.25,2.8422827847649903,2.5,1.378404875209022,10,8.14225376024945,2.9642857142857144,1.914508792182453
CM,CMR,Cameroon,2021-01-16,2021-01-15,100,6,867536.4626705409,4,358718.600303331,13,88,10729954.452996666,32,1,13,86,1,14,85,2,4,94,2,29,69,1,17,82,2,15,83,2,6,92,2,5,93,1,4,95,2,7,91,3,8,89,1,20,79,1,7,92,0,21,79,87,1,4,8,86,1,7,6,96,2,1,1,71,2,10,17,83,2,7,8,85,2,3,10,94,1,4,1,95,1,1,3,96,2,1,1,93,3,2,2,92,2,4,2,80,2,3,15,93,1,4,2,79,2,13,6,12,0,9,79,91,0,6,3,15,6,30,49,71,1,10,18,90,0,1,8,1,90,1,9,0,99,1,0,33,4,17,46,100,100,0,18,1,11,21,18,31,24,4,23,19,30,24,7,25,14,30,24,8,30,13,25,24,7,22,11,36,24,9,12,9,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,47,7,11,11,0,0,0,0,0,0,0,0,0,0,0,0,84,6,4,6,84,6,4,6,84,3,9,4,84,3,6,7,84,5,5,6,84,7,0,9,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,28,2,49,21,28,2,40,30,28,3,29,40,28,5,44,23,28,5,29,38,28,1,44,27,35,0,42,23,58,0,22,7,6,7,37,1,5,18,23,16,37,3,56,4,41,0,8,51,41,0,9,12,15,13,7,3,41,0,15,22,13,9,41,0,13,20,20,6,44,1,1,48,6,0,47,1,0,46,6,53,2,28,17,61,1,17,21,71,1,12,16,56,1,15,28,72,2,14,12,57,1,20,22,48,2,1,5,8,16,20,48,2,1,4,7,19,19,49,0,18,12,11,10,49,0,18,13,11,9,49,0,28,9,8,6,63,3,28,6,63,10,6,21,63,9,15,13,49,0,33,18,82,1,7,10,94,0,2,0,0,1,0,1,2,63,0,4,5,0,6,2,1,2,2,0,4,1,1,0,0,9,68,0,28,4,0,0,68,0,10,15,6,1,0,0,0,68,2,17,11,2,68,0,4,16,7,3,2,3.0952380952380953,2.6760867298782434,1.6666666666666667,0.8164965809277259,10.03225806451613,6.750228988549163,3.0344827586206895,1.8221407860906293
CM,CMR,Cameroon,2021-01-17,2021-01-16,100,3,427058.46517766494,1,65137.420025248,19,80,11188703.986873368,32,5,8,87,7,10,83,4,6,90,5,26,69,3,17,80,6,16,78,4,8,88,6,6,88,6,4,90,3,7,90,7,8,85,4,25,71,6,6,88,6,24,70,92,0,6,2,90,0,9,1,94,1,2,3,74,2,13,11,83,1,7,9,84,1,6,9,92,2,3,3,94,1,1,4,96,1,2,1,93,1,4,2,92,1,4,3,75,1,7,17,94,2,2,2,76,2,15,7,20,0,10,70,92,0,5,3,25,6,29,40,72,1,7,20,93,0,1,6,0,93,2,5,0,98,2,0,40,0,16,44,100,100,0,28,1,11,16,17,27,33,7,21,15,24,33,9,20,14,24,33,8,25,11,23,33,6,23,12,26,33,9,11,8,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,42,8,10,5,0,0,0,0,0,0,0,0,0,0,0,0,84,5,5,6,84,5,6,5,84,4,6,6,84,3,5,8,84,4,5,7,84,5,3,8,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,37,3,36,24,37,3,37,23,37,7,25,31,37,8,39,16,37,7,24,32,37,5,34,24,40,0,41,19,59,0,21,5,5,10,42,1,4,9,27,17,42,2,55,1,44,1,9,46,44,0,10,14,16,9,4,3,44,0,10,16,16,14,44,1,8,23,18,6,45,1,1,49,4,0,48,2,2,46,2,64,1,21,14,63,1,17,19,75,0,11,14,61,0,14,25,76,0,14,10,66,0,19,15,49,1,0,4,3,17,26,49,1,2,1,5,16,26,49,0,22,14,7,8,49,0,21,11,7,12,49,0,27,8,8,8,68,4,19,9,68,10,4,18,68,6,15,11,53,0,30,17,83,0,6,11,95,0,2,0,0,1,0,0,2,67,0,4,5,0,7,2,0,4,1,0,2,3,1,0,0,4,67,1,27,5,0,0,67,0,9,13,5,4,1,0,1,68,1,20,10,1,68,0,7,9,6,4,6,3.3255813953488373,3.005716222645477,2.2857142857142856,1.3801311186847085,10.766666666666667,7.43098514531452,3.4666666666666663,2.315365962484092
CM,CMR,Cameroon,2021-01-18,2021-01-17,100,1,126777.210307998,0,0,17,75,11305248.243896062,28,5,2,93,8,17,75,4,4,92,5,23,72,4,19,77,5,17,78,5,3,92,6,8,86,8,8,84,4,7,89,8,5,87,5,21,74,6,4,90,6,18,76,98,0,1,1,83,0,7,10,96,0,1,3,77,2,14,7,81,1,6,12,83,0,9,8,97,1,0,2,92,0,4,4,92,0,3,5,93,0,3,4,95,0,3,2,79,1,5,15,96,1,1,2,82,2,9,7,25,0,8,67,93,0,4,3,28,3,20,49,80,0,9,11,91,0,0,9,0,91,1,8,0,99,1,0,40,3,14,43,100,100,0,33,0,8,16,18,25,39,9,21,11,20,39,13,18,7,23,39,14,14,8,25,39,11,18,5,27,39,13,7,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,36,4,11,6,0,0,0,0,0,0,0,0,0,0,0,0,86,6,2,6,86,6,4,4,86,6,6,2,86,4,5,5,86,5,4,5,86,4,5,5,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,43,3,34,20,43,4,35,18,43,6,21,30,43,4,29,24,43,4,21,32,43,4,32,21,45,0,30,25,70,0,17,5,1,7,46,0,4,14,19,17,46,0,51,3,47,1,12,40,47,0,9,12,15,5,8,4,47,0,7,16,16,14,47,2,7,22,14,8,48,0,2,46,4,0,52,1,4,42,1,67,0,22,11,66,2,16,16,80,1,9,10,72,0,9,19,80,0,13,7,68,1,18,13,53,1,1,2,3,14,26,53,1,1,3,6,9,27,56,1,20,8,7,8,56,1,15,7,8,13,56,2,19,5,10,8,79,3,13,5,79,5,7,9,79,3,12,6,60,0,22,18,82,0,8,10,93,0,1,0,0,3,0,0,3,73,0,4,4,0,7,2,0,2,0,0,1,2,1,0,0,4,70,1,27,2,0,0,70,0,10,5,4,4,5,1,1,72,2,14,7,5,72,1,7,5,8,4,3,3.6000000000000005,3.300623826954357,2.2857142857142856,1.6035674514745464,10.333333333333334,7.585411098843724,3.4615384615384617,2.436895881744138
CM,CMR,Cameroon,2021-01-19,2021-01-18,100,3,339765.929186076,1,113255.309728692,12,77,12803841.65363328,29,4,10,86,7,15,78,5,2,93,6,28,66,6,13,81,5,18,77,6,7,87,6,5,89,8,8,84,7,5,88,7,5,88,6,16,78,5,5,90,5,17,78,90,1,2,7,85,0,2,13,98,0,1,1,72,2,13,13,87,1,1,11,82,2,9,7,93,1,0,6,95,0,2,3,92,0,3,5,95,0,2,3,95,0,1,4,84,1,4,11,95,0,3,2,83,2,7,8,23,0,10,67,90,0,6,4,25,2,25,48,76,0,11,13,89,0,0,11,0,89,0,11,0,100,0,0,39,3,19,39,100,100,0,31,0,9,23,16,21,39,10,22,9,20,39,10,22,7,22,39,12,19,10,20,39,12,19,7,23,39,9,9,10,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,38,6,9,6,0,0,0,0,0,0,0,0,0,0,0,0,82,9,3,6,82,6,9,3,82,7,10,1,82,6,8,4,82,9,4,5,82,8,5,5,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,43,1,38,18,43,2,42,13,43,3,27,27,43,1,34,22,43,2,23,32,43,2,33,22,47,0,31,22,69,0,10,10,2,9,47,0,3,13,18,19,47,0,51,2,49,0,16,35,49,0,8,14,9,10,9,1,49,0,13,19,13,6,50,0,7,18,19,6,50,0,3,44,3,0,54,0,3,41,2,63,1,24,12,59,1,21,19,74,1,12,13,67,1,11,21,78,1,11,10,67,1,15,17,57,1,1,0,4,16,21,57,1,0,2,10,8,22,59,1,18,10,8,4,59,1,12,8,7,13,59,2,17,7,6,9,77,4,16,3,77,9,8,6,77,2,15,6,60,0,20,20,80,0,9,11,91,0,1,0,1,1,0,0,6,72,0,1,4,2,6,0,1,1,0,0,0,2,1,0,0,10,69,0,24,7,0,0,69,0,6,9,10,2,3,1,0,71,0,20,6,3,71,0,7,6,6,10,0,3.9411764705882355,3.3479181814573398,1.2222222222222223,0.44095855184409843,9.333333333333334,7.174347661482268,3.8571428571428568,2.9277002188455996
CM,CMR,Cameroon,2021-01-20,2021-01-19,100,4,604568.117142916,2,378057.49768553197,14,85,14131373.688091282,38,4,10,86,7,20,73,5,4,91,6,34,60,4,14,82,5,14,81,6,13,81,6,7,87,7,5,88,7,6,87,6,9,85,5,24,71,5,9,86,5,20,75,90,1,2,7,80,1,5,14,96,0,2,2,66,1,12,21,86,0,4,10,86,2,5,7,87,1,2,10,93,0,2,5,95,0,2,3,94,0,3,3,91,0,3,6,76,0,10,14,91,0,6,3,80,1,11,8,15,0,9,76,92,0,6,2,17,0,35,48,67,0,14,19,86,0,0,14,0,86,0,14,0,100,0,0,33,4,16,47,100,100,0,21,0,10,24,15,30,26,10,23,13,28,26,8,25,12,29,26,8,26,11,29,26,9,30,11,24,26,9,12,12,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,51,6,9,7,0,0,0,0,0,0,0,0,0,0,0,0,85,8,2,5,85,3,8,4,85,6,6,3,85,6,3,6,85,6,6,3,85,7,4,4,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,28,4,48,20,28,3,51,18,28,5,32,35,28,4,39,29,28,7,23,42,28,4,39,29,32,0,39,29,61,0,17,11,3,8,33,0,3,16,26,22,33,1,63,3,36,0,17,47,36,0,16,20,14,9,3,2,36,0,23,17,18,6,37,0,8,22,26,7,37,0,3,57,3,0,43,2,1,51,3,53,2,31,14,50,2,34,14,69,3,18,10,61,3,16,20,78,1,11,10,62,2,22,14,48,0,1,0,7,20,24,48,0,2,2,11,9,28,49,0,17,11,12,11,49,0,17,10,11,13,49,1,27,6,9,8,68,5,24,3,68,14,10,8,68,6,17,9,51,0,30,19,81,0,8,11,92,0,2,0,0,0,0,1,5,62,0,0,7,3,5,0,1,3,1,0,2,2,1,0,2,11,60,0,30,10,0,0,60,0,8,11,16,4,1,0,0,62,0,23,10,5,62,0,9,7,8,11,3,3.9361702127659575,3.2127751468645958,1.625,1.0606601717798212,7.891891891891892,5.966498059925864,3.8108108108108105,2.904382109061312
CM,CMR,Cameroon,2021-01-21,2021-01-20,100,1,197260.537788815,1,197260.537788815,29,84,13931171.839019286,46,3,4,93,3,23,74,3,2,95,2,37,61,0,19,81,3,14,83,6,6,88,3,10,87,5,9,86,4,4,92,3,6,91,3,24,73,2,6,92,2,22,76,96,0,1,3,77,2,9,12,98,0,1,1,63,1,13,23,81,0,6,13,86,0,3,11,94,1,2,3,90,0,5,5,91,0,0,9,96,0,1,3,94,1,1,4,76,1,8,15,94,0,4,2,78,1,9,12,16,0,14,70,86,0,7,7,17,2,40,41,60,0,12,28,88,0,0,12,0,88,1,11,0,99,0,1,32,2,15,51,100,100,0,21,0,11,20,20,28,24,10,20,23,23,24,6,21,21,28,24,9,27,20,20,24,6,24,22,24,24,12,6,9,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,42,12,13,7,0,0,0,0,0,0,0,0,0,0,0,0,86,8,5,1,86,9,2,3,86,7,4,3,86,9,2,3,86,7,4,3,86,10,1,3,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,31,3,43,23,31,6,41,22,31,7,30,32,31,6,38,25,31,8,21,40,31,5,31,33,34,0,41,25,59,0,22,11,1,7,35,1,2,13,22,27,35,0,65,0,37,0,21,42,37,0,18,19,13,10,1,2,37,1,25,8,19,10,38,1,12,21,23,5,39,0,0,56,5,0,44,1,0,53,2,58,3,28,11,60,1,29,10,71,1,19,9,62,2,19,17,80,0,9,11,70,1,20,9,45,0,1,2,6,14,32,45,0,1,3,9,12,30,47,1,17,8,14,13,47,0,12,5,17,19,47,1,21,11,11,9,68,7,20,5,68,14,7,11,68,8,17,7,48,0,33,19,81,0,7,12,93,0,2,1,0,0,0,1,3,60,0,0,7,0,4,0,2,9,2,0,5,3,0,1,1,6,54,1,32,12,0,1,54,0,9,18,10,6,3,0,0,54,1,27,11,7,54,0,10,15,6,11,4,3.9622641509433962,3.589312469792163,2.272727272727273,1.4893561757289013,9.63888888888889,6.629599331904402,3.272727272727273,2.7054091928272603
CM,CMR,Cameroon,2021-01-22,2021-01-21,100,4,692798.804679897,3,543522.062394738,26,80,15659291.991947984,35,3,9,88,2,24,74,4,2,94,1,46,53,2,24,74,3,21,76,4,8,88,3,9,88,3,4,93,4,9,87,3,9,88,3,20,77,3,6,91,2,25,73,91,0,5,4,76,1,10,13,98,0,1,1,54,2,16,28,76,1,11,12,79,1,9,11,92,2,3,3,91,2,3,4,96,0,1,3,91,1,6,2,91,1,6,2,80,1,4,15,94,1,2,3,75,2,13,10,20,0,12,68,88,0,6,6,21,0,34,45,66,0,9,25,91,0,1,8,0,91,0,9,0,100,0,0,31,3,20,46,100,100,0,23,0,20,16,15,26,28,6,25,16,25,28,4,26,15,27,28,6,29,13,24,28,3,32,13,24,28,7,10,6,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,45,6,13,8,0,0,0,0,0,0,0,0,0,0,0,0,81,8,7,4,81,9,7,3,81,7,9,3,81,11,3,5,81,10,5,4,81,11,4,4,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,31,2,36,31,31,4,43,22,31,7,25,37,31,6,37,26,31,7,21,41,31,6,26,37,37,0,39,24,61,0,20,8,5,6,37,1,6,15,14,27,37,0,60,3,39,1,21,39,39,0,17,15,14,9,5,1,39,1,21,7,18,14,42,0,10,23,15,10,42,0,1,51,6,0,45,1,2,48,4,64,0,27,9,57,1,31,11,75,0,15,10,63,0,22,15,79,0,14,7,74,0,21,5,47,1,1,3,7,11,30,47,0,0,6,8,14,25,51,0,23,9,8,9,51,0,20,5,12,12,51,0,23,12,7,7,66,7,19,8,66,14,4,16,66,7,16,11,54,0,26,20,80,0,5,15,95,0,1,0,0,0,0,1,3,69,0,1,3,1,3,1,0,5,2,0,2,4,1,1,0,7,63,0,21,16,0,0,63,0,8,13,5,4,5,2,0,64,1,19,15,1,64,0,11,6,8,5,6,3.6491228070175437,3.2704915973322044,2.272727272727273,1.1908743922772957,9.931034482758621,7.406228240391223,3.571428571428572,2.83139660286034
CM,CMR,Cameroon,2021-01-23,2021-01-22,100,5,805585.023428994,3,543522.062394738,13,81,16467682.888033777,31,6,8,86,6,19,75,8,3,89,4,40,56,5,19,76,6,17,77,7,8,85,7,6,87,7,4,89,8,7,85,7,10,83,5,19,76,7,6,87,6,27,67,92,0,4,4,81,2,4,13,97,0,2,1,60,3,13,24,81,4,5,10,83,3,6,8,92,1,4,3,94,1,1,4,96,1,1,2,93,0,4,3,90,0,8,2,81,2,6,11,94,1,2,3,73,3,11,13,19,0,9,72,92,0,5,3,20,0,26,54,74,0,10,16,90,0,1,8,1,90,2,8,0,99,0,1,30,2,17,51,100,100,0,22,0,12,18,18,30,29,9,22,18,22,29,7,19,18,27,29,5,22,16,28,29,7,25,17,22,29,5,11,16,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,46,3,14,7,0,0,0,0,0,0,0,0,0,0,0,0,83,5,3,9,83,6,6,5,83,3,12,2,83,5,6,6,83,5,6,6,83,6,5,6,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,30,4,37,29,30,2,48,20,30,7,24,39,30,6,41,23,30,7,24,39,30,5,31,34,36,0,38,26,62,0,21,8,3,6,37,0,5,15,23,20,37,1,58,4,39,1,9,51,39,1,12,11,16,9,11,1,39,1,16,11,20,13,42,1,9,23,15,10,42,0,1,50,7,0,45,3,2,47,3,64,0,20,16,54,1,27,18,77,0,14,9,61,0,18,21,77,0,13,10,71,0,15,14,47,1,0,2,9,19,22,47,0,0,3,9,19,22,52,0,19,14,8,7,52,0,19,8,13,8,52,0,20,11,11,6,70,2,21,7,70,10,4,16,70,8,9,13,56,0,29,15,85,0,9,6,91,1,1,0,0,0,0,2,5,62,1,4,7,2,4,1,1,1,3,0,1,2,2,0,1,8,67,1,20,9,1,2,67,1,5,12,8,3,3,1,0,68,0,20,10,2,68,1,7,11,4,6,3,3.04,2.8064066646419827,1.5714285714285716,0.7867957924694432,9.214285714285714,7.563837664283931,3.6774193548387095,2.4547518105936703
