ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V2..99,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.2,B13_2..99,B13_2..77,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C9a..99,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AZ,AZE,Azerbaijan,2021-01-15,2021-01-14,100,1,13055.006894183502,0,0,40,93,2076106.0014326796,61,3,4,93,2,7,91,3,6,91,3,23,74,4,10,86,4,18,78,2,5,93,3,6,91,3,4,93,4,4,92,4,11,85,3,24,73,4,8,88,3,26,71,96,1,2,1,93,2,1,4,94,0,2,4,77,1,11,11,90,2,3,5,82,1,9,8,95,0,4,1,94,0,3,3,96,1,2,1,96,1,1,2,89,1,5,5,76,4,11,9,92,2,3,3,74,1,15,10,7,0,20,73,81,0,3,16,10,1,35,54,65,0,11,24,89,1,9,1,89,3,8,0,97,1,2,0,22,4,7,67,100,100,0,12,1,13,26,26,22,20,14,16,21,29,20,15,15,21,29,20,15,18,21,26,20,15,13,25,27,20,17,8,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,33,23,10,13,0,0,0,0,0,0,0,0,0,0,0,0,93,4,0,3,93,4,1,2,93,2,4,1,93,3,2,2,93,4,1,2,93,4,0,3,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,21,1,26,52,21,1,57,21,21,2,6,71,21,3,30,46,21,3,7,69,21,3,16,60,22,0,35,43,65,0,22,10,1,2,24,1,1,6,23,45,24,4,72,0,26,0,14,60,26,0,59,6,0,2,1,6,26,0,37,14,18,5,26,1,21,37,10,5,29,1,5,62,3,0,33,4,3,59,1,74,3,23,0,43,3,54,0,94,1,4,1,70,3,22,5,93,1,4,2,84,1,13,2,34,1,0,3,14,17,31,34,4,0,4,17,14,27,38,1,22,26,6,7,38,1,7,9,14,31,38,1,19,19,15,8,62,5,30,3,62,13,16,9,62,14,18,6,38,1,20,41,59,0,8,33,92,1,2,0,1,0,0,0,4,72,0,1,1,4,4,1,2,1,1,0,1,1,1,3,0,7,38,2,35,25,0,0,38,0,9,17,16,10,5,4,1,38,1,38,11,12,38,1,8,19,24,7,3,5,6.882285496732651,2.6666666666666665,1.7232808737106582,12.68421052631579,4.943097260454804,2.7241379310344827,1.3865659137858672
AZ,AZE,Azerbaijan,2021-01-16,2021-01-15,100,1,13265.7501385422,1,13265.7501385422,42,91,2188438.296459131,65,5,4,91,6,8,86,6,4,90,7,26,67,7,6,87,6,19,75,6,6,88,8,6,86,5,9,86,6,6,88,7,11,82,5,20,75,7,8,85,6,23,71,96,0,2,2,92,1,2,5,96,0,2,2,74,2,12,12,94,0,4,2,81,1,10,8,94,1,2,3,94,0,3,3,91,0,5,4,94,0,6,0,89,0,5,6,80,1,11,8,92,0,4,4,77,0,16,7,9,0,22,69,79,0,6,15,10,3,31,56,70,1,9,20,91,1,8,0,91,2,7,0,98,0,1,1,24,4,5,67,100,100,0,12,0,12,23,26,27,19,18,9,27,27,19,16,10,20,35,19,11,27,19,24,19,14,19,22,26,19,18,3,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,35,25,7,13,0,0,0,0,0,0,0,0,0,0,0,0,95,3,0,2,95,2,1,2,95,0,5,0,95,3,0,2,95,2,1,2,95,1,2,2,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,21,7,31,41,21,2,57,20,21,6,7,66,21,6,30,43,21,5,11,63,21,5,16,58,21,0,36,43,64,0,22,9,3,2,21,1,2,9,28,39,21,1,74,4,24,0,11,65,24,0,57,6,2,2,2,7,24,0,40,13,14,9,24,0,19,34,11,12,25,1,4,67,3,0,27,1,6,64,2,69,1,28,2,43,2,55,0,93,1,6,0,70,2,17,11,89,1,8,2,84,1,15,0,29,4,1,5,15,15,31,29,2,3,0,20,14,32,31,1,27,24,11,6,31,0,6,12,19,32,31,0,13,26,18,12,62,4,30,4,62,10,12,16,62,6,24,8,33,0,28,39,61,0,14,25,86,0,7,0,1,0,0,0,6,58,0,3,7,3,4,5,0,3,1,0,2,2,2,2,0,8,33,1,41,23,0,2,33,0,13,15,16,8,10,3,2,33,2,46,9,10,33,2,13,23,20,7,2,6.25,8.156942704574693,2.4285714285714284,1.3424596091494903,11.96923076923077,4.686980740470187,2.7704918032786887,1.5208927490452313
AZ,AZE,Azerbaijan,2021-01-17,2021-01-17,106,1,18875.374264211998,1,18875.374264211998,53,97,2350294.7292183866,58,4,4,98,4,8,94,4,6,96,5,22,79,4,9,93,2,18,86,3,6,97,7,6,93,4,4,98,5,3,98,4,9,93,3,20,83,4,6,96,2,21,83,102,0,2,2,98,0,3,5,100,0,3,3,84,1,10,11,97,1,1,7,88,2,6,10,100,0,3,3,100,0,4,2,102,0,0,4,103,0,2,1,97,0,4,5,86,0,6,14,100,1,2,3,85,2,9,10,8,1,26,71,82,0,7,17,13,1,40,52,67,0,8,31,98,2,6,0,98,2,6,0,104,2,0,0,23,1,9,73,106,106,0,16,0,13,24,31,22,21,12,15,27,31,21,14,8,30,33,21,9,18,29,29,21,14,18,22,31,21,16,6,19,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,40,23,10,10,0,0,0,0,0,0,0,0,0,0,0,0,97,5,0,4,97,4,1,4,97,3,4,2,97,3,3,3,97,5,2,2,97,5,2,2,106,0,0,106,0,0,106,0,0,0,106,0,0,0,106,0,0,0,106,0,0,0,106,0,0,0,106,0,0,106,0,0,0,106,0,0,0,106,0,0,0,106,0,0,25,6,18,57,25,3,53,25,25,9,4,68,25,9,23,49,25,10,4,67,25,8,6,67,27,0,29,50,77,0,21,5,1,2,29,0,0,13,32,32,29,1,75,1,31,0,8,67,31,0,55,9,4,1,0,6,31,0,38,11,15,11,31,3,25,25,19,3,34,0,6,64,2,0,35,0,5,62,4,88,0,15,3,53,1,48,4,102,0,3,1,83,1,14,8,102,0,2,2,100,0,6,0,37,1,2,4,16,13,33,37,0,1,8,14,15,31,38,0,19,30,10,9,38,0,6,14,17,31,38,0,20,16,14,18,71,2,31,2,71,12,13,10,71,12,16,7,40,1,23,42,64,0,16,26,92,0,8,0,3,0,0,0,3,69,0,1,3,2,7,1,0,1,2,0,2,0,3,2,0,13,45,2,40,18,1,0,45,0,10,19,15,7,8,1,1,48,1,41,8,8,48,0,9,26,15,8,0,7.048780487804878,8.774825409978808,2.588235294117647,1.8048138245194352,12.131147540983607,4.540467706584369,2.9473684210526314,1.355162781887672
AZ,AZE,Azerbaijan,2021-01-18,2021-01-17,100,0,0,0,0,47,91,2838861.7925755973,54,3,2,95,4,9,87,3,5,92,2,28,70,4,12,84,1,15,84,3,6,91,3,6,91,3,4,93,3,6,91,3,9,88,2,15,83,3,2,95,3,25,72,98,0,0,2,91,1,3,5,95,1,0,4,72,3,9,16,88,1,3,8,85,3,5,7,94,0,3,3,94,0,4,2,96,1,0,3,94,0,4,2,91,1,2,6,85,1,5,9,98,0,1,1,75,3,9,13,9,0,18,73,84,0,6,10,13,2,26,59,75,1,5,19,95,1,4,0,95,1,4,0,99,1,0,0,22,2,15,61,100,100,0,16,0,9,25,27,23,21,15,17,28,19,21,15,11,16,37,21,9,17,24,29,21,12,14,21,32,21,14,3,15,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,36,20,9,12,0,0,0,0,0,0,0,0,0,0,0,0,85,10,3,2,85,9,3,3,85,5,7,3,85,7,4,4,85,9,1,5,85,10,2,3,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,24,7,23,46,24,4,49,23,24,7,7,62,24,5,26,45,24,6,6,64,24,5,15,56,24,0,26,50,74,0,19,6,1,0,25,2,1,9,23,40,25,1,73,1,25,1,9,65,25,0,53,10,2,1,0,9,25,0,42,14,10,9,26,2,21,31,16,4,28,0,5,65,2,0,32,0,6,59,3,77,0,21,2,51,0,48,1,93,0,6,1,74,0,17,9,94,0,4,2,85,0,14,1,33,1,1,5,14,15,31,33,0,0,5,15,15,32,37,1,27,19,12,4,37,0,5,13,18,27,37,0,16,17,14,16,68,0,26,6,68,14,11,7,68,15,12,5,40,1,21,38,62,0,17,21,86,0,5,0,2,2,0,1,4,66,0,0,5,1,6,0,0,2,1,0,1,3,1,2,0,12,45,1,34,20,0,0,45,0,9,10,12,11,11,2,0,45,0,34,16,5,45,0,13,18,21,2,1,7.386363636363637,9.254077439704202,3.4166666666666665,1.6764862244009229,12.903846153846155,4.188029699056705,2.7222222222222223,1.419761694947519
AZ,AZE,Azerbaijan,2021-01-19,2021-01-18,100,2,53432.14793506219,0,0,49,94,2128753.265487064,62,7,3,90,5,8,87,6,5,89,4,26,70,8,11,81,5,19,76,6,7,87,5,8,87,3,8,89,6,4,90,6,13,81,6,21,73,6,4,90,6,24,70,97,2,1,0,92,3,0,5,95,2,2,1,74,4,7,15,89,2,0,9,81,4,6,9,93,2,2,3,92,1,5,2,92,2,4,2,96,2,1,1,87,1,4,8,79,2,9,10,96,2,2,0,76,3,12,9,6,0,21,73,80,0,9,11,7,2,35,56,65,0,8,27,92,1,7,0,92,3,5,0,97,1,1,1,18,3,4,75,100,100,0,10,0,11,24,30,25,17,9,16,27,31,17,7,19,21,36,17,6,26,19,32,17,6,18,21,38,17,9,6,17,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,37,18,14,11,0,0,0,0,0,0,0,0,0,0,0,0,96,1,1,2,96,0,3,1,96,0,3,1,96,0,1,3,96,0,2,2,96,1,2,1,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,19,4,34,43,19,4,55,22,19,7,6,68,19,8,34,39,19,7,8,66,19,5,24,52,21,0,29,50,71,0,13,12,3,1,22,0,0,11,23,44,22,1,77,0,23,4,10,63,23,0,55,10,0,1,1,10,23,0,37,10,16,14,24,1,24,32,15,4,24,0,9,65,2,0,25,1,6,64,4,66,2,30,2,45,2,52,1,94,1,2,3,66,2,22,10,92,0,7,1,76,1,23,0,27,3,2,5,16,19,28,27,2,0,8,11,25,27,30,1,26,23,8,12,30,0,4,12,27,27,30,0,22,19,13,16,60,3,33,4,60,11,20,9,60,9,20,11,33,1,25,41,59,2,13,26,87,0,4,1,0,1,0,1,6,63,1,0,3,4,0,2,4,6,5,0,0,0,1,0,4,7,36,3,45,16,0,0,36,2,13,15,14,10,7,3,0,37,2,38,14,9,37,2,12,21,17,7,4,5.288372093023256,7.353302118689702,2.8666666666666667,1.4573295865416045,13.498275862068965,4.277665020525589,2.4035087719298245,1.5101992432741995
AZ,AZE,Azerbaijan,2021-01-20,2021-01-19,100,1,10721.3705877544,1,10721.3705877544,32,92,1425677.2069927051,60,6,3,91,4,9,87,6,7,87,7,23,70,6,9,85,6,17,77,4,4,92,4,6,90,5,3,92,5,3,92,7,5,88,7,16,77,6,7,87,7,19,74,97,0,2,1,91,0,3,6,93,2,2,3,77,2,6,15,91,1,2,6,83,2,8,7,96,0,2,2,94,0,3,3,97,0,2,1,97,0,3,0,95,0,2,3,84,0,4,12,93,1,4,2,81,1,9,9,8,0,15,77,85,0,2,13,11,0,27,62,73,0,4,23,96,1,3,0,96,0,4,0,100,0,0,0,15,1,10,74,100,100,0,14,0,19,17,21,29,17,12,20,23,28,17,12,15,21,35,17,12,21,20,30,17,12,18,23,30,17,18,6,13,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,28,23,15,12,0,0,0,0,0,0,0,0,0,0,0,0,90,4,1,5,90,4,2,4,90,1,6,3,90,3,4,3,90,4,3,3,90,4,2,4,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,21,4,37,38,21,3,50,26,21,4,8,67,21,6,28,45,21,6,16,57,21,4,18,57,24,0,35,41,65,0,23,6,2,4,25,0,2,7,25,41,25,0,75,0,27,1,9,63,27,0,55,7,2,2,1,6,27,0,30,10,15,18,28,0,21,23,16,12,28,0,7,60,5,0,28,1,7,62,2,63,0,36,1,51,0,49,0,92,0,7,1,73,0,18,9,84,0,13,3,82,1,15,2,29,0,2,2,10,15,42,29,0,2,8,9,19,33,32,1,29,21,7,10,32,0,10,11,13,34,32,0,21,17,12,18,63,5,29,3,63,10,13,14,63,12,17,8,33,1,34,32,68,0,14,18,88,2,6,0,0,1,1,0,2,54,1,2,2,3,5,1,2,3,3,1,4,3,1,0,1,14,37,1,39,23,0,0,37,0,10,18,13,18,3,1,0,40,0,41,13,6,40,0,14,22,10,10,4,5.542857142857143,6.550001603694716,2.7,1.0593499054713802,12.663793103448276,4.299518466545077,2.642857142857143,1.6228882382241339
AZ,AZE,Azerbaijan,2021-01-21,2021-01-20,100,0,0,0,0,20,90,2093140.7837260987,55,5,3,92,6,5,89,8,5,87,4,23,73,6,16,78,5,19,76,6,6,88,6,2,92,6,5,89,3,7,90,7,8,85,4,17,79,5,9,86,4,26,70,97,0,2,1,95,0,2,3,95,0,3,2,77,4,8,11,84,2,6,8,81,3,5,11,94,1,2,3,98,0,1,1,95,1,2,2,93,2,5,0,92,1,3,4,83,3,5,9,91,1,5,3,74,2,13,11,8,2,13,77,88,0,7,5,13,2,40,45,62,0,4,34,96,2,2,0,96,2,2,0,98,2,0,0,21,1,9,69,100,100,0,16,0,17,21,24,22,20,13,20,25,22,20,12,12,22,34,20,10,22,19,29,20,10,15,22,33,20,13,3,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,29,21,16,10,0,0,0,0,0,0,0,0,0,0,0,0,91,3,2,4,91,3,2,4,91,1,6,2,91,2,2,5,91,2,2,5,91,3,2,4,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,22,4,25,49,22,4,47,27,22,6,8,64,22,4,30,44,22,5,8,65,22,5,13,60,25,0,27,48,73,0,13,9,2,3,26,0,1,11,25,37,26,1,73,0,28,3,13,56,28,0,60,5,2,1,1,3,28,0,36,16,11,9,29,1,16,29,19,6,29,1,3,62,5,0,31,2,6,58,3,76,0,21,3,53,0,46,1,92,0,7,1,71,0,21,8,92,0,6,2,87,0,11,2,32,2,2,1,17,13,33,32,1,0,3,20,20,24,35,1,29,24,6,5,35,1,8,12,16,28,35,1,20,15,17,12,67,3,25,5,67,10,18,5,67,7,20,6,37,1,21,41,59,0,17,24,85,0,5,0,0,3,0,1,6,65,0,2,3,1,4,0,2,3,3,0,2,3,0,2,2,8,44,3,32,19,0,2,44,0,8,18,9,8,4,9,0,45,1,39,10,5,45,1,9,25,14,5,1,6.159090909090909,8.316258052245814,2.1666666666666665,1.3291601358251257,12.65217391304348,5.0474080974709645,2.8958333333333335,1.7653832485283178
AZ,AZE,Azerbaijan,2021-01-22,2021-01-21,100,0,0,0,0,21,91,2269390.31793907,55,9,3,88,8,8,84,8,1,91,6,24,70,9,14,77,9,18,73,8,5,87,7,5,88,8,4,88,7,6,87,9,14,77,7,27,66,8,8,84,7,26,67,97,0,1,2,92,0,2,6,99,0,0,1,76,2,6,16,86,0,4,10,82,2,7,9,95,0,2,3,95,0,3,2,96,2,1,1,94,1,4,1,86,1,6,7,73,2,7,18,92,0,2,6,74,0,17,9,9,0,13,78,88,0,7,5,12,1,37,50,63,0,13,24,87,3,10,0,87,4,9,0,96,4,0,0,26,1,8,65,100,100,0,14,0,12,24,21,29,19,9,22,18,32,19,7,21,16,37,19,8,18,19,36,19,9,20,17,35,19,10,7,9,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,40,17,12,11,0,0,0,0,0,0,0,0,0,0,0,0,92,2,1,5,92,2,0,6,92,1,4,3,92,1,4,3,92,2,0,6,92,2,1,5,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,23,5,27,45,23,4,50,23,23,7,4,66,23,5,24,48,23,7,10,60,23,2,22,53,24,1,32,43,68,0,17,9,4,2,25,0,2,10,27,36,25,1,73,1,26,0,15,59,26,0,56,6,1,2,1,8,26,0,37,16,8,13,26,1,18,30,16,9,29,1,1,64,5,0,31,2,3,60,4,73,0,24,3,50,0,47,3,96,0,2,2,76,0,20,4,90,0,10,0,78,0,20,2,33,3,3,3,10,13,35,33,0,2,4,15,14,32,35,0,28,18,9,10,35,0,13,12,7,33,35,1,21,17,11,15,63,3,28,6,63,12,14,11,63,8,22,7,36,0,18,46,54,0,16,30,84,0,7,1,0,1,1,1,5,68,0,0,2,2,1,2,1,4,4,0,1,3,1,4,1,6,43,1,32,22,0,2,43,0,13,14,17,7,4,2,0,45,2,37,10,6,45,1,11,19,14,6,4,4.66,7.316768551814136,2.6,1.6733200530681513,12.20754716981132,4.888599337571974,2.5961538461538463,1.485348251033293
AZ,AZE,Azerbaijan,2021-01-23,2021-01-22,100,1,53438.8727361762,1,53438.8727361762,49,93,2688190.424435569,52,5,1,94,5,12,83,5,4,91,4,19,77,5,13,82,5,14,81,4,3,93,6,6,88,5,5,90,4,4,92,4,9,87,2,25,73,4,9,87,4,23,73,99,1,0,0,88,1,5,6,96,0,3,1,81,2,3,14,87,1,2,10,86,2,6,6,97,1,0,2,94,0,3,3,95,2,1,2,96,2,2,0,91,1,2,6,75,5,3,17,91,1,3,5,77,1,15,7,7,0,21,72,80,0,10,10,9,1,28,62,73,1,7,19,93,0,6,1,93,3,3,1,97,1,2,0,21,0,8,71,100,100,0,16,0,16,25,22,21,22,9,20,22,27,22,8,16,20,34,22,10,20,22,26,22,8,21,20,29,22,12,7,10,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,37,11,20,9,0,0,0,0,0,0,0,0,0,0,0,0,93,3,1,3,93,3,2,2,93,2,4,1,93,2,1,4,93,2,2,3,93,3,0,4,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,25,6,21,48,25,5,58,12,25,7,5,63,25,5,26,44,25,6,6,63,25,6,15,54,25,0,36,39,64,0,27,4,2,3,26,1,1,7,27,38,26,1,72,1,27,1,11,61,27,0,57,9,0,2,1,4,27,0,32,22,9,10,27,0,17,29,17,10,29,0,5,62,4,0,32,1,4,60,3,79,0,21,0,42,0,56,2,95,1,3,1,74,1,19,6,94,0,5,1,85,0,13,2,35,3,5,6,11,12,28,35,0,3,3,17,15,27,40,1,24,24,3,8,40,0,8,6,12,34,40,0,13,19,12,16,69,3,21,7,69,10,9,12,69,9,14,8,41,0,19,40,60,0,10,30,91,0,3,1,1,1,1,0,2,72,0,0,2,2,4,3,0,2,1,0,1,1,2,2,0,8,45,0,40,14,0,1,45,0,19,12,12,5,5,2,0,48,0,34,4,14,48,0,10,16,13,4,9,4.205128205128205,5.827247644875739,2.75,1.5275252316519468,12.528301886792454,4.944319870723863,2.5961538461538463,1.6119603871040877
