ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5a_10..77,V5a_10.0,V5a_10.1,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5b_10..77,V5b_10.0,V5b_10.1,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5c_10..77,V5c_10.0,V5c_10.1,V5d_1..99,V5d_1..77,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2..77,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3..77,V5d_3.0,V5d_3.1,V5d_4..99,V5d_4..77,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5..77,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6..77,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7..77,V5d_7.0,V5d_7.1,V5d_8..99,V5d_8..77,V5d_8.0,V5d_8.1,V5d_9..99,V5d_9..77,V5d_9.0,V5d_9.1,V5d_10..99,V5d_10..77,V5d_10.0,V5d_10.1,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V13..77,V13.1,V13.2,V13.3,V13.4,V15..99,V15..77,V15.1,V15.2,V16..99,V16..77,V16.1,V16.2,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CM,CMR,Cameroon,2021-03-02,2021-03-02,109,4,544479.677899208,2,337207.83010790404,18,91,12165871.466612041,34,7,6,96,7,21,81,5,5,99,4,32,73,5,24,80,8,20,81,6,5,98,7,6,96,8,5,96,9,9,91,8,11,90,6,26,77,6,8,95,5,21,83,103,1,3,2,88,1,10,10,104,0,1,4,77,3,11,18,85,0,12,12,89,2,7,11,104,0,3,2,103,0,3,3,104,0,2,3,100,0,8,1,98,2,2,7,83,1,6,19,101,1,4,3,88,2,9,10,18,0,11,80,98,0,10,1,20,0,30,59,80,0,13,16,96,0,2,10,1,96,0,1,12,0,108,1,0,0,34,2,24,49,23,1,2,82,1,107,0,1,0,1,107,0,0,1,1,26,1,15,21,17,29,30,14,24,18,23,30,16,20,20,23,30,13,11,23,32,30,20,8,9,42,30,11,33,16,19,80,0,10,19,80,0,16,13,80,0,18,11,80,0,24,5,80,0,17,12,80,0,24,5,80,0,28,1,80,0,28,1,80,0,25,4,80,0,15,14,92,0,6,11,92,0,9,8,92,0,9,8,92,0,17,0,92,0,7,10,92,0,12,5,92,0,17,0,92,0,15,2,92,0,12,5,92,0,10,7,88,0,10,11,88,0,11,10,88,0,20,1,88,0,20,1,88,0,8,13,88,0,16,5,88,0,18,3,88,0,21,0,88,0,20,1,88,0,17,4,108,0,1,0,108,0,1,0,108,0,1,0,108,0,1,0,108,0,1,0,108,0,0,1,108,0,1,0,108,0,1,0,108,0,1,0,108,0,0,1,89,0,19,1,89,0,16,4,89,0,14,6,89,0,9,11,89,0,12,8,89,0,12,8,89,0,13,7,37,1,47,5,10,9,37,0,71,1,37,0,71,1,37,0,71,1,37,0,70,2,37,0,59,13,37,0,68,4,37,0,72,0,37,0,69,3,37,0,66,6,37,0,18,54,97,1,0,11,75,0,1,33,56,0,11,18,10,14,73,0,0,36,73,2,2,32,87,12,2,8,87,9,8,5,87,8,9,5,87,6,10,6,87,10,7,5,87,13,1,8,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,39,4,45,21,39,5,40,25,39,9,29,32,39,6,39,25,39,11,17,42,39,6,35,29,39,0,40,30,69,0,21,6,3,10,42,3,1,13,23,27,42,2,60,5,45,1,11,52,45,1,15,22,14,3,7,2,45,1,19,20,15,9,46,0,18,22,19,4,47,0,3,55,4,48,0,2,54,5,64,0,37,8,69,4,23,13,80,2,14,13,70,3,18,18,92,0,12,5,74,2,27,6,50,1,2,0,7,20,29,50,0,3,3,11,16,26,54,2,23,14,9,7,54,2,12,13,15,13,54,2,25,13,8,7,73,7,24,5,73,17,8,11,73,10,16,10,57,0,31,21,88,0,10,11,100,0,2,0,0,1,0,1,5,71,0,2,5,4,2,1,1,4,0,0,3,4,3,0,1,8,73,1,24,9,0,2,73,0,8,13,10,3,1,1,0,75,1,22,9,2,75,1,8,7,10,6,2,4.448275862068965,3.6185313187840693,1.875,0.8345229603962802,10,6.826419266350405,3.40625,2.3398287089222523
CM,CMR,Cameroon,2021-03-03,2021-03-03,112,6,699811.3456588241,4,509007.1754103772,17,104,10110267.48161941,41,5,12,95,4,23,85,5,6,101,4,34,74,5,13,94,2,18,92,3,2,107,4,6,102,5,11,96,4,6,102,3,9,100,5,27,80,5,2,105,3,20,89,100,1,5,6,89,0,12,11,106,0,3,3,78,0,11,23,99,0,3,10,94,0,4,14,110,0,0,2,106,0,3,3,101,0,5,6,106,1,4,1,103,1,4,4,85,1,8,18,110,0,1,1,92,1,6,13,8,0,12,92,100,0,6,6,9,0,39,64,73,2,15,22,97,0,1,14,0,97,0,0,14,1,112,0,0,0,27,2,26,57,13,1,0,96,2,112,0,0,0,0,112,0,0,0,0,13,0,14,20,25,40,22,19,23,17,31,22,19,22,19,30,22,23,15,16,36,22,21,10,9,50,22,23,20,20,27,74,0,11,27,74,0,21,17,74,0,24,14,74,0,34,4,74,0,24,14,74,0,33,5,74,0,36,2,74,0,37,1,74,0,29,9,74,0,20,18,87,0,9,16,87,0,19,6,87,0,19,6,87,0,22,3,87,0,9,16,87,0,20,5,87,0,21,4,87,0,25,0,87,0,22,3,87,0,17,8,94,0,6,12,94,0,11,7,94,0,18,0,94,0,18,0,94,0,6,12,94,0,14,4,94,0,13,5,94,0,17,1,94,0,18,0,94,0,18,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,92,0,20,0,92,0,13,7,92,0,18,2,92,0,4,16,92,0,18,2,92,0,12,8,92,0,14,6,26,1,62,7,8,8,30,1,77,4,30,1,79,2,30,1,80,1,30,1,77,4,30,1,79,2,30,1,80,1,30,1,79,2,30,1,80,1,30,1,78,3,30,1,15,66,99,1,0,12,71,0,4,37,58,0,13,15,13,13,80,0,0,32,81,2,1,28,88,8,4,12,88,6,11,7,88,8,8,8,88,5,6,13,88,8,6,10,88,6,8,10,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,33,4,53,22,33,7,41,31,33,11,26,42,33,4,52,23,33,8,21,50,33,5,39,35,35,1,46,30,66,0,23,18,1,4,38,2,8,20,22,22,38,2,62,10,40,1,14,57,40,0,12,20,15,17,6,2,40,0,19,14,28,11,41,0,10,34,20,7,42,1,0,67,2,42,0,3,57,10,60,3,36,13,71,2,22,17,86,1,14,11,60,4,21,27,91,0,13,8,73,3,29,7,49,0,1,1,8,21,32,49,1,1,2,11,15,33,53,2,23,15,8,11,53,0,21,12,13,13,53,0,23,16,10,10,76,3,29,4,76,15,9,12,76,13,18,5,59,0,30,23,89,0,13,10,99,1,1,0,1,2,0,0,8,69,2,3,7,3,3,2,0,2,1,0,4,3,0,0,6,7,69,1,30,10,1,1,69,1,10,19,6,6,1,0,0,71,2,26,11,2,71,0,11,8,12,5,5,4.0476190476190474,3.66513024645814,1.5555555555555556,0.881917103688197,8.575757575757576,8.616953866616319,3.268292682926829,2.6459817671698196
CM,CMR,Cameroon,2021-03-04,2021-03-03,100,3,273853.7734979935,2,175822.6439953394,29,87,10036554.91535725,27,3,8,89,2,17,81,4,3,93,3,40,57,2,15,83,4,25,71,1,11,88,4,5,91,4,11,85,3,4,93,2,9,89,3,25,72,4,6,90,3,26,71,92,0,3,5,83,3,4,10,97,0,1,2,60,3,12,25,85,2,4,9,75,1,7,17,89,2,6,3,95,0,5,0,89,0,5,6,96,0,3,1,91,0,1,8,75,3,9,13,94,0,3,3,74,1,15,10,13,0,17,70,83,0,10,7,13,0,36,51,66,0,15,19,85,0,0,15,0,85,0,1,14,0,99,0,1,0,31,2,18,49,19,2,0,79,0,100,0,0,0,0,100,0,0,0,0,23,0,17,15,14,31,30,10,18,10,32,30,8,23,13,26,30,8,16,12,34,30,9,8,11,42,30,4,25,10,31,70,0,11,19,70,0,16,14,70,0,21,9,70,0,27,3,70,0,21,9,70,0,25,5,70,0,29,1,70,0,30,0,70,0,23,7,70,0,16,14,86,0,6,8,86,0,5,9,86,0,11,3,86,0,11,3,86,0,4,10,86,0,9,5,86,0,10,4,86,0,14,0,86,0,12,2,86,0,13,1,86,0,5,9,86,0,8,6,86,0,14,0,86,0,12,2,86,0,5,9,86,0,10,4,86,0,9,5,86,0,14,0,86,0,11,3,86,0,12,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,88,0,11,1,88,0,5,7,88,0,10,2,88,0,2,10,88,0,10,2,88,0,6,6,88,0,12,0,35,1,43,5,5,11,37,1,57,5,37,1,59,3,37,1,62,0,37,1,61,1,37,1,60,2,37,1,60,2,37,1,62,0,37,1,61,1,37,1,59,3,37,1,14,48,94,0,0,6,73,0,1,26,56,0,13,7,14,10,69,0,0,31,70,1,2,27,84,1,8,7,84,3,6,7,84,2,7,7,84,2,3,11,84,3,4,9,84,3,3,10,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,39,2,38,21,39,7,26,28,39,8,21,32,39,5,36,20,39,9,20,32,39,3,27,31,42,0,38,20,62,0,26,4,2,6,45,0,2,15,22,16,45,0,53,2,45,2,10,43,45,0,16,19,5,11,3,1,45,0,14,11,17,13,45,1,10,27,14,3,45,1,2,49,3,49,1,1,47,2,63,3,29,5,75,3,17,5,80,2,11,7,64,2,17,17,80,0,16,4,74,0,19,7,56,0,1,3,4,8,28,56,0,2,0,7,15,20,60,0,19,8,8,5,60,0,19,7,7,7,60,0,26,5,7,2,71,2,23,4,71,12,7,10,71,8,18,3,64,0,29,7,93,0,3,4,97,1,1,0,0,0,0,0,1,68,1,1,1,1,6,3,1,5,0,0,4,0,2,2,1,4,70,0,22,7,0,1,70,0,6,12,8,3,0,0,1,72,0,14,10,4,72,0,5,12,6,3,2,3.6296296296296298,3.036235854166206,1.8461538461538463,1.1435437497937313,10.586206896551724,6.7797874038482435,4.269230769230769,3.0666945372200645
CM,CMR,Cameroon,2021-03-05,2021-03-05,111,11,857032.5396333811,5,451599.5254485763,22,100,10577834.157175474,43,4,16,91,2,20,89,2,5,104,3,34,74,4,20,87,4,18,89,4,8,99,4,7,100,3,6,102,3,4,104,4,9,98,4,26,81,4,1,106,5,21,85,95,1,3,12,91,0,4,16,106,1,2,2,77,1,13,20,91,1,8,11,93,1,8,9,103,0,2,6,104,1,4,2,105,1,0,5,107,1,2,1,102,1,3,5,85,1,9,16,110,0,1,0,90,1,10,10,10,1,14,86,97,0,8,6,11,3,33,64,78,1,12,20,99,0,4,8,0,99,0,1,11,0,110,1,0,0,31,1,16,63,17,2,0,91,1,111,0,0,0,0,111,0,0,0,0,18,0,13,27,21,32,26,18,19,17,31,26,18,12,26,29,26,19,13,18,35,26,18,10,9,48,26,18,20,21,26,80,0,15,16,80,0,26,5,80,0,18,13,80,0,28,3,80,0,23,8,80,0,24,7,80,0,31,0,80,0,31,0,80,0,27,4,80,0,18,13,90,1,6,14,90,1,10,10,90,1,16,4,90,1,18,2,90,1,6,14,90,1,15,5,90,1,15,5,90,1,19,1,90,1,20,0,90,1,15,5,85,0,8,18,85,0,15,11,85,0,25,1,85,0,24,2,85,0,12,14,85,0,21,5,85,0,24,2,85,0,26,0,85,0,25,1,85,0,22,4,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,93,0,18,0,93,0,10,8,93,0,16,2,93,0,7,11,93,0,17,1,93,0,13,5,93,0,10,8,30,0,50,7,10,14,31,2,77,1,31,2,78,0,31,2,77,1,31,2,77,1,31,2,75,3,31,2,77,1,31,2,76,2,31,2,76,2,31,2,74,4,31,2,13,65,98,0,0,13,68,1,2,40,54,1,12,12,18,14,72,0,1,38,73,1,0,37,95,6,2,8,95,4,7,5,95,3,7,6,95,6,2,8,95,5,2,9,95,3,6,7,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,32,2,46,31,32,8,41,30,32,6,31,42,32,7,52,20,32,7,27,45,32,6,44,29,35,0,39,37,72,0,19,9,4,7,35,5,4,15,31,21,35,6,62,8,41,1,17,52,41,0,16,27,11,8,7,1,41,2,16,15,19,18,45,2,15,28,16,5,46,1,2,59,3,47,0,2,55,7,66,4,35,6,70,5,24,12,80,4,20,7,60,5,25,21,84,3,20,4,68,4,30,9,48,0,0,2,7,23,31,48,2,1,1,3,27,29,51,3,20,15,12,10,51,0,18,16,8,18,51,0,31,11,8,10,69,6,34,2,69,22,10,10,69,15,15,12,51,0,37,23,88,0,9,14,102,0,2,0,4,1,1,0,1,66,0,3,5,0,7,0,2,4,2,0,6,3,0,0,3,10,66,0,32,12,0,1,66,0,8,25,6,4,1,1,0,67,1,29,12,2,67,0,10,10,16,4,4,4.68,3.7712121150004982,1.7272727272727273,1.1037127426019047,9.452380952380953,6.589727337904128,3.976744186046511,2.923536443720689
CM,CMR,Cameroon,2021-03-06,2021-03-05,100,1,51240.2286388204,1,51240.2286388204,27,88,9306565.475750765,38,11,9,80,8,17,75,11,1,88,9,31,60,10,14,76,10,13,77,10,10,80,10,5,85,11,3,86,10,6,84,12,6,82,10,19,71,12,1,87,13,19,68,91,0,2,7,83,2,7,8,99,0,0,1,69,4,6,21,86,1,2,11,87,0,7,6,90,0,7,3,95,1,3,1,97,0,2,1,94,0,3,3,94,1,2,3,81,3,3,13,99,0,1,0,81,1,6,12,11,1,13,75,87,0,5,8,13,3,29,55,71,0,14,15,86,0,3,10,1,86,0,2,12,0,98,1,0,1,31,2,23,44,17,0,2,77,4,98,0,1,1,0,99,0,1,0,0,21,0,19,14,20,26,28,16,14,22,20,28,13,18,19,22,28,15,13,13,31,28,18,5,10,39,28,11,27,17,17,75,0,8,17,75,0,17,8,75,0,18,7,75,0,23,2,75,0,13,12,75,0,19,6,75,0,24,1,75,0,23,2,75,0,20,5,75,0,17,8,80,0,5,15,80,0,14,6,80,0,16,4,80,0,17,3,80,0,8,12,80,0,19,1,80,0,17,3,80,0,19,1,80,0,16,4,80,0,13,7,86,0,8,6,86,0,10,4,86,0,12,2,86,0,14,0,86,0,10,4,86,0,9,5,86,0,13,1,86,0,14,0,86,0,13,1,86,0,11,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,87,0,11,2,87,0,10,3,87,0,10,3,87,0,5,8,87,0,10,3,87,0,8,5,87,0,7,6,30,3,44,3,11,9,29,2,65,4,29,2,66,3,29,2,68,1,29,2,66,3,29,2,64,5,29,2,66,3,29,2,67,2,29,2,66,3,29,2,63,6,29,2,15,54,91,0,0,9,62,0,6,32,50,1,10,12,17,10,67,0,1,32,68,0,1,31,78,14,1,7,78,7,11,4,78,6,9,7,78,11,6,5,78,12,3,7,78,7,8,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,32,8,41,19,32,10,37,21,32,12,27,29,32,8,37,23,32,10,24,34,32,7,33,28,36,0,38,26,62,0,22,5,3,8,38,2,3,12,23,22,38,2,56,4,41,2,16,41,41,2,22,24,6,2,1,2,41,2,20,11,17,9,44,1,11,26,14,4,46,0,3,47,4,49,0,2,44,5,60,1,36,3,64,1,34,1,74,2,20,4,65,2,22,11,78,2,17,3,67,0,30,3,51,0,1,2,9,19,18,51,0,1,0,6,15,27,53,1,25,10,6,5,53,0,14,17,6,10,53,0,16,16,9,6,68,5,23,4,68,12,8,12,68,9,18,5,53,1,26,20,80,0,10,10,90,1,2,0,0,1,2,0,4,66,1,4,4,3,0,1,1,3,1,0,3,2,1,0,3,7,61,0,30,8,0,1,61,0,5,18,9,3,4,0,0,61,0,22,14,3,61,0,9,11,12,4,3,3.5869565217391304,3.0737316224674727,2.4,1.7126976771553504,8.885714285714286,6.560897663525968,3.0256410256410255,2.1458304672229067
