ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1.0,V5d_2..99,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3.0,V5d_4..99,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5.0,V5d_6..99,V5d_6.0,V5d_7..99,V5d_7.0,V5d_8..99,V5d_8.0,V5d_9..99,V5d_9.0,V5d_10..99,V6_1..99,V6_1.0,V6_1.1,V6_2..99,V6_2.0,V6_2.1,V6_3..99,V6_3.0,V6_3.1,V6_4..99,V6_4.0,V6_4.1,V6_5..99,V6_5.0,V6_5.1,V6_6..99,V6_6.0,V6_6.1,V6_7..99,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.2,V12..99,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.2,B13_2..99,B13_2..77,B13_2.2,B13_3..99,B13_3..77,B13_3.2,B13_4..99,B13_4..77,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7.1,D7.2,D8..99,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
GN,GIN,Guinea,2021-02-10,2021-02-06,100,1,80084.9698238769,1,80084.9698238769,3,82,11964629.607501809,25,7,3,90,5,10,85,7,4,89,7,25,68,5,11,84,6,8,86,5,4,91,6,9,85,8,3,89,7,5,88,6,3,91,6,17,77,8,1,91,8,10,82,97,0,2,1,90,2,3,5,96,0,2,2,75,2,8,15,89,2,4,5,92,2,1,5,96,2,2,0,91,0,6,3,97,0,1,2,95,1,2,2,97,1,1,1,83,2,6,9,99,0,1,90,0,7,3,18,0,3,79,97,2,1,18,1,35,46,65,0,14,21,86,0,14,0,86,0,3,11,0,97,1,2,34,1,20,45,20,2,4,73,1,96,1,1,0,2,96,1,2,1,24,1,36,21,9,9,30,22,21,13,14,100,30,14,27,13,16,30,15,24,15,16,30,23,11,10,26,30,12,28,14,16,91,0,7,2,91,0,7,2,91,0,7,2,91,0,6,3,91,0,5,4,91,0,7,2,91,0,9,0,91,0,8,1,91,0,8,1,0,91,0,4,5,91,0,5,4,91,0,5,4,91,0,7,2,91,0,6,3,91,0,7,2,91,0,8,1,91,0,9,0,91,0,9,0,0,80,0,6,14,80,0,16,4,80,0,15,5,80,0,19,1,80,0,9,11,80,0,8,12,80,0,17,3,80,0,19,1,80,0,19,1,0,99,1,99,1,0,99,1,99,0,1,99,1,99,1,99,1,99,1,99,1,0,89,11,0,89,4,7,89,7,4,89,3,8,89,9,2,89,10,1,89,9,2,28,1,18,17,18,18,30,4,63,3,30,4,65,1,30,4,66,0,30,4,63,3,30,4,61,5,30,4,66,0,30,4,64,2,30,4,66,0,30,4,63,3,30,4,12,54,96,1,3,75,4,21,0,0,0,81,10,3,6,81,8,8,3,81,6,9,4,81,9,4,6,81,9,6,4,81,9,2,8,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,34,8,46,12,34,15,22,29,34,13,23,30,34,13,28,25,34,11,28,27,34,10,26,30,40,23,37,77,0,9,3,3,8,41,0,3,9,20,27,41,0,54,5,41,0,14,45,41,0,23,17,11,3,2,3,41,0,24,14,11,10,41,0,17,23,15,4,100,42,1,2,52,3,42,1,4,45,8,58,2,31,9,80,2,14,4,80,1,13,6,73,2,19,6,75,2,17,6,75,0,20,5,44,0,2,0,8,23,23,44,0,1,2,4,20,29,49,2,22,11,7,9,49,0,19,6,9,17,49,0,24,7,9,11,71,1,28,0,71,10,9,10,71,10,13,6,51,26,23,77,8,15,93,2,1,1,1,0,0,0,2,67,0,1,3,1,10,0,0,5,1,0,0,4,2,0,2,4,72,2,23,2,1,0,72,5,12,6,4,0,1,74,0,14,10,2,74,10,6,5,3,2,3.6551724137931036,3.4045753046343545,0,0,10.125,5.73556789955753,3.6086956521739126,3.486847109753798
GN,GIN,Guinea,2021-02-11,2021-02-07,100,0,0,0,0,4,78,12253925.411130732,25,8,2,90,5,9,86,7,5,88,7,27,66,6,13,81,6,9,85,6,5,89,5,11,84,8,4,88,7,6,87,5,4,91,6,17,77,8,2,90,9,12,79,98,0,1,1,91,2,4,3,95,0,3,2,73,2,9,16,87,2,6,5,91,2,1,6,95,2,3,0,89,0,7,4,96,0,3,1,94,1,2,3,96,1,2,1,83,2,6,9,98,1,1,88,0,8,4,21,1,4,74,96,2,2,21,1,33,45,67,0,13,20,87,0,13,0,87,0,3,10,0,97,1,2,36,1,18,45,23,2,4,69,2,96,1,1,0,2,96,1,2,1,27,0,32,20,11,10,34,19,19,15,13,100,34,11,25,14,16,34,12,21,17,16,34,19,13,13,21,34,12,24,15,15,90,0,8,2,90,0,8,2,90,0,6,4,90,0,5,5,90,0,5,5,90,0,9,1,90,0,10,0,90,0,9,1,90,0,8,2,0,89,0,6,5,89,0,7,4,89,0,5,6,89,0,8,3,89,0,6,5,89,0,9,2,89,0,10,1,89,0,10,1,89,0,11,0,0,82,0,4,14,82,0,14,4,82,0,13,5,82,0,17,1,82,0,7,11,82,0,6,12,82,0,15,3,82,0,17,1,82,0,17,1,0,99,1,99,1,0,99,1,99,0,1,99,1,99,1,99,1,99,1,99,1,0,85,15,0,85,5,10,85,10,5,85,4,11,85,12,3,85,12,3,85,12,3,30,1,19,17,16,17,32,4,62,2,32,4,63,1,32,4,64,0,32,4,62,2,32,4,58,6,32,4,64,0,32,4,63,1,32,4,64,0,32,4,61,3,32,4,10,54,96,1,3,75,2,23,0,0,0,83,7,3,7,83,7,5,5,83,4,9,4,83,6,3,8,83,8,4,5,83,7,2,8,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,36,9,41,14,36,14,20,30,36,15,19,30,36,13,24,27,36,13,26,25,36,11,23,30,42,20,38,80,0,8,2,2,8,43,1,2,11,20,23,43,0,52,5,44,0,14,42,44,0,23,15,11,3,1,3,44,0,28,11,10,7,44,0,15,24,13,4,100,45,1,3,47,4,45,1,2,44,8,63,1,27,9,82,2,12,4,84,2,9,5,77,2,15,6,77,2,16,5,78,1,16,5,47,0,2,0,7,22,22,47,0,1,2,5,21,24,53,1,19,10,8,9,53,0,15,6,9,17,53,0,18,8,11,10,76,1,22,1,76,7,6,11,76,5,12,7,55,20,25,75,8,17,93,2,1,1,1,0,0,0,2,73,0,1,3,0,6,1,0,4,1,0,2,3,1,0,2,3,72,2,23,2,1,0,72,3,14,6,4,0,1,74,0,15,9,2,74,10,5,6,3,2,3.5666666666666664,3.430927624974927,1,0,10.08695652173913,5.468197671148236,3.8636363636363633,3.5896074138102323
GN,GIN,Guinea,2021-02-12,2021-02-08,100,2,192572.79145822892,1,142562.00069420002,6,82,14035919.676935874,30,9,4,87,5,11,84,7,2,91,6,29,65,5,12,83,5,9,86,6,6,88,7,6,87,7,4,89,8,5,87,5,5,90,5,18,77,7,3,90,8,12,80,96,0,0,4,89,2,3,6,98,0,1,1,71,2,10,17,88,2,5,5,91,2,2,5,94,2,3,1,94,0,4,2,96,0,3,1,95,1,2,2,95,1,2,2,82,2,5,11,97,1,2,88,0,7,5,17,1,5,77,95,2,3,17,1,36,46,65,0,14,21,86,0,14,0,86,0,2,12,0,98,0,2,34,0,20,46,20,0,2,74,4,98,0,1,0,1,98,0,1,1,23,1,31,22,9,14,30,17,23,17,13,100,30,14,27,16,13,30,15,23,17,15,30,17,16,17,20,30,14,28,16,12,87,0,9,4,87,0,10,3,87,0,7,6,87,0,8,5,87,0,9,4,87,0,10,3,87,0,13,0,87,0,11,2,87,0,10,3,0,91,0,5,4,91,0,6,3,91,0,4,5,91,0,6,3,91,0,4,5,91,0,8,1,91,0,9,0,91,0,8,1,91,0,8,1,0,79,0,8,13,79,0,19,2,79,0,17,4,79,0,21,0,79,0,11,10,79,0,10,11,79,0,18,3,79,0,19,2,79,0,20,1,0,99,1,99,1,0,99,1,99,0,1,99,1,99,1,99,1,99,1,99,1,0,85,15,0,85,5,10,85,10,5,85,4,11,85,12,3,85,12,3,85,13,2,29,0,24,15,13,19,30,5,63,2,30,5,64,1,30,5,65,0,30,5,63,2,30,5,61,4,30,5,63,2,30,5,64,1,30,5,64,1,30,5,65,0,30,5,9,56,95,0,5,70,0,30,0,0,0,81,10,1,8,81,10,5,4,81,8,9,2,81,6,5,8,81,10,3,6,81,9,3,7,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,36,10,42,12,36,13,18,33,36,13,19,32,36,12,21,31,36,12,21,31,36,11,22,31,40,18,42,82,0,4,6,1,7,40,1,2,11,19,27,40,1,55,4,42,1,14,43,42,0,20,18,11,4,1,4,42,1,30,12,8,7,42,0,12,27,14,5,100,42,1,3,51,3,42,1,2,45,10,61,1,30,8,84,1,11,4,84,2,10,4,80,1,12,7,81,1,15,3,78,2,16,4,44,0,2,0,8,23,23,44,1,1,1,8,17,28,51,1,25,6,9,8,51,1,20,6,8,14,51,1,22,9,10,7,71,4,24,1,71,9,12,8,71,7,16,6,53,23,24,76,6,18,94,1,1,0,0,0,0,0,4,71,0,1,3,1,4,1,0,4,2,2,3,3,1,0,1,3,69,0,26,3,1,1,69,7,12,8,2,1,1,69,0,18,13,0,69,14,6,6,4,1,4.03125,4.161919338555849,1.3333333333333333,0.5773502691896257,9.807692307692308,5.50649965600094,3.0357142857142856,3.156206617387432
GN,GIN,Guinea,2021-02-13,2021-02-09,100,3,359759.9123645109,1,142562.00069420002,6,88,14295047.42009362,35,7,6,87,4,12,84,5,4,91,4,29,67,5,10,85,3,9,88,6,4,90,6,6,88,5,7,88,6,4,90,4,4,92,4,14,82,5,3,92,5,13,82,94,0,0,6,88,0,5,7,96,0,1,3,71,1,11,17,90,0,5,5,91,1,2,6,96,0,3,1,94,0,4,2,93,0,6,1,96,0,3,1,96,0,2,2,86,0,4,10,97,1,2,87,1,8,4,11,1,5,83,95,3,2,11,2,41,46,60,0,15,25,85,0,15,0,85,0,2,13,0,98,1,1,30,0,25,45,15,0,1,81,3,99,0,0,0,1,99,1,0,0,19,1,34,22,10,14,30,17,23,19,11,100,30,14,28,16,12,30,16,23,18,13,30,22,15,17,16,30,14,28,19,9,87,0,9,4,87,0,9,4,87,0,7,6,87,0,9,4,87,0,9,4,87,0,9,4,87,0,12,1,87,0,12,1,87,0,11,2,0,90,0,6,4,90,0,6,4,90,0,6,4,90,0,7,3,90,0,5,5,90,0,9,1,90,0,10,0,90,0,9,1,90,0,9,1,0,79,0,10,11,79,0,17,4,79,0,19,2,79,0,21,0,79,0,8,13,79,0,11,10,79,0,17,4,79,0,19,2,79,0,20,1,0,100,0,100,0,0,100,0,100,0,0,100,0,100,0,100,0,100,0,100,0,0,89,11,0,89,4,7,89,7,4,89,3,8,89,8,3,89,8,3,89,10,1,30,0,24,17,10,19,31,4,63,2,31,4,63,2,31,4,65,0,31,4,63,2,31,4,62,3,31,4,63,2,31,4,64,1,31,4,64,1,31,4,64,1,31,4,9,56,93,0,7,65,1,34,0,0,0,76,13,1,10,76,10,8,6,76,6,14,4,76,9,8,7,76,12,5,7,76,13,3,8,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,37,9,42,12,37,15,17,31,37,14,19,30,37,15,23,25,37,15,23,25,37,15,19,29,39,24,37,76,0,5,7,1,11,39,1,4,10,21,25,39,1,55,5,41,1,13,45,41,0,19,18,8,7,2,5,41,1,27,10,13,8,41,0,15,22,18,4,100,41,1,3,52,3,41,1,4,46,8,59,1,32,8,84,0,12,4,82,2,11,5,77,1,14,8,78,1,17,4,81,2,15,2,42,0,2,0,7,19,30,42,1,1,0,7,15,34,48,1,29,5,7,10,48,2,21,7,7,15,48,1,23,11,8,9,66,7,25,2,66,15,12,7,66,11,18,5,49,26,25,75,11,14,89,2,2,0,0,0,1,0,6,63,1,1,5,2,3,2,0,3,1,2,5,3,3,0,1,5,63,0,30,4,1,2,63,9,13,12,1,1,1,64,0,21,13,2,64,15,8,6,5,2,3.710526315789474,3.6827420361320673,1.25,0.5,9.035714285714286,5.737996442540129,3.4000000000000004,3.3280417769261126
GN,GIN,Guinea,2021-02-14,2021-02-11,100,4,381027.6323238145,2,163829.7206535036,9,88,12556879.055485183,33,10,7,83,4,15,81,5,5,90,5,31,64,7,13,80,5,10,85,7,6,87,8,7,85,7,7,86,8,5,87,6,5,89,5,15,80,7,3,90,6,14,80,93,1,0,6,85,2,5,8,95,1,2,2,69,3,13,15,87,1,7,5,90,3,2,5,94,2,3,1,93,2,3,2,93,0,6,1,95,2,2,1,95,0,3,2,85,1,5,9,97,1,2,86,3,5,6,12,0,8,80,93,3,4,13,2,40,45,61,0,15,24,85,0,15,0,85,0,2,13,0,98,1,1,31,0,25,44,17,0,1,77,5,99,0,0,0,1,99,1,0,0,21,1,30,23,10,15,33,13,19,24,11,100,33,15,23,16,13,33,15,18,19,15,33,21,13,19,14,33,15,21,21,10,86,1,9,4,86,1,8,5,86,1,7,6,86,1,9,4,86,1,10,3,86,1,8,5,86,1,12,1,86,1,12,1,86,1,11,2,0,90,0,7,3,90,0,6,4,90,0,7,3,90,0,8,2,90,0,6,4,90,0,6,4,90,0,10,0,90,0,9,1,90,0,9,1,0,79,0,12,9,79,0,15,6,79,0,21,0,79,0,21,0,79,0,8,13,79,0,13,8,79,0,17,4,79,0,18,3,79,0,20,1,0,100,0,100,0,0,100,0,100,0,0,100,0,100,0,100,0,100,0,100,0,0,92,8,0,92,1,7,92,3,5,92,3,5,92,6,2,92,5,3,92,7,1,34,1,23,14,8,20,36,2,61,1,36,2,60,2,36,2,62,0,36,2,61,1,36,2,60,2,36,2,60,2,36,2,62,0,36,2,61,1,36,2,61,1,36,2,9,53,93,0,7,67,2,31,0,0,0,76,13,0,11,76,11,7,6,76,5,15,4,76,9,7,8,76,11,7,6,76,12,3,9,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,42,7,37,14,42,14,15,29,42,13,22,23,42,14,22,22,42,14,24,20,42,13,17,28,42,25,33,75,0,7,8,0,10,42,2,4,7,21,24,42,4,49,5,44,2,12,42,44,0,17,19,8,6,2,4,44,1,23,10,15,7,44,0,13,20,19,4,100,45,1,3,48,3,46,1,4,44,5,63,2,30,5,85,1,10,4,78,3,13,6,78,2,13,7,76,2,18,4,83,3,14,0,46,0,0,0,8,15,31,46,1,0,0,7,14,32,53,2,26,4,6,9,53,3,16,7,10,11,53,2,20,11,10,4,70,7,20,3,70,14,10,6,70,10,17,3,56,24,20,80,12,8,88,2,2,0,0,0,1,0,7,65,1,0,4,2,2,2,0,3,1,3,5,2,4,0,1,5,66,0,27,4,0,3,66,8,11,12,1,1,1,67,1,18,11,3,67,11,8,8,4,2,3.166666666666666,2.844907016926801,1.2,0.44721359549995787,9.222222222222221,6.692897115216384,3.0357142857142856,2.9247620081355
GN,GIN,Guinea,2021-02-15,2021-02-12,100,3,238465.63162961448,1,21267.719959303602,5,92,10219626.694184119,35,10,8,82,8,14,78,9,4,87,9,28,63,9,12,79,10,9,81,10,5,85,12,6,82,11,4,85,9,6,85,10,5,85,9,14,77,11,0,89,8,12,80,92,2,2,4,86,2,5,7,96,1,1,2,72,3,10,15,88,2,5,5,91,3,2,4,95,2,1,2,94,3,2,1,96,0,4,0,94,3,3,0,95,1,3,1,86,1,6,7,100,0,0,88,3,6,3,8,0,5,87,96,2,2,10,2,34,54,67,0,13,20,87,0,13,0,87,0,2,11,0,98,1,1,26,1,26,47,14,0,1,81,4,99,0,0,0,1,99,1,0,0,17,0,33,28,9,13,29,14,23,19,15,100,29,17,23,14,17,29,17,19,15,20,29,25,11,15,20,29,18,22,17,14,87,1,8,4,87,1,8,4,87,1,7,5,87,1,9,3,87,1,10,2,87,1,7,5,87,1,11,1,87,1,12,0,87,1,11,1,0,91,0,5,4,91,0,6,3,91,0,8,1,91,0,8,1,91,0,6,3,91,0,6,3,91,0,9,0,91,0,9,0,91,0,8,1,0,75,0,14,11,75,0,17,8,75,0,23,2,75,0,24,1,75,0,12,13,75,0,15,10,75,0,23,2,75,0,22,3,75,0,24,1,0,100,0,100,0,0,100,0,100,0,0,100,0,100,0,100,0,100,0,100,0,0,93,7,0,93,2,5,93,1,6,93,4,3,93,6,1,93,5,2,93,7,0,30,2,26,13,12,17,33,1,65,1,33,1,63,3,33,1,65,1,33,1,62,4,33,1,65,1,33,1,65,1,33,1,64,2,33,1,64,2,33,1,65,1,33,1,10,56,92,0,8,65,2,33,0,0,0,75,15,2,8,75,14,7,4,75,9,12,4,75,12,8,5,75,13,8,4,75,15,4,6,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,36,7,43,14,36,16,20,28,36,15,24,25,36,16,22,26,36,13,26,25,36,12,22,30,37,26,37,74,0,13,5,1,7,37,1,5,8,23,26,37,5,54,4,38,3,15,44,38,0,23,18,9,6,3,3,38,2,24,9,17,10,38,1,14,23,19,5,100,40,1,2,54,3,42,1,4,46,7,58,2,33,7,81,2,12,5,77,2,14,7,79,1,11,9,75,1,18,6,79,2,15,4,43,0,0,0,6,17,34,43,1,0,0,4,15,37,47,3,28,8,4,10,47,3,15,8,15,12,47,2,22,12,10,7,67,8,21,4,67,18,9,6,67,11,18,4,52,29,19,81,12,7,90,2,2,0,0,0,1,0,5,62,1,0,5,1,2,2,0,3,0,4,5,4,3,1,1,6,64,0,28,4,0,4,64,7,14,12,1,1,1,65,1,16,15,3,65,12,9,6,5,3,3,2.593698657761292,1,0,7.074074074074074,6.0187267112796565,3.032258064516129,3.146255668438723
