ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1.-77,B1_1.1,B1_1.2,B1_2.-77,B1_2.1,B1_2.2,B1_3.-77,B1_3.1,B1_3.2,B1_4.-77,B1_4.1,B1_4.2,B1_5.-77,B1_5.1,B1_5.2,B1_6.-77,B1_6.1,B1_6.2,B1_7.-77,B1_7.1,B1_7.2,B1_8.-77,B1_8.1,B1_8.2,B1_9.-77,B1_9.1,B1_9.2,B1_10.-77,B1_10.1,B1_10.2,B1_11.-77,B1_11.1,B1_11.2,B1_12.-77,B1_12.1,B1_12.2,B1_13.-77,B1_13.1,B1_13.2,B1_14.-77,B1_14.1,B1_14.2,B1b_x1.-99,B1b_x1.-77,B1b_x1.1,B1b_x1.2,B1b_x2.-99,B1b_x2.-77,B1b_x2.1,B1b_x2.2,B1b_x3.-99,B1b_x3.-77,B1b_x3.1,B1b_x3.2,B1b_x4.-99,B1b_x4.-77,B1b_x4.1,B1b_x4.2,B1b_x5.-99,B1b_x5.-77,B1b_x5.1,B1b_x5.2,B1b_x6.-99,B1b_x6.-77,B1b_x6.1,B1b_x6.2,B1b_x7.-99,B1b_x7.-77,B1b_x7.1,B1b_x7.2,B1b_x8.-99,B1b_x8.-77,B1b_x8.1,B1b_x8.2,B1b_x9.-99,B1b_x9.-77,B1b_x9.1,B1b_x9.2,B1b_x10.-99,B1b_x10.-77,B1b_x10.1,B1b_x10.2,B1b_x11.-99,B1b_x11.-77,B1b_x11.1,B1b_x11.2,B1b_x12.-99,B1b_x12.-77,B1b_x12.1,B1b_x12.2,B1b_x13.-99,B1b_x13.-77,B1b_x13.1,B1b_x13.2,B1b_x14.-99,B1b_x14.-77,B1b_x14.1,B1b_x14.2,B3.-99,B3.-77,B3.1,B3.2,B5.-99,B5.1,B5.2,B6.-99,B6.-77,B6.1,B6.2,B7.-99,B7.-77,B7.1,B7.2,B8.-99,B8.-77,B8.1,B8.2,B8.3,B9.-99,B9.-77,B9.1,B9.2,B9.3,B10.-99,B10.1,B10.3,B11.-99,B11.-77,B11.1,B11.2,V1.-99,V1.-77,V1.1,V1.2,V1.3,V2.-99,V2.-77,V2.1,V2.2,V2.3,V2a.-99,V2a.-77,V2a.1,V2a.2,V2a.3,V3.-99,V3.-77,V3.1,V3.2,V3.3,V3.4,V4_1.-99,V4_1.-77,V4_1.1,V4_1.2,V4_1.3,V4_2.-99,V4_3.-99,V4_3.-77,V4_3.1,V4_3.2,V4_3.3,V4_4.-99,V4_4.-77,V4_4.1,V4_4.2,V4_4.3,V4_5.-99,V4_5.-77,V4_5.1,V4_5.2,V4_5.3,V4_6.-99,V4_6.-77,V4_6.1,V4_6.2,V4_6.3,V5a_1.-99,V5a_1.-77,V5a_1.0,V5a_1.1,V5a_2.-99,V5a_2.-77,V5a_2.0,V5a_2.1,V5a_3.-99,V5a_3.-77,V5a_3.0,V5a_3.1,V5a_4.-99,V5a_4.-77,V5a_4.0,V5a_4.1,V5a_5.-99,V5a_5.-77,V5a_5.0,V5a_5.1,V5a_6.-99,V5a_6.-77,V5a_6.0,V5a_6.1,V5a_7.-99,V5a_7.-77,V5a_7.0,V5a_7.1,V5a_8.-99,V5a_8.-77,V5a_8.0,V5a_8.1,V5a_9.-99,V5a_9.-77,V5a_9.0,V5a_9.1,V5a_10.-99,V5b_1.-99,V5b_1.-77,V5b_1.0,V5b_1.1,V5b_2.-99,V5b_2.-77,V5b_2.0,V5b_2.1,V5b_3.-99,V5b_3.-77,V5b_3.0,V5b_3.1,V5b_4.-99,V5b_4.-77,V5b_4.0,V5b_4.1,V5b_5.-99,V5b_5.-77,V5b_5.0,V5b_5.1,V5b_6.-99,V5b_6.-77,V5b_6.0,V5b_6.1,V5b_7.-99,V5b_7.-77,V5b_7.0,V5b_7.1,V5b_8.-99,V5b_8.-77,V5b_8.0,V5b_8.1,V5b_9.-99,V5b_9.-77,V5b_9.0,V5b_9.1,V5b_10.-99,V5c_1.-99,V5c_1.-77,V5c_1.0,V5c_1.1,V5c_2.-99,V5c_2.-77,V5c_2.0,V5c_2.1,V5c_3.-99,V5c_3.-77,V5c_3.0,V5c_3.1,V5c_4.-99,V5c_4.-77,V5c_4.0,V5c_4.1,V5c_5.-99,V5c_5.-77,V5c_5.0,V5c_5.1,V5c_6.-99,V5c_6.-77,V5c_6.0,V5c_6.1,V5c_7.-99,V5c_7.-77,V5c_7.0,V5c_7.1,V5c_8.-99,V5c_8.-77,V5c_8.0,V5c_8.1,V5c_9.-99,V5c_9.-77,V5c_9.0,V5c_9.1,V5c_10.-99,V5d_1.-99,V5d_1.0,V5d_1.1,V5d_2.-99,V5d_2.0,V5d_2.1,V5d_3.-99,V5d_3.0,V5d_3.1,V5d_4.-99,V5d_4.0,V5d_4.1,V5d_5.-99,V5d_5.0,V5d_5.1,V5d_6.-99,V5d_6.0,V5d_6.1,V5d_7.-99,V5d_7.0,V5d_7.1,V5d_8.-99,V5d_8.1,V5d_9.-99,V5d_9.0,V5d_9.1,V5d_10.-99,V6_1.-99,V6_1.0,V6_1.1,V6_2.-99,V6_2.0,V6_2.1,V6_3.-99,V6_3.0,V6_3.1,V6_4.-99,V6_4.0,V6_4.1,V6_5.-99,V6_5.0,V6_5.1,V6_6.-99,V6_6.0,V6_6.1,V6_7.-99,V6_7.0,V6_7.1,V9.-99,V9.-77,V9.1,V9.2,V9.3,V9.4,V10_1.-99,V10_1.-77,V10_1.0,V10_1.1,V10_2.-99,V10_2.-77,V10_2.0,V10_2.1,V10_3.-99,V10_3.-77,V10_3.0,V10_3.1,V10_4.-99,V10_4.-77,V10_4.0,V10_4.1,V10_5.-99,V10_5.-77,V10_5.0,V10_5.1,V10_6.-99,V10_6.-77,V10_6.0,V10_6.1,V10_7.-99,V10_7.-77,V10_7.0,V10_7.1,V10_8.-99,V10_8.-77,V10_8.0,V10_8.1,V10_9.-99,V10_9.-77,V10_9.0,V10_9.1,V10_10.-99,V10_10.-77,V10_10.0,V10_10.1,V11.-99,V11.-77,V11.1,V11.2,V12.-99,V12.-77,V12.1,V12.2,V13.-99,V15.-99,V16.-99,B12_1.-99,B12_1.-77,B12_1.1,B12_1.2,B12_2.-99,B12_2.-77,B12_2.1,B12_2.2,B12_3.-99,B12_3.-77,B12_3.1,B12_3.2,B12_4.-99,B12_4.-77,B12_4.1,B12_4.2,B12_5.-99,B12_5.-77,B12_5.1,B12_5.2,B12_6.-99,B12_6.-77,B12_6.1,B12_6.2,B13_1.-99,B13_1.-77,B13_1.2,B13_2.-99,B13_2.-77,B13_2.1,B13_2.2,B13_3.-99,B13_3.-77,B13_3.1,B13_3.2,B13_4.-99,B13_4.-77,B13_4.1,B13_4.2,B13_5.-99,B13_5.-77,B13_5.1,B13_5.2,B13_6.-99,B13_6.-77,B13_6.1,B13_6.2,B13_7.-99,B13_7.-77,B13_7.2,B14_1.-99,B14_1.2,B14_2.-99,B14_2.1,B14_2.2,B14_3.-99,B14_3.2,B14_4.-99,B14_4.1,B14_4.2,B14_5.-99,B14_5.1,B14_5.2,C0_1.-99,C0_1.-77,C0_1.1,C0_1.2,C0_2.-99,C0_2.-77,C0_2.1,C0_2.2,C0_3.-99,C0_3.-77,C0_3.1,C0_3.2,C0_4.-99,C0_4.-77,C0_4.1,C0_4.2,C0_5.-99,C0_5.-77,C0_5.1,C0_5.2,C0_6.-99,C0_6.-77,C0_6.1,C0_6.2,C1_m.-99,C1_m.-77,C1_m.1,C1_m.2,C2.-99,C2.-77,C2.1,C2.2,C2.3,C2.4,C7.-99,C7.-77,C7.1,C7.2,C7.3,C7.4,C8.-99,C8.-77,C8.1,C8.2,C3.-99,C3.-77,C3.1,C3.2,C5.-99,C5.-77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6.-99,C6.-77,C6.1,C6.2,C6.3,C6.4,C14.-99,C14.-77,C14.1,C14.2,C14.3,C14.4,C9.-99,C9a.-99,C9a.-77,C9a.1,C9a.2,C9a.3,C12.-99,C12.-77,C12.1,C12.2,C12.3,C13_1.-99,C13_1.-77,C13_1.1,C13_1.2,C13_2.-99,C13_2.-77,C13_2.1,C13_2.2,C13_3.-99,C13_3.-77,C13_3.1,C13_3.2,C13_4.-99,C13_4.-77,C13_4.1,C13_4.2,C13_5.-99,C13_5.-77,C13_5.1,C13_5.2,C13_6.-99,C13_6.-77,C13_6.1,C13_6.2,D1.-99,D1.-77,D1.1,D1.2,D1.3,D1.4,D1.5,D2.-99,D2.-77,D2.1,D2.2,D2.3,D2.4,D2.5,D3.-99,D3.-77,D3.1,D3.2,D3.3,D3.4,D4.-99,D4.-77,D4.1,D4.2,D4.3,D4.4,D5.-99,D5.-77,D5.1,D5.2,D5.3,D5.4,D6_1.-99,D6_1.-77,D6_1.1,D6_1.2,D6_2.-99,D6_2.-77,D6_2.1,D6_2.2,D6_3.-99,D6_3.-77,D6_3.1,D6_3.2,D7.-99,D7.-77,D7.1,D7.2,D8.-99,D8.1,D8.2,D9.-99,D9.-77,D9.1,D9.3,D9.4,D9.6,D9.7,D10.-99,D10.-77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3.-99,E3.-77,E3.1,E3.2,E3.3,E3.4,E4.-99,E4.-77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2.-99,E2.-77,E2.1,E2.2,E2.3,E7.-99,E7.-77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AND,Andorra,2021-02-12,2021-02-06,100,5,287727.3171711512,4,273321.5205470422,134,88,4108970.747146866,40,10,8,82,7,19,74,6,11,83,7,27,66,10,29,61,12,17,71,10,13,77,9,14,77,9,12,79,8,6,86,10,13,77,6,20,74,9,10,81,11,23,66,92,1,5,2,81,4,8,7,89,1,6,4,73,3,14,10,71,2,8,19,83,3,7,7,87,2,7,4,86,3,7,4,88,0,6,6,94,0,5,1,87,2,6,5,80,3,10,7,90,1,6,3,77,0,14,9,10,2,13,75,88,4,8,12,2,42,44,58,0,17,25,83,1,0,15,1,83,1,3,13,0,98,2,0,32,0,11,57,16,3,7,67,7,93,0,3,3,1,96,0,1,2,1,23,2,27,21,11,16,37,4,24,18,17,100,37,7,19,20,17,37,9,23,10,21,37,8,10,7,38,37,5,28,15,15,86,1,7,6,86,1,7,6,86,1,8,5,86,1,11,2,86,1,6,7,86,1,11,2,86,1,11,2,86,1,12,1,86,1,10,3,0,91,0,4,5,91,0,7,2,91,0,9,0,91,0,6,3,91,0,4,5,91,0,5,4,91,0,8,1,91,0,9,0,91,0,9,0,0,79,0,14,7,79,0,15,6,79,0,20,1,79,0,19,2,79,0,13,8,79,0,12,9,79,0,18,3,79,0,21,0,79,0,20,1,0,99,1,0,99,1,0,99,1,0,99,1,0,99,1,0,99,1,0,99,1,0,99,1,99,1,0,0,95,4,1,95,4,1,95,3,2,95,3,2,95,1,4,95,2,3,95,5,0,32,3,21,17,10,17,39,4,54,3,39,4,51,6,39,4,54,3,39,4,52,5,39,4,49,8,39,4,53,4,39,4,54,3,39,4,54,3,39,4,47,10,39,4,21,36,83,1,3,13,60,1,13,26,0,0,0,91,4,2,3,91,4,4,1,91,4,3,2,91,5,4,0,91,5,0,4,91,5,2,2,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,40,1,23,36,40,2,39,19,40,2,17,41,40,3,21,36,40,3,8,49,40,3,14,43,41,1,19,39,81,0,9,5,2,3,42,2,5,9,20,22,42,4,49,5,44,2,16,38,44,1,40,4,1,2,5,3,44,2,22,11,12,9,45,0,20,14,9,12,100,47,1,12,34,6,49,2,11,31,7,77,0,16,7,61,0,35,4,83,0,14,3,79,0,12,9,92,0,3,5,86,0,12,2,51,0,3,5,7,8,26,51,0,3,5,9,8,24,55,0,15,13,8,9,55,0,10,2,12,21,55,0,16,5,9,15,80,3,15,2,80,4,7,9,80,6,7,7,57,0,13,30,70,6,24,94,0,0,2,1,1,2,81,0,2,3,1,0,1,0,3,1,1,0,2,1,0,1,3,58,0,23,16,2,1,58,1,8,10,4,11,4,3,1,60,0,16,14,10,60,0,7,14,8,7,4,12.152173913043478,22.457829509553974,16.125,34.211265897153154,9.594594594594595,6.885812545692368,3.3947368421052637,3.3894867161779105
AND,Andorra,2021-02-13,2021-02-07,100,6,344006.6446740257,3,260532.36607802822,38,84,4108661.9163446147,35,9,10,81,7,16,77,5,11,84,6,29,65,8,28,64,9,21,70,9,12,79,7,16,77,8,13,79,8,5,87,10,13,77,6,24,70,8,11,81,9,26,65,90,1,7,2,84,3,6,7,89,1,6,4,71,3,13,13,72,4,7,17,79,3,9,9,88,2,5,5,84,5,8,3,87,0,8,5,95,0,4,1,87,2,6,5,76,5,10,9,89,1,7,3,74,0,15,11,12,4,14,70,87,4,9,15,4,44,37,56,0,16,28,84,0,0,15,1,84,0,3,13,0,98,2,0,35,0,11,54,18,1,8,64,9,92,0,4,4,0,96,0,1,3,0,27,2,26,14,13,18,40,5,19,17,19,100,40,8,20,13,19,40,8,20,10,22,40,8,11,4,37,40,6,27,14,13,84,1,10,5,84,1,11,4,84,1,10,5,84,1,11,4,84,1,9,6,84,1,12,3,84,1,13,2,84,1,13,2,84,1,11,4,0,89,0,6,5,89,0,8,3,89,0,11,0,89,0,7,4,89,0,4,7,89,0,8,3,89,0,10,1,89,0,11,0,89,0,11,0,0,86,0,8,6,86,0,10,4,86,0,14,0,86,0,13,1,86,0,7,7,86,0,10,4,86,0,11,3,86,0,14,0,86,0,13,1,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,0,95,4,1,95,4,1,95,3,2,95,3,2,95,1,4,95,2,3,95,5,0,34,2,23,17,9,15,41,4,51,4,41,4,49,6,41,4,53,2,41,4,50,5,41,4,46,9,41,4,51,4,41,4,53,2,41,4,51,4,41,4,48,7,41,4,18,37,87,0,1,12,64,0,8,28,0,0,0,91,3,3,3,91,4,4,1,91,4,3,2,91,5,4,0,91,5,0,4,91,5,2,2,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,43,1,23,33,43,2,35,20,43,2,17,38,43,3,21,33,43,2,9,46,43,3,13,41,46,0,20,34,80,0,12,4,2,2,48,0,5,10,16,21,48,0,47,5,50,0,13,37,50,0,35,4,3,2,3,3,50,1,16,13,11,9,51,0,15,13,8,13,100,52,0,12,30,6,54,1,11,28,6,78,0,16,6,66,0,31,3,84,0,13,3,80,0,12,8,92,0,4,4,88,0,11,1,56,0,3,3,6,9,23,56,0,3,4,10,6,21,59,0,14,10,9,8,59,0,9,1,9,22,59,0,12,4,8,17,85,3,10,2,85,3,7,5,85,6,5,4,60,0,15,25,75,6,19,95,0,0,2,1,0,2,80,0,2,4,1,0,0,0,4,1,0,0,3,1,0,1,3,62,0,23,13,1,1,62,1,7,10,3,10,4,2,1,64,0,15,13,8,64,0,4,13,8,6,5,12.2,20.59523334083973,4,4.69041575982343,10.484848484848484,7.128820081722904,2.8529411764705883,1.8930871522811377
AND,Andorra,2021-02-14,2021-02-08,100,4,102199.8777604926,1,18725.5991644951,43,84,4101229.522319379,36,11,8,81,8,16,76,6,11,83,8,26,66,9,24,67,9,21,70,9,10,81,8,14,78,9,11,80,10,3,87,11,13,76,7,25,68,9,11,80,10,25,65,92,1,5,2,84,3,5,8,89,2,5,4,74,3,10,13,76,4,6,14,79,3,9,9,90,2,3,5,86,5,7,2,89,0,6,5,97,0,2,1,87,2,6,5,75,5,10,10,89,1,7,3,75,0,14,11,11,5,13,71,88,4,8,15,4,42,39,58,1,14,27,86,0,0,14,0,86,0,3,11,0,98,2,0,34,0,12,54,19,1,8,63,9,92,0,5,3,0,96,0,1,3,0,28,2,26,13,14,17,40,7,17,16,20,100,40,9,21,13,17,40,8,20,10,22,40,9,13,5,33,40,8,26,14,12,85,1,10,4,85,1,11,3,85,1,10,4,85,1,10,4,85,1,10,4,85,1,11,3,85,1,12,2,85,1,12,2,85,1,9,5,0,88,0,5,7,88,0,7,5,88,0,11,1,88,0,7,5,88,0,4,8,88,0,10,2,88,0,11,1,88,0,12,0,88,0,10,2,0,87,0,9,4,87,0,9,4,87,0,13,0,87,0,11,2,87,0,6,7,87,0,9,4,87,0,10,3,87,0,13,0,87,0,12,1,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,0,95,4,1,95,3,2,95,2,3,95,3,2,95,2,3,95,2,3,95,5,0,35,2,23,15,8,17,40,4,53,3,40,4,50,6,40,4,54,2,40,4,50,6,40,4,46,10,40,4,52,4,40,4,53,3,40,4,53,3,40,4,49,7,40,4,19,37,85,1,3,11,63,1,9,27,0,0,0,90,3,4,3,90,4,4,2,90,4,3,3,90,5,4,1,90,5,1,4,90,5,4,1,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,42,2,23,33,42,3,35,20,42,3,16,39,42,3,20,35,42,3,9,46,42,4,14,40,46,0,19,35,81,0,10,4,2,3,48,0,3,8,19,22,48,0,47,5,50,1,13,36,50,0,33,5,6,1,2,3,50,1,18,15,9,7,51,0,16,13,9,11,100,53,0,9,31,7,55,1,9,29,6,78,1,15,6,66,0,30,4,85,0,11,4,81,0,12,7,92,0,5,3,87,2,11,0,55,0,4,3,5,10,23,55,0,5,3,11,5,21,57,0,14,10,9,10,57,0,9,1,9,24,57,0,10,6,7,20,85,3,9,3,85,3,7,5,85,5,5,5,58,0,15,27,73,6,21,96,0,0,1,1,0,2,81,0,2,3,1,0,1,0,4,1,0,0,3,1,0,1,2,61,0,22,13,1,3,61,2,6,13,3,8,4,2,1,62,1,17,11,9,62,1,5,12,10,5,5,11.416666666666666,20.111215599953212,4.75,4.367084676466507,10.411764705882353,7.075855862394545,3,1.984313483298443
AND,Andorra,2021-02-15,2021-02-09,100,5,114902.32625815249,2,31428.047662154997,26,83,3225780.3646314577,33,12,9,79,9,15,76,7,11,82,10,27,63,9,24,67,10,24,66,9,12,79,10,13,77,11,10,79,11,4,85,12,13,75,9,22,69,11,11,78,12,23,65,91,1,6,2,85,3,6,6,89,2,6,3,73,3,11,13,76,3,9,12,76,3,12,9,88,2,5,5,87,5,7,1,90,0,6,4,96,0,3,1,87,2,6,5,78,5,10,7,89,1,7,3,77,1,11,11,12,5,11,72,90,5,5,16,3,41,40,59,1,14,26,86,0,1,13,0,86,0,4,10,0,97,3,0,34,0,10,56,20,1,7,64,8,93,0,5,2,0,96,0,1,3,0,28,2,26,16,12,16,38,7,17,18,20,100,38,8,22,15,17,38,8,20,12,22,38,8,13,9,32,38,8,27,15,12,85,1,9,5,85,1,10,4,85,1,8,6,85,1,9,5,85,1,10,4,85,1,10,4,85,1,11,3,85,1,11,3,85,1,9,5,0,90,0,4,6,90,0,5,5,90,0,9,1,90,0,7,3,90,0,3,7,90,0,8,2,90,0,9,1,90,0,10,0,90,0,8,2,0,84,0,11,5,84,0,12,4,84,0,15,1,84,0,13,3,84,0,8,8,84,0,12,4,84,0,13,3,84,0,15,1,84,0,14,2,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,0,92,6,2,92,4,4,92,3,5,92,4,4,92,4,4,92,4,4,92,6,2,33,2,23,14,10,18,39,4,53,4,39,4,52,5,39,4,55,2,39,4,52,5,39,4,47,10,39,4,53,4,39,4,54,3,39,4,54,3,39,4,49,8,39,4,20,37,87,1,3,9,66,1,10,23,0,0,0,92,1,4,3,92,2,4,2,92,2,3,3,92,4,3,1,92,3,1,4,92,3,4,1,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,41,3,22,34,41,3,35,21,41,3,17,39,41,3,19,37,41,3,8,48,41,4,13,42,46,0,18,36,82,0,9,4,2,3,48,0,3,8,16,25,48,0,47,5,50,1,13,36,50,0,35,4,7,0,2,2,50,1,17,13,9,10,51,0,16,14,8,11,100,53,0,10,30,7,55,0,9,28,8,79,1,15,5,66,0,29,5,84,0,13,3,82,0,11,7,93,0,4,3,88,2,10,0,55,0,4,3,4,10,24,55,0,5,1,10,4,25,58,0,12,9,9,12,58,0,8,1,7,26,58,0,9,6,6,21,86,3,9,2,86,2,8,4,86,4,6,4,60,0,13,27,73,6,21,96,0,1,0,1,0,2,83,0,2,2,1,0,1,0,3,1,0,0,3,2,0,0,2,64,0,21,11,1,3,64,2,7,11,5,5,4,1,1,65,1,16,13,5,65,1,5,11,9,4,5,12.162790697674419,21.127650842481664,3.1428571428571432,1.4638501094227998,10.548387096774194,7.24724641813436,3.387096774193549,2.1083551148519977
AND,Andorra,2021-02-16,2021-02-10,100,7,216587.6856409578,2,31428.047662154997,18,79,3351240.7434572815,35,13,11,76,11,13,76,8,12,80,11,23,66,9,26,65,10,26,64,10,12,78,12,14,74,12,11,77,11,6,83,13,13,74,10,22,68,13,10,77,14,21,65,89,3,6,2,87,3,5,5,88,3,6,3,77,4,8,11,74,6,9,11,74,5,13,8,88,2,4,6,86,5,8,1,89,2,4,5,94,3,3,0,87,3,7,3,78,6,9,7,90,1,6,3,79,2,10,9,15,6,8,71,92,4,4,18,3,33,46,67,1,9,23,91,0,1,8,0,91,0,2,7,0,98,2,0,31,1,9,59,20,1,6,65,8,94,0,4,2,0,97,0,1,2,0,27,1,20,17,13,22,37,8,16,17,22,100,37,11,21,13,18,37,11,17,13,22,37,11,10,10,32,37,12,24,14,13,79,1,14,6,79,1,16,4,79,1,13,7,79,1,14,6,79,1,14,6,79,1,16,4,79,1,17,3,79,1,17,3,79,1,14,6,0,89,0,6,5,89,0,6,5,89,0,9,2,89,0,9,2,89,0,5,6,89,0,9,2,89,0,11,0,89,0,11,0,89,0,7,4,0,83,0,11,6,83,0,13,4,83,0,16,1,83,0,14,3,83,0,9,8,83,0,12,5,83,0,14,3,83,0,16,1,83,0,15,2,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,0,90,8,2,90,5,5,90,4,6,90,6,4,90,4,6,90,6,4,90,8,2,33,3,25,11,8,20,39,2,55,4,39,2,55,4,39,2,57,2,39,2,56,3,39,2,51,8,39,2,56,3,39,2,56,3,39,2,55,4,39,2,53,6,39,2,18,41,87,1,3,9,64,1,13,22,0,0,0,92,1,4,3,92,1,4,3,92,1,3,4,92,3,4,1,92,2,1,5,92,2,5,1,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,42,5,20,33,42,4,31,23,42,5,18,35,42,5,18,35,42,4,9,45,42,5,10,43,47,0,16,37,84,0,7,3,1,5,49,0,5,8,18,20,49,1,46,4,50,1,10,39,50,0,35,4,7,0,4,0,50,2,22,11,5,10,50,1,15,14,7,13,100,51,0,9,35,5,53,0,7,33,7,81,1,12,6,70,0,24,6,83,0,13,4,83,0,10,7,92,0,3,5,91,2,7,0,54,1,3,3,4,7,28,54,0,4,2,9,4,27,56,1,14,8,8,13,56,0,9,2,7,26,56,0,10,7,5,22,83,3,12,2,83,3,8,6,83,4,8,5,57,0,15,28,72,4,24,98,0,1,0,0,0,1,83,0,2,3,0,0,1,0,3,1,0,0,3,1,0,0,3,62,0,23,10,1,4,62,1,8,10,8,4,4,2,1,63,2,17,15,3,63,2,5,12,11,3,4,15.4,28.789499719822274,3,1.4142135623730951,10.965714285714286,7.894523152054171,3.2424242424242427,2.586386270338199
AND,Andorra,2021-02-17,2021-02-12,100,11,354309.4071648112,4,112203.4379981149,32,79,2878916.017407838,35,11,14,75,9,17,74,10,10,80,10,20,70,6,24,70,8,25,67,9,11,80,10,13,77,10,13,77,9,10,81,10,13,77,7,23,70,12,9,79,12,22,66,86,4,7,3,83,3,7,7,90,3,5,2,80,2,7,11,76,7,10,7,75,5,13,7,89,2,4,5,87,3,9,1,87,3,4,6,90,4,5,1,87,1,10,2,77,5,11,7,91,0,6,3,78,3,11,8,14,7,10,69,91,5,4,19,4,28,49,73,1,10,16,90,0,1,9,0,90,0,1,9,0,99,1,0,36,2,9,53,22,1,6,64,7,94,0,4,2,0,97,0,1,2,0,29,1,24,14,11,21,34,11,16,18,21,100,34,13,23,13,17,34,14,21,12,19,34,14,8,12,32,34,12,27,13,14,79,1,14,6,79,1,16,4,79,1,12,8,79,1,15,5,79,1,14,6,79,1,16,4,79,1,17,3,79,1,17,3,79,1,15,5,0,90,0,5,5,90,0,5,5,90,0,8,2,90,0,8,2,90,0,5,5,90,0,9,1,90,0,10,0,90,0,10,0,90,0,6,4,0,86,0,7,7,86,0,11,3,86,0,12,2,86,0,11,3,86,0,8,6,86,0,8,6,86,0,11,3,86,0,13,1,86,0,13,1,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,0,88,10,2,88,5,7,88,5,7,88,8,4,88,4,8,88,8,4,88,10,2,30,5,27,11,6,21,36,3,57,4,36,3,58,3,36,3,60,1,36,3,59,2,36,3,55,6,36,3,59,2,36,3,59,2,36,3,58,3,36,3,55,6,36,3,17,44,85,1,3,11,64,1,14,21,0,0,0,91,1,6,2,91,2,3,4,91,2,3,4,91,3,4,2,91,2,2,5,91,2,5,2,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,40,7,19,34,40,6,33,21,40,8,17,35,40,6,21,33,40,6,10,44,40,7,10,43,46,1,15,38,85,0,7,2,2,4,48,0,4,7,18,23,48,1,47,4,49,1,10,40,49,0,33,5,7,1,5,0,49,2,23,11,5,10,49,1,16,12,9,13,100,50,0,8,37,5,52,0,6,35,7,82,1,11,6,68,0,25,7,84,0,11,5,80,0,11,9,91,0,3,6,91,2,7,0,54,1,3,2,6,7,27,54,1,3,3,10,5,24,55,1,15,7,9,13,55,0,13,4,5,23,55,0,14,7,6,18,79,4,15,2,79,5,8,8,79,6,8,7,56,1,15,28,72,6,22,96,0,2,1,0,0,1,81,0,1,3,2,1,1,0,2,0,0,0,3,1,0,0,5,61,1,22,11,1,4,61,1,5,11,9,7,2,2,2,63,2,17,14,4,63,2,7,12,11,1,4,14.181818181818182,26.2933624531156,4.666666666666667,2.7325202042558927,10.523529411764706,8.265153532956974,3.5312499999999996,3.131364486671441
