ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AU,AUS,Australia,2021-01-14,2021-01-14,1557,2,13139.345204840629,2,13139.345204840629,73,1497,16182766.557964077,1258,2,9,1546,1,93,1463,2,20,1535,1,286,1270,2,164,1391,3,223,1331,2,73,1482,3,20,1534,3,61,1493,3,13,1541,2,51,1504,3,211,1343,3,16,1538,3,137,1417,1548,0,5,4,1464,4,34,55,1537,0,7,13,1271,3,52,231,1393,1,50,113,1334,4,35,184,1484,2,34,37,1537,1,9,10,1496,3,15,43,1544,0,4,9,1506,1,15,35,1346,1,39,171,1541,2,4,10,1420,1,40,96,57,3,49,1448,1509,0,35,13,65,17,584,891,976,9,99,473,1458,1,93,5,1458,0,3,94,2,1554,1,2,195,15,27,1320,78,7,5,1459,8,1552,0,2,3,0,0,92,2,685,468,219,91,106,36,431,827,157,106,30,738,587,96,106,28,672,615,136,106,24,665,627,135,106,44,156,774,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,12,324,335,493,285,0,0,0,0,0,0,0,0,0,0,0,0,1532,3,4,18,1532,6,3,16,1532,6,0,19,1532,4,5,16,1532,6,0,19,1532,5,3,17,1557,0,0,0,1557,0,0,0,1557,0,0,0,1557,0,0,0,1557,0,0,0,1557,0,0,0,1557,0,0,0,1557,0,0,0,1557,0,0,0,1557,0,0,0,1557,0,0,0,1557,0,0,0,124,12,593,828,124,9,1028,396,124,9,886,538,124,6,883,544,124,16,265,1152,124,11,159,1263,142,2,855,558,702,0,469,181,94,111,149,5,6,72,387,938,149,5,1400,3,164,11,311,1071,164,1,365,199,154,94,539,41,164,1,275,297,505,315,177,7,179,474,467,253,1557,0,1557,969,7,239,342,541,9,528,479,682,12,402,461,683,10,241,623,1296,9,74,178,1402,2,94,59,198,5,15,34,96,210,999,198,0,12,47,130,241,929,214,7,198,472,433,233,214,3,20,59,199,1062,214,1,77,223,371,671,1259,12,200,86,1259,34,44,220,1259,25,98,175,230,5,773,549,1008,1,186,362,1383,2,22,5,16,4,7,12,106,619,2,25,60,39,82,11,39,152,32,24,38,98,43,30,44,219,273,20,484,772,3,5,273,3,133,267,218,228,229,155,51,293,23,643,401,197,293,10,280,344,349,214,67,5.631896551724138,7.303400196344669,1.5106382978723405,0.8307236349303073,13.783696529459242,3.967255989820702,2.763327948303716,1.3991726071222998
AU,AUS,Australia,2021-01-15,2021-01-15,1618,2,17114.02499908967,1,8925.6148651276,66,1550,17269337.554131363,1295,7,8,1603,4,127,1487,5,36,1577,6,263,1349,5,207,1406,6,199,1413,6,61,1551,6,19,1593,8,57,1553,6,17,1595,6,54,1558,5,222,1391,6,13,1599,4,147,1467,1610,0,5,3,1491,2,41,84,1582,0,8,28,1355,4,44,215,1411,3,35,169,1419,4,43,152,1557,1,29,31,1599,1,8,10,1561,3,31,23,1601,1,10,6,1564,1,21,32,1396,4,49,169,1605,0,7,6,1471,4,47,96,65,3,43,1507,1579,1,21,17,73,28,612,905,1009,7,90,512,1528,0,89,1,1528,0,2,88,0,1616,2,0,205,15,26,1372,88,5,2,1523,0,1616,1,0,0,1,0,99,1,731,447,243,97,117,34,431,877,159,117,28,742,635,96,117,30,659,655,157,117,28,636,684,153,117,42,143,827,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,7,334,339,486,328,0,0,0,0,0,0,0,0,0,0,0,0,1594,7,2,15,1594,5,6,13,1594,8,2,14,1594,5,9,10,1594,8,3,13,1594,8,2,14,1618,0,0,0,1618,0,0,0,1618,0,0,0,1618,0,0,0,1618,0,0,0,1618,0,0,0,1618,0,0,0,1618,0,0,0,1618,0,0,0,1618,0,0,0,1618,0,0,0,1618,0,0,0,144,14,657,803,144,4,1066,404,144,8,938,528,144,10,953,511,144,13,338,1123,144,8,221,1245,157,3,911,547,707,0,526,172,91,122,169,4,10,78,415,942,169,8,1436,5,192,14,297,1115,192,1,399,242,145,91,507,41,192,2,251,300,478,395,197,11,172,464,513,261,1618,0,1618,963,8,305,342,558,10,598,452,686,11,481,440,670,10,263,675,1281,7,102,228,1398,3,136,81,212,2,8,40,116,201,1039,212,1,11,51,148,247,948,235,18,177,462,463,263,235,2,27,60,199,1095,235,0,74,225,342,742,1321,13,198,86,1321,32,52,213,1321,22,106,169,246,9,835,528,1090,1,184,343,1447,1,32,5,25,12,0,10,86,621,2,23,45,55,122,15,52,157,36,23,37,90,52,22,37,229,290,19,502,799,3,5,290,3,120,267,226,275,232,153,52,308,29,688,384,209,308,17,265,345,378,237,68,5.787034013605442,8.188318196975668,1.5405405405405406,1.0433544884595018,13.713390759592796,4.012382970100769,2.8270142180094786,1.4454825674362577
AU,AUS,Australia,2021-01-16,2021-01-16,1593,1,13144.8730436484,0,0,70,1532,16855453.94307305,1267,7,6,1580,6,107,1480,4,38,1551,8,263,1322,3,214,1376,6,218,1369,5,54,1534,7,28,1558,5,47,1541,6,11,1576,7,47,1539,7,217,1369,6,11,1576,6,133,1454,1587,0,2,4,1486,2,29,76,1555,1,9,28,1330,2,55,206,1379,3,41,170,1375,2,40,176,1539,1,23,30,1565,0,7,21,1546,0,16,31,1582,1,5,5,1546,0,17,30,1376,3,38,176,1582,0,3,8,1460,6,44,83,59,2,39,1493,1556,0,25,12,75,16,617,885,979,12,86,516,1507,1,82,3,1507,0,1,84,1,1592,1,0,194,23,33,1343,83,6,1,1494,9,1592,0,1,0,0,0,90,4,714,448,235,102,118,38,413,842,182,118,32,734,598,111,118,33,624,623,195,118,26,635,627,187,118,47,154,798,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,4,339,366,455,303,0,0,0,0,0,0,0,0,0,0,0,0,1560,4,10,19,1560,6,10,17,1560,7,3,23,1560,6,7,20,1560,6,5,22,1560,6,5,22,1593,0,0,0,1593,0,0,0,1593,0,0,0,1593,0,0,0,1593,0,0,0,1593,0,0,0,1593,0,0,0,1593,0,0,0,1593,0,0,0,1593,0,0,0,1593,0,0,0,1593,0,0,0,143,11,539,900,143,5,1058,387,143,8,909,533,143,6,937,507,143,11,398,1041,143,10,165,1275,164,3,872,554,721,1,491,195,87,98,177,6,7,94,418,891,177,8,1405,3,201,11,265,1116,201,0,379,251,128,82,520,32,201,2,251,300,456,383,207,10,182,483,456,255,1593,0,1593,1060,7,238,288,547,9,570,467,691,10,443,449,666,11,233,683,1200,7,148,238,1430,2,109,52,224,4,13,30,127,165,1030,224,2,20,36,147,226,938,240,18,158,484,436,257,240,2,30,56,212,1053,240,2,103,205,347,696,1285,12,208,88,1285,33,51,224,1285,20,119,169,257,3,785,548,1045,1,183,364,1421,1,18,6,17,7,11,9,103,642,1,23,57,44,121,15,38,131,46,20,42,71,59,21,48,214,296,24,529,733,2,9,296,2,118,249,218,252,249,172,37,318,33,661,397,184,318,16,245,363,376,211,64,5.668858131487889,8.493414662432224,1.9687500000000002,1.4915758066879383,13.813944223107569,3.8831934497906877,2.8024193548387095,1.448773587813274
AU,AUS,Australia,2021-01-17,2021-01-17,1536,2,56103.6381297236,0,0,78,1484,17093798.059842948,1204,5,8,1523,3,117,1416,4,29,1503,3,268,1265,2,191,1343,4,228,1304,4,62,1470,5,20,1511,5,47,1484,4,12,1520,4,64,1468,2,227,1307,5,9,1522,5,118,1413,1528,0,3,5,1419,2,30,85,1507,0,12,17,1268,2,59,207,1345,4,52,135,1308,3,53,172,1474,1,22,39,1516,1,8,11,1489,2,18,27,1524,0,5,7,1472,0,25,39,1309,2,43,182,1527,1,4,4,1418,3,43,72,47,5,46,1438,1492,0,27,17,57,32,589,858,947,7,82,500,1454,1,79,2,1454,0,1,80,1,1535,1,0,179,16,27,1314,62,6,3,1456,9,1533,0,1,1,1,0,77,1,634,481,235,108,116,32,402,821,165,116,23,673,614,110,116,30,609,612,169,116,27,575,661,157,116,40,142,767,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,8,347,370,434,256,0,0,0,0,0,0,0,0,0,0,0,0,1511,7,5,13,1511,7,4,14,1511,10,0,15,1511,8,7,10,1511,8,2,15,1511,10,3,12,1536,0,0,0,1536,0,0,0,1536,0,0,0,1536,0,0,0,1536,0,0,0,1536,0,0,0,1536,0,0,0,1536,0,0,0,1536,0,0,0,1536,0,0,0,1536,0,0,0,1536,0,0,0,141,11,493,891,141,5,992,398,141,5,845,545,141,4,889,502,141,4,364,1027,141,11,140,1244,155,1,837,543,699,0,496,165,74,102,172,8,13,87,403,853,172,7,1355,2,197,9,274,1056,197,0,354,254,137,67,494,33,197,1,248,288,469,333,206,9,154,466,457,244,1536,0,1536,1046,9,235,246,549,9,552,426,696,12,430,398,651,14,210,661,1174,10,123,229,1398,2,93,43,222,5,14,23,114,200,958,222,1,19,44,124,249,877,242,17,136,463,417,261,242,0,15,52,199,1028,242,0,85,225,337,647,1229,9,202,96,1229,26,45,236,1229,20,93,194,253,4,793,486,1050,0,158,328,1387,1,16,7,13,7,5,12,88,600,1,20,77,49,107,14,46,147,28,18,43,90,53,19,35,189,300,17,455,754,3,7,300,2,119,254,199,226,224,158,54,321,31,605,388,191,321,11,260,317,368,206,53,5.976728499156829,8.560626284759277,1.7560975609756095,1.1353520996782904,13.67542372881356,3.889612020411059,2.7444633730834753,1.412204449890576
AU,AUS,Australia,2021-01-18,2021-01-18,1521,1,6596.488277364971,0,0,76,1486,16857527.497893766,1208,2,11,1508,2,107,1412,2,32,1487,2,254,1265,2,191,1328,3,226,1292,3,60,1458,2,20,1499,2,54,1465,2,19,1500,2,68,1451,2,271,1248,3,19,1499,3,135,1383,1510,0,6,5,1414,1,38,68,1489,0,12,20,1267,3,41,210,1330,1,57,133,1295,2,38,186,1461,0,28,32,1501,0,12,8,1467,1,20,33,1502,1,6,12,1453,0,29,39,1250,2,53,216,1502,1,8,10,1386,1,38,96,35,0,51,1435,1472,0,28,21,46,14,586,875,935,11,83,492,1438,0,79,4,1438,1,0,82,0,1521,0,0,157,17,25,1322,52,5,1,1458,5,1520,1,0,0,0,0,62,1,675,423,227,133,93,30,403,824,171,93,23,726,577,102,93,28,623,613,164,93,21,602,649,156,93,37,130,779,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,7,351,320,444,293,0,0,0,0,0,0,0,0,0,0,0,0,1496,4,6,15,1496,5,1,19,1496,5,1,19,1496,5,5,15,1496,6,3,16,1496,6,2,17,1521,0,0,0,1521,0,0,0,1521,0,0,0,1521,0,0,0,1521,0,0,0,1521,0,0,0,1521,0,0,0,1521,0,0,0,1521,0,0,0,1521,0,0,0,1521,0,0,0,1521,0,0,0,123,11,608,779,123,3,1013,382,123,7,838,553,123,8,911,479,123,8,299,1091,123,9,158,1231,153,3,824,541,697,1,466,167,95,95,172,9,11,86,373,870,172,6,1338,5,197,16,256,1052,197,0,337,243,134,74,500,36,197,0,242,271,479,332,207,8,174,436,442,254,1521,0,1521,919,8,251,343,518,12,525,466,691,12,378,440,618,10,218,675,1226,4,92,199,1365,1,108,47,220,2,14,31,115,197,942,220,0,10,54,136,223,878,236,9,170,426,420,260,236,2,19,59,168,1037,236,1,88,180,309,707,1259,7,185,70,1259,24,45,193,1259,21,80,161,251,0,755,515,1006,2,156,357,1371,3,21,3,23,10,3,11,76,617,0,21,46,48,109,15,43,140,36,26,30,73,49,30,34,204,286,23,467,725,9,11,286,2,137,249,234,218,201,154,40,301,38,630,381,171,301,17,264,338,337,201,63,5.732131147540984,7.901621108380707,1.5333333333333334,1.0135446350668171,13.928868398994135,3.909962255900429,2.730769230769231,1.384316499512734
AU,AUS,Australia,2021-01-19,2021-01-19,1538,0,0,0,0,79,1493,16803772.08650619,1225,7,3,1528,5,116,1417,5,34,1499,8,269,1261,7,181,1350,6,222,1310,8,66,1464,7,21,1510,8,47,1483,8,6,1524,8,53,1477,5,225,1308,7,10,1521,8,139,1391,1535,0,2,1,1422,2,32,82,1504,1,7,26,1269,3,54,212,1357,1,44,136,1316,2,48,172,1472,0,33,33,1517,0,13,8,1491,0,17,30,1532,0,2,4,1485,1,26,26,1313,4,54,167,1528,0,4,6,1399,2,44,93,38,7,49,1444,1492,0,29,17,49,24,583,882,956,11,84,487,1454,1,83,0,1454,0,3,81,0,1535,1,2,175,18,23,1322,61,12,5,1454,6,1533,0,1,3,1,0,73,2,654,461,227,121,98,39,390,833,178,98,22,696,594,128,98,29,606,614,191,98,28,593,660,159,98,40,136,769,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,12,335,354,468,272,0,0,0,0,0,0,0,0,0,0,0,0,1517,2,5,14,1517,3,4,14,1517,2,3,16,1517,2,8,11,1517,3,2,16,1517,3,3,15,1538,0,0,0,1538,0,0,0,1538,0,0,0,1538,0,0,0,1538,0,0,0,1538,0,0,0,1538,0,0,0,1538,0,0,0,1538,0,0,0,1538,0,0,0,1538,0,0,0,1538,0,0,0,118,11,675,734,118,6,1035,379,118,8,825,587,118,7,883,530,118,16,291,1113,118,12,198,1210,141,7,827,563,711,0,436,181,92,118,154,6,15,83,405,875,154,6,1374,4,178,15,322,1023,178,1,342,243,139,89,514,32,178,1,246,228,521,364,184,15,157,424,470,288,1538,0,1538,870,8,277,383,513,12,540,473,722,13,368,435,664,14,210,650,1253,5,86,194,1341,3,121,73,199,2,10,21,126,188,992,199,1,14,44,160,231,889,216,12,155,472,425,258,216,2,28,43,188,1061,216,1,74,230,334,683,1238,9,197,94,1238,24,48,228,1238,19,110,171,230,5,810,493,1045,2,151,340,1394,5,18,6,25,6,5,14,65,590,0,25,71,38,94,11,61,144,39,18,47,96,55,23,31,195,285,15,465,765,3,5,285,1,120,256,230,219,217,146,64,302,31,691,337,177,302,11,262,379,353,176,55,5.77208480565371,7.86654155266944,1.6744186046511629,1.0401678031419954,13.819548872180452,4.02781119306949,2.714765100671141,1.382091326620721
AU,AUS,Australia,2021-01-20,2021-01-20,1500,3,25282.75995875642,1,6549.69283536239,63,1442,17012618.807305437,1175,5,8,1487,4,93,1403,7,33,1460,6,260,1234,6,164,1330,6,222,1272,4,62,1434,6,18,1476,7,61,1432,7,10,1483,5,51,1444,6,219,1275,7,15,1478,6,133,1361,1492,0,5,3,1407,3,30,60,1467,1,8,24,1240,2,63,195,1336,3,37,124,1278,3,39,180,1438,2,35,25,1482,0,9,9,1439,1,28,32,1490,1,5,4,1449,0,24,27,1281,2,62,155,1485,0,6,9,1367,1,41,91,53,5,43,1399,1459,0,24,17,59,18,580,843,922,10,82,486,1418,0,81,1,1418,0,4,77,1,1496,1,3,178,13,21,1288,72,2,4,1416,6,1496,0,0,2,2,0,91,4,630,434,242,99,112,32,383,803,170,112,18,690,557,123,112,33,600,580,175,112,30,597,593,168,112,34,139,721,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,6,330,328,447,271,0,0,0,0,0,0,0,0,0,0,0,0,1479,6,5,10,1479,4,3,14,1479,6,2,13,1479,7,8,6,1479,6,3,12,1479,6,3,12,1500,0,0,0,1500,0,0,0,1500,0,0,0,1500,0,0,0,1500,0,0,0,1500,0,0,0,1500,0,0,0,1500,0,0,0,1500,0,0,0,1500,0,0,0,1500,0,0,0,1500,0,0,0,139,10,632,719,139,5,1001,355,139,11,856,494,139,8,862,491,139,7,276,1078,139,12,194,1155,159,0,800,541,700,0,413,170,96,121,178,7,10,85,401,819,178,5,1311,6,200,12,307,981,200,0,328,237,141,85,470,39,200,4,246,245,448,357,206,7,152,430,440,265,1500,0,1500,872,10,271,347,506,12,546,436,650,10,431,409,646,8,226,620,1226,5,92,177,1310,4,122,64,223,4,12,22,105,176,958,223,2,14,39,105,217,900,241,10,142,405,421,281,241,4,14,49,184,1008,241,3,72,205,306,673,1223,12,191,74,1223,36,36,205,1223,26,102,149,247,2,731,520,980,1,157,362,1352,2,27,7,13,9,2,13,75,630,3,16,56,38,97,14,51,139,34,17,24,73,53,21,32,202,290,30,455,712,5,8,290,6,120,264,203,213,188,161,55,304,39,614,356,187,304,13,253,334,364,178,54,5.63963963963964,8.23152432115033,1.5,1.1588171308956141,13.767135325131813,4.024090916655047,2.7877729257641923,1.3808849970093982
AU,AUS,Australia,2021-01-21,2021-01-21,1452,2,17514.32803304252,2,17514.32803304252,80,1406,16920529.768903386,1161,4,4,1444,5,91,1356,4,26,1422,7,268,1177,7,160,1285,6,226,1220,5,56,1391,6,23,1423,6,44,1402,5,15,1432,8,49,1395,3,226,1223,3,12,1437,3,111,1338,1448,0,3,1,1361,4,21,66,1426,2,7,17,1184,5,54,209,1292,5,47,108,1226,5,47,174,1396,3,20,33,1429,1,6,16,1408,4,14,26,1437,1,7,7,1403,1,11,37,1226,4,32,190,1440,2,8,2,1341,3,29,79,45,1,40,1366,1412,0,25,15,52,19,557,824,898,4,68,482,1384,0,68,0,1384,0,2,66,0,1450,1,1,150,20,20,1262,63,4,6,1375,4,1446,1,3,1,1,0,79,0,646,438,202,87,106,29,411,763,143,106,21,722,499,104,106,26,624,524,172,106,20,609,545,172,106,34,150,720,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,11,286,325,430,290,0,0,0,0,0,0,0,0,0,0,0,0,1434,5,7,6,1434,5,2,11,1434,6,1,11,1434,3,7,8,1434,5,2,11,1434,6,2,10,1452,0,0,0,1452,0,0,0,1452,0,0,0,1452,0,0,0,1452,0,0,0,1452,0,0,0,1452,0,0,0,1452,0,0,0,1452,0,0,0,1452,0,0,0,1452,0,0,0,1452,0,0,0,137,9,612,694,137,3,969,343,137,11,817,487,137,10,843,462,137,11,275,1029,137,12,165,1138,152,3,787,510,665,1,414,162,84,126,164,7,11,67,369,834,164,5,1278,5,188,14,307,943,188,1,331,218,151,83,450,30,188,1,211,257,457,338,190,9,132,404,460,257,1452,0,1452,843,9,258,342,486,5,540,421,638,6,394,414,613,8,219,612,1179,4,79,190,1288,2,107,55,204,9,7,25,108,196,903,204,1,15,41,142,216,833,223,7,151,384,413,274,223,0,14,51,162,1002,223,2,76,167,323,661,1209,12,153,78,1209,26,35,182,1209,14,91,138,232,3,730,487,965,3,129,355,1326,1,19,3,13,8,5,15,62,604,0,21,50,33,100,14,43,131,37,19,33,86,49,23,26,183,266,16,439,716,2,13,266,3,115,214,189,214,229,162,60,280,31,587,369,185,280,13,257,272,364,194,72,5.5609205776173285,7.759787196997487,2.0526315789473686,1.0383814958230475,13.846929824561403,4.1019748615812786,2.766051011433597,1.3883854138007565
