ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1..77,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2..77,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3..77,V5d_3.0,V5d_3.1,V5d_4..99,V5d_4..77,V5d_4.0,V5d_5..99,V5d_5..77,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6..77,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7..77,V5d_7.0,V5d_7.1,V5d_8..99,V5d_8..77,V5d_8.0,V5d_8.1,V5d_9..99,V5d_9..77,V5d_9.0,V5d_9.1,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
HU,HUN,Hungary,2021-02-06,2021-02-06,1098,3,18199.93094133847,2,10339.65998416465,136,1053,5310933.495803035,838,6,10,1082,7,135,956,5,32,1061,9,259,830,6,180,912,8,136,954,7,74,1017,6,23,1069,8,33,1057,6,8,1084,4,65,1029,5,173,920,8,29,1061,5,102,991,1088,1,5,4,963,6,21,108,1066,5,7,20,839,10,38,211,918,3,23,154,962,5,30,101,1024,3,21,50,1075,3,5,15,1065,3,15,15,1090,0,6,2,1033,2,20,43,925,5,26,142,1069,3,13,13,996,5,40,57,40,5,71,982,1031,0,34,33,47,12,354,685,745,4,83,266,1015,0,8,74,1,1015,0,15,68,0,1083,4,11,0,147,5,119,827,53,8,65,970,2,1033,1,21,43,0,1076,0,2,19,1,125,3,540,218,91,121,155,96,249,454,144,1098,155,79,407,341,116,155,93,146,360,344,155,106,50,253,534,155,46,548,270,79,978,0,61,59,978,0,87,33,978,0,66,54,978,0,102,18,978,0,99,21,978,0,98,22,978,0,119,1,978,0,115,5,978,0,93,27,0,1008,0,42,48,1008,0,65,25,1008,0,64,26,1008,0,76,14,1008,0,45,45,1008,0,69,21,1008,0,87,3,1008,0,90,0,1008,0,76,14,0,884,1,117,96,884,1,151,62,884,1,199,14,884,1,204,9,884,1,99,114,884,1,147,66,884,1,207,6,884,1,213,0,884,1,176,37,0,1097,0,1,0,1097,0,1,0,1097,0,1,0,1097,0,1,1097,0,1,0,1097,0,1,0,1097,0,1,0,1097,0,1,0,1097,0,0,1,0,1005,1,85,7,1005,1,62,30,1005,1,50,42,1005,1,61,31,1005,1,56,36,1005,1,68,24,1005,1,74,18,92,10,191,205,353,247,97,23,894,84,97,23,932,46,97,23,931,47,97,23,844,134,97,23,600,378,97,23,950,28,97,23,934,44,97,23,874,104,97,23,714,264,97,23,607,371,594,7,15,482,256,5,238,599,0,0,0,980,42,11,65,980,35,26,57,980,31,38,49,980,38,17,63,980,41,13,64,980,35,21,62,1098,0,0,0,1098,0,0,1098,0,0,0,1098,0,0,0,1098,0,0,0,1098,0,0,0,1098,0,0,0,1098,0,0,0,1098,0,0,0,1098,0,0,0,1098,0,0,0,1098,0,0,0,104,36,411,547,104,12,731,251,104,56,191,747,104,28,579,387,104,49,44,901,104,33,205,756,118,4,584,392,514,1,350,108,61,64,124,7,1,52,318,596,124,5,964,5,128,10,191,769,128,0,757,126,19,19,6,43,128,3,310,167,218,272,135,13,107,367,308,168,1098,137,3,237,718,3,140,4,185,749,20,693,5,306,94,373,8,713,4,909,5,179,5,524,7,300,267,1055,1,30,12,896,5,193,4,145,3,6,24,144,238,538,145,1,7,24,118,250,553,148,12,362,408,97,71,148,1,69,99,197,584,148,3,117,245,245,340,740,25,237,96,740,52,126,180,740,46,168,144,157,8,512,421,677,5,128,288,975,3,12,1,12,18,6,7,64,466,2,20,41,44,65,13,30,67,59,0,21,43,37,16,27,147,243,15,342,494,0,4,243,5,48,97,121,170,186,186,42,254,30,385,271,158,254,26,150,337,232,77,22,2.9738207547169813,2.7039151241353774,2.2745098039215685,1.4842968890696904,14.392727272727273,3.3280866328088616,2.1732673267326734,0.9779112950255611
HU,HUN,Hungary,2021-02-07,2021-02-07,1227,3,12844.03741354121,1,2396.1315373819198,118,1192,5731987.902074617,925,10,6,1211,9,138,1080,10,34,1183,9,287,931,12,213,1002,10,131,1086,11,70,1146,12,34,1181,11,42,1174,11,13,1203,11,53,1163,8,169,1050,13,25,1189,10,148,1069,1221,1,3,2,1089,4,20,114,1193,1,15,18,940,12,45,230,1014,5,30,178,1096,6,27,98,1157,2,11,57,1193,3,18,13,1185,2,17,23,1214,0,9,4,1174,1,17,35,1058,9,23,137,1202,0,12,13,1079,5,49,94,32,3,63,1129,1165,0,26,36,39,16,368,804,860,7,89,271,1138,0,8,80,1,1138,0,21,67,1,1206,3,18,0,155,5,151,916,48,4,78,1094,3,1149,1,23,53,1,1202,0,2,23,0,132,2,605,232,112,144,166,84,268,546,163,1227,166,74,426,426,135,166,87,155,425,394,166,99,46,280,636,166,36,623,326,76,1084,0,64,79,1084,0,96,47,1084,0,87,56,1084,0,119,24,1084,0,108,35,1084,0,121,22,1084,0,141,2,1084,0,139,4,1084,0,115,28,0,1117,1,54,55,1117,1,79,30,1117,1,94,15,1117,1,99,10,1117,1,52,57,1117,1,71,38,1117,1,106,3,1117,1,106,3,1117,1,91,18,0,998,1,118,110,998,1,177,51,998,1,206,22,998,1,212,16,998,1,114,114,998,1,152,76,998,1,224,4,998,1,228,0,998,1,199,29,0,1227,0,0,0,1227,0,0,0,1227,0,0,0,1227,0,0,1227,0,0,0,1227,0,0,0,1227,0,0,0,1227,0,0,0,1227,0,0,0,0,1138,0,77,12,1138,0,71,18,1138,0,44,45,1138,0,65,24,1138,0,50,39,1138,0,60,29,1138,0,80,9,93,10,203,217,434,270,103,21,1009,94,103,21,1063,40,103,21,1068,35,103,21,961,142,103,21,700,403,103,21,1079,24,103,21,1064,39,103,21,984,119,103,21,796,307,103,21,644,459,692,2,17,516,296,2,261,668,0,0,0,1078,37,22,90,1078,39,32,78,1078,31,55,63,1078,43,27,79,1078,43,14,92,1078,40,23,86,1227,0,0,0,1227,0,0,1227,0,0,0,1227,0,0,0,1227,0,0,0,1227,0,0,0,1227,0,0,0,1227,0,0,0,1227,0,0,0,1227,0,0,0,1227,0,0,0,1227,0,0,0,107,44,324,752,107,26,697,397,107,67,211,842,107,37,655,428,107,55,52,1013,107,50,186,884,117,1,614,495,613,3,431,113,28,39,128,6,7,64,322,700,128,7,1088,4,139,15,218,855,139,2,844,154,23,19,7,39,139,3,349,190,233,313,145,10,125,444,323,180,1227,151,2,269,802,3,159,0,216,837,15,907,4,249,67,535,6,677,9,1019,9,188,11,576,14,290,347,1177,1,33,16,1044,3,177,3,169,3,12,26,158,281,578,169,0,7,45,139,252,615,177,3,393,479,101,74,177,2,46,127,253,622,177,3,137,303,248,359,791,24,283,129,791,60,146,230,791,40,226,170,184,6,611,426,801,2,145,279,1086,1,19,5,14,27,5,4,66,482,0,27,37,39,71,12,37,74,87,2,43,37,41,17,29,192,276,12,403,531,2,3,276,2,43,126,139,206,182,209,44,290,31,389,300,217,290,26,173,364,273,68,33,3.4038076152304613,3.2771518775877984,2.08,1.2751950631097941,14.437699890470974,3.563566056217914,2.197530864197531,0.9559009914771535
HU,HUN,Hungary,2021-02-08,2021-02-08,1223,2,9593.33819467187,0,0,127,1183,5493128.434489347,945,9,8,1206,6,137,1080,9,36,1178,5,287,931,6,191,1026,5,132,1086,9,68,1146,8,24,1191,5,43,1175,8,11,1204,8,51,1164,5,180,1038,7,19,1197,7,128,1088,1215,0,2,6,1086,3,27,107,1187,2,14,20,936,4,47,236,1032,3,33,155,1091,7,25,100,1155,2,11,55,1199,4,7,13,1180,3,18,22,1212,2,4,5,1172,1,14,36,1043,5,32,143,1204,1,10,8,1095,1,45,82,38,2,53,1130,1171,1,26,25,48,10,363,802,860,5,80,278,1143,0,12,68,0,1143,0,13,67,0,1211,1,11,0,144,1,133,945,54,8,61,1097,3,1162,0,30,31,0,1193,0,0,30,0,118,1,600,249,128,127,139,85,254,564,181,1223,139,70,420,456,138,139,90,159,421,414,139,92,55,303,634,139,22,645,327,90,1097,1,61,64,1097,1,89,36,1097,1,74,51,1097,1,106,19,1097,1,100,25,1097,1,107,18,1097,1,125,0,1097,1,124,1,1097,1,104,21,0,1096,1,60,66,1096,1,78,48,1096,1,98,28,1096,1,109,17,1096,1,73,53,1096,1,90,36,1096,1,121,5,1096,1,124,2,1096,1,103,23,0,977,0,125,121,977,0,179,67,977,0,233,13,977,0,232,14,977,0,108,138,977,0,174,72,977,0,241,5,977,0,246,0,977,0,209,37,0,1223,0,0,0,1223,0,0,0,1223,0,0,0,1223,0,0,1223,0,0,0,1223,0,0,0,1223,0,0,0,1223,0,0,0,1223,0,0,0,0,1131,0,86,6,1131,0,71,21,1131,0,53,39,1131,0,62,30,1131,0,53,39,1131,0,65,27,1131,0,77,15,83,7,196,251,410,276,88,30,1018,87,88,30,1046,59,88,30,1054,51,88,30,953,152,88,30,677,428,88,30,1060,45,88,30,1057,48,88,30,992,113,88,30,804,301,88,30,677,428,652,8,18,545,271,9,269,674,0,0,0,1092,47,12,72,1092,49,18,64,1092,31,53,47,1092,47,17,67,1092,47,13,71,1092,46,18,67,1223,0,0,0,1223,0,0,1223,0,0,0,1223,0,0,0,1223,0,0,0,1223,0,0,0,1223,0,0,0,1223,0,0,0,1223,0,0,0,1223,0,0,0,1223,0,0,0,1223,0,0,0,97,44,453,629,97,33,662,431,97,82,160,884,97,43,625,458,97,62,58,1006,97,53,235,838,106,0,644,473,579,1,410,116,51,66,114,8,4,60,362,675,114,9,1096,4,119,11,218,875,119,0,834,164,27,23,6,50,119,1,346,213,309,235,121,16,108,411,375,192,1223,123,1,282,812,5,127,2,239,840,15,772,9,347,95,563,5,646,9,1063,4,150,6,601,12,308,302,1165,3,41,14,989,6,225,3,133,1,11,26,140,265,647,133,0,10,39,116,268,657,140,8,406,477,115,77,140,3,61,137,239,643,140,0,160,294,259,370,771,29,290,133,771,59,140,253,771,56,192,204,151,8,579,485,738,2,154,329,1071,3,25,5,11,32,11,4,61,497,0,25,49,44,67,7,31,66,87,3,29,43,31,24,36,184,246,16,392,560,2,7,246,4,48,131,143,181,187,234,49,265,22,425,299,212,265,20,175,356,299,86,22,3.1103658536585366,2.91014698369226,2.6444444444444444,1.568953843048342,14.477635782747605,3.522926790020484,2.1876355748373104,0.9699832909634359
HU,HUN,Hungary,2021-02-09,2021-02-09,1192,3,15389.446318388209,2,11196.73953876307,123,1152,5480407.26965513,906,7,8,1177,8,142,1042,7,35,1150,4,280,908,7,199,986,6,137,1049,6,59,1127,8,39,1145,6,34,1152,6,22,1164,8,52,1132,8,192,992,8,38,1146,7,138,1047,1184,0,1,7,1050,1,18,123,1157,3,10,22,912,11,43,226,993,8,35,156,1055,9,36,92,1133,3,10,46,1153,4,14,21,1158,3,13,18,1170,1,15,6,1140,3,18,31,1000,8,32,152,1154,1,19,18,1054,8,61,69,35,5,60,1092,1132,0,29,31,45,19,345,783,847,5,76,264,1116,0,10,64,2,1116,0,16,60,0,1176,6,9,1,145,4,149,894,51,10,68,1062,1,1124,0,26,41,1,1166,0,0,26,0,123,2,618,221,107,121,153,81,258,528,172,1192,153,72,422,413,132,153,87,153,394,405,153,94,46,267,632,153,29,605,316,89,1073,0,67,52,1073,0,89,30,1073,0,68,51,1073,0,101,18,1073,0,99,20,1073,0,101,18,1073,0,118,1,1073,0,116,3,1073,0,96,23,0,1086,0,53,53,1086,0,67,39,1086,0,86,20,1086,0,95,11,1086,0,33,73,1086,0,69,37,1086,0,104,2,1086,0,105,1,1086,0,95,11,0,976,0,112,104,976,0,166,50,976,0,199,17,976,0,202,14,976,0,97,119,976,0,144,72,976,0,209,7,976,0,214,2,976,0,186,30,0,1192,0,0,0,1192,0,0,0,1192,0,0,0,1192,0,0,1192,0,0,0,1192,0,0,0,1192,0,0,0,1192,0,0,0,1192,0,0,0,0,1108,2,74,8,1108,2,62,20,1108,2,35,47,1108,2,61,21,1108,2,47,35,1108,2,64,18,1108,2,67,15,86,8,165,225,428,280,95,9,1009,79,95,9,1024,64,95,9,1034,54,95,9,942,146,95,9,637,451,95,9,1055,33,95,9,1037,51,95,9,969,119,95,9,790,298,95,9,665,423,651,8,11,522,275,9,291,617,0,0,0,1046,53,20,73,1046,49,34,63,1046,33,59,54,1046,55,17,74,1046,52,25,69,1046,53,24,69,1192,0,0,0,1192,0,0,1192,0,0,0,1192,0,0,0,1192,0,0,0,1192,0,0,0,1192,0,0,0,1192,0,0,0,1192,0,0,0,1192,0,0,0,1192,0,0,0,1192,0,0,0,102,46,473,571,102,40,701,349,102,95,185,810,102,57,632,401,102,79,48,963,102,56,242,792,106,4,609,473,583,1,329,134,68,77,113,9,4,60,328,678,113,3,1070,6,126,16,212,838,126,0,830,150,23,16,3,44,126,1,350,212,275,228,128,22,127,416,313,186,1192,130,8,290,761,3,135,1,227,812,17,719,6,365,102,491,8,685,8,1007,3,172,10,560,10,356,266,1144,3,32,13,950,4,231,7,142,2,15,30,152,266,585,142,3,12,34,140,250,611,156,6,410,452,95,73,156,2,66,133,213,622,156,1,154,258,257,366,784,34,267,107,784,58,132,218,784,40,211,157,164,10,553,465,727,2,158,305,1036,2,17,4,14,34,16,6,63,485,0,28,36,42,72,16,28,66,84,0,32,38,21,30,30,184,256,19,382,531,2,2,256,6,42,123,117,172,206,222,48,273,23,416,300,180,273,21,164,349,291,74,20,3.3714583333333334,3.203442491733343,2.2244897959183674,1.4327320365076557,14.315937149270482,3.499327976009936,2.1575963718820863,0.9208729167699511
HU,HUN,Hungary,2021-02-10,2021-02-10,1193,3,11359.16978658194,2,6760.466053839291,94,1162,5539315.514239251,932,4,4,1185,4,130,1059,6,32,1155,4,279,910,7,189,997,4,150,1039,5,66,1122,7,27,1159,8,42,1143,6,14,1173,7,59,1127,6,209,978,10,28,1155,6,127,1060,1189,0,1,3,1063,5,17,108,1161,2,10,20,914,6,37,236,1004,6,29,154,1043,7,34,109,1127,3,12,51,1166,1,6,20,1151,4,10,28,1179,0,8,6,1134,4,19,36,984,6,37,166,1165,3,12,13,1066,7,46,74,28,3,52,1110,1141,0,25,27,36,11,356,790,837,5,71,280,1122,0,13,58,0,1122,0,14,57,0,1179,5,9,0,124,4,133,932,43,7,69,1069,5,1124,1,28,40,0,1164,0,1,28,0,120,3,578,233,109,150,142,108,251,526,166,1193,142,94,409,401,147,142,109,159,381,402,142,118,50,258,625,142,36,624,299,92,1044,0,75,74,1044,0,101,48,1044,0,83,66,1044,0,124,25,1044,0,120,29,1044,0,131,18,1044,0,147,2,1044,0,146,3,1044,0,115,34,0,1084,1,52,56,1084,1,70,38,1084,1,88,20,1084,1,90,18,1084,1,56,52,1084,1,80,28,1084,1,105,3,1084,1,107,1,1084,1,90,18,0,961,2,113,117,961,2,172,58,961,2,216,14,961,2,215,15,961,2,115,115,961,2,170,60,961,2,222,8,961,2,230,0,961,2,199,31,0,1193,0,0,0,1193,0,0,0,1193,0,0,0,1193,0,0,1193,0,0,0,1193,0,0,0,1193,0,0,0,1193,0,0,0,1193,0,0,0,0,1093,1,90,9,1093,1,75,24,1093,1,53,46,1093,1,72,27,1093,1,54,45,1093,1,74,25,1093,1,81,18,78,13,211,241,409,241,89,27,993,84,89,27,1024,53,89,27,1040,37,89,27,929,148,89,27,664,413,89,27,1050,27,89,27,1030,47,89,27,946,131,89,27,771,306,89,27,639,438,638,6,10,539,256,4,257,676,0,0,0,1062,44,15,72,1062,36,24,71,1062,28,44,59,1062,41,28,62,1062,37,17,77,1062,36,18,77,1193,0,0,0,1193,0,0,1193,0,0,0,1193,0,0,0,1193,0,0,0,1193,0,0,0,1193,0,0,0,1193,0,0,0,1193,0,0,0,1193,0,0,0,1193,0,0,0,1193,0,0,0,97,51,468,577,97,26,709,361,97,72,179,845,97,41,636,419,97,62,54,980,97,43,227,826,106,4,614,469,579,1,338,124,60,91,116,4,3,69,355,646,116,3,1066,8,121,9,231,832,121,2,794,163,32,20,8,53,121,0,349,194,290,239,126,18,125,380,340,204,1193,131,4,278,776,4,137,5,204,832,15,728,8,347,110,486,3,699,5,1015,5,163,10,560,8,352,273,1140,0,31,22,968,2,216,7,147,3,7,35,140,270,591,147,0,11,35,146,247,607,150,5,376,459,121,82,150,4,73,119,228,619,150,4,138,297,230,374,759,31,281,122,759,52,133,249,759,39,205,190,157,14,579,443,750,1,123,319,1071,1,20,3,14,21,10,3,50,496,4,17,50,34,54,7,32,72,91,2,30,43,20,21,30,190,238,25,385,543,2,0,238,5,43,127,155,158,190,229,48,249,28,436,307,173,249,23,180,342,296,74,29,3.171747967479675,3.105325986786532,1.9545454545454544,1.4459976109624424,14.340587595212186,3.4857156507252385,2.1467991169977925,0.9711164147995553
