ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1..77,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2..77,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3..77,V5d_3.0,V5d_4..99,V5d_4..77,V5d_4.0,V5d_5..99,V5d_5..77,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6..77,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7..77,V5d_7.0,V5d_7.1,V5d_8..99,V5d_8..77,V5d_8.0,V5d_9..99,V5d_9..77,V5d_9.0,V5d_9.1,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
FI,FIN,Finland,2021-02-06,2021-02-06,277,2,47816.9852576508,0,0,37,271,3033836.5409761206,247,1,4,272,0,24,253,0,1,276,1,42,234,1,77,199,1,41,235,0,21,256,1,5,271,1,9,267,1,6,270,1,8,268,1,43,233,1,17,259,1,28,248,273,0,2,2,253,0,13,11,276,0,1,0,235,0,12,30,200,0,22,55,236,1,11,29,256,0,11,10,272,0,2,3,268,0,3,6,271,0,4,2,269,0,6,2,234,1,10,32,260,0,9,8,249,0,12,16,6,0,22,249,255,12,10,7,2,115,153,162,0,15,100,262,0,0,15,0,262,1,14,0,276,0,1,0,24,2,5,246,7,0,14,252,4,263,0,7,7,0,270,0,1,6,0,21,1,186,40,17,12,26,9,89,142,11,277,26,11,140,86,14,26,7,148,86,10,26,10,40,150,51,26,5,180,62,4,265,0,3,9,265,0,8,4,265,0,9,3,265,0,11,1,265,0,4,8,265,0,11,1,265,0,12,0,265,0,11,1,265,0,11,1,0,260,0,7,10,260,0,12,5,260,0,14,3,260,0,16,1,260,0,4,13,260,0,9,8,260,0,16,1,260,0,17,0,260,0,15,2,0,238,1,12,26,238,1,34,4,238,1,37,1,238,1,35,3,238,1,22,16,238,1,19,19,238,1,37,1,238,1,38,0,238,1,36,2,0,277,0,0,0,277,0,0,0,277,0,0,277,0,0,277,0,0,0,277,0,0,0,277,0,0,0,277,0,0,277,0,0,0,0,270,0,6,1,270,0,3,4,270,0,1,6,270,0,4,3,270,0,5,2,270,0,6,1,270,0,7,0,12,2,30,40,113,80,12,7,225,33,12,7,253,5,12,7,241,17,12,7,235,23,12,7,186,72,12,7,251,7,12,7,249,9,12,7,246,12,12,7,216,42,12,7,134,124,124,1,5,147,28,0,41,208,0,0,0,272,3,0,2,272,2,1,2,272,3,0,2,272,2,2,1,272,3,0,2,272,3,0,2,277,0,0,277,0,0,0,277,0,0,0,277,0,0,0,277,0,0,0,277,0,0,0,277,0,0,0,277,0,0,277,0,0,0,277,0,0,277,0,0,0,277,0,0,0,15,3,89,170,15,2,200,60,15,6,85,171,15,4,120,138,15,7,11,244,15,5,34,223,15,0,111,151,166,0,79,16,9,7,15,0,2,17,85,158,15,1,258,3,17,1,48,211,17,1,142,72,25,9,9,2,17,2,62,65,73,58,19,3,65,111,66,13,277,20,0,125,130,2,21,0,121,129,6,188,0,66,23,77,0,186,14,192,0,67,18,157,1,48,71,266,0,8,3,243,0,33,1,22,1,1,1,25,43,184,22,1,2,5,25,48,174,22,2,30,123,83,17,22,1,0,5,25,224,22,1,16,36,50,152,225,2,38,12,225,7,4,41,225,4,13,35,23,1,155,98,179,0,34,64,245,0,2,0,5,6,5,1,13,91,0,5,13,10,22,8,11,26,6,0,9,25,8,1,5,37,27,6,96,145,1,2,27,0,14,41,56,48,43,37,11,27,5,102,79,64,27,2,99,70,57,9,13,5.462121212121212,7.899565456239299,1.6818181818181819,0.7798878818298873,13.327586206896552,5.371523217938082,2.288702928870293,1.2248812288639737
FI,FIN,Finland,2021-02-07,2021-02-07,273,2,12575.4714690493,0,0,47,268,3583338.876874721,229,1,4,268,2,20,251,1,2,270,1,32,240,1,68,204,1,26,246,1,22,250,1,3,269,1,4,268,1,5,267,1,8,264,1,37,235,0,12,261,0,35,238,269,1,3,0,253,2,9,9,271,1,1,0,241,1,10,21,205,0,16,52,247,1,8,17,251,1,14,7,270,0,2,1,269,0,1,3,268,0,2,3,265,0,5,3,236,1,13,23,261,0,8,4,238,1,14,20,3,2,23,245,253,9,11,7,1,115,150,158,1,25,89,248,0,0,22,3,248,3,22,0,270,2,1,0,34,2,8,229,7,1,14,244,7,259,0,6,8,0,267,0,1,5,0,22,0,179,40,20,12,28,6,90,126,23,273,28,5,137,88,15,28,4,139,84,18,28,6,42,141,56,28,4,154,75,12,261,0,4,8,261,0,7,5,261,0,5,7,261,0,9,3,261,0,6,6,261,0,9,3,261,0,11,1,261,0,12,0,261,0,10,2,0,255,0,7,11,255,0,16,2,255,0,18,0,255,0,18,0,255,0,7,11,255,0,15,3,255,0,18,0,255,0,18,0,255,0,17,1,0,233,2,21,17,233,2,28,10,233,2,38,0,233,2,37,1,233,2,19,19,233,2,20,18,233,2,37,1,233,2,38,0,233,2,36,2,0,273,0,0,0,273,0,0,0,273,0,0,273,0,0,273,0,0,0,273,0,0,0,273,0,0,0,273,0,0,273,0,0,0,0,266,0,7,0,266,0,6,1,266,0,1,6,266,0,6,1,266,0,2,5,266,0,6,1,266,0,7,0,14,3,28,43,114,71,16,5,219,33,16,5,250,2,16,5,245,7,16,5,238,14,16,5,192,60,16,5,251,1,16,5,247,5,16,5,241,11,16,5,219,33,16,5,106,146,138,0,2,133,42,0,33,198,0,0,0,265,2,1,5,265,2,0,6,265,2,1,5,265,0,3,5,265,2,2,4,265,2,1,5,273,0,0,273,0,0,0,273,0,0,0,273,0,0,0,273,0,0,0,273,0,0,0,273,0,0,0,273,0,0,273,0,0,0,273,0,0,273,0,0,0,273,0,0,0,21,2,54,196,21,0,164,88,21,1,68,183,21,1,116,135,21,3,12,237,21,4,25,223,22,0,101,150,172,0,87,9,3,2,22,1,3,17,104,126,22,2,248,1,24,4,37,208,24,1,127,73,22,8,9,9,24,3,55,63,79,49,25,1,54,122,55,16,273,25,0,116,129,3,27,0,112,119,15,219,0,39,15,109,0,147,17,205,0,50,18,157,0,35,81,261,0,7,5,248,0,22,3,30,0,1,5,19,29,189,30,0,1,5,23,48,166,32,0,29,109,80,23,32,1,6,6,19,209,32,0,12,36,51,142,226,1,36,10,226,9,5,33,226,7,17,23,35,0,156,82,191,0,25,57,248,1,2,0,3,4,1,0,14,95,0,3,13,6,14,0,8,28,13,0,6,31,10,2,4,40,40,1,98,129,2,3,40,0,16,40,39,40,52,36,10,41,5,103,80,44,41,3,97,46,53,17,16,5.3577981651376145,7.395597959672207,2.1578947368421053,1.4245138700910818,13.889380530973451,5.124119225464492,2.243362831858407,1.2103535649604165
FI,FIN,Finland,2021-02-08,2021-02-08,267,1,12695.9289388696,0,0,36,258,3388114.4331418634,234,0,1,266,0,26,241,0,9,258,1,51,215,0,79,188,0,35,232,0,19,248,0,5,262,0,11,256,0,0,267,1,11,255,0,42,225,0,14,253,0,31,236,266,0,0,1,241,1,7,18,258,0,4,5,216,0,16,35,188,0,22,57,232,0,8,27,248,1,10,8,262,0,1,4,256,0,5,6,267,0,0,0,256,0,6,5,225,0,13,29,253,0,9,5,236,0,7,24,8,1,19,239,248,8,11,9,1,103,154,164,0,16,87,251,0,1,12,3,251,0,15,1,267,0,0,0,26,1,7,233,9,0,13,241,4,254,0,3,10,0,264,0,0,2,1,24,1,169,46,18,9,27,6,78,141,15,267,27,9,118,109,4,27,8,123,100,9,27,9,36,151,44,27,6,143,87,4,258,0,5,4,258,0,7,2,258,0,4,5,258,0,8,1,258,0,4,5,258,0,7,2,258,0,9,0,258,0,9,0,258,0,8,1,0,250,0,5,12,250,0,11,6,250,0,16,1,250,0,16,1,250,0,5,12,250,0,9,8,250,0,16,1,250,0,17,0,250,0,17,0,0,221,0,22,24,221,0,34,12,221,0,44,2,221,0,43,3,221,0,24,22,221,0,21,25,221,0,44,2,221,0,46,0,221,0,44,2,0,266,0,0,1,266,0,0,1,266,0,1,266,0,1,266,0,0,1,266,0,0,1,266,0,0,1,266,0,1,266,0,1,0,0,259,0,7,1,259,0,4,4,259,0,3,5,259,0,4,4,259,0,7,1,259,0,8,0,259,0,7,1,14,3,19,57,106,68,15,5,202,45,15,5,243,4,15,5,234,13,15,5,223,24,15,5,178,69,15,5,245,2,15,5,233,14,15,5,231,16,15,5,210,37,15,5,132,115,119,0,3,145,33,0,28,206,0,0,0,260,1,3,3,260,1,1,5,260,1,2,4,260,1,0,6,260,0,2,5,260,1,2,4,267,0,0,267,0,0,0,267,0,0,0,267,0,0,0,267,0,0,0,267,0,0,0,267,0,0,0,267,0,0,267,0,0,0,267,0,0,267,0,0,0,267,0,0,0,16,1,74,176,16,0,153,98,16,3,57,191,16,3,110,138,16,3,10,238,16,3,35,213,19,0,107,141,160,0,81,10,10,6,19,1,0,15,85,147,19,1,245,2,23,1,41,202,23,0,118,80,15,13,7,11,23,0,71,61,72,40,24,1,60,123,46,13,267,24,0,120,120,3,24,1,121,114,7,193,1,56,17,115,2,132,18,210,1,45,11,157,2,43,65,257,1,4,5,232,2,29,4,26,0,1,3,22,44,171,26,1,1,7,22,46,164,28,0,37,99,84,19,28,0,1,12,22,204,28,0,13,39,58,129,215,1,36,15,215,5,7,40,215,2,12,38,30,2,150,85,182,0,27,58,241,0,1,1,2,2,2,3,15,91,0,6,21,1,12,3,8,37,9,0,8,22,9,1,5,34,33,3,86,145,0,0,33,0,18,34,43,53,41,38,7,33,5,108,71,50,33,3,93,61,38,26,13,7.969924812030075,10.121189780359892,2,1.0606601717798212,14.015981735159817,5.436326194690465,2.1695652173913045,1.2263250680729045
FI,FIN,Finland,2021-02-09,2021-02-09,234,0,0,0,0,27,232,3193537.1000604797,212,2,1,231,2,23,209,2,3,229,2,29,203,1,61,172,2,38,194,1,21,212,2,2,230,1,8,225,2,3,229,2,7,225,1,40,193,2,16,216,2,27,205,233,0,0,1,211,0,13,10,231,0,2,1,205,0,7,22,173,0,15,46,196,0,13,25,213,0,11,10,232,0,1,1,226,0,5,3,231,0,2,1,227,0,4,3,194,0,7,33,218,0,10,6,207,0,6,21,1,1,17,215,217,4,13,2,1,100,131,134,0,17,83,217,0,0,16,1,217,1,16,0,233,0,1,0,20,3,4,207,2,1,12,218,1,222,0,8,3,1,225,0,0,9,0,14,0,154,38,19,9,17,4,77,126,10,234,17,6,101,91,19,17,4,106,90,17,17,7,23,127,60,17,0,140,68,9,225,0,3,6,225,0,6,3,225,0,5,4,225,0,7,2,225,0,5,4,225,0,7,2,225,0,8,1,225,0,7,2,225,0,6,3,0,216,0,9,9,216,0,8,10,216,0,15,3,216,0,17,1,216,0,7,11,216,0,12,6,216,0,17,1,216,0,18,0,216,0,16,2,0,196,1,17,20,196,1,28,9,196,1,36,1,196,1,36,1,196,1,15,22,196,1,19,18,196,1,35,2,196,1,37,0,196,1,33,4,0,234,0,0,0,234,0,0,0,234,0,0,234,0,0,234,0,0,0,234,0,0,0,234,0,0,0,234,0,0,234,0,0,0,0,226,0,7,1,226,0,4,4,226,0,2,6,226,0,3,5,226,0,6,2,226,0,7,1,226,0,4,4,5,1,15,46,96,71,6,9,191,28,6,9,216,3,6,9,204,15,6,9,196,23,6,9,173,46,6,9,214,5,6,9,212,7,6,9,207,12,6,9,188,31,6,9,107,112,101,2,3,128,22,2,30,180,0,0,0,230,1,1,2,230,0,1,3,230,1,0,3,230,1,0,3,230,1,1,2,230,1,0,3,234,0,0,234,0,0,0,234,0,0,0,234,0,0,0,234,0,0,0,234,0,0,0,234,0,0,0,234,0,0,234,0,0,0,234,0,0,234,0,0,0,234,0,0,0,8,4,92,130,8,0,149,77,8,3,54,169,8,2,108,116,8,4,14,208,8,4,36,186,8,1,96,129,138,0,66,10,11,9,8,1,0,20,94,111,8,1,224,1,12,6,41,175,12,1,108,69,20,13,4,7,12,0,47,57,82,36,12,1,45,114,52,10,234,14,0,90,127,3,14,0,104,111,5,142,2,63,27,85,3,133,13,180,1,39,14,126,4,42,62,220,2,8,4,198,1,32,3,15,0,0,2,15,24,178,15,0,0,6,16,36,161,15,3,25,74,99,18,15,0,2,8,17,192,15,0,11,36,43,129,187,1,34,12,187,5,5,37,187,6,12,29,16,0,147,71,163,1,26,44,209,0,0,1,1,6,0,2,15,65,0,3,14,10,17,4,10,26,11,0,7,22,8,4,5,28,21,4,79,125,2,3,21,0,15,34,45,37,35,37,10,22,3,113,53,43,22,1,89,56,41,15,10,6.6880733944954125,8.837731868933112,1.588235294117647,0.6183469424008423,14.478217821782179,4.947567952927481,2.150485436893204,1.2808818445847694
FI,FIN,Finland,2021-02-10,2021-02-10,275,0,0,0,0,41,271,3270133.0053429212,244,2,1,272,2,32,241,2,3,270,1,39,235,2,83,190,2,29,244,2,16,257,2,2,271,2,12,261,2,3,270,2,10,263,2,32,241,2,14,259,1,24,250,274,0,1,0,243,0,12,20,272,0,1,2,236,1,7,31,192,0,19,64,246,1,7,21,259,1,6,9,273,0,2,0,263,0,4,8,272,0,0,3,265,0,7,3,243,0,7,25,261,0,6,8,251,1,6,17,3,1,23,248,254,9,12,6,2,113,154,162,1,18,94,257,0,0,17,1,257,0,18,0,275,0,0,0,27,0,6,242,7,1,18,242,7,257,0,7,11,0,268,0,0,7,0,26,1,178,43,19,8,32,10,90,138,5,275,32,6,116,111,10,32,7,121,101,14,32,11,37,147,48,32,4,159,73,7,268,0,4,3,268,0,4,3,268,0,4,3,268,0,6,1,268,0,5,2,268,0,5,2,268,0,7,0,268,0,7,0,268,0,6,1,0,257,0,8,10,257,0,13,5,257,0,17,1,257,0,14,4,257,0,7,11,257,0,7,11,257,0,16,2,257,0,18,0,257,0,16,2,0,233,2,20,20,233,2,35,5,233,2,39,1,233,2,38,2,233,2,20,20,233,2,26,14,233,2,40,0,233,2,39,1,233,2,37,3,0,275,0,0,0,275,0,0,0,275,0,0,275,0,0,275,0,0,0,275,0,0,0,275,0,0,0,275,0,0,275,0,0,0,0,270,0,5,0,270,0,2,3,270,0,1,4,270,0,5,0,270,0,5,0,270,0,4,1,270,0,4,1,15,2,16,46,111,85,15,6,219,35,15,6,251,3,15,6,243,11,15,6,231,23,15,6,199,55,15,6,248,6,15,6,243,11,15,6,239,15,15,6,208,46,15,6,124,130,124,2,6,143,31,2,39,203,0,0,0,270,0,0,5,270,0,0,5,270,0,0,5,270,0,0,5,270,0,0,5,270,0,0,5,275,0,0,275,0,0,0,275,0,0,0,275,0,0,0,275,0,0,0,275,0,0,0,275,0,0,0,275,0,0,275,0,0,0,275,0,0,275,0,0,0,275,0,0,0,18,3,92,162,18,2,172,83,18,2,71,184,18,2,131,124,18,3,18,236,18,2,33,222,18,0,118,139,157,1,85,15,11,6,19,1,0,14,91,150,19,1,250,5,20,1,45,209,20,0,130,78,24,13,7,3,20,0,53,55,103,44,20,2,64,113,63,13,275,21,0,113,136,5,22,0,110,134,9,183,1,69,22,103,0,162,10,204,1,50,20,144,1,49,81,257,0,12,6,242,0,28,5,23,0,1,2,19,48,182,23,0,1,3,22,48,178,25,1,20,113,97,19,25,0,3,6,18,223,25,0,11,24,70,145,241,2,24,8,241,5,1,28,241,3,8,23,27,0,170,78,197,0,19,59,256,0,2,1,4,3,1,1,7,88,0,2,16,7,20,3,9,30,15,0,4,21,10,1,7,42,31,4,93,146,1,0,31,0,18,43,50,50,36,33,14,31,9,124,67,44,31,5,106,65,41,20,7,6.871212121212121,9.026175086241434,1.9473684210526316,1.177270110161938,14.039301310043669,5.585517884315388,2.2051282051282053,1.2153415707970718
FI,FIN,Finland,2021-02-11,2021-02-11,246,1,50617.010362095985,0,0,37,238,3380725.6857356885,203,0,2,244,0,24,222,0,7,239,0,42,204,0,75,171,0,35,211,0,24,222,0,5,241,0,14,232,0,4,242,0,13,233,0,45,201,0,13,233,0,34,212,244,0,1,1,222,1,6,17,239,1,2,4,204,1,15,26,171,3,19,53,211,3,9,23,222,0,11,13,241,0,2,3,232,0,5,9,242,1,2,1,233,1,5,7,201,0,10,35,233,1,4,8,212,1,15,18,7,1,22,216,225,6,15,10,4,106,126,140,1,24,81,222,0,2,20,2,222,2,22,0,244,0,2,0,39,0,4,203,11,1,12,218,4,235,0,10,1,0,236,0,3,7,0,25,0,162,40,7,12,33,7,65,130,11,246,33,4,106,95,8,33,6,99,96,12,33,8,26,141,38,33,5,128,74,6,234,0,5,7,234,0,8,4,234,0,7,5,234,0,10,2,234,0,9,3,234,0,10,2,234,0,12,0,234,0,12,0,234,0,11,1,0,240,0,3,3,240,0,5,1,240,0,5,1,240,0,6,0,240,0,1,5,240,0,4,2,240,0,5,1,240,0,6,0,240,0,6,0,0,207,1,17,21,207,1,32,6,207,1,37,1,207,1,34,4,207,1,22,16,207,1,14,24,207,1,35,3,207,1,38,0,207,1,37,1,0,246,0,0,0,246,0,0,0,246,0,0,246,0,0,246,0,0,0,246,0,0,0,246,0,0,0,246,0,0,246,0,0,0,0,240,0,5,1,240,0,4,2,240,0,2,4,240,0,4,2,240,0,5,1,240,0,5,1,240,0,6,0,24,3,29,35,97,58,26,8,172,40,26,8,209,3,26,8,200,12,26,8,195,17,26,8,161,51,26,8,208,4,26,8,203,9,26,8,203,9,26,8,170,42,26,8,115,97,121,0,2,123,41,0,26,179,0,0,0,243,0,0,3,243,0,0,3,243,0,1,2,243,0,0,3,243,0,1,2,243,0,0,3,246,0,0,246,0,0,0,246,0,0,0,246,0,0,0,246,0,0,0,246,0,0,0,246,0,0,0,246,0,0,246,0,0,0,246,0,0,246,0,0,0,246,0,0,0,28,2,81,135,28,2,144,72,28,3,45,170,28,4,91,123,28,4,12,202,28,4,36,178,28,2,92,124,154,0,60,17,9,6,32,2,2,9,98,103,32,2,212,0,32,3,43,168,32,0,114,68,13,9,4,6,32,1,68,52,65,28,33,2,46,98,50,17,246,35,0,93,115,3,35,0,99,106,6,165,1,68,12,102,1,136,7,201,0,35,10,155,2,46,43,234,1,5,6,210,1,34,1,36,0,1,3,17,40,149,36,0,2,6,13,46,143,37,1,17,99,69,23,37,1,2,7,17,182,37,0,6,28,60,115,212,1,23,10,212,4,1,29,212,2,10,22,37,2,127,80,166,0,22,58,224,0,1,0,7,1,0,2,11,97,0,2,20,5,12,1,6,23,4,0,9,29,5,4,1,28,39,2,80,125,0,0,39,0,12,35,51,38,29,29,13,41,5,98,62,40,41,3,82,47,44,18,11,6.024390243902439,7.770755828202516,1.7,1.3018205875255096,14.083333333333334,5.502339657845259,2.283505154639175,1.375972979338499
