ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V2..99,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CD,COD,Democratic Republic of the Congo,2021-01-16,2021-01-14,100,4,679347.6597494172,2,290624.30628216226,17,88,17448238.06868761,45,5,7,88,3,15,82,6,0,94,5,17,78,8,7,85,5,13,82,8,3,89,6,10,84,5,3,92,8,2,90,6,8,86,6,22,72,3,7,90,3,13,84,93,0,2,5,85,1,6,8,100,0,0,0,83,1,7,9,93,0,4,3,87,1,9,3,97,0,3,0,90,0,5,5,97,0,1,2,98,0,1,1,92,0,5,3,78,1,9,12,93,1,4,2,87,2,5,6,12,0,11,77,91,0,5,4,15,1,26,58,74,1,9,16,91,0,9,0,91,4,5,0,96,0,0,4,29,1,22,48,100,100,0,19,1,15,21,14,30,21,12,22,16,29,21,14,22,19,24,21,13,20,17,29,21,11,22,20,26,21,12,16,18,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,41,15,13,8,0,0,0,0,0,0,0,0,0,0,0,0,78,12,3,7,78,10,7,5,78,6,12,4,78,10,2,10,78,8,7,7,78,9,1,12,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,23,3,50,24,23,4,43,30,23,5,32,40,23,4,35,38,23,3,28,46,23,4,34,39,26,1,42,31,58,0,13,16,6,7,27,1,1,11,24,36,27,1,71,1,32,2,12,54,32,1,21,26,11,2,6,1,32,1,22,8,18,19,33,1,18,29,13,6,100,0,100,51,3,39,7,58,3,33,6,69,3,20,8,65,3,20,12,72,1,21,6,67,4,23,6,34,2,0,3,5,22,34,34,1,0,1,11,13,40,37,2,32,15,4,10,37,2,18,13,10,20,37,2,23,14,9,15,63,5,27,5,63,7,9,21,63,5,22,10,38,1,34,27,73,15,12,85,2,5,2,2,2,0,0,2,51,0,4,1,6,1,1,8,1,6,5,2,4,0,3,7,51,0,46,0,2,1,51,0,3,14,23,7,2,0,0,55,2,28,10,5,55,0,5,13,13,11,3,3.263157894736842,2.8444750670075982,1.7500000000000002,0.4629100498862757,7.9743589743589745,6.102144487098818,4.386363636363637,3.0363373674345695
CD,COD,Democratic Republic of the Congo,2021-01-17,2021-01-15,100,5,827994.9453129222,2,290624.30628216226,22,90,14988478.801842025,55,7,8,85,8,16,76,8,2,90,6,24,70,9,11,80,10,13,77,10,6,84,9,10,81,7,2,91,7,6,87,9,8,83,5,28,67,8,5,87,7,13,80,92,1,1,6,84,1,7,8,98,1,1,0,76,1,9,14,89,0,6,5,87,1,8,4,94,0,4,2,90,0,4,6,98,0,1,1,94,1,3,2,92,0,5,3,72,2,12,14,95,1,2,2,87,2,5,6,10,0,10,80,91,0,5,4,13,1,25,61,75,1,11,13,89,1,10,0,89,4,7,0,96,0,1,3,28,1,27,44,100,100,0,15,1,18,18,18,30,19,8,17,21,35,19,12,18,21,30,19,10,17,19,35,19,11,17,22,31,19,9,12,18,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,42,16,13,9,0,0,0,0,0,0,0,0,0,0,0,0,73,14,5,8,73,14,7,6,73,7,15,5,73,10,6,11,73,11,8,8,73,12,2,13,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,20,5,47,28,20,5,45,30,20,6,30,44,20,4,39,37,20,5,27,48,20,4,39,37,23,0,42,35,58,0,16,15,4,7,23,2,4,8,28,35,23,2,74,1,28,4,8,60,28,1,23,25,14,2,4,3,28,3,22,12,15,20,29,1,20,26,17,7,100,0,100,54,4,36,6,56,5,36,3,71,4,20,5,61,5,22,12,73,3,21,3,62,4,28,6,32,1,0,1,9,22,35,32,2,0,1,12,14,39,33,1,36,12,6,12,33,2,22,16,9,18,33,2,32,13,9,11,55,4,35,6,55,10,10,25,55,7,23,15,34,1,34,31,69,16,15,85,1,5,1,4,1,0,0,3,51,0,3,3,8,1,3,5,1,5,7,1,4,0,1,7,43,1,52,2,2,0,43,0,3,20,20,8,4,2,0,45,2,40,7,6,45,0,6,16,21,9,3,4.14,3.6756784740912742,2.5,1.8516401995451028,7.603777777777779,5.270510277559336,3.811320754716981,2.9355683748806496
CD,COD,Democratic Republic of the Congo,2021-01-18,2021-01-16,100,5,780130.7433934222,3,545266.2621784112,29,90,15150837.743086325,54,7,11,82,7,18,75,8,5,87,5,26,69,8,14,78,8,13,79,7,12,81,6,10,84,6,2,92,4,7,89,8,9,83,4,26,70,9,6,85,6,20,74,89,2,4,5,82,2,7,9,95,2,1,2,74,2,10,14,86,0,7,7,87,2,8,3,88,1,5,6,90,2,2,6,98,0,1,1,93,3,2,2,91,2,4,3,74,2,14,10,94,0,3,3,80,2,9,9,10,0,13,77,87,0,10,3,11,0,26,63,74,0,13,13,87,2,11,0,87,8,5,0,92,0,4,4,24,2,27,47,100,100,0,12,0,24,18,18,28,15,9,20,21,35,15,11,17,24,33,15,8,22,23,32,15,10,23,20,32,15,8,13,18,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,48,13,12,10,0,0,0,0,0,0,0,0,0,0,0,0,74,12,5,9,74,11,8,7,74,6,14,6,74,8,10,8,74,11,7,8,74,12,4,10,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,18,5,40,37,18,4,46,32,18,5,29,48,18,2,44,36,18,6,24,52,18,3,37,42,20,0,42,38,58,0,20,15,3,4,20,1,3,6,43,27,20,1,75,4,24,4,14,58,24,0,27,28,12,3,1,5,24,2,25,19,12,18,25,0,24,29,18,4,100,0,100,62,3,31,4,56,4,38,2,73,3,20,4,57,4,25,14,76,4,18,2,65,3,29,3,29,1,0,0,10,19,41,29,1,1,1,12,14,42,32,1,32,14,9,12,32,3,23,14,8,20,32,2,31,10,13,12,59,4,33,4,59,7,13,21,59,6,23,12,32,0,34,34,66,16,18,85,1,4,0,2,3,0,0,5,51,0,7,4,8,0,4,5,0,2,7,3,5,0,1,3,45,1,50,3,1,0,45,0,2,23,15,6,2,5,2,46,2,34,13,5,46,1,8,10,20,10,5,3.6000000000000005,3.194903348680114,2.4545454545454546,1.7529196424044293,7.556808510638298,5.045612000791846,3.769230769230769,2.832690016577014
CD,COD,Democratic Republic of the Congo,2021-01-19,2021-01-17,100,4,507692.0707838389,1,254641.95589624895,35,91,14506035.25721307,56,7,9,84,7,19,74,8,7,85,6,22,72,8,17,75,8,13,79,7,13,80,6,8,86,7,5,88,5,9,86,8,11,81,5,25,70,9,4,87,6,18,76,91,2,5,2,81,2,9,8,93,2,3,2,78,2,10,10,83,0,10,7,87,2,6,5,87,1,5,7,92,3,2,3,95,0,2,3,91,3,5,1,89,2,6,3,75,2,14,9,96,0,3,1,82,3,9,6,9,0,15,76,85,0,10,5,10,0,28,62,72,0,14,14,86,2,12,0,86,8,6,0,92,0,5,3,24,2,24,50,100,100,0,11,0,23,19,14,33,14,9,21,20,36,14,9,22,17,38,14,6,24,22,34,14,8,27,15,36,14,7,15,14,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,52,11,11,10,0,0,0,0,0,0,0,0,0,0,0,0,77,11,5,7,77,10,6,7,77,6,12,5,77,8,8,7,77,11,6,6,77,12,4,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,16,5,38,41,16,5,49,30,16,5,32,47,16,3,51,30,16,5,27,52,16,3,39,42,18,0,48,34,52,0,22,13,5,8,18,1,4,4,43,30,18,2,76,4,20,3,21,56,20,0,32,25,13,3,2,5,20,2,23,20,15,20,21,0,27,29,18,5,100,0,100,63,2,33,2,52,3,40,5,69,2,24,5,50,3,30,17,73,3,21,3,62,3,30,5,26,1,0,1,9,15,48,26,1,1,2,10,13,47,30,1,30,19,9,11,30,3,24,14,6,23,30,2,31,11,15,11,58,1,37,4,58,7,13,22,58,6,23,13,31,0,37,32,68,19,13,82,0,7,0,2,2,0,0,7,45,0,6,3,9,1,3,4,0,1,7,6,5,1,2,7,42,1,53,4,0,0,42,0,1,24,16,8,2,5,2,43,1,34,17,5,43,1,8,12,23,8,5,3.5882352941176467,3.201102751167074,2.5384615384615383,1.8081014266989475,7.728823529411764,5.487364630515754,3.9642857142857144,2.579388833279456
CD,COD,Democratic Republic of the Congo,2021-01-20,2021-01-17,100,4,562848.6480893249,1,254641.95589624895,34,91,16778735.829824526,53,4,10,86,2,18,80,4,6,90,6,18,76,5,15,80,4,12,84,4,13,83,3,7,90,5,7,88,2,7,91,3,12,85,6,21,73,6,5,89,3,17,80,90,2,5,3,82,2,7,9,94,2,2,2,82,1,7,10,85,0,9,6,88,1,6,5,87,1,5,7,93,3,1,3,93,0,3,4,93,4,3,0,88,2,6,4,79,0,10,11,95,0,3,2,83,1,10,6,9,0,16,75,84,0,13,3,9,0,28,63,72,0,13,15,87,2,11,0,87,9,4,0,91,0,6,3,22,1,25,52,100,100,0,10,0,23,20,6,41,12,9,24,13,42,12,8,24,15,41,12,7,25,18,38,12,8,29,12,39,12,7,15,12,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,50,7,16,12,0,0,0,0,0,0,0,0,0,0,0,0,76,10,4,10,76,9,5,10,76,5,14,5,76,8,7,9,76,10,5,9,76,11,3,10,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,15,2,45,38,15,3,48,34,15,3,39,43,15,4,51,30,15,4,36,45,15,3,38,44,17,0,49,34,51,0,22,11,7,9,18,0,2,7,42,31,18,1,77,4,18,2,23,57,18,0,31,28,11,6,4,2,18,1,28,17,18,18,20,1,24,31,16,8,100,0,100,56,2,34,8,53,2,36,9,62,2,27,9,50,2,33,15,64,2,26,8,63,3,29,5,23,1,0,1,7,15,53,23,0,1,2,7,18,49,27,1,31,23,9,9,27,2,29,10,6,26,27,1,31,11,15,15,59,2,37,2,59,9,13,19,59,10,22,9,29,0,39,32,68,19,13,83,0,7,0,1,3,0,0,6,44,1,7,3,9,1,4,6,0,1,4,7,3,1,2,7,43,0,54,2,0,1,43,0,0,23,18,10,0,3,3,46,1,33,16,4,46,1,10,10,22,7,4,3.369565217391304,2.7435475465347086,2.3846153846153846,1.325296290046213,7.647058823529412,5.680927844680884,4.038461538461538,2.5045960768745976
CD,COD,Democratic Republic of the Congo,2021-01-21,2021-01-18,100,5,950624.450866624,2,486086.83990004397,43,90,17393413.045847487,49,0,11,89,0,19,81,2,4,94,3,22,75,3,13,84,2,14,84,2,12,86,2,4,94,2,9,89,1,6,93,1,10,89,3,21,76,2,4,94,1,15,84,89,2,3,6,81,2,7,10,96,1,2,1,78,1,10,11,87,0,8,5,86,0,7,7,88,0,7,5,96,2,1,1,91,1,4,4,94,2,4,0,90,1,5,4,79,0,7,14,96,0,1,3,85,2,8,5,10,0,23,67,78,0,16,6,11,0,26,63,74,0,11,15,89,1,9,1,89,4,7,0,96,0,2,2,22,0,27,51,100,100,0,12,0,29,19,6,34,14,8,26,7,45,14,12,23,14,37,14,11,27,13,35,14,11,26,9,40,14,9,15,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,46,5,19,15,0,0,0,0,0,0,0,0,0,0,0,0,74,13,5,8,74,12,6,8,74,9,13,4,74,12,5,9,74,13,6,7,74,15,1,10,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,15,2,48,35,15,5,46,34,15,5,33,47,15,6,45,34,15,5,34,46,15,5,36,44,17,1,45,37,55,0,19,10,8,8,18,1,3,11,29,38,18,2,76,4,19,1,25,55,19,1,30,26,12,5,4,3,19,2,28,12,19,20,20,1,28,31,14,6,100,0,100,53,1,39,7,55,1,34,10,68,1,23,8,56,1,29,14,66,1,27,6,65,2,30,3,23,0,0,1,10,20,46,23,1,0,3,9,22,42,28,1,35,23,4,9,28,1,32,10,4,25,28,1,34,15,11,11,52,3,39,6,52,15,15,18,52,13,20,15,31,0,38,31,69,22,9,80,0,7,0,0,3,0,0,10,42,3,3,2,5,2,3,12,0,2,2,4,3,1,1,15,48,1,45,4,0,2,48,1,0,16,13,14,5,1,2,50,1,29,12,8,50,0,10,13,17,5,5,3.698571428571428,2.733895267440458,2.25,1.2909944487358056,8.05,6.184969373719336,4.208333333333333,2.600804567275888
CD,COD,Democratic Republic of the Congo,2021-01-22,2021-01-20,100,4,1095127.657570514,2,648775.6802765129,38,88,24444773.175648045,46,3,10,87,3,14,83,5,2,93,5,23,72,6,9,85,4,11,85,5,9,86,5,3,92,3,6,91,3,4,93,4,6,90,4,19,77,4,2,94,3,13,84,90,1,2,7,86,1,5,8,98,0,1,1,77,0,13,10,91,0,4,5,89,0,6,5,91,0,6,3,97,0,0,3,94,1,3,2,96,1,2,1,94,0,3,3,81,0,4,15,98,0,0,2,87,1,6,6,12,0,20,68,81,0,13,6,13,0,26,61,74,0,11,15,89,1,9,1,89,4,7,0,96,0,2,2,24,0,22,54,100,100,0,14,0,30,18,9,29,17,8,24,15,36,17,11,23,18,31,17,11,26,16,30,17,11,24,13,35,17,10,14,18,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,38,6,21,17,0,0,0,0,0,0,0,0,0,0,0,0,79,10,3,8,79,9,6,6,79,7,10,4,79,10,3,8,79,9,6,6,79,11,2,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,18,2,49,31,18,2,46,34,18,4,24,54,18,5,39,38,18,3,30,49,18,3,35,44,19,2,35,44,65,0,20,5,5,5,20,1,4,12,30,33,20,2,75,3,22,1,19,58,22,1,26,27,11,4,6,3,22,2,29,13,19,15,25,1,23,31,15,5,100,0,100,51,1,39,9,55,2,32,11,76,0,16,8,61,1,25,13,70,1,24,5,66,1,30,3,27,1,0,1,12,20,39,27,2,0,1,10,23,37,29,2,33,18,6,12,29,1,27,10,10,23,29,1,31,13,12,14,57,4,33,6,57,14,12,17,57,10,20,13,31,0,39,30,70,19,11,83,0,4,1,0,2,0,0,10,44,3,6,4,3,1,0,11,0,3,3,1,4,0,1,16,52,1,39,5,0,3,52,1,4,15,8,11,7,1,1,54,2,24,12,8,54,0,8,13,12,8,5,3.7097727272727274,2.7173289626638737,2.3846153846153846,1.7097008285302207,8.36111111111111,6.507809716147768,4.340909090909091,2.5694373813462783
CD,COD,Democratic Republic of the Congo,2021-01-23,2021-01-21,100,3,939080.1787144468,2,648775.6802765129,35,81,31146706.134162907,46,9,6,85,10,13,77,9,2,89,7,23,70,9,8,83,9,14,77,9,7,84,6,7,87,8,5,87,8,6,86,10,9,81,7,17,76,8,2,90,7,10,83,94,0,3,3,87,0,8,5,98,0,2,0,77,0,14,9,92,0,4,4,86,0,8,6,93,0,6,1,93,0,4,3,95,0,2,3,94,0,5,1,91,0,6,3,83,0,3,14,98,0,2,0,90,0,5,5,19,0,17,64,83,0,9,8,20,1,25,54,75,0,13,12,87,1,12,0,87,6,7,0,94,1,2,3,34,1,13,52,100,100,0,21,0,21,17,15,26,24,7,19,21,29,24,9,17,21,29,24,8,20,20,28,24,10,19,17,30,24,11,7,17,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,38,8,15,15,0,0,0,0,0,0,0,0,0,0,0,0,87,5,2,6,87,3,5,5,87,3,7,3,87,6,2,5,87,3,5,5,87,6,2,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,24,2,46,28,24,2,48,26,24,5,23,48,24,3,36,37,24,2,24,50,24,2,36,38,25,1,30,44,70,0,11,10,4,5,25,1,4,7,34,29,25,1,69,5,27,0,17,56,27,0,24,24,17,3,4,1,27,2,23,19,17,12,30,0,19,27,19,5,100,0,100,54,2,40,4,53,4,35,8,77,2,14,7,64,2,20,14,76,1,22,1,65,3,27,5,34,1,0,2,11,18,34,34,1,0,0,12,17,36,35,1,24,18,9,13,35,0,20,9,16,20,35,0,25,12,11,17,64,4,29,3,64,7,10,19,64,5,16,15,36,0,39,25,75,15,10,86,0,3,2,1,0,0,0,8,47,1,6,3,3,1,2,11,0,2,5,3,3,0,2,11,53,0,42,4,0,1,53,0,4,18,9,11,4,1,0,54,1,26,16,3,54,0,8,11,13,8,6,4.473684210526316,3.3750823181573733,2.2,1.740279123753264,9.476190476190476,7.109725716770793,4.304347826086956,2.8508834125379554
CD,COD,Democratic Republic of the Congo,2021-01-24,2021-01-22,100,2,847994.321178129,0,0,35,85,42372529.27003917,52,10,6,84,12,13,75,10,3,87,9,16,75,10,9,81,10,12,78,10,4,86,8,7,85,10,3,87,10,6,84,11,8,81,8,17,75,10,5,85,10,13,77,94,0,2,4,87,0,6,7,97,0,2,1,84,0,9,7,91,0,3,6,88,0,7,5,96,0,4,0,93,0,5,2,97,0,1,2,94,0,4,2,92,0,7,1,83,0,5,12,95,0,5,0,87,0,5,8,15,0,16,69,84,0,5,11,16,2,30,52,70,0,17,13,83,2,15,0,83,9,7,1,91,1,4,4,35,1,11,53,100,100,0,17,0,19,15,15,34,21,8,18,24,29,21,7,21,19,32,21,5,22,18,34,21,10,17,18,34,21,11,8,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,41,12,10,16,0,0,0,0,0,0,0,0,0,0,0,0,89,3,2,6,89,2,3,6,89,2,5,4,89,4,2,5,89,1,5,5,89,4,0,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,21,3,47,29,21,2,48,29,21,5,31,43,21,4,40,35,21,3,28,48,21,3,33,43,21,0,28,51,72,0,7,12,2,7,22,1,3,9,34,31,22,0,74,4,24,1,15,60,24,0,29,24,13,3,4,3,24,2,26,16,19,13,26,0,20,26,20,8,100,0,100,53,3,36,8,52,4,35,9,69,3,20,8,60,3,18,19,72,2,22,4,67,4,23,6,28,1,0,3,9,22,37,28,1,0,1,11,17,42,31,0,26,18,11,14,31,0,23,11,16,19,31,0,29,13,9,18,59,3,33,5,59,7,13,21,59,8,19,14,32,0,38,30,70,13,17,88,0,2,2,1,1,0,0,6,50,1,6,4,7,0,2,8,0,1,4,4,3,0,2,8,46,2,47,3,0,2,46,2,5,24,12,9,1,1,0,47,1,31,18,3,47,0,9,16,12,7,9,4.102564102564102,3.4243314506543636,2.2666666666666666,1.8695555876298773,8.522727272727273,6.578642810353489,3.6037735849056602,2.8645017196009004
