ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8.0,V5c_9..99,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AM,ARM,Armenia,2021-02-10,2021-02-06,100,1,9671.97110623595,0,0,25,92,4352952.443054257,63,2,3,95,2,7,91,2,8,90,2,18,80,2,12,86,2,16,82,1,6,93,2,6,92,2,6,92,3,2,95,2,14,84,1,19,80,2,3,95,3,17,80,97,0,3,0,93,0,6,1,92,1,4,3,82,0,7,11,88,0,6,6,84,1,7,8,94,0,4,2,94,0,3,3,94,1,4,1,98,0,2,0,86,0,7,7,81,2,11,6,97,0,2,1,83,1,7,9,8,0,11,81,89,0,3,8,8,1,41,50,59,1,5,35,95,1,4,0,95,2,3,98,0,2,16,1,8,75,9,1,0,88,2,100,0,0,0,0,100,0,0,0,10,0,14,14,26,36,21,8,23,20,28,100,21,10,20,18,31,21,11,12,17,39,21,9,5,12,53,21,8,24,21,26,65,14,21,65,28,7,65,25,10,65,33,2,65,22,13,65,29,6,65,34,1,65,34,1,65,33,2,0,75,15,10,75,21,4,75,20,5,75,22,3,75,10,15,75,19,6,75,24,1,75,25,0,75,22,3,0,87,9,4,87,10,3,87,13,0,87,13,0,87,9,4,87,9,4,87,12,1,87,13,87,10,3,0,100,100,100,100,100,100,100,100,100,0,86,0,10,4,86,0,10,4,86,0,10,4,86,0,9,5,86,0,12,2,86,0,8,6,86,0,12,2,21,1,33,26,11,8,24,1,73,2,24,1,74,1,24,1,72,3,24,1,69,6,24,1,69,6,24,1,73,2,24,1,72,3,24,1,67,8,24,1,69,6,24,1,27,48,71,0,1,28,35,0,20,45,0,0,0,92,3,1,4,92,3,2,3,92,3,5,0,92,4,0,4,92,4,1,3,92,4,1,3,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,24,11,24,41,24,6,50,20,24,10,31,35,24,6,43,27,24,11,15,50,24,7,24,45,25,0,46,29,54,29,11,2,4,26,2,2,7,32,31,26,2,72,0,27,0,18,55,27,1,34,16,11,4,2,5,27,0,24,17,19,13,28,3,19,22,21,7,100,28,0,3,68,1,28,1,4,65,2,76,1,18,5,50,1,44,5,69,2,23,6,57,1,28,14,85,1,8,6,76,0,19,5,30,0,0,4,10,13,43,30,0,1,3,8,18,40,31,2,22,22,12,11,31,1,5,7,26,30,31,0,15,23,14,17,62,5,29,4,62,9,10,19,62,8,15,15,31,34,35,65,0,13,22,88,1,8,0,0,0,1,1,1,54,0,2,2,1,2,3,4,4,1,0,0,7,0,8,2,10,35,1,36,28,0,35,2,8,18,11,13,8,5,0,35,2,51,10,2,35,0,14,22,24,3,2,4.738095238095238,6.807669719889378,2.5555555555555554,1.2360330811826103,12.033333333333333,5.138642789444906,2.5555555555555554,1.4676927007378906
AM,ARM,Armenia,2021-02-11,2021-02-07,100,1,9671.97110623595,0,0,33,94,4189545.8819627333,69,2,4,94,3,8,89,2,8,90,2,19,79,2,17,81,2,17,81,1,6,93,2,6,92,2,6,92,3,2,95,2,15,83,1,22,77,4,2,94,4,15,81,96,0,4,0,92,0,5,3,92,1,5,2,81,0,7,12,83,0,8,9,83,1,8,8,94,0,3,3,94,0,3,3,94,1,4,1,98,0,2,0,85,0,7,8,78,3,11,8,98,0,1,1,85,1,7,7,6,0,13,81,88,0,4,8,7,1,40,52,60,1,4,35,96,1,3,0,96,2,2,98,0,2,14,1,11,74,8,1,0,89,2,100,0,0,0,0,100,0,0,0,9,0,14,18,23,36,18,11,19,20,32,100,18,12,20,22,28,18,12,18,17,35,18,13,5,14,50,18,9,29,20,24,65,13,22,65,27,8,65,26,9,65,33,2,65,21,14,65,30,5,65,34,1,65,34,1,65,32,3,0,78,12,10,78,19,3,78,16,6,78,19,3,78,9,13,78,15,7,78,21,1,78,22,0,78,20,2,0,83,15,2,83,13,4,83,16,1,83,17,0,83,13,4,83,11,6,83,16,1,83,17,83,13,4,0,100,100,100,100,100,100,100,100,100,0,85,0,10,5,85,0,11,4,85,0,11,4,85,0,11,4,85,0,12,3,85,0,9,6,85,0,13,2,18,1,34,25,9,13,20,2,76,2,20,2,77,1,20,2,76,2,20,2,71,7,20,2,69,9,20,2,76,2,20,2,75,3,20,2,69,9,20,2,71,7,20,2,30,48,69,0,1,30,29,0,23,48,0,0,0,89,5,2,4,89,3,5,3,89,5,6,0,89,6,0,5,89,6,1,4,89,6,2,3,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,20,9,29,42,20,4,57,19,20,12,31,37,20,7,49,24,20,13,15,52,20,9,25,46,21,0,53,26,47,31,14,3,5,23,3,2,8,32,32,23,2,75,0,24,0,20,56,24,1,33,19,12,4,1,6,24,0,22,16,20,18,25,2,20,23,22,8,100,25,0,4,70,1,25,1,5,67,2,71,0,21,8,43,0,49,8,69,1,22,8,51,0,29,20,85,0,9,6,75,0,19,6,26,1,0,4,13,12,44,26,0,1,3,11,18,41,27,2,22,27,8,14,27,1,4,9,22,37,27,0,17,22,13,21,61,5,31,3,61,11,11,17,61,9,18,12,27,34,39,61,0,12,27,89,1,7,0,0,0,1,1,1,55,0,4,2,2,2,3,4,2,1,0,0,7,0,7,1,10,29,2,40,29,0,29,3,10,19,8,15,12,4,0,29,1,53,13,4,29,0,17,23,24,5,2,5.673469387755102,7.663190575466486,3,1.4142135623730951,12.682539682539682,4.967070262676746,2.573529411764706,1.4280367116668624
AM,ARM,Armenia,2021-02-12,2021-02-09,100,1,33215.8737771117,0,0,23,93,3792400.4138514916,64,4,4,92,5,10,85,4,8,88,4,19,77,4,18,78,4,14,82,2,10,88,4,6,90,4,3,93,5,1,94,3,12,85,3,19,78,6,0,94,5,11,84,96,0,3,1,90,0,6,4,92,0,4,4,81,0,9,10,82,0,7,11,86,2,6,6,90,0,3,7,94,0,2,4,97,0,2,1,99,0,1,0,88,1,5,6,81,3,9,7,100,0,0,0,89,0,5,6,7,0,11,82,90,0,2,8,9,2,36,53,64,1,4,31,96,1,3,0,96,3,1,97,1,2,16,1,8,75,9,0,0,91,0,100,0,0,0,0,100,0,0,0,9,0,13,20,24,34,19,12,12,24,33,100,19,13,19,16,33,19,14,15,15,37,19,14,3,12,52,19,11,28,18,24,66,15,19,66,27,7,66,24,10,66,30,4,66,25,9,66,29,5,66,33,1,66,34,0,66,31,3,0,77,10,13,77,17,6,77,21,2,77,21,2,77,10,13,77,17,6,77,23,0,77,22,1,77,22,1,0,81,15,4,81,13,6,81,16,3,81,19,0,81,12,7,81,15,4,81,18,1,81,19,81,17,2,0,100,100,100,100,100,100,100,100,100,0,86,0,9,5,86,0,12,2,86,0,12,2,86,0,10,4,86,0,12,2,86,0,9,5,86,0,12,2,19,1,30,27,10,13,22,2,75,1,22,2,75,1,22,2,75,1,22,2,69,7,22,2,63,13,22,2,75,1,22,2,74,2,22,2,69,7,22,2,67,9,22,2,26,50,70,0,1,29,34,0,26,40,0,0,0,92,3,1,4,92,1,5,2,92,4,3,1,92,4,1,3,92,4,0,4,92,4,2,2,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,25,4,27,44,25,1,56,18,25,7,22,46,25,3,48,24,25,8,11,56,25,4,23,48,26,0,48,26,52,31,11,3,3,27,2,1,6,33,31,27,3,70,0,28,0,14,58,28,1,38,18,10,0,1,4,28,0,23,15,18,16,29,2,14,29,18,8,100,29,0,7,62,2,30,0,5,63,2,74,0,19,7,45,0,51,4,78,1,16,5,52,0,31,17,89,0,8,3,77,0,18,5,30,1,0,2,15,12,40,30,0,1,5,11,12,41,31,0,18,33,5,13,31,1,2,17,20,29,31,0,17,21,12,19,62,4,28,6,62,10,12,16,62,9,19,10,31,28,41,59,0,16,25,85,2,5,0,0,2,2,1,3,57,1,3,3,3,2,1,2,2,2,0,1,5,1,5,0,12,33,2,36,29,0,33,2,6,16,14,13,8,8,0,34,1,39,18,8,34,1,19,19,17,6,4,5.976744186046512,7.956693414959997,3,1.2649110640673518,12.796610169491526,5.35878158120549,2.5166666666666666,1.5125650754082063
AM,ARM,Armenia,2021-02-13,2021-02-10,100,2,55620.667219558905,1,22404.7934424472,35,94,3967877.1221732018,60,7,5,88,8,11,81,6,9,85,4,21,75,7,16,77,6,13,81,6,9,85,7,5,88,7,1,92,8,2,90,7,10,83,5,21,74,10,2,88,7,11,82,95,0,4,1,89,0,6,5,91,0,4,5,79,2,9,10,84,0,6,10,87,1,5,7,91,0,4,5,95,0,4,1,99,0,0,1,98,0,2,0,90,1,2,7,79,3,12,6,98,0,2,0,89,1,6,4,6,0,16,78,86,1,5,8,9,2,35,54,65,0,6,29,94,1,5,0,94,4,2,97,1,2,18,1,14,67,11,1,1,86,1,99,0,0,1,0,100,0,0,0,13,0,14,21,21,31,19,12,11,25,33,100,19,11,19,18,33,19,11,17,17,36,19,13,4,12,52,19,11,28,20,22,69,11,20,69,22,9,69,22,9,69,27,4,69,26,5,69,25,6,69,30,1,69,30,1,69,26,5,0,79,6,15,79,14,7,79,19,2,79,20,1,79,9,12,79,16,5,79,20,1,79,20,1,79,21,0,0,80,16,4,80,16,4,80,17,3,80,19,1,80,11,9,80,13,7,80,19,1,80,20,80,19,1,0,100,100,100,100,100,100,100,100,100,0,86,0,11,3,86,0,12,2,86,0,12,2,86,0,10,4,86,0,11,3,86,0,9,5,86,0,13,1,18,3,27,26,13,13,20,3,76,1,20,3,76,1,20,3,77,0,20,3,70,7,20,3,66,11,20,3,77,0,20,3,77,0,20,3,70,7,20,3,69,8,20,3,25,52,78,1,1,20,40,1,27,32,0,0,0,86,4,1,9,86,3,3,8,86,4,6,4,86,5,2,7,86,5,0,9,86,5,2,7,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,23,4,34,39,23,2,59,16,23,6,25,46,23,6,47,24,23,9,16,52,23,6,26,45,24,0,46,30,54,22,10,7,7,26,1,1,7,30,35,26,2,72,0,28,0,17,55,28,0,37,18,10,2,2,3,28,0,20,12,21,19,28,0,15,26,19,12,100,28,0,7,63,2,29,0,7,63,1,67,1,24,8,42,0,51,7,75,0,19,6,53,0,30,17,84,0,11,5,74,0,22,4,29,1,1,1,16,12,40,29,0,2,2,12,14,41,31,0,15,39,5,10,31,0,4,15,21,29,31,0,13,23,16,17,64,2,27,7,64,9,12,15,64,8,20,8,32,35,33,67,0,15,18,86,1,3,0,0,2,1,0,7,51,1,3,4,5,1,1,1,1,4,0,3,8,1,2,0,14,37,1,40,22,0,37,1,6,15,15,11,8,7,0,40,2,32,16,10,40,1,16,18,15,5,5,7.567567567567568,9.087661172468172,2.9,1.9119507199599979,12.981818181818184,5.236944646030663,2.8333333333333335,1.5989383270110533
AM,ARM,Armenia,2021-02-14,2021-02-12,100,3,102451.0215700238,1,22404.7934424472,39,94,4221119.920471192,54,8,5,87,8,14,78,7,6,87,6,23,71,7,11,82,7,13,80,6,10,84,7,6,87,7,0,93,8,4,88,7,9,84,8,14,78,9,2,89,7,11,82,95,0,4,1,86,0,10,4,94,0,3,3,77,2,12,9,89,0,6,5,87,1,8,4,90,1,5,4,94,0,6,0,100,0,0,0,96,0,3,1,91,1,5,3,86,2,9,3,98,0,2,0,89,1,6,4,6,0,20,74,81,1,8,10,9,2,30,59,70,0,7,23,93,1,6,0,93,3,4,98,1,1,19,1,11,69,11,2,2,83,2,98,0,0,2,0,100,0,0,0,14,1,11,18,23,33,22,14,10,22,32,100,22,14,14,13,37,22,13,11,13,41,22,15,4,9,50,22,13,21,17,27,67,16,17,67,23,10,67,21,12,67,31,2,67,28,5,67,28,5,67,32,1,67,31,2,67,29,4,0,77,8,15,77,17,6,77,20,3,77,21,2,77,12,11,77,18,5,77,22,1,77,22,1,77,23,0,0,82,10,8,82,13,5,82,14,4,82,17,1,82,11,7,82,13,5,82,16,2,82,18,82,18,0,0,100,100,100,100,100,100,100,100,100,0,81,0,16,3,81,0,15,4,81,0,15,4,81,0,11,8,81,0,17,2,81,0,13,6,81,0,16,3,20,4,26,22,16,12,23,4,72,1,23,4,72,1,23,4,73,0,23,4,68,5,23,4,65,8,23,4,72,1,23,4,73,0,23,4,67,6,23,4,66,7,23,4,21,52,78,1,1,20,46,1,23,30,0,0,0,89,2,0,9,89,2,0,9,89,1,4,6,89,2,3,6,89,2,1,8,89,2,1,8,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,26,7,27,40,26,6,49,19,26,8,27,39,26,7,41,26,26,9,21,44,26,8,24,42,27,2,39,32,61,16,8,8,7,29,2,1,10,26,32,29,3,68,0,33,0,13,54,33,0,29,18,7,6,2,5,33,0,18,10,22,17,33,1,11,24,17,14,100,33,0,6,61,0,34,0,6,60,0,74,1,20,5,52,0,42,6,73,0,20,7,59,0,31,10,79,0,15,6,76,0,21,3,35,0,1,3,12,12,37,35,0,2,1,9,17,36,38,0,15,34,6,7,38,0,3,15,22,22,38,0,10,21,17,14,70,0,21,9,70,8,7,15,70,9,14,7,40,28,32,68,0,17,15,83,1,3,1,0,2,0,0,10,55,0,0,6,5,1,1,0,0,4,0,3,8,2,3,0,12,43,2,34,20,1,43,0,7,17,13,9,3,7,1,46,3,27,16,8,46,1,11,19,15,5,3,7.242424242424242,8.389093749589042,2.727272727272727,1.9021518914592015,13.372549019607844,4.85782166948819,2.836734693877551,1.5592057109245052
AM,ARM,Armenia,2021-02-15,2021-02-12,100,3,86521.2431084999,1,22404.7934424472,46,94,4534894.075925033,58,8,4,88,7,15,78,7,6,87,7,24,69,7,9,84,6,16,78,6,9,85,6,12,82,6,2,92,8,5,87,9,8,83,8,17,75,10,3,87,7,18,75,96,1,3,0,85,3,8,4,94,2,3,1,76,4,11,9,91,1,4,4,84,2,9,5,91,4,5,0,88,3,8,1,98,1,1,0,95,0,4,1,92,0,6,2,83,4,9,4,97,1,2,0,82,4,8,6,6,0,24,70,78,1,9,12,9,2,31,58,69,0,6,25,94,1,5,0,94,2,4,99,0,1,18,0,13,69,11,2,3,82,2,97,0,0,3,0,100,0,0,0,16,1,13,15,19,36,22,13,11,21,33,100,22,11,16,15,36,22,14,11,18,35,22,12,4,13,49,22,10,24,20,24,64,18,18,64,26,10,64,23,13,64,32,4,64,28,8,64,29,7,64,35,1,64,34,2,64,31,5,0,81,7,12,81,15,4,81,15,4,81,17,2,81,10,9,81,13,6,81,18,1,81,19,0,81,19,0,0,85,7,8,85,12,3,85,13,2,85,14,1,85,10,5,85,11,4,85,12,3,85,15,85,15,0,0,100,100,100,100,100,100,100,100,100,0,81,0,16,3,81,0,15,4,81,0,14,5,81,0,11,8,81,0,16,3,81,0,14,5,81,0,17,2,19,4,26,18,15,18,21,5,74,0,21,5,70,4,21,5,74,0,21,5,69,5,21,5,66,8,21,5,72,2,21,5,74,0,21,5,67,7,21,5,69,5,21,5,19,55,74,1,1,24,42,1,24,33,0,0,0,87,2,2,9,87,3,0,10,87,2,4,7,87,3,2,8,87,3,1,9,87,2,2,9,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,22,10,30,38,22,8,48,22,22,11,29,38,22,8,46,24,22,12,23,43,22,11,26,41,23,2,41,34,59,15,8,9,9,26,2,1,8,22,41,26,2,72,0,31,0,15,54,31,0,29,19,4,7,5,5,31,0,17,10,23,19,31,1,9,24,18,17,100,32,0,3,64,1,32,0,6,60,2,71,1,21,7,53,0,39,8,72,0,21,7,55,1,30,14,78,0,16,6,75,0,21,4,33,0,1,2,20,14,30,33,0,3,0,12,22,30,35,0,18,29,11,7,35,0,5,10,22,28,35,0,15,16,18,16,70,1,25,4,70,11,5,14,70,9,14,7,37,31,32,68,0,16,16,84,0,3,2,0,1,0,0,10,53,0,0,5,3,3,2,0,1,3,1,2,8,3,3,1,12,40,2,34,22,2,40,0,9,17,13,15,2,3,1,42,2,33,15,8,42,0,11,18,19,4,6,7.8125,9.219325774802378,2.6923076923076925,1.7974340685458345,12.89622641509434,4.402095753692034,2.9285714285714284,1.5118578920369088
AM,ARM,Armenia,2021-02-16,2021-02-14,100,2,64116.4496660527,0,0,37,89,4974908.592092777,59,6,2,92,3,19,78,5,5,90,6,27,67,4,13,83,3,20,77,3,9,88,3,13,84,4,5,91,4,6,90,5,15,80,5,15,80,7,2,91,5,25,70,98,1,1,0,81,5,8,6,95,3,1,1,73,3,12,12,87,1,8,4,80,4,9,7,91,4,5,0,87,3,6,4,95,1,3,1,94,1,4,1,85,0,11,4,85,4,6,5,98,1,0,1,75,4,14,7,11,0,19,70,82,0,8,10,13,2,33,52,67,0,6,27,94,1,5,0,94,3,3,97,0,3,21,0,6,73,13,1,2,82,2,98,0,0,2,0,100,0,0,0,16,1,14,18,23,28,23,11,22,16,28,100,23,13,19,16,29,23,14,13,20,30,23,14,3,11,49,23,10,23,20,24,72,17,11,72,23,5,72,16,12,72,23,5,72,21,7,72,23,5,72,27,1,72,27,1,72,25,3,0,78,13,9,78,20,2,78,18,4,78,20,2,78,11,11,78,15,7,78,22,0,78,22,0,78,20,2,0,82,8,10,82,12,6,82,16,2,82,18,0,82,11,7,82,12,6,82,14,4,82,18,82,18,0,0,100,100,100,100,100,100,100,100,100,0,82,0,13,5,82,0,14,4,82,0,14,4,82,0,11,7,82,0,16,2,82,0,15,3,82,0,15,3,21,3,23,23,18,12,24,4,71,1,24,4,68,4,24,4,72,0,24,4,69,3,24,4,64,8,24,4,68,4,24,4,68,4,24,4,64,8,24,4,66,6,24,4,23,49,71,0,0,29,41,0,20,39,0,0,0,94,0,2,4,94,1,0,5,94,1,0,5,94,1,1,4,94,1,1,4,94,0,2,4,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,26,9,31,34,26,8,48,18,26,13,26,35,26,9,46,19,26,12,17,45,26,11,22,41,29,2,46,23,54,23,10,7,6,31,2,0,7,27,33,31,1,68,0,36,0,10,54,36,0,25,18,3,8,4,6,36,0,16,8,23,17,36,1,5,22,23,13,100,37,0,2,60,1,37,0,4,57,2,70,0,21,9,53,0,41,6,75,0,20,5,55,1,28,16,84,0,13,3,79,0,19,2,38,0,0,3,14,15,30,38,0,1,0,12,21,28,39,0,16,29,11,5,39,0,3,10,19,29,39,0,12,22,12,15,67,2,27,4,67,12,5,16,67,9,15,9,41,28,31,69,0,13,18,87,0,3,2,0,1,0,0,7,59,0,0,3,2,5,1,0,1,0,1,0,8,2,2,2,14,41,2,30,25,2,41,0,9,15,13,14,5,2,1,41,1,34,21,3,41,0,12,20,16,6,5,6.121951219512195,7.075291944334239,2.6363636363636362,1.2060453783110545,12.650943396226417,4.908376773886323,2.6724137931034484,1.5826685330227703
