ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1..77,V5d_1.0,V5d_2..99,V5d_2..77,V5d_2.0,V5d_3..99,V5d_3..77,V5d_3.0,V5d_4..99,V5d_4..77,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5..77,V5d_5.0,V5d_6..99,V5d_6..77,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7..77,V5d_7.0,V5d_8..99,V5d_8..77,V5d_8.0,V5d_9..99,V5d_9..77,V5d_9.0,V5d_9.1,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1.1,B13_1.2,B13_2..99,B13_2.1,B13_2.2,B13_3..99,B13_3.2,B13_4..99,B13_4.1,B13_4.2,B13_5..99,B13_5.2,B13_6..99,B13_6.1,B13_6.2,B13_7..99,B13_7.1,B13_7.2,B14_1..99,B14_1.2,B14_2..99,B14_2.1,B14_2.2,B14_3..99,B14_3.1,B14_3.2,B14_4..99,B14_4.1,B14_4.2,B14_5..99,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.3,D9.4,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AS,ASM,American Samoa,2021-02-14,2021-02-06,100,12,1843819.0514080264,9,1028186.7532491918,17602,79,8564119.833342966,44,15,18,67,15,24,61,18,18,64,12,28,60,17,18,65,14,23,63,16,15,69,16,16,68,16,17,67,16,18,66,13,19,68,15,25,60,16,18,66,18,20,62,82,3,12,3,76,3,16,5,82,3,13,2,72,6,14,8,82,2,12,4,77,3,15,5,85,3,7,5,84,1,10,5,83,1,13,3,82,2,11,5,81,4,12,3,75,4,15,6,82,2,11,5,80,6,14,0,18,3,13,66,88,7,5,19,5,28,48,72,1,13,14,87,1,2,8,2,87,8,4,1,92,1,4,3,0,38,1,13,48,21,4,8,58,9,92,1,4,2,1,94,0,2,2,2,32,2,25,22,11,8,42,11,19,14,14,100,42,8,25,13,12,42,5,21,16,16,42,10,13,18,17,42,7,30,11,10,94,0,4,2,94,0,4,2,94,0,4,2,94,0,4,2,94,0,5,1,94,0,4,2,94,0,6,0,94,0,6,0,94,0,6,0,0,91,0,6,3,91,0,6,3,91,0,8,1,91,0,7,2,91,0,6,3,91,0,8,1,91,0,6,3,91,0,7,2,91,0,9,0,0,78,1,14,7,78,1,16,5,78,1,18,3,78,1,20,1,78,1,15,6,78,1,14,7,78,1,19,2,78,1,21,0,78,1,17,4,0,98,0,2,98,0,2,98,0,2,98,0,1,1,98,0,2,98,0,1,1,98,0,2,98,0,2,98,0,2,0,0,94,0,6,0,94,0,3,3,94,0,2,4,94,0,5,1,94,0,4,2,94,0,4,2,94,0,5,1,35,2,24,15,9,15,35,3,57,5,35,3,61,1,35,3,61,1,35,3,58,4,35,3,56,6,35,3,59,3,35,3,60,2,35,3,59,3,35,3,58,4,35,3,16,46,76,0,4,20,55,1,20,24,0,0,0,88,2,6,4,88,3,4,5,88,1,6,5,88,2,6,4,88,3,4,5,88,2,5,5,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,39,8,13,40,39,6,29,26,39,8,10,43,39,7,19,35,39,8,11,42,39,7,15,39,39,1,20,40,80,0,10,5,1,4,40,3,5,17,8,27,40,3,52,5,42,4,11,43,42,1,28,12,0,6,4,7,42,5,29,9,8,7,43,1,19,17,9,11,100,100,100,87,0,8,5,71,0,25,4,90,1,4,5,81,0,10,9,89,1,6,4,85,0,11,4,46,2,0,2,11,9,30,46,1,6,8,6,7,26,47,2,22,11,8,10,47,2,11,12,11,17,47,2,16,12,10,13,73,2,21,4,73,3,12,12,73,2,15,10,49,2,21,28,72,0,9,19,92,0,3,0,3,0,2,71,0,6,2,0,0,0,2,1,2,1,2,1,1,0,2,9,53,2,21,19,1,4,53,1,14,15,3,6,4,3,1,53,3,26,9,9,53,4,9,12,11,5,6,6.944444444444445,8.318462922729498,2513.714285714286,6604.824466864749,10.414634146341463,5.757497762726867,3.85,4.166717948402371
AS,ASM,American Samoa,2021-02-15,2021-02-07,100,10,1597893.0078055128,8,788672.5809156979,17546,81,8505833.699830508,41,15,15,70,13,23,64,17,17,66,12,25,63,16,17,67,14,22,64,17,15,68,16,15,69,14,17,69,16,15,69,13,18,69,15,21,64,16,18,66,19,16,65,85,2,10,3,77,3,15,5,83,3,11,3,75,6,11,8,83,3,11,3,78,3,14,5,85,2,8,5,85,1,9,5,83,3,11,3,85,2,10,3,82,4,12,2,79,3,13,5,82,3,11,4,84,4,12,0,16,3,16,65,85,8,7,18,5,31,46,69,1,17,13,83,1,5,8,3,83,10,6,1,90,1,6,3,0,41,1,9,49,21,3,11,55,10,89,1,7,2,1,91,0,4,2,3,34,3,22,21,10,10,45,11,17,13,14,100,45,9,23,13,10,45,6,19,15,15,45,10,11,16,18,45,7,27,12,9,92,0,4,4,92,0,4,4,92,0,5,3,92,0,5,3,92,0,7,1,92,0,5,3,92,0,8,0,92,0,8,0,92,0,8,0,0,91,0,6,3,91,0,5,4,91,0,8,1,91,0,6,3,91,0,5,4,91,0,7,2,91,0,7,2,91,0,7,2,91,0,9,0,0,79,1,14,6,79,1,15,5,79,1,17,3,79,1,19,1,79,1,14,6,79,1,13,7,79,1,18,2,79,1,20,0,79,1,16,4,0,97,1,2,97,1,2,97,1,2,97,1,1,1,97,1,2,97,1,1,1,97,1,2,97,1,2,97,1,2,0,0,93,0,7,0,93,0,4,3,93,0,2,5,93,0,6,1,93,0,5,2,93,0,5,2,93,0,6,1,35,2,25,13,9,16,37,4,53,6,37,4,59,0,37,4,59,0,37,4,56,3,37,4,53,6,37,4,58,1,37,4,57,2,37,4,56,3,37,4,55,4,37,4,15,44,78,0,2,20,58,1,19,22,0,0,0,92,1,4,3,92,1,3,4,92,0,3,5,92,0,6,2,92,1,3,4,92,0,4,4,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,41,9,12,38,41,6,27,26,41,8,9,42,41,7,17,35,41,8,10,41,41,6,15,38,41,1,18,40,82,1,10,4,1,2,42,3,6,14,7,28,42,3,52,3,44,4,11,41,44,1,29,9,0,5,5,7,44,6,30,10,6,4,45,1,18,15,8,13,100,100,100,88,1,8,3,73,0,25,2,91,2,4,3,83,1,9,7,90,2,6,2,85,1,12,2,48,2,2,2,9,8,29,48,1,4,5,5,8,29,49,2,20,12,7,10,49,2,8,12,10,19,49,2,14,14,7,14,73,2,19,6,73,2,13,12,73,1,15,11,51,2,20,27,73,0,10,17,91,0,3,0,3,0,3,71,0,6,2,1,0,1,2,1,2,1,1,1,1,0,2,8,55,1,20,19,1,4,55,0,13,16,3,6,4,2,1,56,5,21,9,9,56,6,9,11,9,4,5,7.000000000000001,8.085480814398114,2192.125,6182.085025932362,9.45,6.218046523153599,3.4705882352941178,4.10642729121547
AS,ASM,American Samoa,2021-02-16,2021-02-08,100,12,1750827.7242818293,10,941607.2973920144,18546,83,8027840.7028465085,41,16,17,67,12,22,66,17,18,65,12,24,64,17,17,66,15,23,62,15,18,67,17,18,65,15,17,68,17,15,68,14,21,65,14,25,61,16,20,64,19,17,64,83,4,9,4,78,5,14,3,82,4,11,3,76,7,10,7,83,3,11,3,77,3,14,6,82,4,11,3,82,3,11,4,83,5,10,2,85,2,11,2,79,6,13,2,75,6,13,6,80,5,12,3,83,4,13,0,16,1,17,66,84,10,6,18,3,29,50,71,1,17,11,83,1,6,8,2,83,9,7,1,91,2,5,2,0,39,2,8,51,21,0,11,56,12,89,2,5,2,2,91,1,4,2,2,34,1,24,18,11,12,41,14,16,11,18,100,41,12,21,14,12,41,9,17,14,19,41,14,11,13,21,41,8,25,12,14,89,0,7,4,89,0,7,4,89,0,7,4,89,0,6,5,89,0,10,1,89,0,8,3,89,0,11,0,89,0,11,0,89,0,11,0,0,89,0,6,5,89,0,6,5,89,0,8,3,89,0,8,3,89,0,5,6,89,0,9,2,89,0,8,3,89,0,9,2,89,0,11,0,0,82,0,13,5,82,0,14,4,82,0,15,3,82,0,17,1,82,0,13,5,82,0,11,7,82,0,17,1,82,0,18,0,82,0,14,4,0,98,1,1,98,1,1,98,1,1,98,1,0,1,98,1,1,98,1,1,0,98,1,1,98,1,1,98,1,1,0,0,90,1,9,0,90,1,4,5,90,1,2,7,90,1,6,3,90,1,6,3,90,1,6,3,90,1,8,1,31,2,28,8,10,21,35,5,53,7,35,5,60,0,35,5,60,0,35,5,57,3,35,5,56,4,35,5,59,1,35,5,58,2,35,5,56,4,35,5,54,6,35,5,16,44,79,0,1,20,58,0,18,24,0,0,0,93,1,4,2,93,1,4,2,93,0,4,3,93,0,6,1,93,1,3,3,93,0,5,2,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,40,9,12,39,40,8,26,26,40,10,6,44,40,9,17,34,40,9,8,43,40,8,15,37,41,1,16,42,84,1,9,3,1,2,42,2,6,13,6,31,42,3,51,4,45,4,12,39,45,1,30,9,0,2,6,7,45,5,30,7,7,6,46,2,19,13,8,12,100,100,100,88,2,8,2,74,0,25,1,94,1,4,1,83,2,9,6,92,1,6,1,85,1,13,1,47,2,2,3,8,8,30,47,1,3,5,5,9,30,49,2,19,12,8,10,49,2,8,11,10,20,49,2,14,14,6,15,73,2,20,5,73,4,11,12,73,2,15,10,51,2,19,28,72,0,10,18,90,0,2,0,3,0,5,71,0,5,2,1,1,1,2,1,2,0,1,1,1,0,2,9,54,2,21,19,1,3,54,1,12,16,5,6,3,2,1,56,6,22,8,8,56,7,11,11,7,4,4,13.600000000000001,28.0376594035163,2059.6666666666665,5796.448071879882,9.487804878048781,6.144599056161078,3.1818181818181817,4.111375571619441
AS,ASM,American Samoa,2021-02-17,2021-02-10,100,9,893211.1201423191,8,738256.6705164991,18519,82,6621886.804422613,37,13,15,72,12,20,68,15,15,70,11,23,66,14,17,69,15,22,63,11,20,69,16,14,70,13,16,71,15,14,71,13,19,68,11,25,64,14,17,69,16,17,67,85,4,7,4,80,5,13,2,85,4,8,3,77,7,8,8,83,3,11,3,78,3,13,6,80,4,11,5,86,3,8,3,84,5,9,2,86,2,11,1,81,6,11,2,75,6,12,7,83,5,11,1,83,5,12,0,16,2,16,66,85,7,8,18,3,28,51,72,0,18,10,82,1,6,10,1,82,11,6,1,89,2,6,3,0,39,2,6,53,21,0,9,57,13,91,2,6,0,1,92,1,4,2,1,32,1,24,18,11,14,39,11,16,13,21,100,39,10,21,15,15,39,6,20,16,19,39,11,12,15,23,39,7,28,13,13,88,0,7,5,88,0,6,6,88,0,8,4,88,0,8,4,88,0,11,1,88,0,8,4,88,0,12,0,88,0,12,0,88,0,12,0,0,89,0,5,6,89,0,6,5,89,0,8,3,89,0,8,3,89,0,4,7,89,0,9,2,89,0,9,2,89,0,9,2,89,0,11,0,0,82,0,14,4,82,0,14,4,82,0,16,2,82,0,17,1,82,0,13,5,82,0,10,8,82,0,17,1,82,0,16,2,82,0,15,3,0,99,1,0,99,1,0,99,1,0,99,1,0,0,99,1,0,99,1,0,0,99,1,0,99,1,0,99,1,0,0,0,91,1,8,0,91,1,4,4,91,1,2,6,91,1,5,3,91,1,5,3,91,1,5,3,91,1,7,1,33,2,27,8,11,19,38,4,52,6,38,4,58,0,38,4,58,0,38,4,54,4,38,4,53,5,38,4,56,2,38,4,55,3,38,4,53,5,38,4,51,7,38,4,17,41,81,0,0,19,62,0,15,23,0,0,0,95,1,2,2,95,1,3,1,95,0,3,2,95,0,5,0,95,1,2,2,95,0,3,2,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,43,8,15,34,43,7,27,23,43,8,7,42,43,8,17,32,43,8,10,39,43,8,15,34,44,1,17,38,83,1,10,3,1,2,45,3,4,11,9,28,45,4,48,3,48,2,9,41,48,1,29,9,0,1,6,6,48,4,28,7,6,7,48,4,18,11,8,11,100,100,100,85,3,10,2,73,1,25,1,93,2,4,1,83,2,11,4,90,2,7,1,85,1,13,1,50,2,2,2,9,8,27,50,1,4,4,5,10,26,52,2,19,11,7,9,52,2,9,10,10,17,52,2,14,13,5,14,73,2,20,5,73,3,13,11,73,3,14,10,53,3,19,25,75,0,11,14,89,0,2,0,3,0,6,70,0,5,2,1,1,1,2,1,3,0,1,2,1,0,3,7,56,2,21,18,1,2,56,1,12,15,5,5,4,2,0,60,5,21,8,6,60,6,10,10,7,4,3,17.884615384615383,33.353053141296584,3084.6666666666665,7069.358716790844,9.675675675675675,5.92571633763498,2.433333333333333,1.869599502259929
AS,ASM,American Samoa,2021-02-18,2021-02-10,100,11,1096616.242553281,10,941661.792927461,18524,84,7379093.248859297,37,11,17,72,10,22,68,13,14,73,8,27,65,11,21,68,13,22,65,10,23,67,15,15,70,10,18,72,12,16,72,11,20,69,9,26,65,11,17,72,15,19,66,83,5,8,4,78,6,14,2,86,4,7,3,73,8,10,9,79,4,12,5,78,4,12,6,77,5,14,4,85,4,8,3,82,6,9,3,84,3,12,1,80,7,10,3,74,8,12,6,83,6,10,1,81,5,12,2,14,2,18,66,83,7,10,16,3,28,53,72,0,18,10,82,0,7,10,1,82,11,6,1,89,1,7,3,0,37,1,8,54,19,0,11,56,14,89,3,6,1,1,91,1,4,3,1,33,1,25,14,12,15,39,13,17,12,19,100,39,11,21,15,14,39,5,21,16,19,39,12,12,13,24,39,8,28,13,12,86,0,9,5,86,0,8,6,86,0,9,5,86,0,11,3,86,0,13,1,86,0,10,4,86,0,14,0,86,0,13,1,86,0,13,1,0,88,0,5,7,88,0,6,6,88,0,9,3,88,0,9,3,88,0,4,8,88,0,10,2,88,0,9,3,88,0,10,2,88,0,12,0,0,86,0,12,2,86,0,12,2,86,0,14,0,86,0,14,0,86,0,10,4,86,0,9,5,86,0,13,1,86,0,12,2,86,0,11,3,0,99,1,0,99,1,0,99,1,0,99,1,0,0,99,1,0,99,1,0,0,99,1,0,99,1,0,99,1,0,0,0,92,1,7,0,92,1,4,3,92,1,3,4,92,1,4,3,92,1,4,3,92,1,4,3,92,1,7,0,31,3,27,7,11,21,36,4,55,5,36,4,60,0,36,4,60,0,36,4,57,3,36,4,55,5,36,4,59,1,36,4,59,1,36,4,56,4,36,4,55,5,36,4,14,46,83,0,0,17,62,0,13,25,0,0,0,93,3,2,2,93,2,4,1,93,2,3,2,93,1,6,0,93,3,2,2,93,2,3,2,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,42,10,16,32,42,9,26,23,42,10,8,40,42,10,17,31,42,10,10,38,42,9,15,34,44,1,17,38,83,1,10,2,1,3,45,2,5,11,9,28,45,3,48,4,47,2,9,42,47,1,30,6,1,3,6,6,47,5,27,7,6,8,47,4,19,10,9,11,100,100,100,84,4,10,2,74,2,23,1,92,2,5,1,83,2,12,3,90,3,6,1,85,1,13,1,49,1,2,2,9,7,30,49,1,3,4,5,11,27,51,2,20,10,7,10,51,2,9,8,12,18,51,2,15,12,6,14,73,1,19,7,73,3,11,13,73,4,11,12,52,3,17,28,72,0,13,15,87,0,3,0,3,0,7,70,1,4,3,2,1,1,0,1,3,0,1,2,1,0,3,7,55,2,24,16,1,2,55,1,15,12,7,4,4,2,0,60,6,20,8,6,60,6,10,11,4,5,4,14.433333333333334,31.118996674426842,2314.125,6142.6935794254205,10.075,6.027235195557255,3.064516129032258,3.6234006482949854
AS,ASM,American Samoa,2021-02-19,2021-02-11,100,11,1159735.8628907367,10,1004781.4132649165,18526,85,7431870.755810803,35,12,17,71,11,23,66,14,13,73,9,27,64,12,19,69,14,22,64,9,24,67,15,15,70,11,18,71,13,16,71,11,20,69,10,24,66,12,17,71,17,18,65,83,4,9,4,77,6,14,3,87,4,7,2,73,7,11,9,81,4,11,4,78,4,12,6,76,6,14,4,85,4,8,3,82,7,8,3,84,3,12,1,80,6,11,3,76,7,12,5,83,6,10,1,82,4,12,2,13,2,20,65,82,8,10,16,3,27,54,74,0,17,9,83,0,7,9,1,83,9,7,1,91,1,6,2,0,37,2,9,52,20,0,10,55,15,90,3,5,1,1,92,1,3,3,1,32,1,27,13,12,15,38,15,19,12,16,100,38,13,22,12,15,38,7,21,15,19,38,14,12,11,25,38,11,27,12,12,86,0,11,3,86,0,9,5,86,0,9,5,86,0,11,3,86,0,13,1,86,0,11,3,86,0,14,0,86,0,13,1,86,0,13,1,0,88,1,4,7,88,1,5,6,88,1,8,3,88,1,8,3,88,1,4,7,88,1,9,2,88,1,8,3,88,1,9,2,88,1,11,0,0,87,0,12,1,87,0,13,0,87,0,13,0,87,0,13,0,87,0,10,3,87,0,8,5,87,0,11,2,87,0,11,2,87,0,10,3,0,99,1,0,99,1,0,99,1,0,99,1,0,0,99,1,0,99,1,0,0,99,1,0,99,1,0,99,1,0,0,0,92,1,7,0,92,1,4,3,92,1,4,3,92,1,5,2,92,1,4,3,92,1,4,3,92,1,7,0,31,4,24,7,11,23,36,6,52,6,36,6,58,0,36,6,58,0,36,6,56,2,36,6,53,5,36,6,57,1,36,6,57,1,36,6,54,4,36,6,54,4,36,6,14,44,82,1,0,17,65,1,8,26,0,0,0,92,3,2,3,92,2,5,1,92,2,4,2,92,1,6,1,92,3,3,2,92,2,4,2,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,42,10,18,30,42,11,25,22,42,12,9,37,42,11,20,27,42,11,11,36,42,9,17,32,44,2,18,36,82,1,10,2,1,4,46,3,7,9,11,24,46,4,45,5,49,3,9,39,49,2,26,6,3,2,6,6,49,6,26,5,6,8,49,5,18,8,8,12,100,100,100,82,4,11,3,75,2,22,1,91,2,6,1,80,3,13,4,89,3,6,2,83,1,16,0,51,2,3,2,9,6,27,51,2,2,4,7,9,25,54,3,19,8,7,9,54,3,8,9,11,15,54,3,14,11,5,13,75,1,19,5,75,3,11,11,75,4,10,11,55,4,15,26,74,0,11,15,89,0,2,0,2,0,7,74,1,3,3,2,1,1,0,1,3,0,1,2,1,0,2,5,58,3,20,15,1,3,58,2,13,12,7,3,3,2,0,63,7,18,7,5,63,7,10,8,4,5,3,14.249999999999998,30.165136894616733,2314.125,6142.6935794254205,10.657142857142857,5.835705800061716,3.5555555555555554,3.836397883164456
