ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B10..99,B10.1,B10.2,B11..99,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2a..99,V2a.1,V2a.2,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9.0,V5a_9.1,V5a_10..99,V5a_10.0,V5a_10.1,V5b_1..99,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9.0,V5b_9.1,V5b_10..99,V5b_10.0,V5b_10.1,V5c_1..99,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9.0,V5c_9.1,V5c_10..99,V5c_10.0,V5c_10.1,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V5d_10..99,V6_1..99,V6_1.0,V6_2..99,V6_2.0,V6_2.1,V6_3..99,V6_3.0,V6_3.1,V6_4..99,V6_4.0,V6_4.1,V6_5..99,V6_5.0,V6_5.1,V6_6..99,V6_6.0,V6_6.1,V6_7..99,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V13..77,V13.1,V13.2,V13.3,V13.4,V15..99,V15.1,V15.2,V16..99,V16..77,V16.1,V16.2,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1.2,B13_2..99,B13_2.2,B13_3..99,B13_3.2,B13_4..99,B13_4.2,B13_5..99,B13_5.2,B13_6..99,B13_6.2,B13_7..99,B13_7.2,B14_1..99,B14_2..99,B14_3..99,B14_4..99,B14_5..99,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1.1,C13_1.2,C13_2..99,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6.1,C13_6.2,D1..99,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4.1,D4.2,D4.3,D4.4,D5..99,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8.1,D8.2,D9..99,D9.1,D9.5,D9.6,D9.7,D10..99,D10.1,D10.2,D10.3,D10.4,D10.6,D10.7,D10.8,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3.1,E3.2,E3.3,E3.4,E4..99,E4.1,E4.2,E4.3,E4.4,E4.5,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BN,BRN,Brunei,2021-05-09,2021-03-02,100,8,357802.51078347303,7,352334.1978440981,30,76,8344989.283304526,32,12,11,77,12,23,65,11,17,72,13,30,57,13,20,67,13,18,69,13,19,68,13,16,71,13,15,72,9,13,78,6,19,75,11,22,67,15,9,76,14,19,67,89,3,6,2,77,3,10,10,83,2,7,8,70,4,18,8,80,5,8,7,82,4,6,8,81,5,8,6,84,6,7,3,85,2,6,7,87,3,7,3,81,6,8,5,78,5,9,8,91,4,4,1,81,4,8,7,22,2,15,61,88,0,7,5,27,4,33,36,67,1,11,21,89,1,9,1,89,4,7,98,1,1,43,11,46,29,1,7,52,11,93,1,3,3,96,3,1,39,1,25,11,11,13,48,7,17,12,16,48,8,18,12,14,48,7,18,13,14,48,9,6,15,22,48,7,17,12,16,87,7,6,87,8,5,87,7,6,87,8,5,87,11,2,87,9,4,87,11,2,87,11,2,87,10,3,87,7,6,90,7,3,90,8,2,90,7,3,90,8,2,90,8,2,90,8,2,90,9,1,90,9,1,90,7,3,90,8,2,90,5,5,90,6,4,90,7,3,90,9,1,90,4,6,90,5,5,90,8,2,90,8,2,90,9,1,90,8,2,100,100,100,100,100,100,100,100,100,100,89,11,89,7,4,89,6,5,89,7,4,89,4,7,89,6,5,89,7,4,49,4,16,11,8,12,42,3,49,6,42,3,51,4,42,3,52,3,42,3,49,6,42,3,45,10,42,3,53,2,42,3,47,8,42,3,53,2,42,3,48,7,42,3,18,37,87,1,12,68,1,9,22,58,1,5,14,16,6,67,8,25,70,0,7,23,89,2,5,4,89,1,2,8,89,2,6,3,89,1,2,8,89,2,3,6,89,2,2,7,99,1,99,1,99,1,99,1,99,1,99,1,99,1,100,100,100,100,100,47,8,18,27,47,10,23,20,47,8,23,22,47,9,20,24,47,7,18,28,47,7,10,36,48,2,18,32,82,5,3,4,6,49,4,5,9,12,21,49,4,43,4,52,1,5,42,52,3,19,5,6,1,10,4,52,3,19,7,6,13,54,2,12,4,13,15,54,1,5,34,6,58,1,5,31,5,83,12,5,78,12,10,78,0,10,12,81,7,12,83,1,8,8,91,5,4,59,2,1,3,5,30,59,1,0,7,6,27,61,1,11,8,10,9,61,7,8,10,14,61,11,10,9,9,79,2,14,5,79,3,12,6,79,4,13,4,62,1,23,14,86,4,10,96,1,1,1,1,74,3,3,2,1,1,1,2,1,4,2,1,2,3,68,19,8,1,4,68,7,10,7,5,2,1,68,1,13,7,11,68,12,9,4,3,4,21.945945945945947,61.70356821392367,2.4444444444444446,2.185812841434,11.275862068965518,3.9269813172473653,2.967741935483871,2.2133514703234085
BN,BRN,Brunei,2021-05-11,2021-03-04,100,9,493950.86250409705,7,352334.1978440981,31,76,8356643.4318153635,30,12,12,76,12,22,66,11,18,71,13,30,57,13,21,66,13,18,69,13,20,67,13,15,72,13,15,72,9,14,77,6,20,74,11,22,67,15,9,76,14,19,67,88,3,7,2,78,3,10,9,82,2,8,8,70,4,19,7,79,5,9,7,82,4,6,8,80,5,9,6,85,6,6,3,85,2,6,7,86,4,7,3,80,6,9,5,78,5,10,7,91,4,4,1,81,4,8,7,22,2,16,60,88,0,7,5,28,4,32,36,68,1,11,20,89,1,9,1,89,4,7,98,1,1,44,11,45,30,1,7,51,11,93,1,3,3,96,3,1,40,1,25,11,10,13,50,7,17,10,16,50,8,17,11,14,50,7,18,11,14,50,9,6,13,22,50,7,16,11,16,87,7,6,87,8,5,87,7,6,87,8,5,87,11,2,87,9,4,87,11,2,87,11,2,87,10,3,87,7,6,91,6,3,91,7,2,91,6,3,91,7,2,91,8,1,91,7,2,91,8,1,91,8,1,91,6,3,91,7,2,90,5,5,90,6,4,90,7,3,90,9,1,90,4,6,90,5,5,90,8,2,90,8,2,90,9,1,90,8,2,100,100,100,100,100,100,100,100,100,100,89,11,89,7,4,89,6,5,89,7,4,89,4,7,89,6,5,89,7,4,51,4,15,11,7,12,44,3,47,6,44,3,49,4,44,3,50,3,44,3,47,6,44,3,43,10,44,3,51,2,44,3,45,8,44,3,51,2,44,3,46,7,44,3,18,35,88,1,11,70,1,9,20,59,1,5,13,16,6,67,8,25,70,0,7,23,89,2,5,4,89,1,2,8,89,2,6,3,89,1,2,8,89,2,3,6,89,2,2,7,99,1,99,1,99,1,99,1,99,1,99,1,99,1,100,100,100,100,100,49,8,18,25,49,10,22,19,49,8,22,21,49,9,19,23,49,7,17,27,49,7,10,34,50,2,17,31,83,5,3,4,5,51,4,5,8,11,21,51,4,41,4,54,1,5,40,54,3,18,5,6,1,9,4,54,3,18,7,6,12,56,2,12,4,12,14,56,1,5,32,6,60,1,5,29,5,83,12,5,79,11,10,79,0,9,12,82,7,11,84,1,8,7,91,5,4,61,2,1,3,5,28,61,1,0,7,6,25,63,1,11,7,9,9,63,7,8,9,13,63,11,8,9,9,81,2,14,3,81,3,12,4,81,4,12,3,64,1,21,14,86,4,10,96,1,1,1,1,76,3,2,2,1,1,1,2,1,3,2,1,2,3,70,18,8,1,3,70,7,9,7,4,2,1,70,1,12,7,10,70,11,8,4,3,4,22.88888888888889,62.397242511315135,2.4444444444444446,2.185812841434,11.11111111111111,4.022373326717347,3.0344827586206895,2.259626369568487
BN,BRN,Brunei,2021-05-12,2021-03-06,100,9,493950.86250409705,7,352334.1978440981,31,77,8344628.256897471,31,12,12,76,12,22,66,11,18,71,13,30,57,13,21,66,13,19,68,13,19,68,13,14,73,13,15,72,9,14,77,6,20,74,11,22,67,15,9,76,14,20,66,88,3,7,2,78,3,10,9,82,2,8,8,70,4,19,7,79,5,9,7,81,4,7,8,81,5,9,5,86,5,6,3,85,2,6,7,86,4,7,3,80,6,9,5,78,5,10,7,91,4,4,1,80,4,9,7,21,2,16,61,88,0,7,5,27,4,32,37,68,1,11,20,89,1,9,1,89,4,7,98,1,1,43,11,46,29,1,7,52,11,93,1,3,3,96,3,1,39,1,25,12,10,13,49,7,17,11,16,49,8,17,12,14,49,7,18,12,14,49,9,6,14,22,49,7,17,11,16,87,7,6,87,8,5,87,7,6,87,8,5,87,11,2,87,9,4,87,11,2,87,11,2,87,10,3,87,7,6,91,6,3,91,7,2,91,6,3,91,7,2,91,8,1,91,7,2,91,8,1,91,8,1,91,6,3,91,7,2,89,6,5,89,7,4,89,8,3,89,10,1,89,4,7,89,6,5,89,9,2,89,9,2,89,10,1,89,9,2,100,100,100,100,100,100,100,100,100,100,89,11,89,7,4,89,6,5,89,7,4,89,4,7,89,6,5,89,7,4,50,4,15,12,7,12,43,3,47,7,43,3,50,4,43,3,51,3,43,3,48,6,43,3,44,10,43,3,52,2,43,3,46,8,43,3,52,2,43,3,47,7,43,3,19,35,88,1,11,69,1,10,20,58,1,5,14,16,6,66,8,26,69,0,7,24,89,2,5,4,89,1,2,8,89,2,6,3,89,1,2,8,89,2,3,6,89,2,2,7,99,1,99,1,99,1,99,1,99,1,99,1,99,1,100,100,100,100,100,48,8,18,26,48,10,22,20,48,8,22,22,48,9,19,24,48,7,17,28,48,7,10,35,49,2,17,32,83,5,3,4,5,50,4,5,9,11,21,50,4,42,4,53,1,6,40,53,3,19,5,6,1,9,4,53,3,18,8,6,12,55,2,13,4,12,14,55,1,5,33,6,59,1,5,30,5,83,12,5,79,11,10,79,0,9,12,82,7,11,84,1,8,7,91,5,4,60,2,2,3,5,28,60,1,1,7,6,25,62,1,12,7,9,9,62,7,9,9,13,62,12,8,9,9,80,2,15,3,80,3,13,4,80,4,13,3,63,1,22,14,86,4,10,96,1,1,1,1,75,3,3,2,1,1,1,2,1,3,2,1,2,3,69,19,8,1,3,69,7,9,8,4,2,1,69,1,12,7,11,69,11,9,4,3,4,22.486486486486488,61.5731821230376,2.4444444444444446,2.185812841434,11.357142857142858,4.156336400621619,3.1333333333333333,2.2853858548934634
BN,BRN,Brunei,2021-05-13,2021-03-06,100,10,497908.05176210013,7,352334.1978440981,44,78,8172117.846052259,31,11,13,76,11,24,65,10,19,71,13,30,57,13,22,65,12,20,68,12,20,68,13,14,73,12,17,71,8,15,77,6,20,74,10,23,67,14,10,76,13,20,67,87,4,7,2,76,4,11,9,81,2,9,8,70,4,18,8,78,5,9,8,80,4,8,8,80,6,9,5,86,5,6,3,83,3,6,8,85,5,7,3,80,7,9,4,77,6,10,7,90,5,4,1,80,4,9,7,21,1,18,60,86,1,8,5,27,3,32,38,68,1,11,20,89,1,9,1,89,4,7,98,1,1,42,11,47,29,1,7,52,11,93,1,3,3,96,3,1,39,0,25,13,10,13,50,7,17,10,16,50,7,16,13,14,50,6,17,13,14,50,8,7,14,21,50,6,17,11,16,87,7,6,87,8,5,87,7,6,87,8,5,87,11,2,87,9,4,87,11,2,87,11,2,87,10,3,87,7,6,91,6,3,91,7,2,91,6,3,91,7,2,91,8,1,91,7,2,91,8,1,91,8,1,91,6,3,91,7,2,88,6,6,88,8,4,88,9,3,88,11,1,88,5,7,88,6,6,88,10,2,88,10,2,88,11,1,88,10,2,100,100,100,100,100,100,100,100,100,100,89,11,89,7,4,89,6,5,89,7,4,89,4,7,89,6,5,89,7,4,51,3,15,13,7,11,44,2,47,7,44,2,49,5,44,2,51,3,44,2,48,6,44,2,45,9,44,2,52,2,44,2,46,8,44,2,51,3,44,2,46,8,44,2,19,35,88,1,11,69,1,9,21,58,0,6,13,17,6,65,8,27,68,1,7,24,89,3,4,4,89,2,2,7,89,3,6,2,89,2,2,7,89,3,2,6,89,3,2,6,99,1,99,1,99,1,99,1,99,1,99,1,99,1,100,100,100,100,100,49,7,19,25,49,10,21,20,49,8,23,20,49,9,18,24,49,6,17,28,49,6,10,35,50,1,17,32,83,5,3,4,5,51,4,6,9,10,20,51,3,42,4,53,1,6,40,53,3,19,5,6,1,9,4,53,3,19,8,6,11,55,2,14,3,12,14,55,1,5,33,6,59,1,5,30,5,82,13,5,80,10,10,78,0,9,13,83,6,11,84,1,8,7,91,5,4,60,2,2,3,6,27,60,1,1,7,6,25,62,1,12,7,9,9,62,7,9,10,12,62,11,8,10,9,81,2,15,2,81,3,13,3,81,4,12,3,63,1,23,13,87,4,9,96,1,1,1,1,74,3,4,2,1,1,1,2,1,3,2,1,2,3,69,19,8,1,3,69,6,9,8,5,2,1,69,1,13,7,10,69,11,9,4,3,4,22.513513513513512,61.56415877477451,3.4000000000000004,3.6575644598253874,11.428571428571429,4.1134699367608025,3.1,2.3096499212263075
BN,BRN,Brunei,2021-05-14,2021-03-07,100,10,497908.05176210013,7,352334.1978440981,44,79,8340842.135212156,31,10,13,77,11,24,65,9,19,72,12,30,58,12,23,65,12,20,68,11,21,68,13,14,73,11,17,72,8,14,78,6,19,75,10,22,68,13,10,77,12,21,67,87,4,7,2,76,5,10,9,81,2,9,8,70,4,18,8,77,6,9,8,80,4,8,8,79,7,9,5,86,5,6,3,83,3,6,8,86,5,6,3,81,7,8,4,78,6,9,7,90,5,4,1,79,4,10,7,20,1,18,61,86,1,8,5,25,3,32,40,68,1,11,20,89,1,9,1,89,4,7,98,1,1,40,12,48,27,1,8,53,11,92,1,3,4,96,3,1,39,0,25,13,10,13,50,7,17,10,16,50,7,16,13,14,50,6,17,13,14,50,8,7,14,21,50,6,17,11,16,87,7,6,87,8,5,87,7,6,87,8,5,87,11,2,87,9,4,87,11,2,87,11,2,87,10,3,87,7,6,91,6,3,91,7,2,91,6,3,91,7,2,91,8,1,91,7,2,91,8,1,91,8,1,91,6,3,91,7,2,88,6,6,88,8,4,88,9,3,88,11,1,88,5,7,88,6,6,88,10,2,88,10,2,88,11,1,88,10,2,100,100,100,100,100,100,100,100,100,100,89,11,89,7,4,89,6,5,89,7,4,89,4,7,89,6,5,89,7,4,51,3,15,13,7,11,43,2,48,7,43,2,50,5,43,2,52,3,43,2,49,6,43,2,46,9,43,2,53,2,43,2,47,8,43,2,52,3,43,2,47,8,43,2,19,36,88,1,11,69,1,9,21,58,0,6,13,17,6,65,8,27,68,1,7,24,88,4,4,4,88,3,2,7,88,4,6,2,88,2,3,7,88,4,2,6,88,4,2,6,99,1,99,1,99,1,99,1,99,1,99,1,99,1,100,100,100,100,100,48,7,19,26,48,10,21,21,48,8,23,21,48,9,18,25,48,6,17,29,48,6,10,36,49,1,17,33,83,5,3,4,5,50,4,6,9,10,21,50,3,43,4,52,1,6,41,52,3,19,6,6,1,9,4,52,3,20,8,6,11,54,2,14,4,12,14,54,1,5,33,7,58,2,5,30,5,82,13,5,80,10,10,78,0,9,13,83,6,11,84,1,8,7,91,5,4,59,2,2,4,6,27,59,1,1,8,6,25,61,1,13,7,9,9,61,8,9,10,12,61,12,8,10,9,80,2,15,3,80,3,13,4,80,4,12,4,63,1,23,13,87,4,9,96,1,1,1,1,74,3,4,2,1,1,1,2,1,3,2,1,2,3,69,19,8,1,3,69,6,9,8,5,2,1,69,1,13,7,10,69,11,9,4,3,4,22,60.80896093282412,3.4000000000000004,3.6575644598253874,11.428571428571429,4.1134699367608025,3.1,2.3096499212263075
BN,BRN,Brunei,2021-05-15,2021-03-08,100,11,548255.1261687715,8,402681.2722507695,43,81,8338628.793176328,33,11,14,75,12,25,63,9,19,72,13,30,57,12,24,64,13,20,67,12,22,66,14,14,72,12,16,72,9,15,76,7,20,73,11,22,67,14,10,76,13,21,66,86,4,8,2,75,5,11,9,81,2,10,7,70,4,18,8,76,6,10,8,80,4,7,9,78,7,10,5,86,5,6,3,84,3,5,8,85,5,6,4,80,7,8,5,78,6,8,8,90,5,4,1,79,4,10,7,18,1,17,64,86,1,8,5,22,3,35,40,65,1,13,21,87,1,11,1,87,4,9,98,1,1,39,12,49,24,2,9,54,11,91,1,3,5,96,3,1,37,0,27,13,10,13,48,7,18,10,17,48,7,17,14,14,48,6,17,14,15,48,8,7,14,23,48,6,19,11,16,87,7,6,87,8,5,87,7,6,87,8,5,87,11,2,87,9,4,87,11,2,87,11,2,87,10,3,87,7,6,91,6,3,91,7,2,91,6,3,91,7,2,91,8,1,91,7,2,91,8,1,91,8,1,91,6,3,91,7,2,88,6,6,88,8,4,88,9,3,88,11,1,88,5,7,88,6,6,88,10,2,88,10,2,88,11,1,88,10,2,100,100,100,100,100,100,100,100,100,100,89,11,89,7,4,89,6,5,89,7,4,89,4,7,89,6,5,89,7,4,49,3,15,13,8,12,40,2,50,8,40,2,53,5,40,2,55,3,40,2,52,6,40,2,49,9,40,2,56,2,40,2,49,9,40,2,55,3,40,2,49,9,40,2,22,36,88,1,11,67,1,10,22,56,0,6,13,17,8,63,8,29,66,1,8,25,88,4,4,4,88,3,2,7,88,4,6,2,88,2,3,7,88,4,2,6,88,4,2,6,99,1,99,1,99,1,99,1,99,1,99,1,99,1,100,100,100,100,100,45,7,21,27,45,10,22,23,45,8,24,23,45,9,19,27,45,7,17,31,45,7,10,38,46,1,19,34,81,6,4,4,5,47,4,7,9,12,21,47,3,46,4,49,1,6,44,49,3,20,6,6,1,10,5,49,3,22,8,7,11,51,2,15,5,13,14,51,1,5,35,8,55,2,5,33,5,80,15,5,79,11,10,77,1,9,13,82,7,11,84,1,8,7,91,5,4,56,2,2,4,7,29,56,1,1,8,8,26,59,1,15,7,9,9,59,9,9,10,13,59,13,8,10,10,79,2,16,3,79,4,13,4,79,5,12,4,61,1,24,14,86,4,10,96,1,1,1,1,73,3,4,2,1,1,1,2,1,3,2,1,2,4,67,21,8,1,3,67,6,11,8,5,2,1,67,1,14,7,11,67,12,9,5,3,4,21,59.39394771894714,3.4000000000000004,3.6575644598253874,11.433333333333334,3.9713051214702824,2.9375,2.3270845667154343
BN,BRN,Brunei,2021-05-16,2021-03-11,100,11,548255.1261687715,8,402681.2722507695,53,82,8305408.227170636,34,12,14,74,13,25,62,10,19,71,14,29,57,13,24,63,13,21,66,13,22,65,15,14,71,13,16,71,10,15,75,8,20,72,12,22,66,15,10,75,14,21,65,86,4,8,2,75,5,11,9,81,2,10,7,71,4,17,8,76,6,10,8,79,4,8,9,78,7,10,5,86,5,6,3,84,3,5,8,85,5,6,4,80,7,8,5,78,6,8,8,90,5,4,1,79,4,10,7,17,1,18,64,86,1,9,4,22,3,35,40,65,1,12,22,88,1,10,1,88,4,8,98,1,1,38,12,50,24,2,8,56,10,92,1,2,5,97,2,1,36,0,29,12,10,13,46,7,20,10,17,46,7,19,14,14,46,6,19,14,15,46,8,9,14,23,46,6,21,11,16,87,7,6,87,9,4,87,7,6,87,9,4,87,11,2,87,10,3,87,11,2,87,11,2,87,9,4,87,7,6,91,6,3,91,7,2,91,6,3,91,7,2,91,8,1,91,7,2,91,8,1,91,8,1,91,6,3,91,7,2,89,5,6,89,7,4,89,8,3,89,10,1,89,4,7,89,5,6,89,9,2,89,9,2,89,11,0,89,9,2,100,100,100,100,100,100,100,100,100,100,89,11,89,7,4,89,6,5,89,7,4,89,4,7,89,6,5,89,7,4,47,3,17,13,9,11,39,3,50,8,39,3,53,5,39,3,55,3,39,3,51,7,39,3,48,10,39,3,55,3,39,3,48,10,39,3,54,4,39,3,49,9,39,3,23,35,88,1,11,66,1,11,22,54,0,6,13,19,8,62,8,30,65,2,8,25,88,4,4,4,88,3,2,7,88,4,6,2,88,2,3,7,88,4,2,6,88,4,2,6,99,1,99,1,99,1,99,1,99,1,99,1,99,1,100,100,100,100,100,44,7,22,27,44,10,24,22,44,8,25,23,44,9,20,27,44,7,18,31,44,6,12,38,45,1,20,34,80,6,5,4,5,46,4,7,9,13,21,46,3,45,6,47,1,7,45,47,3,22,6,5,1,10,6,47,3,23,8,7,12,49,1,15,5,14,16,49,1,6,36,8,53,2,5,34,6,79,15,6,77,11,12,76,1,9,14,81,7,12,83,1,8,8,89,6,5,54,2,2,5,7,30,54,1,1,9,8,27,57,1,16,7,9,10,57,10,9,10,14,57,15,8,10,10,77,3,17,3,77,6,13,4,77,5,14,4,59,2,24,15,85,5,10,95,1,1,1,2,72,3,4,2,1,1,1,2,2,3,2,1,2,4,66,22,8,1,3,66,6,11,9,5,2,1,66,1,14,7,12,66,13,9,5,3,4,21.536585365853657,58.74738188250418,4.3,4.083843505544474,11.419354838709678,3.905331343589915,3.0606060606060606,2.3971258042105594
