ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BRA,Brazil,2021-01-01,2021-01-01,11477,71,995806.044074509,40,484827.3901323425,5109,10807,127157014.2354033,7556,131,162,11184,130,1206,10141,135,375,10967,128,1340,10009,123,2141,9213,117,1907,9453,131,903,10443,123,445,10909,133,586,10758,127,284,11066,128,716,10633,111,2546,8820,150,661,10666,135,2010,9332,11315,22,100,40,10271,60,509,637,11102,30,186,159,10137,78,555,707,9336,76,697,1368,9570,94,627,1186,10574,54,422,427,11032,42,246,157,10891,36,298,252,11193,28,181,75,10761,48,364,304,8931,105,781,1660,10816,44,353,264,9467,85,960,965,652,18,2332,8475,9252,7,739,1479,849,111,3199,7318,8283,42,714,2438,10763,208,458,48,10763,0,280,431,3,11199,0,73,202,3,1749,108,1660,7960,11477,0,0,0,0,0,1060,36,5650,2657,1211,863,1419,594,4285,2659,2520,1419,737,6764,1559,998,1419,536,7075,1247,1200,1419,684,5189,2430,1755,1419,773,1410,1701,6174,0,9872,438,417,750,9872,519,342,744,9872,323,857,425,9872,560,177,868,9872,575,130,900,9872,491,432,682,1739,607,149,8982,1739,636,171,8931,1739,626,744,8368,1739,622,834,8282,1739,610,1882,7246,1739,607,2301,6830,1739,652,614,8472,8119,286,299,2773,8119,268,653,2437,8119,318,239,2801,8119,237,955,2166,8119,249,774,2335,2049,152,3324,5952,2049,76,7398,1954,2049,198,2330,6900,2049,103,6311,3014,2049,153,1878,7397,2049,142,1442,7844,2162,20,6045,3250,5432,9,3118,1641,702,575,2266,92,153,807,2741,5418,2266,98,9073,40,2469,56,1357,7595,2469,7,5648,2242,483,364,76,188,2469,24,1916,2471,2748,1849,2530,68,2381,4494,1388,616,11477,11477,8177,31,3003,266,4116,64,7126,171,9159,33,2137,148,5199,58,3871,2349,9616,34,1198,629,10046,17,1328,86,2695,18,128,435,899,2177,5125,2695,24,200,572,893,2298,4795,2857,56,5378,2278,607,301,2857,26,1395,1642,2096,3461,2857,14,2519,2508,1954,1625,6500,269,3652,1056,6500,923,1138,2916,6500,732,1982,2263,2998,48,4483,3948,7529,6,2133,1809,9516,63,347,54,260,164,77,90,906,5089,22,171,771,249,698,79,217,631,345,26,299,315,350,78,212,1925,3676,72,3192,4481,25,31,3676,17,986,1944,1933,1412,1101,340,68,3825,144,6994,171,343,3825,66,1729,3187,2087,451,132,3.0302569131202195,2.533925727536698,2.432471383975026,1.5975523901305808,14.141356637536413,5.47924958269542,2.859962330149334,1.5292899562798494
BRA,Brazil,2021-01-02,2021-01-02,140,0,0,0,0,63,120,1735351.7426254454,16,1,2,137,1,25,114,1,17,122,1,18,121,2,32,106,1,28,111,1,19,120,1,13,126,1,9,130,2,3,135,1,8,131,2,33,105,1,11,128,1,39,100,138,0,1,1,115,2,15,8,123,1,11,5,122,1,5,12,108,1,19,12,112,1,9,18,121,0,13,6,127,0,8,5,131,0,5,4,137,0,3,0,132,0,4,4,107,0,13,20,129,0,8,3,101,2,18,19,19,1,28,92,114,0,11,15,23,4,35,78,105,0,12,23,128,5,7,0,128,0,2,10,0,138,0,1,1,0,41,1,21,77,140,0,0,0,0,0,34,2,54,30,8,12,41,5,44,25,25,41,10,64,14,11,41,9,69,10,11,41,10,46,23,20,41,11,13,21,54,0,121,10,5,4,121,8,4,7,121,4,10,5,121,8,3,8,121,11,1,7,121,10,5,4,77,4,3,56,77,6,4,53,77,5,0,58,77,6,5,52,77,5,19,39,77,4,19,40,77,5,4,54,119,4,1,16,119,3,2,16,119,3,4,14,119,4,1,16,119,4,1,16,68,5,33,34,68,6,53,13,68,5,25,42,68,3,54,15,68,4,25,43,68,5,19,48,76,0,45,19,95,0,19,13,7,6,76,1,4,11,21,27,76,4,60,0,79,1,11,49,79,0,30,20,5,6,0,0,79,0,10,14,18,19,80,2,11,25,18,4,140,140,108,2,27,3,88,2,49,1,116,1,20,3,87,1,28,24,116,1,15,8,122,2,16,0,87,0,0,3,4,12,34,87,0,1,5,5,15,27,94,0,30,14,2,0,94,1,10,15,9,11,94,1,19,17,7,2,108,3,22,7,108,11,5,16,108,9,8,15,103,0,14,23,117,0,14,9,130,0,3,0,2,1,1,0,3,120,0,1,3,1,1,0,1,3,1,1,0,0,0,1,1,6,116,1,10,13,0,0,116,1,4,5,5,5,2,2,0,121,1,18,0,0,121,1,4,10,4,0,0,2.8203703703703704,2.259352021786513,2.4583333333333335,1.6934443076725039,11.95,5.510516261992538,2.5,1.465284553774253
BRA,Brazil,2021-01-03,2021-01-03,15397,132,1463532.861040143,56,591827.2225557142,7372,14603,134192017.65928464,10853,203,250,14944,179,1980,13238,187,702,14508,198,1983,13216,170,3183,12044,166,2738,12493,186,1411,13800,200,778,14419,196,976,14225,190,502,14705,186,1077,14134,161,3681,11555,185,1044,14168,179,2960,12258,15147,25,152,73,13417,87,889,1004,14694,44,348,311,13414,101,874,1008,12214,107,1124,1952,12659,110,1053,1575,13986,68,694,649,14619,42,457,279,14421,59,521,396,14895,39,329,134,14320,65,592,420,11716,136,1148,2397,14353,68,605,371,12437,132,1471,1357,763,31,3230,11373,12301,13,1094,1989,1015,133,4317,9932,11093,60,938,3306,14459,310,573,55,14459,0,371,563,4,15028,2,105,256,6,2199,126,2304,10768,15397,0,0,0,0,0,1268,30,7426,3654,1878,1141,1696,760,5814,3711,3416,1696,957,9084,2228,1432,1696,664,9476,1845,1716,1696,874,6934,3407,2486,1696,969,1864,2330,8538,0,13155,579,655,1008,13155,725,459,1058,13155,437,1230,575,13155,748,268,1226,13155,788,208,1246,13155,692,625,925,15397,0,0,0,15397,0,0,0,15397,0,0,0,15397,0,0,0,15397,0,0,0,15397,0,0,0,15397,0,0,0,15397,0,0,0,15397,0,0,0,15397,0,0,0,15397,0,0,0,15397,0,0,0,1854,278,3952,9313,1854,166,9497,3880,1854,347,3156,10040,1854,185,8314,5044,1854,279,2740,10524,1854,286,1848,11409,2077,25,7944,5351,7453,12,4643,1817,786,686,2207,105,253,1407,4112,7313,2207,99,13023,68,2430,77,1717,11173,2430,7,7409,3516,892,654,154,335,2430,24,2648,3372,4538,2385,2534,78,3034,6440,2367,944,15397,15397,11481,136,3412,368,5967,196,8949,285,12266,114,2738,279,7141,211,4568,3477,12688,102,1592,1015,13572,68,1634,123,2756,30,228,657,1331,3005,7390,2756,23,327,814,1388,3173,6916,2972,83,7762,3236,841,503,2972,32,2533,2497,2975,4388,2972,23,4217,3535,2566,2084,7728,425,5869,1375,7728,1511,2168,3990,7728,1255,3229,3185,3197,54,6073,6073,9324,9,3454,2610,12204,116,575,64,418,262,129,150,1479,6190,30,280,1153,357,968,124,336,888,542,25,496,448,441,87,294,2738,4188,97,4341,6700,27,44,4188,21,1561,3012,2838,1970,1288,444,75,4402,180,10063,265,487,4402,99,2608,4725,2885,535,143,3.211175825681787,2.596087672819192,2.5280297397769522,1.6679048210960168,13.866226066673145,5.5533579098120525,2.7758103803635,1.4693136572774352
BRA,Brazil,2021-01-04,2021-01-04,144,1,8227.85925067733,1,8227.85925067733,68,124,1318478.4824093685,11,4,1,139,5,17,122,4,10,130,5,29,110,3,23,118,5,29,110,6,13,125,5,9,130,6,11,127,4,5,135,4,13,127,3,46,95,4,14,126,5,35,104,143,0,1,0,127,0,6,11,134,0,4,6,115,2,14,13,121,1,10,12,115,0,9,20,131,1,7,5,135,0,3,6,133,2,7,2,139,0,4,1,131,1,9,3,98,2,20,24,130,2,11,1,109,1,20,14,18,2,24,100,122,0,11,11,21,0,33,90,111,0,8,25,136,4,4,0,136,0,3,5,0,141,0,2,1,0,30,0,28,86,144,0,0,0,0,0,27,0,48,32,19,18,45,6,34,27,32,45,6,51,26,16,45,9,55,18,17,45,11,36,22,30,45,13,13,11,62,0,117,5,6,16,117,6,10,11,117,4,14,9,117,6,4,17,117,7,2,18,117,6,8,13,144,0,0,0,144,0,0,0,144,0,0,0,144,0,0,0,144,0,0,0,144,0,0,0,144,0,0,0,144,0,0,0,144,0,0,0,144,0,0,0,144,0,0,0,144,0,0,0,49,2,33,60,49,3,59,33,49,3,28,64,49,3,69,23,49,3,27,65,49,5,22,68,56,1,63,24,81,1,27,16,11,8,62,1,1,9,26,45,62,1,79,2,72,0,11,61,72,0,39,26,3,1,0,3,72,1,15,13,22,21,75,0,21,26,13,9,144,144,112,1,29,2,88,2,54,0,118,1,25,0,78,2,42,22,120,2,14,8,123,2,18,1,86,1,1,4,5,12,35,86,1,3,1,9,17,27,94,1,34,9,5,1,94,1,17,12,8,12,94,0,25,12,6,7,109,1,26,8,109,8,9,18,109,7,13,15,104,1,17,22,122,0,15,7,136,0,1,0,0,0,1,1,5,120,0,2,4,1,3,0,0,6,1,0,1,0,0,0,0,6,127,0,4,12,0,1,127,0,1,8,3,4,0,1,0,129,1,14,0,0,129,0,3,8,4,0,0,2.5483870967741935,1.9220670170916083,3.3157894736842106,2.0290290940071523,14.2,5.531726674375733,2.4,1.4040757000349275
BRA,Brazil,2021-01-13,2021-01-13,14031,133,1237037.349334174,63,588068.481788463,8026,13226,132397653.56731397,9841,184,252,13595,166,1624,12241,185,611,13235,180,2092,11759,159,2579,11293,156,2825,11050,181,1196,12654,185,708,13138,186,891,12954,189,486,13356,179,1076,12776,147,3540,10344,204,947,12880,174,2915,10942,13779,33,154,65,12407,88,757,779,13420,47,316,248,11939,111,933,1048,11452,117,942,1520,11206,134,1039,1652,12835,79,597,520,13323,56,421,231,13140,63,486,342,13545,36,348,102,12955,72,594,410,10491,150,1232,2158,13084,62,571,314,11116,136,1486,1293,770,35,3362,9864,10777,13,1142,2099,980,126,3923,9002,10114,43,856,3018,13175,316,487,53,13175,1,336,514,5,13699,4,104,215,9,2049,139,2057,9786,1151,72,50,12712,46,0,1314,28,7462,3065,1355,807,1692,711,5623,3251,2754,1692,919,8493,1878,1049,1692,692,8862,1475,1310,1692,872,6710,2869,1888,1692,979,1654,2179,7527,0,12047,522,563,899,12047,625,449,910,12047,388,1125,471,12047,634,283,1067,12047,669,220,1095,12047,596,594,794,14031,0,0,0,14031,0,0,0,14031,0,0,0,14031,0,0,0,14031,0,0,0,14031,0,0,0,14031,0,0,0,14031,0,0,0,14031,0,0,0,14031,0,0,0,14031,0,0,0,14031,0,0,0,1787,227,5642,6375,1787,153,8573,3518,1787,344,2777,9123,1787,225,7034,4985,1787,297,1651,10296,1787,240,2262,9742,1953,16,6538,5524,7493,17,3761,1283,627,850,2072,66,160,1039,3451,7243,2072,83,11770,106,2305,78,2454,9194,2305,6,7028,3047,715,523,118,289,2305,28,2930,2894,3159,2715,2385,78,2933,5765,2023,847,14031,14031,8429,152,5045,405,5514,188,8092,237,11283,94,2465,189,7041,177,4775,2038,12397,80,1159,395,11788,89,2050,104,2595,22,234,681,1265,2843,6391,2595,24,333,779,1266,3017,6017,2795,55,7284,2778,733,386,2795,22,2554,2349,2630,3681,2795,7,4268,3095,2193,1673,6733,432,5604,1262,6733,1462,2083,3753,6733,1201,3189,2908,2978,42,5909,5102,8929,10,2706,2386,11484,55,485,52,403,186,111,156,1099,5640,26,231,1045,318,907,102,275,785,434,15,428,419,417,98,267,2624,3854,117,3714,6277,21,48,3854,15,1416,2714,2600,1733,1266,370,63,4052,166,9090,241,482,4052,72,2559,4364,2411,442,131,3.325338009252351,2.624421738991449,2.609103544127866,1.6718281031598514,13.826665958125199,5.5820984855568465,2.6166855494901644,1.3810155873230365
BRA,Brazil,2021-01-14,2021-01-13,100,0,0,0,0,70,89,1203213.0439590826,8,1,1,98,1,12,87,1,5,94,2,17,81,1,17,82,2,18,80,1,7,92,1,7,92,0,6,94,1,3,96,2,6,92,1,28,71,1,6,93,1,27,72,99,0,0,1,88,0,2,10,95,1,3,1,83,0,12,5,83,0,6,11,82,0,10,8,93,0,3,4,93,0,4,3,94,0,2,4,97,0,3,0,94,0,3,3,72,1,11,16,94,0,3,3,73,0,17,10,11,0,33,56,69,0,12,19,15,3,19,63,81,1,6,12,94,4,2,0,94,0,2,4,0,98,0,1,1,0,25,0,15,60,18,1,0,80,1,3,18,0,43,18,16,5,27,7,30,18,18,27,5,42,15,11,27,4,52,8,9,27,6,32,19,16,27,7,7,15,44,3,85,1,3,11,85,1,6,8,85,0,9,6,85,3,2,10,85,1,3,11,85,3,7,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,30,4,27,39,30,2,56,12,30,4,15,51,30,3,45,22,30,4,9,57,30,3,16,51,34,0,45,21,55,0,27,7,3,8,37,1,0,3,21,38,37,0,62,1,42,1,13,44,42,0,35,14,4,4,0,1,42,0,18,12,14,14,47,0,11,26,12,4,100,100,74,0,24,2,46,1,50,3,86,0,13,1,57,1,23,19,91,0,7,2,85,1,14,0,53,0,1,6,7,11,22,53,0,2,6,5,8,26,59,1,25,13,2,0,59,0,10,9,8,14,59,0,18,15,7,1,68,5,20,7,68,10,5,17,68,8,11,13,64,0,11,25,75,0,15,10,92,1,1,1,2,1,0,1,1,82,0,0,3,1,0,1,0,2,1,0,1,1,0,0,0,8,85,0,4,10,0,1,85,0,0,5,3,0,7,0,0,89,1,10,0,0,89,1,4,4,2,0,0,2.8181818181818183,2.4197559495161607,2.5652173913043477,2.0632297487307203,10.466666666666667,6.174448114917602,2.8181818181818183,1.1677484162422844
