ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..99,B1_1..77,B1_1.1,B1_1.2,B1_2..99,B1_2..77,B1_2.1,B1_2.2,B1_3..99,B1_3..77,B1_3.1,B1_3.2,B1_4..99,B1_4..77,B1_4.1,B1_4.2,B1_5..99,B1_5..77,B1_5.1,B1_5.2,B1_6..99,B1_6..77,B1_6.1,B1_6.2,B1_7..99,B1_7..77,B1_7.1,B1_7.2,B1_8..99,B1_8..77,B1_8.1,B1_8.2,B1_9..99,B1_9..77,B1_9.1,B1_9.2,B1_10..99,B1_10..77,B1_10.1,B1_10.2,B1_11..99,B1_11..77,B1_11.1,B1_11.2,B1_12..99,B1_12..77,B1_12.1,B1_12.2,B1_13..99,B1_13..77,B1_13.1,B1_13.2,B1_14..99,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BRA,Brazil,2021-01-14,2021-01-14,13965,88,1053330.452167955,38,367314.7451536262,7415,13116,135460849.12479714,9696,0,208,184,13573,0,191,1470,12304,0,205,527,13233,0,198,1808,11959,0,183,2496,11286,0,171,2488,11306,0,197,1103,12665,0,203,621,13141,0,196,779,12990,0,189,386,13390,0,193,993,12779,0,167,3228,10570,0,204,830,12931,0,186,2707,11072,13781,37,89,58,12495,79,651,740,13438,45,243,239,12157,104,785,919,11469,88,903,1505,11477,126,883,1479,12862,62,565,476,13344,48,349,224,13186,50,407,322,13579,35,259,92,12972,71,500,422,10737,140,1014,2074,13135,58,454,318,11258,126,1318,1263,823,26,3219,9897,10889,12,1065,1999,1051,120,4012,8782,9963,45,839,3118,13126,0,282,493,64,13126,0,316,519,4,13652,1,100,207,5,2095,114,1966,9790,1205,81,32,12607,40,13934,2,13,8,8,0,1303,22,7451,3032,1387,770,1656,993,4521,3734,3061,1656,801,8186,2148,1174,1656,650,8908,1474,1277,1656,929,6292,3107,1981,1656,1112,1494,2328,7375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1715,58,3206,2190,3518,3278,0,0,0,0,0,0,0,0,0,0,0,0,12066,526,524,849,12066,623,369,907,12066,361,1043,495,12066,642,254,1003,12066,674,176,1049,12066,580,560,759,13965,0,0,0,13965,0,0,0,13965,0,0,0,13965,0,0,0,13965,0,0,0,13965,0,0,0,13965,0,0,0,13965,0,0,0,13965,0,0,0,13965,0,0,0,13965,0,0,0,13965,0,0,0,1834,275,5628,6228,1834,172,8536,3423,1834,409,2526,9196,1834,261,6918,4952,1834,383,1487,10261,1834,317,2106,9708,1987,21,6449,5508,7516,7,3795,1218,606,823,2089,99,164,1001,3463,7149,2089,94,11682,100,2337,80,2350,9198,2337,7,7199,2868,636,507,113,298,2337,25,2992,2824,3056,2731,2433,82,3031,5602,1951,866,13965,0,13965,8375,142,5054,394,5480,178,8093,214,11460,90,2262,153,7089,165,4713,1998,12491,69,1089,316,11876,72,1936,81,2649,41,216,640,1232,2626,6561,2649,27,329,745,1194,2932,6089,2850,66,7277,2764,664,344,2850,30,2543,2290,2459,3793,2850,22,4127,3151,2076,1739,6772,385,5630,1178,6772,1316,2247,3630,6772,1069,3223,2901,3057,49,5846,5013,8952,10,2693,2310,11455,64,469,71,354,163,114,155,1120,5668,30,239,994,298,950,100,277,801,447,23,438,398,430,90,249,2533,3888,117,3799,6087,34,40,3888,21,1394,2644,2598,1769,1202,378,71,4105,199,8943,223,495,4105,101,2436,4287,2446,463,127,3.3175952380952376,2.628795748039668,2.5696085811065106,1.6861444123394909,13.785842270609905,5.579741040468996,2.6509526800670016,1.412955570314397
BRA,Brazil,2021-01-15,2021-01-15,14325,81,863416.3934837342,27,287832.67694948765,7593,13487,135921847.8693406,9824,0,209,209,13907,0,169,1540,12616,0,199,536,13590,0,192,1887,12246,0,184,2615,11526,0,157,2662,11506,0,195,1140,12990,0,176,679,13470,0,191,778,13356,0,199,414,13712,0,186,979,13160,0,163,3513,10649,0,211,918,13196,0,181,2885,11259,14116,21,124,64,12785,87,722,731,13789,42,247,247,12438,96,831,960,11710,124,900,1591,11663,136,914,1612,13185,79,569,492,13646,48,372,259,13547,57,408,313,13911,41,271,102,13346,74,522,383,10812,143,1106,2264,13407,61,525,332,11440,136,1431,1318,812,26,3260,10227,11216,10,1004,2095,1060,106,3962,9197,10375,53,794,3103,13531,0,289,454,51,13531,0,328,464,2,13999,0,108,214,4,2070,134,2108,10013,1235,68,29,12941,52,14296,4,9,9,7,0,1324,31,7727,3125,1345,773,1704,1057,4678,3796,3090,1704,846,8422,2157,1196,1704,669,9177,1524,1251,1704,978,6486,3057,2100,1704,1139,1594,2463,7425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770,63,3391,2267,3515,3319,0,0,0,0,0,0,0,0,0,0,0,0,12294,603,543,885,12294,713,428,890,12294,422,1131,478,12294,717,268,1046,12294,750,187,1094,12294,666,585,780,14325,0,0,0,14325,0,0,0,14325,0,0,0,14325,0,0,0,14325,0,0,0,14325,0,0,0,14325,0,0,0,14325,0,0,0,14325,0,0,0,14325,0,0,0,14325,0,0,0,14325,0,0,0,1889,275,5777,6384,1889,149,8701,3586,1889,415,2621,9400,1889,240,7002,5194,1889,374,1496,10566,1889,288,2211,9937,2070,21,6533,5701,7792,13,3865,1253,617,785,2187,81,185,1069,3514,7289,2187,104,11929,105,2436,67,2396,9426,2436,4,7321,2920,673,517,129,325,2436,30,3077,2904,3106,2772,2534,79,3104,5759,2012,837,14325,0,14325,8579,145,5201,400,5672,178,8244,231,11727,78,2350,170,7365,151,4668,2141,12848,59,1053,365,12129,74,2027,95,2756,18,242,717,1239,2931,6422,2756,13,355,775,1317,3012,6097,2997,64,7563,2699,675,327,2997,24,2690,2346,2469,3799,2997,17,4314,3137,2096,1764,6941,385,5757,1242,6941,1319,2302,3763,6941,1128,3277,2979,3198,54,5930,5143,9182,11,2748,2384,11754,57,444,70,387,195,94,166,1158,5884,28,267,1078,287,938,88,255,783,427,26,446,395,409,86,274,2654,4116,131,3830,6175,25,48,4116,26,1477,2837,2578,1725,1188,330,48,4348,210,9084,204,479,4348,85,2576,4311,2421,447,137,3.2369788838612368,2.562156821286678,2.572341980270369,1.6480934723288805,13.801973670127369,5.648411310485978,2.632806038047973,1.3998264455155194
BRA,Brazil,2021-01-16,2021-01-16,13638,92,887213.2208319542,49,433240.1421201673,7321,12867,135203171.8050691,9377,0,185,212,13241,0,157,1430,12051,0,179,489,12970,0,175,1680,11783,0,151,2481,11006,0,161,2353,11124,0,175,1110,12353,0,178,623,12837,0,192,720,12726,0,192,374,13072,0,189,905,12544,0,146,3300,10192,0,187,840,12611,0,166,2593,10879,13426,28,113,71,12208,80,631,719,13149,40,249,200,11958,104,672,904,11157,128,850,1503,11285,124,811,1418,12528,73,518,519,13015,54,365,204,12918,61,370,289,13264,41,253,80,12733,68,470,367,10338,156,1060,2084,12798,65,472,303,11045,120,1282,1191,739,32,3197,9670,10569,19,977,2073,961,142,3857,8678,9795,49,771,3023,12867,1,268,459,43,12867,0,302,464,5,13337,1,83,213,4,1984,123,1932,9599,1133,92,24,12352,37,13615,3,3,6,11,0,1237,12,7442,2908,1280,759,1621,1007,4386,3523,3101,1621,831,8006,1985,1195,1621,633,8719,1416,1249,1621,948,6134,2966,1969,1621,1081,1474,2187,7275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1687,50,3169,2048,3353,3331,0,0,0,0,0,0,0,0,0,0,0,0,11764,494,489,891,11764,599,377,898,11764,360,1041,473,11764,608,261,1005,11764,644,198,1032,11764,564,556,754,13638,0,0,0,13638,0,0,0,13638,0,0,0,13638,0,0,0,13638,0,0,0,13638,0,0,0,13638,0,0,0,13638,0,0,0,13638,0,0,0,13638,0,0,0,13638,0,0,0,13638,0,0,0,1784,314,5452,6088,1784,179,8536,3139,1784,430,2557,8867,1784,297,6714,4843,1784,393,1406,10055,1784,341,2077,9436,1959,23,6343,5313,7295,18,3780,1218,589,738,2077,97,162,1054,3297,6951,2077,111,11376,74,2310,71,2300,8957,2310,5,7062,2807,620,448,114,272,2310,30,2910,2744,2694,2950,2396,62,3085,5398,1897,800,13638,0,13638,8228,118,4938,354,5158,144,8131,205,11101,65,2297,175,6972,134,4369,2163,12247,62,948,381,11580,61,1920,77,2592,23,212,591,1234,2756,6230,2592,18,303,696,1196,2908,5925,2831,68,7198,2582,622,337,2831,29,2352,2244,2318,3864,2831,26,3892,3056,2035,1798,6765,377,5326,1170,6765,1251,2213,3409,6765,1002,3058,2813,3038,48,5853,4699,8939,9,2501,2189,11287,72,404,40,338,150,126,145,1076,5497,35,253,1017,303,895,107,275,831,432,21,428,412,422,86,259,2365,3901,126,3707,5840,23,41,3901,29,1300,2505,2630,1721,1144,334,74,4116,191,8672,204,455,4116,92,2439,4063,2366,454,108,3.217103504259765,2.5608076314890464,2.5320224719101123,1.63450432109116,13.785834259053543,5.596351454644463,2.6690522663196705,1.4022511034477547
BRA,Brazil,2021-01-17,2021-01-17,14386,87,831378.2611032433,31,291475.6446012051,7241,13571,136170750.36302534,9937,0,191,205,13990,0,189,1507,12690,0,189,472,13725,0,189,1682,12515,0,169,2581,11636,0,170,2412,11804,0,171,1096,13119,0,194,589,13603,0,185,768,13433,0,191,344,13851,0,195,919,13272,0,163,3421,10802,0,195,889,13302,0,178,2576,11632,14181,19,125,61,12879,68,663,776,13914,34,230,208,12704,89,716,877,11805,105,922,1554,11974,106,845,1461,13290,64,515,517,13797,40,324,225,13618,43,412,313,14042,33,239,72,13467,50,480,389,10965,108,1073,2240,13497,54,502,333,11810,109,1283,1184,786,29,3170,10401,11351,12,950,2073,1021,151,4031,9183,10364,38,815,3169,13571,0,273,492,50,13571,2,334,477,2,14052,2,104,227,1,2076,141,2027,10142,1189,83,26,13046,42,14360,4,8,4,10,0,1299,24,7952,2988,1349,774,1672,1024,4536,3813,3341,1672,821,8422,2221,1250,1672,641,9254,1491,1328,1672,929,6532,3080,2173,1672,1055,1574,2436,7649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1746,78,3277,2211,3508,3566,0,0,0,0,0,0,0,0,0,0,0,0,12429,506,566,885,12429,629,338,990,12429,410,1007,540,12429,631,259,1067,12429,665,188,1104,12429,594,550,813,14386,0,0,0,14386,0,0,0,14386,0,0,0,14386,0,0,0,14386,0,0,0,14386,0,0,0,14386,0,0,0,14386,0,0,0,14386,0,0,0,14386,0,0,0,14386,0,0,0,14386,0,0,0,1858,332,5068,7128,1858,173,9006,3349,1858,438,2905,9185,1858,267,7252,5009,1858,391,1983,10154,1858,371,1942,10215,2048,18,6849,5471,7537,11,4158,1360,576,744,2167,99,196,1194,3688,7042,2167,116,12023,80,2411,84,2270,9621,2411,12,7427,3003,624,497,105,307,2411,32,2856,3021,3012,3054,2507,91,3092,5778,2056,862,14386,0,14386,9362,144,4508,372,5441,176,8547,222,11508,82,2583,213,7183,158,4429,2616,12422,58,1377,529,12466,71,1746,103,2718,26,247,659,1232,2887,6617,2718,32,329,762,1258,3026,6261,2974,81,7322,2908,729,372,2974,29,2339,2465,2521,4058,2974,12,4007,3187,2236,1970,7262,406,5473,1245,7262,1294,2299,3531,7262,1053,3206,2865,3162,59,6217,4948,9438,4,2588,2356,11973,64,407,53,345,204,99,143,1098,5815,27,275,1013,298,924,96,300,860,508,28,422,382,433,95,247,2663,4037,150,4063,6072,26,38,4037,25,1307,2794,2648,1912,1226,381,56,4308,197,9195,218,468,4308,96,2441,4328,2601,478,134,3.2347423004399745,2.655444576585987,2.5560338201383552,1.6438659843431638,13.92061146900412,5.647925825850092,2.6937774598957804,1.4197668455414492
BRA,Brazil,2021-01-18,2021-01-18,14813,85,982574.6842696173,26,324156.27254434273,7178.6,14027,137144304.52669698,10114,0,212,196,14405,0,199,1511,13103,0,212,571,14030,0,200,1793,12820,0,179,2675,11959,0,173,2473,12167,0,174,1123,13516,0,202,711,13900,0,201,821,13791,0,195,387,14231,0,200,965,13648,0,158,3471,11184,0,206,901,13706,0,188,2720,11905,14617,17,127,52,13302,73,676,762,14242,48,274,249,13020,106,785,902,12138,116,881,1678,12340,127,901,1445,13690,75,518,530,14102,57,415,239,13992,56,449,316,14426,21,268,98,13848,65,461,439,11342,145,1103,2223,13912,55,519,327,12093,128,1366,1226,768,18,3146,10881,11783,19,934,2077,987,130,4094,9602,10732,46,828,3207,13985,1,279,506,42,13985,0,299,524,5,14516,1,107,184,5,2047,122,2067,10577,1174,85,30,13490,34,14784,2,14,4,9,0,1276,19,8704,2826,1245,743,1665,1140,4885,3871,3252,1665,888,8869,2148,1243,1665,698,9646,1507,1297,1665,997,6981,3118,2052,1665,1208,1627,2456,7857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1740,56,3178,2127,3704,4008,0,0,0,0,0,0,0,0,0,0,0,0,12828,548,536,901,12828,629,410,946,12828,387,1085,513,12828,641,283,1061,12828,667,214,1104,12828,591,559,835,14813,0,0,0,14813,0,0,0,14813,0,0,0,14813,0,0,0,14813,0,0,0,14813,0,0,0,14813,0,0,0,14813,0,0,0,14813,0,0,0,14813,0,0,0,14813,0,0,0,14813,0,0,0,1867,327,5700,6919,1867,234,8633,4079,1867,459,2682,9805,1867,291,7609,5046,1867,401,2113,10432,1867,359,2153,10434,2082,15,7203,5513,7610,12,4305,1498,608,780,2225,110,190,1280,3812,7196,2225,139,12344,105,2500,63,2303,9947,2500,7,7343,3258,734,537,123,311,2500,31,2986,3449,3393,2454,2604,77,3150,5984,2095,903,14813,0,14813,9152,178,5103,380,6246,197,8131,239,12161,100,2326,226,7266,193,4738,2616,12733,97,1445,538,12679,84,1960,90,2826,26,224,694,1365,2852,6826,2826,20,333,783,1325,3095,6431,3081,69,7579,2898,768,418,3081,28,2525,2438,2611,4130,3081,15,4252,3436,2219,1810,7197,373,5978,1265,7197,1448,2205,3963,7197,1183,3265,3168,3275,55,6182,5301,9513,6,2821,2473,12169,63,448,74,380,198,108,169,1204,6048,28,263,1126,336,984,111,263,830,475,29,458,388,396,96,314,2668,4278,124,4084,6273,20,34,4278,28,1599,2917,2613,1788,1181,351,58,4526,219,9283,257,528,4526,96,2494,4527,2540,486,144,3.153592710223836,2.540862576370968,2.518481973434535,1.5908825657001837,13.715837826627952,5.543599747208479,2.6693844763530477,1.4058843758905537
BRA,Brazil,2021-01-19,2021-01-19,14093,87,1000227.2863279363,29,266591.75565852434,6886,13284,137633161.16933352,9637,1,172,208,13712,1,159,1412,12521,1,169,530,13393,1,163,1766,12163,1,135,2517,11440,1,154,2537,11401,1,157,1078,12857,1,180,615,13297,1,182,818,13092,1,176,362,13554,1,168,1000,12924,1,154,3283,10655,1,188,893,13011,1,155,2722,11215,13885,22,120,66,12681,65,636,711,13563,34,279,217,12327,81,733,952,11576,91,843,1583,11556,92,862,1583,13015,64,530,484,13478,45,343,227,13275,49,422,347,13731,25,267,70,13093,51,525,424,10810,118,1072,2093,13200,62,492,339,11371,104,1368,1250,793,16,3019,10265,11202,7,918,1966,998,130,3972,8993,10134,35,789,3135,13304,0,258,492,39,13304,0,286,499,4,13809,0,105,177,2,2001,123,1990,9979,1143,68,32,12803,47,14061,5,12,5,10,0,1247,24,8366,2575,1199,682,1653,1031,4602,3645,3162,1653,827,8334,2115,1164,1653,634,9167,1448,1191,1653,930,6437,3042,2031,1653,1093,1425,2337,7585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1719,56,2837,1977,3522,3982,0,0,0,0,0,0,0,0,0,0,0,0,12152,537,547,857,12152,636,378,927,12152,400,1071,470,12152,646,257,1038,12152,665,192,1084,12152,590,507,844,14093,0,0,0,14093,0,0,0,14093,0,0,0,14093,0,0,0,14093,0,0,0,14093,0,0,0,14093,0,0,0,14093,0,0,0,14093,0,0,0,14093,0,0,0,14093,0,0,0,14093,0,0,0,1840,287,5679,6287,1840,173,8346,3734,1840,433,2509,9311,1840,263,6917,5073,1840,368,1568,10317,1840,307,2173,9773,2028,24,6375,5666,7718,13,3772,1241,583,766,2142,78,177,1144,3570,6982,2142,87,11781,83,2390,67,2262,9374,2390,9,7158,2911,675,521,113,316,2390,24,2925,3037,3158,2559,2494,70,2978,5630,2067,854,14093,0,14093,8453,145,5078,417,5805,177,7862,249,11614,91,2218,170,7223,158,4631,2081,12551,80,1088,374,11937,85,1989,82,2702,25,224,690,1191,2773,6488,2702,22,323,737,1236,2951,6122,2949,79,7044,2906,749,366,2949,25,2427,2272,2458,3962,2949,12,4081,3063,2187,1801,7031,325,5503,1234,7031,1294,2049,3719,7031,1048,3138,2876,3148,37,5880,5028,9065,8,2670,2350,11579,54,478,78,376,173,109,170,1076,5752,16,260,1058,287,914,87,293,759,415,14,458,410,368,108,265,2629,4065,108,3894,5956,22,48,4065,16,1447,2779,2527,1703,1148,359,49,4311,190,8895,217,480,4311,91,2537,4256,2368,434,96,3.230195521917376,2.6093564605541615,2.5201980198019798,1.6094473834047927,13.715802214502824,5.584831277153455,2.61567903838043,1.3901841199176475
BRA,Brazil,2021-01-20,2021-01-20,13754,81,911585.7034611406,27,283489.9186641722,6737,12972,137065161.62192535,9527,0,176,196,13382,0,178,1458,12118,0,169,503,13082,0,164,1766,11824,0,165,2468,11121,0,158,2501,11095,0,179,1084,12491,0,173,634,12947,0,175,766,12813,0,180,342,13232,0,169,991,12594,0,145,3286,10323,0,191,815,12748,0,173,2685,10896,13558,25,100,71,12296,86,621,751,13251,34,260,209,11988,94,771,901,11286,102,827,1539,11253,132,852,1517,12670,58,524,502,13120,36,358,240,12988,49,393,324,13412,40,234,68,12763,58,513,420,10468,120,1052,2114,12939,52,456,307,11069,122,1371,1192,760,22,2942,10030,10923,17,933,1881,950,131,3880,8793,9881,63,761,3049,12993,0,249,477,35,12993,1,287,470,3,13469,2,87,191,5,1945,122,1849,9838,1084,66,90,12487,27,13665,11,64,5,9,0,1241,20,8141,2504,1169,679,1605,939,4554,3629,3027,1605,791,8260,2037,1061,1605,598,8912,1415,1224,1605,912,6348,2891,1998,1605,1061,1524,2336,7228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604,57,2780,1960,3375,3978,0,0,0,0,0,0,0,0,0,0,0,0,11956,489,504,805,11956,584,341,873,11956,353,957,488,11956,606,250,942,11956,623,220,955,11956,555,474,769,13754,0,0,0,13754,0,0,0,13754,0,0,0,13754,0,0,0,13754,0,0,0,13754,0,0,0,13754,0,0,0,13754,0,0,0,13754,0,0,0,13754,0,0,0,13754,0,0,0,13754,0,0,0,1696,265,5725,6068,1696,164,8201,3693,1696,402,2393,9263,1696,283,6738,5037,1696,373,1472,10213,1696,309,2172,9577,1866,17,6343,5528,7411,7,3646,1286,574,830,1978,85,162,1050,3573,6906,1978,82,11582,112,2209,63,2255,9227,2209,9,7071,2862,649,508,134,312,2209,32,2937,2897,3066,2613,2325,66,2924,5628,1990,821,13754,0,13754,8064,156,5116,418,5604,177,7747,226,11385,91,2108,170,7060,149,4572,1973,12304,64,1043,343,11599,88,1981,86,2531,24,233,663,1221,2742,6340,2531,19,309,794,1215,2941,5945,2755,70,7019,2783,761,366,2755,18,2416,2261,2506,3798,2755,11,4022,3126,2097,1743,6691,341,5472,1250,6691,1244,1955,3864,6691,955,3056,3052,2970,38,5894,4852,8902,9,2592,2251,11326,59,450,55,359,188,96,160,1061,5497,30,254,1015,308,887,96,275,825,387,26,492,380,411,88,236,2547,3857,109,3802,5946,16,24,3857,18,1467,2703,2486,1776,1108,286,53,4072,181,8778,240,483,4072,61,2549,4140,2362,460,110,3.231880739695973,2.576690046179781,2.52586903799515,1.6200877579740949,13.63481173380035,5.6533702991265,2.629358482523444,1.4120340323451803
