ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C9a..99,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
PRT,Portugal,2021-01-14,2021-01-14,1592,1,1984.51144890866,0,0,343,1541,6987706.136516229,1027,12,6,1574,8,126,1458,10,28,1554,9,150,1433,11,250,1331,13,85,1494,11,82,1499,9,35,1548,10,33,1549,9,32,1551,10,63,1519,12,214,1366,12,73,1507,10,216,1366,1586,0,2,4,1466,4,27,95,1564,1,6,21,1442,4,38,108,1342,5,59,186,1507,3,24,58,1510,3,20,59,1557,0,13,22,1559,1,19,13,1560,0,21,11,1529,2,23,38,1378,8,37,169,1519,3,23,47,1376,6,56,154,49,2,172,1369,1429,0,52,111,70,30,584,908,1009,11,152,420,1440,31,117,4,1440,37,115,0,1555,0,4,33,0,265,18,100,1209,80,5,22,1483,2,1570,0,21,0,1,0,110,5,757,482,166,72,142,159,389,711,191,142,114,799,452,85,142,103,823,429,95,142,124,603,571,152,142,162,201,567,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,16,342,630,330,143,0,0,0,0,0,0,0,0,0,0,0,0,1496,25,20,51,1496,30,14,52,1496,21,37,38,1496,28,8,60,1496,30,15,51,1496,28,10,58,1592,0,0,0,1592,0,0,0,1592,0,0,0,1592,0,0,0,1592,0,0,0,1592,0,0,0,1592,0,0,0,1592,0,0,0,1592,0,0,0,1592,0,0,0,1592,0,0,0,1592,0,0,0,145,33,503,911,145,17,965,465,145,28,557,862,145,27,522,898,145,32,42,1373,145,32,148,1267,158,7,574,853,1018,4,377,87,46,60,166,8,8,74,426,910,166,9,1415,2,183,21,295,1093,183,2,1196,141,12,8,2,48,183,3,309,273,394,430,188,19,569,665,121,30,195,9,309,1046,33,0,221,19,259,1054,39,1091,6,484,11,632,11,945,4,1039,7,537,9,1073,4,415,100,1550,2,35,5,1444,5,140,3,239,11,9,56,218,357,702,239,7,8,65,225,338,710,255,20,709,502,78,28,255,2,153,250,446,486,255,4,299,399,375,260,903,44,550,95,903,191,163,335,903,160,285,244,269,12,617,694,899,3,260,430,1356,16,30,4,32,18,18,8,110,747,4,22,100,44,74,21,45,70,28,1,26,85,59,47,26,193,529,18,454,583,1,7,529,5,126,184,250,222,164,85,27,548,36,608,196,204,548,27,84,343,425,116,49,3.0480565371024735,2.5813945816512494,2.4491525423728815,1.5884059505401729,10.194209891435465,3.633867167184654,2.342857142857143,1.0813678773712574
PRT,Portugal,2021-01-15,2021-01-15,1600,1,3225.3973553794604,0,0,375,1526,7073455.278259135,1050,7,10,1583,7,119,1474,5,26,1569,4,160,1436,7,246,1347,7,104,1489,3,89,1508,6,37,1557,7,51,1542,5,22,1573,7,62,1531,5,248,1347,6,82,1512,5,262,1333,1590,1,3,6,1481,1,27,91,1574,2,12,12,1440,6,38,116,1354,10,43,193,1496,3,21,80,1511,5,24,60,1563,3,19,15,1549,4,23,24,1578,1,10,11,1538,1,23,38,1352,5,45,198,1518,1,25,56,1338,3,82,177,66,8,162,1364,1444,0,50,106,81,25,617,877,985,10,147,458,1453,17,126,4,1453,29,117,1,1571,0,3,25,1,268,16,109,1207,98,4,26,1469,3,1574,0,26,0,0,0,129,2,778,435,185,71,159,119,445,675,202,159,92,818,445,86,159,77,831,433,100,159,104,647,548,142,159,135,187,578,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,19,362,629,311,132,0,0,0,0,0,0,0,0,0,0,0,0,1497,26,16,61,1497,33,15,55,1497,20,33,50,1497,32,8,63,1497,32,6,65,1497,33,8,62,1600,0,0,0,1600,0,0,0,1600,0,0,0,1600,0,0,0,1600,0,0,0,1600,0,0,0,1600,0,0,0,1600,0,0,0,1600,0,0,0,1600,0,0,0,1600,0,0,0,1600,0,0,0,163,24,522,891,163,16,983,438,163,37,437,963,163,28,543,866,163,32,26,1379,163,28,118,1291,176,4,540,880,1060,1,352,86,41,60,184,7,6,71,408,924,184,10,1406,0,197,10,304,1089,197,0,1213,141,15,3,3,28,197,1,297,265,389,451,204,26,540,673,129,28,213,2,302,1051,32,0,236,17,241,1066,40,1081,2,502,15,620,6,967,7,1165,2,425,8,1059,2,433,106,1574,0,21,5,1482,1,111,6,246,17,10,43,225,381,678,246,14,13,43,224,371,689,260,17,728,482,75,38,260,5,155,239,410,531,260,1,316,403,347,273,886,48,569,97,886,200,148,366,886,153,308,253,271,10,676,643,957,1,279,363,1352,15,47,9,45,16,16,8,92,681,4,14,94,33,87,16,41,94,32,1,37,86,52,56,32,240,512,13,435,630,4,6,512,3,94,214,270,238,158,89,22,542,36,570,251,201,542,16,89,369,434,112,38,2.8820033955857385,2.3259294228889575,2.6384615384615384,1.693598737763982,10.18436406067678,3.5303871935616162,2.3836163836163835,1.0865962031460026
PRT,Portugal,2021-01-16,2021-01-16,1697,2,8611.251097886288,1,3264.54984184961,377,1622,7058951.876510829,1100,13,9,1675,10,139,1548,11,22,1664,14,166,1517,12,251,1434,12,120,1565,10,86,1601,12,24,1661,10,36,1651,11,20,1666,14,72,1611,12,239,1446,13,78,1606,14,214,1469,1688,1,5,3,1558,3,23,113,1675,0,6,16,1531,3,48,115,1446,5,43,203,1577,2,26,92,1611,1,25,60,1673,1,9,14,1661,1,15,20,1677,0,13,7,1625,1,29,42,1458,9,58,172,1619,4,27,47,1483,8,69,137,67,8,205,1417,1499,0,66,132,88,25,649,935,1050,12,167,468,1530,24,137,6,1530,32,135,0,1665,0,3,26,3,295,32,127,1243,102,10,36,1546,3,1661,0,34,0,2,0,147,5,807,496,179,63,185,125,467,708,212,185,92,840,479,101,185,80,874,450,108,185,114,669,552,177,185,133,210,565,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,15,383,637,349,159,0,0,0,0,0,0,0,0,0,0,0,0,1574,20,18,85,1574,28,20,75,1574,20,44,59,1574,28,10,85,1574,28,8,87,1574,25,17,81,1697,0,0,0,1697,0,0,0,1697,0,0,0,1697,0,0,0,1697,0,0,0,1697,0,0,0,1697,0,0,0,1697,0,0,0,1697,0,0,0,1697,0,0,0,1697,0,0,0,1697,0,0,0,167,37,548,945,167,18,928,584,167,39,257,1234,167,33,466,1031,167,40,26,1464,167,37,123,1370,186,5,516,990,1181,3,354,78,34,47,195,8,10,84,475,925,195,13,1487,2,212,10,286,1189,212,0,1300,120,17,4,0,44,212,2,324,247,405,507,221,18,625,692,113,28,227,5,298,1144,23,0,260,16,267,1121,33,1154,5,513,25,773,9,909,6,1441,4,245,7,1234,7,340,116,1673,1,20,3,1574,2,120,1,269,17,9,37,230,386,749,269,6,17,44,229,371,761,284,11,787,488,81,46,284,4,142,240,459,568,284,0,289,392,431,301,1021,32,540,104,1021,167,156,353,1021,137,283,256,297,7,716,677,1020,2,295,380,1429,26,47,8,37,12,18,8,112,717,6,20,104,36,93,16,49,110,40,1,37,78,57,43,29,261,551,15,442,683,2,4,551,4,116,233,267,254,165,89,18,587,35,634,250,191,587,24,100,358,473,122,33,3.0207253886010363,2.3336530370049595,2.089171974522293,1.3271127141778933,10.184579439252337,3.5742477961526258,2.3969725638599813,1.1130298841094914
PRT,Portugal,2021-01-17,2021-01-17,1911,2,3772.5374672381495,1,2127.22666782084,500,1845,7137810.229225805,1235,8,7,1896,7,139,1765,9,25,1877,5,165,1741,6,279,1626,11,130,1770,6,95,1810,8,37,1866,9,35,1867,6,19,1886,6,54,1851,7,230,1674,9,75,1827,8,242,1661,1904,0,5,2,1772,4,27,108,1886,1,14,10,1746,7,52,106,1632,12,43,224,1781,5,32,93,1816,3,25,67,1874,1,16,20,1876,1,22,12,1892,1,11,7,1857,5,11,38,1681,6,46,178,1836,2,30,43,1669,6,64,172,57,9,233,1612,1685,1,69,156,71,26,773,1041,1138,8,192,573,1719,30,153,9,1719,38,154,0,1873,0,7,31,0,298,23,146,1444,84,8,39,1779,1,1873,0,38,0,0,0,130,6,958,544,188,85,168,142,590,807,204,168,110,1034,504,95,168,93,1038,501,111,168,116,817,626,184,168,159,279,692,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,17,448,716,416,174,0,0,0,0,0,0,0,0,0,0,0,0,1772,31,13,95,1772,27,18,94,1772,22,38,79,1772,33,11,95,1772,32,15,92,1772,34,11,94,1911,0,0,0,1911,0,0,0,1911,0,0,0,1911,0,0,0,1911,0,0,0,1911,0,0,0,1911,0,0,0,1911,0,0,0,1911,0,0,0,1911,0,0,0,1911,0,0,0,1911,0,0,0,158,39,466,1248,158,20,1044,689,158,46,236,1471,158,43,459,1251,158,50,40,1663,158,46,93,1614,180,2,501,1228,1410,4,399,51,24,23,191,7,13,114,604,982,191,7,1706,7,210,14,289,1398,210,3,1477,148,17,12,0,44,210,6,374,307,462,552,222,22,742,800,95,30,229,5,365,1288,24,0,272,21,312,1272,34,1450,4,448,9,875,6,1024,6,1677,6,218,10,1455,6,292,158,1872,2,32,5,1819,0,91,1,289,25,12,48,283,443,811,289,12,8,70,279,437,816,306,23,936,516,90,40,306,3,173,295,498,636,306,1,335,460,469,340,1125,47,634,105,1125,206,195,385,1125,171,331,284,324,10,817,760,1151,3,319,438,1629,19,44,7,36,20,28,9,119,824,1,18,88,52,105,25,59,115,33,3,42,95,78,59,35,279,633,20,549,703,0,6,633,4,123,211,306,308,195,108,23,665,56,693,275,222,665,26,106,381,539,148,46,2.796189024390244,2.2138496996091455,2.387434554973822,1.6436958403035666,10.210743801652892,3.5619801298088194,2.4122137404580153,1.0900320559363996
PRT,Portugal,2021-01-18,2021-01-18,2024,6,14471.511796839211,1,1114.67165765907,493,1956,7349381.956811587,1332,8,12,2004,8,167,1849,8,38,1978,7,164,1853,11,290,1723,10,138,1876,7,88,1929,9,34,1981,10,42,1972,8,25,1991,9,82,1933,8,245,1771,8,88,1928,7,310,1707,2012,3,2,7,1857,10,32,125,1986,3,7,28,1860,5,37,122,1734,14,50,226,1886,3,29,106,1936,2,22,64,1990,2,20,12,1982,3,16,23,1999,3,17,5,1942,10,26,46,1779,9,48,188,1936,6,25,57,1714,8,78,224,63,5,228,1728,1810,0,75,139,83,27,799,1115,1226,15,196,587,1828,28,163,5,1828,33,161,2,1991,1,5,24,3,324,25,168,1507,92,7,49,1873,3,1976,0,47,1,0,0,150,4,1022,564,199,85,198,139,599,825,263,198,104,1131,485,106,198,102,1125,482,117,198,128,876,620,202,198,152,281,732,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,13,464,747,443,195,0,0,0,0,0,0,0,0,0,0,0,0,1860,48,24,92,1860,55,17,92,1860,43,48,73,1860,56,10,98,1860,58,10,96,1860,54,13,97,2024,0,0,0,2024,0,0,0,2024,0,0,0,2024,0,0,0,2024,0,0,0,2024,0,0,0,2024,0,0,0,2024,0,0,0,2024,0,0,0,2024,0,0,0,2024,0,0,0,2024,0,0,0,174,39,552,1259,174,14,1022,814,174,48,198,1604,174,43,501,1306,174,50,41,1759,174,46,134,1670,186,3,560,1275,1464,0,422,64,26,48,207,9,9,110,605,1084,207,10,1806,1,223,13,331,1457,223,1,1529,182,22,8,3,56,223,4,441,404,508,444,229,22,837,812,104,20,247,5,374,1366,32,0,275,30,339,1341,39,1475,3,536,10,1011,6,1001,6,1827,4,192,1,1528,5,347,144,1984,3,35,2,1891,1,128,4,295,22,16,56,293,456,886,295,13,18,64,304,446,884,315,14,1042,514,95,44,315,5,181,365,519,639,315,1,380,508,492,328,1141,59,690,134,1141,243,198,442,1141,190,354,339,330,17,777,900,1124,6,360,534,1687,28,61,6,40,20,38,9,135,920,5,28,117,38,98,25,64,114,40,0,32,77,74,61,29,302,646,24,571,771,0,12,646,10,150,258,309,327,193,109,22,679,41,751,298,255,679,23,114,438,550,181,39,3.089787234042553,2.5352084559052765,2.5142857142857142,1.66041520516116,10.183925581395348,3.5273088155830976,2.3686671862821513,1.0717695068848052
PRT,Portugal,2021-01-19,2021-01-19,1981,1,8524.655826519449,0,0,593,1927,7170857.646436361,1336,11,9,1961,8,161,1812,6,26,1949,8,194,1779,8,314,1659,9,132,1840,7,95,1879,7,38,1936,8,45,1928,7,33,1941,7,68,1906,5,257,1719,10,80,1891,8,284,1689,1972,0,4,5,1820,8,38,115,1955,1,10,15,1787,10,54,130,1667,10,67,237,1849,8,33,91,1886,3,21,71,1943,3,18,17,1936,1,19,25,1948,1,27,5,1913,4,18,46,1724,6,52,199,1901,6,23,51,1697,8,84,192,51,3,264,1663,1723,1,88,169,66,21,778,1116,1204,12,222,543,1759,45,168,9,1759,42,179,1,1939,1,3,38,0,327,22,169,1463,77,2,37,1863,2,1944,0,33,3,1,0,119,7,951,584,251,69,165,147,555,893,221,165,108,1044,561,103,165,111,1048,552,105,165,137,798,689,192,165,163,276,735,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,17,496,774,396,161,0,0,0,0,0,0,0,0,0,0,0,0,1815,45,29,92,1815,46,24,96,1815,32,63,71,1815,50,15,101,1815,52,13,101,1815,50,18,98,1981,0,0,0,1981,0,0,0,1981,0,0,0,1981,0,0,0,1981,0,0,0,1981,0,0,0,1981,0,0,0,1981,0,0,0,1981,0,0,0,1981,0,0,0,1981,0,0,0,1981,0,0,0,149,32,561,1239,149,20,1044,768,149,42,173,1617,149,33,473,1326,149,39,21,1772,149,36,133,1663,161,6,594,1220,1387,2,413,86,41,52,179,5,4,108,596,1089,179,11,1785,6,207,12,316,1446,207,0,1524,156,17,6,1,70,207,3,450,428,477,416,213,22,882,755,90,19,226,2,337,1380,36,0,255,16,309,1361,40,1420,5,547,9,942,6,1032,1,1808,2,165,6,1511,6,363,101,1960,2,15,4,1848,2,127,4,273,17,15,61,289,472,854,273,5,13,75,313,440,862,288,15,1089,477,70,42,288,5,176,333,574,605,288,1,368,507,498,319,1109,61,700,111,1109,249,196,427,1109,176,359,337,306,5,836,834,1147,2,365,467,1652,36,55,11,39,20,28,15,125,825,6,22,146,49,111,10,49,110,25,3,43,97,85,71,21,308,590,19,544,820,4,4,590,5,133,301,316,311,197,107,21,630,41,779,270,261,630,23,110,452,534,180,52,3.1519886363636362,2.464177839891678,2.511520737327189,1.6890458600618417,10.11563088512241,3.4652496672896804,2.3783449342614076,1.1020504595042784
PRT,Portugal,2021-01-20,2021-01-20,2128,3,17101.2902187106,0,0,595,2050,7141035.577283362,1399,13,11,2104,13,170,1945,10,41,2077,11,178,1939,13,304,1811,13,146,1969,15,104,2009,14,42,2072,13,38,2077,12,27,2089,14,101,2013,12,291,1825,14,88,2026,13,319,1796,2117,2,6,3,1958,7,33,130,2087,3,11,27,1950,10,44,124,1824,5,55,244,1982,8,35,103,2024,2,22,80,2086,3,19,20,2090,1,25,12,2101,2,15,10,2027,1,36,64,1837,10,57,224,2040,4,27,57,1809,7,97,215,70,8,280,1770,1858,0,86,184,92,27,823,1186,1306,9,197,616,1931,24,163,10,1931,30,167,0,2098,0,4,24,2,328,22,191,1587,102,7,40,1979,0,2088,1,30,9,0,0,154,2,1064,610,229,69,206,171,595,866,290,206,112,1120,577,113,206,114,1141,548,119,206,148,877,720,177,206,188,271,775,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,17,478,836,456,159,0,0,0,0,0,0,0,0,0,0,0,0,1941,42,25,120,1941,47,23,117,1941,38,61,88,1941,52,13,122,1941,51,17,119,1941,51,16,120,2128,0,0,0,2128,0,0,0,2128,0,0,0,2128,0,0,0,2128,0,0,0,2128,0,0,0,2128,0,0,0,2128,0,0,0,2128,0,0,0,2128,0,0,0,2128,0,0,0,2128,0,0,0,202,30,648,1248,202,24,1115,787,202,53,154,1719,202,51,502,1373,202,55,35,1836,202,46,144,1736,222,3,591,1312,1537,2,387,93,49,60,229,8,8,118,610,1155,229,8,1888,3,248,22,342,1516,248,1,1618,161,11,6,7,76,248,3,506,422,462,487,257,26,913,800,107,25,264,1,378,1449,36,0,321,16,294,1451,46,1485,5,628,10,1017,6,1101,4,1976,4,147,1,1629,4,400,95,2093,2,32,1,1984,6,138,0,340,29,10,68,357,474,850,340,17,14,88,359,459,851,356,24,1133,508,76,31,356,8,213,357,602,592,356,5,384,567,481,335,1183,63,755,127,1183,258,205,482,1183,213,372,360,379,8,848,893,1235,3,395,495,1775,20,72,10,55,18,30,8,140,939,3,28,145,49,111,23,60,108,27,2,32,104,76,59,48,314,678,20,598,824,1,7,678,5,148,282,354,305,229,101,26,710,47,806,296,269,710,35,110,458,598,166,51,2.818659658344284,2.2375312502526645,2.382222222222222,1.562862656326423,10.116279069767442,3.6292953708572555,2.374164810690423,1.0701338376434786
PRT,Portugal,2021-01-21,2021-01-21,2233,1,1692.2559670825399,0,0,580,2155,7192580.551346723,1441,14,9,2210,12,194,2027,13,37,2183,12,200,2021,12,315,1906,15,143,2075,13,104,2116,15,53,2165,16,41,2176,12,40,2181,14,99,2120,11,339,1883,15,77,2141,11,327,1895,2224,0,3,6,2039,11,43,140,2196,1,11,25,2033,10,57,133,1918,7,71,237,2090,4,47,92,2129,2,32,70,2180,1,25,27,2192,4,16,21,2193,3,27,10,2134,8,40,51,1894,13,78,248,2156,1,30,46,1906,7,115,205,74,4,277,1878,1961,1,94,177,89,38,885,1221,1349,11,240,633,1993,41,186,13,1993,36,203,1,2198,0,7,26,2,382,21,222,1608,103,8,54,2067,1,2179,1,40,13,0,0,169,2,1055,669,248,90,219,178,643,920,273,219,137,1145,622,110,219,113,1165,603,133,219,144,889,766,215,219,197,278,829,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,30,566,832,474,155,0,0,0,0,0,0,0,0,0,0,0,0,2014,62,31,126,2014,72,20,127,2014,47,70,102,2014,72,14,133,2014,71,11,137,2014,65,23,131,2233,0,0,0,2233,0,0,0,2233,0,0,0,2233,0,0,0,2233,0,0,0,2233,0,0,0,2233,0,0,0,2233,0,0,0,2233,0,0,0,2233,0,0,0,2233,0,0,0,2233,0,0,0,191,28,619,1395,191,18,1188,836,191,44,168,1830,191,36,491,1515,191,41,33,1968,191,41,132,1869,210,5,590,1428,1643,0,406,76,46,62,230,11,12,127,648,1205,230,17,1978,8,259,13,347,1614,259,1,1724,133,13,5,1,97,259,3,581,472,466,452,273,22,983,823,108,24,283,9,401,1497,43,0,332,32,312,1506,51,1615,5,601,12,1052,7,1168,6,2066,6,154,7,1744,4,382,103,2201,2,25,5,2102,6,120,5,356,23,18,78,351,483,924,356,11,22,88,347,506,903,372,18,1223,507,74,39,372,5,220,399,649,588,372,3,425,609,489,335,1218,68,810,137,1218,255,254,506,1218,218,402,395,403,14,844,972,1261,2,478,492,1802,24,100,6,49,23,39,10,180,967,9,23,135,48,118,25,63,113,34,1,44,88,76,71,41,377,742,29,603,851,3,5,742,6,165,283,372,333,193,115,24,770,57,835,291,280,770,43,130,503,592,157,38,3.0213299874529485,2.344307065178505,2.34375,1.6078998501931396,10.167906574394463,3.757320051413411,2.34665211062591,1.092175575190251
