ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C9a..99,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
FI,FIN,Finland,2021-01-14,2021-01-14,339,0,0,0,0,39,336,3715050.4068442215,300,3,2,334,3,18,318,2,8,329,2,42,295,3,84,252,3,41,295,3,16,320,3,5,331,3,14,322,3,1,335,3,14,322,3,45,291,3,21,315,3,38,298,337,0,1,1,321,1,7,10,331,1,3,4,297,1,13,28,255,1,20,63,298,1,12,28,323,0,8,8,334,0,1,4,325,0,3,11,338,0,0,1,325,1,9,4,294,0,18,27,318,0,7,14,301,1,19,18,3,0,23,313,316,6,17,4,3,132,200,207,1,15,116,324,0,15,0,324,2,12,1,337,1,1,0,23,2,8,306,4,0,8,323,4,331,0,7,0,1,0,14,0,225,55,25,20,20,10,119,167,23,20,9,176,119,15,20,11,160,125,23,20,10,167,122,20,20,11,55,190,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,41,49,146,86,0,0,0,0,0,0,0,0,0,0,0,0,331,2,0,6,331,2,0,6,331,2,0,6,331,2,2,4,331,2,0,6,331,1,1,6,339,0,0,0,339,0,0,339,0,0,0,339,0,0,0,339,0,0,0,339,0,0,0,339,0,0,0,339,0,0,0,339,0,0,0,339,0,0,0,339,0,0,0,339,0,0,0,17,2,117,203,17,1,208,113,17,3,75,244,17,1,134,187,17,2,15,305,17,2,41,279,17,0,133,189,206,88,21,17,7,18,1,2,17,114,187,18,1,317,3,21,5,51,262,21,1,143,111,28,14,14,7,21,0,86,71,112,49,21,1,59,156,82,20,22,0,131,181,5,0,24,1,126,176,12,222,2,94,21,131,1,188,19,264,0,62,13,205,1,63,70,324,0,12,3,298,1,38,2,27,3,0,3,23,59,224,27,0,2,3,27,59,221,29,2,50,143,90,25,29,0,3,14,26,267,29,0,15,42,72,181,282,1,39,17,282,2,7,48,282,1,14,42,30,0,187,122,217,0,28,94,311,0,2,0,3,5,2,3,13,125,0,1,16,7,20,5,12,20,16,1,9,32,13,5,12,45,34,10,112,180,2,1,34,2,27,47,69,54,57,36,13,38,13,125,103,60,38,8,119,79,60,24,11,9.410596026490067,14.106391706447026,1.7142857142857142,1.1892374507581378,13.444642857142858,5.268555522279958,2.185964912280702,1.2349714309992095
FI,FIN,Finland,2021-01-15,2021-01-15,369,2,7839.77414879334,2,7839.77414879334,21,363,3937829.0419582245,312,2,3,364,2,40,327,2,8,359,3,45,321,2,113,254,2,59,308,2,21,346,2,10,357,2,6,361,2,2,365,2,11,356,2,58,309,3,29,337,2,53,314,366,0,2,1,329,0,14,26,361,1,4,3,324,1,11,33,256,1,27,85,310,2,14,43,348,0,8,13,359,0,5,5,363,0,2,4,367,0,2,0,358,0,6,5,311,1,15,42,340,0,8,21,316,1,17,35,6,0,14,349,355,9,5,8,8,140,213,229,0,20,120,349,0,20,0,349,1,19,0,368,0,1,0,36,0,8,325,10,2,4,346,7,365,0,3,1,0,0,17,1,226,79,30,16,22,10,130,183,24,22,11,192,119,25,22,17,156,152,22,22,8,171,137,31,22,13,66,191,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,45,77,142,80,0,0,0,0,0,0,0,0,0,0,0,0,361,2,2,4,361,2,1,5,361,2,2,4,361,2,0,6,361,3,1,4,361,3,0,5,369,0,0,0,369,0,0,369,0,0,0,369,0,0,0,369,0,0,0,369,0,0,0,369,0,0,0,369,0,0,0,369,0,0,0,369,0,0,0,369,0,0,0,369,0,0,0,25,0,99,245,25,0,245,99,25,4,93,247,25,1,143,200,25,1,20,323,25,1,62,281,27,1,155,186,214,100,32,12,11,29,0,2,20,116,202,29,2,337,1,36,4,51,278,36,0,154,111,36,10,11,11,36,0,105,70,100,58,36,2,83,153,81,14,39,0,148,179,3,0,44,0,132,185,8,270,1,67,31,124,1,222,22,276,0,70,23,226,0,53,90,349,1,9,10,307,0,53,9,44,2,0,4,26,63,230,44,0,3,6,23,68,225,47,3,45,143,106,25,47,2,0,10,33,277,47,0,12,43,90,177,314,2,37,16,314,6,7,42,314,5,16,34,47,1,183,138,231,0,42,96,328,0,7,2,7,3,3,2,17,148,0,6,22,5,15,5,10,32,15,0,6,38,12,7,6,42,55,2,115,195,1,1,55,0,27,45,65,58,50,52,17,55,9,150,94,61,55,3,145,91,49,18,8,9.242424242424242,13.05442796619938,1.5384615384615385,0.7762500258061847,13.876288659793815,5.131393032532125,2.1716171617161715,1.14954051804119
FI,FIN,Finland,2021-01-16,2021-01-16,333,0,0,0,0,55,322,3770015.1285619014,291,0,2,331,0,29,304,0,9,324,1,44,288,0,75,258,0,42,291,0,21,312,0,6,327,0,10,323,0,5,328,0,15,318,0,55,278,0,18,315,0,37,296,331,0,1,1,304,0,7,22,324,0,4,5,289,1,7,36,258,0,21,54,291,1,11,30,312,0,10,11,327,0,1,5,323,0,5,5,328,1,2,2,318,0,7,8,278,0,15,40,315,1,8,9,296,1,14,22,10,1,24,298,309,8,16,12,2,133,186,200,4,21,108,312,0,20,1,312,5,16,0,328,1,4,0,39,5,2,287,13,2,4,310,4,329,0,3,1,0,0,17,1,204,69,30,12,25,12,117,160,19,25,8,171,121,8,25,10,150,132,16,25,10,150,131,17,25,14,53,179,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,36,64,132,78,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,2,331,0,0,2,331,0,0,2,331,0,0,2,331,0,0,2,331,0,0,2,333,0,0,0,333,0,0,333,0,0,0,333,0,0,0,333,0,0,0,333,0,0,0,333,0,0,0,333,0,0,0,333,0,0,0,333,0,0,0,333,0,0,0,333,0,0,0,23,1,90,219,23,2,217,91,23,1,88,221,23,0,129,181,23,1,13,296,23,3,51,256,26,0,122,185,211,91,20,6,5,26,1,1,27,102,176,26,1,304,2,28,2,47,256,28,0,163,78,25,13,10,16,28,0,92,62,106,45,31,4,76,147,63,12,32,0,143,154,4,0,34,0,131,159,9,244,0,69,20,119,2,195,17,245,1,65,22,205,1,46,81,320,0,4,9,282,1,44,6,34,3,3,7,24,55,207,34,0,3,5,25,61,205,34,2,33,134,103,27,34,0,3,10,29,257,34,0,11,47,68,173,275,2,35,21,275,3,8,47,275,2,25,31,35,2,175,121,212,1,42,78,293,0,7,0,1,6,2,0,24,118,0,5,23,8,17,5,10,35,14,0,6,27,13,3,6,43,38,6,97,189,1,2,38,0,17,45,55,71,49,43,15,41,6,127,87,72,41,4,115,78,59,22,14,8.558394160583942,13.804180112516251,2.409090909090909,1.4690162211523254,14.091078066914498,5.002245237443343,2.1802120141342756,1.1787257022444808
FI,FIN,Finland,2021-01-17,2021-01-17,349,1,4533.07421316827,0,0,31,339,3839996.9211649303,302,3,3,343,3,26,320,3,9,337,3,39,307,3,102,244,2,44,303,3,24,322,3,9,337,3,12,334,3,3,343,3,10,336,3,46,300,3,15,331,4,39,306,346,0,1,2,323,1,6,19,340,0,6,3,310,2,10,27,247,2,27,73,305,0,9,35,325,1,7,16,340,0,7,2,337,0,5,7,346,1,0,2,339,1,4,5,303,1,10,35,334,2,2,11,310,1,17,21,9,1,16,323,333,6,10,9,2,118,220,231,4,11,103,338,0,11,0,338,1,10,0,348,1,0,0,26,5,12,306,11,0,8,321,9,341,0,8,0,0,0,24,0,214,66,26,19,27,10,109,180,23,27,8,171,124,19,27,6,139,146,31,27,6,165,126,25,27,10,54,185,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,49,54,127,91,0,0,0,0,0,0,0,0,0,0,0,0,337,2,1,9,337,3,3,6,337,3,2,7,337,3,2,7,337,3,1,8,337,3,2,7,349,0,0,0,349,0,0,349,0,0,0,349,0,0,0,349,0,0,0,349,0,0,0,349,0,0,0,349,0,0,0,349,0,0,0,349,0,0,0,349,0,0,0,349,0,0,0,24,4,66,255,24,2,217,106,24,2,101,222,24,2,154,169,24,3,20,302,24,4,40,281,26,1,137,185,212,99,28,6,4,26,2,2,26,119,174,26,0,322,1,26,3,63,257,26,0,156,103,25,17,16,6,26,0,96,65,91,71,27,4,60,153,80,25,29,3,137,172,8,0,30,3,138,165,13,283,3,40,23,132,5,197,15,248,5,71,25,195,5,43,106,329,1,14,5,309,3,31,6,33,1,0,6,29,57,223,33,1,0,6,24,70,215,37,2,33,142,104,31,37,1,3,13,31,264,37,0,11,47,71,183,291,0,40,18,291,7,5,46,291,7,15,36,37,0,190,122,227,0,37,85,313,0,3,3,5,3,0,0,22,124,0,2,15,8,25,8,11,32,13,0,9,27,14,5,10,46,40,2,126,175,4,2,40,1,19,35,61,56,70,53,14,45,6,150,80,68,45,3,118,85,66,24,8,7.636986301369863,11.846652451357697,2,1.1952286093343936,13.977966101694918,5.442371800527186,2.1587837837837838,1.2038598405977083
FI,FIN,Finland,2021-01-18,2021-01-18,337,0,0,0,0,49,328,3785630.628065234,298,1,1,335,1,34,302,1,8,328,1,43,293,1,100,236,2,48,287,1,18,318,1,6,330,1,12,324,1,3,333,0,13,324,1,52,284,1,13,323,1,44,292,336,0,1,0,303,0,14,20,329,0,2,6,294,0,13,30,237,1,20,79,289,1,15,32,319,0,9,9,331,0,3,3,325,0,7,5,334,0,1,2,324,0,3,10,285,0,16,36,324,0,7,6,293,0,20,24,9,0,25,303,313,6,18,11,5,117,204,221,2,17,97,320,0,16,1,320,2,15,0,335,0,2,0,36,5,2,294,12,0,10,313,2,327,0,10,0,0,0,24,0,220,53,28,12,27,6,103,182,19,27,4,176,120,10,27,10,142,138,20,27,9,161,121,19,27,10,46,191,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,38,51,141,87,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0,2,335,0,0,2,335,0,0,2,335,0,0,2,335,0,0,2,335,0,0,2,337,0,0,0,337,0,0,337,0,0,0,337,0,0,0,337,0,0,0,337,0,0,0,337,0,0,0,337,0,0,0,337,0,0,0,337,0,0,0,337,0,0,0,337,0,0,0,20,2,108,207,20,1,222,94,20,2,79,236,20,2,150,165,20,2,19,296,20,2,41,274,20,0,156,161,181,103,25,18,10,23,0,3,24,126,161,23,2,312,0,25,0,59,253,25,0,151,105,21,12,18,5,25,0,63,83,109,57,25,1,58,161,72,20,27,0,154,153,3,0,28,3,144,160,2,229,0,81,27,115,0,196,26,258,0,57,22,187,1,57,92,318,2,9,8,296,1,33,7,31,2,0,5,23,47,229,31,1,1,5,28,60,211,32,0,24,152,103,26,32,0,1,6,29,269,32,0,11,40,87,167,286,1,38,12,286,7,5,39,286,6,12,33,32,2,199,104,233,0,39,65,299,0,7,0,6,2,2,2,19,100,0,3,19,14,26,5,11,35,16,0,10,34,7,5,8,44,34,4,123,172,1,3,34,0,20,40,67,66,49,45,16,35,8,151,93,50,35,3,98,96,58,40,7,10.544585987261147,14.096664430448579,2.0434782608695654,1.330695678260921,14.197231833910035,5.127965871309638,2.4123711340206184,1.235279479639751
FI,FIN,Finland,2021-01-19,2021-01-19,312,3,44147.974553258704,1,3674.8405667674,35,305,3833818.7156546214,262,2,6,304,2,34,276,2,7,303,1,45,266,1,93,218,2,50,260,2,18,292,2,3,307,2,10,300,1,5,306,3,7,302,1,46,265,1,17,294,3,40,269,306,1,0,5,278,1,12,21,305,1,3,3,267,2,9,34,219,2,25,66,262,1,14,35,294,0,9,9,309,0,1,2,302,0,3,7,307,0,2,3,305,0,5,2,266,2,9,35,295,1,9,7,272,1,15,24,7,0,20,285,292,6,14,7,0,146,159,166,0,31,115,281,0,27,4,281,3,28,0,309,0,3,0,38,3,8,263,8,0,5,293,6,307,0,5,0,0,0,18,1,199,49,33,12,22,9,100,164,17,22,9,153,110,18,22,6,141,121,22,22,6,143,121,20,22,10,47,169,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,31,53,138,70,0,0,0,0,0,0,0,0,0,0,0,0,304,2,0,6,304,1,1,6,304,1,1,6,304,2,1,5,304,2,0,6,304,1,2,5,312,0,0,0,312,0,0,312,0,0,0,312,0,0,0,312,0,0,0,312,0,0,0,312,0,0,0,312,0,0,0,312,0,0,0,312,0,0,0,312,0,0,0,312,0,0,0,19,3,103,187,19,2,198,93,19,3,91,199,19,2,134,157,19,4,15,274,19,3,50,240,20,0,129,163,183,99,18,6,6,20,0,3,19,98,172,20,0,289,3,24,4,67,217,24,0,156,92,14,11,10,5,24,0,70,71,104,43,25,0,59,143,65,20,25,0,133,151,3,0,28,1,135,143,5,209,1,75,27,114,3,177,18,221,0,71,20,179,2,56,75,297,0,11,4,262,0,44,6,31,1,2,4,11,47,216,31,0,4,5,16,48,208,35,2,22,134,97,22,35,0,2,7,27,241,35,0,15,30,77,155,267,1,33,11,267,4,6,35,267,4,8,33,37,0,166,109,203,1,31,77,282,0,4,1,5,4,0,1,15,117,0,2,14,8,16,5,10,25,13,0,6,33,11,6,7,39,43,6,116,143,3,1,43,0,15,43,60,55,46,39,11,48,5,136,66,57,48,3,103,84,46,21,7,7.177631578947368,11.119520437086495,1.736842105263158,1.1945294407402949,14.21144578313253,5.099391124121234,2.127906976744186,1.2765149994583636
FI,FIN,Finland,2021-01-20,2021-01-20,325,1,9266.9340353949,0,0,43,317,3820987.4972160975,273,7,2,316,6,29,290,6,4,315,7,46,272,5,86,234,5,46,274,5,17,303,6,3,316,6,7,312,6,2,317,5,15,305,6,38,281,6,21,298,6,41,278,323,0,1,1,296,1,7,21,321,0,4,0,279,3,9,34,239,2,24,60,279,3,14,29,308,2,6,9,322,0,2,1,318,1,3,3,323,1,0,1,310,1,4,10,287,2,8,28,304,1,7,13,284,1,9,31,8,0,24,293,302,8,15,9,3,104,209,221,0,15,89,310,0,14,1,310,1,14,0,324,0,1,0,27,3,13,282,9,1,13,298,4,312,0,11,2,0,0,24,1,190,58,30,22,29,12,102,151,31,29,8,148,117,23,29,10,129,131,26,29,9,131,132,24,29,9,40,165,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,45,48,135,75,0,0,0,0,0,0,0,0,0,0,0,0,312,3,2,8,312,4,3,6,312,4,2,7,312,3,2,8,312,4,2,7,312,4,1,8,325,0,0,0,325,0,0,325,0,0,0,325,0,0,0,325,0,0,0,325,0,0,0,325,0,0,0,325,0,0,0,325,0,0,0,325,0,0,0,325,0,0,0,325,0,0,0,23,4,106,192,23,3,222,77,23,2,97,203,23,4,147,151,23,4,19,279,23,5,35,262,25,1,150,149,175,106,20,14,10,29,1,3,24,102,166,29,1,292,3,35,2,62,226,35,0,133,102,24,17,11,3,35,0,76,68,98,48,36,0,54,138,80,17,36,0,114,166,9,0,37,4,114,159,11,220,0,79,26,105,0,193,27,229,0,77,19,179,1,72,73,306,0,12,7,291,0,29,5,40,1,3,3,25,50,203,40,2,2,6,27,56,192,41,4,24,121,106,29,41,1,2,14,33,234,41,2,12,49,67,154,264,2,38,21,264,3,8,50,264,6,15,40,42,1,181,101,224,0,36,65,291,2,6,1,7,5,1,1,11,113,1,4,21,6,20,4,11,28,11,0,16,34,12,3,5,36,48,1,121,149,1,5,48,1,24,44,52,62,54,27,13,51,7,122,87,58,51,4,115,64,61,19,11,6.205479452054795,8.142623323974073,1.8181818181818181,1.0970247050377688,13.283203125,5.4168284525235455,2.1240601503759398,1.11745332946754
FI,FIN,Finland,2021-01-21,2021-01-21,341,1,2231.55150063057,0,0,34,337,3925313.544285722,297,0,3,338,1,23,317,0,13,328,0,52,289,0,91,250,0,40,301,1,27,313,0,8,333,0,12,329,0,3,338,0,12,329,0,66,275,1,17,323,1,55,285,338,0,1,2,318,0,13,10,328,0,3,10,289,1,11,40,250,0,22,69,301,1,11,28,314,0,9,18,333,0,4,4,329,0,4,8,338,0,2,1,329,0,2,10,275,1,13,52,324,0,9,8,286,0,8,47,4,0,18,319,325,3,13,7,1,133,200,208,0,21,112,320,0,21,0,320,1,20,0,340,0,0,1,29,1,1,310,7,3,9,320,2,332,1,8,0,0,0,16,0,212,71,28,14,20,15,110,168,28,20,11,167,129,14,20,7,165,130,19,20,9,171,121,20,20,16,46,181,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,44,60,130,94,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,1,340,0,1,0,340,0,0,1,340,0,0,1,340,0,0,1,340,0,0,1,341,0,0,0,341,0,0,341,0,0,0,341,0,0,0,341,0,0,0,341,0,0,0,341,0,0,0,341,0,0,0,341,0,0,0,341,0,0,0,341,0,0,0,341,0,0,0,13,2,105,221,13,3,234,91,13,4,103,221,13,2,163,163,13,3,11,314,13,3,51,274,14,1,154,172,187,98,32,18,6,16,0,3,19,120,183,16,2,322,1,19,1,70,251,19,0,156,109,30,12,9,6,19,1,74,90,106,51,20,2,58,164,72,25,24,0,141,174,2,0,25,1,141,170,4,236,0,79,26,107,0,212,22,238,0,81,22,178,0,77,86,330,1,6,4,290,1,44,6,28,0,1,4,31,54,223,28,0,1,6,34,55,217,32,3,34,136,110,26,32,1,1,9,33,265,32,1,8,43,62,195,290,2,35,14,290,5,4,42,290,5,15,31,34,3,176,128,213,0,40,88,301,1,5,3,4,8,0,2,17,127,0,1,23,8,18,3,14,24,7,2,4,39,10,4,9,48,40,3,127,169,2,0,40,0,24,63,53,55,51,40,15,41,9,160,75,56,41,3,139,74,55,18,11,7.8273809523809526,11.608894496155461,2.066666666666667,1.162919151265879,13.894736842105264,5.6597610141102335,2.1453287197231834,1.2330745699431032
FI,FIN,Finland,2021-01-22,2021-01-22,300,1,5236.17419220882,0,0,34,298,3511347.764873426,255,0,3,297,0,33,267,0,7,293,2,48,250,0,83,217,0,39,261,0,24,276,0,1,299,2,13,285,0,4,296,0,9,291,0,55,245,0,18,282,0,25,275,297,0,2,1,267,0,7,26,293,0,4,3,252,0,10,38,217,0,22,61,261,0,11,28,276,0,15,9,299,0,1,0,287,0,7,6,296,0,2,2,291,0,4,5,245,0,16,39,282,0,9,9,275,0,10,15,2,0,22,276,278,9,13,2,3,130,165,170,1,16,113,284,0,12,4,284,1,14,1,299,0,1,0,22,3,8,267,2,0,11,285,2,290,0,8,1,1,0,13,1,192,56,28,10,19,6,112,147,16,19,6,149,108,18,19,3,141,118,19,19,4,148,106,23,19,6,52,153,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,32,54,119,84,0,0,0,0,0,0,0,0,0,0,0,0,292,1,2,5,292,0,2,6,292,2,1,5,292,2,2,4,292,2,1,5,292,2,0,6,300,0,0,0,300,0,0,300,0,0,0,300,0,0,0,300,0,0,0,300,0,0,0,300,0,0,0,300,0,0,0,300,0,0,0,300,0,0,0,300,0,0,0,300,0,0,0,11,2,98,189,11,1,202,86,11,1,72,216,11,0,136,153,11,1,10,278,11,1,42,246,13,0,112,175,188,79,15,9,9,16,0,2,18,104,160,16,0,282,2,23,0,61,216,23,0,133,90,27,10,11,6,23,1,62,71,88,55,23,1,54,140,64,18,27,0,110,158,5,0,28,3,121,144,4,203,0,65,32,100,1,183,16,229,0,57,14,166,0,56,78,290,0,5,5,258,1,37,4,31,0,2,4,27,50,186,31,0,0,5,33,46,185,33,1,34,113,88,31,33,1,1,8,39,218,33,1,14,45,61,146,242,2,44,12,242,8,4,46,242,4,17,37,36,2,166,96,204,1,32,63,269,0,3,1,3,6,1,1,16,105,0,2,11,7,26,3,12,26,7,1,8,28,12,4,8,40,42,3,92,159,2,2,42,2,23,48,56,51,36,35,7,44,6,119,73,58,44,4,101,63,56,19,13,6.670967741935484,11.966462701102392,1.6000000000000003,0.8825799501580878,14.59274193548387,5.013490680915544,2.272,1.3315811780492166
