ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2.1,V2.2,V2.3,V2a..99,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1.0,V5d_2..99,V5d_2.0,V5d_3..99,V5d_3.0,V5d_4..99,V5d_4.1,V5d_5..99,V5d_5.0,V5d_6..99,V5d_6.0,V5d_7..99,V5d_7.0,V5d_8..99,V5d_8.0,V5d_9..99,V5d_9.0,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.2,B13_2..99,B13_2..77,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BA,BIH,Bosnia and Herzegovina,2021-02-06,2021-02-06,105,2,23591.312320051,2,23591.312320051,44,104,1813401.8505768247,79,1,2,102,1,9,95,1,1,103,0,20,85,0,19,86,2,8,95,2,6,97,1,6,98,1,7,97,2,0,103,1,2,102,1,16,88,1,2,102,1,12,92,103,0,2,0,96,0,4,5,104,0,1,0,85,0,7,13,86,0,9,10,97,0,2,6,99,0,2,4,99,0,3,3,98,0,3,4,105,0,0,0,103,0,1,1,89,0,7,9,103,0,0,2,93,1,5,6,1,0,20,84,86,0,7,12,2,0,53,50,52,0,11,42,94,1,9,1,94,4,7,102,1,2,0,13,1,7,84,3,1,0,99,2,105,0,0,0,105,0,0,0,5,1,25,33,28,13,13,9,22,47,14,105,13,5,26,37,24,13,8,12,35,37,13,10,5,19,58,13,5,38,38,11,92,6,7,92,11,2,92,10,3,92,12,1,92,10,3,92,11,2,92,12,1,92,12,1,92,9,4,0,78,13,14,78,21,6,78,18,9,78,26,1,78,8,19,78,21,6,78,26,1,78,27,0,78,23,4,0,75,2,19,9,75,2,17,11,75,2,27,1,75,2,28,0,75,2,13,15,75,2,19,9,75,2,25,3,75,2,28,0,75,2,24,4,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,0,92,1,10,2,92,1,8,4,92,1,8,4,92,1,7,5,92,1,9,3,92,1,10,2,92,1,8,4,13,1,17,32,20,22,14,3,83,5,14,3,83,5,14,3,87,1,14,3,83,5,14,3,73,15,14,3,83,5,14,3,81,7,14,3,83,5,14,3,74,14,14,3,39,49,64,0,0,41,25,0,38,42,0,0,0,98,5,0,2,98,4,0,3,98,3,3,1,98,4,1,2,98,5,0,2,98,5,0,2,105,0,0,105,0,0,105,0,0,0,105,0,0,0,105,0,0,0,105,0,0,0,105,0,0,0,105,0,0,105,0,0,0,105,0,0,105,0,0,0,105,0,0,0,15,6,21,63,15,4,57,29,15,6,45,39,15,4,56,30,15,4,24,62,15,9,12,69,16,1,51,37,54,0,34,11,4,2,16,0,0,7,29,53,16,0,88,1,18,0,23,64,18,0,19,37,12,13,5,1,18,1,15,20,26,25,19,1,3,26,32,24,105,19,0,7,79,0,20,0,2,83,0,84,3,11,7,48,1,50,6,60,2,25,18,49,1,22,33,81,1,11,12,93,1,7,4,20,0,0,3,10,24,48,20,0,0,7,4,23,51,22,0,16,37,17,13,22,0,0,6,29,48,22,0,9,22,27,25,74,2,26,3,74,10,4,17,74,10,9,12,22,0,47,36,69,9,27,96,0,2,1,0,1,0,0,5,50,0,2,9,1,5,1,2,3,3,0,1,2,6,2,1,17,23,1,40,40,0,1,23,1,8,20,25,14,8,6,0,24,1,46,17,17,24,0,19,34,18,9,1,3.317073170731707,2.4335059522245257,2.8461538461538463,2.034951016861497,13.367088607594937,3.876878255100171,2.4675324675324677,1.4380580434850287
BA,BIH,Bosnia and Herzegovina,2021-02-07,2021-02-06,100,0,0,0,0,48,96,1954058.6491640427,70,3,0,97,3,14,83,2,4,94,2,14,84,1,14,85,2,9,89,1,2,97,1,4,95,3,2,95,4,1,95,2,2,96,3,14,83,3,2,95,3,15,82,100,0,0,0,86,0,7,7,96,0,3,1,86,0,6,8,86,1,4,9,91,1,3,5,98,1,1,0,96,1,3,0,98,0,1,1,99,0,1,0,98,0,0,2,86,1,5,8,98,0,0,2,85,1,6,8,4,0,22,74,78,1,5,16,4,2,36,58,64,0,3,33,97,0,3,0,97,3,0,98,1,1,0,9,1,8,82,5,1,2,92,0,98,1,0,1,98,0,2,0,9,0,23,26,23,19,12,5,21,40,22,100,12,7,25,27,29,12,6,16,32,34,12,7,5,21,55,12,5,40,29,14,81,9,10,81,15,4,81,15,4,81,17,2,81,13,6,81,16,3,81,18,1,81,17,2,81,15,4,0,77,13,10,77,17,6,77,15,8,77,21,2,77,13,10,77,18,5,77,23,0,77,22,1,77,20,3,0,75,1,11,13,75,1,19,5,75,1,23,1,75,1,22,2,75,1,14,10,75,1,11,13,75,1,23,1,75,1,24,0,75,1,21,3,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,0,87,0,9,4,87,0,9,4,87,0,5,8,87,0,9,4,87,0,6,7,87,0,10,3,87,0,11,2,12,2,31,17,16,22,13,2,78,7,13,2,79,6,13,2,84,1,13,2,80,5,13,2,63,22,13,2,81,4,13,2,81,4,13,2,80,5,13,2,74,11,13,2,38,47,64,0,2,34,28,0,39,33,0,0,0,92,5,1,2,92,4,0,4,92,2,4,2,92,3,1,4,92,5,0,3,92,5,0,3,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,15,10,18,57,15,11,50,24,15,9,44,32,15,7,52,26,15,9,19,57,15,15,8,62,15,0,57,28,43,0,34,13,2,8,15,0,0,3,26,56,15,0,85,0,17,2,21,60,17,0,24,23,14,12,9,1,17,1,21,16,18,27,18,2,7,30,20,23,100,19,1,6,71,3,20,0,4,74,2,82,0,12,6,50,1,41,8,56,1,27,16,48,1,22,29,81,0,8,11,92,1,4,3,20,0,2,3,6,27,42,20,0,2,6,4,19,49,22,1,18,36,12,11,22,0,4,8,17,49,22,0,9,23,17,29,68,3,22,7,68,8,10,14,68,8,11,13,23,0,50,27,73,13,14,87,3,2,1,2,0,0,0,5,38,1,0,4,3,8,1,3,7,1,0,3,2,4,3,2,20,25,1,38,34,1,1,25,0,11,14,20,15,10,5,0,27,4,36,16,17,27,2,16,22,26,5,2,3.0606060606060606,2.9468138932094305,2.7333333333333334,1.3345232785352157,14.013698630136986,3.525672318410158,2.1884057971014492,1.4066581414916428
BA,BIH,Bosnia and Herzegovina,2021-02-08,2021-02-07,100,1,16288.370327521101,1,16288.370327521101,41,95,2032122.1014249332,71,2,3,95,2,10,88,3,5,92,2,20,78,2,15,83,2,10,88,2,7,91,2,5,93,2,1,97,1,3,96,1,6,93,1,16,83,2,4,94,2,14,84,97,0,2,1,90,1,5,4,95,0,5,0,80,1,9,10,85,0,5,10,90,1,3,6,93,0,4,3,95,1,3,1,99,0,1,0,97,0,3,0,94,1,2,3,84,2,5,9,96,0,1,3,86,1,7,6,5,0,19,76,81,0,8,11,7,1,35,57,65,0,5,30,95,1,4,0,95,1,4,99,1,0,0,13,1,7,79,7,1,1,90,1,99,0,0,1,99,0,1,0,8,0,31,26,23,12,11,11,28,31,19,100,11,12,30,26,21,11,14,19,23,33,11,15,8,16,50,11,12,39,25,13,88,7,5,88,10,2,88,6,6,88,10,2,88,11,1,88,12,0,88,11,1,88,12,0,88,9,3,0,77,12,11,77,17,6,77,19,4,77,22,1,77,14,9,77,14,9,77,22,1,77,23,0,77,23,0,0,74,0,14,12,74,0,19,7,74,0,26,0,74,0,26,0,74,0,13,13,74,0,14,12,74,0,26,0,74,0,25,1,74,0,25,1,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,0,90,0,8,2,90,0,8,2,90,0,7,3,90,0,8,2,90,0,4,6,90,0,7,3,90,0,9,1,11,4,20,22,18,25,12,1,86,1,12,1,82,5,12,1,82,5,12,1,84,3,12,1,77,10,12,1,85,2,12,1,83,4,12,1,80,7,12,1,76,11,12,1,27,60,64,0,0,36,28,0,32,40,0,0,0,93,5,0,2,93,4,1,2,93,2,3,2,93,4,2,1,93,5,0,2,93,5,0,2,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,15,7,25,53,15,4,56,25,15,5,44,36,15,5,53,27,15,6,22,57,15,6,11,68,15,1,48,36,52,0,27,10,8,3,15,0,1,9,29,46,15,0,84,1,17,0,17,66,17,0,28,19,11,11,8,6,17,0,23,18,24,18,17,3,8,26,25,21,100,19,1,6,72,2,20,0,3,72,5,75,0,20,5,44,0,52,4,56,1,22,21,47,1,22,30,78,1,12,9,89,0,8,3,21,1,0,2,4,20,52,21,0,0,4,5,21,49,22,1,24,32,7,14,22,0,4,7,19,48,22,0,12,20,22,24,69,2,24,5,69,9,5,17,69,6,17,8,23,1,45,31,69,15,16,86,0,2,2,0,3,2,1,4,42,0,4,2,4,1,1,5,5,4,0,2,4,3,3,1,19,26,2,38,34,0,0,26,0,15,15,19,11,10,3,1,28,6,37,15,14,28,3,19,20,23,5,2,3.7000000000000006,3.421815823420624,2.8333333333333335,1.2673044646258476,12.771428571428572,4.149983162429362,2.234375,1.411316929746992
BA,BIH,Bosnia and Herzegovina,2021-02-09,2021-02-08,100,0,0,0,0,36,97,2136567.5657519004,72,0,0,100,0,7,93,0,5,95,1,16,83,1,14,85,0,5,95,0,9,91,1,3,96,0,1,99,1,4,95,1,1,98,0,18,82,1,0,99,1,12,87,100,0,0,0,93,0,3,4,95,0,3,2,84,0,7,9,86,0,4,10,95,0,4,1,91,0,3,6,97,0,2,1,99,0,0,1,96,0,3,1,99,0,1,0,82,0,4,14,100,0,0,0,88,0,4,8,3,0,19,78,81,0,4,15,3,3,29,65,71,1,6,22,94,2,4,0,94,2,4,98,2,0,0,13,1,9,77,4,2,0,94,0,100,0,0,0,100,0,0,0,5,0,27,29,25,14,7,11,31,34,17,100,7,13,37,23,20,7,15,21,32,25,7,17,5,19,52,7,10,42,29,12,86,9,5,86,9,5,86,9,5,86,14,0,86,12,2,86,11,3,86,14,0,86,12,2,86,13,1,0,75,18,7,75,21,4,75,17,8,75,24,1,75,16,9,75,16,9,75,22,3,75,25,0,75,23,2,0,71,1,18,10,71,1,21,7,71,1,26,2,71,1,26,2,71,1,17,11,71,1,15,13,71,1,25,3,71,1,28,0,71,1,22,6,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,0,85,1,13,1,85,1,11,3,85,1,8,6,85,1,13,1,85,1,7,7,85,1,12,2,85,1,12,2,7,2,11,20,26,34,7,2,90,1,7,2,89,2,7,2,91,0,7,2,90,1,7,2,79,12,7,2,87,4,7,2,86,5,7,2,89,2,7,2,77,14,7,2,27,64,58,0,2,40,27,0,30,43,0,0,0,92,4,1,3,92,2,2,4,92,0,7,1,92,3,1,4,92,4,0,4,92,4,1,3,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,10,4,30,56,10,3,71,16,10,4,51,35,10,1,67,22,10,4,24,62,10,5,12,73,12,0,58,30,42,0,29,13,7,9,12,2,0,4,27,55,12,2,84,2,13,0,17,70,13,0,19,27,15,16,7,3,13,0,15,16,23,33,13,1,11,26,27,22,100,14,1,2,83,0,14,0,3,80,3,70,0,22,8,30,0,62,8,50,0,27,23,34,1,31,34,76,0,12,12,88,1,8,3,15,0,1,2,10,24,48,15,0,1,3,5,25,51,16,0,14,37,19,14,16,0,5,7,18,54,16,0,15,18,22,29,67,3,26,4,67,10,8,15,67,8,15,10,16,0,56,28,72,12,16,89,1,2,2,0,0,1,1,4,35,0,2,5,1,8,1,2,4,6,0,2,8,2,2,2,20,23,2,32,42,0,1,23,1,6,22,23,16,6,3,0,27,5,35,17,16,27,4,12,26,21,9,1,3.805555555555555,2.765289387537116,2.142857142857143,1.2314558524297639,13.368421052631579,4.235853649543487,2.5606060606060606,1.4689482148152324
BA,BIH,Bosnia and Herzegovina,2021-02-10,2021-02-09,100,0,0,0,0,40,97,2204570.143412267,72,2,0,98,0,6,94,2,4,94,1,22,77,1,22,77,2,11,87,0,6,94,2,2,96,2,3,95,1,4,95,2,7,91,2,13,85,2,1,97,1,15,84,100,0,0,0,94,1,3,2,96,0,2,2,78,1,8,13,78,1,6,15,89,1,4,6,94,1,2,3,98,0,1,1,97,0,2,1,96,1,3,0,93,1,3,3,87,1,3,9,99,1,0,0,85,0,3,12,3,0,22,75,79,1,6,14,4,1,34,61,66,0,6,28,94,3,3,0,94,2,4,98,0,1,1,11,1,6,82,5,0,0,94,1,100,0,0,0,100,0,0,0,6,1,34,26,19,14,9,11,34,34,12,100,9,9,38,24,20,9,12,24,31,24,9,15,3,20,53,9,7,45,28,11,86,9,5,86,9,5,86,8,6,86,13,1,86,14,0,86,11,3,86,14,0,86,11,3,86,12,2,0,81,12,7,81,16,3,81,15,4,81,19,0,81,8,11,81,14,5,81,17,2,81,18,1,81,18,1,0,75,1,13,11,75,1,16,8,75,1,24,0,75,1,21,3,75,1,16,8,75,1,16,8,75,1,23,1,75,1,23,1,75,1,21,3,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,0,90,0,7,3,90,0,10,0,90,0,5,5,90,0,9,1,90,0,5,5,90,0,8,2,90,0,9,1,10,3,21,21,23,22,10,3,82,5,10,3,84,3,10,3,86,1,10,3,85,2,10,3,72,15,10,3,84,3,10,3,84,3,10,3,85,2,10,3,77,10,10,3,29,58,57,0,0,43,27,0,32,41,0,0,0,95,2,0,3,95,4,1,0,95,2,2,1,95,3,0,2,95,2,1,2,95,3,0,2,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,12,10,27,51,12,4,61,23,12,7,43,38,12,11,47,30,12,10,15,63,12,11,9,68,14,0,48,38,52,0,31,10,3,4,14,0,0,6,27,53,14,1,85,0,17,0,12,71,17,0,31,27,7,11,6,1,17,0,31,14,21,17,18,3,12,29,18,20,100,19,1,5,75,0,19,0,3,75,3,73,0,18,9,40,1,47,12,58,0,29,13,54,0,23,23,85,0,5,10,91,0,7,2,20,0,1,2,6,31,40,20,0,1,3,7,25,44,21,0,17,33,14,15,21,0,1,8,18,52,21,1,14,17,20,27,69,4,22,5,69,14,9,8,69,13,14,4,22,1,48,29,71,9,20,91,0,1,0,2,0,2,0,4,44,0,6,6,2,7,1,1,5,3,0,5,3,4,1,1,11,25,4,31,40,0,0,25,2,6,15,17,19,8,7,1,27,1,42,17,13,27,1,18,32,20,1,1,3.155555555555555,2.5580137496570154,2.2,1.52127765851133,13.64788732394366,3.9932034814501494,2.1857142857142855,0.9674837697452587
BA,BIH,Bosnia and Herzegovina,2021-02-11,2021-02-10,100,0,0,0,0,55,98,2273953.6700361487,77,0,0,100,0,6,94,0,3,97,0,18,82,0,11,89,0,12,88,0,6,94,0,2,98,0,6,94,0,2,98,0,5,95,0,12,88,0,0,100,0,15,85,100,0,0,0,94,0,1,5,97,0,2,1,82,1,3,14,89,0,2,9,88,1,2,9,94,0,1,5,98,0,1,1,94,0,2,4,98,0,2,0,95,1,2,2,88,0,3,9,100,0,0,0,85,1,4,10,1,1,25,73,75,0,8,17,1,1,33,65,67,0,4,29,96,1,3,0,96,1,3,99,0,1,0,6,2,5,87,1,0,0,97,2,100,0,0,0,100,0,0,0,1,0,26,28,23,22,4,9,30,39,18,100,4,7,30,33,26,4,7,18,34,37,4,8,9,15,64,4,8,39,28,21,78,10,12,78,12,10,78,13,9,78,18,4,78,19,3,78,20,2,78,21,1,78,21,1,78,19,3,0,77,12,11,77,16,7,77,16,7,77,21,2,77,10,13,77,20,3,77,23,0,77,22,1,77,22,1,0,72,1,17,10,72,1,22,5,72,1,26,1,72,1,25,2,72,1,13,14,72,1,13,14,72,1,26,1,72,1,27,0,72,1,24,3,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,0,84,0,10,6,84,0,14,2,84,0,8,8,84,0,16,0,84,0,6,10,84,0,13,3,84,0,13,3,5,2,28,20,23,22,5,3,90,2,5,3,87,5,5,3,89,3,5,3,86,6,5,3,75,17,5,3,89,3,5,3,87,5,5,3,82,10,5,3,81,11,5,3,34,58,55,0,0,45,23,0,30,47,0,0,0,95,2,2,1,95,4,0,1,95,2,2,1,95,3,1,1,95,3,1,1,95,4,0,1,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,5,8,31,56,5,5,70,20,5,8,54,33,5,4,61,30,5,7,23,65,5,7,18,70,7,0,51,42,49,0,31,6,4,10,10,0,0,2,22,66,10,1,89,0,12,1,11,76,12,0,34,28,10,7,7,2,12,1,22,23,19,23,14,1,10,34,20,21,100,14,0,2,82,2,14,0,2,78,6,69,0,22,9,31,0,59,10,47,0,34,19,40,0,35,25,77,0,16,7,82,0,13,5,15,0,0,0,15,22,48,15,0,0,0,11,22,52,17,1,18,36,15,13,17,0,3,9,21,50,17,0,6,23,22,32,72,2,19,7,72,7,8,13,72,6,11,11,21,2,53,24,76,10,14,91,0,1,1,0,1,0,0,6,38,0,4,10,2,6,4,2,3,5,0,2,1,5,1,2,15,23,2,32,41,0,2,23,0,13,18,14,17,9,6,0,23,2,44,17,14,23,2,19,32,19,3,2,3,2.1984843263788196,2.6666666666666665,2.14201664188625,14.028169014084508,3.537439877271679,2.323943661971831,1.1055011518676423
