ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1.0,V5d_2..99,V5d_2.0,V5d_3..99,V5d_3.1,V5d_4..99,V5d_4.0,V5d_5..99,V5d_5.0,V5d_6..99,V5d_6.0,V5d_7..99,V5d_7.0,V5d_8..99,V5d_8.0,V5d_9..99,V5d_9.0,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CR,CRI,Costa Rica,2021-02-06,2021-02-06,280,2,16958.7690574865,0,0,56,254,2841655.490354071,196,1,6,273,1,24,255,1,16,263,0,50,230,2,45,233,1,45,234,2,14,264,1,10,269,0,10,270,1,2,277,0,20,260,0,59,221,1,9,270,1,39,240,274,1,2,3,256,0,12,12,264,1,4,11,230,3,16,31,235,2,15,28,235,2,21,22,266,1,7,6,270,1,4,5,270,0,5,5,278,0,2,0,260,0,11,9,221,0,20,39,271,0,6,3,241,2,17,20,25,1,31,223,251,0,9,20,28,5,49,198,231,3,8,38,272,0,6,2,272,0,1,7,0,279,1,0,0,45,2,13,220,30,0,4,245,1,276,0,1,3,0,279,0,1,0,35,0,161,59,15,10,38,14,104,91,33,280,38,12,146,55,29,38,7,141,66,28,38,13,32,74,123,38,9,169,52,12,270,0,6,4,270,0,10,0,270,0,7,3,270,0,8,2,270,0,8,2,270,0,4,6,270,0,10,0,270,0,8,2,270,0,9,1,0,265,7,8,265,9,6,265,13,2,265,14,1,265,7,8,265,12,3,265,14,1,265,15,0,265,12,3,0,222,0,23,35,222,0,45,13,222,0,58,0,222,0,55,3,222,0,34,24,222,0,25,33,222,0,50,8,222,0,57,1,222,0,53,5,0,280,0,280,0,280,0,280,0,280,0,280,0,280,0,280,0,280,0,0,275,0,5,0,275,0,2,3,275,0,2,3,275,0,2,3,275,0,3,2,275,0,4,1,275,0,4,1,34,2,55,52,74,63,34,6,192,48,34,6,235,5,34,6,234,6,34,6,225,15,34,6,195,45,34,6,236,4,34,6,232,8,34,6,231,9,34,6,194,46,34,6,129,111,171,1,0,108,82,2,22,174,0,0,0,267,4,5,4,267,7,0,6,267,6,2,5,267,5,3,5,267,6,0,7,267,5,3,5,280,0,0,0,280,0,0,0,280,0,0,0,280,0,0,0,280,0,0,0,280,0,0,0,280,0,0,0,280,0,0,0,280,0,0,0,280,0,0,0,280,0,0,0,280,0,0,0,41,9,99,131,41,7,169,63,41,14,96,129,41,8,129,102,41,16,27,196,41,9,73,157,44,1,113,122,167,0,79,21,5,8,47,0,1,8,71,153,47,2,231,0,49,1,53,177,49,0,200,20,3,2,1,5,49,0,50,61,78,42,49,2,69,115,39,6,280,51,0,59,159,11,53,0,80,127,20,182,1,94,3,112,4,162,2,185,2,89,4,153,2,93,32,254,0,24,2,208,3,67,2,54,0,4,4,28,48,142,54,0,6,10,26,44,140,56,1,90,89,28,16,56,1,33,39,52,99,56,0,57,64,43,60,161,5,97,17,161,26,27,66,161,19,46,54,62,1,104,113,167,0,31,82,254,1,3,0,4,5,2,1,10,150,0,8,5,5,6,4,8,10,6,1,14,9,4,8,6,36,78,2,92,105,1,2,78,0,29,49,51,36,26,10,1,81,7,111,53,28,81,2,27,72,69,21,8,2.534313725490196,1.8645465086127626,2.0434782608695654,1.330695678260921,11.823684210526316,5.411306711232491,3.0531914893617023,1.4833624275536925
CR,CRI,Costa Rica,2021-02-07,2021-02-07,280,2,24588.466019827498,0,0,60,257,2862081.848761147,202,0,3,277,2,27,251,2,11,267,0,50,230,1,48,231,2,42,236,1,26,253,1,14,265,2,19,259,1,5,274,2,22,256,2,66,212,1,7,272,2,51,227,277,0,3,0,253,1,10,16,269,1,5,5,230,1,22,27,232,1,19,28,238,2,14,26,254,1,17,8,266,0,8,6,261,1,12,6,275,0,2,3,258,0,6,16,214,1,23,42,273,0,2,5,229,2,29,20,23,0,20,237,261,0,6,13,25,2,60,193,220,1,11,48,269,4,7,0,269,0,6,5,0,274,4,2,0,40,7,13,220,27,4,9,238,2,271,0,2,7,0,278,0,2,0,36,0,157,58,17,12,45,18,93,90,34,280,45,17,129,65,24,45,19,126,72,18,45,22,28,60,125,45,14,165,48,8,269,0,6,5,269,0,10,1,269,0,9,2,269,0,10,1,269,0,7,4,269,0,8,3,269,0,11,0,269,0,11,0,269,0,10,1,0,263,10,7,263,14,3,263,15,2,263,13,4,263,7,10,263,10,7,263,16,1,263,16,1,263,16,1,0,223,1,27,29,223,1,38,18,223,1,55,1,223,1,53,3,223,1,23,33,223,1,37,19,223,1,50,6,223,1,56,0,223,1,49,7,0,280,0,280,0,280,0,280,0,280,0,280,0,280,0,280,0,280,0,0,275,0,3,2,275,0,2,3,275,0,2,3,275,0,1,4,275,0,4,1,275,0,3,2,275,0,4,1,36,1,56,68,67,52,39,10,197,34,39,10,228,3,39,10,226,5,39,10,215,16,39,10,171,60,39,10,228,3,39,10,230,1,39,10,221,10,39,10,183,48,39,10,115,116,169,1,4,106,76,2,18,184,0,0,0,267,2,4,7,267,2,4,7,267,1,8,4,267,1,4,8,267,2,3,8,267,2,4,7,280,0,0,0,280,0,0,0,280,0,0,0,280,0,0,0,280,0,0,0,280,0,0,0,280,0,0,0,280,0,0,0,280,0,0,0,280,0,0,0,280,0,0,0,280,0,0,0,42,10,81,147,42,5,166,67,42,10,98,130,42,8,129,101,42,10,36,192,42,9,64,165,42,0,134,104,146,0,99,18,10,7,45,0,2,16,67,150,45,6,228,1,50,1,44,185,50,0,202,16,3,2,2,5,50,0,34,64,76,56,53,2,70,117,32,6,280,57,0,58,155,10,59,0,71,125,25,199,1,77,3,114,1,164,1,182,2,93,3,151,1,86,42,244,0,31,5,216,1,60,3,61,1,3,7,24,41,143,61,0,5,6,42,40,126,61,1,89,84,29,16,61,0,25,42,56,96,61,0,49,63,52,55,169,5,97,9,169,25,31,55,169,24,41,46,63,1,129,87,193,0,31,56,249,0,4,0,2,6,1,4,14,121,1,5,10,7,20,0,8,13,6,0,12,10,4,6,3,54,73,2,93,109,0,3,73,2,26,40,53,40,31,11,4,76,8,113,48,35,76,4,34,62,80,20,4,3.652892561983471,2.700958915526277,3.5,1.4605934866804429,11.728205128205127,5.5206243445449,3.1319796954314727,1.5395608436896397
CR,CRI,Costa Rica,2021-02-08,2021-02-08,298,4,102218.66525344271,3,62981.835395437105,63,273,3039602.845281436,205,2,5,291,3,24,271,3,16,279,3,49,246,5,44,249,4,49,245,3,31,264,4,16,278,3,14,281,3,10,285,3,24,271,2,63,233,4,13,281,3,48,247,293,0,4,1,274,0,16,8,282,0,10,6,249,1,24,24,254,0,18,26,249,1,19,29,267,1,16,14,282,1,12,3,284,0,9,5,288,0,9,1,274,2,13,9,235,1,26,36,285,2,7,4,250,1,27,20,23,2,22,251,277,1,6,14,25,7,40,226,258,1,7,32,291,2,5,0,291,0,4,3,0,294,2,2,0,41,3,10,244,28,2,5,258,5,293,0,0,4,1,297,1,0,0,33,0,167,60,23,15,40,17,105,96,40,298,40,15,142,72,29,40,10,153,66,29,40,19,28,82,129,40,15,187,39,17,283,0,6,9,283,0,11,4,283,0,12,3,283,0,15,0,283,0,10,5,283,0,12,3,283,0,14,1,283,0,15,0,283,0,9,6,0,277,8,13,277,18,3,277,20,1,277,19,2,277,10,11,277,13,8,277,20,1,277,19,2,277,20,1,0,239,1,27,31,239,1,38,20,239,1,57,1,239,1,56,2,239,1,27,31,239,1,33,25,239,1,43,15,239,1,58,0,239,1,53,5,0,298,0,298,0,298,0,298,0,298,0,298,0,298,0,298,0,298,0,0,293,1,4,0,293,1,3,1,293,1,3,1,293,1,3,1,293,1,2,2,293,1,4,0,293,1,4,0,39,0,61,60,66,72,41,3,216,38,41,3,250,4,41,3,251,3,41,3,235,19,41,3,202,52,41,3,252,2,41,3,245,9,41,3,247,7,41,3,202,52,41,3,127,127,192,1,3,102,92,1,28,177,0,0,0,289,3,1,5,289,4,2,3,289,1,3,5,289,4,2,3,289,4,1,4,289,4,3,2,298,0,0,0,298,0,0,0,298,0,0,0,298,0,0,0,298,0,0,0,298,0,0,0,298,0,0,0,298,0,0,0,298,0,0,0,298,0,0,0,298,0,0,0,298,0,0,0,47,16,82,153,47,6,162,83,47,10,98,143,47,8,131,112,47,16,35,200,47,9,62,180,47,0,145,106,153,0,92,31,12,10,48,2,1,21,77,149,48,1,249,0,52,2,46,198,52,0,200,35,3,1,1,6,52,0,53,72,77,44,55,2,72,121,35,13,298,57,2,69,159,11,63,2,79,124,30,216,2,75,5,136,2,157,3,200,3,90,5,167,1,78,52,263,1,28,6,236,1,60,1,68,0,1,4,35,33,157,68,0,1,12,30,54,133,70,0,82,102,29,15,70,0,23,51,61,93,70,0,50,68,52,58,180,4,98,16,180,37,23,58,180,32,40,46,72,2,121,103,195,0,42,61,258,0,6,4,4,2,2,2,20,138,1,8,9,5,10,1,5,10,12,0,13,18,7,5,7,49,88,3,102,101,0,4,88,1,38,38,50,37,33,8,5,91,6,100,62,39,91,1,31,66,77,25,7,2.788135593220339,2.155698847223071,3.2777777777777777,2.492472326958435,11.963541666666666,5.224160942007149,3.0394088669950734,1.5601547414114763
CR,CRI,Costa Rica,2021-02-09,2021-02-09,290,1,6521.70167484152,0,0,91,277,3047364.9347250033,206,1,3,286,1,17,272,1,8,281,1,52,237,1,40,249,1,42,247,0,22,268,3,8,279,1,15,274,1,2,287,1,24,265,0,58,232,2,11,277,2,53,235,287,0,1,2,273,0,6,11,282,0,7,1,238,2,21,29,250,2,17,21,248,1,17,24,268,1,10,11,282,0,4,4,275,0,8,7,288,0,2,0,266,2,13,9,232,1,17,40,279,0,10,1,237,1,26,26,13,0,37,240,253,0,10,27,15,3,56,216,234,0,5,51,285,3,2,0,285,0,0,5,0,290,0,0,0,23,4,22,241,16,1,8,265,0,282,0,1,7,0,289,0,1,0,26,0,159,59,32,14,34,17,110,80,49,290,34,12,140,68,36,34,10,149,69,28,34,16,35,63,142,34,13,186,37,20,277,0,4,9,277,0,8,5,277,0,10,3,277,0,12,1,277,0,9,4,277,0,11,2,277,0,13,0,277,0,13,0,277,0,13,0,0,258,16,16,258,25,7,258,29,3,258,29,3,258,10,22,258,22,10,258,31,1,258,32,0,258,27,5,0,231,0,24,35,231,0,46,13,231,0,56,3,231,0,55,4,231,0,31,28,231,0,30,29,231,0,46,13,231,0,58,1,231,0,56,3,0,290,0,290,0,290,0,290,0,290,0,290,0,290,0,290,0,290,0,0,282,0,7,1,282,0,7,1,282,0,3,5,282,0,6,2,282,0,6,2,282,0,8,0,282,0,7,1,28,2,63,71,74,52,31,7,215,37,31,7,248,4,31,7,242,10,31,7,236,16,31,7,200,52,31,7,245,7,31,7,246,6,31,7,242,10,31,7,202,50,31,7,122,130,193,1,2,94,82,1,26,181,0,0,0,268,7,5,10,268,6,7,9,268,3,7,12,268,7,4,11,268,7,5,10,268,4,5,13,290,0,0,0,290,0,0,0,290,0,0,0,290,0,0,0,290,0,0,0,290,0,0,0,290,0,0,0,290,0,0,0,290,0,0,0,290,0,0,0,290,0,0,0,290,0,0,0,32,10,115,133,32,7,170,81,32,17,90,151,32,8,148,102,32,12,36,210,32,7,75,176,38,1,144,107,146,0,95,24,15,10,40,2,0,10,72,166,40,3,247,0,43,2,33,212,43,1,201,30,4,1,0,10,43,0,50,72,70,55,49,0,79,122,32,8,290,54,4,61,157,14,56,1,72,128,33,176,1,110,3,122,0,168,0,201,1,85,3,144,2,100,44,255,2,27,6,217,1,71,1,57,1,2,3,24,53,150,57,0,3,7,29,60,134,62,1,103,84,26,14,62,0,33,52,53,90,62,0,65,67,42,54,160,7,104,19,160,28,43,59,160,24,52,54,66,0,119,105,185,1,36,68,255,1,7,0,9,8,0,3,7,136,1,4,9,7,9,1,9,9,4,0,16,16,6,10,6,47,76,1,115,97,0,1,76,0,37,50,50,36,29,11,1,80,4,116,60,30,80,0,35,75,71,24,5,2.6417910447761193,1.7702766661757758,2.6363636363636362,1.6166744767071581,12.26086956521739,5.171764756492353,2.9609756097560975,1.6083236384113704
CR,CRI,Costa Rica,2021-02-10,2021-02-10,315,4,45411.56309167401,3,26933.89791575671,85,300,2903329.2251485153,237,1,8,306,1,29,285,1,10,304,1,52,262,1,50,264,1,45,269,2,31,282,1,5,309,1,20,294,1,5,309,1,26,288,2,68,245,1,12,302,1,53,261,307,2,3,3,286,1,17,11,305,1,5,4,263,1,20,31,265,2,18,30,270,2,15,28,284,1,16,14,310,0,2,3,295,2,13,5,310,0,3,2,289,2,12,12,247,2,28,38,303,1,5,6,262,0,31,22,14,1,35,265,281,0,8,26,19,6,55,235,260,1,10,44,305,2,8,0,305,0,3,7,0,312,2,1,0,37,3,23,252,24,3,8,278,2,307,1,1,6,0,313,1,1,0,32,1,178,69,21,14,39,23,108,113,32,315,39,17,166,68,25,39,12,179,60,25,39,26,32,95,123,39,11,209,51,5,302,0,6,7,302,0,10,3,302,0,8,5,302,0,12,1,302,0,10,3,302,0,7,6,302,0,13,0,302,0,13,0,302,0,11,2,0,294,8,13,294,15,6,294,19,2,294,18,3,294,12,9,294,15,6,294,20,1,294,21,0,294,17,4,0,247,0,28,40,247,0,50,18,247,0,65,3,247,0,65,3,247,0,38,30,247,0,35,33,247,0,55,13,247,0,68,0,247,0,64,4,0,315,0,315,0,315,0,315,0,315,0,315,0,315,0,315,0,315,0,0,305,0,10,0,305,0,6,4,305,0,2,8,305,0,4,6,305,0,7,3,305,0,8,2,305,0,10,0,31,1,70,52,82,79,33,7,240,35,33,7,271,4,33,7,270,5,33,7,259,16,33,7,215,60,33,7,269,6,33,7,266,9,33,7,263,12,33,7,222,53,33,7,131,144,187,1,4,123,78,0,27,210,0,0,0,293,8,3,11,293,8,3,11,293,6,8,8,293,5,7,10,293,8,3,11,293,5,5,12,315,0,0,0,315,0,0,0,315,0,0,0,315,0,0,0,315,0,0,0,315,0,0,0,315,0,0,0,315,0,0,0,315,0,0,0,315,0,0,0,315,0,0,0,315,0,0,0,34,10,110,161,34,8,162,111,34,13,96,172,34,5,144,132,34,12,27,242,34,4,76,201,44,0,136,135,179,0,97,19,12,8,46,2,0,16,89,162,46,1,267,1,48,2,52,213,48,0,226,28,2,3,1,7,48,0,60,77,81,49,49,3,78,141,38,6,315,49,0,74,173,19,51,0,90,143,31,208,0,104,3,158,0,157,0,223,0,88,4,174,1,100,40,289,2,22,2,240,2,73,0,52,1,8,8,30,65,151,52,0,6,10,35,55,157,57,2,102,91,43,20,57,0,29,48,65,116,57,0,51,79,63,65,185,1,106,23,185,29,28,73,185,28,42,60,61,0,131,123,192,0,41,82,275,3,6,0,9,6,0,1,15,145,1,14,11,7,11,2,6,12,11,0,13,21,4,4,4,49,72,3,109,126,0,5,72,1,38,52,44,41,46,19,2,76,2,124,59,54,76,2,37,79,71,40,10,2.9606299212598426,2.2232593505330263,2.6129032258064515,1.4300913573344118,12.959641255605383,5.3392296114416835,3.0257510729613735,1.561726351314125
CR,CRI,Costa Rica,2021-02-11,2021-02-11,295,1,26017.007782602202,0,0,70,280,2984349.187265611,202,5,6,284,5,16,274,5,7,283,7,47,241,8,44,243,7,41,247,4,18,273,7,6,282,4,17,274,8,10,277,7,21,267,7,72,216,7,11,277,6,53,236,289,0,3,3,279,1,5,10,288,1,4,2,248,3,18,26,251,4,7,33,254,4,17,20,277,2,8,8,289,1,3,2,278,2,6,9,285,1,4,5,274,2,11,8,223,3,30,39,284,1,6,4,242,4,22,27,15,0,33,247,265,1,8,21,20,3,51,221,244,1,6,44,289,3,3,0,289,0,1,5,0,294,0,1,0,32,5,17,241,26,1,10,256,2,285,0,1,9,0,294,0,1,0,38,0,151,58,28,20,47,20,111,81,36,295,47,17,144,53,34,47,15,140,60,33,47,24,31,59,134,47,9,185,33,21,277,0,9,9,277,0,11,7,277,0,12,6,277,0,15,3,277,0,10,8,277,0,15,3,277,0,16,2,277,0,16,2,277,0,12,6,0,267,11,17,267,19,9,267,26,2,267,27,1,267,6,22,267,15,13,267,28,0,267,28,0,267,26,2,0,238,0,32,25,238,0,39,18,238,0,55,2,238,0,51,6,238,0,34,23,238,0,31,26,238,0,47,10,238,0,54,3,238,0,54,3,0,295,0,295,0,295,0,295,0,295,0,295,0,295,0,295,0,295,0,0,285,0,10,0,285,0,7,3,285,0,6,4,285,0,4,6,285,0,7,3,285,0,9,1,285,0,7,3,39,3,75,49,69,60,42,8,210,35,42,8,241,4,42,8,240,5,42,8,227,18,42,8,189,56,42,8,237,8,42,8,237,8,42,8,235,10,42,8,193,52,42,8,120,125,177,1,4,113,93,2,20,180,0,0,0,280,5,4,6,280,6,3,6,280,5,5,5,280,5,7,3,280,6,5,4,280,5,4,6,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,42,10,106,137,42,13,152,88,42,18,85,150,42,9,133,111,42,19,28,206,42,14,67,172,46,0,126,123,169,0,81,26,10,9,48,3,0,16,61,167,48,5,241,1,54,2,61,178,54,0,201,26,1,0,2,11,54,0,47,66,71,57,55,3,84,106,36,11,295,56,1,75,148,15,56,0,92,115,32,191,1,98,5,145,1,145,4,212,2,78,3,164,1,94,36,268,0,22,5,230,1,61,3,60,0,4,6,22,50,153,60,0,4,10,26,51,144,64,0,85,93,32,21,64,1,34,53,47,96,64,0,65,57,44,65,175,5,98,17,175,26,19,75,175,22,39,59,69,3,111,112,183,0,38,74,260,1,9,1,5,5,1,2,11,149,1,8,7,2,16,3,3,8,5,0,13,17,9,5,9,40,84,1,87,121,1,1,84,0,26,35,54,38,39,13,6,91,2,104,50,48,91,1,40,64,65,26,8,2.891472868217054,2.2646754392100514,2.3214285714285716,1.7008401285415224,12.48936170212766,5.438513246133083,2.918781725888325,1.4475533679743007
