ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2.1,V2.2,V2a..99,V2a.1,V2a.2,V3..99,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7.0,V5a_8..99,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9.0,V5a_9.1,V5a_10..99,V5a_10.0,V5a_10.1,V5b_1..99,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7.0,V5b_8..99,V5b_8.0,V5b_9..99,V5b_9.0,V5b_9.1,V5b_10..99,V5b_10.0,V5b_10.1,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5c_10..77,V5c_10.0,V5c_10.1,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V13.1,V13.2,V13.3,V13.4,V15..99,V15.1,V15.2,V16..99,V16.1,V16.2,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1.2,B13_2..99,B13_2.2,B13_3..99,B13_3.2,B13_4..99,B13_4.2,B13_5..99,B13_5.2,B13_6..99,B13_6.2,B13_7..99,B13_7.2,B14_1..99,B14_2..99,B14_3..99,B14_4..99,B14_5..99,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1.1,C13_1.2,C13_2..99,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5.1,C13_5.2,C13_6..99,C13_6.1,C13_6.2,D1..99,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CY,CYP,Cyprus,2021-04-07,2021-03-04,100,1,71011.11039932401,1,71011.11039932401,24,97,3642263.6190386354,75,3,2,95,3,9,88,3,4,93,3,16,81,3,15,82,3,6,91,3,3,94,3,6,91,3,5,92,2,1,97,2,11,87,3,11,86,3,9,88,2,12,86,98,1,0,1,91,1,4,4,96,1,2,1,84,2,6,8,85,1,2,12,94,0,0,6,97,2,1,94,2,0,4,95,4,1,99,1,0,89,2,3,6,89,2,2,7,91,2,1,6,88,1,5,6,3,13,84,88,4,8,5,1,72,22,28,48,24,52,1,45,2,52,26,22,0,75,8,16,1,55,1,4,40,7,1,10,79,3,90,6,4,94,1,5,18,37,23,10,12,22,7,21,29,21,22,7,28,25,18,22,2,23,27,26,22,5,6,25,42,22,5,45,18,10,88,8,4,88,10,2,88,9,3,88,7,5,88,9,3,88,10,2,88,12,88,12,0,88,9,3,88,9,3,90,2,8,90,9,1,90,7,3,90,10,0,90,5,5,90,7,3,90,10,90,10,90,9,1,90,10,0,77,0,14,9,77,0,21,2,77,0,20,3,77,0,19,4,77,0,16,7,77,0,11,12,77,0,20,3,77,0,23,77,0,19,4,77,0,21,2,100,100,100,100,100,100,100,100,100,100,91,1,4,4,91,1,6,2,91,1,3,5,91,1,4,4,91,1,5,3,91,1,5,3,91,1,7,1,23,23,14,22,18,15,5,73,7,15,5,77,3,15,5,80,15,5,76,4,15,5,66,14,15,5,78,2,15,5,78,2,15,5,75,5,15,5,72,8,15,5,29,51,70,0,30,25,1,26,48,30,13,31,17,9,40,0,60,40,11,49,96,2,2,0,96,2,2,0,96,1,3,0,96,2,2,96,2,2,0,96,1,3,0,98,2,98,2,98,2,98,2,98,2,98,2,98,2,100,100,100,100,100,15,4,20,61,15,4,52,29,15,5,27,53,15,4,41,40,15,3,13,69,15,2,15,68,16,0,36,48,64,25,3,3,5,16,0,4,9,30,41,16,82,2,17,1,12,70,17,62,11,3,0,2,5,17,26,22,15,20,17,0,29,26,23,5,17,1,19,61,2,18,0,15,58,9,80,18,2,48,51,1,73,0,25,2,59,0,23,18,87,12,1,85,14,1,19,2,2,8,25,44,19,1,8,6,16,50,20,0,28,25,17,10,20,1,11,7,12,49,20,22,16,13,29,62,2,34,2,62,6,18,14,62,5,13,20,21,35,44,56,0,18,26,83,2,3,1,2,4,0,3,2,48,1,0,6,4,3,1,2,4,1,1,4,1,8,4,12,24,3,45,28,0,0,24,1,21,20,6,13,9,6,25,3,38,13,21,25,1,29,20,13,5,7,4.2,4.185408828158073,2.1,1.1972189997378648,13.5,5.569688372918953,2.057142857142857,1.5685839112213422
CY,CYP,Cyprus,2021-04-08,2021-03-06,100,1,71011.11039932401,1,71011.11039932401,24,97,3764962.158420208,75,3,2,95,3,8,89,3,4,93,3,16,81,3,16,81,3,6,91,3,3,94,3,6,91,3,5,92,2,1,97,2,11,87,3,11,86,3,9,88,2,12,86,98,1,0,1,92,1,4,3,96,1,2,1,84,2,6,8,84,1,3,12,94,0,0,6,97,2,1,94,2,0,4,95,4,1,99,1,0,89,2,3,6,89,2,2,7,91,2,1,6,88,1,5,6,3,13,84,88,4,8,5,1,71,23,29,48,23,52,1,45,2,52,27,21,0,74,9,16,1,55,1,4,40,7,1,9,80,3,91,5,4,95,1,4,17,35,24,11,13,21,7,23,29,20,21,7,27,26,19,21,2,22,27,28,21,5,6,26,42,21,5,45,19,10,87,8,5,87,10,3,87,9,4,87,7,6,87,10,3,87,11,2,87,13,87,13,0,87,10,3,87,10,3,89,3,8,89,10,1,89,7,4,89,11,0,89,5,6,89,8,3,89,11,89,11,89,10,1,89,11,0,76,0,14,10,76,0,22,2,76,0,21,3,76,0,20,4,76,0,16,8,76,0,12,12,76,0,21,3,76,0,24,76,0,20,4,76,0,22,2,100,100,100,100,100,100,100,100,100,100,89,1,6,4,89,1,6,4,89,1,3,7,89,1,4,6,89,1,7,3,89,1,6,4,89,1,9,1,22,24,15,22,17,15,5,73,7,15,5,77,3,15,5,80,15,5,76,4,15,5,66,14,15,5,76,4,15,5,78,2,15,5,75,5,15,5,70,10,15,5,29,51,71,0,29,25,1,26,48,30,13,32,17,8,41,0,59,41,10,49,96,2,2,0,96,2,2,0,96,1,3,0,96,2,2,96,2,2,0,96,1,3,0,98,2,98,2,98,2,98,2,98,2,98,2,98,2,100,100,100,100,100,15,4,19,62,15,4,52,29,15,5,27,53,15,4,39,42,15,3,13,69,15,2,15,68,16,0,36,48,64,26,3,3,4,16,0,4,10,30,40,16,82,2,17,1,11,71,17,62,11,3,0,2,5,17,28,22,15,18,17,0,29,28,21,5,17,1,18,62,2,18,0,14,58,10,81,17,2,48,51,1,73,0,25,2,61,0,22,17,87,12,1,85,14,1,19,2,2,8,25,44,19,1,7,6,19,48,20,0,26,25,18,11,20,1,10,8,11,50,20,23,15,14,28,62,2,34,2,62,6,17,15,62,5,13,20,21,34,45,55,0,19,26,82,2,5,1,2,4,0,2,2,48,1,0,7,4,3,1,2,4,1,1,4,1,9,3,11,24,3,46,27,0,0,24,1,22,20,6,13,8,6,25,3,39,13,20,25,1,26,21,15,5,7,3.8529411764705883,3.577135750604542,2.1,1.1972189997378648,13.161971830985916,5.711376271397366,2.1,1.5524641469406733
CY,CYP,Cyprus,2021-04-09,2021-03-07,100,1,71011.11039932401,1,71011.11039932401,24,97,3776990.6935844,75,3,2,95,3,8,89,3,4,93,3,15,82,3,16,81,3,7,90,3,3,94,3,5,92,3,4,93,2,1,97,2,10,88,3,12,85,3,9,88,2,12,86,98,1,0,1,92,1,4,3,96,1,2,1,85,2,5,8,84,1,3,12,93,0,0,7,97,2,1,95,2,0,3,96,4,0,99,1,0,90,2,3,5,88,2,2,8,91,2,1,6,88,1,5,6,3,13,84,88,4,8,5,1,70,24,30,45,25,55,1,42,2,55,26,19,0,75,9,15,1,52,1,4,43,7,0,10,80,3,90,6,4,94,1,5,18,36,23,12,11,22,7,23,29,19,22,7,29,25,17,22,2,23,26,27,22,5,6,25,42,22,5,46,19,8,89,7,4,89,9,2,89,8,3,89,6,5,89,10,1,89,10,1,89,11,89,11,0,89,9,2,89,9,2,88,3,9,88,10,2,88,7,5,88,11,1,88,6,6,88,9,3,88,12,88,12,88,10,2,88,12,0,77,0,14,9,77,0,21,2,77,0,20,3,77,0,19,4,77,0,15,8,77,0,12,11,77,0,20,3,77,0,23,77,0,19,4,77,0,21,2,100,100,100,100,100,100,100,100,100,100,89,1,6,4,89,1,6,4,89,1,3,7,89,1,4,6,89,1,8,2,89,1,7,3,89,1,10,0,23,21,17,22,17,15,4,74,7,15,4,78,3,15,4,81,15,4,77,4,15,4,67,14,15,4,77,4,15,4,79,2,15,4,76,5,15,4,71,10,15,4,29,52,72,0,28,25,1,28,46,29,13,32,17,9,41,0,59,41,11,48,96,2,2,0,96,2,2,0,96,1,3,0,96,2,2,96,2,2,0,96,1,3,0,98,2,98,2,98,2,98,2,98,2,98,2,98,2,100,100,100,100,100,15,4,19,62,15,4,52,29,15,5,26,54,15,4,40,41,15,3,11,71,15,2,13,70,16,0,37,47,63,26,3,3,5,16,0,4,10,29,41,16,82,2,17,1,10,72,17,62,11,3,0,2,5,17,27,23,14,19,17,0,28,29,21,5,17,1,17,63,2,18,0,13,58,11,81,17,2,48,51,1,74,0,23,3,60,0,21,19,89,10,1,87,12,1,19,2,1,9,25,44,19,1,6,7,19,48,20,0,26,25,18,11,20,1,9,8,11,51,20,21,16,15,28,63,2,33,2,63,6,17,14,63,5,12,20,21,36,43,57,0,19,24,82,2,5,1,2,4,0,2,2,46,1,0,8,5,3,1,2,4,1,1,4,1,9,3,11,24,3,47,26,0,0,24,1,23,19,6,14,7,6,25,3,38,14,20,25,1,26,21,16,5,6,3.6666666666666665,3.5617010382279815,2.1,1.1972189997378648,13.204225352112676,5.607760862532218,2.1142857142857143,1.556127273425059
CY,CYP,Cyprus,2021-04-10,2021-03-08,100,1,71011.11039932401,1,71011.11039932401,24,97,3720408.461390044,75,3,2,95,3,8,89,3,4,93,3,15,82,3,16,81,3,7,90,3,3,94,3,5,92,3,4,93,2,1,97,2,10,88,3,12,85,3,9,88,2,12,86,98,1,0,1,92,1,4,3,96,1,2,1,85,2,5,8,84,1,3,12,93,0,0,7,97,2,1,95,2,0,3,96,4,0,99,1,0,90,2,3,5,88,2,2,8,91,2,1,6,88,1,5,6,3,13,84,88,4,8,5,1,70,24,30,47,23,53,1,44,2,53,27,20,0,74,9,16,1,54,1,3,42,7,0,11,79,3,89,7,4,93,2,5,19,35,23,12,11,23,7,22,29,19,23,7,29,25,16,23,2,23,26,26,23,6,6,24,41,23,5,45,19,8,89,7,4,89,9,2,89,8,3,89,6,5,89,10,1,89,10,1,89,11,89,11,0,89,9,2,89,9,2,88,3,9,88,10,2,88,7,5,88,11,1,88,6,6,88,9,3,88,12,88,12,88,10,2,88,12,0,77,0,13,10,77,0,21,2,77,0,20,3,77,0,19,4,77,0,16,7,77,0,12,11,77,0,20,3,77,0,23,77,0,19,4,77,0,21,2,100,100,100,100,100,100,100,100,100,100,89,1,6,4,89,1,6,4,89,1,3,7,89,1,4,6,89,1,8,2,89,1,7,3,89,1,10,0,24,22,15,22,17,15,4,74,7,15,4,78,3,15,4,81,15,4,77,4,15,4,68,13,15,4,77,4,15,4,79,2,15,4,77,4,15,4,71,10,15,4,28,53,71,0,29,25,1,28,46,30,11,33,17,9,42,0,58,42,10,48,97,1,2,0,97,1,2,0,97,0,3,0,97,1,2,97,1,2,0,97,1,2,0,98,2,98,2,98,2,98,2,98,2,98,2,98,2,100,100,100,100,100,15,4,18,63,15,4,51,30,15,5,25,55,15,4,39,42,15,3,10,72,15,2,13,70,16,0,37,47,63,26,3,3,5,16,0,4,10,29,41,16,82,2,17,1,10,72,17,61,11,3,0,2,6,17,28,23,14,18,17,0,29,29,20,5,17,1,16,64,2,18,0,12,59,11,82,16,2,49,50,1,75,0,22,3,61,0,20,19,90,9,1,87,12,1,19,2,2,9,23,45,19,1,6,7,18,49,20,0,24,26,19,11,20,1,9,8,11,51,20,21,16,15,28,63,2,33,2,63,6,17,14,63,5,12,20,21,36,43,57,0,19,24,82,2,5,1,2,4,0,2,2,46,1,0,9,5,3,1,2,4,1,1,4,1,9,3,10,24,3,46,27,0,0,24,1,23,19,7,15,6,5,25,4,38,13,20,25,2,27,20,16,5,5,3.6666666666666665,3.5617010382279815,2.1,1.1972189997378648,12.937499999999998,5.7469756283839795,2.130434782608696,1.5426585482275192
CY,CYP,Cyprus,2021-04-11,2021-03-08,100,1,71011.11039932401,1,71011.11039932401,24,97,3724187.7066225046,75,3,2,95,3,7,90,3,4,93,3,15,82,3,17,80,3,7,90,3,3,94,3,5,92,3,4,93,2,1,97,2,10,88,3,12,85,3,9,88,2,11,87,98,1,0,1,93,1,4,2,96,1,2,1,85,2,5,8,83,1,3,13,93,0,0,7,97,2,1,95,2,0,3,96,4,0,99,1,0,90,2,3,5,88,2,2,8,91,2,1,6,89,1,4,6,3,13,84,88,4,8,5,1,70,24,30,48,22,52,1,45,2,52,28,20,0,73,9,17,1,55,1,3,41,7,0,11,79,3,89,7,4,93,2,5,19,35,22,13,11,23,7,21,30,19,23,7,29,25,16,23,2,23,25,27,23,6,6,24,41,23,5,45,19,8,89,7,4,89,9,2,89,8,3,89,6,5,89,10,1,89,10,1,89,11,89,11,0,89,9,2,89,9,2,87,3,10,87,11,2,87,8,5,87,12,1,87,7,6,87,10,3,87,13,87,13,87,11,2,87,13,0,78,0,12,10,78,0,20,2,78,0,19,3,78,0,18,4,78,0,15,7,78,0,11,11,78,0,19,3,78,0,22,78,0,19,3,78,0,20,2,100,100,100,100,100,100,100,100,100,100,89,1,6,4,89,1,6,4,89,1,3,7,89,1,4,6,89,1,8,2,89,1,7,3,89,1,10,0,24,23,16,20,17,15,4,74,7,15,4,78,3,15,4,81,15,4,77,4,15,4,67,14,15,4,77,4,15,4,79,2,15,4,77,4,15,4,71,10,15,4,29,52,73,0,27,25,1,28,46,30,11,35,15,9,43,0,57,43,10,47,97,1,2,0,97,1,2,0,97,0,3,0,97,1,2,97,1,2,0,97,1,2,0,98,2,98,2,98,2,98,2,98,2,98,2,98,2,100,100,100,100,100,15,4,19,62,15,4,53,28,15,5,25,55,15,4,38,43,15,3,10,72,15,2,13,70,16,0,37,47,63,25,4,3,5,16,0,4,10,29,41,16,82,2,17,1,10,72,17,61,11,3,0,2,6,17,28,24,13,18,17,0,28,31,19,5,17,1,16,64,2,18,0,12,60,10,81,17,2,47,52,1,75,0,22,3,62,0,20,18,90,9,1,87,12,1,19,2,2,9,23,45,19,1,6,8,17,49,20,0,24,25,20,11,20,1,9,8,11,51,20,22,16,14,28,62,2,34,2,62,6,17,15,62,5,12,21,21,36,43,57,0,20,23,81,2,6,1,2,4,0,2,2,45,1,0,10,5,3,1,2,4,1,1,4,0,10,3,10,24,3,48,25,0,0,24,1,23,17,9,15,6,5,25,5,37,13,20,25,2,26,20,17,5,5,3.942857142857143,3.5640596246981278,2.1,1.1972189997378648,12.993055555555555,5.757110151164797,2.1159420289855073,1.5485878945601297
CY,CYP,Cyprus,2021-04-12,2021-03-08,100,1,71011.11039932401,1,71011.11039932401,24,97,3788715.21914436,75,3,2,95,3,7,90,3,4,93,3,15,82,3,17,80,3,7,90,3,3,94,3,5,92,3,4,93,2,1,97,2,10,88,3,12,85,3,9,88,2,11,87,98,1,0,1,93,1,4,2,96,1,2,1,85,2,5,8,83,1,3,13,93,0,0,7,97,2,1,95,2,0,3,96,4,0,99,1,0,90,2,3,5,88,2,2,8,91,2,1,6,89,1,4,6,3,13,84,88,4,8,5,1,70,24,30,47,23,53,1,44,2,53,28,19,0,73,9,17,1,54,1,3,42,7,0,11,78,4,89,7,4,93,2,5,19,34,23,13,11,23,8,20,30,19,23,8,28,25,16,23,3,23,25,26,23,7,6,24,40,23,6,44,19,8,89,7,4,89,9,2,89,8,3,89,6,5,89,10,1,89,10,1,89,11,89,11,0,89,9,2,89,9,2,87,3,10,87,11,2,87,8,5,87,12,1,87,7,6,87,10,3,87,13,87,13,87,11,2,87,13,0,77,0,13,10,77,0,21,2,77,0,20,3,77,0,19,4,77,0,15,8,77,0,12,11,77,0,20,3,77,0,23,77,0,20,3,77,0,21,2,100,100,100,100,100,100,100,100,100,100,89,1,6,4,89,1,6,4,89,1,3,7,89,1,4,6,89,1,8,2,89,1,7,3,89,1,10,0,24,24,16,20,16,15,4,74,7,15,4,78,3,15,4,81,15,4,77,4,15,4,67,14,15,4,77,4,15,4,79,2,15,4,77,4,15,4,71,10,15,4,29,52,73,0,27,25,1,28,46,30,11,34,15,10,43,0,57,43,10,47,97,1,2,0,97,1,2,0,97,0,3,0,97,1,2,97,1,2,0,97,1,2,0,98,2,98,2,98,2,98,2,98,2,98,2,98,2,100,100,100,100,100,15,4,18,63,15,4,53,28,15,5,25,55,15,4,37,44,15,3,10,72,15,2,13,70,16,0,37,47,63,26,4,2,5,16,0,4,11,29,40,16,82,2,17,1,10,72,17,61,11,3,0,2,6,17,28,25,13,17,17,0,28,31,19,5,17,1,17,63,2,18,0,12,59,11,82,16,2,47,52,1,75,0,22,3,63,0,19,18,90,9,1,87,12,1,19,2,3,9,23,44,19,1,7,8,17,48,20,0,24,24,20,12,20,1,10,8,11,50,20,23,15,14,28,62,2,34,2,62,5,17,16,62,4,12,22,21,35,44,56,0,20,24,81,2,6,1,2,4,0,2,2,46,1,0,10,4,3,1,2,4,1,1,4,0,10,3,10,24,3,48,25,0,0,24,1,24,17,9,14,6,5,25,5,38,13,19,25,2,25,20,18,5,5,3.942857142857143,3.5640596246981278,2.1,1.1972189997378648,13.034722222222223,5.760676792257255,2.1159420289855073,1.5485878945601297
CY,CYP,Cyprus,2021-04-13,2021-03-09,100,1,71011.11039932401,1,71011.11039932401,24,98,3641285.483491964,76,3,2,95,3,7,90,3,5,92,3,15,82,3,18,79,3,8,89,3,4,93,3,6,91,3,4,93,2,1,97,2,9,89,3,13,84,3,9,88,2,10,88,98,1,0,1,93,2,4,1,95,2,2,1,85,3,5,7,82,1,4,13,92,1,0,7,96,2,2,94,2,1,3,96,4,0,99,1,0,91,2,3,4,87,3,2,8,91,2,1,6,90,1,3,6,2,13,85,88,4,8,4,1,72,23,28,47,25,53,2,43,2,53,27,20,0,74,9,16,1,52,1,3,44,5,0,12,79,4,88,7,5,93,2,5,18,32,24,14,12,22,8,19,31,20,22,8,26,27,17,22,3,21,26,28,22,7,6,22,43,22,6,42,21,9,88,8,4,88,10,2,88,9,3,88,7,5,88,10,2,88,11,1,88,12,88,12,0,88,10,2,88,10,2,86,4,10,86,12,2,86,9,5,86,13,1,86,7,7,86,11,3,86,14,86,14,86,12,2,86,14,0,76,0,14,10,76,0,22,2,76,0,21,3,76,0,20,4,76,0,16,8,76,0,13,11,76,0,21,3,76,0,24,76,0,20,4,76,0,22,2,100,100,100,100,100,100,100,100,100,100,89,1,6,4,89,1,6,4,89,1,3,7,89,1,4,6,89,1,8,2,89,1,7,3,89,1,10,0,23,26,16,19,16,13,4,76,7,13,4,80,3,13,4,83,13,4,79,4,13,4,67,16,13,4,79,4,13,4,80,3,13,4,79,4,13,4,73,10,13,4,32,51,73,0,27,24,1,27,48,30,11,32,17,10,44,0,56,44,10,46,97,1,2,0,97,1,2,0,97,0,3,0,97,1,2,97,1,2,0,97,1,2,0,98,2,98,2,98,2,98,2,98,2,98,2,98,2,100,100,100,100,100,13,4,19,64,13,4,56,27,13,5,26,56,13,4,37,46,13,3,10,74,13,2,14,71,14,0,36,50,64,25,4,2,5,14,0,4,11,32,39,14,84,2,15,1,10,74,15,62,12,3,0,2,6,15,29,25,14,17,15,0,29,32,19,5,15,2,18,63,2,16,0,12,62,10,81,17,2,44,55,1,74,0,23,3,63,0,19,18,90,9,1,86,13,1,18,2,3,8,22,47,18,1,7,8,18,48,19,0,23,25,20,13,19,0,10,8,11,52,19,23,16,15,27,61,2,35,2,61,5,17,17,61,4,12,23,20,35,45,55,0,20,25,81,2,6,1,2,4,0,2,2,46,1,0,10,4,3,1,2,4,1,1,4,0,10,3,10,23,3,49,25,0,0,23,1,23,16,11,15,6,5,24,5,37,14,20,24,2,25,19,19,5,6,4.277777777777778,3.8590236449215354,2.1,1.1972189997378648,13.034722222222223,5.5616432803705385,2.142857142857143,1.5537305670380048
