ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2.1,V2.2,V2.3,V2a..99,V2a.1,V2a.2,V2a.3,V3..99,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4.0,V5c_5..99,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7.0,V5c_8..99,V5c_8.0,V5c_9..99,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1.1,V5d_2..99,V5d_2.0,V5d_3..99,V5d_3.0,V5d_4..99,V5d_4.0,V5d_5..99,V5d_5.0,V5d_6..99,V5d_6.0,V5d_7..99,V5d_7.0,V5d_8..99,V5d_8.0,V5d_9..99,V5d_9.0,V5d_10..99,V6_1..99,V6_1.0,V6_2..99,V6_2.0,V6_2.1,V6_3..99,V6_3.0,V6_3.1,V6_4..99,V6_4.0,V6_4.1,V6_5..99,V6_5.0,V6_5.1,V6_6..99,V6_6.0,V6_6.1,V6_7..99,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_2..99,B13_3..99,B13_4..99,B13_5..99,B13_6..99,B13_7..99,B14_1..99,B14_2..99,B14_3..99,B14_4..99,B14_5..99,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6.1,D1..99,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4.1,D4.2,D4.3,D4.4,D5..99,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7.1,D7.2,D8..99,D8.1,D8.2,D9..99,D9..77,D9.1,D9.3,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.6,D10.7,D10.8,D10.10,D10.11,D10.13,D10.14,D10.15,E3..99,E3.1,E3.2,E3.4,E4..99,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BH,BHR,Bahrain,2021-02-28,2021-02-07,100,4,671309.2313354937,1,73801.7888628355,59,90,8947292.450728307,47,7,6,87,11,9,80,8,6,86,9,14,77,9,12,79,9,15,76,8,9,83,8,7,85,9,5,86,10,3,87,9,10,81,8,15,77,10,4,86,9,19,72,94,3,3,91,1,3,5,94,2,2,2,86,1,6,7,88,2,3,7,85,2,3,10,91,1,5,3,93,2,3,2,95,0,2,3,97,0,2,1,90,1,6,3,85,2,6,7,96,2,2,81,2,11,6,10,18,72,83,4,13,13,1,54,32,47,0,21,32,79,17,4,79,8,10,3,92,5,3,36,3,8,53,17,2,10,67,4,90,6,3,1,93,1,5,1,30,33,15,11,11,38,7,21,22,12,70,38,7,27,19,9,38,6,27,16,13,38,8,14,15,25,38,7,30,16,9,90,5,5,90,6,4,90,8,2,90,8,2,90,9,1,90,9,1,90,9,1,90,8,2,90,8,2,0,89,4,7,89,5,6,89,9,2,89,10,1,89,4,7,89,8,3,89,7,4,89,10,1,89,9,2,0,86,10,4,86,8,6,86,11,3,86,14,86,7,7,86,10,4,86,14,86,14,86,10,4,0,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,0,95,5,95,2,3,95,1,4,95,2,3,95,3,2,95,4,1,95,5,0,30,1,17,10,20,22,34,1,61,4,34,1,64,1,34,1,65,34,1,62,3,34,1,60,5,34,1,61,4,34,1,64,1,34,1,64,1,34,1,62,3,34,1,19,46,83,1,1,15,53,15,32,0,0,0,94,2,0,4,94,2,1,3,94,2,2,2,94,2,1,3,94,2,1,3,94,2,1,3,100,100,100,100,100,100,100,100,100,100,100,100,34,6,26,34,34,6,30,30,34,9,15,42,34,9,22,35,34,10,4,52,34,10,11,45,35,1,20,44,80,11,8,0,1,37,3,17,18,25,37,3,58,2,41,2,9,48,41,1,40,8,2,2,2,4,41,1,22,10,14,12,41,16,24,12,7,70,43,1,7,48,1,44,1,7,45,3,74,1,24,1,70,1,27,2,85,1,12,2,78,1,13,8,96,1,2,1,89,11,45,2,3,7,13,30,45,1,3,8,14,29,47,1,19,14,9,10,47,5,9,13,26,47,12,14,12,15,74,0,21,5,74,4,9,13,74,5,11,10,47,29,24,76,10,14,90,1,6,1,2,62,1,1,8,4,3,2,2,3,3,5,0,0,6,52,31,15,2,52,9,16,15,4,2,1,1,53,5,28,12,2,53,15,11,9,6,6,18.2,41.36219009229044,4.7272727272727275,9.747727007778881,14.220930232558137,5.255725138657067,2.7,2.138775110748901
BH,BHR,Bahrain,2021-03-01,2021-02-09,100,5,785206.0760500297,2,187698.63357737148,56,88,9438866.671950093,44,9,7,84,13,10,77,10,7,83,11,15,74,11,12,77,10,17,73,10,10,80,10,8,82,11,6,83,12,4,84,9,13,78,10,16,74,13,3,84,12,19,69,93,4,3,90,2,3,5,93,3,2,2,85,2,6,7,88,3,3,6,83,4,3,10,90,1,6,3,92,3,3,2,94,1,2,3,96,1,2,1,87,3,7,3,84,3,6,7,97,2,1,81,2,11,6,12,18,70,84,4,12,16,1,52,31,48,1,21,30,79,17,4,79,9,9,3,91,5,4,39,3,8,50,19,3,10,65,3,90,6,3,1,93,1,5,1,32,31,15,11,11,41,7,20,19,13,65,41,7,26,16,10,41,6,25,14,14,41,8,13,13,25,41,7,29,13,10,90,5,5,90,6,4,90,8,2,90,8,2,90,9,1,90,9,1,90,9,1,90,8,2,90,8,2,0,89,4,7,89,6,5,89,9,2,89,10,1,89,4,7,89,8,3,89,8,3,89,10,1,89,9,2,0,86,10,4,86,8,6,86,11,3,86,14,86,7,7,86,10,4,86,14,86,14,86,10,4,0,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,0,95,5,95,2,3,95,1,4,95,2,3,95,3,2,95,4,1,95,5,0,33,1,14,11,19,22,37,1,58,4,37,1,61,1,37,1,62,37,1,59,3,37,1,57,5,37,1,58,4,37,1,61,1,37,1,61,1,37,1,59,3,37,1,19,43,85,1,1,13,56,14,30,0,0,0,94,2,0,4,94,2,1,3,94,2,2,2,94,2,1,3,94,2,1,3,94,2,1,3,100,100,100,100,100,100,100,100,100,100,100,100,38,6,26,30,38,6,28,28,38,9,14,39,38,9,21,32,38,10,4,48,38,10,11,41,39,1,18,42,82,10,8,0,0,41,3,16,16,24,41,3,55,1,44,2,9,45,44,1,37,8,2,2,2,4,44,1,21,9,14,11,44,16,23,11,6,65,46,1,7,45,1,47,1,7,42,3,74,1,24,1,72,1,25,2,86,1,11,2,79,1,13,7,96,1,2,1,89,11,48,2,3,6,13,28,48,1,3,7,14,27,50,1,17,13,9,10,50,5,8,11,26,50,10,13,12,15,77,0,18,5,77,4,8,11,77,5,10,8,50,28,22,78,9,13,91,1,6,1,1,64,1,1,8,3,3,2,2,3,3,4,0,0,6,55,30,13,2,55,9,15,13,4,2,1,1,56,5,25,12,2,56,15,8,9,6,6,18.615384615384617,41.818288233370225,4.8,10.271860158272752,14.2875,5.427715555723803,2.72972972972973,2.1940405223727786
BH,BHR,Bahrain,2021-03-06,2021-02-09,100,5,785206.0760500297,2,187698.63357737148,56,88,9434191.659543736,44,9,7,84,13,10,77,10,7,83,11,16,73,11,12,77,10,18,72,10,10,80,10,8,82,11,6,83,12,4,84,9,13,78,10,15,75,13,3,84,12,18,70,93,4,3,90,2,3,5,93,3,2,2,84,2,6,8,88,3,3,6,82,4,3,11,90,1,6,3,92,3,3,2,94,1,2,3,96,1,2,1,87,3,7,3,85,3,6,6,97,2,1,82,2,11,5,12,18,70,84,4,12,16,1,52,31,48,1,20,31,80,16,4,80,8,9,3,92,4,4,38,3,8,51,19,3,9,66,3,91,5,3,1,94,1,4,1,31,31,15,11,12,40,7,20,19,14,64,40,7,26,17,10,40,6,25,15,14,40,8,13,13,26,40,7,30,13,10,89,5,6,89,7,4,89,8,3,89,9,2,89,10,1,89,9,2,89,10,1,89,9,2,89,9,2,1,89,4,7,89,6,5,89,9,2,89,10,1,89,4,7,89,8,3,89,8,3,89,10,1,89,9,2,1,86,10,4,86,8,6,86,11,3,86,14,86,7,7,86,10,4,86,14,86,14,86,10,4,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,1,94,6,94,2,4,94,1,5,94,2,4,94,4,2,94,5,1,94,6,0,33,1,15,11,18,22,37,1,58,4,37,1,60,2,37,1,62,37,1,60,2,37,1,58,4,37,1,58,4,37,1,61,1,37,1,61,1,37,1,59,3,37,1,19,43,85,1,1,13,56,14,30,1,1,1,94,2,0,4,94,2,1,3,94,2,2,2,94,2,1,3,94,2,1,3,94,2,1,3,100,100,100,100,100,100,100,100,100,100,100,100,38,6,25,31,38,6,27,29,38,9,14,39,38,9,21,32,38,10,4,48,38,10,11,41,39,1,18,42,82,10,8,0,0,41,3,16,15,25,41,3,55,1,44,2,9,45,44,1,37,8,2,2,2,4,44,1,22,8,14,11,44,15,24,11,6,64,46,1,6,46,1,47,1,6,43,3,75,1,23,1,73,1,24,2,86,1,11,2,79,1,13,7,96,1,2,1,89,11,48,2,4,5,13,28,48,1,4,6,14,27,50,1,17,12,10,10,50,5,8,10,27,50,10,12,13,15,78,0,17,5,78,4,8,10,78,5,10,7,50,28,22,78,9,13,91,1,5,1,2,64,1,1,8,2,3,2,2,3,3,4,1,0,6,55,30,13,2,55,10,15,13,3,2,1,1,56,4,25,13,2,56,16,7,9,6,6,18.692307692307693,41.7858915035319,4.8,10.271860158272752,14.0875,5.203410494015514,2.6216216216216215,2.22799550357804
BH,BHR,Bahrain,2021-03-09,2021-02-10,100,5,785206.0760500297,2,187698.63357737148,56,88,9426293.451140929,43,9,7,84,13,10,77,10,7,83,11,16,73,11,12,77,10,18,72,10,10,80,10,8,82,11,6,83,12,4,84,9,13,78,10,15,75,13,3,84,12,18,70,93,4,3,90,2,3,5,93,3,2,2,84,2,6,8,88,3,3,6,82,4,3,11,90,1,6,3,92,3,3,2,94,1,2,3,96,1,2,1,87,3,7,3,85,3,6,6,97,2,1,82,2,11,5,12,18,70,84,4,12,16,2,52,30,48,1,20,31,80,16,4,80,8,9,3,92,4,4,39,3,8,50,19,3,9,66,3,91,5,3,1,94,1,4,1,31,30,15,12,12,40,8,19,19,14,63,40,8,25,17,10,40,6,24,16,14,40,9,12,13,26,40,8,29,13,10,89,5,6,89,7,4,89,8,3,89,9,2,89,10,1,89,9,2,89,10,1,89,9,2,89,9,2,2,88,5,7,88,7,5,88,10,2,88,11,1,88,5,7,88,9,3,88,9,3,88,11,1,88,9,3,2,86,10,4,86,8,6,86,11,3,86,14,86,7,7,86,10,4,86,14,86,14,86,10,4,2,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,2,94,6,94,2,4,94,1,5,94,2,4,94,4,2,94,5,1,94,6,0,33,1,15,11,19,21,37,1,58,4,37,1,60,2,37,1,62,37,1,60,2,37,1,58,4,37,1,58,4,37,1,61,1,37,1,61,1,37,1,59,3,37,1,19,43,85,1,1,13,57,14,29,2,2,2,94,2,0,4,94,2,1,3,94,2,2,2,94,2,1,3,94,2,1,3,94,2,1,3,100,100,100,100,100,100,100,100,100,100,100,100,38,6,25,31,38,7,27,28,38,9,15,38,38,10,21,31,38,11,4,47,38,11,11,40,39,1,18,42,82,10,8,0,0,41,3,16,15,25,41,3,55,1,44,2,9,45,44,1,37,8,2,2,2,4,44,1,23,8,14,10,44,15,24,11,6,63,46,1,5,47,1,47,1,5,44,3,75,1,23,1,73,1,24,2,85,1,12,2,79,1,13,7,96,1,2,1,89,11,48,2,4,5,12,29,48,1,4,6,14,27,50,1,17,13,10,9,50,5,8,10,27,50,11,12,12,15,77,0,18,5,77,5,8,10,77,6,10,7,50,28,22,78,9,13,91,1,5,1,2,64,1,1,8,2,3,2,2,3,2,4,1,0,7,56,29,13,2,56,10,15,13,2,2,1,1,57,4,24,13,2,57,16,7,8,6,6,18.692307692307693,41.7858915035319,4.8,10.271860158272752,14.0875,5.203410494015514,2.6216216216216215,2.22799550357804
BH,BHR,Bahrain,2021-03-10,2021-02-10,100,5,785206.0760500297,2,187698.63357737148,56,88,9448175.66038137,42,9,7,84,13,10,77,10,7,83,11,16,73,11,12,77,10,18,72,10,10,80,10,8,82,11,6,83,12,4,84,9,13,78,10,14,76,13,3,84,12,17,71,93,4,3,90,2,3,5,93,3,2,2,84,2,6,8,88,3,3,6,82,4,3,11,90,1,6,3,92,3,3,2,94,1,2,3,96,1,2,1,87,3,7,3,86,3,6,5,97,2,1,83,2,11,4,12,18,70,84,4,12,16,2,52,30,48,1,21,30,79,17,4,79,8,10,3,92,4,4,40,3,8,49,19,3,10,65,3,90,5,4,1,94,1,4,1,32,30,14,12,12,41,8,19,18,14,62,41,8,25,16,10,41,6,24,15,14,41,9,12,13,25,41,8,29,12,10,89,5,6,89,7,4,89,8,3,89,9,2,89,10,1,89,9,2,89,10,1,89,9,2,89,9,2,3,88,5,7,88,7,5,88,10,2,88,11,1,88,5,7,88,9,3,88,9,3,88,11,1,88,9,3,3,87,9,4,87,7,6,87,10,3,87,13,87,7,6,87,10,3,87,13,87,13,87,9,4,3,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,3,94,6,94,2,4,94,1,5,94,2,4,94,4,2,94,5,1,94,6,0,33,1,14,11,19,22,37,1,58,4,37,1,60,2,37,1,62,37,1,60,2,37,1,59,3,37,1,58,4,37,1,61,1,37,1,61,1,37,1,59,3,37,1,18,44,86,1,1,12,58,14,28,3,3,3,94,2,0,4,94,2,1,3,94,2,2,2,94,2,1,3,94,2,1,3,94,2,1,3,100,100,100,100,100,100,100,100,100,100,100,100,38,6,25,31,38,7,27,28,38,9,15,38,38,10,21,31,38,11,4,47,38,11,11,40,39,1,18,42,82,10,8,0,0,41,3,15,15,26,41,3,55,1,44,2,8,46,44,1,37,8,2,2,2,4,44,1,23,8,14,10,44,16,23,11,6,62,46,1,4,48,1,47,1,5,44,3,75,1,23,1,73,1,24,2,85,1,12,2,79,1,13,7,96,1,2,1,89,11,48,2,4,4,12,30,48,1,4,6,14,27,50,1,17,13,10,9,50,5,7,11,27,50,11,11,12,16,78,0,18,4,78,5,8,9,78,6,10,6,50,28,22,78,9,13,91,1,5,1,2,64,1,1,8,2,3,2,2,3,2,4,1,0,7,57,29,12,2,57,10,14,13,2,2,1,1,58,4,24,12,2,58,16,7,7,6,6,19.157894736842106,42.24415924175405,4.8,10.271860158272752,14.320512820512821,5.055595101999133,2.611111111111111,2.2586693652651557
