ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3.0,V5d_3.1,V5d_4..99,V5d_4.0,V5d_5..99,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7.0,V5d_8..99,V5d_8.0,V5d_9..99,V5d_9.0,V5d_10..99,V6_1..99,V6_1.0,V6_1.1,V6_2..99,V6_2.0,V6_2.1,V6_3..99,V6_3.0,V6_3.1,V6_4..99,V6_4.0,V6_4.1,V6_5..99,V6_5.0,V6_5.1,V6_6..99,V6_6.0,V6_6.1,V6_7..99,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CD,COD,Democratic Republic of the Congo,2021-02-09,2021-02-07,100,4,3950404.486118233,2,684995.197805166,25,95,54585197.66561364,43,8,5,87,5,13,82,8,4,88,8,15,77,7,10,83,8,9,83,6,7,87,8,8,84,8,4,88,7,6,87,10,6,84,6,14,80,8,7,85,8,11,81,95,0,2,3,87,0,4,9,96,1,1,2,85,0,9,6,90,1,3,6,91,0,4,5,93,0,3,4,92,1,3,4,96,0,1,3,94,0,3,3,94,0,3,3,86,0,7,7,93,0,3,4,89,0,7,4,5,0,16,79,84,0,10,6,7,0,34,59,66,1,19,14,81,0,0,17,2,81,12,6,1,88,0,5,7,0,29,0,20,51,9,0,0,89,2,100,0,0,0,0,100,0,0,0,10,0,16,18,21,35,11,20,15,19,35,100,11,18,23,15,33,11,19,18,16,36,11,19,11,11,48,11,16,25,18,30,65,0,19,16,65,0,22,13,65,0,21,14,65,0,29,6,65,0,20,15,65,0,24,11,65,0,31,4,65,0,31,4,65,0,28,7,0,79,9,12,79,16,5,79,19,2,79,21,0,79,9,12,79,16,5,79,20,1,79,21,0,79,17,4,0,82,0,8,10,82,0,12,6,82,0,17,1,82,0,17,1,82,0,8,10,82,0,17,1,82,0,16,2,82,0,18,0,82,0,15,3,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,100,0,0,100,0,100,0,100,0,0,83,16,1,83,14,3,83,12,5,83,9,8,83,12,5,83,10,7,83,12,5,16,1,45,17,9,12,17,2,77,4,17,2,80,1,17,2,80,1,17,2,74,7,17,2,75,6,17,2,78,3,17,2,79,2,17,2,76,5,17,2,79,2,17,2,19,62,95,0,0,5,55,0,3,42,0,0,0,80,12,4,4,80,10,8,2,80,6,9,5,80,11,5,4,80,12,3,5,80,10,3,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,18,5,53,24,18,7,44,31,18,9,40,33,18,9,47,26,18,7,36,39,18,2,43,37,22,0,46,32,54,0,22,11,4,9,24,0,4,18,29,25,24,0,69,7,27,1,18,54,27,0,22,26,8,10,4,3,27,1,12,19,22,19,27,0,16,28,19,10,100,100,100,47,1,43,9,57,1,30,12,61,1,27,11,55,1,24,20,64,1,24,11,59,0,32,9,30,0,0,2,15,20,33,30,0,0,6,6,26,32,34,3,36,9,5,13,34,0,29,11,13,13,34,0,37,12,9,8,52,5,34,9,52,14,13,21,52,11,25,12,35,0,38,27,73,1,12,14,89,0,3,1,0,0,0,1,6,51,0,2,5,1,2,1,3,7,4,2,4,1,6,0,3,8,52,0,43,4,0,1,52,0,6,16,10,9,6,1,0,53,1,30,15,1,53,1,6,6,18,13,3,3.1219512195121952,3.465509500428613,1.8181818181818181,1.2504544628399563,8.216216216216216,6.124337311702182,4.733333333333333,3.03315017762062
CD,COD,Democratic Republic of the Congo,2021-02-10,2021-02-08,100,6,3508935.017391448,3,1162315.352246662,24,90,52617278.743826926,47,5,8,87,3,14,83,4,6,90,4,19,77,5,11,84,4,13,83,3,9,88,5,8,87,5,4,91,5,10,85,7,7,86,3,19,78,6,5,89,6,15,79,92,2,4,2,86,1,5,8,94,2,2,2,81,2,11,6,89,1,5,5,87,1,6,6,91,0,5,4,92,1,5,2,96,0,3,1,90,1,6,3,93,0,5,2,81,0,10,9,95,1,2,2,85,0,9,6,10,0,13,77,88,0,6,6,12,0,31,57,69,0,16,15,84,0,0,14,2,84,12,3,1,88,0,5,7,0,29,0,15,56,13,0,0,86,1,100,0,0,0,0,100,0,0,0,14,0,16,19,19,32,14,17,15,19,35,100,14,16,21,19,30,14,15,16,19,36,14,16,11,13,46,14,14,24,21,27,68,0,15,17,68,0,20,12,68,0,20,12,68,0,26,6,68,0,20,12,68,0,23,9,68,0,31,1,68,0,28,4,68,0,25,7,0,81,10,9,81,16,3,81,18,1,81,19,0,81,9,10,81,16,3,81,18,1,81,19,0,81,16,3,0,81,0,10,9,81,0,13,6,81,0,18,1,81,0,18,1,81,0,9,10,81,0,16,3,81,0,17,2,81,0,19,0,81,0,15,4,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,100,0,0,100,0,100,0,100,0,0,86,13,1,86,11,3,86,11,3,86,8,6,86,10,4,86,8,6,86,9,5,17,1,43,16,7,16,18,3,72,7,18,3,77,2,18,3,77,2,18,3,72,7,18,3,74,5,18,3,76,3,18,3,76,3,18,3,74,5,18,3,74,5,18,3,24,55,93,0,0,7,53,0,5,42,0,0,0,85,8,3,4,85,6,6,3,85,4,7,4,85,6,5,4,85,6,5,4,85,5,2,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,19,3,51,27,19,6,46,29,19,8,39,34,19,7,48,26,19,6,32,43,19,4,45,32,24,0,44,32,56,0,25,11,4,4,26,1,4,12,29,28,26,2,68,4,29,2,18,51,29,0,21,28,8,8,3,3,29,1,9,18,25,18,29,0,14,34,14,9,100,100,100,50,1,42,7,56,1,32,11,63,1,26,10,55,1,26,18,69,2,19,10,58,0,33,9,31,0,0,5,12,19,33,31,0,0,7,7,22,33,35,2,30,12,10,11,35,0,24,11,14,16,35,0,33,12,8,12,57,4,33,6,57,9,12,22,57,7,22,14,37,0,38,25,75,1,9,15,92,0,2,1,1,0,0,0,4,55,0,1,5,2,1,0,3,7,3,1,4,2,4,1,6,5,52,0,41,6,0,1,52,0,9,14,8,11,4,2,0,52,1,32,14,1,52,0,6,8,16,14,4,3.75,3.9206880610161874,2.2222222222222223,1.3944333775567925,9.390243902439025,6.715199359588992,4.6521739130434785,2.8768608764442294
CD,COD,Democratic Republic of the Congo,2021-02-11,2021-02-09,100,7,3803386.807688126,3,1162315.352246662,37,87,49036720.82488118,40,7,9,84,5,15,80,5,8,87,6,17,77,7,12,81,7,13,80,6,7,87,7,6,87,6,6,88,7,7,86,8,4,88,6,17,77,8,4,88,7,15,78,91,2,4,3,85,2,5,8,92,2,3,3,83,2,11,4,88,1,5,6,87,1,5,7,93,0,4,3,94,1,3,2,94,0,5,1,93,1,6,0,96,1,2,1,83,0,8,9,96,1,1,2,85,0,9,6,13,0,18,69,83,1,7,9,14,0,26,60,74,0,11,15,89,0,0,9,2,89,7,3,1,93,0,2,5,0,26,2,17,55,16,1,0,83,0,100,0,0,0,0,100,0,0,0,16,0,16,23,14,31,21,17,14,20,28,100,21,15,23,18,23,21,14,16,18,31,21,15,10,16,38,21,14,21,19,25,71,0,14,15,71,0,19,10,71,0,21,8,71,0,25,4,71,0,17,12,71,0,24,5,71,0,29,0,71,0,25,4,71,0,22,7,0,86,9,5,86,9,5,86,12,2,86,14,0,86,6,8,86,12,2,86,14,0,86,14,0,86,12,2,0,77,0,11,12,77,0,14,9,77,0,22,1,77,0,22,1,77,0,10,13,77,0,18,5,77,0,20,3,77,0,23,0,77,0,18,5,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,100,0,0,100,0,100,0,100,0,0,89,10,1,89,8,3,89,8,3,89,5,6,89,8,3,89,5,6,89,8,3,24,2,36,17,6,15,25,2,65,8,25,2,71,2,25,2,71,2,25,2,66,7,25,2,67,6,25,2,71,2,25,2,71,2,25,2,68,5,25,2,68,5,25,2,23,50,96,0,0,4,59,0,4,37,0,0,0,83,9,4,4,83,6,8,3,83,6,7,4,83,7,4,6,83,7,6,4,83,8,1,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,27,3,44,26,27,4,44,25,27,6,30,37,27,5,43,25,27,4,24,45,27,3,42,28,32,0,37,31,63,0,20,7,3,7,34,1,4,8,33,20,34,2,60,4,36,1,18,45,36,0,20,24,6,7,4,3,36,0,14,17,20,13,37,0,17,26,13,7,100,100,100,58,0,37,5,59,1,30,10,73,0,19,8,61,0,23,16,78,1,15,6,61,0,33,6,38,0,0,4,8,17,33,38,0,0,5,9,15,33,42,1,28,11,11,7,42,0,21,11,11,15,42,0,29,12,6,11,61,2,33,4,61,7,14,18,61,5,21,13,44,0,31,25,75,0,12,13,89,0,3,2,1,0,0,0,5,59,0,1,3,2,3,0,1,8,2,1,2,4,0,1,6,7,58,0,38,3,1,0,58,0,8,12,7,8,4,3,0,59,1,28,11,1,59,0,7,9,14,8,3,3.0555555555555554,3.0700809151220794,2.4615384615384617,1.3301243435223524,8.833333333333334,6.9013456244830556,3.8205128205128203,2.7991708816775205
CD,COD,Democratic Republic of the Congo,2021-02-12,2021-02-10,100,6,2759468.282745504,1,182032.002020769,29,88,50499427.98918517,41,5,10,85,5,18,77,5,4,91,7,18,75,7,15,78,7,15,78,7,6,87,6,3,91,5,4,91,6,5,89,6,7,87,6,17,77,6,5,89,5,12,83,90,1,5,4,82,2,7,9,96,1,1,2,82,1,7,10,85,0,4,11,85,1,4,10,94,0,0,6,97,0,1,2,96,0,3,1,95,1,4,0,93,1,4,2,83,0,10,7,95,1,1,3,88,0,7,5,11,1,14,74,86,1,5,8,11,0,28,61,72,0,10,18,90,0,0,10,0,90,4,6,0,96,0,0,4,0,21,2,16,61,15,1,1,83,0,99,0,0,1,0,100,0,0,0,16,0,13,19,17,35,24,7,15,16,38,100,24,10,20,13,33,24,9,16,12,39,24,11,10,11,44,24,8,21,13,34,69,0,18,13,69,0,24,7,69,0,24,7,69,0,28,3,69,0,19,12,69,0,25,6,69,0,30,1,69,0,25,6,69,0,27,4,0,83,12,5,83,10,7,83,10,7,83,16,1,83,7,10,83,14,3,83,17,0,83,17,0,83,15,2,0,81,0,8,11,81,0,10,9,81,0,18,1,81,0,19,0,81,0,6,13,81,0,15,4,81,0,16,3,81,0,19,0,81,0,15,4,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,100,0,0,100,0,100,0,100,0,0,85,14,1,85,7,8,85,7,8,85,6,9,85,12,3,85,12,3,85,13,2,23,1,42,18,6,10,23,3,68,6,23,3,72,2,23,3,73,1,23,3,70,4,23,3,67,7,23,3,73,1,23,3,72,2,23,3,71,3,23,3,69,5,23,3,19,55,93,1,0,6,58,1,5,36,0,0,0,86,9,1,4,86,7,4,3,86,6,7,1,86,8,1,5,86,6,5,3,86,7,4,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,24,3,52,21,24,3,37,36,24,6,32,38,24,4,43,29,24,3,24,49,24,3,36,37,27,1,37,35,63,0,21,7,1,8,30,0,2,13,27,28,30,0,66,4,31,0,19,50,31,0,26,22,9,6,4,2,31,0,20,12,20,17,32,0,21,24,18,5,100,100,100,50,1,38,11,65,1,27,7,70,0,22,8,59,1,24,16,78,1,17,4,65,1,29,5,32,0,1,4,5,22,36,32,1,1,4,11,14,37,36,3,30,12,10,9,36,1,22,9,11,21,36,0,31,9,12,12,61,1,31,7,61,7,14,18,61,8,20,11,38,0,39,23,77,0,10,13,90,1,2,2,1,1,0,0,3,52,0,4,3,2,2,1,0,7,0,1,5,5,1,1,3,13,55,0,38,4,1,2,55,0,12,11,10,5,4,3,0,57,3,25,11,4,57,1,7,10,15,9,1,3.4545454545454546,3.0987960561943786,2.3636363636363638,1.2060453783110545,6.972222222222222,5.3903941605739005,3.634146341463415,2.861434059706563
CD,COD,Democratic Republic of the Congo,2021-02-13,2021-02-11,100,3,851545.4753968569,0,0,24,91,49901812.97004544,32,6,9,85,7,11,82,8,0,92,7,16,77,6,13,81,8,8,84,7,4,89,5,2,93,6,2,92,8,3,89,8,6,86,6,15,79,7,4,89,6,8,86,91,0,5,4,89,0,7,4,100,0,0,0,84,0,4,12,87,0,3,10,92,0,2,6,96,0,0,4,98,0,0,2,98,0,2,0,97,0,2,1,94,0,3,3,85,0,7,8,96,0,2,2,92,0,5,3,8,1,12,79,88,0,6,6,8,0,40,52,60,0,14,26,86,0,0,13,1,86,4,9,1,96,0,0,4,0,22,1,24,53,13,0,2,85,0,99,0,0,1,0,100,0,0,0,16,0,11,17,16,40,28,7,15,13,37,100,28,8,19,12,33,28,9,15,10,38,28,12,9,10,41,28,8,21,12,31,66,0,17,17,66,0,25,9,66,0,23,11,66,0,29,5,66,0,22,12,66,0,26,8,66,0,33,1,66,0,27,7,66,0,32,2,0,84,11,5,84,10,6,84,8,8,84,15,1,84,8,8,84,11,5,84,15,1,84,16,0,84,14,2,0,83,0,8,9,83,0,12,5,83,0,16,1,83,0,17,0,83,0,6,11,83,0,14,3,83,0,14,3,83,0,17,0,83,0,15,2,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,100,0,0,100,0,100,0,100,0,0,81,18,1,81,12,7,81,10,9,81,5,14,81,14,5,81,16,3,81,16,3,27,0,43,12,8,10,28,2,67,3,28,2,68,2,28,2,69,1,28,2,65,5,28,2,63,7,28,2,69,1,28,2,68,2,28,2,69,1,28,2,67,3,28,2,14,56,95,1,0,4,67,1,2,30,0,0,0,78,14,1,7,78,13,2,7,78,8,11,3,78,11,4,7,78,12,3,7,78,11,5,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,28,2,49,21,28,2,35,35,28,4,29,39,28,4,39,29,28,3,25,44,28,2,33,37,29,1,34,36,66,0,19,9,1,5,33,0,4,14,19,30,33,2,64,1,36,0,15,49,36,0,26,14,10,7,6,1,36,1,21,11,15,16,37,1,15,26,13,8,100,100,100,51,3,32,14,65,3,23,9,71,3,17,9,61,2,22,15,75,2,18,5,67,2,23,8,38,0,1,3,7,20,31,38,1,1,3,9,12,36,40,2,20,16,10,12,40,1,19,9,12,19,40,0,26,11,14,9,63,1,26,10,63,7,12,18,63,7,20,10,42,0,35,23,77,0,10,13,92,1,3,0,1,1,0,0,2,57,0,3,3,1,2,1,0,7,0,1,5,3,1,1,1,14,63,0,32,3,0,2,63,0,9,12,9,3,3,1,0,66,2,19,9,4,66,1,5,11,7,8,2,3.3846153846153846,2.560996769510125,1.9090909090909092,1.8140862964338522,6.827586206896552,5.099502535382681,3.5151515151515147,2.77399995630421
CD,COD,Democratic Republic of the Congo,2021-02-14,2021-02-12,100,2,395025.34538450895,0,0,20,90,44688946.686321035,33,7,7,86,7,13,80,6,0,94,6,18,76,4,15,81,6,14,80,6,7,87,5,5,90,7,0,93,8,5,87,7,9,84,6,19,75,7,4,89,6,12,82,93,0,4,3,87,0,5,8,100,0,0,0,82,0,6,12,85,0,4,11,86,1,7,6,93,0,3,4,95,0,0,5,100,0,0,0,95,0,2,3,91,1,5,3,81,0,9,10,96,0,1,3,88,0,8,4,10,0,12,78,88,0,5,7,10,0,44,46,56,0,22,22,78,0,0,21,1,78,9,12,1,92,0,2,6,0,32,1,24,43,12,0,3,85,0,98,0,0,1,1,99,0,0,1,16,0,11,21,16,36,31,9,13,17,30,100,31,10,23,10,26,31,11,15,11,32,31,16,9,8,36,31,11,22,15,21,69,0,19,12,69,0,21,10,69,0,20,11,69,0,26,5,69,0,21,10,69,0,24,7,69,0,31,0,69,0,26,5,69,0,28,3,0,84,10,6,84,8,8,84,11,5,84,15,1,84,7,9,84,11,5,84,13,3,84,16,0,84,15,1,0,79,0,10,11,79,0,16,5,79,0,19,2,79,0,21,0,79,0,8,13,79,0,13,8,79,0,19,2,79,0,21,0,79,0,19,2,0,99,1,0,99,1,0,99,1,0,99,1,99,0,1,99,1,0,99,1,99,1,99,1,0,83,16,1,83,11,6,83,10,7,83,4,13,83,13,4,83,13,4,83,15,2,29,0,38,11,6,16,30,1,67,2,30,1,67,2,30,1,68,1,30,1,62,7,30,1,60,9,30,1,68,1,30,1,67,2,30,1,67,2,30,1,65,4,30,1,16,53,95,0,0,5,67,0,4,29,0,0,0,76,14,1,9,76,13,1,10,76,8,11,5,76,11,5,8,76,12,2,10,76,11,3,10,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,31,2,47,20,31,2,40,27,31,4,28,37,31,3,39,27,31,4,24,41,31,3,33,33,33,0,36,31,64,0,16,12,2,6,36,0,2,8,23,31,36,3,58,3,39,0,17,44,39,0,22,17,13,6,2,1,39,1,19,10,17,14,40,1,13,25,16,5,100,100,100,54,3,36,7,61,3,27,9,73,4,16,7,62,2,25,11,77,2,17,4,67,2,24,7,42,0,2,3,7,21,25,42,2,2,4,7,12,31,43,1,20,16,11,9,43,1,16,11,11,18,43,0,21,10,13,13,69,2,20,9,69,5,12,14,69,6,15,10,45,0,34,21,79,0,11,10,91,1,4,0,1,1,0,0,2,57,0,2,1,1,3,1,0,9,1,0,1,6,5,0,1,12,65,0,30,4,0,1,65,0,3,15,7,5,3,2,0,66,1,22,8,3,66,0,5,13,9,5,2,3.302325581395349,2.7214744228689733,1.6,1.7126976771553504,7.931034482758621,4.956460679058615,3.5000000000000004,2.5375960946127614
