ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C9a..99,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CH,CHE,Switzerland,2021-01-14,2021-01-14,728,2,13669.428829379609,0,0,142,705,5919118.827143345,624,3,3,722,2,42,684,3,17,708,3,147,578,3,125,600,3,60,665,3,35,690,3,14,711,5,16,707,3,7,718,3,29,696,2,95,631,4,17,707,4,79,645,725,1,1,1,686,0,13,29,711,1,7,9,581,4,44,99,603,2,29,94,668,2,14,44,693,3,13,19,714,1,4,9,712,2,9,5,721,1,6,0,699,2,15,12,633,3,30,62,711,2,2,13,649,4,31,44,22,1,76,629,653,0,29,46,24,10,258,436,470,1,51,206,677,5,46,0,677,0,11,40,0,717,0,2,9,0,86,10,13,619,25,2,10,690,1,718,1,9,0,0,0,37,2,286,180,108,115,50,33,187,333,125,50,29,279,267,103,50,24,216,295,143,50,25,240,288,125,50,34,59,304,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,7,113,194,261,111,0,0,0,0,0,0,0,0,0,0,0,0,715,3,3,7,715,3,1,9,715,4,1,8,715,3,2,8,715,4,0,9,715,3,1,9,728,0,0,0,728,0,0,0,728,0,0,0,728,0,0,0,728,0,0,0,728,0,0,0,728,0,0,0,728,0,0,0,728,0,0,0,728,0,0,0,728,0,0,0,728,0,0,0,46,7,288,387,46,3,442,237,46,8,139,535,46,3,314,365,46,6,12,664,46,3,165,514,50,0,301,377,427,0,210,53,13,25,51,1,6,58,248,364,51,4,669,4,58,9,93,568,58,0,415,171,46,17,8,13,58,0,184,151,226,109,59,3,167,340,113,46,60,0,149,517,2,0,63,7,133,518,7,442,8,247,31,287,7,429,5,590,1,132,5,415,4,163,146,716,0,6,6,564,3,156,5,68,6,4,16,75,146,413,68,2,6,24,99,158,371,72,5,160,286,143,62,72,0,16,31,99,510,72,0,74,135,164,283,522,6,157,43,522,33,58,115,522,35,70,101,80,0,365,283,445,0,80,203,650,1,17,2,13,2,5,0,38,286,1,5,33,30,34,6,30,62,32,0,28,36,26,16,18,85,95,9,288,331,2,3,95,3,25,96,124,140,129,90,26,101,14,179,179,255,101,4,237,160,136,54,36,6.225112540192926,7.84871470288568,2.064516129032258,1.2396584371185462,12.921245421245422,5.263534507372408,2.2397372742200328,1.2105609549289449
CH,CHE,Switzerland,2021-01-15,2021-01-15,681,1,14145.0849803473,1,14145.0849803473,113,659,6113345.410702989,548,4,2,675,5,35,641,4,7,670,6,136,539,1,95,585,4,68,609,5,13,663,3,15,663,4,17,660,3,9,669,4,30,647,2,80,599,4,11,666,4,80,597,679,0,1,1,646,2,12,21,674,1,2,4,545,2,38,96,586,1,23,71,613,1,25,42,668,0,4,9,666,1,5,9,664,0,11,6,672,1,4,4,651,1,12,17,601,1,19,60,670,0,5,6,601,2,35,43,20,2,61,598,622,0,17,42,26,15,241,399,440,2,34,205,647,3,31,0,647,0,7,27,0,674,0,1,6,0,78,10,21,572,31,1,10,635,4,671,0,9,0,1,0,42,2,290,163,106,78,52,20,177,322,110,52,17,253,275,84,52,20,192,290,127,52,18,220,286,105,52,26,54,292,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3,113,150,252,119,0,0,0,0,0,0,0,0,0,0,0,0,662,5,5,9,662,4,6,9,662,6,2,11,662,6,0,13,662,6,0,13,662,5,2,12,681,0,0,0,681,0,0,0,681,0,0,0,681,0,0,0,681,0,0,0,681,0,0,0,681,0,0,0,681,0,0,0,681,0,0,0,681,0,0,0,681,0,0,0,681,0,0,0,49,7,242,383,49,3,430,199,49,9,124,499,49,6,282,344,49,6,14,612,49,5,161,466,57,1,264,359,417,0,191,48,11,14,65,2,5,63,244,302,65,3,610,3,76,1,91,513,76,1,374,162,33,8,12,15,76,0,167,163,175,100,78,3,149,303,100,48,81,1,146,449,4,0,85,9,116,464,7,444,4,199,34,254,4,417,6,559,2,110,10,404,4,151,122,667,0,7,7,522,3,151,5,91,4,7,12,72,105,390,91,3,10,19,80,119,359,96,8,123,277,120,57,96,2,20,27,82,454,96,1,61,87,164,272,534,6,117,24,534,31,37,79,534,27,47,73,99,3,324,255,426,1,55,199,628,1,10,0,5,3,5,1,28,310,1,7,26,16,31,6,24,61,24,0,22,28,24,13,22,66,124,6,245,299,1,6,124,1,21,81,101,115,130,77,31,130,14,150,158,229,130,6,198,162,99,55,31,4.9721189591078065,6.985336692115409,2.106382978723404,1.4925036239587708,12.3119918699187,5.36989406001829,2.196998123827392,1.1538715453765016
CH,CHE,Switzerland,2021-01-16,2021-01-16,742,0,0,0,0,142,715,6151909.122456657,593,7,2,733,4,52,686,5,13,724,4,155,583,5,118,619,3,83,656,5,33,704,7,19,716,6,21,715,2,11,729,5,28,709,5,108,629,7,10,725,7,50,685,740,0,2,0,690,1,14,37,729,0,9,4,587,3,41,111,624,3,35,80,659,2,21,60,709,0,11,22,723,1,9,9,721,1,9,11,731,0,11,0,714,1,13,14,634,1,34,73,732,0,2,8,692,2,20,28,25,2,69,646,676,0,20,46,33,12,292,405,450,3,63,226,679,13,50,0,679,1,14,45,3,728,0,1,13,0,111,8,21,602,35,5,16,685,1,726,1,13,1,1,0,55,2,283,149,146,107,65,37,204,319,117,65,27,283,268,99,65,36,205,307,129,65,37,217,305,118,65,40,59,319,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,7,138,179,232,133,0,0,0,0,0,0,0,0,0,0,0,0,722,4,3,13,722,5,3,12,722,4,3,13,722,6,3,11,722,6,1,13,722,5,4,11,742,0,0,0,742,0,0,0,742,0,0,0,742,0,0,0,742,0,0,0,742,0,0,0,742,0,0,0,742,0,0,0,742,0,0,0,742,0,0,0,742,0,0,0,742,0,0,0,59,13,253,417,59,6,484,193,59,14,154,515,59,7,305,371,59,8,18,657,59,7,148,528,66,2,294,380,448,0,212,46,15,21,72,5,9,41,248,367,72,6,656,8,80,9,102,551,80,3,412,165,44,17,6,15,80,1,175,160,175,151,81,9,161,329,110,52,91,1,153,490,7,0,101,6,124,506,5,490,1,218,33,260,2,473,7,589,2,144,7,439,1,133,169,724,0,13,5,594,0,139,9,102,4,3,13,71,135,414,102,2,8,16,72,140,402,108,5,146,272,151,60,108,1,10,29,97,497,108,0,56,114,167,297,573,15,124,30,573,30,52,87,573,23,62,84,109,1,375,257,485,0,62,195,681,2,11,0,9,2,6,1,30,309,1,9,39,32,36,6,35,64,19,0,18,38,34,9,16,77,133,11,260,336,2,0,133,0,22,84,117,136,120,91,39,141,19,142,169,271,141,7,204,154,126,65,45,6.125429553264604,7.712880364801744,2.23728813559322,1.4304446264499606,12.266794625719772,5.198171932187934,2.3637961335676625,1.3359164973690425
CH,CHE,Switzerland,2021-01-17,2021-01-17,766,1,11981.1305805402,1,11981.1305805402,163,742,6060105.967972043,609,2,5,759,3,57,706,4,19,743,3,167,596,2,135,629,5,90,671,3,38,725,4,18,744,2,13,751,3,13,750,3,35,728,2,105,659,4,16,746,6,74,686,761,0,4,1,709,3,22,32,747,0,6,13,599,5,50,112,631,4,43,88,676,4,38,48,728,1,12,25,748,0,10,8,753,1,7,5,753,1,8,4,731,3,14,18,661,4,33,68,750,2,6,8,692,3,32,39,22,2,77,665,692,1,25,48,27,11,312,416,454,7,53,252,713,7,45,1,713,1,12,35,5,754,0,2,10,0,99,14,20,633,32,2,24,705,3,742,0,22,1,1,0,57,1,294,191,126,97,75,28,192,346,125,75,25,280,295,91,75,27,241,309,114,75,22,245,319,105,75,28,65,355,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,6,144,156,272,134,0,0,0,0,0,0,0,0,0,0,0,0,748,2,7,9,748,3,4,11,748,4,3,11,748,4,2,12,748,4,1,13,748,2,2,14,766,0,0,0,766,0,0,0,766,0,0,0,766,0,0,0,766,0,0,0,766,0,0,0,766,0,0,0,766,0,0,0,766,0,0,0,766,0,0,0,766,0,0,0,766,0,0,0,58,8,182,518,58,8,409,291,58,17,144,547,58,6,336,366,58,10,29,669,58,7,150,551,65,1,288,412,478,0,228,43,6,11,69,2,10,73,286,326,69,3,686,8,77,5,112,572,77,0,430,187,39,12,6,15,77,2,149,180,200,158,83,3,159,352,116,53,86,1,175,499,5,0,95,3,159,501,8,585,2,152,27,357,4,402,3,623,0,140,3,431,5,140,190,737,0,21,8,616,3,142,5,103,4,2,12,70,125,450,103,3,4,25,96,143,392,108,8,160,285,147,58,108,1,13,30,81,533,108,1,55,130,177,295,583,8,145,30,583,28,52,103,583,24,61,98,112,2,389,263,503,0,62,201,710,2,12,2,10,2,6,2,20,322,0,6,40,27,44,8,24,70,25,0,19,37,26,17,20,81,144,7,274,336,2,3,144,4,14,92,121,150,145,63,33,153,18,157,168,270,153,9,201,166,130,70,37,6.403846153846154,8.351524377984077,2.3870967741935485,1.6231404362306818,12.67877094972067,5.345670236524319,2.3492333901192506,1.2607267765709829
CH,CHE,Switzerland,2021-01-18,2021-01-18,802,1,5037.13137267344,1,5037.13137267344,114,773,6270082.93674391,647,5,1,796,4,54,744,4,18,780,5,181,616,5,136,661,4,70,728,4,30,768,5,12,785,6,14,782,5,15,782,5,32,765,5,74,723,5,9,788,5,86,711,801,0,1,0,748,2,18,34,784,1,10,7,621,3,53,125,666,2,40,94,732,2,22,46,772,1,17,12,790,1,7,4,788,1,10,3,787,1,8,6,770,2,17,13,728,4,21,49,793,2,2,5,716,2,33,51,28,1,69,704,736,1,18,47,33,5,285,479,518,2,41,241,761,5,36,0,761,0,7,33,1,796,0,0,5,1,82,16,20,684,41,1,16,741,3,786,1,13,2,0,0,61,1,272,209,141,118,78,43,190,356,135,78,29,294,293,108,78,34,209,339,142,78,31,241,320,132,78,47,56,316,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2,158,180,286,110,0,0,0,0,0,0,0,0,0,0,0,0,784,3,6,9,784,8,2,8,784,9,1,8,784,9,0,9,784,9,0,9,784,9,0,9,802,0,0,0,802,0,0,0,802,0,0,0,802,0,0,0,802,0,0,0,802,0,0,0,802,0,0,0,802,0,0,0,802,0,0,0,802,0,0,0,802,0,0,0,802,0,0,0,70,11,232,489,70,6,373,353,70,15,86,631,70,10,346,376,70,15,18,699,70,12,140,580,74,2,311,415,491,2,234,55,14,6,82,3,6,65,296,350,82,5,708,7,87,8,100,607,87,0,435,186,50,20,8,16,87,5,175,192,236,107,89,5,175,353,116,64,90,2,183,520,7,0,99,7,146,542,8,571,3,194,34,430,3,359,10,716,1,78,7,458,4,165,175,784,0,12,6,662,0,137,3,109,5,1,11,78,148,450,109,2,6,18,90,149,428,115,8,154,315,150,60,115,2,13,54,93,525,115,2,69,144,165,307,590,12,151,49,590,43,47,122,590,38,58,116,119,1,369,313,489,0,58,255,746,3,8,1,7,4,7,2,24,378,3,4,34,31,26,6,41,54,22,0,24,25,33,17,15,89,143,7,289,360,0,3,143,0,23,92,119,156,127,103,39,151,17,161,185,288,151,6,223,179,149,62,32,6.6380952380952385,8.107997714206386,1.8301886792452833,1.087266315416148,12.296768707482993,5.341723503129991,2.2813990461049283,1.1764626137669847
CH,CHE,Switzerland,2021-01-19,2021-01-19,737,0,0,0,0,134,722,6126237.125093989,615,4,4,729,4,49,684,5,14,718,3,156,578,5,116,616,5,56,676,5,33,699,4,13,720,5,21,711,4,12,721,6,18,713,5,71,661,6,10,721,4,76,657,733,1,1,2,688,1,16,32,723,0,9,5,581,3,46,107,621,3,37,76,681,3,18,35,704,0,13,20,724,0,7,6,716,0,11,10,725,1,7,4,719,0,9,9,666,1,24,46,727,0,5,5,661,2,35,39,15,0,69,653,669,0,25,43,23,10,268,436,470,2,44,221,693,9,33,2,693,0,8,34,2,729,0,0,8,0,80,11,21,625,25,4,14,692,2,723,0,12,1,1,0,41,0,298,172,130,96,50,32,173,348,134,50,26,268,284,109,50,26,215,298,148,50,27,245,299,116,50,28,67,298,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,132,177,266,122,0,0,0,0,0,0,0,0,0,0,0,0,716,4,3,14,716,5,4,12,716,6,2,13,716,5,4,12,716,4,2,15,716,6,1,14,737,0,0,0,737,0,0,0,737,0,0,0,737,0,0,0,737,0,0,0,737,0,0,0,737,0,0,0,737,0,0,0,737,0,0,0,737,0,0,0,737,0,0,0,737,0,0,0,39,10,288,400,39,7,415,276,39,14,101,583,39,7,320,371,39,11,13,674,39,11,145,542,44,4,299,390,438,1,222,40,19,17,49,3,4,64,250,367,49,6,677,5,50,9,103,575,50,2,392,201,52,18,11,11,50,1,135,203,238,110,53,6,172,340,102,64,57,1,159,516,4,0,64,5,146,513,9,449,2,245,41,322,5,405,5,636,2,95,4,418,4,150,165,724,0,9,4,592,3,140,2,70,7,3,15,75,121,446,70,1,7,25,100,131,403,71,6,140,311,145,64,71,1,17,40,76,532,71,0,56,125,175,310,556,7,145,29,556,39,41,101,556,35,62,84,75,3,383,276,461,1,70,205,671,1,14,1,7,3,1,1,38,290,0,10,30,25,35,9,28,65,23,0,30,32,38,15,12,95,100,12,271,348,1,5,100,1,23,103,119,136,118,110,27,115,20,152,164,286,115,11,195,177,119,65,55,6.083333333333332,7.684455740241125,2.1206896551724137,1.3122578133366312,12.517247937745976,5.311601120294041,2.358108108108108,1.2436512758434635
CH,CHE,Switzerland,2021-01-20,2021-01-20,717,1,8049.931790863109,1,8049.931790863109,117,698,6090921.381766427,592,2,1,714,2,64,651,1,16,700,2,157,558,1,126,590,2,68,647,1,29,687,2,10,705,2,15,700,1,8,708,2,25,690,2,92,623,2,6,709,2,81,634,716,0,0,1,653,1,23,40,701,4,4,8,560,5,47,105,591,2,38,86,649,4,19,45,688,0,11,18,707,1,4,5,702,0,7,8,709,1,5,2,692,2,11,12,625,1,28,63,711,0,0,6,636,2,29,50,17,2,62,636,659,1,25,32,26,8,278,405,439,4,48,226,669,7,39,2,669,0,13,35,0,704,0,1,12,0,86,6,12,613,30,3,26,655,3,691,0,23,3,0,0,60,2,266,173,122,94,74,25,184,319,115,74,19,249,292,83,74,24,196,307,116,74,28,217,298,100,74,25,45,313,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,9,152,147,240,120,0,0,0,0,0,0,0,0,0,0,0,0,705,4,0,8,705,3,2,7,705,4,0,8,705,3,3,6,705,4,1,7,705,3,1,8,717,0,0,0,717,0,0,0,717,0,0,0,717,0,0,0,717,0,0,0,717,0,0,0,717,0,0,0,717,0,0,0,717,0,0,0,717,0,0,0,717,0,0,0,717,0,0,0,54,7,276,380,54,1,406,256,54,5,99,559,54,4,328,331,54,6,17,640,54,3,156,504,61,2,282,372,435,0,218,32,14,18,62,2,8,46,281,318,62,1,648,6,69,2,115,531,69,0,372,197,47,10,10,12,69,2,167,161,215,103,71,9,168,330,92,47,75,2,151,487,2,0,86,2,115,510,4,441,2,246,28,314,4,393,6,621,2,87,7,390,3,175,149,700,1,12,4,561,4,150,2,87,5,3,11,71,121,419,87,3,4,28,81,124,390,93,10,147,289,123,55,93,1,20,33,82,488,93,1,49,127,171,276,541,11,135,30,541,33,43,100,541,32,60,84,95,6,366,250,467,1,57,192,661,3,10,3,9,1,6,0,24,297,0,5,39,28,36,5,30,55,28,0,23,34,31,16,14,76,111,4,261,336,2,3,111,1,24,96,125,151,112,72,25,120,11,148,176,262,120,5,198,180,130,46,38,6.153061224489797,7.778089521453665,2.0784313725490198,1.3688409294713826,12.576717557251907,5.58553443648019,2.388214904679376,1.2562619964544808
CH,CHE,Switzerland,2021-01-21,2021-01-21,709,1,9995.374266947942,1,9995.374266947942,113,687,6028133.066942997,573,2,3,704,2,43,664,3,8,698,3,183,523,2,115,592,1,77,631,2,21,686,2,10,697,2,20,687,3,6,700,2,35,672,3,92,614,2,16,691,2,93,614,706,0,2,1,666,2,10,31,701,1,1,6,526,3,49,131,594,4,31,80,632,2,37,38,688,0,10,11,699,0,5,5,689,2,10,8,703,2,2,2,674,3,17,15,617,2,23,67,693,0,11,5,616,4,41,48,22,0,57,630,654,0,16,39,28,5,254,422,456,4,45,204,664,7,37,1,664,1,9,32,3,700,0,2,7,0,84,14,23,588,32,3,25,645,4,684,0,22,2,1,0,59,1,288,150,106,105,73,28,166,342,100,73,26,266,264,80,73,24,217,292,103,73,25,236,277,98,73,36,54,299,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,5,130,153,252,117,0,0,0,0,0,0,0,0,0,0,0,0,687,5,4,13,687,7,6,9,687,7,7,8,687,7,3,12,687,8,1,13,687,7,3,12,709,0,0,0,709,0,0,0,709,0,0,0,709,0,0,0,709,0,0,0,709,0,0,0,709,0,0,0,709,0,0,0,709,0,0,0,709,0,0,0,709,0,0,0,709,0,0,0,55,9,238,407,55,7,411,236,55,13,95,546,55,8,313,333,55,12,17,625,55,9,143,502,65,1,273,370,436,0,201,40,19,13,67,4,2,48,264,324,67,4,633,5,77,2,115,515,77,0,376,187,43,8,8,10,77,2,151,171,213,95,79,3,143,331,97,56,80,0,148,478,3,0,90,7,117,493,2,476,2,209,22,303,2,398,6,614,1,91,3,402,2,162,143,694,0,7,8,569,3,135,2,95,7,5,15,79,145,363,95,1,3,25,93,148,344,99,7,150,267,137,49,99,1,21,37,87,464,99,2,57,108,180,263,545,5,128,31,545,27,45,92,545,23,61,80,102,1,364,242,467,1,56,185,655,1,5,0,10,4,3,0,31,293,0,4,41,19,39,4,27,63,26,1,25,30,29,13,13,82,127,11,235,332,0,4,127,1,25,102,116,122,116,75,25,134,13,143,173,246,134,5,212,156,109,53,40,6.828025477707006,8.385807532598736,2.1956521739130435,1.3763004390578115,12.510978043912175,5.341009196913722,2.2635379061371843,1.2099074626519086
CH,CHE,Switzerland,2021-01-22,2021-01-22,678,0,0,0,0,116,657,5773556.021073128,573,1,2,675,1,44,633,1,17,660,1,148,529,2,93,583,1,63,614,1,29,648,1,11,666,1,15,662,1,8,669,1,26,651,2,90,586,1,11,666,0,76,602,676,0,0,2,634,1,14,29,661,0,9,8,530,1,41,106,585,3,29,61,615,1,19,43,649,1,10,18,667,2,0,9,663,0,4,11,670,0,3,5,652,0,14,12,588,1,19,70,667,0,5,6,602,1,39,36,20,1,61,596,618,0,26,34,24,7,257,390,422,2,46,208,632,5,40,1,632,0,7,36,3,671,0,2,5,0,81,3,20,574,28,2,20,626,2,658,0,19,1,0,0,49,0,254,175,106,94,56,22,167,325,108,56,18,265,250,89,56,17,214,260,131,56,16,233,257,116,56,26,66,290,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,7,131,157,231,114,0,0,0,0,0,0,0,0,0,0,0,0,660,5,6,7,660,6,3,9,660,7,1,10,660,6,1,11,660,7,0,11,660,6,4,8,678,0,0,0,678,0,0,0,678,0,0,0,678,0,0,0,678,0,0,0,678,0,0,0,678,0,0,0,678,0,0,0,678,0,0,0,678,0,0,0,678,0,0,0,678,0,0,0,44,2,252,380,44,3,432,199,44,5,97,532,44,7,313,314,44,7,12,615,44,4,150,480,47,3,270,358,408,0,203,38,15,14,49,1,6,50,240,332,49,6,620,3,54,8,78,538,54,1,388,162,36,13,11,13,54,2,159,149,197,117,56,4,149,322,92,55,57,1,132,484,4,0,63,3,106,494,12,427,2,218,31,247,1,423,7,581,1,90,6,366,1,177,134,666,0,6,6,529,0,144,5,68,2,8,18,67,132,383,68,0,9,22,89,139,351,71,5,141,250,142,69,71,2,17,40,83,465,71,0,53,120,153,281,505,9,136,28,505,39,43,91,505,33,76,64,73,2,344,259,419,1,58,200,626,1,11,0,11,4,3,1,21,283,0,4,37,29,35,5,35,53,23,0,27,24,33,11,14,65,92,6,239,333,2,6,92,0,20,98,105,126,132,74,31,102,19,163,170,224,102,7,177,167,128,66,31,6.4,8.114760516200963,1.9482758620689655,1.3168598187408393,12.362919132149903,5.579327824362746,2.3934426229508197,1.2135310676977167
