ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3.0,V5d_4..99,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5.0,V5d_6..99,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7.0,V5d_7.1,V5d_8..99,V5d_8.0,V5d_8.1,V5d_9..99,V5d_9.0,V5d_9.1,V5d_10..99,V6_1..99,V6_1.0,V6_1.1,V6_2..99,V6_2.0,V6_2.1,V6_3..99,V6_3.0,V6_3.1,V6_4..99,V6_4.0,V6_4.1,V6_5..99,V6_5.0,V6_5.1,V6_6..99,V6_6.0,V6_6.1,V6_7..99,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AZ,AZE,Azerbaijan,2021-02-07,2021-02-06,100,1,18827.3980846786,1,18827.3980846786,47,93,2601533.5684428457,59,0,3,97,0,7,93,1,3,96,1,26,73,1,8,91,0,21,79,0,8,92,1,2,97,2,7,91,1,4,95,1,10,89,1,11,88,1,7,92,1,17,82,97,0,2,1,93,1,4,2,97,0,1,2,74,0,12,14,92,1,3,4,79,1,7,13,92,0,5,3,98,1,0,1,93,0,4,3,96,0,3,1,90,2,3,5,89,0,5,6,93,0,2,5,83,0,8,9,7,0,15,78,85,4,11,7,0,47,46,53,0,13,34,87,0,1,12,0,87,0,3,10,0,97,0,3,0,20,1,9,70,8,0,7,83,2,93,0,5,1,1,94,1,5,0,15,0,13,21,27,24,21,12,18,24,25,100,21,11,13,26,29,21,9,10,27,33,21,13,4,13,49,21,7,19,30,23,76,0,15,9,76,0,19,5,76,0,16,8,76,0,20,4,76,0,14,10,76,0,22,2,76,0,22,2,76,0,24,0,76,0,24,0,0,73,1,8,18,73,1,15,11,73,1,21,5,73,1,25,1,73,1,15,11,73,1,20,6,73,1,26,0,73,1,26,0,73,1,24,2,0,79,0,13,8,79,0,17,4,79,0,20,1,79,0,19,2,79,0,12,9,79,0,15,6,79,0,21,0,79,0,21,0,79,0,19,2,0,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,0,86,10,4,86,12,2,86,11,3,86,9,5,86,10,4,86,12,2,86,13,1,14,1,36,26,16,7,17,4,77,2,17,4,75,4,17,4,77,2,17,4,76,3,17,4,74,5,17,4,79,0,17,4,70,9,17,4,69,10,17,4,72,7,17,4,30,49,78,0,1,21,41,0,16,43,0,0,0,92,2,1,5,92,3,1,4,92,1,6,1,92,3,2,3,92,2,3,3,92,3,0,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,17,8,36,39,17,4,64,15,17,9,25,49,17,8,41,34,17,12,13,58,17,10,22,51,20,1,43,36,57,0,32,7,2,2,22,0,1,11,25,41,22,0,77,1,24,2,15,59,24,1,61,8,1,3,1,1,24,0,30,13,20,13,24,2,25,20,18,11,100,24,2,8,64,2,27,1,5,65,2,64,1,35,0,37,1,60,2,75,0,22,3,59,3,27,11,87,1,9,3,79,1,20,0,30,0,1,8,17,15,29,30,0,1,6,15,20,28,33,1,26,27,6,7,33,0,6,13,18,30,33,0,16,22,12,17,64,4,28,4,64,13,8,15,64,10,16,10,36,1,33,30,70,0,7,23,94,0,4,0,1,0,0,0,1,61,0,0,7,2,4,0,1,8,2,0,0,5,0,1,1,8,40,0,38,21,0,1,40,0,8,23,14,9,4,2,0,41,0,42,10,7,41,0,15,16,15,9,4,3.7804878048780486,4.579913728019073,3.6666666666666665,2.6053557891157184,11.517543859649123,5.409948600462774,2.682142857142857,1.5561148757381336
AZ,AZE,Azerbaijan,2021-02-08,2021-02-07,100,1,55992.9748467497,0,0,42,94,2744481.9070976377,62,3,3,94,2,7,91,4,7,89,4,23,73,4,14,82,3,15,82,5,6,89,3,3,94,5,7,88,5,2,93,3,13,84,2,16,82,3,8,89,1,19,80,97,1,0,2,93,0,3,4,93,1,3,3,77,1,9,13,86,2,4,8,85,1,6,8,94,1,4,1,97,1,1,1,93,1,5,1,98,0,1,1,87,4,5,4,84,0,7,9,92,1,2,5,81,1,12,6,6,0,12,82,88,6,6,6,1,39,54,61,1,6,32,94,0,0,6,0,94,0,2,4,0,98,0,2,0,14,2,10,74,6,0,8,86,0,92,0,7,1,0,93,1,6,0,14,0,15,23,23,25,20,12,25,19,24,100,20,13,15,20,32,20,11,17,17,35,20,14,2,12,52,20,8,22,24,26,76,0,13,11,76,0,20,4,76,0,14,10,76,0,21,3,76,0,16,8,76,0,19,5,76,0,24,0,76,0,24,0,76,0,24,0,0,77,1,9,13,77,1,12,10,77,1,13,9,77,1,21,1,77,1,14,8,77,1,14,8,77,1,21,1,77,1,22,0,77,1,22,0,0,77,1,11,11,77,1,16,6,77,1,20,2,77,1,20,2,77,1,14,8,77,1,19,3,77,1,21,1,77,1,22,0,77,1,20,2,0,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,0,79,17,4,79,14,7,79,12,9,79,9,12,79,18,3,79,18,3,79,21,0,12,0,38,18,14,18,13,1,86,0,13,1,82,4,13,1,85,1,13,1,84,2,13,1,78,8,13,1,85,1,13,1,78,8,13,1,76,10,13,1,81,5,13,1,30,56,73,0,2,25,37,0,24,39,0,0,0,90,3,2,5,90,5,1,4,90,3,5,2,90,4,2,4,90,4,1,5,90,5,1,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,14,4,44,38,14,4,61,21,14,9,26,51,14,10,33,43,14,11,13,62,14,8,27,51,17,0,33,50,67,0,25,4,3,1,19,0,0,10,32,39,19,0,81,0,20,2,17,61,20,1,64,6,3,1,0,5,20,2,37,13,20,8,21,3,30,22,18,6,100,21,0,3,75,1,22,2,2,72,2,57,0,41,2,40,1,57,2,75,0,21,4,68,2,22,8,88,1,9,2,73,1,25,1,24,1,2,9,11,17,36,24,2,1,6,18,18,31,25,0,26,34,6,9,25,1,6,15,24,29,25,1,19,29,7,19,55,4,35,6,55,17,13,15,55,12,23,10,30,1,34,35,65,0,12,23,89,0,3,1,2,0,1,0,4,55,0,3,7,4,5,1,0,7,2,0,0,2,1,1,0,12,35,1,38,25,0,1,35,0,16,21,10,12,4,2,0,36,1,48,8,7,36,1,14,19,19,6,5,3,3.1780497164141406,4,3.197221015541813,12.629032258064516,4.4102483888553685,2.870967741935484,1.604132684996321
AZ,AZE,Azerbaijan,2021-02-09,2021-02-08,100,2,77036.08352075689,1,21043.1086740072,21,91,3324876.3794052545,64,6,3,91,5,9,86,5,8,87,7,16,77,6,17,77,6,17,77,7,5,88,5,6,89,6,7,87,8,1,91,6,11,83,5,16,79,6,9,85,3,19,78,97,1,1,1,91,0,5,4,92,1,3,4,84,1,5,10,83,2,6,9,83,1,8,8,95,1,2,2,94,1,3,2,93,1,5,1,99,0,1,0,89,2,5,4,84,0,6,10,91,1,3,5,81,2,10,7,8,1,9,82,91,3,6,10,1,39,50,61,1,8,30,92,0,0,8,0,92,0,2,6,0,98,0,2,0,20,1,8,71,10,0,5,84,1,95,0,5,0,0,95,1,4,0,15,0,16,22,21,26,18,12,28,18,24,100,18,16,16,22,28,18,14,19,18,31,18,16,1,7,58,18,9,27,20,26,75,0,12,13,75,0,20,5,75,0,17,8,75,0,21,4,75,0,17,8,75,0,17,8,75,0,25,0,75,0,25,0,75,0,25,0,0,80,0,11,9,80,0,14,6,80,0,13,7,80,0,19,1,80,0,12,8,80,0,12,8,80,0,18,2,80,0,20,0,80,0,19,1,0,78,1,11,10,78,1,12,9,78,1,20,1,78,1,20,1,78,1,11,10,78,1,16,5,78,1,19,2,78,1,21,0,78,1,20,1,0,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,0,84,13,3,84,11,5,84,7,9,84,7,9,84,12,4,84,12,4,84,16,0,14,1,37,19,10,19,15,2,83,0,15,2,81,2,15,2,82,1,15,2,82,1,15,2,78,5,15,2,82,1,15,2,76,7,15,2,79,4,15,2,81,2,15,2,20,63,69,0,2,29,34,0,24,42,0,0,0,92,4,2,2,92,4,1,3,92,3,2,3,92,3,1,4,92,4,0,4,92,4,1,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,17,4,41,38,17,4,58,21,17,9,26,48,17,11,31,41,17,9,13,61,17,7,25,51,20,0,26,54,74,0,19,4,2,1,22,0,0,7,34,37,22,0,78,0,22,1,15,62,22,0,62,4,5,0,0,7,22,2,43,9,14,10,23,1,25,33,13,5,100,24,0,1,74,1,24,1,0,74,1,60,0,38,2,43,0,55,2,75,0,22,3,70,0,19,11,88,0,10,2,75,0,24,1,25,1,1,7,9,17,40,25,2,0,4,20,18,31,26,1,26,30,9,8,26,1,9,18,18,28,26,1,21,30,8,14,50,4,39,7,50,16,15,19,50,13,23,14,29,1,31,39,61,0,12,27,89,0,2,1,1,0,1,0,6,58,0,4,7,3,3,3,1,3,1,0,1,2,2,1,1,10,33,2,36,29,0,0,33,0,15,20,10,15,6,1,0,33,2,47,13,5,33,1,12,22,20,9,3,3.1025641025641026,3.370107540021392,3.4000000000000004,2.6076809620810595,13.241935483870968,3.9533570870925026,2.7301587301587302,1.6284402710366277
AZ,AZE,Azerbaijan,2021-02-10,2021-02-09,100,1,21043.1086740072,1,21043.1086740072,23,87,3543599.847063716,60,7,1,92,7,6,87,6,6,88,7,15,78,5,13,82,7,15,78,6,6,88,6,8,86,6,4,90,6,2,92,7,10,83,7,13,80,7,4,89,7,18,75,99,0,1,0,94,1,5,0,94,0,4,2,85,1,4,10,87,1,5,7,85,1,6,8,94,1,2,3,92,0,6,2,96,0,1,3,98,0,2,0,90,0,4,6,87,1,3,9,96,0,2,2,82,3,3,12,11,2,13,74,88,1,11,14,0,39,47,61,1,11,27,89,0,0,11,0,89,0,1,10,0,99,0,1,0,26,1,13,60,15,0,4,79,2,96,0,2,2,0,98,1,1,0,19,0,17,15,24,25,22,7,24,21,26,100,22,10,17,22,29,22,12,13,21,32,22,12,4,10,52,22,6,27,18,27,75,0,14,11,75,0,20,5,75,0,17,8,75,0,20,5,75,0,20,5,75,0,21,4,75,0,25,0,75,0,24,1,75,0,21,4,0,77,0,10,13,77,0,19,4,77,0,19,4,77,0,22,1,77,0,12,11,77,0,15,8,77,0,22,1,77,0,23,0,77,0,19,4,0,85,0,6,9,85,0,9,6,85,0,12,3,85,0,15,0,85,0,6,9,85,0,10,5,85,0,13,2,85,0,15,0,85,0,14,1,0,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,0,85,9,6,85,11,4,85,9,6,85,11,4,85,12,3,85,9,6,85,13,2,19,1,35,19,15,11,19,1,78,2,19,1,79,1,19,1,79,1,19,1,77,3,19,1,73,7,19,1,77,3,19,1,72,8,19,1,76,4,19,1,73,7,19,1,24,56,76,0,0,24,39,0,24,37,0,0,0,87,8,4,1,87,7,4,2,87,3,9,1,87,6,3,4,87,8,1,4,87,8,1,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,20,6,27,47,20,7,58,15,20,10,27,43,20,8,34,38,20,9,10,61,20,5,24,51,22,0,30,48,70,1,20,7,1,1,23,0,0,9,35,33,23,0,76,1,23,0,9,68,23,0,62,7,2,1,0,5,23,0,40,12,13,12,23,2,23,32,11,9,100,24,1,3,71,1,24,1,2,69,4,73,1,26,0,42,0,57,1,73,0,24,3,66,1,24,9,90,0,9,1,76,1,21,2,25,0,0,2,16,13,44,25,0,1,5,19,15,35,30,1,21,29,10,9,30,1,10,17,15,27,30,0,21,26,9,14,53,3,36,8,53,17,11,19,53,14,19,14,33,0,27,40,60,0,8,32,92,0,4,0,0,2,0,0,2,66,0,1,2,8,2,2,3,1,0,1,5,1,2,1,1,4,36,2,39,22,0,1,36,0,11,17,13,14,5,4,0,38,1,43,12,6,38,1,10,22,19,8,2,3.2,2.9980385744879348,3,1.224744871391589,12.721311475409836,4.498633672353505,2.732142857142857,1.6123508689721744
AZ,AZE,Azerbaijan,2021-02-11,2021-02-10,100,0,0,0,0,18,93,3576036.870658016,51,3,0,97,4,2,94,3,4,93,3,23,74,2,14,84,3,11,86,3,4,93,3,3,94,3,3,94,2,4,94,3,7,90,3,11,86,4,3,93,5,19,76,100,0,0,0,98,1,1,0,96,0,2,2,77,2,6,15,86,1,2,11,89,1,2,8,96,1,1,2,97,0,2,1,97,0,1,2,96,0,4,0,93,0,5,2,89,0,5,6,97,0,1,2,81,2,10,7,6,1,11,82,91,2,7,8,0,39,53,61,1,15,23,85,0,0,15,0,85,0,3,12,0,97,2,1,0,25,2,12,61,10,0,4,85,1,96,0,2,1,1,97,1,1,1,16,0,13,15,27,29,22,8,17,21,32,100,22,11,16,14,37,22,10,11,17,40,22,13,7,9,49,22,7,22,17,32,72,0,16,12,72,0,24,4,72,0,18,10,72,0,22,6,72,0,23,5,72,0,26,2,72,0,28,0,72,0,26,2,72,0,23,5,0,73,0,12,15,73,0,24,3,73,0,22,5,73,0,22,5,73,0,18,9,73,0,22,5,73,0,26,1,73,0,27,0,73,0,25,2,0,86,0,7,7,86,0,12,2,86,0,11,3,86,0,14,0,86,0,3,11,86,0,10,4,86,0,12,2,86,0,14,0,86,0,12,2,0,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,0,83,10,7,83,12,5,83,12,5,83,12,5,83,15,2,83,11,6,83,16,1,19,0,35,24,9,13,21,2,74,3,21,2,73,4,21,2,77,0,21,2,71,6,21,2,67,10,21,2,73,4,21,2,72,5,21,2,71,6,21,2,64,13,21,2,30,47,81,0,0,19,48,0,23,29,0,0,0,88,8,1,3,88,7,2,3,88,2,8,2,88,7,4,1,88,8,1,3,88,8,1,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,22,14,26,38,22,8,61,9,22,18,21,39,22,15,30,33,22,18,5,55,22,12,24,42,22,1,30,47,70,0,17,9,3,1,24,0,0,6,33,37,24,1,74,1,26,0,11,63,26,0,61,6,3,0,0,4,26,0,37,14,11,12,26,2,27,27,10,8,100,26,1,5,68,0,27,2,4,64,3,74,2,22,2,39,0,58,3,79,1,16,4,70,1,23,6,95,0,5,0,76,1,21,2,31,1,1,5,15,10,37,31,0,2,8,13,23,23,35,2,24,28,5,6,35,1,7,14,17,26,35,1,16,27,8,13,57,1,37,5,57,15,13,15,57,10,22,11,39,2,26,33,67,0,9,24,91,0,4,0,1,0,1,0,3,66,0,2,1,6,2,1,1,1,2,0,4,1,1,2,1,9,43,1,36,18,1,1,43,0,10,15,9,13,6,3,1,47,0,36,8,9,47,0,8,22,14,4,5,3.823529411764706,4.667557847170669,2.75,1.707825127659933,13.272727272727272,4.178669580294601,2.980392156862745,1.568313694111371
AZ,AZE,Azerbaijan,2021-02-12,2021-02-11,100,1,27914.186823885,1,27914.186823885,35,96,3473340.336932214,61,3,2,95,4,5,91,4,7,89,4,28,68,3,12,85,4,21,75,5,2,93,3,2,95,3,7,90,4,3,93,5,8,87,2,25,73,4,5,91,3,19,78,98,0,1,1,95,0,3,2,93,0,3,4,72,1,11,16,88,1,2,9,79,0,5,16,98,0,1,1,98,0,1,1,93,0,4,3,97,0,3,0,92,0,3,5,75,1,8,16,95,0,2,3,81,0,12,7,4,0,15,81,86,5,9,5,0,34,61,66,1,13,20,87,0,2,11,0,87,0,5,8,0,95,4,1,0,21,1,9,69,7,2,3,88,0,97,0,2,0,1,97,0,2,1,13,0,10,18,33,26,20,13,15,25,27,100,20,13,17,19,31,20,13,11,23,33,20,17,6,10,47,20,12,23,17,28,76,1,11,12,76,1,21,2,76,1,18,5,76,1,19,4,76,1,20,3,76,1,18,5,76,1,23,0,76,1,22,1,76,1,19,4,0,67,0,16,17,67,0,29,4,67,0,24,9,67,0,30,3,67,0,21,12,67,0,27,6,67,0,33,0,67,0,33,0,67,0,33,0,0,83,0,11,6,83,0,14,3,83,0,16,1,83,0,17,0,83,0,7,10,83,0,10,7,83,0,15,2,83,0,17,0,83,0,13,4,0,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,0,86,12,2,86,9,5,86,8,6,86,7,7,86,12,2,86,11,3,86,14,0,20,0,23,29,14,14,22,4,73,1,22,4,71,3,22,4,72,2,22,4,69,5,22,4,70,4,22,4,71,3,22,4,72,2,22,4,66,8,22,4,67,7,22,4,23,51,80,0,0,20,37,0,30,33,0,0,0,91,6,2,1,91,6,0,3,91,1,7,1,91,5,3,1,91,4,3,2,91,5,3,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,23,9,34,34,23,6,54,17,23,14,24,39,23,13,26,38,23,14,11,52,23,13,22,42,23,1,36,40,64,0,21,9,3,3,25,1,0,7,33,34,25,1,74,0,26,1,9,64,26,0,56,9,3,1,0,5,26,0,34,18,14,8,26,0,23,29,17,5,100,26,0,5,68,1,27,1,6,63,3,66,1,32,1,46,0,50,4,76,1,20,3,74,1,22,3,89,0,10,1,78,0,22,0,29,1,0,5,15,18,32,29,0,0,10,9,22,30,31,1,25,19,16,8,31,1,6,14,20,28,31,2,12,22,16,17,66,3,28,3,66,11,7,16,66,7,16,11,33,2,28,37,63,1,9,27,91,0,3,1,0,0,0,0,5,64,0,3,3,2,6,1,0,1,2,0,4,1,2,0,1,10,37,2,43,16,0,2,37,1,10,18,7,11,10,4,2,37,0,35,18,10,37,0,12,22,18,8,3,3.42,4.42668162443174,3,1.247219128924647,13.12295081967213,4.262878270317015,2.8253968253968256,1.764704878366832
