ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
NZL,New Zealand,2021-01-01,2021-01-01,498,2,81528.42625362726,0,0,40,481,2848021.79116098,382,3,3,492,4,47,447,3,9,486,4,64,430,4,82,412,2,69,427,4,17,477,4,7,487,4,16,478,5,7,486,4,19,475,5,80,413,5,3,490,4,47,447,495,2,1,0,451,0,12,35,489,2,3,4,434,2,14,48,416,2,19,61,429,3,8,58,481,1,7,9,491,1,3,3,482,1,5,10,491,1,3,3,479,6,13,418,1,16,63,495,1,2,451,1,13,33,16,1,20,461,479,15,4,20,6,169,303,330,5,8,155,490,1,7,0,490,0,8,0,498,0,40,7,1,450,498,0,0,0,0,0,25,0,206,138,94,35,34,9,129,283,43,34,8,222,203,31,34,10,181,222,51,34,6,214,209,35,34,17,58,253,136,0,497,0,0,1,497,0,0,1,497,0,0,1,497,0,0,1,497,0,0,1,497,0,0,1,62,28,2,406,62,27,3,406,62,27,10,399,62,28,5,403,62,25,45,366,62,29,15,392,62,26,27,383,437,1,0,60,437,0,3,58,437,1,2,58,437,1,2,58,437,1,7,53,52,3,124,319,52,3,357,86,52,4,301,141,52,2,331,113,52,4,213,229,52,4,66,376,64,2,323,109,175,0,129,63,55,76,70,4,3,28,133,260,70,3,424,1,77,3,56,362,77,1,6,1,20,28,347,18,77,0,47,67,169,138,78,4,18,48,120,230,498,498,377,1,7,113,145,4,23,326,200,3,21,274,171,6,26,295,288,3,13,194,433,2,26,37,85,3,3,3,15,36,353,85,1,0,6,28,51,327,90,5,29,77,149,148,90,1,4,14,48,341,90,0,13,57,103,235,430,3,47,18,430,11,5,52,430,9,11,48,95,1,184,218,280,0,121,97,386,4,14,5,6,3,2,1,77,202,0,18,15,18,43,3,11,41,12,1,7,32,18,9,16,52,110,6,160,218,0,4,110,1,37,43,69,74,86,56,22,114,7,182,110,85,114,5,55,89,142,59,34,4.532994923857868,5.970606374101704,2.176470588235294,1.5097720903188938,12.68,5.345415863343949,2.9195710455764075,1.4605816444946365
NZL,New Zealand,2021-01-02,2021-01-01,100,0,0,0,0,17,97,577513.8589726756,63,0,1,99,0,10,90,0,2,98,0,19,81,0,10,90,0,18,82,0,4,96,0,2,98,0,3,97,0,1,99,0,4,96,0,14,86,0,0,100,0,11,89,99,0,0,1,90,0,4,6,98,0,1,1,81,1,8,10,90,1,3,6,82,1,4,13,96,0,3,1,98,0,2,0,97,0,2,1,99,0,1,0,96,1,3,86,0,1,13,100,0,0,89,0,2,9,3,0,7,90,93,5,2,5,2,33,60,67,1,1,31,99,0,1,0,99,0,1,0,100,0,9,1,2,88,100,0,0,0,0,0,7,0,41,26,18,8,11,2,26,54,7,11,2,44,38,5,11,2,39,36,12,11,0,45,32,12,11,3,9,45,32,0,98,0,0,2,98,0,1,1,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,32,5,1,62,32,4,2,62,32,5,1,62,32,5,1,62,32,4,7,57,32,6,4,58,32,4,8,56,90,0,0,10,90,0,0,10,90,0,0,10,90,0,0,10,90,0,0,10,14,1,27,58,14,2,72,12,14,1,64,21,14,0,67,19,14,2,42,42,14,0,15,71,16,0,70,14,30,0,24,18,9,19,18,0,0,6,24,52,18,0,82,0,21,2,7,70,21,0,2,1,3,7,61,5,21,0,6,14,32,27,22,1,6,16,27,28,100,100,74,0,1,25,30,2,4,64,38,2,4,56,35,3,1,61,60,2,1,37,85,1,6,8,23,1,2,3,3,6,62,23,1,0,0,6,11,59,24,0,6,16,28,26,24,0,0,1,11,64,24,0,2,10,16,48,89,0,8,3,89,2,1,8,89,2,3,6,28,0,38,34,66,0,19,15,83,1,1,2,0,1,0,0,12,46,0,6,2,2,4,1,2,9,6,0,1,3,3,3,2,10,33,1,34,32,0,0,33,0,7,8,10,10,20,10,2,36,2,27,16,19,36,1,10,11,30,6,6,5.146341463414634,5.75569707164022,2.6666666666666665,1.96638416050035,12.313333333333333,4.769161766474509,2.5833333333333335,1.3440599596525606
NZL,New Zealand,2021-01-03,2021-01-03,589,1,4645.82969514018,1,4645.82969514018,39,568,3163708.4815918645,462,4,6,579,2,67,520,6,17,566,6,94,489,6,78,505,5,87,497,3,33,553,5,14,570,7,14,568,6,7,576,7,17,565,7,82,500,6,5,578,5,59,525,583,1,0,5,522,1,23,43,572,1,4,12,495,1,19,74,511,2,21,55,502,1,29,57,556,0,14,19,575,0,8,6,575,1,7,6,582,0,3,4,572,6,11,507,1,23,58,584,1,4,530,1,18,40,19,2,19,549,571,13,5,21,11,172,385,417,7,14,151,575,0,14,0,575,1,13,0,588,1,55,4,6,524,589,0,0,0,0,0,33,2,231,186,105,32,49,7,168,318,47,49,7,276,218,39,49,8,240,236,56,49,8,261,224,47,49,13,97,283,147,0,585,1,0,3,585,0,0,4,585,0,1,3,585,1,2,1,585,1,1,2,585,1,0,3,589,0,0,0,589,0,0,0,589,0,0,0,589,0,0,0,589,0,0,0,589,0,0,0,589,0,0,0,589,0,0,0,589,0,0,0,589,0,0,0,589,0,0,0,589,0,0,0,54,2,149,384,54,5,391,139,54,5,341,189,54,2,358,175,54,2,193,340,54,4,62,469,64,2,354,169,235,0,184,60,48,62,67,3,1,38,174,306,67,3,519,0,74,7,58,450,74,1,13,9,25,34,415,18,74,0,85,87,201,142,76,3,22,97,146,245,589,589,440,2,19,128,203,1,32,353,252,2,25,310,235,3,23,328,399,3,18,169,527,1,30,31,84,4,2,3,34,56,406,84,1,1,10,36,72,385,88,5,61,127,160,148,88,1,11,25,87,377,88,0,31,72,144,254,489,5,66,29,489,15,16,69,489,12,29,59,93,5,246,245,344,0,129,116,473,4,3,2,10,6,2,2,87,228,3,19,20,24,43,2,18,45,23,0,10,28,17,7,14,88,117,6,164,295,1,6,117,1,43,62,81,91,99,70,25,124,11,229,131,94,124,3,63,113,185,76,25,7.035046728971961,8.688124523985888,2.176470588235294,1.2862393885688161,12.454233409610984,5.671246620435287,2.953020134228188,1.4440332024327671
NZL,New Zealand,2021-01-04,2021-01-03,100,0,0,0,0,0,94,517251.3395333145,57,0,0,100,0,7,93,0,4,96,0,19,81,0,14,86,0,16,84,0,2,98,0,1,99,0,1,99,0,2,98,0,4,96,0,13,87,0,0,100,0,9,91,100,0,0,0,93,0,0,7,96,0,2,2,81,0,5,14,86,1,1,12,84,0,4,12,98,0,1,1,99,0,1,0,99,0,1,0,98,0,1,1,96,1,3,87,0,3,10,100,0,0,91,0,3,6,5,1,0,94,100,0,0,5,0,28,67,72,1,0,27,100,0,0,0,100,0,0,0,100,0,6,3,0,91,100,0,0,0,0,0,9,0,39,25,20,7,11,1,29,44,15,11,4,36,37,12,11,1,34,40,14,11,2,41,34,12,11,3,20,37,29,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,13,2,29,56,13,0,66,21,13,1,57,29,13,0,59,28,13,1,27,59,13,1,16,70,18,1,52,29,48,0,31,8,5,8,20,0,0,2,27,51,20,0,80,0,24,2,8,66,24,1,1,3,7,4,55,5,24,0,11,17,29,19,25,0,5,15,19,36,100,100,71,1,2,26,35,1,8,56,44,1,5,50,42,1,4,53,74,1,2,23,84,1,6,9,28,1,0,0,4,6,61,28,1,0,1,4,9,57,30,3,8,19,18,22,30,0,3,4,13,50,30,0,5,6,20,39,91,1,1,7,91,1,0,8,91,1,1,7,32,1,37,30,70,0,13,17,89,1,0,0,0,0,0,0,10,54,1,1,0,5,4,2,3,6,3,0,0,6,2,1,2,10,40,2,28,30,0,0,40,0,7,8,5,13,8,14,5,41,1,32,11,15,41,0,9,11,20,12,7,7.1818181818181825,10.22085657324811,0,0,12.581818181818182,5.652567129324087,3.1428571428571432,1.5306394555404428
NZL,New Zealand,2021-01-13,2021-01-13,554,2,8581.33493345843,0,0,41,540,3080989.0445610965,471,3,5,546,1,53,500,2,12,540,4,95,455,2,54,498,3,85,466,2,20,532,4,9,541,3,17,534,3,4,547,4,15,535,4,72,478,3,8,543,3,52,499,549,1,2,2,501,2,18,33,542,0,6,6,459,2,21,72,500,1,17,36,469,2,19,64,534,1,11,8,545,1,2,6,537,0,3,14,550,0,3,1,539,4,11,482,2,13,57,546,3,5,502,4,18,30,13,1,27,513,527,21,6,15,8,165,366,389,3,12,150,542,0,11,1,542,0,10,2,554,0,38,8,7,501,16,3,1,533,1,0,21,0,248,155,95,35,26,9,157,312,50,26,13,262,216,37,26,17,235,223,53,26,13,249,217,49,26,18,79,282,149,0,547,2,1,4,547,0,4,3,547,2,1,4,547,2,4,1,547,2,2,3,547,2,1,4,554,0,0,0,554,0,0,0,554,0,0,0,554,0,0,0,554,0,0,0,554,0,0,0,554,0,0,0,554,0,0,0,554,0,0,0,554,0,0,0,554,0,0,0,554,0,0,0,34,2,254,264,34,3,399,118,34,5,330,185,34,4,396,120,34,6,177,337,34,8,75,437,42,1,370,141,184,1,151,96,49,73,45,4,4,34,160,307,45,3,504,2,50,5,119,380,50,0,14,13,22,30,403,22,50,2,70,74,161,197,53,5,27,73,168,228,554,554,300,9,16,229,156,8,34,356,226,8,20,300,160,8,30,356,377,6,15,156,479,4,27,44,60,3,5,4,26,51,405,60,2,3,17,29,59,384,62,3,55,134,154,146,62,0,10,23,82,377,62,1,25,72,141,253,459,6,63,26,459,17,15,63,459,16,32,47,65,2,290,197,357,1,81,115,477,0,12,3,6,6,0,5,45,187,0,21,26,20,40,4,13,51,10,1,23,31,15,11,20,81,78,2,177,292,0,5,78,2,49,76,60,86,104,71,28,82,12,244,132,84,82,8,80,113,150,84,37,5.492307692307692,7.006160198680852,1.56,1.003327796219494,12.39090909090909,5.390294077532894,2.894967177242888,1.4845390510511143
NZL,New Zealand,2021-01-14,2021-01-13,100,0,0,0,0,10,97,511343.88228993706,74,1,1,98,0,6,94,0,2,98,0,19,81,0,10,90,0,15,85,0,4,96,0,3,97,1,3,96,0,1,99,1,2,97,0,12,88,0,2,98,0,11,89,99,0,0,1,94,0,3,3,98,0,0,2,81,0,5,14,90,0,6,4,85,0,5,10,96,0,3,1,97,0,0,3,97,0,2,1,99,0,0,1,98,0,2,88,0,4,8,98,2,0,89,0,4,7,3,0,5,92,95,3,2,5,1,22,72,78,0,3,19,97,0,3,0,97,0,2,1,100,0,9,0,1,90,5,0,0,94,1,4,8,0,46,26,15,5,11,2,31,48,8,11,5,40,39,5,11,5,36,40,8,11,7,42,36,4,11,7,14,50,18,4,99,1,0,0,99,1,0,0,99,0,1,0,99,1,0,0,99,1,0,0,99,1,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,12,0,44,44,12,1,65,22,12,1,54,33,12,1,74,13,12,1,31,56,12,3,10,75,13,0,68,19,32,1,29,19,12,7,14,0,0,5,36,45,14,1,84,1,17,0,28,55,17,0,3,1,2,9,63,5,17,0,14,10,26,33,18,0,6,14,27,35,100,100,56,2,2,40,36,1,4,59,47,1,4,48,27,1,6,66,70,1,2,27,90,0,3,7,19,0,1,0,2,8,70,19,0,1,0,7,6,67,19,0,7,25,26,23,19,0,0,5,18,58,19,0,4,13,25,39,83,2,13,2,83,2,4,11,83,3,4,10,19,0,46,35,65,1,15,19,85,0,1,0,2,1,0,1,10,39,0,2,5,4,11,1,2,5,0,0,5,10,3,1,3,9,22,1,26,51,0,0,22,0,7,10,10,17,20,8,6,22,6,40,18,14,22,5,8,23,26,13,3,5.6,7.643528596908937,2,1.224744871391589,12.5,6.607704949971841,2.7777777777777777,1.2244253866146935
