ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a.1,V2a.2,V3..99,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9.0,V5a_9.1,V5a_10..99,V5a_10.0,V5a_10.1,V5b_1..99,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7.0,V5b_8..99,V5b_8.0,V5b_9..99,V5b_9.0,V5b_9.1,V5b_10..99,V5b_10.0,V5b_10.1,V5c_1..99,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8.0,V5c_9..99,V5c_9.0,V5c_10..99,V5c_10.0,V5c_10.1,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V5d_10..99,V6_1..99,V6_1.0,V6_2..99,V6_2.0,V6_2.1,V6_3..99,V6_3.0,V6_3.1,V6_4..99,V6_4.0,V6_4.1,V6_5..99,V6_5.0,V6_5.1,V6_6..99,V6_6.0,V6_6.1,V6_7..99,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V13..77,V13.1,V13.2,V13.3,V13.4,V15..99,V15.1,V15.2,V16..99,V16.1,V16.2,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_2..99,B13_3..99,B13_4..99,B13_5..99,B13_6..99,B13_7..99,B14_1..99,B14_2..99,B14_3..99,B14_4..99,B14_5..99,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7.1,C7.2,C7.3,C7.4,C8..99,C8.1,C8.2,C3..99,C3.1,C3.2,C5..99,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6.1,C6.2,C6.3,C6.4,C14..99,C14.1,C14.2,C14.3,C14.4,C9a..99,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7.1,D7.2,D8..99,D8.1,D8.2,D9..99,D9.1,D9.3,D9.4,D9.5,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.7,D10.8,D10.10,D10.11,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E2..99,E2.1,E2.2,E2.3,E7..99,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BB,BRB,Barbados,2021-05-13,2021-03-02,100,11,1343016.3200248077,6,154273.50983245677,233,79,5207794.80933239,32,6,12,82,5,19,76,8,13,79,8,29,63,5,25,70,7,19,74,6,19,75,5,12,83,4,17,79,7,13,80,6,16,78,6,22,72,7,14,79,6,24,70,88,3,6,3,81,6,11,2,87,5,7,1,71,6,9,14,75,2,14,9,81,2,10,7,81,4,9,6,88,5,4,3,83,2,9,6,87,5,3,5,84,4,9,3,78,6,11,5,86,4,9,1,76,4,14,6,20,1,18,61,83,8,9,24,2,26,48,74,10,16,90,1,9,0,90,3,7,97,1,2,40,1,11,48,29,12,53,6,88,1,4,6,1,94,3,3,42,14,8,10,26,51,5,12,12,20,51,6,10,10,23,51,6,9,9,25,51,5,5,9,30,51,4,10,14,21,74,15,11,74,21,5,74,16,10,74,19,7,74,23,3,74,23,3,74,23,3,74,20,6,74,18,8,74,13,13,91,6,3,91,6,3,91,5,4,91,7,2,91,6,3,91,8,1,91,9,91,9,91,8,1,91,6,3,92,1,7,92,6,2,92,6,2,92,6,2,92,4,4,92,5,3,92,7,1,92,8,92,8,92,6,2,100,100,100,100,100,100,100,100,100,100,84,16,84,11,5,84,10,6,84,11,5,84,11,5,84,5,11,84,13,3,53,1,20,6,10,10,44,2,48,6,44,2,52,2,44,2,50,4,44,2,50,4,44,2,48,6,44,2,51,3,44,2,52,2,44,2,52,2,44,2,46,8,44,2,21,33,84,1,3,12,68,1,13,18,70,1,7,7,6,9,78,1,21,79,3,18,89,2,2,7,89,1,4,6,89,2,4,5,89,2,3,6,89,1,3,7,89,2,2,7,100,100,100,100,100,100,100,100,100,100,100,100,47,4,19,30,47,4,24,25,47,4,13,36,47,5,23,25,47,4,13,36,47,6,13,34,48,1,21,30,79,6,4,2,9,51,6,7,17,19,51,44,5,54,7,39,54,17,7,7,2,9,4,54,18,7,8,13,54,12,18,7,9,54,9,31,6,55,1,9,29,6,82,1,8,9,77,2,13,8,88,0,4,8,78,1,8,13,87,6,7,88,0,6,6,58,4,3,4,11,20,58,4,4,5,12,17,62,2,5,13,6,12,62,2,9,7,7,13,62,2,14,6,3,13,80,13,7,80,4,6,10,80,5,6,9,64,23,13,87,8,5,92,5,1,1,1,0,71,1,2,1,3,1,0,2,3,4,1,1,3,7,67,0,16,9,2,6,67,5,11,9,4,3,1,68,11,11,10,68,8,13,7,1,3,25.952380952380956,80.99200574249781,16.285714285714285,29.94720629433011,10.483870967741936,6.190697148366709,3.2333333333333334,3.0702502799624
BB,BRB,Barbados,2021-05-14,2021-03-03,100,12,1356634.3692794065,7,167891.55908705556,234,79,5215003.185232639,32,6,13,81,5,20,75,8,14,78,8,30,62,5,26,69,7,20,73,6,19,75,5,12,83,4,17,79,7,14,79,6,16,78,6,23,71,7,15,78,6,25,69,87,3,7,3,80,6,12,2,86,5,8,1,70,6,10,14,74,2,15,9,80,2,11,7,81,4,9,6,88,5,4,3,83,2,9,6,86,5,4,5,84,4,9,3,77,6,12,5,85,4,9,2,75,4,14,7,20,1,19,60,82,9,9,24,2,27,47,73,11,16,89,1,9,1,89,4,7,96,2,2,41,1,11,47,29,12,53,6,88,0,4,6,2,94,3,3,42,14,8,10,26,51,5,12,12,20,51,6,10,10,23,51,6,9,9,25,51,5,5,9,30,51,4,10,14,21,74,15,11,74,21,5,74,16,10,74,19,7,74,23,3,74,23,3,74,23,3,74,20,6,74,18,8,74,13,13,91,6,3,91,6,3,91,5,4,91,7,2,91,6,3,91,8,1,91,9,91,9,91,8,1,91,6,3,92,1,7,92,6,2,92,6,2,92,6,2,92,4,4,92,5,3,92,7,1,92,8,92,8,92,6,2,100,100,100,100,100,100,100,100,100,100,84,16,84,11,5,84,10,6,84,11,5,84,11,5,84,5,11,84,13,3,53,1,20,6,10,10,44,2,48,6,44,2,52,2,44,2,50,4,44,2,50,4,44,2,48,6,44,2,51,3,44,2,52,2,44,2,52,2,44,2,45,9,44,2,22,32,84,1,3,12,68,1,13,18,70,1,7,7,6,9,78,1,21,79,3,18,89,2,2,7,89,1,4,6,89,2,4,5,89,2,3,6,89,1,3,7,89,2,2,7,100,100,100,100,100,100,100,100,100,100,100,100,47,4,19,30,47,4,25,24,47,4,14,35,47,5,24,24,47,4,14,35,47,6,13,34,48,1,21,30,79,6,4,2,9,51,6,7,16,20,51,44,5,54,7,39,54,17,6,7,2,10,4,54,18,7,8,13,54,12,18,8,8,54,8,32,6,55,1,8,30,6,82,1,7,10,76,2,14,8,87,0,4,9,77,1,9,13,86,6,8,88,0,7,5,59,4,3,4,11,19,59,4,4,5,11,17,63,2,5,13,6,11,63,2,9,7,7,12,63,2,14,6,3,12,80,13,7,80,4,6,10,80,5,6,9,65,22,13,87,8,5,92,5,1,1,1,0,72,1,2,1,3,1,0,2,3,4,1,1,2,7,68,0,16,8,2,6,68,5,10,9,4,3,1,68,11,11,10,68,8,13,7,1,3,27.20930232558139,80.4453550523687,15.2,29.162598355721713,10.8,6.03666955450974,3.2333333333333334,3.0702502799624
BB,BRB,Barbados,2021-05-15,2021-03-05,100,12,1356634.3692794065,7,167891.55908705556,234,78,5234451.0136842085,31,6,13,81,5,20,75,8,14,78,8,30,62,5,26,69,7,20,73,6,19,75,5,12,83,4,17,79,7,14,79,6,16,78,6,23,71,7,15,78,6,25,69,87,3,7,3,80,6,12,2,86,5,8,1,70,6,10,14,74,2,15,9,80,2,11,7,81,4,9,6,88,5,4,3,83,2,9,6,86,5,4,5,84,4,9,3,77,6,12,5,85,4,9,2,75,4,14,7,21,1,19,59,82,9,9,24,2,27,47,73,11,16,89,1,9,1,89,4,7,96,2,2,41,1,11,47,29,12,53,6,88,0,4,6,2,94,3,3,42,14,8,10,26,51,5,12,12,20,51,6,10,10,23,51,6,10,8,25,51,5,6,8,30,51,4,11,13,21,74,15,11,74,21,5,74,16,10,74,19,7,74,23,3,74,23,3,74,23,3,74,20,6,74,18,8,74,13,13,91,6,3,91,6,3,91,5,4,91,7,2,91,6,3,91,8,1,91,9,91,9,91,8,1,91,6,3,92,1,7,92,5,3,92,7,1,92,7,1,92,4,4,92,6,2,92,8,0,92,8,92,8,92,7,1,100,100,100,100,100,100,100,100,100,100,85,15,85,10,5,85,10,5,85,10,5,85,11,4,85,5,10,85,12,3,53,1,21,5,10,10,44,2,48,6,44,2,52,2,44,2,50,4,44,2,50,4,44,2,49,5,44,2,51,3,44,2,52,2,44,2,52,2,44,2,45,9,44,2,21,33,84,1,3,12,69,1,12,18,70,1,7,7,7,8,78,1,21,79,3,18,89,2,2,7,89,1,4,6,89,2,4,5,89,2,3,6,89,1,3,7,89,2,2,7,100,100,100,100,100,100,100,100,100,100,100,100,47,4,18,31,47,4,25,24,47,4,15,34,47,5,24,24,47,4,15,34,47,6,13,34,48,1,20,31,80,6,4,2,8,51,6,7,16,20,51,44,5,54,7,39,54,17,6,6,2,10,5,54,18,7,8,13,54,12,17,9,8,54,8,32,6,55,1,8,30,6,83,1,7,9,76,2,13,9,86,1,4,9,77,1,9,13,85,6,9,88,1,6,5,59,4,3,5,11,18,59,4,4,4,11,18,64,2,5,12,6,11,64,2,8,7,7,12,64,2,13,6,3,12,81,12,7,81,4,6,9,81,5,6,8,66,21,13,87,8,5,92,5,1,1,1,0,73,1,2,0,3,1,0,2,3,4,1,1,2,7,69,0,15,8,2,6,69,5,10,8,4,3,1,69,10,11,10,69,7,13,7,1,3,27.833333333333332,81.31508025220639,15.2,29.162598355721713,10.724137931034482,6.128950922373828,3.2758620689655173,3.115589278406918
BB,BRB,Barbados,2021-05-16,2021-03-06,100,12,1356634.3692794065,7,167891.55908705556,234,79,5291752.608575916,32,6,14,80,5,20,75,7,14,79,8,30,62,5,26,69,7,19,74,6,19,75,5,12,83,4,17,79,7,14,79,6,16,78,6,23,71,7,15,78,6,25,69,86,3,7,4,80,6,12,2,86,5,8,1,70,6,10,14,74,2,15,9,81,2,10,7,81,4,9,6,88,5,4,3,83,2,9,6,86,5,4,5,84,4,9,3,77,6,12,5,85,4,9,2,75,4,14,7,20,1,19,60,82,9,9,23,2,29,46,71,12,17,88,2,9,1,88,4,8,96,2,2,41,1,10,48,28,12,54,6,88,0,4,6,2,94,3,3,41,14,8,10,27,50,6,12,12,20,50,7,11,9,23,50,7,10,8,25,50,6,6,8,30,50,5,12,13,20,73,15,12,73,21,6,73,16,11,73,20,7,73,23,4,73,23,4,73,24,3,73,20,7,73,19,8,73,14,13,91,6,3,91,6,3,91,5,4,91,7,2,91,6,3,91,8,1,91,9,91,9,91,8,1,91,6,3,92,1,7,92,5,3,92,7,1,92,7,1,92,4,4,92,6,2,92,8,0,92,8,92,8,92,7,1,100,100,100,100,100,100,100,100,100,100,84,16,84,10,6,84,11,5,84,10,6,84,12,4,84,6,10,84,13,3,52,1,20,5,10,12,43,2,50,5,43,2,52,3,43,2,51,4,43,2,52,3,43,2,50,5,43,2,52,3,43,2,53,2,43,2,53,2,43,2,47,8,43,2,21,34,84,1,3,12,68,1,13,18,70,1,7,7,7,8,78,1,21,79,3,18,90,2,1,7,90,1,3,6,90,2,4,4,90,2,2,6,90,1,2,7,90,2,1,7,100,100,100,100,100,100,100,100,100,100,100,100,46,4,18,32,46,4,25,25,46,5,14,35,46,6,23,25,46,5,14,35,46,6,13,35,47,1,20,32,80,6,4,2,8,50,6,6,16,22,50,45,5,53,6,41,53,17,6,6,2,10,6,53,19,7,8,13,53,12,16,10,9,53,7,34,6,54,1,8,31,6,83,1,7,9,76,1,14,9,87,1,3,9,78,0,9,13,86,5,9,88,1,6,5,57,4,3,6,11,19,57,4,4,5,11,19,63,2,5,12,6,12,63,2,8,7,7,13,63,2,13,6,3,13,81,12,7,81,4,6,9,81,5,6,8,65,21,14,86,8,6,92,5,1,1,1,0,73,1,2,0,3,1,0,2,3,4,1,1,2,7,68,0,16,8,2,6,68,6,10,8,4,3,1,68,11,11,10,68,8,13,7,1,3,27.744186046511633,80.34333854605786,15.2,29.162598355721713,10.666666666666666,6.03057344636097,3.266666666666666,3.06181525302853
BB,BRB,Barbados,2021-05-17,2021-03-07,100,12,1356634.3692794065,7,167891.55908705556,234,78,5294760.043071455,31,6,14,80,5,20,75,7,14,79,8,31,61,5,26,69,7,19,74,6,19,75,5,12,83,4,17,79,7,14,79,6,16,78,6,23,71,7,15,78,6,25,69,86,3,7,4,80,6,12,2,86,5,8,1,69,6,10,15,74,2,15,9,81,2,10,7,81,4,9,6,88,5,4,3,83,2,9,6,86,5,4,5,84,4,9,3,77,6,12,5,85,4,9,2,75,4,14,7,21,1,19,59,82,9,9,24,2,29,45,71,12,17,88,2,9,1,88,4,8,96,2,2,42,1,10,47,29,12,53,6,88,0,4,6,2,94,3,3,42,13,8,10,27,51,5,12,12,20,51,6,11,9,23,51,7,9,8,25,51,5,6,8,30,51,4,12,13,20,73,15,12,73,21,6,73,16,11,73,20,7,73,23,4,73,23,4,73,24,3,73,20,7,73,19,8,73,14,13,91,6,3,91,6,3,91,5,4,91,7,2,91,6,3,91,8,1,91,9,91,9,91,8,1,91,6,3,92,1,7,92,5,3,92,7,1,92,7,1,92,4,4,92,6,2,92,8,0,92,8,92,8,92,7,1,100,100,100,100,100,100,100,100,100,100,84,16,84,10,6,84,11,5,84,10,6,84,12,4,84,6,10,84,13,3,53,1,20,5,10,11,44,2,49,5,44,2,51,3,44,2,50,4,44,2,51,3,44,2,49,5,44,2,51,3,44,2,52,2,44,2,52,2,44,2,46,8,44,2,21,33,85,1,3,11,69,1,13,17,71,1,6,7,7,8,79,0,21,80,2,18,90,2,1,7,90,1,3,6,90,2,4,4,90,2,2,6,90,1,2,7,90,2,1,7,100,100,100,100,100,100,100,100,100,100,100,100,47,3,18,32,47,3,25,25,47,5,13,35,47,5,23,25,47,4,14,35,47,5,13,35,48,1,20,31,80,6,4,2,8,51,6,6,16,21,51,44,5,54,6,40,54,16,6,6,2,10,6,54,19,7,8,12,54,11,16,10,9,54,7,34,5,55,1,8,31,5,83,1,7,9,76,1,14,9,88,1,2,9,78,0,9,13,86,5,9,88,1,6,5,58,4,3,6,11,18,58,4,4,5,11,18,64,2,5,11,6,12,64,2,8,7,7,12,64,2,13,6,3,12,81,12,7,81,4,6,9,81,5,6,8,66,20,14,86,8,6,92,5,1,1,1,0,74,1,2,0,3,0,0,2,3,4,1,1,2,7,69,0,16,8,2,5,69,6,10,7,4,3,1,69,11,10,10,69,8,12,7,1,3,27.744186046511633,80.34333854605786,15.2,29.162598355721713,10.758620689655173,6.11587613402197,3.206896551724138,3.098148183590915
