ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9.0,V5a_9.1,V5a_10..99,V5a_10.0,V5a_10.1,V5b_1..99,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8.0,V5b_9..99,V5b_9.0,V5b_9.1,V5b_10..99,V5b_10.0,V5b_10.1,V5c_1..99,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9.0,V5c_9.1,V5c_10..99,V5c_10.0,V5c_10.1,V5d_1..99,V5d_1.1,V5d_2..99,V5d_2.0,V5d_3..99,V5d_3.0,V5d_4..99,V5d_4.0,V5d_5..99,V5d_5.0,V5d_6..99,V5d_6.0,V5d_7..99,V5d_7.0,V5d_8..99,V5d_8.0,V5d_9..99,V5d_9.0,V5d_10..99,V5d_10.0,V6_1..99,V6_1..77,V6_1.0,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V13.1,V13.2,V13.3,V13.4,V15..99,V15..77,V15.1,V15.2,V16..99,V16..77,V16.1,V16.2,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.2,B13_2..99,B13_2..77,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.2,B13_5..99,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9a..99,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8.1,D8.2,D9..99,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BZ,BLZ,Belize,2021-03-25,2021-03-02,100,11,674430.3658751898,4,276451.4528884648,82,81,3167153.099384436,38,7,13,80,8,16,76,6,8,86,13,20,67,8,22,70,9,25,66,9,20,71,10,10,80,7,11,82,8,10,82,6,15,79,5,37,58,11,11,78,10,27,63,87,2,9,2,84,3,7,6,92,2,4,2,80,4,11,5,78,3,11,8,75,4,9,12,80,3,9,8,90,2,5,3,89,5,5,1,90,2,5,3,85,3,5,7,63,4,19,14,89,1,7,3,73,3,18,6,19,30,51,74,1,8,17,26,3,24,47,76,0,10,14,90,4,6,0,90,2,8,0,98,1,1,39,1,12,48,28,0,6,64,2,95,0,3,2,97,0,2,0,1,34,2,40,12,7,5,47,5,23,11,14,47,6,30,6,11,47,6,25,12,10,47,8,12,4,29,47,8,35,4,6,97,2,1,97,2,1,97,3,0,97,2,1,97,2,1,97,2,1,97,1,2,97,3,0,97,3,0,97,3,0,94,3,3,94,4,2,94,5,1,94,5,1,94,4,2,94,4,2,94,5,1,94,6,94,6,0,94,3,3,88,11,1,88,9,3,88,12,0,88,12,0,88,8,4,88,10,2,88,10,2,88,12,0,88,11,1,88,10,2,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,0,1,99,0,1,0,99,0,0,1,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,48,1,14,8,12,17,43,1,52,4,43,1,54,2,43,1,54,2,43,1,52,4,43,1,45,11,43,1,53,3,43,1,54,2,43,1,55,1,43,1,49,7,43,1,18,38,72,1,1,26,62,1,7,30,44,22,10,10,14,49,0,2,49,50,6,3,41,89,5,3,3,89,7,2,2,89,3,6,2,89,8,0,3,89,8,2,1,89,6,4,1,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,45,5,28,22,45,5,33,17,45,7,6,42,45,5,26,24,45,8,7,40,45,6,14,35,47,1,23,29,77,0,14,2,2,5,52,3,0,4,10,31,52,2,45,1,54,1,9,36,54,0,33,8,1,1,0,3,54,0,16,16,6,8,54,0,16,22,7,1,54,18,23,5,55,1,19,21,4,72,2,24,2,67,1,31,1,94,0,5,1,74,0,21,5,93,1,5,1,86,0,12,2,56,0,1,5,3,12,23,56,0,2,3,2,12,25,57,0,33,5,4,1,57,0,17,9,8,9,57,0,25,11,3,4,64,3,29,4,64,9,15,12,64,7,16,13,57,0,22,21,79,12,9,88,2,0,1,2,0,3,4,67,1,2,1,3,0,1,3,0,0,2,2,0,0,1,17,62,1,10,25,0,2,62,1,4,6,7,13,6,1,0,62,0,34,3,1,62,0,10,18,7,3,0,4.155555555555556,4.990698418765725,3.4761904761904763,2.694792155603983,11.25,6.063355977862896,2.324324324324324,1.1560001454741848
BZ,BLZ,Belize,2021-03-26,2021-03-04,100,9,648922.376997354,3,266659.12197486573,79,83,3146643.799268933,36,8,10,82,9,13,78,8,7,85,13,20,67,8,21,71,10,25,65,10,19,71,11,8,81,7,11,82,9,9,82,7,16,77,6,35,59,10,12,78,11,28,61,90,2,7,1,87,3,5,5,93,2,3,2,80,4,10,6,79,3,11,7,75,4,8,13,81,3,8,8,92,1,4,3,89,5,4,2,91,2,4,3,84,3,5,8,65,4,17,14,88,1,8,3,72,3,20,5,17,29,54,75,1,8,16,24,3,23,50,77,0,10,13,90,3,7,0,90,1,9,0,99,0,1,37,2,12,49,26,0,8,63,3,93,0,4,3,96,0,3,0,1,34,3,38,12,8,5,47,5,23,11,14,47,7,29,7,10,47,7,22,15,9,47,8,12,5,28,47,8,35,5,5,97,2,1,97,2,1,97,3,0,97,2,1,97,2,1,97,2,1,97,1,2,97,3,0,97,3,0,97,3,0,93,4,3,93,5,2,93,6,1,93,6,1,93,4,3,93,5,2,93,6,1,93,7,93,7,0,93,4,3,88,11,1,88,10,2,88,12,0,88,12,0,88,8,4,88,9,3,88,10,2,88,12,0,88,11,1,88,10,2,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,0,1,99,0,1,0,99,0,0,1,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,48,1,14,7,13,17,41,1,54,4,41,1,56,2,41,1,56,2,41,1,54,4,41,1,47,11,41,1,55,3,41,1,56,2,41,1,57,1,41,1,50,8,41,1,19,39,73,1,1,25,64,1,5,30,44,21,11,10,14,51,0,2,47,52,5,3,40,90,5,3,2,90,6,2,2,90,2,6,2,90,7,0,3,90,7,2,1,90,5,4,1,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,42,5,30,23,42,5,33,20,42,7,6,45,42,5,27,26,42,8,8,42,42,6,14,38,44,1,23,32,77,0,14,3,2,4,49,3,0,5,9,34,49,2,48,1,52,1,8,39,52,0,34,7,1,1,0,5,52,0,20,15,5,8,52,0,17,23,6,2,52,19,24,5,53,1,20,21,5,70,3,25,2,67,2,30,1,94,0,5,1,73,0,22,5,92,1,5,2,86,0,12,2,55,0,1,5,3,12,24,55,0,2,3,3,12,25,58,0,30,6,5,1,58,0,16,7,10,9,58,0,25,9,3,5,66,3,28,3,66,10,13,11,66,7,15,12,59,0,20,21,79,11,10,89,2,0,1,2,0,3,3,70,1,2,1,3,0,1,3,0,0,2,2,0,0,0,15,64,1,9,24,0,2,64,1,4,6,5,13,6,1,0,64,1,31,3,1,64,1,8,18,6,3,0,3.954545454545454,5.029931551869319,3.5000000000000004,2.7625312572654126,10.970588235294118,6.360318717560333,2.3529411764705883,1.1776286635277735
BZ,BLZ,Belize,2021-03-27,2021-03-05,100,9,648922.376997354,3,266659.12197486573,77,86,2887066.994003838,37,8,9,83,9,11,80,8,7,85,12,20,68,8,21,71,9,24,67,9,19,72,10,8,82,7,11,82,9,8,83,7,16,77,5,34,61,9,12,79,10,27,63,91,2,7,0,89,3,5,3,93,2,3,2,80,3,11,6,79,3,11,7,76,4,8,12,81,3,8,8,92,1,4,3,89,5,4,2,92,2,4,2,84,3,5,8,66,4,16,14,88,1,8,3,73,2,21,4,14,28,58,76,1,8,15,21,3,24,52,76,0,11,13,89,3,8,0,89,1,10,0,99,0,1,35,2,12,51,22,0,9,66,3,92,0,4,4,96,0,3,0,1,31,3,38,12,8,8,46,5,24,10,15,46,7,29,7,11,46,8,23,14,9,46,9,13,5,27,46,9,36,4,5,95,4,1,95,3,2,95,5,0,95,3,2,95,3,2,95,3,2,95,3,2,95,5,0,95,5,0,95,4,1,93,4,3,93,5,2,93,6,1,93,6,1,93,4,3,93,5,2,93,6,1,93,7,93,7,0,93,4,3,88,11,1,88,10,2,88,12,0,88,12,0,88,8,4,88,9,3,88,10,2,88,12,0,88,11,1,88,10,2,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,0,1,99,0,1,0,99,0,0,1,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,47,1,16,6,13,17,39,1,56,4,39,1,59,1,39,1,58,2,39,1,56,4,39,1,49,11,39,1,57,3,39,1,58,2,39,1,59,1,39,1,51,9,39,1,19,41,73,1,1,25,63,1,6,30,44,22,11,9,14,51,0,2,47,52,5,3,40,89,5,3,3,89,6,2,3,89,2,6,3,89,7,0,4,89,7,1,3,89,5,4,2,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,40,6,30,24,40,6,33,21,40,8,6,46,40,6,27,27,40,9,8,43,40,7,13,40,42,1,23,34,77,0,15,3,2,3,47,3,0,5,8,37,47,2,49,2,50,2,8,40,50,1,35,6,1,1,0,6,50,0,20,17,6,7,51,0,18,23,6,2,51,18,26,5,52,1,20,23,4,70,3,25,2,67,2,30,1,94,0,5,1,73,0,22,5,92,1,5,2,87,0,11,2,54,0,1,5,4,11,25,54,0,2,4,3,11,26,57,0,30,7,5,1,57,0,15,8,10,10,57,0,24,10,3,6,66,3,27,4,66,10,12,12,66,7,14,13,58,0,19,23,77,12,11,88,2,1,1,2,0,3,3,70,1,2,2,3,0,0,3,0,0,2,2,0,0,0,15,63,1,10,24,0,2,63,1,4,6,5,13,7,1,0,63,1,31,4,1,63,1,7,19,7,3,0,4,4.968079929089122,3.578947368421052,2.814955880326925,11,6.353238258056781,2.3529411764705883,1.1776286635277735
BZ,BLZ,Belize,2021-03-28,2021-03-06,100,9,648922.376997354,3,266659.12197486573,79,87,2676434.8290260974,38,7,9,84,9,12,79,7,7,86,12,20,68,9,20,71,8,25,67,9,19,72,10,8,82,7,10,83,10,8,82,9,15,76,6,33,61,9,12,79,10,27,63,91,2,7,0,88,3,5,4,93,2,3,2,80,3,11,6,80,2,11,7,75,4,9,12,81,3,8,8,92,1,4,3,90,4,4,2,92,2,4,2,85,2,5,8,67,3,17,13,88,1,8,3,73,2,21,4,13,28,59,76,1,7,16,20,3,25,52,75,1,12,12,88,3,9,0,88,1,11,0,99,0,1,36,2,12,50,21,0,10,65,4,91,0,4,5,96,0,3,0,1,31,3,37,13,8,8,45,6,23,10,16,45,9,28,7,11,45,8,24,14,9,45,10,12,5,28,45,10,35,4,6,95,4,1,95,3,2,95,5,0,95,3,2,95,3,2,95,3,2,95,3,2,95,5,0,95,5,0,95,4,1,93,4,3,93,5,2,93,6,1,93,6,1,93,4,3,93,5,2,93,6,1,93,7,93,7,0,93,4,3,87,12,1,87,11,2,87,12,1,87,13,0,87,9,4,87,10,3,87,11,2,87,13,0,87,12,1,87,10,3,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,98,0,2,98,0,2,0,98,0,1,1,98,0,2,0,98,0,2,0,98,0,1,1,98,0,2,0,46,1,17,6,12,18,37,1,58,4,37,1,60,2,37,1,60,2,37,1,58,4,37,1,50,12,37,1,59,3,37,1,60,2,37,1,61,1,37,1,53,9,37,1,21,41,74,1,1,24,62,1,6,31,44,23,12,8,13,51,0,3,46,52,5,2,41,89,5,3,3,89,6,2,3,89,2,6,3,89,7,0,4,89,7,1,3,89,5,4,2,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,38,6,30,26,38,7,33,22,38,9,5,48,38,7,27,28,38,10,7,45,38,8,12,42,40,1,22,37,78,0,15,2,2,3,45,3,0,6,9,37,45,3,50,2,48,2,8,42,48,1,36,6,1,2,0,6,48,0,20,17,6,9,49,0,20,23,6,2,49,17,29,5,51,1,20,24,4,70,3,24,3,67,2,29,2,95,0,4,1,73,0,21,6,93,1,4,2,88,0,10,2,53,0,1,5,4,10,27,53,0,2,4,3,10,28,56,0,30,7,5,2,56,0,15,8,10,11,56,0,24,10,3,7,66,3,28,3,66,10,12,12,66,7,14,13,57,0,18,25,75,13,12,87,2,1,1,2,0,3,4,70,2,2,2,3,0,0,2,0,0,2,2,0,0,0,15,62,1,12,23,0,2,62,1,4,6,5,14,7,1,0,62,1,32,4,1,62,1,8,18,8,3,0,4.0227272727272725,5.0231493704954335,3.684210526315789,2.8294607177369286,10.685714285714285,6.4341525726183315,2.4285714285714284,1.1952286093343936
BZ,BLZ,Belize,2021-03-29,2021-03-07,100,9,648922.376997354,3,266659.12197486573,70,88,2645551.2328922274,38,7,9,84,9,13,78,7,7,86,12,20,68,9,20,71,8,24,68,9,19,72,10,8,82,7,10,83,10,8,82,9,15,76,6,32,62,9,13,78,10,26,64,91,2,7,0,87,3,5,5,93,2,3,2,80,3,11,6,80,2,11,7,76,4,9,11,81,3,8,8,92,1,4,3,90,4,4,2,92,2,4,2,85,2,5,8,68,3,17,12,87,1,9,3,74,2,20,4,12,28,60,77,1,7,15,20,3,26,51,74,1,12,13,88,3,9,0,88,1,11,0,99,0,1,36,2,11,51,21,0,10,65,4,91,0,4,5,96,0,3,0,1,31,3,37,13,8,8,44,6,24,10,16,44,9,29,7,11,44,8,25,14,9,44,10,13,5,28,44,10,36,4,6,95,4,1,95,3,2,95,5,0,95,3,2,95,3,2,95,3,2,95,3,2,95,5,0,95,5,0,95,4,1,93,4,3,93,5,2,93,6,1,93,6,1,93,4,3,93,5,2,93,6,1,93,7,93,7,0,93,4,3,87,12,1,87,11,2,87,12,1,87,13,0,87,9,4,87,10,3,87,11,2,87,13,0,87,12,1,87,10,3,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,98,0,2,98,0,2,0,98,0,1,1,98,0,2,0,98,0,2,0,98,0,1,1,98,0,2,0,45,1,17,6,12,19,36,1,59,4,36,1,60,3,36,1,61,2,36,1,59,4,36,1,51,12,36,1,60,3,36,1,61,2,36,1,62,1,36,1,54,9,36,1,22,41,74,1,1,24,62,1,6,31,44,23,12,8,13,51,0,3,46,52,4,2,42,90,4,3,3,90,5,2,3,90,2,5,3,90,6,0,4,90,6,1,3,90,4,4,2,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,37,6,31,26,37,7,34,22,37,9,5,49,37,7,27,29,37,10,7,46,37,8,13,42,39,1,23,37,77,0,15,2,2,4,44,3,0,6,9,38,44,3,51,2,47,2,8,43,47,1,37,6,1,2,0,6,47,0,21,17,6,9,48,0,21,23,6,2,48,17,30,5,50,1,21,24,4,69,3,25,3,66,2,30,2,95,0,4,1,73,0,21,6,93,1,4,2,87,0,11,2,52,0,1,5,5,10,27,52,0,2,4,4,10,28,55,0,31,7,5,2,55,0,16,8,10,11,55,0,25,10,3,7,65,3,29,3,65,10,13,12,65,7,15,13,56,0,18,26,74,14,12,86,2,2,1,2,0,3,4,69,2,2,2,3,0,0,2,0,0,2,2,0,0,1,15,62,1,12,23,0,2,62,1,4,6,5,14,7,1,0,62,1,32,4,1,62,1,8,18,8,3,0,4.046511627906977,5.080089464773201,3.3333333333333335,2.449489742783178,10.685714285714285,6.4341525726183315,2.4285714285714284,1.1952286093343936
BZ,BLZ,Belize,2021-03-30,2021-03-07,100,8,640829.9302717815,3,266659.12197486573,71,90,2963097.36369366,37,6,8,86,7,12,81,5,8,87,9,20,71,6,17,77,7,24,69,8,16,76,7,8,85,5,10,85,8,9,83,7,12,81,5,29,66,6,14,80,7,26,67,92,1,7,0,88,2,5,5,92,2,4,2,80,3,10,7,83,2,10,5,76,3,11,10,84,2,8,6,92,1,4,3,90,3,5,2,91,1,6,2,88,1,4,7,71,2,18,9,86,1,10,3,74,2,20,4,10,29,61,76,1,7,16,18,2,27,53,73,1,12,14,88,3,9,0,88,1,11,0,99,0,1,33,3,11,53,20,0,10,66,4,91,0,3,6,97,0,3,0,0,30,3,37,13,8,9,42,6,24,11,17,42,9,30,7,12,42,8,26,14,10,42,10,14,5,29,42,10,37,4,7,94,4,2,94,4,2,94,6,0,94,4,2,94,4,2,94,4,2,94,4,2,94,6,0,94,6,0,94,5,1,93,4,3,93,5,2,93,6,1,93,6,1,93,4,3,93,5,2,93,6,1,93,7,93,7,0,93,4,3,87,12,1,87,11,2,87,12,1,87,13,0,87,9,4,87,10,3,87,11,2,87,13,0,87,12,1,87,10,3,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,98,0,2,98,0,2,0,98,0,1,1,98,0,2,0,98,0,2,0,98,0,1,1,98,0,2,0,43,1,18,6,11,21,34,1,61,4,34,1,62,3,34,1,63,2,34,1,61,4,34,1,55,10,34,1,62,3,34,1,63,2,34,1,64,1,34,1,57,8,34,1,20,45,76,1,1,22,63,1,6,30,44,24,12,9,11,51,0,4,45,52,4,3,41,90,3,3,4,90,4,2,4,90,2,4,4,90,5,0,5,90,5,1,4,90,3,5,2,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,35,7,33,25,35,7,35,23,35,9,6,50,35,7,28,30,35,10,8,47,35,7,14,44,37,1,21,41,79,0,13,2,2,4,42,3,1,6,10,38,42,5,51,2,46,2,7,45,46,1,38,7,1,1,0,6,46,0,22,18,6,8,47,0,23,22,6,2,47,16,32,5,49,1,20,26,4,67,3,27,3,65,2,31,2,94,0,5,1,72,0,22,6,92,1,5,2,86,0,12,2,51,0,1,4,5,11,28,51,0,2,4,4,10,29,54,0,31,7,5,3,54,0,16,10,10,10,54,0,26,10,3,7,64,2,31,3,64,10,13,13,64,8,15,13,55,0,21,24,76,14,10,86,2,2,1,2,0,3,4,66,2,2,3,3,0,0,2,0,1,3,2,0,0,1,15,63,1,13,21,0,2,63,1,4,6,6,12,7,1,0,63,1,31,4,1,63,1,9,18,6,3,0,3.558139534883721,4.7374009630628,3.3333333333333335,2.449489742783178,10.970588235294118,6.336451995077214,2.3823529411764706,1.1810294913915325
