ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3.0,V5d_3.1,V5d_4..99,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7.0,V5d_7.1,V5d_8..99,V5d_8.0,V5d_8.1,V5d_9..99,V5d_9.0,V5d_9.1,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5.1,B13_5.2,B13_6..99,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CZ,CZE,Czech Republic,2021-02-06,2021-02-06,715,5,38397.95565659849,5,38397.95565659849,308,696,6132481.453437975,582,7,11,697,3,78,634,5,45,665,3,208,504,2,159,554,5,97,613,5,51,659,7,33,675,5,36,674,8,20,687,5,81,629,5,147,563,6,26,683,4,148,563,704,0,8,3,637,2,33,43,670,3,27,15,507,7,71,130,556,4,48,107,618,4,36,57,664,1,21,29,682,1,19,13,679,2,17,17,695,0,15,5,634,2,35,44,568,5,47,95,689,1,15,10,567,4,55,89,18,1,136,560,583,1,48,83,24,7,319,365,397,5,123,190,592,0,19,102,2,592,0,6,117,0,709,0,2,4,0,162,6,28,519,30,2,48,610,25,667,2,18,24,4,693,0,0,22,0,79,0,250,167,125,94,99,49,199,290,78,715,99,61,131,277,147,99,57,128,291,140,99,69,21,222,304,99,24,285,237,70,622,0,44,49,622,0,53,40,622,0,53,40,622,0,71,22,622,0,52,41,622,0,72,21,622,0,88,5,622,0,88,5,622,0,72,21,0,592,1,61,61,592,1,80,42,592,1,98,24,592,1,107,15,592,1,52,70,592,1,58,64,592,1,119,3,592,1,121,1,592,1,109,13,0,551,2,109,53,551,2,123,39,551,2,148,14,551,2,157,5,551,2,73,89,551,2,75,87,551,2,157,5,551,2,162,0,551,2,147,15,0,715,0,0,715,0,0,715,0,0,715,0,0,715,0,0,715,0,0,715,0,0,715,0,0,715,0,0,0,638,0,57,20,638,0,57,20,638,0,26,51,638,0,71,6,638,0,52,25,638,0,55,22,638,0,67,10,54,5,66,83,320,187,55,24,554,82,55,24,607,29,55,24,612,24,55,24,591,45,55,24,463,173,55,24,612,24,55,24,579,57,55,24,608,28,55,24,505,131,55,24,347,289,345,1,7,362,130,2,163,420,0,0,0,689,6,2,18,689,2,6,18,689,6,7,13,689,3,10,13,689,5,3,18,689,4,6,16,715,0,0,0,715,0,0,715,0,0,0,715,0,0,0,715,0,0,715,0,0,715,0,0,0,715,0,0,0,715,0,0,0,715,0,0,715,0,0,0,715,0,0,0,64,40,258,353,64,23,406,222,64,68,57,526,64,40,320,291,64,65,21,565,64,58,140,453,72,2,368,273,347,1,254,58,29,26,76,4,3,54,245,333,76,3,632,4,86,5,168,456,86,0,310,213,42,31,17,16,86,2,118,166,177,166,89,5,97,321,132,71,715,91,1,79,539,5,99,2,55,540,19,459,5,183,68,309,4,399,3,658,2,50,5,397,3,118,197,694,2,12,7,575,3,135,2,101,4,5,10,73,123,399,101,3,4,20,50,127,410,104,1,133,274,137,66,104,1,11,36,111,452,104,1,49,106,182,273,562,9,121,23,562,35,30,88,562,37,36,80,109,4,369,233,482,0,68,165,649,2,21,0,3,7,11,2,20,283,2,3,56,13,34,11,23,44,72,0,16,37,30,6,18,67,122,12,218,357,0,6,122,1,72,113,117,101,87,83,19,126,23,212,212,142,126,14,129,216,140,67,23,9.532142857142857,13.334601929516086,2.72,1.764292286648466,13.422586520947176,4.451576430182861,2.288256227758007,1.3399806388464826
CZ,CZE,Czech Republic,2021-02-07,2021-02-07,779,7,67653.08778610203,5,53321.082243513854,294,752,6247807.264877912,630,4,12,763,5,107,667,7,54,718,4,243,532,7,191,581,5,91,683,7,51,721,6,41,732,5,30,744,4,32,743,8,72,699,3,143,633,7,33,739,5,135,639,767,2,8,2,672,2,41,64,725,3,31,20,536,3,74,166,588,3,50,138,688,5,39,47,728,2,22,27,738,3,26,12,749,0,22,8,747,1,25,6,707,0,42,30,636,4,57,82,746,1,23,9,644,2,51,82,22,5,131,621,653,0,52,74,30,14,370,365,409,2,154,214,625,0,32,121,1,625,0,20,134,0,759,0,6,13,1,201,7,50,521,36,8,36,671,28,744,6,11,16,2,761,1,1,16,0,76,4,302,171,126,100,94,66,225,299,95,779,94,78,152,299,156,94,85,149,308,143,94,90,41,235,319,94,43,319,251,72,681,0,53,45,681,0,66,32,681,0,63,35,681,0,71,27,681,0,65,33,681,0,73,25,681,0,94,4,681,0,94,4,681,0,78,20,0,657,0,70,52,657,0,74,48,657,0,92,30,657,0,111,11,657,0,52,70,657,0,68,54,657,0,119,3,657,0,122,0,657,0,112,10,0,610,2,99,68,610,2,110,57,610,2,144,23,610,2,158,9,610,2,79,88,610,2,61,106,610,2,163,4,610,2,167,0,610,2,157,10,0,779,0,0,779,0,0,779,0,0,779,0,0,779,0,0,779,0,0,779,0,0,779,0,0,779,0,0,0,691,0,73,15,691,0,56,32,691,0,29,59,691,0,76,12,691,0,68,20,691,0,69,19,691,0,74,14,63,8,77,98,331,202,66,30,608,75,66,30,657,26,66,30,663,20,66,30,628,55,66,30,503,180,66,30,654,29,66,30,622,61,66,30,643,40,66,30,534,149,66,30,355,328,405,1,11,362,143,2,175,459,0,0,0,733,10,3,33,733,8,7,31,733,9,13,24,733,5,20,21,733,10,3,33,733,10,5,31,779,0,0,0,779,0,0,779,0,0,0,779,0,0,0,779,0,0,779,0,0,779,0,0,0,779,0,0,0,779,0,0,0,779,0,0,779,0,0,0,779,0,0,0,72,39,159,509,72,29,356,322,72,62,42,603,72,37,342,328,72,65,14,628,72,50,133,524,81,5,367,326,412,0,289,46,14,18,86,5,5,60,295,328,86,3,688,2,97,9,125,548,97,0,362,218,30,34,9,29,97,0,139,170,196,177,98,5,117,347,133,79,779,99,3,94,576,7,103,5,82,571,18,620,3,110,46,424,5,346,4,738,3,36,2,438,6,101,234,765,0,9,5,646,3,129,1,109,2,8,15,80,124,441,109,2,2,22,71,128,445,118,5,146,301,142,67,118,2,6,26,106,521,118,2,36,111,190,322,636,11,106,26,636,39,34,70,636,36,47,60,125,4,391,259,520,1,92,166,689,3,19,0,5,8,18,4,33,298,0,8,53,20,40,11,18,37,79,3,24,49,28,13,13,85,136,7,262,368,0,6,136,0,58,120,141,108,112,79,25,140,28,235,209,167,140,17,182,238,150,41,11,9.353246753246752,12.8650809729888,2.613861386138614,1.6791086744442894,13.43109243697479,4.417914782654205,2.2344884488448846,1.304974076826304
CZ,CZE,Czech Republic,2021-02-08,2021-02-08,728,13,130400.0265461891,10,94988.61064773441,274,709,6300834.068936862,601,12,14,702,12,98,618,9,69,650,10,218,500,9,190,529,12,78,638,11,54,663,12,21,695,12,34,682,12,25,691,12,63,653,10,138,580,11,32,685,8,167,553,714,0,10,4,630,5,39,54,659,4,43,22,510,6,61,151,538,4,55,131,650,3,37,38,674,4,23,27,707,0,15,6,694,3,16,15,703,1,19,5,665,4,25,34,590,10,41,87,696,1,18,13,561,5,63,99,16,3,128,581,606,0,52,70,24,4,315,385,414,5,112,197,616,0,19,93,0,616,0,12,100,0,716,0,4,8,0,147,4,31,546,29,7,31,633,28,697,1,10,16,4,713,1,0,14,0,63,1,271,169,126,98,82,62,213,296,75,728,82,76,152,272,146,82,76,151,280,139,82,78,35,227,306,82,33,311,230,72,630,2,48,48,630,2,62,34,630,2,46,50,630,2,74,22,630,2,67,29,630,2,69,27,630,2,91,5,630,2,91,5,630,2,74,22,0,603,0,57,68,603,0,70,55,603,0,93,32,603,0,108,17,603,0,41,84,603,0,67,58,603,0,122,3,603,0,125,0,603,0,114,11,0,561,3,103,61,561,3,114,50,561,3,151,13,561,3,153,11,561,3,67,97,561,3,66,98,561,3,156,8,561,3,164,0,561,3,156,8,0,728,0,0,728,0,0,728,0,0,728,0,0,728,0,0,728,0,0,728,0,0,728,0,0,728,0,0,0,634,1,73,20,634,1,57,36,634,1,38,55,634,1,79,14,634,1,59,34,634,1,65,28,634,1,74,19,53,4,82,110,267,212,58,32,560,78,58,32,609,29,58,32,618,20,58,32,573,65,58,32,457,181,58,32,617,21,58,32,580,58,58,32,598,40,58,32,486,152,58,32,356,282,375,3,9,341,122,3,163,440,0,0,0,699,8,8,13,699,9,4,16,699,8,12,9,699,9,6,14,699,8,7,14,699,10,2,17,728,0,0,0,728,0,0,728,0,0,0,728,0,0,0,728,0,0,728,0,0,728,0,0,0,728,0,0,0,728,0,0,0,728,0,0,728,0,0,0,728,0,0,0,59,30,205,434,59,17,344,308,59,45,38,586,59,27,306,336,59,41,21,607,59,31,143,495,64,0,341,323,387,0,254,51,16,20,67,6,4,61,276,314,67,8,650,3,78,3,129,518,78,1,320,222,24,39,6,38,78,1,176,187,184,102,80,2,138,315,134,59,728,82,4,69,566,7,86,3,60,557,22,523,6,156,43,384,2,340,2,690,0,36,2,423,2,115,188,707,0,13,8,585,1,140,2,94,0,12,19,74,126,403,94,1,9,20,80,113,411,96,6,125,301,137,63,96,4,14,32,114,468,96,2,52,116,181,281,562,12,125,29,562,37,44,85,562,39,50,77,101,3,346,278,450,0,89,189,640,1,22,1,4,11,17,7,25,298,1,9,45,19,36,7,27,37,60,1,22,39,17,10,15,85,114,9,256,344,2,3,114,3,72,128,119,92,78,93,29,121,26,226,208,147,121,20,173,205,136,50,23,9.718157181571815,13.469035376971002,2.640449438202247,1.7271047173813223,13.174336283185841,4.719259971006805,2.1153846153846154,1.3768060041279704
CZ,CZE,Czech Republic,2021-02-09,2021-02-09,703,7,56743.17880197547,4,30777.205789471875,263,677,6112174.415103939,571,3,9,691,4,102,597,3,43,657,4,220,479,4,155,544,4,84,615,5,61,637,4,32,667,4,35,664,4,20,679,4,69,630,1,139,563,5,27,671,6,146,551,694,2,4,3,601,3,31,68,660,1,17,25,483,4,44,172,548,4,30,121,619,3,30,51,642,0,21,40,671,0,13,19,668,1,13,21,683,1,13,6,634,3,25,41,564,3,34,102,676,1,15,11,557,2,57,87,26,0,127,550,580,1,44,78,31,4,342,326,361,3,131,208,572,0,27,99,5,572,0,14,116,1,689,0,4,10,0,170,1,31,501,33,6,28,623,13,675,2,2,19,5,694,1,0,8,0,61,1,285,143,115,98,79,42,225,263,94,703,79,53,150,267,154,79,54,158,282,130,79,57,41,207,319,79,41,303,206,74,606,1,48,48,606,1,67,29,606,1,54,42,606,1,70,26,606,1,56,40,606,1,69,27,606,1,94,2,606,1,95,1,606,1,75,21,0,588,0,62,53,588,0,64,51,588,0,88,27,588,0,105,10,588,0,39,76,588,0,64,51,588,0,113,2,588,0,113,2,588,0,102,13,0,562,0,86,55,562,0,106,35,562,0,127,14,562,0,139,2,562,0,65,76,562,0,62,79,562,0,134,7,562,0,141,0,562,0,127,14,0,703,0,0,703,0,0,703,0,0,703,0,0,703,0,0,703,0,0,703,0,0,703,0,0,703,0,0,0,620,0,64,19,620,0,47,36,620,0,39,44,620,0,67,16,620,0,57,26,620,0,63,20,620,0,65,18,53,5,71,104,263,207,58,18,555,72,58,18,604,23,58,18,605,22,58,18,573,54,58,18,473,154,58,18,612,15,58,18,572,55,58,18,604,23,58,18,485,142,58,18,323,304,352,2,14,335,126,3,163,411,0,0,0,673,7,3,20,673,7,6,17,673,5,9,16,673,5,7,18,673,6,4,20,673,8,2,20,703,0,0,0,703,0,0,703,0,0,0,703,0,0,0,703,0,0,703,0,0,703,0,0,0,703,0,0,0,703,0,0,0,703,0,0,703,0,0,0,703,0,0,0,64,30,220,389,64,19,344,276,64,45,43,551,64,25,311,303,64,49,8,582,64,37,145,457,71,3,313,316,390,0,218,59,23,13,74,5,7,60,226,331,74,0,625,4,81,7,126,489,81,0,299,199,37,35,9,43,81,1,149,164,215,93,82,2,116,300,142,61,703,83,4,67,545,4,89,0,55,542,17,484,3,155,61,360,3,332,8,660,3,37,3,393,2,156,152,695,0,7,1,558,1,143,1,95,0,5,14,61,122,406,95,1,9,18,63,110,407,106,3,127,288,131,48,106,0,15,28,106,448,106,0,48,102,185,262,553,17,111,22,553,39,32,79,553,36,43,71,108,1,328,266,437,2,80,184,625,0,17,1,5,4,15,3,33,299,0,5,41,16,39,7,20,30,59,1,21,48,23,7,15,72,119,7,231,343,1,2,119,1,80,109,117,92,84,88,13,126,16,226,193,142,126,12,182,207,116,44,16,10.337110481586402,14.597525071664469,2.5168539325842696,1.603351316565072,13.094517958412098,4.4593649547208845,2.0902527075812274,1.2188152465001227
CZ,CZE,Czech Republic,2021-02-10,2021-02-10,764,12,83695.6232720417,7,37549.14147705568,316,729,5950928.262626503,627,8,17,739,8,100,656,6,64,694,6,250,508,7,189,568,8,95,661,7,58,699,8,41,715,8,23,733,8,24,732,8,63,693,8,150,606,8,31,725,4,161,599,747,0,10,7,664,4,44,52,700,3,41,20,514,10,65,175,575,7,49,133,669,7,37,51,706,6,23,29,723,2,27,12,741,2,12,9,740,1,19,4,701,2,31,30,614,8,36,106,733,2,18,11,603,4,60,97,34,1,149,580,618,0,67,79,39,9,354,362,411,5,136,212,628,0,23,110,3,628,0,10,126,0,754,0,1,9,0,191,2,36,535,47,4,40,642,31,724,5,10,19,6,743,1,0,19,1,90,1,281,173,143,76,104,60,224,290,86,764,104,72,163,274,151,104,72,164,266,158,104,71,35,230,324,104,29,337,209,85,688,0,29,47,688,0,50,26,688,0,47,29,688,0,58,18,688,0,47,29,688,0,61,15,688,0,73,3,688,0,74,2,688,0,56,20,0,623,0,69,72,623,0,80,61,623,0,101,40,623,0,121,20,623,0,53,88,623,0,64,77,623,0,132,9,623,0,139,2,623,0,130,11,0,593,1,109,61,593,1,114,56,593,1,150,20,593,1,159,11,593,1,80,90,593,1,65,105,593,1,165,5,593,1,170,0,593,1,159,11,0,763,0,1,763,0,1,763,0,1,763,0,1,763,0,1,763,0,1,763,0,1,763,1,0,763,1,0,0,676,0,68,20,676,0,60,28,676,0,39,49,676,0,77,11,676,0,61,27,676,0,69,19,676,0,67,21,65,3,81,99,302,214,67,36,588,73,67,36,638,23,67,36,637,24,67,36,601,60,67,36,474,187,67,36,638,23,67,36,593,68,67,36,618,43,67,36,530,131,67,36,372,289,413,2,13,336,137,3,182,442,0,0,0,733,8,4,19,733,8,1,22,733,5,7,19,733,5,8,18,733,7,4,20,733,9,0,22,764,0,0,0,764,0,0,764,0,0,0,764,0,0,0,764,0,0,764,0,0,764,0,0,0,764,0,0,0,764,0,0,0,764,0,0,764,0,0,0,764,0,0,0,75,41,261,387,75,23,396,270,75,68,60,561,75,45,316,328,75,68,21,600,75,46,177,466,82,0,368,314,396,1,242,66,31,28,85,0,7,49,258,365,85,1,674,4,96,3,145,520,96,1,325,232,49,23,7,31,96,2,166,158,229,113,98,2,128,331,138,67,764,98,6,93,563,4,102,2,80,568,12,506,4,182,72,372,3,385,4,704,0,55,5,450,3,142,169,743,1,16,4,588,3,170,3,109,0,6,17,76,127,429,109,1,5,23,52,133,441,114,5,126,322,137,60,114,1,10,25,115,499,114,0,41,118,184,307,605,8,129,22,605,41,30,88,605,39,40,80,117,5,381,261,503,3,64,194,701,0,12,2,5,4,11,1,28,322,0,6,53,16,42,10,20,32,57,1,12,50,21,6,17,99,131,5,279,341,0,8,131,1,87,133,114,105,90,82,21,136,24,222,215,167,136,15,183,219,139,52,20,9.83160621761658,12.575801789950294,2.427350427350427,1.7680899460085564,13.56864406779661,4.366481746696612,2.1569282136894823,1.2545893996554172
CZ,CZE,Czech Republic,2021-02-11,2021-02-11,771,9,73206.03191097298,6,52478.944830311906,301,742,6358008.760481489,622,7,13,751,8,88,675,10,61,700,7,214,550,9,169,593,5,85,681,8,53,710,6,44,721,7,35,729,5,26,740,5,65,701,7,118,646,9,37,725,9,143,619,758,5,4,4,683,7,32,49,710,6,25,30,557,8,49,157,602,10,36,123,686,6,34,45,718,1,27,25,727,3,30,11,736,2,19,14,745,2,19,5,706,5,24,36,653,6,39,73,734,2,20,15,628,6,51,86,28,1,149,593,623,0,50,98,35,11,347,378,425,6,125,215,646,0,28,95,2,646,0,13,112,0,758,0,2,11,0,182,4,36,549,41,4,35,664,27,737,6,3,23,2,761,0,0,9,1,78,2,264,180,134,113,98,73,226,282,92,771,98,75,142,298,158,98,72,143,311,147,98,83,31,248,311,98,38,298,258,79,658,0,48,65,658,0,64,49,658,0,71,42,658,0,76,37,658,0,68,45,658,0,90,23,658,0,111,2,658,0,113,0,658,0,89,24,0,639,0,67,65,639,0,80,52,639,0,99,33,639,0,109,23,639,0,55,77,639,0,64,68,639,0,131,1,639,0,131,1,639,0,117,15,0,596,2,107,66,596,2,114,59,596,2,163,10,596,2,161,12,596,2,80,93,596,2,79,94,596,2,164,9,596,2,172,1,596,2,157,16,0,770,1,0,770,1,0,770,1,0,770,1,0,770,0,1,770,1,0,770,1,0,770,1,0,770,1,0,0,686,2,64,19,686,2,52,31,686,2,33,50,686,2,70,13,686,2,54,29,686,2,60,23,686,2,70,13,69,9,85,117,290,201,75,28,585,83,75,28,646,22,75,28,648,20,75,28,604,64,75,28,474,194,75,28,645,23,75,28,605,63,75,28,630,38,75,28,525,143,75,28,379,289,399,1,4,367,149,1,173,448,0,0,0,736,12,5,18,736,11,8,16,736,11,7,17,736,13,10,12,736,12,7,16,736,13,1,21,771,0,0,0,771,0,0,771,0,0,0,771,0,0,0,771,0,0,771,0,0,771,0,0,0,771,0,0,0,771,0,0,0,771,0,0,771,0,0,0,771,0,0,0,83,39,248,401,83,32,429,227,83,70,48,570,83,36,312,340,83,65,18,605,83,49,167,472,90,1,359,321,412,1,248,56,24,30,94,3,11,68,252,343,94,4,668,5,102,6,146,517,102,0,332,223,40,32,6,36,102,1,169,184,220,95,103,11,119,328,120,90,771,105,1,77,586,2,107,3,73,571,17,524,6,183,58,344,4,419,4,724,2,41,4,460,5,128,178,753,1,7,10,604,2,159,6,113,0,3,14,53,112,476,113,1,3,18,64,98,474,120,5,129,297,148,72,120,1,13,31,98,508,120,0,41,104,168,338,626,15,95,35,626,43,27,75,626,35,43,67,123,5,358,285,486,1,80,204,694,2,18,1,5,10,9,5,27,339,2,8,54,16,38,10,25,32,56,2,16,38,28,3,21,83,138,11,255,363,0,4,138,0,61,105,110,115,120,104,18,147,28,243,212,141,147,18,180,221,132,47,26,9.512465373961218,13.37017762553591,2.4901960784313726,1.590473483515726,13.405498281786942,4.006621542954263,2.0971039182282794,1.278240763012564
