ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9.0,V5a_9.1,V5a_10..99,V5a_10.0,V5a_10.1,V5b_1..99,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9.0,V5b_9.1,V5b_10..99,V5b_10.0,V5b_10.1,V5c_1..99,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9.0,V5c_9.1,V5c_10..99,V5c_10.0,V5c_10.1,V5d_1..99,V5d_1.0,V5d_2..99,V5d_2.0,V5d_3..99,V5d_3.0,V5d_4..99,V5d_4.0,V5d_5..99,V5d_5.0,V5d_6..99,V5d_6.0,V5d_7..99,V5d_7.0,V5d_8..99,V5d_8.0,V5d_9..99,V5d_9.1,V5d_10..99,V5d_10.0,V6_1..99,V6_1.0,V6_1.1,V6_2..99,V6_2.0,V6_2.1,V6_3..99,V6_3.0,V6_3.1,V6_4..99,V6_4.0,V6_4.1,V6_5..99,V6_5.0,V6_5.1,V6_6..99,V6_6.0,V6_6.1,V6_7..99,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V13..77,V13.1,V13.2,V13.3,V13.4,V15..99,V15..77,V15.1,V15.2,V16..99,V16..77,V16.1,V16.2,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1.2,B13_2..99,B13_2.2,B13_3..99,B13_3.1,B13_3.2,B13_4..99,B13_4.2,B13_5..99,B13_5.1,B13_5.2,B13_6..99,B13_6.1,B13_6.2,B13_7..99,B13_7.1,B13_7.2,B14_1..99,B14_1.2,B14_2..99,B14_2.1,B14_3..99,B14_3.1,B14_4..99,B14_4.2,B14_5..99,B14_5.1,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8.1,D8.2,D9..99,D9..77,D9.1,D9.3,D9.4,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BS,BHS,Bahamas,2021-04-04,2021-03-02,100,8,563123.8185559001,6,436347.4518346443,662,90,4127664.001987243,44,3,11,86,4,18,78,5,13,82,5,25,70,6,21,73,5,17,78,7,9,84,4,16,80,5,10,85,6,9,85,7,14,79,4,22,74,7,9,84,6,23,71,89,2,7,2,82,1,7,10,87,1,4,8,75,1,8,16,79,1,7,13,83,0,7,10,91,0,4,5,84,1,6,9,90,0,4,6,91,0,5,4,86,8,6,78,1,12,9,91,1,4,4,77,2,8,13,8,2,21,69,80,9,11,10,1,34,55,67,2,17,14,83,0,5,12,83,0,5,11,1,95,1,3,1,31,1,9,59,14,2,6,72,6,94,2,3,1,0,95,1,3,1,21,0,28,9,8,34,30,12,14,21,23,30,7,20,21,22,30,12,12,16,30,30,9,7,17,37,30,7,24,18,21,68,19,13,68,27,5,68,25,7,68,25,7,68,27,5,68,29,3,68,28,4,68,24,8,68,22,10,68,20,12,92,6,2,92,6,2,92,7,1,92,8,0,92,4,4,92,7,1,92,8,0,92,7,1,92,6,2,92,6,2,91,3,6,91,4,5,91,8,1,91,7,2,91,3,6,91,4,5,91,8,1,91,9,0,91,8,1,91,7,2,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,91,7,2,91,5,4,91,4,5,91,7,2,91,6,3,91,5,4,91,6,3,30,1,28,20,11,10,26,4,65,5,26,4,65,5,26,4,66,4,26,4,64,6,26,4,57,13,26,4,64,6,26,4,66,4,26,4,62,8,26,4,56,14,26,4,33,37,73,2,4,21,56,0,21,23,56,0,6,15,15,8,63,1,2,34,64,1,4,31,92,2,3,3,92,3,3,2,92,2,3,3,92,2,3,3,92,3,3,2,92,3,2,3,100,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,100,0,100,0,29,7,23,41,29,8,38,25,29,7,26,38,29,7,29,35,29,6,14,51,29,9,13,49,30,0,47,23,53,26,11,4,6,33,2,10,12,25,18,33,4,54,9,39,2,7,52,39,1,29,6,5,4,10,6,39,1,16,13,11,20,40,2,13,19,8,18,40,2,16,37,5,41,1,14,39,5,77,0,14,9,62,1,30,7,74,4,10,12,71,2,11,16,86,1,5,8,87,1,8,4,43,1,2,3,6,14,31,43,1,6,3,6,13,28,47,2,17,12,7,15,47,1,11,9,7,25,47,1,14,10,10,18,76,4,17,3,76,8,7,9,76,9,9,6,49,2,25,24,76,12,12,91,2,1,1,0,5,66,2,0,2,4,3,2,3,3,0,0,2,1,0,12,54,2,18,17,7,2,54,2,6,6,9,6,10,5,2,55,4,18,12,11,55,4,14,6,13,4,4,12.0625,26.813742051800844,46.785714285714285,124.48489471011739,13.35135135135135,7.353065181784231,3.2421052631578946,2.9756336212779386
BS,BHS,Bahamas,2021-04-05,2021-03-02,100,7,466224.3862717899,5,339448.019550534,657,90,3983980.6443919544,45,3,10,87,4,16,80,5,11,84,5,22,73,6,18,76,5,15,80,7,9,84,4,15,81,5,10,85,6,8,86,7,14,79,4,22,74,7,8,85,6,23,71,90,2,6,2,84,1,6,9,89,1,3,7,78,1,7,14,82,1,6,11,85,0,6,9,91,0,4,5,85,1,5,9,90,0,4,6,92,0,4,4,86,8,6,78,1,12,9,92,1,3,4,77,2,8,13,8,2,20,70,81,8,11,10,1,35,54,66,2,18,14,82,0,6,12,82,0,5,12,1,95,1,3,1,32,1,9,58,14,3,6,71,6,94,2,3,1,0,95,1,3,1,21,0,29,8,9,33,30,13,15,19,23,30,7,21,20,22,30,13,13,14,30,30,10,7,16,37,30,8,24,18,20,69,18,13,69,26,5,69,25,6,69,24,7,69,26,5,69,28,3,69,27,4,69,23,8,69,22,9,69,19,12,91,6,3,91,7,2,91,7,2,91,9,0,91,5,4,91,7,2,91,8,1,91,8,1,91,7,2,91,7,2,92,3,5,92,3,5,92,7,1,92,7,1,92,2,6,92,3,5,92,7,1,92,8,0,92,7,1,92,6,2,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,91,8,1,91,5,4,91,4,5,91,7,2,91,6,3,91,4,5,91,6,3,30,1,28,22,9,10,26,4,66,4,26,4,64,6,26,4,67,3,26,4,64,6,26,4,56,14,26,4,64,6,26,4,66,4,26,4,63,7,26,4,57,13,26,4,32,38,72,3,4,21,55,1,20,24,55,0,6,16,14,9,63,1,2,34,64,0,4,32,92,2,3,3,92,3,3,2,92,2,3,3,92,2,3,3,92,3,3,2,92,3,2,3,100,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,100,0,100,0,29,7,24,40,29,8,38,25,29,7,27,37,29,7,28,36,29,6,14,51,29,9,13,49,30,0,46,24,54,26,11,3,6,33,2,10,12,24,19,33,4,54,9,39,2,7,52,39,1,30,5,6,4,10,5,39,1,17,13,11,19,40,2,14,17,9,18,40,2,16,37,5,41,1,14,39,5,76,0,15,9,62,1,30,7,73,4,11,12,72,2,11,15,86,1,5,8,87,1,8,4,43,1,2,2,7,13,32,43,1,6,1,7,13,29,47,1,18,12,7,15,47,1,10,11,6,25,47,1,15,11,10,16,74,4,17,5,74,7,8,11,74,9,10,7,48,2,26,24,76,11,13,92,2,1,1,0,4,66,2,0,2,4,3,2,3,2,0,0,2,1,0,13,53,2,18,18,7,2,53,2,6,7,9,6,10,5,2,54,5,19,11,11,54,5,13,7,14,3,4,14.671052631578945,30.94028169384455,50,128.9618806728045,13.210526315789476,7.304785157825757,3.2947368421052636,2.988893618717699
BS,BHS,Bahamas,2021-04-06,2021-03-05,100,7,466224.3862717899,5,339448.019550534,657,89,4374687.6977341,46,3,10,87,4,16,80,5,11,84,5,23,72,6,20,74,5,14,81,7,10,83,4,15,81,5,11,84,6,7,87,7,13,80,4,21,75,7,8,85,6,24,70,90,2,6,2,84,1,6,9,89,1,3,7,77,1,7,15,80,2,6,12,86,0,5,9,90,0,4,6,85,1,5,9,89,0,4,7,93,0,3,4,87,6,7,79,1,10,10,92,1,3,4,76,2,8,14,9,2,20,69,81,8,11,11,1,34,54,67,1,18,14,82,0,6,12,82,0,5,12,1,95,1,3,1,32,1,9,58,15,3,7,69,6,93,2,3,2,0,95,1,3,1,23,0,29,8,9,31,31,13,16,18,22,31,7,21,20,21,31,13,12,14,30,31,10,7,15,37,31,8,24,18,19,70,17,13,70,25,5,70,24,6,70,23,7,70,25,5,70,27,3,70,26,4,70,22,8,70,21,9,70,19,11,91,6,3,91,7,2,91,7,2,91,9,0,91,5,4,91,7,2,91,8,1,91,8,1,91,7,2,91,7,2,92,4,4,92,4,4,92,7,1,92,7,1,92,2,6,92,4,4,92,7,1,92,8,0,92,6,2,92,6,2,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,91,8,1,91,5,4,91,4,5,91,7,2,91,6,3,91,4,5,91,6,3,31,1,28,23,8,9,26,4,66,4,26,4,64,6,26,4,67,3,26,4,64,6,26,4,56,14,26,4,64,6,26,4,66,4,26,4,63,7,26,4,57,13,26,4,32,38,72,3,4,21,54,1,21,24,54,0,6,16,14,10,63,1,2,34,64,0,4,32,92,2,3,3,92,3,3,2,92,2,3,3,92,2,3,3,92,3,3,2,92,3,2,3,100,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,100,0,100,0,29,7,24,40,29,8,37,26,29,7,26,38,29,7,29,35,29,6,13,52,29,9,13,49,30,0,46,24,54,26,11,3,6,33,2,10,11,24,20,33,4,54,9,39,2,7,52,39,1,31,5,6,4,9,5,39,1,16,14,11,19,40,2,14,18,8,18,40,2,16,37,5,41,1,14,39,5,76,0,16,8,63,1,30,6,74,4,11,11,71,2,12,15,87,1,5,7,87,1,8,4,43,1,2,2,7,13,32,43,1,6,1,8,12,29,47,1,18,13,7,14,47,1,11,11,5,25,47,1,16,11,10,15,73,4,18,5,73,7,9,11,73,9,11,7,48,2,26,24,76,10,14,92,2,1,1,0,4,66,2,0,2,4,3,2,3,2,0,0,2,1,0,13,52,2,19,18,7,2,52,2,7,7,9,6,10,5,2,53,6,19,11,11,53,6,12,7,14,4,4,14.294871794871797,30.6207097851485,50,128.9618806728045,12.897435897435896,7.4685123995939104,3.3567567567567567,3.005230675241322
BS,BHS,Bahamas,2021-04-07,2021-03-06,100,7,466224.3862717899,5,339448.019550534,607,89,4671884.576436667,46,3,10,87,4,15,81,5,11,84,5,24,71,6,18,76,5,13,82,7,11,82,4,14,82,5,12,83,6,7,87,7,13,80,4,22,74,7,7,86,6,25,69,90,2,6,2,85,1,5,9,89,1,3,7,76,1,8,15,82,2,6,10,87,0,4,9,89,0,5,6,86,1,4,9,88,0,5,7,93,0,3,4,87,6,7,78,1,11,10,93,1,2,4,75,2,9,14,9,2,19,70,82,7,11,11,1,33,55,68,1,18,13,82,1,6,11,82,1,5,11,1,95,1,3,1,32,1,9,58,15,4,7,68,6,93,2,3,2,0,95,1,3,1,23,0,29,7,10,31,32,12,16,17,23,32,6,21,19,22,32,12,12,14,30,32,9,7,15,37,32,8,23,16,21,70,18,12,70,25,5,70,24,6,70,24,6,70,25,5,70,27,3,70,26,4,70,23,7,70,21,9,70,19,11,90,7,3,90,7,3,90,8,2,90,10,0,90,5,5,90,8,2,90,9,1,90,9,1,90,8,2,90,8,2,93,4,3,93,4,3,93,7,0,93,6,1,93,2,5,93,3,4,93,6,1,93,7,0,93,6,1,93,6,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,92,8,0,92,5,3,92,4,4,92,7,1,92,5,3,92,3,5,92,5,3,32,1,28,22,9,8,27,4,65,4,27,4,63,6,27,4,66,3,27,4,64,5,27,4,55,14,27,4,63,6,27,4,65,4,27,4,62,7,27,4,56,13,27,4,31,38,70,3,5,22,54,1,20,25,55,0,6,15,14,10,64,1,3,32,66,0,4,30,92,2,3,3,92,3,3,2,92,2,3,3,92,2,3,3,92,3,3,2,92,3,2,3,100,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,100,0,100,0,30,7,24,39,30,8,36,26,30,7,26,37,30,7,27,36,30,6,13,51,30,9,13,48,31,0,44,25,56,24,11,3,6,34,1,10,11,25,19,34,3,53,10,39,2,7,52,39,1,30,5,6,4,9,6,39,1,17,13,11,19,40,2,14,17,9,18,40,2,15,38,5,41,1,13,40,5,76,0,16,8,64,1,29,6,74,4,11,11,73,2,11,14,87,1,5,7,87,1,8,4,43,1,2,1,7,13,33,43,1,6,1,7,12,30,47,1,18,13,6,15,47,1,11,11,5,25,47,1,16,12,10,14,72,4,18,6,72,7,9,12,72,9,11,8,48,2,25,25,75,10,15,92,2,1,1,0,4,67,2,0,2,4,3,1,3,2,0,0,1,1,0,14,52,2,17,19,8,2,52,2,7,7,10,6,9,5,2,53,6,20,11,10,53,6,13,6,13,4,5,14.95945945945946,31.317899208133532,50,134.69629137096132,12.475,7.012763089813184,3.8162162162162163,4.062669723874349
BS,BHS,Bahamas,2021-04-08,2021-03-06,100,7,466224.3862717899,5,339448.019550534,607,89,4700969.395764567,45,3,10,87,4,14,82,5,11,84,5,24,71,6,19,75,5,13,82,7,11,82,4,14,82,5,12,83,6,7,87,7,13,80,4,21,75,7,7,86,6,25,69,90,2,6,2,86,1,5,8,89,1,3,7,76,1,8,15,81,2,6,11,87,0,4,9,89,0,5,6,86,1,4,9,88,0,5,7,93,0,3,4,87,6,7,79,1,11,9,93,1,2,4,75,2,8,15,9,2,19,70,82,7,11,11,1,32,56,69,1,18,12,82,1,6,11,82,1,5,11,1,95,1,3,1,32,1,10,57,15,4,5,70,6,95,1,2,2,0,97,1,2,0,21,0,29,9,11,30,30,12,18,17,23,30,6,23,19,22,30,13,12,15,30,30,9,8,16,37,30,8,24,17,21,71,17,12,71,24,5,71,23,6,71,23,6,71,24,5,71,26,3,71,25,4,71,22,7,71,21,8,71,18,11,89,7,4,89,7,4,89,8,3,89,11,0,89,6,5,89,8,3,89,9,2,89,10,1,89,9,2,89,9,2,91,5,4,91,5,4,91,9,0,91,8,1,91,3,6,91,4,5,91,8,1,91,9,0,91,8,1,91,8,1,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,91,9,0,91,6,3,91,5,4,91,7,2,91,5,4,91,3,6,91,6,3,30,1,29,22,9,9,27,4,65,4,27,4,63,6,27,4,66,3,27,4,64,5,27,4,55,14,27,4,63,6,27,4,65,4,27,4,62,7,27,4,56,13,27,4,31,38,71,3,5,21,55,1,19,25,52,0,7,15,14,12,62,1,3,34,64,0,4,32,91,2,3,4,91,3,4,2,91,2,4,3,91,2,3,4,91,3,4,2,91,3,3,3,100,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,100,0,100,0,30,7,25,38,30,9,35,26,30,8,26,36,30,8,27,35,30,7,13,50,30,10,13,47,31,0,43,26,57,25,9,3,6,34,1,10,11,24,20,34,3,53,10,39,2,7,52,39,1,29,6,6,4,9,6,39,1,18,13,11,18,40,3,13,18,8,18,40,2,14,39,5,41,1,12,40,6,75,0,17,8,65,1,28,6,74,4,11,11,73,2,11,14,87,1,5,7,87,1,8,4,43,1,2,1,7,13,33,43,1,6,1,8,11,30,47,1,16,13,6,17,47,1,11,11,5,25,47,1,17,11,9,15,72,4,18,6,72,7,10,11,72,10,10,8,48,2,24,26,74,10,16,92,2,1,1,0,4,68,2,0,2,4,3,1,3,2,0,0,1,1,0,13,53,2,17,18,8,2,53,2,7,7,11,6,8,4,2,54,6,20,11,9,54,6,12,6,13,4,5,15.34722222222222,31.6719387841857,50,134.69629137096132,12.487179487179487,7.044489428556326,3.922222222222222,4.075088858705931
BS,BHS,Bahamas,2021-04-09,2021-03-08,100,6,462825.97454836464,4,336049.60782710876,594,85,5068762.186014879,43,3,8,89,3,13,84,5,10,85,5,24,71,5,20,75,4,12,84,7,11,82,3,14,83,5,12,83,5,6,89,6,15,79,4,22,74,7,6,87,5,25,70,92,2,4,2,87,1,4,8,90,1,3,6,76,1,8,15,80,2,7,11,88,0,4,8,89,0,5,6,86,1,4,9,88,0,5,7,94,0,3,3,85,8,7,78,1,12,9,94,1,2,3,75,2,8,15,13,2,17,68,84,6,10,15,2,29,54,73,1,15,11,85,1,3,11,85,1,4,9,1,96,0,3,1,35,1,10,54,20,4,4,66,6,96,0,2,2,0,98,1,1,0,25,0,29,9,12,25,34,9,19,17,21,34,4,25,17,20,34,10,13,14,29,34,6,10,17,33,34,6,24,18,18,75,13,12,75,19,6,75,20,5,75,19,6,75,19,6,75,22,3,75,21,4,75,19,6,75,18,7,75,15,10,88,8,4,88,8,4,88,9,3,88,12,0,88,7,5,88,9,3,88,10,2,88,11,1,88,10,2,88,9,3,91,5,4,91,5,4,91,9,0,91,8,1,91,3,6,91,4,5,91,8,1,91,9,0,91,8,1,91,8,1,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,92,8,0,92,5,3,92,4,4,92,6,2,92,4,4,92,2,6,92,6,2,34,0,26,23,11,6,32,3,62,3,32,3,59,6,32,3,62,3,32,3,60,5,32,3,52,13,32,3,59,6,32,3,61,4,32,3,59,6,32,3,53,12,32,3,28,37,73,3,5,19,57,1,19,23,51,0,8,14,14,13,62,1,3,34,64,1,3,32,91,2,3,4,91,3,4,2,91,2,4,3,91,2,3,4,91,3,4,2,91,3,3,3,100,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,100,0,100,0,34,5,25,36,34,8,33,25,34,7,22,37,34,6,26,34,34,6,12,48,34,8,13,45,35,0,41,24,59,25,7,2,7,38,1,9,9,22,21,38,2,52,8,42,2,7,49,42,1,28,6,7,3,9,4,42,1,15,13,10,19,43,2,10,19,10,16,43,2,14,36,5,43,2,11,38,6,75,0,17,8,67,0,26,7,78,2,10,10,74,1,12,13,88,0,5,7,87,0,9,4,46,1,1,1,8,11,32,46,1,5,1,8,11,28,50,1,14,13,4,18,50,1,12,10,4,23,50,1,17,11,8,13,72,4,18,6,72,6,9,13,72,9,10,9,51,1,22,26,74,9,17,92,2,1,1,0,4,70,2,0,2,4,2,0,3,2,0,0,1,1,0,13,55,2,17,16,8,2,55,2,8,8,10,4,8,3,2,56,6,19,9,10,56,6,11,5,13,4,5,14.814285714285717,32.22304749579044,53.45454545454545,140.7319179407171,12.405405405405405,7.147102985201842,4.152941176470589,4.294622098174869
BS,BHS,Bahamas,2021-04-10,2021-03-08,100,5,223256.38819803266,3,96480.0214767768,594,86,4836386.59865465,43,3,7,90,3,12,85,5,9,86,5,23,72,5,20,75,4,11,85,7,10,83,3,14,83,5,11,84,5,5,90,6,15,79,4,21,75,7,6,87,5,24,71,93,2,4,1,88,1,4,7,91,1,3,5,77,1,8,14,80,2,7,11,89,0,4,7,90,0,5,5,86,1,4,9,89,0,5,6,95,0,3,2,85,8,7,79,1,12,8,94,1,2,3,76,2,8,14,12,2,17,69,84,6,10,14,2,29,55,73,1,15,11,85,1,3,11,85,1,4,9,1,96,0,3,1,34,1,10,55,19,4,4,67,6,96,0,2,2,0,98,1,1,0,24,0,29,9,13,25,33,10,19,17,21,33,5,25,17,20,33,10,13,15,29,33,7,10,17,33,33,7,24,18,18,75,13,12,75,19,6,75,20,5,75,19,6,75,19,6,75,22,3,75,21,4,75,19,6,75,18,7,75,15,10,87,9,4,87,8,5,87,10,3,87,13,0,87,7,6,87,9,4,87,11,2,87,12,1,87,11,2,87,10,3,91,5,4,91,5,4,91,9,0,91,8,1,91,3,6,91,4,5,91,8,1,91,9,0,91,8,1,91,8,1,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,92,8,0,92,5,3,92,4,4,92,6,2,92,4,4,92,2,6,92,6,2,33,0,26,23,12,6,31,3,63,3,31,3,60,6,31,3,63,3,31,3,61,5,31,3,52,14,31,3,60,6,31,3,62,4,31,3,60,6,31,3,54,12,31,3,29,37,73,3,5,19,57,1,19,23,50,0,8,15,14,13,62,1,3,34,64,1,3,32,91,2,3,4,91,3,4,2,91,2,4,3,91,2,3,4,91,3,4,2,91,3,3,3,100,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,100,0,100,0,33,5,26,36,33,8,34,25,33,7,22,38,33,6,26,35,33,6,12,49,33,8,13,46,34,0,41,25,59,25,7,2,7,37,1,9,10,22,21,37,2,53,8,41,2,7,50,41,1,28,6,8,3,9,4,41,1,16,13,10,19,42,2,10,19,11,16,42,3,14,36,5,42,2,12,38,6,74,1,17,8,66,0,27,7,78,2,10,10,74,1,12,13,88,0,5,7,87,0,9,4,45,1,1,1,9,11,32,45,1,5,1,9,11,28,49,1,14,13,5,18,49,1,12,10,5,23,49,1,17,11,9,13,72,4,18,6,72,6,9,13,72,9,10,9,50,1,22,27,73,9,18,92,2,1,1,0,4,70,2,0,2,4,2,0,3,2,0,0,1,1,0,13,54,2,18,16,8,2,54,2,8,8,10,5,8,3,2,56,6,19,9,10,56,6,11,5,13,4,5,14.48611111111111,31.82036322660406,53.45454545454545,140.7319179407171,12.605263157894736,7.156699653393053,4.152941176470589,4.294622098174869
